energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.17858929,0.88487532,0.04413150,0.00058505,0.03440062,0.00734576,0.61056159,0.11991538,0.22580310
-3.17258629,0.91176210,0.04613594,0.00061048,0.03412602,0.00726945,0.63296494,0.12313241,0.23114574
-3.16658329,0.94219753,0.04804911,0.00063605,0.03426198,0.00727270,0.65753454,0.12692101,0.23749160
-3.16058029,0.97565882,0.04985123,0.00066156,0.03474157,0.00735388,0.68393070,0.13120708,0.24472886
-3.15457729,1.01160847,0.05152605,0.00068680,0.03549945,0.00751003,0.71180645,0.13591211,0.25273867
-3.14857429,1.04950699,0.05306165,0.00071162,0.03647293,0.00773711,0.74081529,0.14095499,0.26139849
-3.14257129,1.08882442,0.05445100,0.00073592,0.03760297,0.00803028,0.77061813,0.14625385,0.27058525
-3.13656828,1.12905050,0.05569241,0.00075962,0.03883502,0.00838422,0.80088934,0.15172773,0.28017822
-3.13056528,1.16970366,0.05678974,0.00078274,0.04011973,0.00879348,0.83132189,0.15729815,0.29006161
-3.12456228,1.21033867,0.05775251,0.00080533,0.04141363,0.00925281,0.86163173,0.16289057,0.30012676
-3.11855928,1.25055320,0.05859576,0.00082753,0.04267969,0.00975749,0.89156140,0.16843573,0.31027422
-3.11255628,1.28999334,0.05933979,0.00084951,0.04388773,0.01030367,0.92088314,0.17387088,0.32041538
-3.10655328,1.32835830,0.06000973,0.00087154,0.04501483,0.01088865,0.94940141,0.17914087,0.33047398
-3.10055028,1.36540412,0.06063492,0.00089392,0.04604553,0.01151111,0.97695509,0.18419916,0.34038731
-3.09454727,1.40094672,0.06124823,0.00091702,0.04697188,0.01217129,1.00341926,0.18900864,0.35010724
-3.08854427,1.43486393,0.06188525,0.00094125,0.04779341,0.01287108,1.02870663,0.19354234,0.35960086
-3.08254127,1.46709659,0.06258336,0.00096705,0.04851685,0.01361402,1.05276849,0.19778393,0.36885092
-3.07653827,1.49764838,0.06338075,0.00099490,0.04915562,0.01440519,1.07559502,0.20172794,0.37785586
-3.07053527,1.52658426,0.06431539,0.00102529,0.04972924,0.01525098,1.09721492,0.20537982,0.38662937
-3.06453227,1.55402709,0.06542389,0.00105869,0.05026236,0.01615879,1.11769400,0.20875561,0.39519949
-3.05852926,1.58015248,0.06674036,0.00109557,0.05078375,0.01713659,1.13713272,0.21188128,0.40360716
-3.05252626,1.60518136,0.06829523,0.00113635,0.05132501,0.01819239,1.15566229,0.21479176,0.41190410
-3.04652326,1.62937059,0.07011406,0.00118138,0.05191913,0.01933365,1.17343954,0.21752953,0.42015016
-3.04052026,1.65300132,0.07221637,0.00123093,0.05259902,0.02056660,1.19064027,0.22014290,0.42841010
-3.03451726,1.67636567,0.07461449,0.00128516,0.05339587,0.02189560,1.20745139,0.22268399,0.43674984
-3.02851426,1.69975198,0.07731248,0.00134410,0.05433765,0.02332243,1.22406198,0.22520637,0.44523248
-3.02251126,1.72342924,0.08030526,0.00140762,0.05544756,0.02484572,1.24065364,0.22776261,0.45391410
-3.01650825,1.74763159,0.08357782,0.00147543,0.05674269,0.02646037,1.25739063,0.23040172,0.46283967
-3.01050525,1.77254363,0.08710470,0.00154704,0.05823284,0.02815717,1.27441028,0.23316662,0.47203937
-3.00450225,1.79828751,0.09084979,0.00162180,0.05991968,0.02992251,1.29181441,0.23609181,0.48152541
-2.99849925,1.82491275,0.09476642,0.00169884,0.06179618,0.03173837,1.30966214,0.23920136,0.49128990
-2.99249625,1.85238964,0.09879786,0.00177711,0.06384641,0.03358236,1.32796499,0.24250729,0.50130366
-2.98649325,1.88060684,0.10287821,0.00185542,0.06604573,0.03542813,1.34668440,0.24600856,0.51151647
-2.98049025,1.90937370,0.10693374,0.00193238,0.06836141,0.03724588,1.36573223,0.24969057,0.52185858
-2.97448724,1.93842737,0.11088459,0.00200654,0.07075360,0.03900314,1.38497441,0.25352548,0.53224367
-2.96848424,1.96744460,0.11464685,0.00207635,0.07317665,0.04066564,1.40423746,0.25747307,0.54257307
-2.96248124,1.99605776,0.11813499,0.00214021,0.07558074,0.04219841,1.42331785,0.26148232,0.55274111
-2.95647824,2.02387407,0.12126450,0.00219658,0.07791375,0.04356693,1.44199350,0.26549359,0.56264114
-2.95047524,2.05049707,0.12395459,0.00224395,0.08012322,0.04473829,1.46003682,0.26944118,0.57217210
-2.94447224,2.07554887,0.12613098,0.00228097,0.08215842,0.04568240,1.47722839,0.27325629,0.58124490
-2.93846923,2.09869173,0.12772855,0.00230642,0.08397235,0.04637309,1.49337025,0.27687008,0.58978838
-2.93246623,2.11964736,0.12869373,0.00231935,0.08552355,0.04678914,1.50829791,0.28021669,0.59775421
-2.92646323,2.13821251,0.12898650,0.00231901,0.08677772,0.04691503,1.52189005,0.28323609,0.60512038
-2.92046023,2.15426969,0.12858199,0.00230497,0.08770898,0.04674163,1.53407509,0.28587645,0.61189291
-2.91445723,2.16779183,0.12747144,0.00227709,0.08830078,0.04626649,1.54483397,0.28809607,0.61810551
-2.90845423,2.17884054,0.12566263,0.00223555,0.08854633,0.04549405,1.55419880,0.28986455,0.62381711
-2.90245123,2.18755773,0.12317961,0.00218083,0.08844865,0.04443541,1.56224730,0.29116331,0.62910725
-2.89644822,2.19415089,0.12006182,0.00211371,0.08802007,0.04310797,1.56909316,0.29198534,0.63406957
-2.89044522,2.19887307,0.11636266,0.00203522,0.08728143,0.04153481,1.57487298,0.29233423,0.63880372
-2.88444222,2.20199852,0.11214750,0.00194664,0.08626081,0.03974385,1.57973061,0.29222260,0.64340617
-2.87843922,2.20379587,0.10749128,0.00184941,0.08499206,0.03776692,1.58379987,0.29167003,0.64796052
-2.87243622,2.20450057,0.10247584,0.00174514,0.08351304,0.03563861,1.58718698,0.29070064,0.65252794
-2.86643322,2.20428850,0.09718711,0.00163551,0.08186381,0.03339523,1.58995401,0.28934054,0.65713839
-2.86043022,2.20325290,0.09171214,0.00152223,0.08008478,0.03107358,1.59210457,0.28761535,0.66178337
-2.85442721,2.20138617,0.08613641,0.00140700,0.07821494,0.02870997,1.59357304,0.28554798,0.66641061
-2.84842421,2.19856818,0.08054126,0.00129146,0.07629031,0.02633913,1.59421816,0.28315675,0.67092133
-2.84242121,2.19456207,0.07500161,0.00117714,0.07434260,0.02399340,1.59382183,0.28045420,0.67517027
-2.83641821,2.18901811,0.06958421,0.00106542,0.07239822,0.02170201,1.59209334,0.27744643,0.67896868
-2.83041521,2.18148571,0.06434625,0.00095753,0.07047763,0.01949049,1.58867904,0.27413326,0.68209017
-2.82441221,2.17143294,0.05933449,0.00085450,0.06859506,0.01738036,1.58317713,0.27050896,0.68427920
-2.81840920,2.15827260,0.05458488,0.00075717,0.06675859,0.01538889,1.57515657,0.26656371,0.68526184
-2.81240620,2.14139325,0.05012264,0.00066618,0.06497059,0.01352911,1.56417936,0.26228549,0.68475806
-2.80640320,2.12019339,0.04596278,0.00058197,0.06322843,0.01180990,1.54982447,0.25766238,0.68249511
-2.80040020,2.09411672,0.04211093,0.00050479,0.06152543,0.01023625,1.53171241,0.25268499,0.67822104
-2.79439720,2.06268622,0.03856447,0.00043474,0.05985195,0.00880964,1.50952851,0.24734888,0.67171766
-2.78839420,2.02553513,0.03531383,0.00037174,0.05819656,0.00752842,1.48304374,0.24165677,0.66281221
-2.78239120,1.98243271,0.03234396,0.00031561,0.05654727,0.00638829,1.45213167,0.23562029,0.65138713
-2.77638819,1.93330355,0.02963576,0.00026604,0.05489256,0.00538282,1.41678054,0.22926126,0.63738724
-2.77038519,1.87823889,0.02716749,0.00022266,0.05322242,0.00450393,1.37709969,0.22261218,0.62082418
-2.76438219,1.81749982,0.02491607,0.00018502,0.05152908,0.00374233,1.33331994,0.21571610,0.60177765
-2.75837919,1.75151179,0.02285826,0.00015265,0.04980759,0.00308802,1.28578804,0.20862569,0.58039364
-2.75237619,1.68085124,0.02097160,0.00012504,0.04805615,0.00253060,1.23495539,0.20140161,0.55687965
-2.74637319,1.60622496,0.01923519,0.00010169,0.04627613,0.00205967,1.18136187,0.19411028,0.53149737
-2.74037019,1.52844369,0.01763021,0.00008211,0.04447197,0.00166506,1.12561564,0.18682124,0.50455306
-2.73436718,1.44839141,0.01614028,0.00006582,0.04265075,0.00133707,1.06837021,0.17960416,0.47638645
-2.72836418,1.36699219,0.01475163,0.00005239,0.04082176,0.00106663,1.01030002,0.17252574,0.44735854
-2.72236118,1.28517640,0.01345304,0.00004140,0.03899575,0.00084537,0.95207588,0.16564680,0.41783909
-2.71635818,1.20384815,0.01223573,0.00003248,0.03718433,0.00066577,0.89434163,0.15901952,0.38819436
-2.71035518,1.12385548,0.01109310,0.00002530,0.03539920,0.00052107,0.83769314,0.15268530,0.35877577
-2.70435218,1.04596482,0.01002042,0.00001957,0.03365153,0.00040536,0.78266054,0.14667306,0.32990977
-2.69834917,0.97084062,0.00901445,0.00001503,0.03195132,0.00031352,0.72969464,0.14099832,0.30188949
-2.69234617,0.89903099,0.00807308,0.00001146,0.03030696,0.00024113,0.67915777,0.13566304,0.27496842
-2.68634317,0.83095954,0.00719499,0.00000867,0.02872490,0.00018447,0.63131925,0.13065617,0.24935605
-2.68034017,0.76692347,0.00637929,0.00000652,0.02720944,0.00014041,0.58635560,0.12595494,0.22521577
-2.67433717,0.70709740,0.00562528,0.00000486,0.02576274,0.00010638,0.54435480,0.12152674,0.20266476
-2.66833417,0.65154239,0.00493217,0.00000360,0.02438489,0.00008026,0.50532437,0.11733160,0.18177563
-2.66233117,0.60021915,0.00429898,0.00000265,0.02307419,0.00006032,0.46920240,0.11332496,0.16257974
-2.65632816,0.55300443,0.00372435,0.00000194,0.02182744,0.00004519,0.43587073,0.10946071,0.14507173
-2.65032516,0.50970960,0.00320653,0.00000141,0.02064042,0.00003376,0.40516952,0.10569428,0.12921493
-2.64432216,0.47010013,0.00274333,0.00000103,0.01950826,0.00002517,0.37691229,0.10198563,0.11494738
-2.63831916,0.43391516,0.00233219,0.00000075,0.01842597,0.00001874,0.35090074,0.09830198,0.10218812
-2.63231616,0.40088603,0.00197018,0.00000055,0.01738888,0.00001396,0.32693859,0.09462024,0.09084339
-2.62631316,0.37075328,0.00165412,0.00000041,0.01639298,0.00001041,0.30484395,0.09092897,0.08081253
-2.62031016,0.34328130,0.00138065,0.00000033,0.01543536,0.00000780,0.28445980,0.08722982,0.07199347
-2.61430715,0.31827045,0.00114634,0.00000028,0.01451439,0.00000589,0.26566231,0.08353844,0.06428752
-2.60830415,0.29556637,0.00094779,0.00000026,0.01362992,0.00000452,0.24836680,0.07988488,0.05760353
-2.60230115,0.27506641,0.00078172,0.00000028,0.01278344,0.00000357,0.23253152,0.07631347,0.05186123
-2.59629815,0.25672333,0.00064509,0.00000033,0.01197798,0.00000294,0.21815910,0.07288218,0.04699393
-2.59029515,0.24054653,0.00053516,0.00000041,0.01121813,0.00000258,0.20529603,0.06966161,0.04295048
-2.58429215,0.22660094,0.00044957,0.00000052,0.01050987,0.00000246,0.19403032,0.06673363,0.03969664
-2.57828914,0.21500398,0.00038646,0.00000069,0.00986038,0.00000256,0.18448754,0.06418965,0.03721589
-2.57228614,0.20592085,0.00034445,0.00000090,0.00927781,0.00000290,0.17682560,0.06212872,0.03550981
-2.56628314,0.19955850,0.00032279,0.00000119,0.00877101,0.00000348,0.17122835,0.06065543,0.03459802
-2.56028014,0.19615848,0.00032134,0.00000156,0.00834924,0.00000436,0.16789839,0.05987758,0.03451791
-2.55427714,0.19598884,0.00034069,0.00000204,0.00802186,0.00000557,0.16704906,0.05990381,0.03532398
-2.54827414,0.19933536,0.00038216,0.00000265,0.00779804,0.00000720,0.16889592,0.06084108,0.03708704
-2.54227114,0.20649216,0.00044786,0.00000342,0.00768642,0.00000934,0.17364783,0.06279199,0.03989311
-2.53626813,0.21775172,0.00054072,0.00000439,0.00769485,0.00001210,0.18149759,0.06585210,0.04384214
-2.53026513,0.23339452,0.00066458,0.00000559,0.00783004,0.00001562,0.19261253,0.07010715,0.04904640
-2.52426213,0.25367835,0.00082412,0.00000707,0.00809733,0.00002005,0.20712495,0.07563015,0.05562862
-2.51825913,0.27882731,0.00102496,0.00000888,0.00850039,0.00002559,0.22512278,0.08247854,0.06371976
-2.51225613,0.30902080,0.00127361,0.00001109,0.00904097,0.00003244,0.24664053,0.09069134,0.07345635
-2.50625313,0.34438263,0.00157742,0.00001375,0.00971869,0.00004086,0.27165097,0.10028642,0.08497746
-2.50025013,0.38497052,0.00194458,0.00001693,0.01053084,0.00005111,0.30005770,0.11125798,0.09842118
-2.49424712,0.43076635,0.00238394,0.00002072,0.01147222,0.00006349,0.33168915,0.12357429,0.11392058
-2.48824412,0.48166751,0.00290495,0.00002518,0.01253504,0.00007831,0.36629422,0.13717596,0.13159930
-2.48224112,0.53747977,0.00351741,0.00003040,0.01370890,0.00009591,0.40354007,0.15197463,0.15156669
-2.47623812,0.59791209,0.00423125,0.00003645,0.01498076,0.00011665,0.44301243,0.16785249,0.17391264
-2.47023512,0.66257374,0.00505625,0.00004342,0.01633506,0.00014088,0.48421862,0.18466247,0.19870221
-2.46423212,0.73097423,0.00600169,0.00005137,0.01775393,0.00016894,0.52659367,0.20222944,0.22597020
-2.45822911,0.80252614,0.00707597,0.00006037,0.01921741,0.00020117,0.56950945,0.22035222,0.25571591
-2.45222611,0.87655126,0.00828616,0.00007046,0.02070379,0.00023786,0.61228692,0.23880668,0.28789821
-2.44622311,0.95228991,0.00963760,0.00008169,0.02219008,0.00027925,0.65421129,0.25734971,0.32243129
-2.44022011,1.02891363,0.01113336,0.00009406,0.02365247,0.00032556,0.69454961,0.27572411,0.35918125
-2.43421711,1.10554084,0.01277389,0.00010758,0.02506688,0.00037687,0.73257044,0.29366419,0.39796392
-2.42821411,1.18125524,0.01455649,0.00012221,0.02640957,0.00043321,0.76756474,0.31090200,0.43854406
-2.42221111,1.25512645,0.01647501,0.00013788,0.02765775,0.00049449,0.79886744,0.32717390,0.48063619
-2.41620810,1.32623232,0.01851954,0.00015451,0.02879014,0.00056051,0.82587857,0.34222735,0.52390743
-2.41020510,1.39368226,0.02067622,0.00017196,0.02978761,0.00063091,0.84808321,0.35582751,0.56798216
-2.40420210,1.45664072,0.02292719,0.00019009,0.03063366,0.00070523,0.86506933,0.36776361,0.61244892
-2.39819910,1.51435019,0.02525063,0.00020869,0.03131488,0.00078287,0.87654270,0.37785462,0.65686926
-2.39219610,1.56615287,0.02762106,0.00022754,0.03182131,0.00086308,0.88233807,0.38595413,0.70078847
-2.38619310,1.61151017,0.03000973,0.00024640,0.03214668,0.00094502,0.88242625,0.39195431,0.74374807
-2.38019010,1.65001944,0.03238515,0.00026500,0.03228855,0.00102772,0.87691647,0.39578858,0.78529949
-2.37418709,1.68142721,0.03471387,0.00028304,0.03224834,0.00111017,0.86605406,0.39743317,0.82501858
-2.36818409,1.70563847,0.03696132,0.00030024,0.03203116,0.00119127,0.85021335,0.39690732,0.86252038
-2.36218109,1.72272141,0.03909279,0.00031630,0.03164565,0.00126992,0.82988616,0.39427220,0.89747338
-2.35617809,1.73290752,0.04107444,0.00033092,0.03110361,0.00134502,0.80566629,0.38962870,0.92961273
-2.35017509,1.73658667,0.04287442,0.00034384,0.03041961,0.00141554,0.77823061,0.38311402,0.95875145
-2.34417209,1.73429728,0.04446391,0.00035479,0.02961046,0.00148054,0.74831759,0.37489737,0.98478909
-2.33816908,1.72671158,0.04581809,0.00036357,0.02869474,0.00153916,0.71670408,0.36517484,1.00771719
-2.33216608,1.71461635,0.04691702,0.00037000,0.02769218,0.00159075,0.68418118,0.35416368,1.02762083
-2.32616308,1.69888934,0.04774638,0.00037394,0.02662313,0.00163480,0.65153025,0.34209622,1.04467616
-2.32016008,1.68047222,0.04829795,0.00037532,0.02550797,0.00167101,0.61949970,0.32921351,1.05914347
-2.31415708,1.66034049,0.04856993,0.00037410,0.02436660,0.00169928,0.58878365,0.31575906,1.07135601
-2.30815408,1.63947141,0.04856695,0.00037030,0.02321794,0.00171971,0.56000277,0.30197264,1.08170474
-2.30215108,1.61881091,0.04829983,0.00036402,0.02207951,0.00173263,0.53368816,0.28808451,1.09061954
-2.29614807,1.59924046,0.04778520,0.00035537,0.02096708,0.00173852,0.51026860,0.27431012,1.09854768
-2.29014507,1.58154529,0.04704471,0.00034455,0.01989435,0.00173803,0.49006138,0.26084537,1.10593046
-2.28414207,1.56638500,0.04610421,0.00033175,0.01887274,0.00173193,0.47326694,0.24786265,1.11317911
-2.27813907,1.55426795,0.04499270,0.00031724,0.01791127,0.00172109,0.45996738,0.23550763,1.12065125
-2.27213607,1.54553046,0.04374115,0.00030128,0.01701646,0.00170641,0.45012857,0.22389693,1.12862917
-2.26613307,1.54032192,0.04238138,0.00028418,0.01619237,0.00168880,0.44360585,0.21311672,1.13730100
-2.26013007,1.53859674,0.04094484,0.00026622,0.01544066,0.00166911,0.44015294,0.20322214,1.14674617
-2.25412706,1.54011358,0.03946153,0.00024772,0.01476075,0.00164814,0.43943362,0.19423773,1.15692582
-2.24812406,1.54444239,0.03795901,0.00022896,0.01414998,0.00162656,0.44103582,0.18615866,1.16767907
-2.24212106,1.55097912,0.03646157,0.00021020,0.01360392,0.00160490,0.44448759,0.17895284,1.17872539
-2.23611806,1.55896769,0.03498964,0.00019171,0.01311659,0.00158356,0.44927439,0.17256379,1.18967323
-2.23011506,1.56752870,0.03355935,0.00017371,0.01268083,0.00156275,0.45485716,0.16691403,1.20003461
-2.22411206,1.57569355,0.03218237,0.00015639,0.01228863,0.00154253,0.46069055,0.16190919,1.20924502
-2.21810905,1.58244280,0.03086597,0.00013990,0.01193149,0.00152283,0.46624071,0.15744235,1.21668777
-2.21210605,1.58674701,0.02961328,0.00012438,0.01160077,0.00150345,0.47100215,0.15339869,1.22172153
-2.20610305,1.58760839,0.02842372,0.00010991,0.01128804,0.00148409,0.47451308,0.14966016,1.22370978
-2.20010005,1.58410143,0.02729363,0.00009655,0.01098540,0.00146441,0.47636871,0.14611009,1.22205065
-2.19409705,1.57541061,0.02621692,0.00008433,0.01068577,0.00144405,0.47623224,0.14263751,1.21620563
-2.18809405,1.56086360,0.02518594,0.00007326,0.01038319,0.00142271,0.47384305,0.13914105,1.20572574
-2.18209105,1.53995850,0.02419220,0.00006331,0.01007298,0.00140013,0.46902210,0.13553232,1.19027398
-2.17608804,1.51238396,0.02322718,0.00005445,0.00975193,0.00137620,0.46167425,0.13173862,1.16964275
-2.17008504,1.47803152,0.02228308,0.00004661,0.00941838,0.00135100,0.45178760,0.12770492,1.14376581
-2.16408204,1.43699958,0.02135343,0.00003973,0.00907233,0.00132476,0.43943012,0.12339507,1.11272399
-2.15807904,1.38958939,0.02043363,0.00003374,0.00871538,0.00129801,0.42474357,0.11879225,1.07674480
-2.15207604,1.33629331,0.01952132,0.00002856,0.00835073,0.00127147,0.40793542,0.11389867,1.03619601
-2.14607304,1.27777612,0.01861667,0.00002410,0.00798306,0.00124620,0.38926887,0.10873455,0.99157374
-2.14007004,1.21485085,0.01772248,0.00002029,0.00761840,0.00122348,0.36905168,0.10333655,0.94348590
-2.13406703,1.14845002,0.01684412,0.00001705,0.00726399,0.00120490,0.34762436,0.09775573,0.89263188
-2.12806403,1.07959422,0.01598946,0.00001431,0.00692805,0.00119229,0.32534806,0.09205507,0.83977970
-2.12206103,1.00935930,0.01516851,0.00001200,0.00661961,0.00118773,0.30259289,0.08630686,0.78574164
-2.11605803,0.93884371,0.01439318,0.00001006,0.00634826,0.00119350,0.27972699,0.08058996,0.73134972
-2.11005503,0.86913746,0.01367677,0.00000843,0.00612393,0.00121204,0.25710680,0.07498710,0.67743188
-2.10405203,0.80129372,0.01303354,0.00000706,0.00595664,0.00124590,0.23506880,0.06958231,0.62479003
-2.09804902,0.73630406,0.01247823,0.00000592,0.00585627,0.00129769,0.21392295,0.06445864,0.57418049
-2.09204602,0.67507802,0.01202548,0.00000497,0.00583233,0.00137000,0.19394794,0.05969614,0.52629765
-2.08604302,0.61842724,0.01168940,0.00000418,0.00589370,0.00146533,0.17538823,0.05537020,0.48176097
-2.08004002,0.56705443,0.01148299,0.00000352,0.00604839,0.00158601,0.15845288,0.05155034,0.44110560
-2.07403702,0.52154686,0.01141775,0.00000297,0.00630333,0.00173410,0.14331584,0.04829926,0.40477656
-2.06803402,0.48237417,0.01150321,0.00000251,0.00666412,0.00191133,0.13011771,0.04567235,0.37312614
-2.06203102,0.44988986,0.01174656,0.00000214,0.00713483,0.00211898,0.11896850,0.04371748,0.34641446
-2.05602801,0.42433604,0.01215236,0.00000185,0.00771778,0.00235783,0.10995128,0.04247505,0.32481236
-2.05002501,0.40585053,0.01272229,0.00000161,0.00841336,0.00262803,0.10312618,0.04197833,0.30840659
-2.04402201,0.39447590,0.01345496,0.00000145,0.00921991,0.00292908,0.09853471,0.04225384,0.29720648
-2.03801901,0.39016969,0.01434591,0.00000134,0.01013354,0.00325977,0.09620396,0.04332197,0.29115178
-2.03201601,0.39281529,0.01538756,0.00000130,0.01114815,0.00361813,0.09615041,0.04519755,0.29012127
-2.02601301,0.40223298,0.01656940,0.00000132,0.01225533,0.00400141,0.09838327,0.04789046,0.29394166
-2.02001001,0.41819083,0.01787826,0.00000142,0.01344453,0.00440616,0.10290712,0.05140621,0.30239668
-2.01400700,0.44041514,0.01929864,0.00000161,0.01470312,0.00482822,0.10972368,0.05574645,0.31523594
-2.00800400,0.46860020,0.02081325,0.00000190,0.01601664,0.00526284,0.11883272,0.06090937,0.33218361
-2.00200100,0.50241734,0.02240364,0.00000231,0.01736912,0.00570479,0.13023207,0.06689005,0.35294661
-1.99599800,0.54152312,0.02405088,0.00000286,0.01874347,0.00614851,0.14391678,0.07368065,0.37722244
-1.98999500,0.58556672,0.02573641,0.00000359,0.02012193,0.00658831,0.15987736,0.08127056,0.40470646
-1.98399200,0.63419644,0.02744287,0.00000453,0.02148661,0.00701853,0.17809741,0.08964640,0.43509871
-1.97798899,0.68706543,0.02915504,0.00000571,0.02282007,0.00743383,0.19855061,0.09879202,0.46811010
-1.97198599,0.74383653,0.03086072,0.00000719,0.02410587,0.00782936,0.22119726,0.10868834,0.50346808
-1.96598299,0.80418622,0.03255151,0.00000901,0.02532926,0.00820101,0.24598061,0.11931324,0.54092157
-1.95997999,0.86780776,0.03422362,0.00001124,0.02647766,0.00854566,0.27282313,0.13064135,0.58024520
-1.95397699,0.93441334,0.03587837,0.00001393,0.02754121,0.00886131,0.30162291,0.14264390,0.62124263
-1.94797399,1.00373526,0.03752259,0.00001717,0.02851321,0.00914727,0.33225041,0.15528846,0.66374899
-1.94197099,1.07552602,0.03916876,0.00002103,0.02939044,0.00940428,0.36454581,0.16853883,0.70763213
-1.93596798,1.14955742,0.04083489,0.00002559,0.03017332,0.00963456,0.39831705,0.18235483,0.75279281
-1.92996498,1.22561850,0.04254403,0.00003092,0.03086602,0.00984179,0.43333879,0.19669218,0.79916347
-1.92396198,1.30351241,0.04432359,0.00003712,0.03147632,0.01003107,0.46935249,0.21150235,0.84670577
-1.91795898,1.38305223,0.04620426,0.00004426,0.03201532,0.01020877,0.50606751,0.22673251,0.89540673
-1.91195598,1.46405586,0.04821877,0.00005242,0.03249713,0.01038233,0.54316356,0.24232539,0.94527345
-1.90595298,1.54634004,0.05040031,0.00006168,0.03293823,0.01056007,0.58029430,0.25821921,0.99632668
-1.89994997,1.62971383,0.05278085,0.00007209,0.03335686,0.01075081,0.61709213,0.27434761,1.04859315
-1.89394697,1.71397157,0.05538932,0.00008371,0.03377227,0.01096359,0.65317414,0.29063952,1.10209699
-1.88794397,1.79888580,0.05824983,0.00009656,0.03420393,0.01120731,0.68814894,0.30701910,1.15685048
-1.88194097,1.88420024,0.06137989,0.00011067,0.03467069,0.01149038,0.72162436,0.32340556,1.21284438
-1.87593797,1.96962337,0.06478885,0.00012603,0.03518998,0.01182033,0.75321561,0.33971316,1.27003826
-1.86993497,2.05482276,0.06847653,0.00014261,0.03577707,0.01220352,0.78255376,0.35585102,1.32835117
-1.86393197,2.13942063,0.07243229,0.00016036,0.03644438,0.01264484,0.80929429,0.37172320,1.38765321
-1.85792896,2.22299096,0.07663439,0.00017922,0.03720095,0.01314748,0.83312517,0.38722870,1.44775822
-1.85192596,2.30505838,0.08104987,0.00019908,0.03805200,0.01371273,0.85377457,0.40226170,1.50841823
-1.84592296,2.38509919,0.08563490,0.00021983,0.03899866,0.01433992,0.87101753,0.41671193,1.56931997
-1.83991996,2.46254473,0.09033560,0.00024132,0.04003792,0.01502637,0.88468158,0.43046528,1.63008375
-1.83391696,2.53678713,0.09508937,0.00026340,0.04116264,0.01576743,0.89465104,0.44340467,1.69026512
-1.82791396,2.60718754,0.09982657,0.00028591,0.04236183,0.01655661,0.90086978,0.45541123,1.74935926
-1.82191096,2.67308674,0.10447265,0.00030865,0.04362100,0.01738577,0.90334240,0.46636579,1.80680839
-1.81590795,2.73381795,0.10895043,0.00033146,0.04492271,0.01824537,0.90213379,0.47615071,1.86201194
-1.80990495,2.78872153,0.11318264,0.00035415,0.04624715,0.01912475,0.89736700,0.48465199,1.91433939
-1.80390195,2.83716106,0.11709441,0.00037653,0.04757288,0.02001243,0.88921964,0.49176166,1.96314526
-1.79789895,2.87854040,0.12061577,0.00039846,0.04887753,0.02089650,0.87791882,0.49738035,2.00778600
-1.79189595,2.91232101,0.12368388,0.00041976,0.05013862,0.02176490,0.86373497,0.50142004,2.04763792
-1.78589295,2.93803891,0.12624502,0.00044030,0.05133426,0.02260579,0.84697459,0.50380672,2.08211563
-1.77988994,2.95532050,0.12825617,0.00045997,0.05244389,0.02340783,0.82797245,0.50448301,2.11069022
-1.77388694,2.96389666,0.12968616,0.00047866,0.05344890,0.02416045,0.80708322,0.50341058,2.13290634
-1.76788394,2.96361435,0.13051628,0.00049629,0.05433319,0.02485407,0.78467317,0.50057209,2.14839748
-1.76188094,2.95444517,0.13074049,0.00051278,0.05508358,0.02548025,0.76111185,0.49597281,2.15689874
-1.75587794,2.93649046,0.13036502,0.00052810,0.05569014,0.02603184,0.73676433,0.48964158,2.15825658
-1.74987494,2.90998252,0.12940758,0.00054219,0.05614637,0.02650300,0.71198401,0.48163112,2.15243493
-1.74387194,2.87528188,0.12789621,0.00055502,0.05644927,0.02688925,0.68710626,0.47201767,2.13951748
-1.73786893,2.83287052,0.12586773,0.00056655,0.05659924,0.02718742,0.66244301,0.46089996,2.11970608
-1.73186593,2.78334128,0.12336606,0.00057675,0.05659992,0.02739557,0.63827837,0.44839733,2.09331511
-1.72586293,2.72738383,0.12044037,0.00058558,0.05645788,0.02751292,0.61486526,0.43464741,2.06076227
-1.71985993,2.66576759,0.11714318,0.00059299,0.05618222,0.02753970,0.59242315,0.41980307,2.02255609
-1.71385693,2.59932231,0.11352860,0.00059891,0.05578417,0.02747709,0.57113662,0.40402902,1.97928071
-1.70785393,2.52891706,0.10965067,0.00060329,0.05527648,0.02732701,0.55115497,0.38749802,1.93157854
-1.70185093,2.45543828,0.10556186,0.00060604,0.05467298,0.02709206,0.53259239,0.37038697,1.88013169
-1.69584792,2.37976779,0.10131191,0.00060707,0.05398794,0.02677540,0.51552896,0.35287294,1.82564273
-1.68984492,2.30276159,0.09694694,0.00060631,0.05323555,0.02638065,0.50001195,0.33512932,1.76881566
-1.68384192,2.22523004,0.09250874,0.00060366,0.05242939,0.02591181,0.48605762,0.31732227,1.71033783
-1.67783892,2.14792029,0.08803453,0.00059905,0.05158198,0.02537323,0.47365328,0.29960750,1.65086334
-1.67183592,2.07150136,0.08355677,0.00059241,0.05070430,0.02476954,0.46275948,0.28212753,1.59099864
-1.66583292,1.99655241,0.07910336,0.00058372,0.04980552,0.02410563,0.45331237,0.26500956,1.53129063
