energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.92046023,11.09260093,0.15661375,0.19863943,0.25350269,4.24422286,7.59835538,2.99065603,0.00000000
-2.91445723,11.03283711,0.15934071,0.20249764,0.25062889,4.30808162,7.52089037,3.00325984,0.00000000
-2.90845423,10.93620613,0.16160241,0.20591284,0.24655010,4.35831595,7.41686144,3.00720179,0.00000000
-2.90245123,10.80384768,0.16338864,0.20889298,0.24133046,4.39440570,7.28751301,3.00236406,0.00000000
-2.89644822,10.63746789,0.16470475,0.21146080,0.23505039,4.41618496,7.13442880,2.98881807,0.00000000
-2.89044522,10.43934024,0.16557279,0.21365460,0.22780458,4.42387435,6.95951499,2.96684081,0.00000000
-2.88444222,10.21229418,0.16603190,0.21552858,0.21969965,4.41810031,6.76497877,2.93692480,0.00000000
-2.87843922,9.95968879,0.16613803,0.21715234,0.21085170,4.39989869,6.55330125,2.89978002,0.00000000
-2.87243622,9.68536896,0.16596283,0.21860984,0.20138371,4.37070108,6.32720358,2.85632679,0.00000000
-2.86643322,9.39360282,0.16559164,0.21999746,0.19142293,4.33230292,6.08960568,2.80767869,0.00000000
-2.86043022,9.08899988,0.16512075,0.22142131,0.18109822,4.28681368,5.84357717,2.75511569,0.00000000
-2.85442721,8.77641087,0.16465385,0.22299386,0.17053752,4.23659026,5.59228096,2.70004764,0.00000000
-2.84842421,8.46081136,0.16429789,0.22482988,0.15986543,4.18415590,5.33891023,2.64396950,0.00000000
-2.84242121,8.14717282,0.16415848,0.22704196,0.14920091,4.13210786,5.08662041,2.58840979,0.00000000
-2.83641821,7.84032559,0.16433504,0.22973571,0.13865529,4.08301787,4.83845810,2.53487456,0.00000000
-2.83041521,7.54481942,0.16491588,0.23300496,0.12833044,4.03933007,4.59728966,2.48478951,0.00000000
-2.82441221,7.26478762,0.16597351,0.23692714,0.11831736,4.00326135,4.36573200,2.43944295,0.00000000
-2.81840920,7.00382137,0.16756042,0.24155910,0.10869497,3.97670919,4.14608897,2.39993269,0.00000000
-2.81240620,6.76486025,0.16970548,0.24693368,0.09952933,3.96117175,3.94029582,2.36711959,0.00000000
-2.80640320,6.55010473,0.17241128,0.25305723,0.09087320,3.95768457,3.74987481,2.34159030,0.00000000
-2.80040020,6.36095536,0.17565250,0.25990824,0.08276590,3.96677727,3.57590402,2.32363149,0.00000000
-2.79439720,6.19798206,0.17937544,0.26743721,0.07523363,3.98845273,3.41900105,2.31321687,0.00000000
-2.78839420,6.06092552,0.18349888,0.27556788,0.06829000,4.02219011,3.27932265,2.31000807,0.00000000
-2.78239120,5.94873109,0.18791604,0.28419972,0.06193689,4.06697158,3.15658045,2.31336950,0.00000000
-2.77638819,5.85961370,0.19249789,0.29321163,0.05616564,4.12133170,3.05007206,2.32239648,0.00000000
-2.77038519,5.79115093,0.19709744,0.30246671,0.05095832,4.18342667,2.95872637,2.33595538,0.00000000
-2.76438219,5.74039965,0.20155493,0.31181784,0.04628926,4.25112011,2.88116074,2.35273380,0.00000000
-2.75837919,5.70403071,0.20570372,0.32111375,0.04212662,4.32208065,2.81574758,2.37129812,0.00000000
-2.75237619,5.67847495,0.20937656,0.33020526,0.03843403,4.39388646,2.76068712,2.39015561,0.00000000
-2.74637319,5.66007357,0.21241203,0.33895147,0.03517220,4.46413095,2.71408303,2.40781788,0.00000000
-2.74037019,5.64522560,0.21466073,0.34722535,0.03230050,4.53052440,2.67401763,2.42286244,0.00000000
-2.73436718,5.63052559,0.21599109,0.35491855,0.02977833,4.59098622,2.63862313,2.43398934,0.00000000
-2.72836418,5.61288540,0.21629441,0.36194515,0.02756645,4.64372335,2.60614622,2.44007018,0.00000000
-2.72236118,5.58963477,0.21548898,0.36824411,0.02562804,4.68729095,2.57500318,2.44018718,0.00000000
-2.71635818,5.55859688,0.21352306,0.37378029,0.02392957,4.72063298,2.54382383,2.43366068,0.00000000
-2.71035518,5.51813651,0.21037663,0.37854401,0.02244145,4.74310106,2.51148277,2.42006419,0.00000000
-2.70435218,5.46717985,0.20606186,0.38254928,0.02113846,4.75445159,2.47711744,2.39922660,0.00000000
-2.69834917,5.40520680,0.20062226,0.38583060,0.01999992,4.75482233,2.44013306,2.37122225,0.00000000
-2.69234617,5.33221781,0.19413066,0.38843890,0.01900969,4.74469058,2.40019516,2.33634990,0.00000000
-2.68634317,5.24867886,0.18668610,0.39043656,0.01815595,4.72481642,2.35721103,2.29510235,0.00000000
-2.68034017,5.15544877,0.17840978,0.39189205,0.01743087,4.69617495,2.31130191,2.24812900,0.00000000
-2.67433717,5.05369430,0.16944039,0.39287447,0.01683005,4.65988205,2.26276810,2.19619384,0.00000000
-2.66833417,4.94479823,0.15992897,0.39344830,0.01635197,4.61711844,2.21204916,2.14013136,0.00000000
-2.66233117,4.83026618,0.15003350,0.39366881,0.01599730,4.56905654,2.15968192,2.08080321,0.00000000
-2.65632816,4.71163712,0.13991366,0.39357820,0.01576821,4.51679432,2.10625830,2.01905778,0.00000000
-2.65032516,4.59040241,0.12972576,0.39320295,0.01566771,4.46129972,2.05238532,1.95569487,0.00000000
-2.64432216,4.46793698,0.11961811,0.39255235,0.01569895,4.40336828,1.99864914,1.89143715,0.00000000
-2.63831916,4.34544534,0.10972713,0.39161831,0.01586468,4.34359577,1.94558440,1.82690927,0.00000000
-2.63231616,4.22392438,0.10017402,0.39037648,0.01616674,4.28236656,1.89365021,1.76262540,0.00000000
-2.62631316,4.10414324,0.09106242,0.38878857,0.01660566,4.21985746,1.84321319,1.69898512,0.00000000
-2.62031016,3.98664002,0.08247678,0.38680571,0.01718048,4.15605590,1.79453791,1.63627707,0.00000000
-2.61430715,3.87173390,0.07448160,0.38437262,0.01788856,4.09079052,1.74778439,1.57468960,0.00000000
-2.60830415,3.75955066,0.06712144,0.38143236,0.01872573,4.02377173,1.70301236,1.51432698,0.00000000
-2.60230115,3.65005883,0.06042166,0.37793137,0.01968643,3.95463924,1.66019122,1.45522980,0.00000000
-2.59629815,3.54311364,0.05438968,0.37382461,0.02076411,3.88301360,1.61921489,1.39739787,0.00000000
-2.59029515,3.43850563,0.04901680,0.36908033,0.02195171,3.80854859,1.57992030,1.34081400,0.00000000
-2.58429215,3.33601087,0.04428034,0.36368452,0.02324231,3.73098174,1.54210846,1.28546728,0.00000000
-2.57828914,3.23543999,0.04014601,0.35764460,0.02462983,3.65018023,1.50556671,1.23137429,0.00000000
-2.57228614,3.13668349,0.03657039,0.35099235,0.02610982,3.56618034,1.47009130,1.17859736,0.00000000
-2.56628314,3.03975139,0.03350349,0.34378586,0.02768028,3.47921855,1.43550890,1.12725898,0.00000000
-2.56028014,2.94480539,0.03089107,0.33611056,0.02934243,3.38975333,1.40169646,1.07755173,0.00000000
-2.55427714,2.85218266,0.02867699,0.32807924,0.03110143,3.29847697,1.36859839,1.02974362,0.00000000
-2.54827414,2.76241032,0.02680519,0.31983099,0.03296697,3.20631708,1.33624038,0.98417869,0.00000000
-2.54227114,2.67621036,0.02522143,0.31152934,0.03495372,3.11442814,1.30473958,0.94127318,0.00000000
-2.53626813,2.59449506,0.02387480,0.30335942,0.03708148,3.02417330,1.27431043,0.90150751,0.00000000
-2.53026513,2.51835319,0.02271882,0.29552431,0.03937512,2.93709732,1.24526620,0.86541469,0.00000000
-2.52426213,2.44902748,0.02171233,0.28824077,0.04186425,2.85489137,1.21801588,0.83356555,0.00000000
-2.51825913,2.38788408,0.02081999,0.28173426,0.04458250,2.77935080,1.19305661,0.80655159,0.00000000
-2.51225613,2.33637505,0.02001255,0.27623346,0.04756651,2.71232681,1.17096173,0.78496590,0.00000000
-2.50625313,2.29599466,0.01926686,0.27196449,0.05085464,2.65567351,1.15236480,0.76938284,0.00000000
-2.50025013,2.26823101,0.01856566,0.26914468,0.05448534,2.61119137,1.13793994,0.76033706,0.00000000
-2.49424712,2.25451399,0.01789715,0.26797631,0.05849537,2.58056882,1.12837909,0.75830248,0.00000000
-2.48824412,2.25616137,0.01725447,0.26864033,0.06291780,2.56532331,1.12436700,0.76367177,0.00000000
-2.48224112,2.27432437,0.01663500,0.27129015,0.06778000,2.56674364,1.12655455,0.77673696,0.00000000
-2.47623812,2.30993466,0.01603965,0.27604585,0.07310156,2.58583538,1.13553156,0.79767167,0.00000000
-2.47023512,2.36365452,0.01547207,0.28298884,0.07889248,2.62327123,1.15179980,0.82651569,0.00000000
-2.46423212,2.43583211,0.01493784,0.29215727,0.08515153,2.67934822,1.17574757,0.86316232,0.00000000
-2.45822911,2.52646357,0.01444373,0.30354228,0.09186491,2.75395367,1.20762651,0.90734914,0.00000000
-2.45222611,2.63516387,0.01399699,0.31708538,0.09900543,2.84654156,1.24753188,0.95865267,0.00000000
-2.44622311,2.76114777,0.01360466,0.33267707,0.10653217,2.95612090,1.29538705,1.01648737,0.00000000
-2.44022011,2.90322230,0.01327303,0.35015682,0.11439066,3.08125723,1.35093293,1.08010926,0.00000000
-2.43421711,3.05979143,0.01300715,0.36931453,0.12251368,3.22008789,1.41372301,1.14862445,0.00000000
-2.42821411,3.22887361,0.01281049,0.38989345,0.13082258,3.37035141,1.48312415,1.22100254,0.00000000
-2.42221111,3.40813182,0.01268464,0.41159468,0.13922916,3.52943052,1.55832335,1.29609473,0.00000000
-2.41620810,3.59491568,0.01262920,0.43408294,0.14763791,3.69440788,1.63834037,1.37265634,0.00000000
-2.41020510,3.78631451,0.01264165,0.45699370,0.15594866,3.86213304,1.72204565,1.44937308,0.00000000
-2.40420210,3.97921950,0.01271748,0.47994125,0.16405940,4.02929834,1.80818314,1.52489044,0.00000000
-2.39819910,4.17039323,0.01285022,0.50252763,0.17186914,4.19252143,1.89539711,1.59784512,0.00000000
-2.39219610,4.35654398,0.01303169,0.52435207,0.17928072,4.34843143,1.98226197,1.66689762,0.00000000
-2.38619310,4.53440230,0.01325224,0.54502050,0.18620340,4.49375564,2.06731425,1.73076474,0.00000000
-2.38019010,4.70079730,0.01350102,0.56415506,0.19255508,4.62540380,2.14908546,1.78825092,0.00000000
-2.37418709,4.85273005,0.01376637,0.58140305,0.19826406,4.74054679,2.22613489,1.83827725,0.00000000
-2.36818409,4.98744159,0.01403611,0.59644516,0.20327037,4.83668724,2.29708133,1.87990720,0.00000000
-2.36218109,5.10247368,0.01429793,0.60900273,0.20752639,4.91171967,2.36063278,1.91236814,0.00000000
-2.35617809,5.19572047,0.01453976,0.61884378,0.21099707,4.96397836,2.41561338,1.93506809,0.00000000
-2.35017509,5.26546984,0.01475009,0.62578770,0.21365955,4.99227189,2.46098697,1.94760706,0.00000000
-2.34417209,5.31043365,0.01491828,0.62970855,0.21550233,4.99590372,2.49587679,1.94978295,0.00000000
-2.33816908,5.32976669,0.01503487,0.63053684,0.21652418,4.97467885,2.51958106,1.94159200,0.00000000
-2.33216608,5.32307429,0.01509179,0.62825999,0.21673272,4.92889716,2.53158422,1.92322388,0.00000000
-2.32616308,5.29040924,0.01508259,0.62292138,0.21614292,4.85933459,2.53156388,1.89505210,0.00000000
-2.32016008,5.23225885,0.01500254,0.61461820,0.21477570,4.76721350,2.51939352,1.85762015,0.00000000
-2.31415708,5.14952304,0.01484875,0.60349827,0.21265653,4.65416404,2.49514116,1.81162424,0.00000000
-2.30815408,5.04348497,0.01462021,0.58975590,0.20981434,4.52217843,2.45906418,1.75789324,0.00000000
-2.30215108,4.91577515,0.01431772,0.57362704,0.20628070,4.37355992,2.41160059,1.69736685,0.00000000
-2.29614807,4.76833054,0.01394389,0.55538386,0.20208923,4.21086828,2.35335719,1.63107260,0.00000000
-2.29014507,4.60334979,0.01350295,0.53532893,0.19727546,4.03686364,2.28509467,1.56010243,0.00000000
-2.28414207,4.42324578,0.01300065,0.51378906,0.19187684,3.85444978,2.20771044,1.48558960,0.00000000
-2.27813907,4.23059644,0.01244400,0.49110904,0.18593303,3.66661832,2.12221913,1.40868632,0.00000000
-2.27213607,4.02809491,0.01184110,0.46764528,0.17948636,3.47639449,2.02973154,1.33054251,0.00000000
-2.26613307,3.81849975,0.01120085,0.44375953,0.17258231,3.28678518,1.93143228,1.25228609,0.00000000
-2.26013007,3.60458601,0.01053273,0.41981257,0.16526992,3.10072962,1.82855658,1.17500492,0.00000000
-2.25412706,3.38909784,0.00984654,0.39615818,0.15760219,2.92105290,1.72236695,1.09973046,0.00000000
-2.24812406,3.17470328,0.00915216,0.37313724,0.14963615,2.75042239,1.61412990,1.02742322,0.00000000
-2.24212106,2.96395172,0.00845933,0.35107205,0.14143281,2.59130713,1.50509352,0.95895996,0.00000000
-2.23611806,2.75923483,0.00777744,0.33026103,0.13305671,2.44594019,1.39646633,0.89512264,0.00000000
-2.23011506,2.56275118,0.00711538,0.31097372,0.12457528,2.31628408,1.28939783,0.83658897,0.00000000
-2.22411206,2.37647542,0.00648139,0.29344622,0.11605790,2.20399938,1.18496134,0.78392466,0.00000000
-2.21810905,2.20213215,0.00588297,0.27787716,0.10757471,2.11041703,1.08413927,0.73757719,0.00000000
-2.21210605,2.04117517,0.00532681,0.26442426,0.09919534,2.03651454,0.98781140,0.69787127,0.00000000
-2.20610305,1.89477220,0.00481878,0.25320151,0.09098746,1.98289696,0.89674608,0.66500597,0.00000000
-2.20010005,1.76379554,0.00436390,0.24427719,0.08301535,1.94978306,0.81159446,0.63905357,0.00000000
-2.19409705,1.64881855,0.00396635,0.23767269,0.07533859,1.93699778,0.73288783,0.61996034,0.00000000
-2.18809405,1.55011810,0.00362956,0.23336227,0.06801083,1.94397148,0.66103772,0.60754928,0.00000000
-2.18209105,1.46768279,0.00335618,0.23127385,0.06107880,1.96974692,0.59633851,0.60152489,0.00000000
-2.17608804,1.40122662,0.00314819,0.23129075,0.05458154,2.01299445,0.53897223,0.60148026,0.00000000
-2.17008504,1.35020774,0.00300692,0.23325453,0.04854996,2.07203597,0.48901515,0.60690620,0.00000000
-2.16408204,1.31385167,0.00293308,0.23696884,0.04300670,2.14487755,0.44644552,0.61720274,0.00000000
-2.15807904,1.29117844,0.00292679,0.24220423,0.03796622,2.22925082,0.41115228,0.63169259,0.00000000
-2.15207604,1.28103279,0.00298757,0.24870384,0.03343525,2.32266234,0.38294408,0.64963661,0.00000000
-2.14607304,1.28211673,0.00311436,0.25618987,0.02941349,2.42245013,0.36155836,0.67025092,0.00000000
-2.14007004,1.29302358,0.00330545,0.26437057,0.02589448,2.52584599,0.34667014,0.69272529,0.00000000
-2.13406703,1.31227278,0.00355849,0.27294767,0.02286665,2.63004189,0.33790046,0.71624239,0.00000000
-2.12806403,1.33834447,0.00387038,0.28162399,0.02031459,2.73225866,0.33482413,0.73999741,0.00000000
-2.12206103,1.36971335,0.00423728,0.29011098,0.01822029,2.82981452,0.33697708,0.76321746,0.00000000
-2.11605803,1.40488096,0.00465451,0.29813595,0.01656448,2.92019152,0.34386319,0.78518023,0.00000000
-2.11005503,1.44240591,0.00511657,0.30544884,0.01532803,3.00109729,0.35496087,0.80523123,0.00000000
-2.10405203,1.48093156,0.00561708,0.31182817,0.01449321,3.07052031,0.36972960,0.82279926,0.00000000
-2.09804902,1.51921082,0.00614881,0.31708615,0.01404501,3.12677654,0.38761660,0.83740943,0.00000000
-2.09204602,1.55612771,0.00670373,0.32107269,0.01397229,3.16854603,0.40806398,0.84869348,0.00000000
-2.08604302,1.59071564,0.00727310,0.32367824,0.01426888,3.19489835,0.43051637,0.85639701,0.00000000
-2.08004002,1.62217216,0.00784758,0.32483541,0.01493450,3.20530615,0.45442927,0.86038360,0.00000000
-2.07403702,1.64987021,0.00841741,0.32451935,0.01597554,3.19964675,0.47927811,0.86063549,0.00000000
-2.06803402,1.67336584,0.00897258,0.32274689,0.01740564,3.17819212,0.50456781,0.85725117,0.00000000
-2.06203102,1.69240228,0.00950311,0.31957462,0.01924598,3.14158792,0.52984283,0.85043987,0.00000000
-2.05602801,1.70691047,0.00999925,0.31509590,0.02152540,3.09082292,0.55469707,0.84051321,0.00000000
-2.05002501,1.71700591,0.01045178,0.30943704,0.02428009,3.02719019,0.57878356,0.82787438,0.00000000
-2.04402201,1.72298173,0.01085227,0.30275271,0.02755300,2.95224168,0.60182309,0.81300525,0.00000000
-2.03801901,1.72529806,0.01119333,0.29522089,0.03139285,2.86773815,0.62361147,0.79645175,0.00000000
-2.03201601,1.72456746,0.01146882,0.28703737,0.03585267,2.77559599,0.64402472,0.77880794,0.00000000
-2.02601301,1.72153650,0.01167411,0.27841006,0.04098796,2.67783295,0.66302183,0.76069930,0.00000000
-2.02001001,1.71706358,0.01180614,0.26955331,0.04685440,2.57651405,0.68064454,0.74276544,0.00000000
-2.01400700,1.71209302,0.01186356,0.26068219,0.05350517,2.47369930,0.69701389,0.72564290,0.00000000
-2.00800400,1.70762588,0.01184677,0.25200708,0.06098785,2.37139435,0.71232347,0.70994805,0.00000000
-2.00200100,1.70468796,0.01175783,0.24372853,0.06934112,2.27150502,0.72682936,0.69626083,0.00000000
-1.99599800,1.70429570,0.01160044,0.23603250,0.07859124,2.17579651,0.74083707,0.68510924,0.00000000
-1.98999500,1.70742086,0.01137969,0.22908616,0.08874847,2.08585788,0.75468581,0.67695537,0.00000000
-1.98399200,1.71495511,0.01110194,0.22303412,0.09980369,2.00307226,0.76873097,0.67218279,0.00000000
-1.97798899,1.72767575,0.01077449,0.21799541,0.11172522,1.92859311,0.78332537,0.67108602,0.00000000
-1.97198599,1.74621400,0.01040537,0.21406104,0.12445616,1.86332663,0.79880027,0.67386213,0.00000000
-1.96598299,1.77102719,0.01000298,0.21129230,0.13791249,1.80792065,0.81544716,0.68060484,0.00000000
-1.95997999,1.80237618,0.00957583,0.20971982,0.15198184,1.76275989,0.83350120,0.69130131,0.00000000
-1.95397699,1.84030940,0.00913226,0.20934340,0.16652348,1.72796753,0.85312724,0.70583181,0.00000000
-1.94797399,1.88465428,0.00868014,0.21013265,0.18136926,1.70341307,0.87440924,0.72397247,0.00000000
-1.94197099,1.93501696,0.00822669,0.21202838,0.19632586,1.68872615,0.89734363,0.74540099,0.00000000
-1.93596798,1.99079047,0.00777825,0.21494474,0.21117823,1.68331592,0.92183698,0.76970532,0.00000000
-1.92996498,2.05117142,0.00734019,0.21877209,0.22569420,1.68639539,0.94770825,0.79639516,0.00000000
-1.92396198,2.11518454,0.00691682,0.22338044,0.23963011,1.69701024,0.97469530,0.82491581,0.00000000
-1.91795898,2.18171414,0.00651135,0.22862341,0.25273743,1.71407088,1.00246545,0.85466409,0.00000000
-1.91195598,2.24954117,0.00612593,0.23434257,0.26476991,1.73638711,1.03062937,0.88500571,0.00000000
-1.90595298,2.31738421,0.00576170,0.24037200,0.27549120,1.76270408,1.05875751,0.91529343,0.00000000
-1.89994997,2.38394239,0.00541891,0.24654289,0.28468238,1.79173831,1.08639826,0.94488541,0.00000000
-1.89394697,2.44793824,0.00509707,0.25268810,0.29214938,1.82221271,1.11309652,0.97316296,0.00000000
-1.88794397,2.50815855,0.00479506,0.25864635,0.29772958,1.85288938,1.13841191,0.99954701,0.00000000
-1.88194097,2.56349116,0.00451131,0.26426616,0.30129759,1.88259904,1.16193546,1.02351273,0.00000000
-1.87593797,2.61295609,0.00424399,0.26940909,0.30276975,1.91026634,1.18330397,1.04460163,0.00000000
-1.86993497,2.65572978,0.00399110,0.27395243,0.30210715,1.93493022,1.20221127,1.06243083,0.00000000
-1.86393197,2.69116136,0.00375068,0.27779122,0.29931712,1.95575900,1.21841589,1.07669915,0.00000000
-1.85792896,2.71878064,0.00352086,0.28083948,0.29445302,1.97205985,1.23174491,1.08718999,0.00000000
-1.85192596,2.73829787,0.00330000,0.28303074,0.28761229,1.98328293,1.24209394,1.09377097,0.00000000
-1.84592296,2.74959566,0.00308674,0.28431793,0.27893310,1.98902034,1.24942340,1.09639062,0.00000000
-1.83991996,2.75271419,0.00288003,0.28467263,0.26858945,1.98900064,1.25375167,1.09507240,0.00000000
-1.83391696,2.74783080,0.00267916,0.28408382,0.25678520,1.98307946,1.25514557,1.08990667,0.00000000
-1.82791396,2.73523559,0.00248374,0.28255626,0.24374721,1.97122731,1.25370915,1.08104094,0.00000000
-1.82191096,2.71530476,0.00229369,0.28010857,0.22971801,1.95351524,1.24957133,1.06866932,0.00000000
-1.81590795,2.68847328,0.00210919,0.27677117,0.21494812,1.93009959,1.24287358,1.05302136,0.00000000
-1.80990495,2.65520854,0.00193062,0.27258422,0.19968866,1.90120639,1.23375827,1.03435133,0.00000000
-1.80390195,2.61598663,0.00175853,0.26759559,0.18418428,1.86711647,1.22235841,1.01292800,0.00000000
-1.79789895,2.57127218,0.00159359,0.26185896,0.16866679,1.82815170,1.20878960,0.98902574,0.00000000
-1.79189595,2.52150286,0.00143649,0.25543220,0.15334983,1.78466302,1.19314440,0.96291694,0.00000000
-1.78589295,2.46707898,0.00128795,0.24837594,0.13842438,1.73702035,1.17548954,0.93486615,0.00000000
-1.77988994,2.40835846,0.00114867,0.24075243,0.12405568,1.68560479,1.15586600,0.90512601,0.00000000
-1.77388694,2.34565692,0.00101929,0.23262468,0.11038111,1.63080277,1.13429183,0.87393474,0.00000000
-1.76788394,2.27925244,0.00090039,0.22405581,0.09750935,1.57300226,1.11076736,0.84151541,0.00000000
-1.76188094,2.20939429,0.00079253,0.21510862,0.08552061,1.51259062,1.08528256,0.80807646,0.00000000
-1.75587794,2.13631466,0.00069618,0.20584534,0.07446771,1.44995374,1.05782572,0.77381334,0.00000000
-1.74987494,2.06024239,0.00061185,0.19632746,0.06437803,1.38547612,1.02839311,0.73891108,0.00000000
-1.74387194,1.98141749,0.00054007,0.18661569,0.05525605,1.31954160,0.99699877,0.70354722,0.00000000
-1.73786893,1.90010556,0.00048146,0.17676986,0.04708632,1.25253412,0.96368388,0.66789505,0.00000000
-1.73186593,1.81661098,0.00043680,0.16684888,0.03983667,1.18483840,0.92852522,0.63212671,0.00000000
-1.72586293,1.73128812,0.00040711,0.15691064,0.03346153,1.11684020,0.89164202,0.59641609,0.00000000
-1.71985993,1.64454990,0.00039373,0.14701178,0.02790519,1.04892597,0.85320103,0.56094110,0.00000000
-1.71385693,1.55687326,0.00039839,0.13720749,0.02310490,0.98148175,0.81341946,0.52588543,0.00000000
-1.70785393,1.46880136,0.00042335,0.12755114,0.01899365,0.91489137,0.77256563,0.49143963,0.00000000
-1.70185093,1.38094243,0.00047143,0.11809388,0.01550269,0.84953390,0.73095750,0.45780143,0.00000000
-1.69584792,1.29396549,0.00054615,0.10888423,0.01256361,0.78578049,0.68895898,0.42517542,0.00000000
-1.68984492,1.20859330,0.00065181,0.09996751,0.01011007,0.72399079,0.64697448,0.39377213,0.00000000
-1.68384192,1.12559282,0.00079352,0.09138545,0.00807912,0.66450900,0.60544187,0.36380650,0.00000000
-1.67783892,1.04576387,0.00097732,0.08317560,0.00641218,0.60765994,0.56482426,0.33549605,0.00000000
-1.67183592,0.96992636,0.00121016,0.07537099,0.00505567,0.55374507,0.52560092,0.30905854,0.00000000
-1.66583292,0.89890659,0.00149995,0.06799969,0.00396137,0.50303886,0.48825777,0.28470947,0.00000000
-1.65982991,0.83352313,0.00185547,0.06108459,0.00308648,0.45578554,0.45327768,0.26265933,0.00000000
-1.65382691,0.77457247,0.00228636,0.05464318,0.00239362,0.41219629,0.42113100,0.24311069,0.00000000
-1.64782391,0.72281477,0.00280293,0.04868751,0.00185050,0.37244706,0.39226626,0.22625515,0.00000000
-1.64182091,0.67895978,0.00341599,0.04322419,0.00142966,0.33667689,0.36710154,0.21227012,0.00000000
-1.63581791,0.64365310,0.00413664,0.03825463,0.00110800,0.30498681,0.34601621,0.20131540,0.00000000
-1.62981491,0.61746249,0.00497589,0.03377526,0.00086637,0.27743921,0.32934336,0.19352962,0.00000000
-1.62381191,0.60086455,0.00594433,0.02977790,0.00068915,0.25405766,0.31736270,0.18902635,0.00000000
-1.61780890,0.59423142,0.00705169,0.02625021,0.00056373,0.23482696,0.31029401,0.18789010,0.00000000
-1.61180590,0.59781771,0.00830634,0.02317624,0.00048020,0.21969355,0.30829108,0.19017203,0.00000000
-1.60580290,0.61174777,0.00971477,0.02053695,0.00043093,0.20856606,0.31143609,0.19588556,0.00000000
-1.59979990,0.63600349,0.01128106,0.01831086,0.00041029,0.20131594,0.31973466,0.20500196,0.00000000
-1.59379690,0.67041306,0.01300634,0.01647464,0.00041437,0.19777833,0.33311143,0.21744613,0.00000000
-1.58779390,0.71464127,0.01488828,0.01500381,0.00044082,0.19775309,0.35140660,0.23309267,0.00000000
-1.58179090,0.76818195,0.01692062,0.01387333,0.00048867,0.20100606,0.37437352,0.25176269,0.00000000
-1.57578789,0.83035345,0.01909283,0.01305829,0.00055829,0.20727077,0.40167778,0.27322147,0.00000000
-1.56978489,0.90029789,0.02138981,0.01253459,0.00065135,0.21625062,0.43289793,0.29717743,0.00000000
-1.56378189,0.97698506,0.02379186,0.01227953,0.00077086,0.22762178,0.46752850,0.32328261,0.00000000
-1.55777889,1.05922171,0.02627464,0.01227254,0.00092125,0.24103694,0.50498522,0.35113500,0.00000000
-1.55177589,1.14566680,0.02880948,0.01249582,0.00110851,0.25612996,0.54461315,0.38028288,0.00000000
-1.54577289,1.23485307,0.03136381,0.01293503,0.00134035,0.27252158,0.58569747,0.41023131,0.00000000
-1.53976988,1.32521499,0.03390174,0.01357992,0.00162639,0.28982626,0.62747721,0.44045093,0.00000000
-1.53376688,1.41512275,0.03638494,0.01442507,0.00197842,0.30765994,0.66916166,0.47038868,0.00000000
-1.52776388,1.50292162,0.03877357,0.01547044,0.00241060,0.32564875,0.70994919,0.49948057,0.00000000
-1.52176088,1.58697561,0.04102745,0.01672203,0.00293971,0.34343841,0.74904796,0.52716592,0.00000000
-1.51575788,1.66571404,0.04310725,0.01819233,0.00358537,0.36070397,0.78569791,0.55290269,0.00000000
-1.50975488,1.73767923,0.04497576,0.01990077,0.00437021,0.37715961,0.81919316,0.57618338,0.00000000
-1.50375188,1.80157347,0.04659920,0.02187393,0.00532001,0.39256805,0.84890399,0.59655074,0.00000000
-1.49774887,1.85630308,0.04794839,0.02414558,0.00646375,0.40674917,0.87429748,0.61361285,0.00000000
-1.49174587,1.90101762,0.04899989,0.02675655,0.00783361,0.41958733,0.89495569,0.62705661,0.00000000
-1.48574287,1.93514239,0.04973696,0.02975420,0.00946476,0.43103710,0.91059069,0.63665935,0.00000000
-1.47973987,1.95840234,0.05015030,0.03319167,0.01139518,0.44112690,0.92105557,0.64229772,0.00000000
-1.47373687,1.97083635,0.05023858,0.03712681,0.01366517,0.44996056,0.92635080,0.64395367,0.00000000
-1.46773387,1.97280098,0.05000874,0.04162069,0.01631687,0.45771634,0.92662562,0.64171719,0.00000000
-1.46173087,1.96496334,0.04947593,0.04673590,0.01939350,0.46464372,0.92217430,0.63578559,0.00000000
-1.45572786,1.94828341,0.04866335,0.05253449,0.02293858,0.47105789,0.91342740,0.62645961,0.00000000
-1.44972486,1.92398671,0.04760170,0.05907567,0.02699489,0.47733234,0.90093837,0.61413643,0.00000000
-1.44372186,1.89352848,0.04632858,0.06641346,0.03160343,0.48388996,0.88536622,0.59930013,0.00000000
-1.43771886,1.85855135,0.04488756,0.07459416,0.03680223,0.49119313,0.86745492,0.58250992,0.00000000
-1.43171586,1.82083837,0.04332730,0.08365396,0.04262513,0.49973343,0.84801075,0.56438702,0.00000000
-1.42571286,1.78226392,0.04170050,0.09361678,0.04910054,0.51002163,0.82787837,0.54560067,0.00000000
-1.41970985,1.74474457,0.04006288,0.10449238,0.05625020,0.52257862,0.80791703,0.52685399,0.00000000
-1.41370685,1.71019227,0.03847222,0.11627500,0.06408810,0.53792773,0.78897772,0.50887034,0.00000000
-1.40770385,1.68047182,0.03698740,0.12894255,0.07261937,0.55658907,0.77188233,0.49238070,0.00000000
