energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
0.14107054,3.67494328,-1.87155392,0.01168444,-0.00649860,0.04783709,-0.04676887,0.72524359,-0.16192998,2.24744762,-0.93845647,0.03398171,-0.03244025,0.19350052,-0.12237476,0.43501787,-0.33074346,1.14087318,-0.77601359
0.14707354,3.68452006,-1.93964665,0.01215727,-0.00627181,0.04798094,-0.04822164,0.72929778,-0.16945657,2.24607698,-0.96802567,0.03446384,-0.03467365,0.19636976,-0.12555644,0.42822783,-0.33925063,1.14691962,-0.80875050
0.15307654,3.69023284,-2.01501417,0.01263632,-0.00601377,0.04809138,-0.04967741,0.73234926,-0.17796278,2.24212065,-0.99927491,0.03495924,-0.03699685,0.19921754,-0.12893144,0.42072213,-0.34823919,1.15190431,-0.84644000
0.15907954,3.69259819,-2.09754606,0.01312014,-0.00572914,0.04816984,-0.05111298,0.73444466,-0.18751904,2.23591581,-1.03210692,0.03547862,-0.03939094,0.20203170,-0.13249435,0.41253800,-0.35771303,1.15606397,-0.88908430
0.16508254,3.69217433,-2.18706972,0.01360712,-0.00542295,0.04821670,-0.05250897,0.73563653,-0.19818938,2.22780115,-1.06645180,0.03603314,-0.04183465,0.20479733,-0.13624069,0.40373014,-0.36766995,1.15967117,-0.93660674
0.17108554,3.68954101,-2.28334953,0.01409546,-0.00510042,0.04823107,-0.05385043,0.73598153,-0.21002801,2.21810346,-1.10227377,0.03663425,-0.04430452,0.20749627,-0.14016596,0.39436920,-0.37809975,1.16302678,-0.98884541
0.17708854,3.68527874,-2.38608469,0.01458324,-0.00476686,0.04821067,-0.05512741,0.73553867,-0.22307554,2.20712529,-1.13957539,0.03729347,-0.04677520,0.21010681,-0.14426464,0.38453956,-0.38898217,1.16645090,-1.04554785
0.18309155,3.67994777,-2.49490592,0.01506842,-0.00442747,0.04815172,-0.05633515,0.73436756,-0.23735510,2.19513397,-1.17839902,0.03802210,-0.04921980,0.21260344,-0.14852908,0.37433663,-0.40028479,1.17027238,-1.10636709
0.18909455,3.67406777,-2.60937138,0.01554890,-0.00408726,0.04804907,-0.05747420,0.73252674,-0.25286845,2.18235246,-1.21882511,0.03883099,-0.05161025,0.21495682,-0.15294846,0.36386372,-0.41196126,1.17481729,-1.17085976
0.19509755,3.66809860,-2.72896247,0.01602256,-0.00375090,0.04789626,-0.05855017,0.73007213,-0.26959233,2.16895228,-1.26096756,0.03973019,-0.05391778,0.21713397,-0.15750779,0.35322877,-0.42394978,1.18039668,-1.23848652
0.20110055,3.66242307,-2.85308011,0.01648725,-0.00342261,0.04768579,-0.05957333,0.72705553,-0.28747530,2.15504878,-1.30496619,0.04072864,-0.05611341,0.21909864,-0.16218714,0.34254090,-0.43617230,1.18729405,-1.30861544
0.20710355,3.65733206,-2.98104228,0.01694086,-0.00310611,0.04740944,-0.06055803,0.72352328,-0.30643522,2.14069874,-1.35097668,0.04183386,-0.05816856,0.22081190,-0.16696100,0.33190708,-0.44853432,1.19575303,-1.38052838
0.21310655,3.65301284,-3.11208341,0.01738131,-0.00280456,0.04705860,-0.06152185,0.71951511,-0.32635767,2.12590057,-1.39915837,0.04305153,-0.06005563,0.22223297,-0.17179803,0.32142896,-0.46092564,1.20596575,-1.45343085
0.21910955,3.64954088,-3.24535643,0.01780658,-0.00252051,0.04662470,-0.06248469,0.71506304,-0.34709545,2.11059682,-1.44966064,0.04438519,-0.06174872,0.22332017,-0.17666106,0.31120018,-0.47322196,1.21806248,-1.52646514
0.22511256,3.64687561,-3.37993767,0.01821472,-0.00225589,0.04609964,-0.06346777,0.71019069,-0.36846933,2.09467904,-1.50260842,0.04583585,-0.06322428,0.22403213,-0.18150749,0.30130396,-0.48528742,1.23210302,-1.59872669
0.23111556,3.64486059,-3.51483509,0.01860384,-0.00201206,0.04547624,-0.06449248,0.70491267,-0.39027012,2.07799480,-1.55808747,0.04740168,-0.06446180,0.22432905,-0.18628996,0.29181138,-0.49697803,1.24807027,-1.66928336
0.23711856,3.64322800,-3.64899972,0.01897212,-0.00178980,0.04474860,-0.06557936,0.69923440,-0.41226218,2.06035648,-1.61613019,0.04907772,-0.06544446,0.22417408,-0.19095740,0.28278016,-0.50814579,1.26586650,-1.73719690
0.24312156,3.64160761,-3.78134015,0.01931783,-0.00158936,0.04391248,-0.06674705,0.69315216,-0.43418819,2.04155162,-1.67670260,0.05085569,-0.06615974,0.22353471,-0.19545635,0.27425415,-0.51864343,1.28531251,-1.80154612
0.24912456,3.63954011,-3.91073958,0.01963930,-0.00141053,0.04296563,-0.06801130,0.68665359,-0.45577518,2.02135439,-1.73969301,0.05272378,-0.06659990,0.22238418,-0.19973248,0.26626341,-0.52832951,1.30614990,-1.86145070
0.25512756,3.63649427,-4.03607478,0.01993496,-0.00125271,0.04190795,-0.06938422,0.67971846,-0.47674157,1.99953789,-1.80490293,0.05466666,-0.06676238,0.22070282,-0.20373225,0.25882487,-0.53707351,1.32804662,-1.91609488
0.26113057,3.63188758,-4.15623618,0.02020334,-0.00111495,0.04074173,-0.07087352,0.67231997,-0.49680499,1.97588653,-1.87204067,0.05666552,-0.06665004,0.21847922,-0.20740467,0.25194354,-0.54476077,1.35060545,-1.96474980
0.26713357,3.62510956,-4.27014821,0.02044313,-0.00099605,0.03947160,-0.07248210,0.66442629,-0.51569053,1.95020846,-1.94071789,0.05869822,-0.06627120,0.21571123,-0.21070301,0.24561413,-0.55129698,1.37337549,-2.00679371
0.27313657,3.61554695,-4.37678886,0.02065318,-0.00089460,0.03810458,-0.07420769,0.65600248,-0.53313907,1.92234716,-2.01044931,0.06073963,-0.06563958,0.21240679,-0.21358637,0.23982306,-0.55661177,1.39586592,-2.04172900
0.27913957,3.60260975,-4.47520782,0.02083260,-0.00080906,0.03664991,-0.07604278,0.64701281,-0.54891532,1.89219201,-2.08065575,0.06276204,-0.06477394,0.20858442,-0.21602109,0.23455057,-0.56066145,1.41756183,-2.06919529
0.28514257,3.58575713,-4.56454226,0.02098081,-0.00073782,0.03511890,-0.07797468,0.63742310,-0.56281519,1.85968739,-2.15067047,0.06473571,-0.06369766,0.20427343,-0.21798188,0.22977299,-0.56343049,1.43794120,-2.08897801
0.29114557,3.56452203,-4.64402988,0.02109762,-0.00067924,0.03352462,-0.07998581,0.62720343,-0.57467207,1.82483980,-2.21974872,0.06662956,-0.06243804,0.19951381,-0.21945259,0.22546493,-0.56493172,1.45649253,-2.10101201
0.29714857,3.53853350,-4.71301866,0.02118334,-0.00063170,0.03188164,-0.08205411,0.61633072,-0.58436178,1.78772290,-2.28708044,0.06841189,-0.06102553,0.19435577,-0.22042662,0.22160122,-0.56520526,1.47273218,-2.10538008
0.30315158,3.50753568,-4.77097338,0.02123882,-0.00059362,0.03020565,-0.08415366,0.60479132,-0.59180591,1.74848017,-2.35180569,0.07005124,-0.05949280,0.18885893,-0.22090699,0.21815863,-0.56431611,1.48622080,-2.10230644
0.30915458,3.47140265,-4.81747887,0.02126562,-0.00056353,0.02851309,-0.08625536,0.59258344,-0.59697333,1.70732505,-2.41303258,0.07151723,-0.05787376,0.18309126,-0.22090592,0.21511717,-0.56235061,1.49657800,-2.09214555
0.31515758,3.43014854,-4.85224027,0.02126600,-0.00054001,0.02682078,-0.08832772,0.57971922,-0.59987983,1.66453863,-2.46985732,0.07278146,-0.05620250,0.17712762,-0.22044418,0.21246094,-0.55941192,1.50349475,-2.07536684
0.32116058,3.38393223,-4.87508077,0.02124309,-0.00052180,0.02514556,-0.09033772,0.56622647,-0.60058594,1.62046499,-2.52138574,0.07381834,-0.05451230,0.17104818,-0.21954997,0.21017851,-0.55561473,1.50674284,-2.05253602
0.32716358,3.33305679,-4.88593732,0.02120085,-0.00050775,0.02350398,-0.09225169,0.55214998,-0.59919298,1.57550426,-2.56675579,0.07460592,-0.05283463,0.16493658,-0.21825765,0.20826278,-0.55107963,1.50618109,-2.02429388
0.33316658,3.27796344,-4.88485485,0.02114416,-0.00049682,0.02191193,-0.09403625,0.53755214,-0.59583758,1.53010393,-2.60516037,0.07512651,-0.05119825,0.15887803,-0.21660624,0.20671053,-0.54592722,1.50175818,-1.99133359
0.33916958,3.21922060,-4.87197963,0.02107878,-0.00048812,0.02038444,-0.09565912,0.52251318,-0.59068496,1.48474857,-2.63586972,0.07536734,-0.04962845,0.15295734,-0.21463778,0.20552142,-0.54027252,1.49351192,-1.95437747
0.34517259,3.15750853,-4.84755224,0.02101134,-0.00048086,0.01893549,-0.09708996,0.50713069,-0.58392131,1.43994854,-2.65825269,0.07532092,-0.04814640,0.14725699,-0.21239568,0.20469686,-0.53421981,1.48156527,-1.91415422
0.35117559,3.09360045,-4.81190050,0.02094924,-0.00047439,0.01757785,-0.09830112,0.49151865,-0.57574565,1.39622808,-2.67179612,0.07498535,-0.04676876,0.14185540,-0.20992309,0.20423865,-0.52785823,1.46611940,-1.87137750
0.35717859,3.02834108,-4.76543275,0.02090058,-0.00046816,0.01632302,-0.09926833,0.47580592,-0.56636168,1.35411340,-2.67612149,0.07436440,-0.04550733,0.13682526,-0.20726144,0.20414762,-0.52125843,1.44744427,-1.82672671
0.36318159,2.96262382,-4.70863164,0.02087399,-0.00046175,0.01518123,-0.09997120,0.46013432,-0.55596982,1.31412109,-2.67099845,0.07346743,-0.04436902,0.13223226,-0.20444911,0.20442241,-0.51447031,1.42586744,-1.78083054
0.36918459,2.89736765,-4.64204829,0.02087847,-0.00045482,0.01416148,-0.10039371,0.44465633,-0.54476006,1.27674741,-2.65635430,0.07230915,-0.04335591,0.12813401,-0.20152039,0.20505846,-0.50752204,1.40176167,-1.73425386
0.37518759,2.83349486,-4.56629699,0.02092319,-0.00044713,0.01327167,-0.10052451,0.42953264,-0.53290577,1.24245885,-2.63227927,0.07090927,-0.04246551,0.12457945,-0.19850464,0.20604733,-0.50042039,1.37553219,-1.68748815
0.38119060,2.77191081,-4.48205012,0.02101726,-0.00043852,0.01251876,-0.10035715,0.41492949,-0.52055877,1.21168415,-2.59902713,0.06929191,-0.04169115,0.12160850,-0.19542586,0.20737663,-0.49315220,1.34760430,-1.64094558
0.38719360,2.71348635,-4.39003303,0.02116951,-0.00042891,0.01190896,-0.09989015,0.40101610,-0.50784594,1.18480811,-2.55701115,0.06748510,-0.04102256,0.11925213,-0.19230244,0.20903029,-0.48568706,1.31841194,-1.59495677
0.39319660,2.65904387,-4.29101887,0.02138818,-0.00041831,0.01144798,-0.09912695,0.38796212,-0.49486731,1.16216727,-2.50679539,0.06552001,-0.04044639,0.11753285,-0.18914734,0.21098955,-0.47798085,1.28838788,-1.54977187
0.39919960,2.60934705,-4.18582282,0.02168071,-0.00040676,0.01114127,-0.09807585,0.37593537,-0.48169576,1.14404734,-2.44908167,0.06343032,-0.03994699,0.11646538,-0.18596843,0.21323433,-0.46998011,1.25795583,-1.50556468
0.40520260,2.56509472,-4.07529584,0.02205345,-0.00039436,0.01099430,-0.09674969,0.36509973,-0.46837818,1.13068248,-2.38469261,0.06125147,-0.03950705,0.11605772,-0.18276910,0.21574527,-0.46162676,1.22752480,-1.46243934
0.41120560,2.52691854,-3.96031747,0.02251139,-0.00038129,0.01101279,-0.09516561,0.35561337,-0.45493792,1.12225606,-2.31455138,0.05902001,-0.03910836,0.11631232,-0.17954910,0.21850596,-0.45286308,1.19748578,-1.42043898
0.41720860,2.49538409,-3.84178794,0.02305792,-0.00036771,0.01120297,-0.09334462,0.34762728,-0.44137842,1.11890265,-2.23965895,0.05677293,-0.03873253,0.11722741,-0.17630545,0.22150557,-0.44363658,1.16821057,-1.37955586
0.42321161,2.47099468,-3.72061927,0.02369463,-0.00035385,0.01157181,-0.09131112,0.34128403,-0.42768759,1.12071104,-2.16106945,0.05454713,-0.03836158,0.11879837,-0.17303342,0.22474145,-0.43390457,1.14005256,-1.33974234
0.42921461,2.45419715,-3.59772561,0.02442106,-0.00033994,0.01212714,-0.08909246,0.33671677,-0.41384277,1.12772772,-2.07986476,0.05237891,-0.03797862,0.12101905,-0.16972757,0.22822168,-0.42363804,1.11334888,-1.30092211
0.43521761,2.44538856,-3.47401287,0.02523458,-0.00032624,0.01287782,-0.08671826,0.33404839,-0.39981587,1.13996067,-1.99712895,0.05030357,-0.03756827,0.12388292,-0.16638275,0.23196735,-0.41282482,1.08842359,-1.26300116
0.44122061,2.44492278,-3.35036774,0.02613022,-0.00031297,0.01383377,-0.08421993,0.33339074,-0.38557846,1.15738290,-1.91392353,0.04835502,-0.03711714,0.12738409,-0.16299490,0.23601420,-0.40147178,1.06559105,-1.22587810
0.44722361,2.45311601,-3.22764655,0.02710066,-0.00030039,0.01500595,-0.08162991,0.33484384,-0.37110647,1.17993554,-1.83126412,0.04656557,-0.03661408,0.13151805,-0.15956185,0.24041377,-0.38960596,1.04515907,-1.18945333
0.45322661,2.47025029,-3.10666388,0.02813614,-0.00028871,0.01640627,-0.07898110,0.33849496,-0.35638428,1.20753013,-1.75009931,0.04496564,-0.03605045,0.13628203,-0.15608383,0.24523358,-0.37727461,1.02743104,-1.15363683
0.45922961,2.49657409,-2.98818152,0.02922460,-0.00027814,0.01804741,-0.07630613,0.34441754,-0.34140803,1.24005005,-1.67129212,0.04358357,-0.03542018,0.14167514,-0.15256390,0.25055640,-0.36454416,1.01270657,-1.11835434
0.46523262,2.53229969,-2.87289793,0.03035173,-0.00026886,0.01994253,-0.07363673,0.35266992,-0.32618795,1.27735070,-1.59560457,0.04244542,-0.03471978,0.14769810,-0.14900808,0.25647853,-0.35149823,1.00128026,-1.08355199
0.47123562,2.57759670,-2.76143852,0.03150118,-0.00026100,0.02210490,-0.07100300,0.36329373,-0.31074980,1.31925866,-1.52368548,0.04157476,-0.03394826,0.15435254,-0.14542538,0.26310706,-0.33823475,0.99343823,-1.04919904
0.47723862,2.63258197,-2.65434723,0.03265488,-0.00025469,0.02454746,-0.06843285,0.37631207,-0.29513516,1.36556973,-1.45606193,0.04099239,-0.03310697,0.16164017,-0.14182758,0.27055606,-0.32486240,0.98945241,-1.01528923
0.48324162,2.69730589,-2.55207959,0.03379332,-0.00025000,0.02728228,-0.06595135,0.39172742,-0.27940088,1.41604591,-1.39313415,0.04071608,-0.03219938,0.16956143,-0.13822894,0.27894195,-0.31149664,0.98957260,-0.98184055
0.48924462,2.77173579,-2.45499770,0.03489603,-0.00024696,0.03031991,-0.06358025,0.40951937,-0.26361760,1.47041176,-1.33517410,0.04076023,-0.03123079,0.17811413,-0.13464575,0.28837809,-0.29825543,0.99401656,-0.94889380
0.49524762,2.85573701,-2.36336751,0.03594199,-0.00024560,0.03366871,-0.06133750,0.42964229,-0.24786765,1.52835001,-1.28232750,0.04113545,-0.03020806,0.18729169,-0.13109580,0.29896884,-0.28525502,1.00295862,-0.91651029
0.50125063,2.94905292,-2.27735857,0.03691019,-0.00024589,0.03733414,-0.05923698,0.45202294,-0.23224233,1.58949715,-1.23461913,0.04184812,-0.02913925,0.19708151,-0.12759793,0.31080329,-0.27260599,1.01651740,-0.88476875
0.50725363,3.05128476,-2.19704661,0.03778015,-0.00024780,0.04131802,-0.05728823,0.47655830,-0.21683887,1.65343904,-1.19196136,0.04289995,-0.02803337,0.20746311,-0.12417143,0.32394896,-0.26040971,1.03474324,-0.85376193
0.51325663,3.16187281,-2.12241898,0.03853251,-0.00025130,0.04561773,-0.05549643,0.50311367,-0.20175733,1.71970705,-1.15416543,0.04428746,-0.02690001,0.21840650,-0.12083564,0.33844575,-0.24875556,1.05760626,-0.82359313
0.51925963,3.28008016,-2.05338321,0.03914952,-0.00025635,0.05022557,-0.05386243,0.53152114,-0.18709745,1.78777515,-1.12095533,0.04600158,-0.02574912,0.22987062,-0.11760958,0.35430045,-0.23771881,1.08498571,-0.79437284
0.52526263,3.40498043,-1.98977834,0.03961560,-0.00026297,0.05512808,-0.05238303,0.56157879,-0.17295576,1.85705827,-1.09198382,0.04802716,-0.02459075,0.24180201,-0.11451164,0.37148204,-0.22735955,1.11666159,-0.76621590
0.53126563,3.53545069,-1.93138914,0.03991777,-0.00027118,0.06030549,-0.05105132,0.59305043,-0.15942308,1.92691234,-1.06685022,0.05034275,-0.02343486,0.25413387,-0.11155948,0.38991816,-0.21772251,1.15230900,-0.73923914
0.53726863,3.67017067,-1.87796255,0.04004601,-0.00028111,0.06573133,-0.04985720,0.62566636,-0.14658250,1.99663636,-1.04511937,0.05292036,-0.02229117,0.26678545,-0.10876997,0.40949278,-0.20883777,1.19149611,-0.71355974
0.54327164,3.80762919,-1.82922613,0.03999359,-0.00029298,0.07137217,-0.04878799,0.65912492,-0.13450784,2.06547669,-1.02634136,0.05572544,-0.02116905,0.27966190,-0.10615931,0.43004554,-0.20072245,1.23368595,-0.68929437
0.54927464,3.94613833,-1.78490761,0.03975720,-0.00030713,0.07718757,-0.04782917,0.69309513,-0.12326285,2.13263397,-1.01007135,0.05871706,-0.02007746,0.29265470,-0.10374318,0.45137261,-0.19338305,1.27824257,-0.66655901
0.55527764,4.08385570,-1.74475500,0.03933707,-0.00032407,0.08313026,-0.04696512,0.72722027,-0.11290081,2.19727255,-0.99588884,0.06184832,-0.01902491,0.30564250,-0.10153703,0.47322932,-0.18681850,1.32444138,-0.64546943
0.56128064,4.21881470,-1.70855627,0.03873686,-0.00034452,0.08914650,-0.04617996,0.76112254,-0.10346484,2.25853254,-0.98341585,0.06506692,-0.01801944,0.31849265,-0.09955641,0.49533445,-0.18102355,1.37148369,-0.62614226
0.56728364,4.34896224,-1.67615777,0.03796356,-0.00036942,0.09517678,-0.04545832,0.79440858,-0.09498861,2.31554443,-0.97233325,0.06831607,-0.01706867,0.33106321,-0.09781727,0.51737621,-0.17599240,1.41851516,-0.60869627
0.57328664,4.47220309,-1.64748049,0.03702721,-0.00040000,0.10115663,-0.04478609,0.82667591,-0.08749740,2.36744586,-0.96239475,0.07153553,-0.01617977,0.34320550,-0.09633631,0.53901962,-0.17172232,1.46464737,-0.59325395
0.57928964,4.58644976,-1.62253333,0.03594056,-0.00043781,0.10701777,-0.04415107,0.85752005,-0.08100954,2.41340031,-0.95343795,0.07466295,-0.01535953,0.35476710,-0.09513126,0.55991526,-0.16821702,1.50898201,-0.57994287
0.58529265,4.68967605,-1.60142257,0.03471863,-0.00048476,0.11268941,-0.04354357,0.88654214,-0.07553792,2.45261704,-0.94539204,0.07763529,-0.01461433,0.36559527,-0.09422114,0.57970891,-0.16548962,1.55063674,-0.56889685
0.59129565,4.77997277,-1.58435704,0.03337828,-0.00054314,0.11809971,-0.04295680,0.91335692,-0.07109156,2.48437179,-0.93828190,0.08039049,-0.01395017,0.37554067,-0.09362637,0.59805194,-0.16356498,1.58877163,-0.56025648
0.59729865,4.85560328,-1.57164849,0.03193771,-0.00061568,0.12317741,-0.04238719,0.93760084,-0.06767713,2.50802734,-0.93222830,0.08286907,-0.01337262,0.38446124,-0.09336885,0.61461196,-0.16248132,1.62261536,-0.55416905
0.60330165,4.91505700,-1.56370706,0.03041595,-0.00070558,0.12785349,-0.04183451,0.95893998,-0.06530026,2.52305329,-0.92744434,0.08501589,-0.01288679,0.39222610,-0.09347191,0.62908344,-0.16229088,1.65148988,-0.55078746
0.60930465,4.95709844,-1.56103174,0.02883237,-0.00081648,0.13206293,-0.04130188,0.97707763,-0.06396664,2.52904404,-0.92422819,0.08678176,-0.01249724,0.39871948,-0.09396017,0.64119781,-0.16305980,1.67483277,-0.55026827
0.61530765,4.98080995,-1.56419624,0.02720627,-0.00095254,0.13574633,-0.04079556,0.99176128,-0.06368274,2.52573438,-0.92295244,0.08812495,-0.01220791,0.40384426,-0.09485929,0.65073275,-0.16486688,1.69221614,-0.55276872
0.62131066,4.98562616,-1.57383064,0.02555642,-0.00111835,0.13885152,-0.04032476,1.00278872,-0.06445621,2.51301169,-0.92405066,0.08901256,-0.01202199,0.40752526,-0.09619561,0.65752024,-0.16780158,1.70336159,-0.55844268
0.62731366,4.97135864,-1.59059963,0.02390076,-0.00131900,0.14133504,-0.03990116,1.01001318,-0.06629590,2.49092429,-0.92800153,0.08942162,-0.01194181,0.40971196,-0.09799572,0.66145304,-0.17196100,1.70815034,-0.56743573
0.63331666,4.93820963,-1.61517803,0.02225607,-0.00155996,0.14316330,-0.03953847,1.01334724,-0.06921149,2.45968536,-0.93531141,0.08933986,-0.01196869,0.41038066,-0.10028597,0.66248951,-0.17744627,1.70662834,-0.57987951
0.63931966,4.88677400,-1.64822472,0.02063781,-0.00184706,0.14431362,-0.03925189,1.01276541,-0.07321281,2.41967206,-0.94649596,0.08876622,-0.01210285,0.40953587,-0.10309183,0.66065626,-0.18435821,1.69900606,-0.59588545
0.64532266,4.81802933,-1.69035601,0.01905992,-0.00218639,0.14477496,-0.03905753,1.00830540,-0.07830885,2.37141978,-0.96206159,0.08771093,-0.01234327,0.40721097,-0.10643730,0.65604879,-0.19279258,1.68565303,-0.61553823
0.65132566,4.73331419,-1.74211941,0.01753474,-0.00258419,0.14454825,-0.03897180,1.00006780,-0.08450655,2.31561156,-0.98248746,0.08619533,-0.01268767,0.40346806,-0.11034417,0.64882996,-0.20283502,1.66708731,-0.63888923
0.65732866,4.63429544,-1.80396894,0.01607299,-0.00304673,0.14364656,-0.03901083,0.98821446,-0.09180945,2.25306300,-1.00820869,0.08425125,-0.01313238,0.39839697,-0.11483131,0.63922633,-0.21455599,1.64396039,-0.66595027
0.66333167,4.52292563,-1.87624290,0.01468378,-0.00358015,0.14209480,-0.03918988,0.97296538,-0.10021627,2.18470309,-1.03960130,0.08192008,-0.01367241,0.39211350,-0.11991385,0.62752244,-0.22800578,1.61703803,-0.69668796
0.66933467,4.40139202,-1.95914487,0.01337462,-0.00419026,0.13992919,-0.03952286,0.95459430,-0.10971952,2.11155170,-1.07696935,0.07925160,-0.01430149,0.38475692,-0.12560246,0.61405339,-0.24320981,1.58717773,-0.73101906
0.67533767,4.27205899,-2.05272868,0.01215157,-0.00488238,0.13719640,-0.04002182,0.93342312,-0.12030420,2.03469435,-1.12053461,0.07630248,-0.01501212,0.37648679,-0.13190247,0.59919577,-0.26016451,1.55530374,-0.76880696
0.68134067,4.13740589,-2.15688773,0.01101926,-0.00566112,0.13395242,-0.04069654,0.90981525,-0.13194669,1.95525542,-1.17042890,0.07313471,-0.01579579,0.36747923,-0.13881311,0.58335740,-0.27883380,1.52238033,-0.80985963
0.68734367,3.99996242,-2.27134900,0.00998104,-0.00653018,0.13026127,-0.04155420,0.88416805,-0.14461388,1.87437043,-1.22668914,0.06981379,-0.01664316,0.35792275,-0.14632675,0.56696621,-0.29914648,1.48938431,-0.85392928
0.69334667,3.86224371,-2.39567181,0.00903909,-0.00749212,0.12619340,-0.04259915,0.85690460,-0.15826259,1.79315860,-1.28925501,0.06640697,-0.01754431,0.34801378,-0.15442819,0.55045863,-0.32099451,1.45727765,-0.90071369
0.69934967,3.72668718,-2.52925114,0.00819450,-0.00854818,0.12182408,-0.04383266,0.82846502,-0.17283933,1.71269647,-1.35796904,0.06298146,-0.01848907,0.33795197,-0.16309399,0.53426791,-0.34423242,1.42698097,-0.94985928
0.70535268,3.59559313,-2.67132536,0.00744740,-0.00969809,0.11723164,-0.04525290,0.79929746,-0.18828035,1.63399344,-1.43257887,0.05960270,-0.01946728,0.32793553,-0.17229200,0.51881272,-0.36867776,1.39934880,-1.00096605
0.71135568,3.47107092,-2.82098784,0.00679706,-0.01093993,0.11249571,-0.04685489,0.76984908,-0.20451207,1.55797004,-1.51274129,0.05633281,-0.02046921,0.31815664,-0.18198099,0.50448659,-0.39411283,1.37514718,-1.05359403
0.71735868,3.35499205,-2.97720187,0.00624197,-0.01227001,0.10769546,-0.04863060,0.74055720,-0.22145178,1.48543951,-1.59802776,0.05322916,-0.02148585,0.30879705,-0.19211042,0.49164826,-0.42028746,1.35503439,-1.10727120
0.72336168,3.24895163,-3.13881850,0.00577990,-0.01368277,0.10290796,-0.05056911,0.71184080,-0.23900862,1.41709315,-1.68793109,0.05034325,-0.02250923,0.30002414,-0.20262049,0.48061351,-0.44692300,1.33954503,-1.16150257
0.72936468,3.15423902,-3.30459635,0.00540800,-0.01517079,0.09820659,-0.05265689,0.68409270,-0.25708475,1.35348985,-1.78187295,0.04771968,-0.02353275,0.29198734,-0.21344244,0.47164859,-0.47371727,1.32907822,-1.21578021
0.73536768,3.07181822,-3.47322303,0.00512285,-0.01672480,0.09365966,-0.05487807,0.65767238,-0.27557674,1.29504987,-1.87921193,0.04539556,-0.02455139,0.28481517,-0.22449901,0.46496538,-0.50035052,1.32388987,-1.26959375
0.74137069,3.00231835,-3.64333738,0.00492052,-0.01833375,0.08932923,-0.05721493,0.63289987,-0.29437698,1.24205296,-1.97925199,0.04339999,-0.02556191,0.27861293,-0.23570526,0.46071849,-0.52649209,1.32408939,-1.32244112
0.74737369,2.94603416,-3.81355211,0.00479661,-0.01998496,0.08527008,-0.05964826,0.61005061,-0.31337517,1.19464066,-2.08125130,0.04175395,-0.02656297,0.27346100,-0.24696968,0.45900424,-0.55180772,1.32964066,-1.37383915
0.75337669,2.90293602,-3.98247623,0.00474633,-0.02166430,0.08152896,-0.06215794,0.58935155,-0.33245979,1.15282248,-2.18443117,0.04047032,-0.02755517,0.26941395,-0.25819544,0.45986144,-0.57596716,1.34036738,-1.42333369
0.75937969,2.87268887,-4.14873696,0.00476453,-0.02335642,0.07814409,-0.06472341,0.57097842,-0.35151956,1.11648567,-2.28798537,0.03955413,-0.02854097,0.26650025,-0.26928201,0.46327392,-0.59865202,1.35596236,-1.47050885
0.76538269,2.85467902,-4.31100073,0.00484574,-0.02504501,0.07514483,-0.06732421,0.55505429,-0.37044472,1.08540789,-2.39108975,0.03900300,-0.02952461,0.26472277,-0.28012690,0.46917439,-0.61956342,1.37600041,-1.51499532
0.77138569,2.84804761,-4.46799306,0.00498426,-0.02671312,0.07255168,-0.06994050,0.54164935,-0.38912836,1.05927244,-2.49291221,0.03880776,-0.03051186,0.26405991,-0.29062758,0.47744963,-0.63842937,1.39995436,-1.55647724
0.77738869,2.85172918,-4.61851709,0.00517416,-0.02834343,0.07037636,-0.07255353,0.53078187,-0.40746757,1.03768511,-2.59262322,0.03895312,-0.03150978,0.26446723,-0.30068345,0.48794641,-0.65501141,1.42721354,-1.59469770
0.78339170,2.86449390,-4.76147061,0.00540940,-0.02991865,0.06862219,-0.07514601,0.52242021,-0.42536455,1.02019224,-2.68940690,0.03941844,-0.03252633,0.26587969,-0.31019791,0.50047802,-0.66911057,1.45710405,-1.62946263
0.78939470,2.88499168,-4.89586142,0.00568383,-0.03142177,0.06728461,-0.07770248,0.51648576,-0.44272770,1.00629908,-2.78247255,0.04017863,-0.03356998,0.26821417,-0.31908035,0.51483087,-0.68057212,1.48890993,-1.66064309
0.79539770,2.91179650,-5.02082098,0.00599128,-0.03283642,0.06635176,-0.08020948,0.51285673,-0.45947268,0.99548781,-2.87106673,0.04120492,-0.03464933,0.27137235,-0.32724799,0.53077098,-0.68928916,1.52189459,-1.68817583
0.80140070,2.94344925,-5.13561619,0.00632563,-0.03414718,0.06580525,-0.08265572,0.51137254,-0.47552346,0.98723470,-2.95448566,0.04246580,-0.03577261,0.27524364,-0.33462767,0.54804994,-0.69520479,1.55532157,-1.71206239
0.80740370,2.97849783,-5.23965908,0.00668086,-0.03533980,0.06562100,-0.08503206,0.51183858,-0.49081345,0.98102559,-3.03208770,0.04392778,-0.03694724,0.27970827,-0.34115725,0.56641024,-0.69831288,1.58847395,-1.73236658
