energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.91345673,1.38267026,0.94283716,0.88116789,0.14670671,0.00029765,0.00257198,0.97245266
-4.90745373,1.41560668,0.94780110,0.89584620,0.15608282,0.00030886,0.00299539,0.98501511
-4.90145073,1.44837436,0.95130050,0.90916179,0.16605253,0.00032111,0.00348641,0.99620575
-4.89544772,1.48116320,0.95346914,0.92133423,0.17645793,0.00033457,0.00404759,1.00635246
-4.88944472,1.51419611,0.95449068,0.93261540,0.18713429,0.00034938,0.00468120,1.01582662
-4.88344172,1.54770368,0.95458173,0.94327071,0.19791352,0.00036571,0.00538907,1.02501975
-4.87743872,1.58189792,0.95397366,0.95355967,0.20862751,0.00038370,0.00617238,1.03431912
-4.87143572,1.61694671,0.95289405,0.96371684,0.21911165,0.00040348,0.00703156,1.04408356
-4.86543272,1.65295048,0.95154897,0.97393429,0.22920801,0.00042516,0.00796614,1.05462103
-4.85942971,1.68992246,0.95010719,0.98434657,0.23876848,0.00044882,0.00897465,1.06616890
-4.85342671,1.72777381,0.94868714,0.99501908,0.24765742,0.00047447,0.01005459,1.07887820
-4.84742371,1.76630448,0.94734739,1.00594057,0.25575402,0.00050212,0.01120234,1.09280263
-4.84142071,1.80520052,0.94608119,1.01702011,0.26295415,0.00053170,0.01241320,1.10789290
-4.83541771,1.84403785,0.94481529,1.02808879,0.26917170,0.00056311,0.01368143,1.12399661
-4.82941471,1.88229257,0.94341311,1.03890604,0.27433941,0.00059617,0.01500026,1.14086361
-4.82341171,1.91935701,0.94168182,1.04917007,0.27840917,0.00063068,0.01636202,1.15815650
-4.81740870,1.95456076,0.93938314,1.05853203,0.28135180,0.00066639,0.01775822,1.17546548
-4.81140570,1.98719549,0.93624685,1.06661278,0.28315637,0.00070299,0.01917966,1.19232672
-4.80540270,2.01654213,0.93198638,1.07302158,0.28382917,0.00074017,0.02061652,1.20824318
-4.79939970,2.04189905,0.92631547,1.07737546,0.28339227,0.00077755,0.02205852,1.22270664
-4.79339670,2.06260965,0.91896506,1.07931821,0.28188196,0.00081476,0.02349496,1.23521977
-4.78739370,2.07808809,0.90969933,1.07853818,0.27934693,0.00085139,0.02491487,1.24531722
-4.78139070,2.08784191,0.89833024,1.07478375,0.27584646,0.00088704,0.02630704,1.25258457
-4.77538769,2.09149065,0.88472979,1.06787596,0.27144864,0.00092129,0.02766012,1.25667452
-4.76938469,2.08877972,0.86883960,1.05771765,0.26622867,0.00095374,0.02896264,1.25731955
-4.76338169,2.07958939,0.85067740,1.04429904,0.26026738,0.00098401,0.03020313,1.25434097
-4.75737869,2.06393869,0.83034028,1.02769943,0.25364991,0.00101174,0.03137013,1.24765407
-4.75137569,2.04198468,0.80800502,1.00808550,0.24646467,0.00103658,0.03245226,1.23726960
-4.74537269,2.01401756,0.78392542,0.98570638,0.23880262,0.00105826,0.03343840,1.22329207
-4.73936968,1.98045234,0.75842718,0.96088608,0.23075671,0.00107654,0.03431773,1.20591507
-4.73336668,1.94181791,0.73190085,0.93401392,0.22242162,0.00109123,0.03507994,1.18541454
-4.72736368,1.89874434,0.70479310,0.90553359,0.21389374,0.00110223,0.03571546,1.16214036
-4.72136068,1.85194926,0.67759716,0.87593156,0.20527115,0.00110950,0.03621565,1.13650702
-4.71535768,1.80222390,0.65084262,0.84572526,0.19665387,0.00111310,0.03657310,1.10898376
-4.70935468,1.75041940,0.62508504,0.81545175,0.18814394,0.00111318,0.03678191,1.08008473
-4.70335168,1.69743358,0.60089586,0.78565710,0.17984550,0.00110999,0.03683802,1.05035935
-4.69734867,1.64419842,0.57885253,0.75688665,0.17186477,0.00110388,0.03673945,1.02038307
-4.69134567,1.59166803,0.55952909,0.72967638,0.16430969,0.00109531,0.03648662,0.99074848
-4.68534267,1.54080684,0.54348714,0.70454520,0.15728937,0.00108484,0.03608248,0.96205668
-4.67933967,1.49257776,0.53126715,0.68198805,0.15091312,0.00107313,0.03553276,0.93490869
-4.67333667,1.44792977,0.52337983,0.66246949,0.14528916,0.00106093,0.03484595,0.90989666
-4.66733367,1.40778457,0.52029745,0.64641767,0.14052295,0.00104906,0.03403330,0.88759465
-4.66133067,1.37302189,0.52244499,0.63421821,0.13671503,0.00103840,0.03310864,0.86854873
-4.65532766,1.34446342,0.53019089,0.62620788,0.13395867,0.00102986,0.03208820,0.85326635
-4.64932466,1.32285512,0.54383744,0.62266799,0.13233711,0.00102436,0.03099019,0.84220485
-4.64332166,1.30884827,0.56361085,0.62381731,0.13192064,0.00102281,0.02983435,0.83575944
-4.63731866,1.30297966,0.58965106,0.62980475,0.13276361,0.00102607,0.02864146,0.83425068
-4.63131566,1.30565149,0.62200183,0.64070196,0.13490139,0.00103492,0.02743271,0.83791207
-4.62531266,1.31711190,0.66060117,0.65649615,0.13834755,0.00105004,0.02622908,0.84687817
-4.61930965,1.33743705,0.70527294,0.67708367,0.14309137,0.00107196,0.02505071,0.86117385
-4.61330665,1.36651596,0.75571986,0.70226469,0.14909575,0.00110105,0.02391630,0.88070547
-4.60730365,1.40403893,0.81151882,0.73173974,0.15629576,0.00113750,0.02284253,0.90525451
-4.60130065,1.44949095,0.87211883,0.76510840,0.16459794,0.00118128,0.02184360,0.93447433
-4.59529765,1.50215068,0.93684232,0.80187073,0.17388041,0.00123216,0.02093079,0.96789074
-4.58929465,1.56109592,1.00489009,0.84143189,0.18399391,0.00128967,0.02011224,1.00490646
-4.58329165,1.62521591,1.07535030,0.88311002,0.19476380,0.00135313,0.01939280,1.04481014
-4.57728864,1.69323068,1.14721170,0.92614761,0.20599300,0.00142163,0.01877396,1.08678960
-4.57128564,1.76371719,1.21938082,0.96972625,0.21746590,0.00149409,0.01825405,1.12994928
-4.56528264,1.83514174,1.29070318,1.01298438,0.22895299,0.00156923,0.01782841,1.17333156
-4.55927964,1.90589781,1.35998780,1.05503773,0.24021631,0.00164565,0.01748977,1.21594116
-4.55327664,1.97434805,1.42603440,1.09500174,0.25101536,0.00172182,0.01722868,1.25677203
-4.54727364,2.03886908,1.48766260,1.13201513,0.26111327,0.00179618,0.01703405,1.29483560
-4.54127064,2.09789736,1.54374191,1.16526387,0.27028324,0.00186712,0.01689369,1.32918945
-4.53526763,2.14997446,1.59322158,1.19400448,0.27831461,0.00193307,0.01679487,1.35896529
-4.52926463,2.19378982,1.63515919,1.21758585,0.28501879,0.00199254,0.01672494,1.38339493
-4.52326163,2.22821943,1.66874670,1.23546846,0.29023434,0.00204414,0.01667180,1.40183350
-4.51725863,2.25235862,1.69333314,1.24724035,0.29383147,0.00208664,0.01662446,1.41377860
-4.51125563,2.26554784,1.70844276,1.25262902,0.29571535,0.00211903,0.01657340,1.41888483
-4.50525263,2.26739014,1.71378812,1.25150877,0.29582844,0.00214048,0.01651088,1.41697296
-4.49924962,2.25775978,1.70927735,1.24390306,0.29415158,0.00215044,0.01643121,1.40803334
-4.49324662,2.23680150,1.69501534,1.22998192,0.29070379,0.00214862,0.01633077,1.39222353
-4.48724362,2.20492067,1.67129887,1.21005431,0.28554102,0.00213496,0.01620809,1.36986008
-4.48124062,2.16276470,1.63860576,1.18455591,0.27875362,0.00210970,0.01606369,1.34140503
-4.47523762,2.11119650,1.59757860,1.15403273,0.27046291,0.00207330,0.01589990,1.30744762
-4.46923462,2.05126135,1.54900359,1.11912138,0.26081689,0.00202648,0.01572054,1.26868198
-4.46323162,1.98414842,1.49378557,1.08052672,0.24998527,0.00197013,0.01553061,1.22588188
-4.45722861,1.91114885,1.43292008,1.03899785,0.23815419,0.00190533,0.01533585,1.17987355
-4.45122561,1.83361186,1.36746366,0.99530354,0.22552058,0.00183327,0.01514234,1.13150768
-4.44522261,1.75290109,1.29850354,0.95020799,0.21228669,0.00175526,0.01495607,1.08163190
-4.43921961,1.67035256,1.22712794,0.90444788,0.19865476,0.00167264,0.01478253,1.03106463
-4.43321661,1.58723623,1.15439797,0.85871173,0.18482214,0.00158677,0.01462633,0.98057152
-4.42721361,1.50472235,1.08132218,0.81362213,0.17097702,0.00149899,0.01449092,0.93084522
-4.42121061,1.42385389,1.00883462,0.76972160,0.15729481,0.00141057,0.01437835,0.88248921
-4.41520760,1.34552596,0.93777697,0.72746239,0.14393542,0.00132269,0.01428908,0.83600618
-4.40920460,1.27047258,0.86888528,0.68720054,0.13104129,0.00123645,0.01422199,0.79179120
-4.40320160,1.19926113,0.80278143,0.64919415,0.11873633,0.00115277,0.01417436,0.75012977
-4.39719860,1.13229417,0.73996939,0.61360574,0.10712578,0.00107249,0.01414199,0.71120046
-4.39119560,1.06981818,0.68083603,0.58050833,0.09629675,0.00099626,0.01411945,0.67508181
-4.38519260,1.01193835,0.62565607,0.54989487,0.08631955,0.00092463,0.01410029,0.64176295
-4.37918959,0.95863843,0.57460065,0.52169017,0.07724962,0.00085799,0.01407741,0.61115709
-4.37318659,0.90980429,0.52774883,0.49576490,0.06912991,0.00079665,0.01404340,0.58311718
-4.36718359,0.86524990,0.48510123,0.47195068,0.06199370,0.00074079,0.01399092,0.55745277
-4.36118059,0.82474434,0.44659496,0.45005563,0.05586753,0.00069054,0.01391309,0.53394719
-4.35517759,0.78803830,0.41211921,0.42987952,0.05077423,0.00064594,0.01380378,0.51237416
-4.34917459,0.75488888,0.38153042,0.41122794,0.04673590,0.00060701,0.01365799,0.49251308
-4.34317159,0.72508152,0.35466664,0.39392479,0.04377658,0.00057378,0.01347204,0.47416221
-4.33716858,0.69844797,0.33136024,0.37782260,0.04192461,0.00054623,0.01324380,0.45714924
-4.33116558,0.67487958,0.31144852,0.36281039,0.04121445,0.00052439,0.01297273,0.44133897
-4.32516258,0.65433554,0.29478197,0.34881868,0.04168792,0.00050831,0.01265997,0.42663760
-4.31915958,0.63684554,0.28122982,0.33582178,0.04339469,0.00049806,0.01230821,0.41299392
-4.31315658,0.62250720,0.27068287,0.32383709,0.04639199,0.00049375,0.01192162,0.40039735
-4.30715358,0.61147829,0.26305366,0.31292193,0.05074348,0.00049551,0.01150562,0.38887311
