energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
0.54327164,1.98732688,-1.98732504,0.01094120,-0.01094121,0.47730885,-0.47730829,0.24561336,-0.24561334,0.56442430,-0.56442372,0.08369143,-0.08369129,0.51589741,-0.51589719,0.30532327,-0.30532277,0.00115183,-0.00115183
0.54927464,1.94028258,-1.94028056,0.01138956,-0.01138957,0.46326059,-0.46326000,0.24584522,-0.24584519,0.55118227,-0.55118163,0.08039372,-0.08039357,0.50991008,-0.50990982,0.29442177,-0.29442125,0.00114191,-0.00114191
0.55527764,1.88971927,-1.88971711,0.01186196,-0.01186197,0.44865265,-0.44865203,0.24590440,-0.24590436,0.53660856,-0.53660788,0.07680464,-0.07680448,0.50323289,-0.50323260,0.28333992,-0.28333940,0.00113164,-0.00113163
0.56128064,1.83659991,-1.83659765,0.01235348,-0.01235349,0.43367392,-0.43367328,0.24582011,-0.24582005,0.52098703,-0.52098631,0.07299267,-0.07299251,0.49602414,-0.49602382,0.27230098,-0.27230046,0.00112157,-0.00112157
0.56728364,1.78192077,-1.78191844,0.01285891,-0.01285892,0.41851693,-0.41851628,0.24562586,-0.24562580,0.50460490,-0.50460416,0.06902738,-0.06902722,0.48845874,-0.48845841,0.26154554,-0.26154503,0.00111238,-0.00111238
0.57328664,1.72668576,-1.72668339,0.01337291,-0.01337292,0.40337344,-0.40337278,0.24535898,-0.24535891,0.48774477,-0.48774402,0.06497751,-0.06497734,0.48072290,-0.48072255,0.25132598,-0.25132548,0.00110479,-0.00110478
0.57928964,1.67188337,-1.67188101,0.01389020,-0.01389021,0.38843052,-0.38842987,0.24506033,-0.24506025,0.47067763,-0.47067688,0.06090925,-0.06090908,0.47300877,-0.47300842,0.24190112,-0.24190065,0.00109959,-0.00109959
0.58529265,1.61846685,-1.61846453,0.01440574,-0.01440575,0.37386732,-0.37386668,0.24477431,-0.24477423,0.45365713,-0.45365639,0.05688478,-0.05688461,0.46550928,-0.46550893,0.23353130,-0.23353087,0.00109766,-0.00109766
0.59129565,1.56733802,-1.56733576,0.01491492,-0.01491493,0.35985242,-0.35985179,0.24454912,-0.24454902,0.43691512,-0.43691440,0.05296107,-0.05296091,0.45841336,-0.45841302,0.22647381,-0.22647342,0.00109990,-0.00109990
0.59729865,1.51933475,-1.51933257,0.01541369,-0.01541370,0.34654196,-0.34654135,0.24443696,-0.24443686,0.42065868,-0.42065798,0.04918902,-0.04918887,0.45190167,-0.45190134,0.22097873,-0.22097839,0.00110727,-0.00110727
0.60330165,1.47522191,-1.47521984,0.01589871,-0.01589872,0.33407835,-0.33407777,0.24449435,-0.24449425,0.40506832,-0.40506765,0.04561289,-0.04561274,0.44614289,-0.44614258,0.21728521,-0.21728492,0.00112077,-0.00112076
0.60930465,1.43568546,-1.43568352,0.01636742,-0.01636743,0.32258950,-0.32258895,0.24478218,-0.24478208,0.39029748,-0.39029685,0.04226997,-0.04226983,0.44129075,-0.44129046,0.21561806,-0.21561782,0.00114138,-0.00114138
0.61530765,1.40132888,-1.40132708,0.01681808,-0.01681808,0.31218842,-0.31218791,0.24536548,-0.24536538,0.37647299,-0.37647239,0.03919063,-0.03919050,0.43748161,-0.43748134,0.21618450,-0.21618433,0.00117013,-0.00117013
0.62131066,1.37267139,-1.37266974,0.01724973,-0.01724974,0.30297307,-0.30297259,0.24631278,-0.24631268,0.36369625,-0.36369569,0.03639846,-0.03639835,0.43483269,-0.43483245,0.21917118,-0.21917107,0.00120801,-0.00120801
0.62731366,1.35014721,-1.35014573,0.01766219,-0.01766219,0.29502622,-0.29502579,0.24769496,-0.24769486,0.35204504,-0.35204452,0.03391071,-0.03391061,0.43344085,-0.43344064,0.22474111,-0.22474107,0.00125598,-0.00125598
0.63331666,1.33410511,-1.33410379,0.01805587,-0.01805587,0.28841532,-0.28841492,0.24958350,-0.24958341,0.34157557,-0.34157509,0.03173873,-0.03173864,0.43338175,-0.43338157,0.23303067,-0.23303069,0.00131495,-0.00131495
0.63931966,1.32480767,-1.32480652,0.01843168,-0.01843169,0.28319205,-0.28319169,0.25204824,-0.25204815,0.33232461,-0.33232417,0.02988857,-0.02988850,0.43470939,-0.43470924,0.24414639,-0.24414649,0.00138572,-0.00138572
0.64532266,1.32242993,-1.32242895,0.01879087,-0.01879088,0.27939176,-0.27939144,0.25515448,-0.25515439,0.32431156,-0.32431116,0.02836162,-0.02836156,0.43745579,-0.43745566,0.25816177,-0.25816192,0.00146900,-0.00146900
0.65132566,1.32705711,-1.32705629,0.01913479,-0.01913479,0.27703254,-0.27703226,0.25895974,-0.25895965,0.31754031,-0.31753996,0.02715517,-0.02715511,0.44163089,-0.44163080,0.27511382,-0.27511405,0.00156533,-0.00156533
0.65732866,1.33868138,-1.33868072,0.01946476,-0.01946476,0.27611409,-0.27611385,0.26351017,-0.26351009,0.31200076,-0.31200044,0.02626294,-0.02626289,0.44722246,-0.44722239,0.29499978,-0.29500006,0.00167504,-0.00167504
0.66333167,1.35719809,-1.35719758,0.01978191,-0.01978191,0.27661642,-0.27661622,0.26883685,-0.26883678,0.30767001,-0.30766973,0.02567561,-0.02567557,0.45419596,-0.45419592,0.31777367,-0.31777402,0.00179827,-0.00179827
0.66933467,1.38240152,-1.38240116,0.02008706,-0.02008706,0.27849852,-0.27849836,0.27495219,-0.27495213,0.30451330,-0.30451306,0.02538118,-0.02538115,0.46249453,-0.46249451,0.34334332,-0.34334373,0.00193486,-0.00193486
0.67533767,1.41398111,-1.41398089,0.02038064,-0.02038064,0.28169713,-0.28169700,0.28184661,-0.28184655,0.30248459,-0.30248439,0.02536528,-0.02536526,0.47203892,-0.47203893,0.37156758,-0.37156805,0.00208438,-0.00208438
0.68134067,1.45151843,-1.45151833,0.02066265,-0.02066265,0.28612577,-0.28612567,0.28948582,-0.28948577,0.30152704,-0.30152687,0.02561139,-0.02561138,0.48272761,-0.48272763,0.40225429,-0.40225480,0.00224606,-0.00224606
0.68734367,1.49448594,-1.49448596,0.02093277,-0.02093278,0.29167429,-0.29167422,0.29780888,-0.29780884,0.30157334,-0.30157319,0.02610099,-0.02610098,0.49443700,-0.49443705,0.43515903,-0.43515958,0.00241880,-0.00241880
0.69334667,1.54224796,-1.54224809,0.02119040,-0.02119040,0.29820889,-0.29820884,0.30672713,-0.30672710,0.30254607,-0.30254594,0.02681361,-0.02681361,0.50702209,-0.50702215,0.46998488,-0.46998547,0.00260115,-0.00260115
0.69934967,1.59406459,-1.59406481,0.02143484,-0.02143484,0.30557297,-0.30557295,0.31612438,-0.31612435,0.30435820,-0.30435810,0.02772693,-0.02772694,0.52031736,-0.52031744,0.50638353,-0.50638415,0.00279131,-0.00279131
0.70535268,1.64909892,-1.64909922,0.02166546,-0.02166546,0.31358878,-0.31358878,0.32585815,-0.32585813,0.30691373,-0.30691364,0.02881678,-0.02881679,0.53413837,-0.53413847,0.54395764,-0.54395829,0.00298714,-0.00298715
0.71135568,1.70642790,-1.70642826,0.02188199,-0.02188199,0.32205982,-0.32205984,0.33576222,-0.33576221,0.31010850,-0.31010844,0.03005719,-0.03005720,0.54828379,-0.54828390,0.58226491,-0.58226556,0.00318623,-0.00318623
0.71735868,1.76505679,-1.76505721,0.02208466,-0.02208466,0.33077423,-0.33077425,0.34565036,-0.34565036,0.31383143,-0.31383138,0.03142046,-0.03142048,0.56253820,-0.56253831,0.62082355,-0.62082422,0.00338586,-0.00338586
0.72336168,1.82393712,-1.82393757,0.02227450,-0.02227450,0.33950881,-0.33950884,0.35532112,-0.35532112,0.31796581,-0.31796577,0.03287732,-0.03287734,0.57667546,-0.57667558,0.65911957,-0.65912023,0.00358316,-0.00358316
0.72936468,1.88198756,-1.88198804,0.02245345,-0.02245345,0.34803383,-0.34803387,0.36456346,-0.36456346,0.32239095,-0.32239093,0.03439709,-0.03439712,0.59046281,-0.59046293,0.69661535,-0.69661599,0.00377510,-0.00377510
0.73536768,1.93811725,-1.93811773,0.02262452,-0.02262452,0.35611824,-0.35611828,0.37316314,-0.37316314,0.32698399,-0.32698397,0.03594802,-0.03594804,0.60366536,-0.60366549,0.73275978,-0.73276040,0.00395860,-0.00395860
0.74137069,1.99125057,-1.99125105,0.02279184,-0.02279183,0.36353526,-0.36353529,0.38090946,-0.38090946,0.33162174,-0.33162172,0.03749758,-0.03749760,0.61605111,-0.61605125,0.76699946,-0.76700005,0.00413061,-0.00413061
0.74737369,2.04035259,-2.04035306,0.02296060,-0.02296060,0.37006807,-0.37006809,0.38760204,-0.38760204,0.33618270,-0.33618269,0.03901299,-0.03901301,0.62739611,-0.62739624,0.79879076,-0.79879132,0.00428818,-0.00428818
0.75337669,2.08445403,-2.08445447,0.02313697,-0.02313697,0.37551532,-0.37551533,0.39305747,-0.39305747,0.34054894,-0.34054892,0.04046169,-0.04046170,0.63748963,-0.63748976,0.82761248,-0.82761298,0.00442859,-0.00442860
0.75937969,2.12267474,-2.12267513,0.02332779,-0.02332779,0.37969640,-0.37969640,0.39711534,-0.39711533,0.34460787,-0.34460786,0.04181195,-0.04181197,0.64613924,-0.64613936,0.85297853,-0.85297898,0.00454940,-0.00454940
0.76538269,2.15424476,-2.15424509,0.02354036,-0.02354036,0.38245606,-0.38245605,0.39964355,-0.39964353,0.34825395,-0.34825393,0.04303355,-0.04303356,0.65317530,-0.65317542,0.87445045,-0.87445083,0.00464853,-0.00464853
0.77138569,2.17852211,-2.17852238,0.02378195,-0.02378195,0.38366839,-0.38366836,0.40054252,-0.40054250,0.35139006,-0.35139003,0.04409834,-0.04409835,0.65845499,-0.65845510,0.89164913,-0.89164943,0.00472431,-0.00472431
0.77738869,2.19500658,-2.19500678,0.02405946,-0.02405946,0.38323983,-0.38323978,0.39974827,-0.39974824,0.35392871,-0.35392867,0.04498099,-0.04498100,0.66186541,-0.66186551,0.90426542,-0.90426564,0.00477558,-0.00477558
0.78339170,2.20334906,-2.20334918,0.02437886,-0.02437886,0.38111132,-0.38111125,0.39723408,-0.39723404,0.35579299,-0.35579294,0.04565954,-0.04565954,0.66332586,-0.66332595,0.91206926,-0.91206940,0.00480167,-0.00480167
0.78939470,2.20335622,-2.20335626,0.02474478,-0.02474478,0.37725927,-0.37725918,0.39301090,-0.39301084,0.35691726,-0.35691720,0.04611596,-0.04611595,0.66278903,-0.66278910,0.91491689,-0.91491695,0.00480245,-0.00480245
0.79539770,2.19499045,-2.19499040,0.02516005,-0.02516005,0.37169561,-0.37169550,0.38712632,-0.38712625,0.35724762,-0.35724754,0.04633665,-0.04633663,0.66024126,-0.66024131,0.91275596,-0.91275593,0.00477830,-0.00477830
0.80140070,2.17836543,-2.17836528,0.02562532,-0.02562532,0.36446672,-0.36446658,0.37966241,-0.37966234,0.35674219,-0.35674210,0.04631273,-0.04631271,0.65570175,-0.65570178,0.90562822,-0.90562811,0.00473012,-0.00473012
0.80740370,2.15373766,-2.15373741,0.02613879,-0.02613879,0.35565143,-0.35565128,0.37073244,-0.37073235,0.35537128,-0.35537118,0.04604033,-0.04604030,0.64922095,-0.64922097,0.89366986,-0.89366966,0.00465928,-0.00465928
0.81340670,2.12149462,-2.12149428,0.02669602,-0.02669603,0.34535824,-0.34535806,0.36047669,-0.36047659,0.35311745,-0.35311734,0.04552058,-0.04552055,0.64087823,-0.64087823,0.87710925,-0.87710895,0.00456756,-0.00456756
0.81940970,2.08214037,-2.08213992,0.02728993,-0.02728994,0.33372173,-0.33372154,0.34905770,-0.34905760,0.34997544,-0.34997531,0.04475960,-0.04475956,0.63077894,-0.63077892,0.85626231,-0.85626194,0.00445711,-0.00445711
0.82541271,2.03627922,-2.03627868,0.02791087,-0.02791088,0.32089855,-0.32089834,0.33665512,-0.33665501,0.34595217,-0.34595202,0.04376823,-0.04376819,0.61905116,-0.61905112,0.83152568,-0.83152523,0.00433036,-0.00433036
0.83141571,1.98459858,-1.98459794,0.02854693,-0.02854694,0.30706290,-0.30706268,0.32346035,-0.32346024,0.34106668,-0.34106651,0.04256168,-0.04256164,0.60584230,-0.60584223,0.80336775,-0.80336723,0.00418997,-0.00418997
0.83741871,1.92785139,-1.92785067,0.02918427,-0.02918428,0.29240193,-0.29240169,0.30967140,-0.30967127,0.33535009,-0.33534990,0.04115904,-0.04115899,0.59131567,-0.59131557,0.77231808,-0.77231751,0.00403875,-0.00403875
0.84342171,1.86683923,-1.86683843,0.02980773,-0.02980774,0.27711105,-0.27711080,0.29548793,-0.29548780,0.32884554,-0.32884534,0.03958264,-0.03958259,0.57564727,-0.57564716,0.73895544,-0.73895481,0.00387956,-0.00387956
0.84942471,1.80239623,-1.80239535,0.03040136,-0.03040137,0.26138936,-0.26138910,0.28110691,-0.28110678,0.32160812,-0.32160790,0.03785743,-0.03785738,0.55902287,-0.55902272,0.70389480,-0.70389413,0.00371527,-0.00371527
0.85542771,1.73537448,-1.73537353,0.03094920,-0.03094921,0.24543539,-0.24543513,0.26671872,-0.26671859,0.31370472,-0.31370449,0.03601017,-0.03601012,0.54163532,-0.54163516,0.66777384,-0.66777314,0.00354870,-0.00354870
0.86143072,1.66663100,-1.66662999,0.03143592,-0.03143592,0.22944318,-0.22944292,0.25250403,-0.25250389,0.30521379,-0.30521354,0.03406874,-0.03406869,0.52368241,-0.52368223,0.63123926,-0.63123854,0.00338256,-0.00338256
0.86743372,1.59701630,-1.59701525,0.03184757,-0.03184757,0.21359886,-0.21359860,0.23863126,-0.23863113,0.29622487,-0.29622461,0.03206135,-0.03206129,0.50536483,-0.50536463,0.59493319,-0.59493246,0.00321940,-0.00321940
0.87343672,1.52736447,-1.52736337,0.03217223,-0.03217224,0.19807770,-0.19807744,0.22525479,-0.22525466,0.28683799,-0.28683772,0.03001580,-0.03001575,0.48688450,-0.48688428,0.55948020,-0.55947948,0.00306158,-0.00306157
0.87943972,1.45848449,-1.45848337,0.03240060,-0.03240059,0.18304179,-0.18304153,0.21251369,-0.21251356,0.27716271,-0.27716244,0.02795890,-0.02795885,0.46844298,-0.46844274,0.52547509,-0.52547439,0.00291123,-0.00291123
0.88544272,1.39115259,-1.39115146,0.03252637,-0.03252637,0.16863824,-0.16863800,0.20053097,-0.20053084,0.26731687,-0.26731659,0.02591580,-0.02591575,0.45023984,-0.45023960,0.49347166,-0.49347099,0.00277027,-0.00277027
0.89144572,1.32610505,-1.32610392,0.03254661,-0.03254660,0.15499795,-0.15499772,0.18941320,-0.18941308,0.25742495,-0.25742467,0.02390955,-0.02390950,0.43247097,-0.43247072,0.46397275,-0.46397212,0.00264035,-0.00264035
0.89744872,1.26403137,-1.26403026,0.03246181,-0.03246180,0.14223481,-0.14223459,0.17925046,-0.17925035,0.24761610,-0.24761582,0.02196071,-0.02196066,0.41532655,-0.41532629,0.43742155,-0.43742096,0.00252287,-0.00252286
0.90345173,1.20556732,-1.20556624,0.03227588,-0.03227587,0.13044540,-0.13044520,0.17011638,-0.17011627,0.23802180,-0.23802152,0.02008705,-0.02008700,0.39898873,-0.39898848,0.41419431,-0.41419378,0.00241894,-0.00241893
0.90945473,1.15128772,-1.15128668,0.03199589,-0.03199588,0.11970908,-0.11970890,0.16206827,-0.16206817,0.22877314,-0.22877287,0.01830339,-0.01830334,0.38362899,-0.38362873,0.39459458,-0.39459411,0.00232942,-0.00232942
0.91545773,1.10169892,-1.10169794,0.03163168,-0.03163166,0.11008827,-0.11008811,0.15514727,-0.15514719,0.21999788,-0.21999762,0.01662154,-0.01662150,0.36940497,-0.36940473,0.37884876,-0.37884836,0.00225489,-0.00225489
0.92146073,1.05723092,-1.05723002,0.03119531,-0.03119529,0.10162902,-0.10162888,0.14937843,-0.14937836,0.21181734,-0.21181709,0.01505031,-0.01505027,0.35645720,-0.35645697,0.36710319,-0.36710286,0.00219565,-0.00219565
0.92746373,1.01822938,-1.01822856,0.03070045,-0.03070043,0.09436168,-0.09436156,0.14477066,-0.14477060,0.20434307,-0.20434284,0.01359559,-0.01359556,0.34490541,-0.34490520,0.35942263,-0.35942237,0.00215174,-0.00215174
0.93346673,0.98494775,-0.98494703,0.03016160,-0.03016158,0.08830163,-0.08830154,0.14131674,-0.14131670,0.19767373,-0.19767352,0.01226058,-0.01226055,0.33484498,-0.33484479,0.35579013,-0.35578995,0.00212288,-0.00212288
0.93946973,0.95754003,-0.95753941,0.02959340,-0.02959338,0.08345003,-0.08344997,0.13899320,-0.13899318,0.19189194,-0.19189175,0.01104594,-0.01104591,0.32634338,-0.32634322,0.35610833,-0.35610823,0.00210855,-0.00210855
0.94547274,0.93605451,-0.93605400,0.02900983,-0.02900980,0.07979452,-0.07979448,0.13776031,-0.13776030,0.18706154,-0.18706138,0.00995010,-0.00995008,0.31943709,-0.31943695,0.36020204,-0.36020201,0.00210793,-0.00210793
0.95147574,0.92042913,-0.92042874,0.02842354,-0.02842352,0.07730982,-0.07730980,0.13756213,-0.13756214,0.18322519,-0.18322505,0.00896954,-0.00896952,0.31412899,-0.31412888,0.36782225,-0.36782229,0.00211994,-0.00211994
0.95747874,0.91048884,-0.91048857,0.02784528,-0.02784526,0.07595830,-0.07595831,0.13832678,-0.13832681,0.18040249,-0.18040238,0.00809910,-0.00809908,0.31038663,-0.31038655,0.37865144,-0.37865155,0.00214326,-0.00214326
0.96348174,0.90594550,-0.90594534,0.02728338,-0.02728336,0.07569045,-0.07569049,0.13996701,-0.13996705,0.17858875,-0.17858867,0.00733226,-0.00733224,0.30814139,-0.30814135,0.39231023,-0.39231040,0.00217630,-0.00217630
0.96948474,0.90640064,-0.90640059,0.02674344,-0.02674342,0.07644531,-0.07644538,0.14238102,-0.14238107,0.17775446,-0.17775440,0.00666148,-0.00666146,0.30728879,-0.30728878,0.40836522,-0.40836545,0.00221728,-0.00221728
0.97548774,0.91135141,-0.91135147,0.02622818,-0.02622816,0.07815086,-0.07815094,0.14545379,-0.14545385,0.17784543,-0.17784540,0.00607849,-0.00607848,0.30769000,-0.30769002,0.42633808,-0.42633836,0.00226425,-0.00226425
0.98149075,0.92019969,-0.92019985,0.02573742,-0.02573740,0.08072443,-0.08072454,0.14905873,-0.14905881,0.17878384,-0.17878384,0.00557455,-0.00557454,0.30917455,-0.30917460,0.44571571,-0.44571602,0.00231511,-0.00231511
0.98749375,0.93226441,-0.93226466,0.02526826,-0.02526824,0.08407329,-0.08407342,0.15305983,-0.15305992,0.18046988,-0.18046990,0.00514070,-0.00514069,0.31154425,-0.31154432,0.46596127,-0.46596162,0.00236766,-0.00236766
0.99349675,0.94679685,-0.94679717,0.02481541,-0.02481539,0.08809525,-0.08809539,0.15731417,-0.15731426,0.18278423,-0.18278427,0.00476800,-0.00476799,0.31457823,-0.31457832,0.48652600,-0.48652637,0.00241969,-0.00241969
0.99949975,0.96299845,-0.96299884,0.02437160,-0.02437158,0.09267954,-0.09267971,0.16167479,-0.16167489,0.18559114,-0.18559119,0.00444774,-0.00444773,0.31803887,-0.31803898,0.50686145,-0.50686183,0.00246900,-0.00246900
1.00550275,0.98004079,-0.98004122,0.02392817,-0.02392815,0.09770795,-0.09770813,0.16599390,-0.16599400,0.18874202,-0.18874209,0.00417161,-0.00417160,0.32167847,-0.32167860,0.52643199,-0.52643237,0.00251346,-0.00251346
1.01150575,0.99708693,-0.99708739,0.02347565,-0.02347563,0.10305618,-0.10305636,0.17012618,-0.17012629,0.19207954,-0.19207962,0.00393184,-0.00393183,0.32524645,-0.32524658,0.54472712,-0.54472750,0.00255110,-0.00255110
1.01750875,1.01331351,-1.01331398,0.02300441,-0.02300440,0.10859556,-0.10859575,0.17393227,-0.17393237,0.19544193,-0.19544201,0.00372131,-0.00372131,0.32849664,-0.32849677,0.56127343,-0.56127378,0.00258012,-0.00258012
1.02351176,1.02793289,-1.02793334,0.02250532,-0.02250531,0.11419513,-0.11419532,0.17728212,-0.17728221,0.19866750,-0.19866759,0.00353369,-0.00353369,0.33119463,-0.33119476,0.57564566,-0.57564598,0.00259901,-0.00259901
1.02951476,1.04021440,-1.04021483,0.02197031,-0.02197029,0.11972389,-0.11972408,0.18005824,-0.18005833,0.20159916,-0.20159924,0.00336345,-0.00336345,0.33312464,-0.33312476,0.58747674,-0.58747703,0.00260651,-0.00260651
1.03551776,1.04950423,-1.04950462,0.02139291,-0.02139289,0.12505346,-0.12505363,0.18215867,-0.18215874,0.20408871,-0.20408878,0.00320591,-0.00320591,0.33409589,-0.33409600,0.59646638,-0.59646663,0.00260173,-0.00260173
1.04152076,1.05524300,-1.05524333,0.02076870,-0.02076869,0.13006083,-0.13006100,0.18349953,-0.18349959,0.20600097,-0.20600103,0.00305727,-0.00305727,0.33394803,-0.33394813,0.60238792,-0.60238812,0.00258413,-0.00258413
1.04752376,1.05698068,-1.05698094,0.02009564,-0.02009562,0.13463133,-0.13463149,0.18401713,-0.18401718,0.20721739,-0.20721744,0.00291460,-0.00291460,0.33255560,-0.33255568,0.60509335,-0.60509350,0.00255354,-0.00255354
1.05352676,1.05438830,-1.05438847,0.01937423,-0.01937421,0.13866159,-0.13866173,0.18366949,-0.18366952,0.20763920,-0.20763923,0.00277578,-0.00277578,0.32983133,-0.32983137,0.60451626,-0.60451635,0.00251016,-0.00251016
1.05952976,1.04726604,-1.04726611,0.01860763,-0.01860762,0.14206238,-0.14206250,0.18243731,-0.18243733,0.20718992,-0.20718994,0.00263950,-0.00263949,0.32572815,-0.32572817,0.60067262,-0.60067264,0.00245457,-0.00245457
1.06553277,1.03554767,-1.03554764,0.01780160,-0.01780159,0.14476134,-0.14476144,0.18032426,-0.18032426,0.20581720,-0.20581719,0.00250513,-0.00250513,0.32024004,-0.32024003,0.59365948,-0.59365944,0.00238771,-0.00238771
1.07153577,1.01930116,-1.01930102,0.01696433,-0.01696432,0.14670536,-0.14670543,0.17735667,-0.17735665,0.20349394,-0.20349391,0.00237272,-0.00237272,0.31340150,-0.31340146,0.58365158,-0.58365148,0.00231082,-0.00231082
1.07753877,0.99872556,-0.99872532,0.01610618,-0.01610617,0.14786249,-0.14786254,0.17358260,-0.17358256,0.20021867,-0.20021861,0.00224286,-0.00224286,0.30528596,-0.30528589,0.57089601,-0.57089584,0.00222543,-0.00222543
1.08354177,0.97414440,-0.97414406,0.01523935,-0.01523934,0.14822343,-0.14822345,0.16907036,-0.16907030,0.19601523,-0.19601515,0.00211660,-0.00211660,0.29600309,-0.29600299,0.55570508,-0.55570486,0.00213330,-0.00213330
1.08954477,0.94599582,-0.94599538,0.01437748,-0.01437746,0.14780231,-0.14780230,0.16390648,-0.16390640,0.19093171,-0.19093160,0.00199537,-0.00199537,0.28569516,-0.28569503,0.53844777,-0.53844749,0.00203639,-0.00203639
1.09554777,0.91481989,-0.91481935,0.01353517,-0.01353515,0.14663686,-0.14663682,0.15819327,-0.15819318,0.18503882,-0.18503869,0.00188087,-0.00188086,0.27453272,-0.27453256,0.51953977,-0.51953944,0.00193678,-0.00193678
1.10155078,0.88124353,-0.88124292,0.01272755,-0.01272754,0.14478785,-0.14478779,0.15204603,-0.15204592,0.17842765,-0.17842750,0.00177497,-0.00177497,0.26270968,-0.26270951,0.49943265,-0.49943229,0.00183664,-0.00183664
1.10755378,0.84596358,-0.84596289,0.01196981,-0.01196980,0.14233786,-0.14233778,0.14558996,-0.14558984,0.17120696,-0.17120679,0.00167966,-0.00167965,0.25043800,-0.25043780,0.47860235,-0.47860195,0.00173814,-0.00173814
1.11355678,0.80972836,-0.80972761,0.01127670,-0.01127669,0.13938933,-0.13938924,0.13895692,-0.13895678,0.16350014,-0.16349996,0.00159689,-0.00159689,0.23794213,-0.23794192,0.45753722,-0.45753680,0.00164345,-0.00164344
1.11955978,0.77331853,-0.77331775,0.01066214,-0.01066213,0.13606199,-0.13606187,0.13228208,-0.13228194,0.15544190,-0.15544170,0.00152859,-0.00152859,0.22545350,-0.22545329,0.43672602,-0.43672557,0.00155464,-0.00155464
1.12556278,0.73752747,-0.73752667,0.01013879,-0.01013879,0.13248972,-0.13248959,0.12570062,-0.12570048,0.14717471,-0.14717451,0.00147651,-0.00147651,0.21320505,-0.21320483,0.41664607,-0.41664562,0.00147367,-0.00147367
1.13156578,0.70314185,-0.70314104,0.00971773,-0.00971773,0.12881700,-0.12881687,0.11934445,-0.11934430,0.13884540,-0.13884520,0.00144220,-0.00144220,0.20142597,-0.20142575,0.39775189,-0.39775144,0.00140235,-0.00140235
1.13756878,0.67092271,-0.67092193,0.00940812,-0.00940811,0.12519500,-0.12519486,0.11333911,-0.11333896,0.13060157,-0.13060137,0.00142696,-0.00142696,0.19033685,-0.19033664,0.38046439,-0.38046395,0.00134227,-0.00134227
1.14357179,0.64158763,-0.64158688,0.00921693,-0.00921693,0.12177741,-0.12177727,0.10780090,-0.10780076,0.12258835,-0.12258815,0.00143176,-0.00143176,0.18014522,-0.18014501,0.36516107,-0.36516065,0.00129482,-0.00129482
1.14957479,0.61579411,-0.61579341,0.00914879,-0.00914879,0.11871625,-0.11871612,0.10283432,-0.10283419,0.11494525,-0.11494506,0.00145723,-0.00145723,0.17104153,-0.17104134,0.35216718,-0.35216678,0.00126111,-0.00126111
1.15557779,0.59412475,-0.59412412,0.00920578,-0.00920577,0.11615772,-0.11615760,0.09852974,-0.09852962,0.10780339,-0.10780321,0.00150363,-0.00150363,0.16319574,-0.16319558,0.34174819,-0.34174782,0.00124202,-0.00124202
1.16158079,0.57707429,-0.57707374,0.00938733,-0.00938733,0.11423819,-0.11423808,0.09496158,-0.09496146,0.10128297,-0.10128280,0.00157078,-0.00157078,0.15675438,-0.15675424,0.33410363,-0.33410330,0.00123810,-0.00123810
1.16758379,0.56503887,-0.56503841,0.00969020,-0.00969020,0.11308053,-0.11308044,0.09218673,-0.09218663,0.09549119,-0.09549104,0.00165811,-0.00165811,0.15183822,-0.15183812,0.32936252,-0.32936223,0.00124966,-0.00124966
1.17358679,0.55830764,-0.55830729,0.01010845,-0.01010846,0.11279080,-0.11279074,0.09024358,-0.09024350,0.09052050,-0.09052038,0.00176461,-0.00176461,0.14854048,-0.14854041,0.32758039,-0.32758015,0.00127667,-0.00127667
1.17958979,0.55705694,-0.55705671,0.01063352,-0.01063353,0.11345546,-0.11345542,0.08915132,-0.08915126,0.08644728,-0.08644718,0.00188886,-0.00188886,0.14692560,-0.14692557,0.32873818,-0.32873799,0.00131882,-0.00131882
1.18559280,0.56134708,-0.56134697,0.01125432,-0.01125433,0.11513908,-0.11513907,0.08890982,-0.08890977,0.08333081,-0.08333074,0.00202903,-0.00202904,0.14702862,-0.14702863,0.33274291,-0.33274277,0.00137550,-0.00137550
1.19159580,0.57112188,-0.57112190,0.01195744,-0.01195744,0.11788274,-0.11788276,0.08949988,-0.08949985,0.08121276,-0.08121272,0.00218294,-0.00218295,0.14885505,-0.14885510,0.33943027,-0.33943019,0.00144584,-0.00144584
1.19759880,0.58621097,-0.58621113,0.01272734,-0.01272734,0.12170302,-0.12170307,0.09088402,-0.09088401,0.08011687,-0.08011685,0.00234807,-0.00234808,0.15238131,-0.15238140,0.34856916,-0.34856913,0.00152867,-0.00152867
1.20360180,0.60633485,-0.60633514,0.01354671,-0.01354672,0.12659166,-0.12659174,0.09300761,-0.09300762,0.08004905,-0.08004906,0.00252165,-0.00252165,0.15755578,-0.15755592,0.35986803,-0.35986805,0.00162261,-0.00162261
1.20960480,0.63111265,-0.63111307,0.01439680,-0.01439681,0.13251597,-0.13251608,0.09580048,-0.09580051,0.08099780,-0.08099784,0.00270069,-0.00270070,0.16430036,-0.16430054,0.37298306,-0.37298313,0.00172603,-0.00172603
