energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-3.07053527,0.98512621,0.00060646,0.20891658,0.10099154,0.56134845,0.00000000,0.73605020,0.21959639
-3.06453227,0.91430318,0.00056241,0.20403538,0.09217424,0.50889917,0.00000000,0.68891418,0.20506150
-3.05852926,0.85308417,0.00053920,0.20136480,0.08447187,0.46204096,0.00000000,0.64713649,0.19236645
-3.05252626,0.80224758,0.00053592,0.20123776,0.07792045,0.42101728,0.00000000,0.61142519,0.18172286
-3.04652326,0.76247376,0.00055187,0.20396977,0.07254846,0.38601068,0.00000000,0.58241753,0.17332057
-3.04052026,0.73433395,0.00058650,0.20985124,0.06837648,0.35714311,0.00000000,0.56066614,0.16732427
-3.03451726,0.71827947,0.00063940,0.21913969,0.06541671,0.33447663,0.00000000,0.54662658,0.16387039
-3.02851426,0.71463106,0.00071025,0.23205166,0.06367241,0.31801429,0.00000000,0.54064596,0.16306414
-3.02251126,0.72356832,0.00079877,0.24875464,0.06313722,0.30770092,0.00000000,0.54295294,0.16497671
-3.01650825,0.74511928,0.00090469,0.26935907,0.06379440,0.30342380,0.00000000,0.55364893,0.16964270
-3.01050525,0.77915032,0.00102768,0.29391062,0.06561607,0.30501301,0.00000000,0.57270088,0.17705767
-3.00450225,0.82535678,0.00116730,0.32238310,0.06856236,0.31224162,0.00000000,0.59993551,0.18717602
-2.99849925,0.88325488,0.00132294,0.35467218,0.07258073,0.32482578,0.00000000,0.63503557,0.19990922
-2.99249625,0.95217568,0.00149378,0.39059043,0.07760528,0.34242493,0.00000000,0.67753826,0.21512454
-2.98649325,1.03126182,0.00167876,0.42986399,0.08355640,0.36464241,0.00000000,0.72683635,0.23264446
-2.98049025,1.11946800,0.00187653,0.47213122,0.09034060,0.39102682,0.00000000,0.78218226,0.25224691
-2.97448724,1.21556617,0.00208543,0.51694378,0.09785085,0.42107450,0.00000000,0.84269578,0.27366658
-2.96848424,1.31815607,0.00230353,0.56377040,0.10596721,0.45423351,0.00000000,0.90737546,0.29659743
-2.96248124,1.42568197,0.00252856,0.61200360,0.11455816,0.48990935,0.00000000,0.97511426,0.32069652
-2.95647824,1.53645584,0.00275802,0.66096941,0.12348231,0.52747276,0.00000000,1.04471926,0.34558927
-2.95047524,1.64868728,0.00298918,0.70994014,0.13259081,0.56626966,0.00000000,1.11493554,0.37087624
-2.94447224,1.76051963,0.00321917,0.75814998,0.14173023,0.60563328,0.00000000,1.18447379,0.39614123
-2.93846923,1.87007197,0.00344504,0.80481318,0.15074592,0.64489824,0.00000000,1.25204113,0.42096070
-2.93246623,1.97548563,0.00366386,0.84914415,0.15948581,0.68341638,0.00000000,1.31637433,0.44491419
-2.92646323,2.07497395,0.00387282,0.89037901,0.16780443,0.72057375,0.00000000,1.37627443,0.46759554
-2.92046023,2.16687348,0.00406937,0.92779776,0.17556705,0.75580825,0.00000000,1.43064141,0.48862431
-2.91445723,2.24969456,0.00425132,0.96074614,0.18265376,0.78862702,0.00000000,1.47850780,0.50765725
-2.90845423,2.32216911,0.00441693,0.98865645,0.18896327,0.81862306,0.00000000,1.51906964,0.52439905
-2.90245123,2.38329340,0.00456507,1.01106615,0.19441630,0.84548988,0.00000000,1.55171338,0.53861208
-2.89644822,2.43236363,0.00469530,1.02763373,0.19895826,0.86903359,0.00000000,1.57603756,0.55012455
-2.89044522,2.46900249,0.00480793,1.03815071,0.20256124,0.88918161,0.00000000,1.59186797,0.55883664
-2.88444222,2.49317493,0.00490415,1.04254947,0.20522496,0.90598731,0.00000000,1.59926552,0.56472427
-2.87843922,2.50519210,0.00498599,1.04090620,0.20697682,0.91963004,0.00000000,1.59852601,0.56784030
-2.87243622,2.50570280,0.00505642,1.03343894,0.20787082,0.93041038,0.00000000,1.59017179,0.56831281
-2.86643322,2.49567231,0.00511931,1.02050059,0.20798542,0.93874043,0.00000000,1.57493521,0.56634071
-2.86043022,2.47634918,0.00517938,1.00256711,0.20742053,0.94512937,0.00000000,1.55373444,0.56218653
-2.85442721,2.44922104,0.00524214,0.98022148,0.20629348,0.95016461,0.00000000,1.52764240,0.55616677
-2.84842421,2.41596112,0.00531381,0.95413383,0.20473444,0.95448933,0.00000000,1.49785009,0.54864018
-2.84242121,2.37836750,0.00540120,0.92503886,0.20288120,0.95877698,0.00000000,1.46562553,0.53999430
-2.83641821,2.33829765,0.00551156,0.89371119,0.20087374,0.96370409,0.00000000,1.43227013,0.53063103
-2.83041521,2.29760090,0.00565240,0.86093993,0.19884876,0.96992218,0.00000000,1.39907406,0.52095160
-2.82441221,2.25805158,0.00583134,0.82750326,0.19693435,0.97803014,0.00000000,1.36727248,0.51134172
-2.81840920,2.22128579,0.00605586,0.79414424,0.19524517,0.98854825,0.00000000,1.33800427,0.50215754
-2.81240620,2.18874408,0.00633316,0.76154870,0.19387820,1.00189489,0.00000000,1.31227497,0.49371290
-2.80640320,2.16162267,0.00666988,0.73032600,0.19290934,1.01836702,0.00000000,1.29092517,0.48626851
-2.80040020,2.14083484,0.00707192,0.70099345,0.19239095,1.03812533,0.00000000,1.27460568,0.48002342
-2.79439720,2.12698404,0.00754424,0.67396474,0.19235043,1.06118458,0.00000000,1.26376018,0.47510916
-2.78839420,2.12034958,0.00809059,0.64954276,0.19278989,1.08740968,0.00000000,1.25861586,0.47158668
-2.78239120,2.12088516,0.00871340,0.62791690,0.19368680,1.11651764,0.00000000,1.25918242,0.46944623
-2.77638819,2.12823001,0.00941352,0.60916469,0.19499576,1.14808524,0.00000000,1.26525897,0.46861010
-2.77038519,2.14173183,0.01019015,0.59325754,0.19665102,1.18156217,0.00000000,1.27644857,0.46893801
-2.76438219,2.16048030,0.01104065,0.58007009,0.19856984,1.21628890,0.00000000,1.29217955,0.47023487
-2.75837919,2.18334934,0.01196047,0.56939269,0.20065643,1.25151876,0.00000000,1.31173256,0.47226054
-2.75237619,2.20904637,0.01294313,0.56094624,0.20280619,1.28644296,0.00000000,1.33427217,0.47474109
-2.74637319,2.23616608,0.01398017,0.55439874,0.20491025,1.32021776,0.00000000,1.35888167,0.47738105
-2.74037019,2.26324656,0.01506123,0.54938282,0.20685995,1.35199251,0.00000000,1.38459962,0.47987615
-2.73436718,2.28882554,0.01617414,0.54551339,0.20855118,1.38093754,0.00000000,1.41045676,0.48192597
-2.72836418,2.31149435,0.01730510,0.54240486,0.20988839,1.40627075,0.00000000,1.43551184,0.48324599
-2.72236118,2.32994781,0.01843889,0.53968721,0.21078811,1.42728194,0.00000000,1.45888516,0.48357861
-2.71635818,2.34302823,0.01955914,0.53702043,0.21118189,1.44335401,0.00000000,1.47978868,0.48270267
-2.71035518,2.34976218,0.02064868,0.53410675,0.21101860,1.45398049,0.00000000,1.49755170,0.48044128
-2.70435218,2.34938901,0.02168994,0.53070061,0.21026608,1.45877865,0.00000000,1.51164149,0.47666759
-2.69834917,2.34138054,0.02266534,0.52661579,0.20891196,1.45749825,0.00000000,1.52167835,0.47130846
-2.69234617,2.32545171,0.02355779,0.52173001,0.20696393,1.45002551,0.00000000,1.52744473,0.46434598
-2.68634317,2.30156229,0.02435111,0.51598664,0.20444922,1.43638274,0.00000000,1.52888856,0.45581685
-2.68034017,2.26991026,0.02503053,0.50939396,0.20141354,1.41672362,0.00000000,1.52612073,0.44580981
-2.67433717,2.23091744,0.02558313,0.50202189,0.19791951,1.39132489,0.00000000,1.51940729,0.43446134
-2.66833417,2.18520850,0.02599822,0.49399662,0.19404454,1.36057466,0.00000000,1.50915662,0.42194978
-2.66233117,2.13358453,0.02626775,0.48549345,0.18987842,1.32495824,0.00000000,1.49590237,0.40848829
-2.65632816,2.07699222,0.02638653,0.47672802,0.18552060,1.28504203,0.00000000,1.48028273,0.39431696
-2.65032516,2.01649019,0.02635243,0.46794651,0.18107726,1.24145616,0.00000000,1.46301687,0.37969428
-2.64432216,1.95321352,0.02616653,0.45941506,0.17665828,1.19487656,0.00000000,1.44487931,0.36488851
-2.63831916,1.88833792,0.02583302,0.45140878,0.17237418,1.14600713,0.00000000,1.42667307,0.35016901
-2.63231616,1.82304453,0.02535917,0.44420082,0.16833311,1.09556237,0.00000000,1.40920233,0.33579808
-2.62631316,1.75848645,0.02475506,0.43805168,0.16463795,1.04425121,0.00000000,1.39324564,0.32202329
-2.62031016,1.69575799,0.02403328,0.43319932,0.16138368,0.99276226,0.00000000,1.37953020,0.30907079
-2.61430715,1.63586729,0.02320855,0.42985011,0.15865488,0.94175080,0.00000000,1.36870831,0.29713953
-2.60830415,1.57971321,0.02229725,0.42817118,0.15652377,0.89182782,0.00000000,1.36133656,0.28639673
-2.60230115,1.52806669,0.02131694,0.42828423,0.15504847,0.84355120,0.00000000,1.35785853,0.27697449
-2.59629815,1.48155739,0.02028582,0.43026105,0.15427180,0.79741913,0.00000000,1.35859176,0.26896785
-2.59029515,1.44066544,0.01922221,0.43412103,0.15422058,0.75386572,0.00000000,1.36371935,0.26243404
-2.58429215,1.40571875,0.01814405,0.43983060,0.15490547,0.71325888,0.00000000,1.37328691,0.25739313
-2.57828914,1.37689560,0.01706847,0.44730484,0.15632124,0.67590022,0.00000000,1.38720476,0.25382988
-2.57228614,1.35423232,0.01601137,0.45641102,0.15844776,0.64202676,0.00000000,1.40525590,0.25169673
-2.56628314,1.33763569,0.01498708,0.46697419,0.16125127,0.61181443,0.00000000,1.42710909,0.25091782
-2.56028014,1.32689947,0.01400818,0.47878444,0.16468625,0.58538285,0.00000000,1.45233711,0.25139385
-2.55427714,1.32172413,0.01308526,0.49160570,0.16869753,0.56280115,0.00000000,1.48043907,0.25300756
-2.54827414,1.32173905,0.01222692,0.50518554,0.17322270,0.54409453,0.00000000,1.51086621,0.25562958
-2.54227114,1.32652591,0.01143975,0.51926568,0.17819460,0.52925098,0.00000000,1.54304960,0.25912451
-2.53626813,1.33564223,0.01072838,0.53359265,0.18354377,0.51822803,0.00000000,1.57642873,0.26335680
-2.53026513,1.34864376,0.01009568,0.54792806,0.18920075,0.51095884,0.00000000,1.61047913,0.26819622
-2.52426213,1.36510453,0.00954285,0.56205788,0.19509807,0.50735751,0.00000000,1.64473772,0.27352277
-2.51825913,1.38463342,0.00906972,0.57580033,0.20117180,0.50732316,0.00000000,1.67882408,0.27923059
-2.51225613,1.40688641,0.00867489,0.58901184,0.20736257,0.51074255,0.00000000,1.71245651,0.28523080
-2.50625313,1.43157363,0.00835599,0.60159068,0.21361600,0.51749121,0.00000000,1.74546151,0.29145317
-2.50025013,1.45846087,0.00810985,0.61347810,0.21988257,0.52743291,0.00000000,1.77777600,0.29784635
-2.49424712,1.48736556,0.00793273,0.62465674,0.22611687,0.54041763,0.00000000,1.80944186,0.30437688
-2.48824412,1.51814729,0.00782040,0.63514652,0.23227636,0.55627826,0.00000000,1.84059272,0.31102684
-2.48224112,1.55069369,0.00776832,0.64499802,0.23831981,0.57482638,0.00000000,1.87143381,0.31779047
-2.47623812,1.58490262,0.00777166,0.65428396,0.24420546,0.59584742,0.00000000,1.90221563,0.32466981
-2.47023512,1.62066188,0.00782542,0.66308899,0.24988918,0.61909593,0.00000000,1.93320307,0.33166982
-2.46423212,1.65782805,0.00792439,0.67149872,0.25532273,0.64429135,0.00000000,1.96464176,0.33879308
-2.45822911,1.69620597,0.00806320,0.67958843,0.26045250,0.67111483,0.00000000,1.99672375,0.34603470
-2.45222611,1.73553051,0.00823631,0.68741229,0.26521861,0.69920785,0.00000000,2.02955468,0.35337754
-2.44622311,1.77545232,0.00843801,0.69499383,0.26955481,0.72817273,0.00000000,2.06312472,0.36078825
-2.44022011,1.81552858,0.00866242,0.70231822,0.27338903,0.75757569,0.00000000,2.09728524,0.36821436
-2.43421711,1.85522013,0.00890350,0.70932699,0.27664483,0.78695244,0.00000000,2.13173298,0.37558271
-2.42821411,1.89389528,0.00915512,0.71591551,0.27924350,0.81581638,0.00000000,2.16600313,0.38279928
-2.42221111,1.93084080,0.00941112,0.72193352,0.28110698,0.84366927,0.00000000,2.19947201,0.38975059
-2.41620810,1.96527956,0.00966534,0.72718870,0.28216116,0.87001385,0.00000000,2.23136969,0.39630661
-2.41020510,1.99639423,0.00991181,0.73145319,0.28233966,0.89436817,0.00000000,2.26080220,0.40232499
-2.40420210,2.02335594,0.01014481,0.73447273,0.28158762,0.91628062,0.00000000,2.28678231,0.40765644
-2.39819910,2.04535621,0.01035903,0.73597782,0.27986542,0.93534519,0.00000000,2.30826749,0.41215103
-2.39219610,2.06164062,0.01054970,0.73569646,0.27715196,0.95121597,0.00000000,2.32420316,0.41566490
-2.38619310,2.07154218,0.01071274,0.73336763,0.27344733,0.96362013,0.00000000,2.33356886,0.41806710
-2.38019010,2.07451261,0.01084485,0.72875481,0.26877467,0.97236861,0.00000000,2.33542507,0.41924616
-2.37418709,2.07014970,0.01094362,0.72165877,0.26318098,0.97736387,0.00000000,2.32895817,0.41911595
-2.36818409,2.05821909,0.01100760,0.71192902,0.25673701,0.97860421,0.00000000,2.31352113,0.41762056
-2.36218109,2.03866949,0.01103631,0.69947319,0.24953587,0.97618435,0.00000000,2.28866790,0.41473787
-2.35617809,2.01164018,0.01103026,0.68426391,0.24169075,0.97029215,0.00000000,2.25417983,0.41048160
-2.35017509,1.97746070,0.01099087,0.66634297,0.23333165,0.96120164,0.00000000,2.21008269,0.40490184
-2.34417209,1.93664266,0.01092041,0.64582240,0.22460135,0.94926273,0.00000000,2.15665383,0.39808396
-2.33816908,1.88986420,0.01082188,0.62288262,0.21565083,0.93488807,0.00000000,2.09441899,0.39014596
-2.33216608,1.83794814,0.01069883,0.59776779,0.20663443,0.91853782,0.00000000,2.02413946,0.38123458
-2.32616308,1.78183499,0.01055525,0.57077862,0.19770490,0.90070314,0.00000000,1.94679013,0.37152025
-2.32016008,1.72255236,0.01039536,0.54226315,0.18900873,0.88188928,0.00000000,1.86352997,0.36119131
-2.31415708,1.66118238,0.01022344,0.51260589,0.18068188,0.86259904,0.00000000,1.77566633,0.35044773
-2.30815408,1.59882876,0.01004366,0.48221595,0.17284612,0.84331764,0.00000000,1.68461502,0.33949471
-2.30215108,1.53658509,0.00985998,0.45151476,0.16560622,0.82449935,0.00000000,1.59185787,0.32853656
-2.29614807,1.47550566,0.00967596,0.42092379,0.15904789,0.80655681,0.00000000,1.49889987,0.31777093
-2.29014507,1.41657986,0.00949474,0.39085294,0.15323674,0.78985303,0.00000000,1.40722730,0.30738383
-2.28414207,1.36071105,0.00931893,0.36168986,0.14821803,0.77469641,0.00000000,1.31826867,0.29754555
-2.27813907,1.30870019,0.00915063,0.33379066,0.14401724,0.76133871,0.00000000,1.23335938,0.28840740
-2.27213607,1.26123426,0.00899145,0.30747218,0.14064132,0.74997552,0.00000000,1.15371127,0.28009960
-2.26613307,1.21887943,0.00884250,0.28300594,0.13808040,0.74074898,0.00000000,1.08038741,0.27272990
-2.26013007,1.18207814,0.00870453,0.26061389,0.13630993,0.73375210,0.00000000,1.01428252,0.26638312
-2.25412706,1.15114964,0.00857793,0.24046580,0.13529292,0.72903401,0.00000000,0.95610894,0.26112132
-2.24812406,1.12629306,0.00846288,0.22267828,0.13498217,0.72660548,0.00000000,0.90638789,0.25698434
-2.24212106,1.10759208,0.00835940,0.20731521,0.13532244,0.72644414,0.00000000,0.86544571,0.25399077
-2.23611806,1.09502053,0.00826743,0.19438942,0.13625224,0.72849881,0.00000000,0.83341439,0.25213887
-2.23011506,1.08844816,0.00818690,0.18386544,0.13770533,0.73269251,0.00000000,0.81023607,0.25140758
-2.22411206,1.08764617,0.00811772,0.17566296,0.13961190,0.73892400,0.00000000,0.79567083,0.25175733
-2.21810905,1.09229219,0.00805985,0.16966114,0.14189925,0.74706768,0.00000000,0.78930741,0.25313066
-2.21210605,1.10197467,0.00801324,0.16570322,0.14449230,0.75697216,0.00000000,0.79057646,0.25545272
-2.20610305,1.11619708,0.00797780,0.16360168,0.14731372,0.76845764,0.00000000,0.79876601,0.25863162
-2.20010005,1.13438201,0.00795335,0.16314348,0.15028406,0.78131272,0.00000000,0.81303908,0.26255873
-2.19409705,1.15587605,0.00793954,0.16409569,0.15332170,0.79529109,0.00000000,0.83245311,0.26710917
-2.18809405,1.17995582,0.00793579,0.16621111,0.15634303,0.81010890,0.00000000,0.85598137,0.27214252
-2.18209105,1.20583589,0.00794118,0.16923405,0.15926275,0.82544324,0.00000000,0.88253600,0.27750398
-2.17608804,1.23267907,0.00795443,0.17290613,0.16199447,0.84093246,0.00000000,0.91099262,0.28302608
-2.17008504,1.25960949,0.00797379,0.17697215,0.16445167,0.85617875,0.00000000,0.94021627,0.28853104
-2.16408204,1.28572864,0.00799709,0.18118582,0.16654899,0.87075324,0.00000000,0.96908837,0.29383387
-2.15807904,1.31013428,0.00802169,0.18531538,0.16820392,0.88420383,0.00000000,0.99653405,0.29874614
-2.15207604,1.33194195,0.00804453,0.18914908,0.16933868,0.89606551,0.00000000,1.02154946,0.30308044
-2.14607304,1.35030844,0.00806221,0.19250018,0.16988245,0.90587309,0.00000000,1.04322827,0.30665532
-2.14007004,1.36445640,0.00807109,0.19521165,0.16977360,0.91317562,0.00000000,1.06078649,0.30930062
-2.13406703,1.37369920,0.00806736,0.19716017,0.16896188,0.91755201,0.00000000,1.07358499,0.31086283
-2.12806403,1.37746477,0.00804727,0.19825950,0.16741052,0.91862701,0.00000000,1.08114877,0.31121042
-2.12206103,1.37531742,0.00800722,0.19846306,0.16509798,0.91608673,0.00000000,1.08318228,0.31023869
-2.11605803,1.36697641,0.00794392,0.19776547,0.16201924,0.90969284,0.00000000,1.07958022,0.30787400
-2.11005503,1.35233037,0.00785456,0.19620329,0.15818665,0.89929467,0.00000000,1.07043324,0.30407715
-2.10405203,1.33144665,0.00773696,0.19385460,0.15363014,0.88483856,0.00000000,1.05602842,0.29884558
-2.09804902,1.30457513,0.00758965,0.19083764,0.14839680,0.86637389,0.00000000,1.03684425,0.29221447
-2.09204602,1.27214612,0.00741196,0.18730835,0.14254989,0.84405538,0.00000000,1.01354044,0.28425650
-2.08604302,1.23476236,0.00720412,0.18345712,0.13616723,0.81814167,0.00000000,0.98694273,0.27508033
-2.08004002,1.19318545,0.00696721,0.17950449,0.12933912,0.78899011,0.00000000,0.95802329,0.26482785
-2.07403702,1.14831711,0.00670320,0.17569625,0.12216589,0.75704809,0.00000000,0.92787735,0.25367040
-2.06803402,1.10117625,0.00641488,0.17229778,0.11475506,0.72284137,0.00000000,0.89769679,0.24180394
-2.06203102,1.05287257,0.00610576,0.16958797,0.10721851,0.68695995,0.00000000,0.86874146,0.22944370
-2.05602801,1.00457789,0.00578000,0.16785270,0.09966950,0.65004217,0.00000000,0.84230908,0.21681820
-2.05002501,0.95749618,0.00544227,0.16737809,0.09221991,0.61275789,0.00000000,0.81970452,0.20416320
-2.04402201,0.91283342,0.00509758,0.16844359,0.08497762,0.57579127,0.00000000,0.80220909,0.19171561
-2.03801901,0.87176823,0.00475120,0.17131514,0.07804427,0.53982403,0.00000000,0.79105059,0.17970772
-2.03201601,0.83542413,0.00440845,0.17623829,0.07151333,0.50551977,0.00000000,0.78737456,0.16836186
-2.02601301,0.80484419,0.00407463,0.18343169,0.06546869,0.47350973,0.00000000,0.79221731,0.15788568
-2.02001001,0.78096850,0.00375484,0.19308077,0.05998354,0.44438047,0.00000000,0.80648098,0.14846813
-2.01400700,0.76461497,0.00345389,0.20533194,0.05511979,0.41866366,0.00000000,0.83091109,0.14027625
-2.00800400,0.75646356,0.00317622,0.22028726,0.05092778,0.39682805,0.00000000,0.86607680,0.13345268
-2.00200100,0.75704401,0.00292581,0.23799986,0.04744636,0.37927352,0.00000000,0.91235414,0.12811400
-1.99599800,0.76672712,0.00270613,0.25847015,0.04470316,0.36632720,0.00000000,0.96991255,0.12434975
-1.98999500,0.78571938,0.00252009,0.28164294,0.04271516,0.35824132,0.00000000,1.03870501,0.12222199
-1.98399200,0.81406085,0.00237004,0.30740574,0.04148926,0.35519258,0.00000000,1.11846217,0.12176555
-1.97798899,0.85162604,0.00225773,0.33558826,0.04102300,0.35728274,0.00000000,1.20869064,0.12298857
-1.97198599,0.89812784,0.00218428,0.36596328,0.04130529,0.36454026,0.00000000,1.30867609,0.12587342
-1.96598299,0.95312406,0.00215025,0.39824905,0.04231706,0.37692264,0.00000000,1.41749129,0.13037799
-1.95997999,1.01602689,0.00215556,0.43211320,0.04403195,0.39431955,0.00000000,1.53400951,0.13643704
-1.95397699,1.08611488,0.00219959,0.46717833,0.04641695,0.41655643,0.00000000,1.65692342,0.14396390
-1.94797399,1.16254778,0.00228108,0.50302913,0.04943301,0.44339881,0.00000000,1.78476968,0.15285223
-1.94197099,1.24438389,0.00239824,0.53922103,0.05303568,0.47455731,0.00000000,1.91595896,0.16297803
-1.93596798,1.33060019,0.00254870,0.57529026,0.05717578,0.50969352,0.00000000,2.04881134,0.17420192
-1.92996498,1.42011507,0.00272956,0.61076506,0.06180018,0.54842690,0.00000000,2.18159630,0.18637156
-1.92396198,1.51181340,0.00293739,0.64517776,0.06685267,0.59034291,0.00000000,2.31257676,0.19932451
-1.91795898,1.60457387,0.00316830,0.67807756,0.07227500,0.63500241,0.00000000,2.44005598,0.21289132
-1.91195598,1.69729799,0.00341797,0.70904331,0.07800810,0.68195253,0.00000000,2.56242609,0.22689897
-1.90595298,1.78894031,0.00368170,0.73769627,0.08399336,0.73073883,0.00000000,2.67821689,0.24117475
-1.89994997,1.87853898,0.00395451,0.76371202,0.09017421,0.78091865,0.00000000,2.78614299,0.25555025
-1.89394697,1.96524582,0.00423120,0.78683139,0.09649761,0.83207535,0.00000000,2.88514786,0.26986574
-1.88794397,2.04835481,0.00450648,0.80686970,0.10291570,0.88383292,0.00000000,2.97444271,0.28397453
-1.88194097,2.12732771,0.00477508,0.82372409,0.10938731,0.93587036,0.00000000,3.05353856,0.29774731
-1.87593797,2.20181575,0.00503184,0.83737851,0.11587937,0.98793527,0.00000000,3.12226986,0.31107627
-1.86993497,2.27167599,0.00527190,0.84790602,0.12236798,1.03985561,0.00000000,3.18080809,0.32387880
-1.86393197,2.33698119,0.00549076,0.85546833,0.12883922,1.09154904,0.00000000,3.22966443,0.33610050
-1.85792896,2.39802229,0.00568445,0.86031229,0.13528939,1.14302890,0.00000000,3.26968047,0.34771742
-1.85192596,2.45530264,0.00584961,0.86276349,0.14172483,1.19440621,0.00000000,3.30200685,0.35873721
-1.84592296,2.50952341,0.00598359,0.86321700,0.14816102,1.24588709,0.00000000,3.32806988,0.36919915
-1.83991996,2.56156040,0.00608450,0.86212545,0.15462122,1.29776529,0.00000000,3.34952684,0.37917284
-1.83391696,2.61243223,0.00615130,0.85998489,0.16113438,1.35040971,0.00000000,3.36821120,0.38875568
-1.82791396,2.66326100,0.00618374,0.85731879,0.16773264,1.40424718,0.00000000,3.38606939,0.39806894
-1.82191096,2.71522651,0.00618241,0.85466070,0.17444834,1.45974092,0.00000000,3.40509129,0.40725278
-1.81590795,2.76951567,0.00614864,0.85253631,0.18131077,1.51736550,0.00000000,3.42723699,0.41646015
-1.80990495,2.82726927,0.00608445,0.85144529,0.18834276,1.57757946,0.00000000,3.45436244,0.42585004
-1.80390195,2.88952817,0.00599248,0.85184392,0.19555746,1.64079669,0.00000000,3.48814706,0.43558015
-1.79789895,2.95718147,0.00587579,0.85412884,0.20295520,1.70735820,0.00000000,3.53002609,0.44579949
-1.79189595,3.03091903,0.00573782,0.85862273,0.21052101,1.77750553,0.00000000,3.58113045,0.45664117
-1.78589295,3.11119054,0.00558218,0.86556242,0.21822267,1.85135747,0.00000000,3.64223663,0.46821575
-1.77988994,3.19817335,0.00541256,0.87508981,0.22600960,1.92889116,0.00000000,3.71372869,0.48060548
-1.77388694,3.29175051,0.00523258,0.88724597,0.23381267,2.00992891,0.00000000,3.79557388,0.49385962
-1.76788394,3.39150023,0.00504568,0.90196874,0.24154492,2.09413127,0.00000000,3.88731282,0.50799119
-1.76188094,3.49669731,0.00485498,0.91909361,0.24910337,2.18099697,0.00000000,3.98806478,0.52297520
-1.75587794,3.60632655,0.00466327,0.93835810,0.25637159,2.26986977,0.00000000,4.09654740,0.53874834
-1.74987494,3.71910736,0.00447289,0.95940920,0.26322320,2.35995177,0.00000000,4.21111022,0.55521024
-1.74387194,3.83352853,0.00428573,0.98181365,0.26952600,2.45032254,0.00000000,4.32978042,0.57222604
-1.73786893,3.94789130,0.00410320,1.00507068,0.27514645,2.53996318,0.00000000,4.45031875,0.58963021
-1.73186593,4.06035888,0.00392630,1.02862647,0.27995452,2.62778380,0.00000000,4.57028344,0.60723123
-1.72586293,4.16900989,0.00375556,1.05189011,0.28382841,2.71265326,0.00000000,4.68709951,0.62481695
-1.71985993,4.27189354,0.00359116,1.07425022,0.28665903,2.79342960,0.00000000,4.79813096,0.64216032
-1.71385693,4.36708412,0.00343300,1.09509179,0.28835405,2.86898972,0.00000000,4.90075316,0.65902523
-1.70785393,4.45273270,0.00328069,1.11381273,0.28884128,2.93825712,0.00000000,4.99242309,0.67517206
-1.70185093,4.52711415,0.00313370,1.12983956,0.28807114,3.00022659,0.00000000,5.07074540,0.69036300
-1.69584792,4.58866809,0.00299140,1.14264193,0.28601837,3.05398507,0.00000000,5.13353227,0.70436672
-1.68984492,4.63603272,0.00285309,1.15174555,0.28268270,3.09872824,0.00000000,5.17885579,0.71696242
-1.68384192,4.66807094,0.00271812,1.15674327,0.27808853,3.13377259,0.00000000,5.20509167,0.72794326
-1.67783892,4.68388867,0.00258590,1.15730420,0.27228385,3.15856318,0.00000000,5.21095373,0.73711908
-1.67183592,4.68284558,0.00245591,1.15318060,0.26533825,3.17267741,0.00000000,5.19551865,0.74431863
-1.66583292,4.66455880,0.00232777,1.14421261,0.25734036,3.17582535,0.00000000,5.15824108,0.74939125
-1.65982991,4.62890046,0.00220125,1.13033072,0.24839477,3.16784735,0.00000000,5.09895920,0.75220828
-1.65382691,4.57598988,0.00207623,1.11155603,0.23861857,3.14870965,0.00000000,5.01789122,0.75266412
-1.64782391,4.50618147,0.00195274,1.08799842,0.22813787,3.11849864,0.00000000,4.91562338,0.75067730
-1.64182091,4.42004924,0.00183091,1.05985269,0.21708419,3.07741446,0.00000000,4.79309003,0.74619139
-1.63581791,4.31836882,0.00171100,1.02739282,0.20559106,3.02576437,0.00000000,4.65154671,0.73917594
-1.62981491,4.20209761,0.00159332,0.99096448,0.19379090,2.96395618,0.00000000,4.49253705,0.72962736
-1.62381191,4.07235375,0.00147826,0.95097615,0.18181219,2.89249193,0.00000000,4.31785434,0.71756978
-1.61780890,3.93039419,0.00136622,0.90788889,0.16977711,2.81196177,0.00000000,4.12949884,0.70305577
-1.61180590,3.77759222,0.00125764,0.86220512,0.15779962,2.72303788,0.00000000,3.92963187,0.68616675
-1.60580290,3.61541464,0.00115291,0.81445674,0.14598392,2.62646810,0.00000000,3.72052776,0.66701313
-1.59979990,3.44539858,0.00105244,0.76519287,0.13442344,2.52306903,0.00000000,3.50452484,0.64573390
-1.59379690,3.26912818,0.00095656,0.71496746,0.12320013,2.41371824,0.00000000,3.28397667,0.62249566
-1.58779390,3.08821116,0.00086557,0.66432737,0.11238422,2.29934526,0.00000000,3.06120470,0.59749096
-1.58179090,2.90425544,0.00077970,0.61380086,0.10203417,2.18092127,0.00000000,2.83845354,0.57093591
-1.57578789,2.71884608,0.00069913,0.56388726,0.09219695,2.05944723,0.00000000,2.61784994,0.54306710
-1.56978489,2.53352280,0.00062396,0.51504769,0.08290846,1.93594072,0.00000000,2.40136646,0.51413775
-1.56378189,2.34975843,0.00055424,0.46769736,0.07419423,1.81142154,0.00000000,2.19079080,0.48441331
-1.55777889,2.16893880,0.00048994,0.42219949,0.06607005,1.68689640,0.00000000,1.98770124,0.45416652
