energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.25062531,2.91224383,0.00091834,0.05159748,1.13301658,0.81684222,0.35286229,1.75234952,0.01392066,0.17156063
-3.24462231,2.78691946,0.00094235,0.04838777,1.06545585,0.77797111,0.33186018,1.68473396,0.01349725,0.16563191
-3.23861931,2.67025571,0.00096799,0.04534196,0.99997358,0.74148943,0.31141516,1.62268664,0.01311754,0.16029729
-3.23261631,2.56299921,0.00099492,0.04248768,0.93728559,0.70774036,0.29171729,1.56642129,0.01278510,0.15561987
-3.22661331,2.46574270,0.00102278,0.03985005,0.87802604,0.67700450,0.27293745,1.51608095,0.01250300,0.15165597
-3.22061031,2.37894897,0.00105129,0.03745183,0.82274067,0.64949939,0.25522652,1.47176379,0.01227379,0.14845515
-3.21460730,2.30297620,0.00108018,0.03531361,0.77188267,0.62538028,0.23871498,1.43354853,0.01209958,0.14606035
-3.20860430,2.23810299,0.00110929,0.03345405,0.72581093,0.60474201,0.22351304,1.40151783,0.01198201,0.14450775
-3.20260130,2.18455142,0.00113853,0.03189008,0.68479065,0.58762172,0.20971109,1.37577850,0.01192237,0.14382678
-3.19659830,2.14250683,0.00116791,0.03063707,0.64899593,0.57400236,0.19738042,1.35647717,0.01192154,0.14403986
-3.19059530,2.11213300,0.00119755,0.02970894,0.61851403,0.56381664,0.18657416,1.34381068,0.01198003,0.14516214
-3.18459230,2.09358202,0.00122766,0.02911827,0.59335103,0.55695134,0.17732823,1.33803043,0.01209803,0.14720115
-3.17858929,2.08699825,0.00125857,0.02887620,0.57343856,0.55325189,0.16966234,1.33944051,0.01227532,0.15015637
-3.17258629,2.09251638,0.00129070,0.02899234,0.55864117,0.55252705,0.16358090,1.34838966,0.01251134,0.15401877
-3.16658329,2.11025365,0.00132452,0.02947455,0.54876417,0.55455365,0.15907377,1.36525737,0.01280511,0.15877038
-3.16058029,2.14029711,0.00136059,0.03032854,0.54356157,0.55908137,0.15611692,1.39043489,0.01315522,0.16438391
-3.15457729,2.18268647,0.00139948,0.03155751,0.54274396,0.56583753,0.15467284,1.42430199,0.01355977,0.17082250
-3.14857429,2.23739411,0.00144176,0.03316158,0.54598618,0.57453189,0.15469090,1.46720087,0.01401636,0.17803960
-3.14257129,2.30430331,0.00148797,0.03513724,0.55293461,0.58486151,0.15610751,1.51940833,0.01452204,0.18597907
-3.13656828,2.38318641,0.00153861,0.03747671,0.56321399,0.59651564,0.15884632,1.58110780,0.01507321,0.19457553
-3.13056528,2.47368424,0.00159407,0.04016737,0.57643388,0.60918073,0.16281839,1.65236281,0.01566567,0.20375496
-3.12456228,2.57528855,0.00165463,0.04319117,0.59219448,0.62254548,0.16792251,1.73309316,0.01629450,0.21343562
-3.11855928,2.68732860,0.00172040,0.04652414,0.61009216,0.63630598,0.17404568,1.82305535,0.01695409,0.22352915
-3.11255628,2.80896329,0.00179136,0.05013601,0.62972441,0.65017083,0.18106388,1.92182844,0.01763811,0.23394208
-3.10655328,2.93917959,0.00186726,0.05399006,0.65069452,0.66386624,0.18884320,2.02880619,0.01833953,0.24457739
-3.10055028,3.07679804,0.00194770,0.05804307,0.67261580,0.67714101,0.19724124,2.14319635,0.01905061,0.25533637
-3.09454727,3.22048550,0.00203206,0.06224557,0.69511546,0.68977120,0.20610905,2.26402733,0.01976299,0.26612051
-3.08854427,3.36877493,0.00211955,0.06654233,0.71783818,0.70156446,0.21529335,2.39016233,0.02046776,0.27683342
-3.08254127,3.52009194,0.00220921,0.07087308,0.74044932,0.71236373,0.22463914,2.52032050,0.02115555,0.28738277
-3.07653827,3.67278687,0.00229992,0.07517352,0.76263769,0.72205031,0.23399256,2.65310450,0.02181664,0.29768198
-3.07053527,3.82517137,0.00239046,0.07937656,0.78411802,0.73054600,0.24320396,2.78703327,0.02244119,0.30765177
-3.06453227,3.97555787,0.00247953,0.08341373,0.80463284,0.73781426,0.25213101,2.92057876,0.02301934,0.31722144
-3.05852926,4.12229998,0.00256581,0.08721682,0.82395396,0.74386012,0.26064174,3.05220486,0.02354146,0.32632971
-3.05252626,4.26383214,0.00264795,0.09071960,0.84188336,0.74872895,0.26861740,3.18040691,0.02399837,0.33492523
-3.04652326,4.39870636,0.00272469,0.09385953,0.85825346,0.75250380,0.27595487,3.30374978,0.02438156,0.34296665
-3.04052026,4.52562420,0.00279486,0.09657952,0.87292681,0.75530139,0.28256864,3.42090286,0.02468339,0.35042222
-3.03451726,4.64346241,0.00285741,0.09882952,0.88579519,0.75726687,0.28839221,3.53067015,0.02489736,0.35726901
-3.02851426,4.75129071,0.00291146,0.10056799,0.89677798,0.75856725,0.29337872,3.63201413,0.02501824,0.36349170
-3.02251126,4.84838089,0.00295633,0.10176309,0.90582018,0.75938382,0.29750090,3.72407225,0.02504231,0.36908111
-3.01650825,4.93420669,0.00299155,0.10239356,0.91288972,0.75990375,0.30075022,3.80616543,0.02496741,0.37403236
-3.01050525,5.00843469,0.00301684,0.10244933,0.91797454,0.76031106,0.30313543,3.87779834,0.02479306,0.37834306
-3.00450225,5.07090669,0.00303216,0.10193163,0.92107939,0.76077741,0.30468028,3.93865177,0.02452051,0.38201127
-2.99849925,5.12161494,0.00303764,0.10085289,0.92222242,0.76145301,0.30542092,3.98856790,0.02415265,0.38503368
-2.99249625,5.16067188,0.00303361,0.09923612,0.92143191,0.76245811,0.30540280,4.02752973,0.02369399,0.38740395
-2.98649325,5.18827645,0.00302053,0.09711407,0.91874314,0.76387534,0.30467736,4.05563613,0.02315051,0.38911129
-2.98049025,5.20467926,0.00299898,0.09452799,0.91419562,0.76574352,0.30329882,4.07307456,0.02252947,0.39013957
-2.97448724,5.21014914,0.00296962,0.09152623,0.90783084,0.76805312,0.30132100,4.08009335,0.02183922,0.39046686
-2.96848424,5.20494330,0.00293315,0.08816261,0.89969051,0.77074364,0.29879459,4.07697541,0.02108895,0.39006550
-2.96248124,5.18928330,0.00289030,0.08449478,0.88981564,0.77370338,0.29576487,4.06401547,0.02028843,0.38890280
-2.95647824,5.16333849,0.00284177,0.08058242,0.87824620,0.77677143,0.29227010,4.04150205,0.01944777,0.38694230
-2.95047524,5.12721815,0.00278822,0.07648561,0.86502158,0.77974208,0.28834055,4.00970563,0.01857716,0.38414554
-2.94447224,5.08097278,0.00273027,0.07226328,0.85018171,0.78237150,0.28399834,3.96887338,0.01768664,0.38047430
-2.93846923,5.02460458,0.00266848,0.06797177,0.83376872,0.78438654,0.27925797,3.91923085,0.01678588,0.37589317
-2.93246623,4.95808631,0.00260339,0.06366369,0.81582910,0.78549509,0.27412756,3.86099003,0.01588402,0.37037238
-2.92646323,4.88138706,0.00253547,0.05938697,0.79641613,0.78539797,0.26861062,3.79436297,0.01498954,0.36389064
-2.92046023,4.79450321,0.00246521,0.05518418,0.77559242,0.78380142,0.26270828,3.71957968,0.01411017,0.35643791
-2.91445723,4.69749217,0.00239310,0.05109210,0.75343238,0.78042997,0.25642180,3.63690859,0.01325279,0.34801794
-2.90845423,4.59050658,0.00231970,0.04714153,0.73002448,0.77503892,0.24975520,3.54667789,0.01242347,0.33865034
-2.90245123,4.47382632,0.00224566,0.04335736,0.70547298,0.76742591,0.24271779,3.44929571,0.01162743,0.32837219
-2.89644822,4.34788621,0.00217174,0.03975875,0.67989927,0.75744108,0.23532650,3.34526770,0.01086911,0.31723896
-2.89044522,4.21329717,0.00209889,0.03635959,0.65344246,0.74499537,0.22760782,3.23521008,0.01015221,0.30532472
-2.88444222,4.07085948,0.00202823,0.03316889,0.62625934,0.73006650,0.21959927,3.11985742,0.00947978,0.29272167
-2.87843922,3.92156698,0.00196112,0.03019147,0.59852369,0.71270255,0.21135026,3.00006404,0.00885426,0.27953884
-2.87243622,3.76660196,0.00189912,0.02742849,0.57042496,0.69302284,0.20292240,2.87679896,0.00827761,0.26590024
-2.86643322,3.60732088,0.00184405,0.02487807,0.54216646,0.67121625,0.19438915,2.75113447,0.00775134,0.25194234
-2.86043022,3.44523172,0.00179796,0.02253592,0.51396318,0.64753708,0.18583492,2.62422889,0.00727663,0.23781112
-2.85442721,3.28196436,0.00176310,0.02039588,0.48603946,0.62229864,0.17735364,2.49730462,0.00685432,0.22365875
-2.84842421,3.11923543,0.00174191,0.01845036,0.45862658,0.59586500,0.16904694,2.37162259,0.00648502,0.20964019
-2.84242121,2.95880980,0.00173696,0.01669081,0.43196055,0.56864127,0.16102196,2.24845457,0.00616911,0.19590963
-2.83641821,2.80246049,0.00175091,0.01510808,0.40628016,0.54106281,0.15338899,2.12905485,0.00590677,0.18261724
-2.83041521,2.65192902,0.00178643,0.01369265,0.38182547,0.51358394,0.14625901,2.01463268,0.00569799,0.16990599
-2.82441221,2.50888802,0.00184613,0.01243487,0.35883680,0.48666658,0.13974124,1.90632667,0.00554257,0.15790905
-2.81840920,2.37490742,0.00193248,0.01132514,0.33755417,0.46076912,0.13394079,1.80518235,0.00544010,0.14674750
-2.81240620,2.25142545,0.00204770,0.01035398,0.31821724,0.43633610,0.12895649,1.71213350,0.00538997,0.13652864
-2.80640320,2.13972518,0.00219367,0.00951216,0.30106552,0.41378876,0.12487894,1.62798777,0.00539133,0.12734482
-2.80040020,2.04091672,0.00237185,0.00879066,0.28633886,0.39351689,0.12178885,1.55341668,0.00544306,0.11927276
-2.79439720,1.95592526,0.00258317,0.00818077,0.27427782,0.37587189,0.11975564,1.48895003,0.00554380,0.11237344
-2.78839420,1.88548432,0.00282792,0.00767406,0.26512381,0.36116130,0.11883629,1.43497403,0.00569188,0.10669232
-2.78239120,1.83013363,0.00310574,0.00726240,0.25911868,0.34964466,0.11907450,1.39173289,0.00588533,0.10225992
-2.77638819,1.79022087,0.00341546,0.00693791,0.25650350,0.34153057,0.12050007,1.35933314,0.00612189,0.09909272
-2.77038519,1.76590628,0.00375514,0.00669305,0.25751633,0.33697503,0.12312844,1.33774976,0.00639904,0.09719409
-2.76438219,1.75716920,0.00412200,0.00652052,0.26238878,0.33608068,0.12696053,1.32683379,0.00671396,0.09655536
-2.75837919,1.76381589,0.00451245,0.00641335,0.27134111,0.33889690,0.13198260,1.32632047,0.00706361,0.09715681
-2.75237619,1.78548775,0.00492210,0.00636482,0.28457604,0.34542065,0.13816634,1.33583772,0.00744477,0.09896854
-2.74637319,1.82166955,0.00534586,0.00636857,0.30227110,0.35559772,0.14546910,1.35491431,0.00785409,0.10195126
-2.74037019,1.87169740,0.00577800,0.00641853,0.32456977,0.36932450,0.15383411,1.38298785,0.00828815,0.10605674
-2.73436718,1.93476627,0.00621230,0.00650897,0.35157168,0.38644996,0.16319101,1.41941224,0.00874354,0.11122818
-2.72836418,2.00993726,0.00664222,0.00663452,0.38332213,0.40677794,0.17345635,1.46346490,0.00921694,0.11740028
-2.72236118,2.09614486,0.00706105,0.00679017,0.41980149,0.43006962,0.18453431,1.51435383,0.00970516,0.12449923
-2.71635818,2.19220446,0.00746215,0.00697127,0.46091497,0.45604622,0.19631751,1.57122474,0.01020527,0.13244248
-2.71035518,2.29682077,0.00783910,0.00717354,0.50648329,0.48439194,0.20868809,1.63316866,0.01071459,0.14113857
-2.70435218,2.40859741,0.00818600,0.00739310,0.55623497,0.51475724,0.22151882,1.69923005,0.01123077,0.15048690
-2.69834917,2.52604820,0.00849761,0.00762642,0.60980076,0.54676241,0.23467449,1.76841592,0.01175182,0.16037769
-2.69234617,2.64761058,0.00876955,0.00787034,0.66671082,0.58000162,0.24801344,1.83970585,0.01227611,0.17069205
-2.68634317,2.77166121,0.00899852,0.00812203,0.72639511,0.61404746,0.26138929,1.91206314,0.01280234,0.18130239
-2.68034017,2.89653412,0.00918236,0.00837900,0.78818735,0.64845599,0.27465283,1.98444707,0.01332950,0.19207320
-2.67433717,3.02054121,0.00932022,0.00863901,0.85133280,0.68277240,0.28765404,2.05582597,0.01385686,0.20286215
-2.66833417,3.14199497,0.00941254,0.00890009,0.91499989,0.71653722,0.30024428,2.12519112,0.01438381,0.21352165
-2.66233117,3.25923309,0.00946110,0.00916047,0.97829555,0.74929310,0.31227857,2.19157102,0.01490986,0.22390090
-2.65632816,3.37064445,0.00946892,0.00941855,1.04028395,0.78059209,0.32361790,2.25404571,0.01543445,0.23384825
-2.65032516,3.47469594,0.00944022,0.00967284,1.10000807,0.81000329,0.33413162,2.31176079,0.01595692,0.24321401
-2.64432216,3.56995942,0.00938019,0.00992192,1.15651350,0.83712086,0.34369980,2.36394071,0.01647639,0.25185347
-2.63831916,3.65513796,0.00929485,0.01016440,1.20887355,0.86157205,0.35221544,2.40990095,0.01699167,0.25963021
-2.63231616,3.72909083,0.00919084,0.01039890,1.25621481,0.88302521,0.35958667,2.44905872,0.01750117,0.26641938
-2.62631316,3.79085622,0.00907509,0.01062396,1.29774222,0.90119755,0.36573868,2.48094182,0.01800293,0.27211098
-2.62031016,3.83967119,0.00895464,0.01083809,1.33276248,0.91586233,0.37061544,2.50519555,0.01849450,0.27661296
-2.61430715,3.87498803,0.00883635,0.01103972,1.36070511,0.92685537,0.37418113,2.52158737,0.01897304,0.27985398
-2.60830415,3.89648667,0.00872661,0.01122717,1.38114010,0.93408062,0.37642117,2.53000921,0.01943529,0.28178569
-2.60230115,3.90408254,0.00863113,0.01139870,1.39379157,0.93751444,0.37734294,2.53047756,0.01987768,0.28238451
-2.59629815,3.89792972,0.00855474,0.01155253,1.39854683,0.93720866,0.37697594,2.52313118,0.02029640,0.28165274
-2.59029515,3.87841916,0.00850120,0.01168682,1.39546057,0.93329199,0.37537156,2.50822668,0.02068751,0.27961891
-2.58429215,3.84617192,0.00847311,0.01179975,1.38475401,0.92596984,0.37260231,2.48613204,0.02104708,0.27633750
-2.57828914,3.80202762,0.00847179,0.01188959,1.36680905,0.91552236,0.36876055,2.45731833,0.02137130,0.27188779
-2.57228614,3.74702826,0.00849729,0.01195470,1.34215790,0.90230068,0.36395672,2.42234977,0.02165660,0.26637213
-2.56628314,3.68239775,0.00854839,0.01199363,1.31146838,0.88672152,0.35831709,2.38187231,0.02189980,0.25991339
-2.56028014,3.60951765,0.00862272,0.01200518,1.27552576,0.86925997,0.35198107,2.33660104,0.02209823,0.25265200
-2.55427714,3.52989954,0.00871685,0.01198844,1.23521167,0.85044085,0.34509810,2.28730660,0.02224975,0.24474244
-2.54827414,3.44515470,0.00882645,0.01194289,1.19148104,0.83082864,0.33782429,2.23480075,0.02235289,0.23634935
-2.54227114,3.35696161,0.00894649,0.01186843,1.14533773,0.81101630,0.33031874,2.17992130,0.02240684,0.22764351
-2.53626813,3.26703204,0.00907146,0.01176544,1.09780983,0.79161315,0.32273978,2.12351671,0.02241147,0.21879763
-2.53026513,3.17707643,0.00919554,0.01163478,1.04992522,0.77323223,0.31524118,2.06643036,0.02236733,0.20998228
-2.52426213,3.08876912,0.00931291,0.01147785,1.00268819,0.75647727,0.30796838,2.00948500,0.02227557,0.20136191
-2.51825913,3.00371445,0.00941787,0.01129655,0.95705771,0.74192976,0.30105495,1.95346725,0.02213789,0.19309120
-2.51225613,2.92341414,0.00950511,0.01109331,0.91392778,0.73013622,0.29461935,1.89911285,0.02195647,0.18531175
-2.50625313,2.84923690,0.00956984,0.01087099,0.87411028,0.72159623,0.28876212,1.84709264,0.02173383,0.17814927
-2.50025013,2.78239091,0.00960795,0.01063290,0.83832050,0.71675123,0.28356347,1.79799970,0.02147278,0.17171129
-2.49424712,2.72389978,0.00961614,0.01038266,0.80716559,0.71597452,0.27908160,1.75233815,0.02117627,0.16608538
-2.48824412,2.67458270,0.00959194,0.01012415,0.78113596,0.71956264,0.27535155,1.71051370,0.02084733,0.16133804
-2.48224112,2.63503929,0.00953382,0.00986140,0.76059953,0.72772831,0.27238479,1.67282663,0.02048895,0.15751419
-2.47623812,2.60563960,0.00944115,0.00959847,0.74579892,0.74059507,0.27016954,1.63946718,0.02010404,0.15463714
-2.47023512,2.58651974,0.00931417,0.00933936,0.73685122,0.75819385,0.26867174,1.61051403,0.01969539,0.15270932
-2.46423212,2.57758320,0.00915400,0.00908788,0.73375043,0.78046147,0.26783676,1.58593564,0.01926560,0.15171330
-2.45822911,2.57850824,0.00896248,0.00884751,0.73637220,0.80724116,0.26759173,1.56559500,0.01881710,0.15161354
-2.45222611,2.58876098,0.00874215,0.00862137,0.74448078,0.83828527,0.26784841,1.54925739,0.01835219,0.15235833
-2.44622311,2.60761435,0.00849613,0.00841207,0.75773796,0.87326000,0.26850653,1.53660137,0.01787301,0.15388222
-2.44022011,2.63417218,0.00822800,0.00822169,0.77571378,0.91175237,0.26945755,1.52723249,0.01738164,0.15610866
-2.43421711,2.66739814,0.00794171,0.00805170,0.79789877,0.95327912,0.27058853,1.52069941,0.01688014,0.15895284
-2.42821411,2.70614863,0.00764150,0.00790297,0.82371760,0.99729777,0.27178631,1.51651204,0.01637060,0.16232466
-2.42221111,2.74920889,0.00733177,0.00777574,0.85254365,1.04321946,0.27294145,1.51416076,0.01585520,0.16613167
-2.41620810,2.79533116,0.00701700,0.00766970,0.88371450,1.09042345,0.27395219,1.51313637,0.01533630,0.17028198
-2.41020510,2.84327374,0.00670173,0.00758402,0.91654775,1.13827310,0.27472802,1.51294969,0.01481642,0.17468703
-2.40420210,2.89183984,0.00639040,0.00751743,0.95035697,1.18613284,0.27519295,1.51315018,0.01429832,0.17926411
-2.39819910,2.93991475,0.00608741,0.00746832,0.98446735,1.23338584,0.27528812,1.51334270,0.01378502,0.18393855
-2.39219610,2.98650007,0.00579694,0.00743487,1.01823066,1.27945179,0.27497396,1.51320176,0.01327973,0.18864564
-2.38619310,3.03074372,0.00552304,0.00741515,1.05103905,1.32380424,0.27423156,1.51248248,0.01278590,0.19333197
-2.38019010,3.07196452,0.00526948,0.00740726,1.08233736,1.36598687,0.27306337,1.51102786,0.01230713,0.19795646
-2.37418709,3.10967031,0.00503976,0.00740944,1.11163347,1.40562802,0.27149303,1.50877191,0.01184711,0.20249073
-2.36818409,3.14356872,0.00483707,0.00742020,1.13850645,1.44245278,0.26956454,1.50573850,0.01140954,0.20691909
-2.36218109,3.17357005,0.00466425,0.00743839,1.16261223,1.47629207,0.26734050,1.50203587,0.01099806,0.21123789
-2.35617809,3.19978194,0.00452370,0.00746331,1.18368663,1.50708812,0.26489978,1.49784709,0.01061612,0.21545448
-2.35017509,3.22249588,0.00441739,0.00749470,1.20154567,1.53489576,0.26233437,1.49341681,0.01026689,0.21958564
-2.34417209,3.24216597,0.00434677,0.00753285,1.21608334,1.55987956,0.25974574,1.48903491,0.00995315,0.22365564
-2.33816908,3.25938068,0.00431273,0.00757850,1.22726692,1.58230629,0.25724072,1.48501780,0.00967717,0.22769400
-2.33216608,3.27482873,0.00431555,0.00763285,1.23513020,1.60253319,0.25492708,1.48168832,0.00944067,0.23173303
-2.32616308,3.28926053,0.00435486,0.00769752,1.23976515,1.62099204,0.25290891,1.47935502,0.00924469,0.23580520
-2.32016008,3.30344688,0.00442960,0.00777439,1.24131223,1.63816992,0.25128206,1.47829212,0.00908954,0.23994057
-2.31415708,3.31813667,0.00453800,0.00786554,1.23995024,1.65458704,0.25012978,1.47872087,0.00897480,0.24416427
-2.30815408,3.33401586,0.00467761,0.00797313,1.23588606,1.67077300,0.24951875,1.48079350,0.00889926,0.24849426
-2.30215108,3.35166931,0.00484525,0.00809923,1.22934481,1.68724211,0.24949571,1.48458039,0.00886095,0.25293935
-2.29614807,3.37154778,0.00503712,0.00824573,1.22056101,1.70446938,0.25008474,1.49006140,0.00885718,0.25749771
-2.29014507,3.39394141,0.00524884,0.00841422,1.20977116,1.72286798,0.25128556,1.49712165,0.00888465,0.26215579
-2.28414207,3.41896144,0.00547556,0.00860583,1.19720780,1.74276954,0.25307272,1.50555217,0.00893949,0.26688789
-2.27813907,3.44653081,0.00571207,0.00882122,1.18309553,1.76440824,0.25539585,1.51505548,0.00901745,0.27165620
-2.27213607,3.47638468,0.00595296,0.00906048,1.16764873,1.78790950,0.25818105,1.52525588,0.00911402,0.27641154
-2.26613307,3.50808059,0.00619279,0.00932310,1.15107104,1.81328402,0.26133332,1.53571413,0.00922465,0.28109455
-2.26013007,3.54101816,0.00642631,0.00960802,1.13355630,1.84042740,0.26473992,1.54594576,0.00934490,0.28563751
-2.25412706,3.57446737,0.00664863,0.00991364,1.11529066,1.86912544,0.26827467,1.55544245,0.00947069,0.28996654
-2.24812406,3.60760418,0.00685541,0.01023793,1.09645542,1.89906500,0.27180291,1.56369521,0.00959853,0.29400421
-2.24212106,3.63955175,0.00704314,0.01057853,1.07723025,1.92984971,0.27518695,1.57021862,0.00972567,0.29767240
-2.23611806,3.66942542,0.00720925,0.01093289,1.05779626,1.96101994,0.27829181,1.57457484,0.00985037,0.30089537
-2.23011506,3.69637909,0.00735231,0.01129845,1.03833861,1.99207584,0.28099094,1.57639625,0.00997204,0.30360276
-2.22411206,3.71965090,0.00747217,0.01167282,1.01904825,2.02250242,0.28317175,1.57540585,0.01009140,0.30573266
-2.21810905,3.73860585,0.00757006,0.01205391,1.00012251,2.05179526,0.28474064,1.57143423,0.01021063,0.30723430
-2.21210605,3.75277325,0.00764862,0.01244020,0.98176449,2.07948561,0.28562732,1.56443243,0.01033339,0.30807061
-2.20610305,3.76187708,0.00771192,0.01283083,0.96418104,2.10516350,0.28578825,1.55447999,0.01046487,0.30822019
-2.20010005,3.76585772,0.00776540,0.01322577,0.94757935,2.12849783,0.28520905,1.54178771,0.01061176,0.30767886
-2.19409705,3.76488383,0.00781578,0.01362595,0.93216253,2.14925216,0.28390566,1.52669499,0.01078214,0.30646062
-2.18809405,3.75935367,0.00787087,0.01403328,0.91812406,2.16729570,0.28192446,1.50966163,0.01098534,0.30459794
-2.18209105,3.74988565,0.00793939,0.01445072,0.90564162,2.18260868,0.27934094,1.49125449,0.01123172,0.30214143
-2.17608804,3.73729828,0.00803072,0.01488222,0.89487063,2.19528204,0.27625743,1.47212932,0.01153240,0.29915873
-2.17008504,3.72258046,0.00815455,0.01533266,0.88593771,2.20551143,0.27279958,1.45300851,0.01189893,0.29573289
-2.16408204,3.70685311,0.00832066,0.01580770,0.87893460,2.21358580,0.26911201,1.43465565,0.01234294,0.29195998
-2.15807904,3.69132398,0.00853852,0.01631357,0.87391282,2.21987127,0.26535316,1.41784774,0.01287572,0.28794622
-2.15207604,3.67723733,0.00881696,0.01685685,0.87087931,2.22479106,0.26168961,1.40334626,0.01350783,0.28380467
-2.14607304,3.66582097,0.00916386,0.01744420,0.86979352,2.22880266,0.25829008,1.39186816,0.01424861,0.27965146
-2.14007004,3.65823259,0.00958584,0.01808200,0.87056594,2.23237316,0.25531932,1.38405797,0.01510583,0.27560194
-2.13406703,3.65550815,0.01008795,0.01877607,0.87305839,2.23595425,0.25293218,1.38046207,0.01608521,0.27176660
-2.12806403,3.65851425,0.01067345,0.01953127,0.87708600,2.23995800,0.25126802,1.38150616,0.01719011,0.26824712
-2.12206103,3.66790674,0.01134366,0.02035121,0.88242098,2.24473461,0.25044570,1.38747693,0.01842117,0.26513268
-2.11605803,3.68409744,0.01209775,0.02123792,0.88879807,2.25055327,0.25055939,1.39850840,0.01977613,0.26249655
-2.11005503,3.70723025,0.01293275,0.02219157,0.89592143,2.25758698,0.25167523,1.41457382,0.02124960,0.26039325
-2.10405203,3.73716793,0.01384353,0.02321026,0.90347287,2.26590204,0.25382909,1.43548312,0.02283301,0.25885634
-2.09804902,3.77348995,0.01482286,0.02428987,0.91112110,2.27545275,0.25702540,1.46088621,0.02451470,0.25789687
-2.09204602,3.81550162,0.01586158,0.02542396,0.91853165,2.28608136,0.26123721,1.49028189,0.02627995,0.25750275
-2.08604302,3.86225408,0.01694882,0.02660383,0.92537717,2.29752337,0.26640736,1.52303211,0.02811134,0.25763890
-2.08004002,3.91257435,0.01807222,0.02781857,0.93134767,2.30941781,0.27245079,1.55838082,0.02998897,0.25824821
-2.07403702,3.96510412,0.01921831,0.02905527,0.93616046,2.32132206,0.27925793,1.59547688,0.03189101,0.25925345
-2.06803402,4.01834574,0.02037280,0.03029933,0.93956933,2.33273034,0.28669892,1.63339995,0.03379410,0.26055980
-2.06203102,4.07071351,0.02152103,0.03153480,0.94137273,2.34309521,0.29462876,1.67118845,0.03567400,0.26205818
-2.05602801,4.12058821,0.02264833,0.03274483,0.94142062,2.35185107,0.30289290,1.70786850,0.03750614,0.26362897
-2.05002501,4.16637274,0.02374044,0.03391217,0.93961993,2.35843853,0.31133329,1.74248272,0.03926631,0.26514626
-2.04402201,4.20654665,0.02478386,0.03501968,0.93593835,2.36232889,0.31979465,1.77411795,0.04093118,0.26648225
-2.03801901,4.23971772,0.02576621,0.03605089,0.93040637,2.36304746,0.32813063,1.80193075,0.04247901,0.26751168
-2.03201601,4.26466843,0.02667657,0.03699058,0.92311774,2.36019508,0.33620969,1.82517005,0.04389007,0.26811626
-2.02601301,4.28039609,0.02750570,0.03782522,0.91422826,2.35346690,0.34392054,1.84319605,0.04514719,0.26818863
-2.02001001,4.28614493,0.02824624,0.03854351,0.90395305,2.34266779,0.35117680,1.85549497,0.04623611,0.26763606
-2.01400700,4.28142961,0.02889286,0.03913673,0.89256252,2.32772396,0.35792083,1.86168927,0.04714572,0.26638345
-2.00800400,4.26604920,0.02944227,0.03959909,0.88037717,2.30869027,0.36412650,1.86154320,0.04786831,0.26437573
-2.00200100,4.24009171,0.02989325,0.03992789,0.86776148,2.28575317,0.36980070,1.85496375,0.04839957,0.26157945
-1.99599800,4.20392911,0.03024653,0.04012365,0.85511702,2.25922928,0.37498375,1.84199717,0.04873856,0.25798368
-1.98999500,4.15820344,0.03050464,0.04019008,0.84287504,2.22955948,0.37974835,1.82282150,0.04888759,0.25359997
-1.98399200,4.10380463,0.03067173,0.04013395,0.83148867,2.19729905,0.38419731,1.79773552,0.04885196,0.24846168
-1.97798899,4.04184125,0.03075328,0.03996482,0.82142485,2.16310402,0.38846005,1.76714484,0.04863969,0.24262251
-1.97198599,3.97360503,0.03075587,0.03969473,0.81315610,2.12771423,0.39268787,1.73154565,0.04826116,0.23615443
-1.96598299,3.90053088,0.03068683,0.03933773,0.80715222,2.09193368,0.39704829,1.69150694,0.04772869,0.22914508
-1.95997999,3.82415345,0.03055395,0.03890937,0.80387188,2.05660875,0.40171847,1.64765184,0.04705617,0.22169474
-1.95397699,3.74606194,0.03036520,0.03842619,0.80375423,2.02260489,0.40687810,1.60063866,0.04625862,0.21391306
-1.94797399,3.66785433,0.03012847,0.03790509,0.80721048,1.99078262,0.41270188,1.55114245,0.04535179,0.20591562
-1.94197099,3.59109275,0.02985127,0.03736278,0.81461557,1.96197334,0.41935183,1.49983740,0.04435180,0.19782046
-1.93596798,3.51726087,0.02954065,0.03681521,0.82629990,1.93695575,0.42696989,1.44738073,0.04327482,0.18974478
-1.92996498,3.44772493,0.02920296,0.03627704,0.84254134,1.91643365,0.43567091,1.39439835,0.04213673,0.18180177
-1.92396198,3.38369907,0.02884385,0.03576118,0.86355761,1.90101563,0.44553637,1.34147266,0.04095293,0.17409786
-1.91795898,3.32621624,0.02846824,0.03527841,0.88949925,1.89119736,0.45660917,1.28913262,0.03973814,0.16673029
-1.91195598,3.27610516,0.02808038,0.03483708,0.92044350,1.88734707,0.46888961,1.23784625,0.03850625,0.15978516
-1.90595298,3.23397402,0.02768393,0.03444290,0.95638924,1.88969460,0.48233286,1.18801568,0.03727025,0.15333600
-1.89994997,3.20020142,0.02728217,0.03409884,0.99725353,1.89832456,0.49684803,1.13997450,0.03604220,0.14744281
-1.89394697,3.17493448,0.02687818,0.03380517,1.04286975,1.91317374,0.51229895,1.09398760,0.03483321,0.14215165
-1.88794397,3.15809436,0.02647509,0.03355950,1.09298793,1.93403307,0.52850678,1.05025304,0.03365351,0.13749469
