energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-4.30115058,4.57034822,0.00152178,1.71266909,3.29444541,1.91876808,0.03779593,0.83976243
-4.29514757,4.59267614,0.00164612,1.71735917,3.31422415,1.92526572,0.03919956,0.85105385
-4.28914457,4.60156824,0.00176833,1.71678874,3.32643298,1.92550134,0.04051562,0.86002680
-4.28314157,4.59673527,0.00188639,1.71090193,3.33080241,1.91940307,0.04172118,0.86651264
-4.27713857,4.57791107,0.00199824,1.69965577,3.32701464,1.90692766,0.04279295,0.87034414
-4.27113557,4.54487999,0.00210187,1.68302870,3.31473019,1.88806940,0.04370815,0.87136358
-4.26513257,4.49751032,0.00219533,1.66103114,3.29362163,1.86287094,0.04444529,0.86943196
-4.25912956,4.43579150,0.00227684,1.63371733,3.26341223,1.83143506,0.04498510,0.86443892
-4.25312656,4.35987232,0.00234482,1.60119756,3.22391696,1.79393639,0.04531138,0.85631254
-4.24712356,4.27009714,0.00239794,1.56364974,3.17508294,1.75063214,0.04541173,0.84502859
-4.24112056,4.16703729,0.00243520,1.52132930,3.11702675,1.70187078,0.04527826,0.83061851
-4.23511756,4.05151499,0.00245590,1.47457657,3.05006569,1.64809783,0.04490808,0.81317548
-4.22911456,3.92461748,0.00245975,1.42382082,2.97474091,1.58985793,0.04430364,0.79285828
-4.22311156,3.78769984,0.00244680,1.36958053,2.89183044,1.52779284,0.04347286,0.76989237
-4.21710855,3.64237538,0.00241751,1.31245935,2.80235114,1.46263487,0.04242901,0.74456827
-4.21110555,3.49049366,0.00237267,1.25313803,2.70754881,1.39519606,0.04119049,0.71723695
-4.20510255,3.33410647,0.00231344,1.19236218,2.60887688,1.32635316,0.03978028,0.68830252
-4.19909955,3.17542321,0.00224124,1.13092670,2.50796451,1.25702912,0.03822528,0.65821259
-4.19309655,3.01675760,0.00215775,1.06965719,2.40657555,1.18817175,0.03655554,0.62744646
-4.18709355,2.86046799,0.00206484,1.00938947,2.30656032,1.12073053,0.03480331,0.59650198
-4.18109055,2.70889415,0.00196451,0.95094796,2.20980260,1.05563259,0.03300206,0.56588146
-4.17508754,2.56429331,0.00185885,0.89512400,2.11816444,0.99375892,0.03118552,0.53607741
-4.16908454,2.42877836,0.00174991,0.84265505,2.03343113,0.93592173,0.02938667,0.50755861
-4.16308154,2.30426083,0.00163972,0.79420561,1.95725909,0.88284416,0.02763682,0.48075725
-4.15707854,2.19240107,0.00153023,0.75035076,1.89112873,0.83514280,0.02596483,0.45605748
-4.15107554,2.09456745,0.00142320,0.71156277,1.83630427,0.79331401,0.02439637,0.43378596
-4.14507254,2.01180604,0.00132025,0.67820138,1.79380190,0.75772423,0.02295339,0.41420465
-4.13906953,1.94482163,0.00122278,0.65050794,1.76436731,0.72860458,0.02165372,0.39750596
-4.13306653,1.89397030,0.00113199,0.62860338,1.74846303,0.70604995,0.02051083,0.38381048
-4.12706353,1.85926343,0.00104885,0.61249007,1.74626550,0.69002212,0.01953373,0.37316712
-4.12106053,1.84038229,0.00097413,0.60205716,1.75767152,0.68035690,0.01872704,0.36555557
-4.11505753,1.83670221,0.00090838,0.59708902,1.78231300,0.67677462,0.01809119,0.36089086
-4.10905453,1.84732479,0.00085200,0.59727631,1.81957908,0.67889351,0.01762273,0.35902962
-4.10305153,1.87111648,0.00080523,0.60222906,1.86864385,0.68624522,0.01731469,0.35977789
-4.09704852,1.90675182,0.00076815,0.61149115,1.92849848,0.69829195,0.01715709,0.36289987
-4.09104552,1.95275934,0.00074080,0.62455557,1.99798572,0.71444435,0.01713742,0.36812742
-4.08504252,2.00756832,0.00072311,0.64087988,2.07583558,0.73407961,0.01724120,0.37516982
-4.07903952,2.06955486,0.00071499,0.65990127,2.16070035,0.75655903,0.01745252,0.38372355
-4.07303652,2.13708546,0.00071632,0.68105069,2.25118792,0.78124462,0.01775458,0.39348170
-4.06703352,2.20855699,0.00072698,0.70376580,2.34589210,0.80751409,0.01813024,0.40414272
-4.06103052,2.28243195,0.00074688,0.72750216,2.44341928,0.83477406,0.01856243,0.41541845
-4.05502751,2.35726808,0.00077596,0.75174267,2.54241071,0.86247092,0.01903466,0.42704103
-4.04902451,2.43174205,0.00081420,0.77600494,2.64156034,0.89009946,0.01953137,0.43876872
-4.04302151,2.50466678,0.00086161,0.79984674,2.73962799,0.91720895,0.02003826,0.45039054
-4.03701851,2.57500254,0.00091826,0.82286938,2.83544827,0.94340682,0.02054257,0.46172954
-4.03101551,2.64186212,0.00098425,0.84471933,2.92793566,0.96836004,0.02103328,0.47264492
-4.02501251,2.70451040,0.00105972,0.86508819,3.01608637,0.99179434,0.02150126,0.48303276
-4.01900950,2.76235920,0.00114485,0.88371134,3.09897772,1.01349163,0.02193932,0.49282563
-4.01300650,2.81495800,0.00123985,0.90036548,3.17576587,1.03328582,0.02234226,0.50199104
-4.00700350,2.86198147,0.00134495,0.91486545,3.24568267,1.05105745,0.02270682,0.51052884
-4.00100050,2.90321475,0.00146039,0.92706060,3.30803246,1.06672758,0.02303152,0.51846768
-3.99499750,2.93853731,0.00158643,0.93683111,3.36218931,1.08025107,0.02331661,0.52586073
-3.98899450,2.96790627,0.00172335,0.94408431,3.40759550,1.09160988,0.02356376,0.53278069
-3.98299150,2.99134007,0.00187139,0.94875148,3.44376126,1.10080646,0.02377589,0.53931441
-3.97698849,3.00890298,0.00203081,0.95078512,3.47026629,1.10785771,0.02395688,0.54555718
-3.97098549,3.02069123,0.00220185,0.95015687,3.48676281,1.11278959,0.02411128,0.55160701
-3.96498249,3.02682110,0.00238469,0.94685610,3.49298009,1.11563256,0.02424400,0.55755897
-3.95897949,3.02741922,0.00257948,0.94088919,3.48873013,1.11641808,0.02436006,0.56349995
-3.95297649,3.02261544,0.00278633,0.93227937,3.47391406,1.11517610,0.02446425,0.56950396
-3.94697349,3.01253815,0.00300521,0.92106710,3.44852866,1.11193356,0.02456096,0.57562811
-3.94097049,2.99731211,0.00323605,0.90731076,3.41267257,1.10671396,0.02465388,0.58190962
-3.93496748,2.97705851,0.00347863,0.89108758,3.36655148,1.09953779,0.02474591,0.58836377
-3.92896448,2.95189713,0.00373258,0.87249460,3.31048186,1.09042377,0.02483903,0.59498305
-3.92296148,2.92195027,0.00399741,0.85164944,3.24489273,1.07939079,0.02493419,0.60173738
-3.91695848,2.88734791,0.00427244,0.82869089,3.17032509,1.06646029,0.02503140,0.60857561
-3.91095548,2.84823388,0.00455683,0.80377906,3.08742874,1.05165911,0.02512973,0.61542791
-3.90495248,2.80477243,0.00484957,0.77709506,2.99695645,1.03502234,0.02522742,0.62220916
-3.89894947,2.75715481,0.00514946,0.74884014,2.89975531,1.01659632,0.02532203,0.62882303
-3.89294647,2.70560528,0.00545518,0.71923428,2.79675554,0.99644135,0.02541065,0.63516650
-3.88694347,2.65038621,0.00576526,0.68851421,2.68895688,0.97463413,0.02549002,0.64113455
-3.88094047,2.59180177,0.00607812,0.65693084,2.57741294,0.95126966,0.02555678,0.64662481
-3.87493747,2.53019985,0.00639213,0.62474628,2.46321386,0.92646254,0.02560765,0.65154181
-3.86893447,2.46597196,0.00670558,0.59223038,2.34746777,0.90034756,0.02563958,0.65580060
-3.86293147,2.39955088,0.00701677,0.55965695,2.23128155,0.87307942,0.02564988,0.65932953
-3.85692846,2.33140601,0.00732404,0.52729971,2.11574134,0.84483170,0.02563633,0.66207210
-3.85092546,2.26203652,0.00762575,0.49542810,2.00189337,0.81579487,0.02559723,0.66398770
-3.84492246,2.19196246,0.00792033,0.46430304,1.89072558,0.78617364,0.02553140,0.66505133
-3.83891946,2.12171410,0.00820632,0.43417269,1.78315052,0.75618346,0.02543817,0.66525237
-3.83291646,2.05182012,0.00848230,0.40526843,1.67998996,0.72604658,0.02531726,0.66459248
-3.82691346,1.98279507,0.00874698,0.37780102,1.58196154,0.69598760,0.02516878,0.66308293
-3.82091046,1.91512676,0.00899907,0.35195722,1.48966802,0.66622886,0.02499301,0.66074162
-3.81490745,1.84926440,0.00923737,0.32789679,1.40358914,0.63698591,0.02479039,0.65758999
-3.80890445,1.78560795,0.00946066,0.30575012,1.32407655,0.60846316,0.02456137,0.65365022
-3.80290145,1.72449956,0.00966770,0.28561647,1.25135184,0.58085010,0.02430632,0.64894293
-3.79689845,1.66621750,0.00985719,0.26756300,1.18550785,0.55431816,0.02402548,0.64348559
-3.79089545,1.61097310,0.01002777,0.25162457,1.12651317,0.52901852,0.02371895,0.63729189
-3.78489245,1.55891096,0.01017795,0.23780436,1.07421983,0.50508086,0.02338669,0.63037211
-3.77888944,1.51011254,0.01030616,0.22607540,1.02837392,0.48261331,0.02302861,0.62273457
-3.77288644,1.46460302,0.01041072,0.21638290,0.98862897,0.46170336,0.02264457,0.61438794
-3.76688344,1.42236116,0.01048987,0.20864737,0.95456158,0.44241995,0.02223460,0.60534456
-3.76088044,1.38333158,0.01054180,0.20276840,0.92568900,0.42481636,0.02179898,0.59562424
-3.75487744,1.34743902,0.01056471,0.19862903,0.90148798,0.40893391,0.02133838,0.58525849
-3.74887444,1.31460349,0.01055689,0.19610053,0.88141428,0.39480612,0.02085403,0.57429480
-3.74287144,1.28475569,0.01051676,0.19504737,0.86492237,0.38246303,0.02034781,0.56280067
-3.73686843,1.25785164,0.01044298,0.19533217,0.85148429,0.37193549,0.01982239,0.55086699
-3.73086543,1.23388555,0.01033453,0.19682045,0.84060727,0.36325899,0.01928127,0.53861059
-3.72486243,1.21290022,0.01019078,0.19938489,0.83184927,0.35647674,0.01872882,0.52617565
-3.71885943,1.19499399,0.01001160,0.20290902,0.82483190,0.35164179,0.01817021,0.51373369
-3.71285643,1.18032384,0.00979737,0.20728992,0.81925011,0.34881792,0.01761138,0.50148216
-3.70685343,1.16910407,0.00954911,0.21244006,0.81487836,0.34807910,0.01705884,0.48964146
-3.70085043,1.16160045,0.00926840,0.21828801,0.81157281,0.34950746,0.01651958,0.47845035
-3.69484742,1.15811979,0.00895748,0.22477794,0.80926966,0.35318984,0.01600075,0.46816009
-3.68884442,1.15899537,0.00861920,0.23186818,0.80797949,0.35921284,0.01550949,0.45902715
-3.68284142,1.16456869,0.00825696,0.23952862,0.80777795,0.36765670,0.01505261,0.45130511
-3.67683842,1.17516819,0.00787467,0.24773732,0.80879325,0.37858818,0.01463631,0.44523564
-3.67083542,1.19108615,0.00747664,0.25647645,0.81119089,0.39205282,0.01426595,0.44103933
-3.66483242,1.21255470,0.00706753,0.26572783,0.81515656,0.40806695,0.01394576,0.43890640
-3.65882941,1.23972213,0.00665217,0.27546836,0.82087779,0.42660989,0.01367867,0.43898791
-3.65282641,1.27263096,0.00623549,0.28566559,0.82852548,0.44761681,0.01346609,0.44138779
-3.64682341,1.31119876,0.00582237,0.29627379,0.83823602,0.47097276,0.01330786,0.44615604
-3.64082041,1.35520306,0.00541753,0.30723078,0.85009510,0.49650815,0.01320215,0.45328349
-3.63481741,1.40427127,0.00502542,0.31845562,0.86412380,0.52399625,0.01314554,0.46269845
-3.62881441,1.45787640,0.00465012,0.32984758,0.88026797,0.55315284,0.01313308,0.47426533
-3.62281141,1.51533914,0.00429525,0.34128620,0.89839118,0.58363832,0.01315851,0.48778554
-3.61680840,1.57583662,0.00396392,0.35263279,0.91827186,0.61506233,0.01321441,0.50300070
-3.61080540,1.63841764,0.00365870,0.36373298,0.93960468,0.64699084,0.01329255,0.51959796
-3.60480240,1.70202407,0.00338156,0.37442051,0.96200628,0.67895559,0.01338422,0.53721760
-3.59879940,1.76551772,0.00313394,0.38452183,0.98502494,0.71046551,0.01348052,0.55546237
-3.59279640,1.82771161,0.00291669,0.39386150,1.00815395,0.74101978,0.01357281,0.57390847
-3.58679340,1.88740450,0.00273019,0.40226780,1.03084795,0.77012207,0.01365302,0.59211773
-3.58079040,1.94341717,0.00257438,0.40957860,1.05254149,0.79729520,0.01371400,0.60965040
-3.57478739,1.99462890,0.00244880,0.41564688,1.07266897,0.82209585,0.01374981,0.62607832
-3.56878439,2.04001265,0.00235270,0.42034580,1.09068503,0.84412841,0.01375599,0.64099768
-3.56278139,2.07866728,0.00228511,0.42357295,1.10608434,0.86305752,0.01372971,0.65404103
-3.55677839,2.10984545,0.00224488,0.42525363,1.11841996,0.87861862,0.01366988,0.66488799
-3.55077539,2.13297594,0.00223079,0.42534305,1.12731942,0.89062607,0.01357719,0.67327426
-3.54477239,2.14767931,0.00224159,0.42382725,1.13249764,0.89897829,0.01345401,0.67899853
-3.53876938,2.15377645,0.00227601,0.42072281,1.13376627,0.90365991,0.01330430,0.68192703
-3.53276638,2.15128939,0.00233285,0.41607545,1.13103902,0.90474052,0.01313335,0.68199558
-3.52676338,2.14043462,0.00241093,0.40995752,1.12433262,0.90237022,0.01294751,0.67920913
-3.52076038,2.12160918,0.00250911,0.40246464,1.11376368,0.89677212,0.01275389,0.67363873
-3.51475738,2.09537030,0.00262625,0.39371168,1.09954146,0.88823212,0.01255998,0.66541629
-3.50875438,2.06240957,0.00276122,0.38382828,1.08195702,0.87708639,0.01237329,0.65472720
-3.50275138,2.02352286,0.00291279,0.37295416,1.06136937,0.86370719,0.01220094,0.64180146
-3.49674837,1.97957755,0.00307963,0.36123450,1.03818930,0.84848760,0.01204936,0.62690350
-3.49074537,1.93147849,0.00326023,0.34881552,1.01286172,0.83182598,0.01192392,0.61032129
-3.48474237,1.88013428,0.00345283,0.33584049,0.98584737,0.81411070,0.01182870,0.59235537
-3.47873937,1.82642540,0.00365541,0.32244634,0.95760481,0.79570600,0.01176626,0.57330800
-3.47273637,1.77117556,0.00386566,0.30876094,0.92857352,0.77693945,0.01173751,0.55347323
-3.46673337,1.71512742,0.00408091,0.29490102,0.89915887,0.75809170,0.01174166,0.53312808
-3.46073037,1.65892366,0.00429819,0.28097097,0.86971969,0.73938876,0.01177625,0.51252526
-3.45472736,1.60309389,0.00451420,0.26706218,0.84055877,0.72099731,0.01183724,0.49188759
-3.44872436,1.54804796,0.00472543,0.25325316,0.81191685,0.70302292,0.01191917,0.47140451
-3.44272136,1.49407541,0.00492811,0.23961011,0.78397007,0.68551142,0.01201544,0.45123032
-3.43671836,1.44135091,0.00511841,0.22618795,0.75683091,0.66845301,0.01211854,0.43148454
-3.43071536,1.38994506,0.00529248,0.21303166,0.73055243,0.65178904,0.01222045,0.41225387
-3.42471236,1.33983968,0.00544654,0.20017783,0.70513537,0.63542084,0.01231292,0.39359582
-3.41870935,1.29094662,0.00557708,0.18765624,0.68053764,0.61922015,0.01238792,0.37554346
-3.41270635,1.24312891,0.00568089,0.17549144,0.65668564,0.60304066,0.01243794,0.35811118
-3.40670335,1.19622311,0.00575525,0.16370419,0.63348658,0.58672988,0.01245636,0.34130093
-3.40070035,1.15006155,0.00579799,0.15231270,0.61084133,0.57014093,0.01243776,0.32510867
-3.39469735,1.10449349,0.00580758,0.14133371,0.58865684,0.55314346,0.01237818,0.30953067
-3.38869435,1.05940408,0.00578324,0.13078315,0.56685775,0.53563339,0.01227535,0.29456935
-3.38269135,1.01473030,0.00572494,0.12067671,0.54539642,0.51754090,0.01212881,0.28023832
-3.37668834,0.97047334,0.00563343,0.11103007,0.52426115,0.49883642,0.01194006,0.26656658
-3.37068534,0.92670695,0.00551026,0.10185887,0.50348200,0.47953442,0.01171251,0.25360158
-3.36468234,0.88358154,0.00535771,0.09317855,0.48313427,0.45969488,0.01145152,0.24141118
-3.35867934,0.84132425,0.00517874,0.08500401,0.46333941,0.43942254,0.01116427,0.23008443
-3.35267634,0.80023510,0.00497693,0.07734919,0.44426357,0.41886401,0.01085964,0.21973130
-3.34667334,0.76067970,0.00475637,0.07022659,0.42611385,0.39820305,0.01054803,0.21048143
-3.34067034,0.72307915,0.00452153,0.06364675,0.40913272,0.37765434,0.01024117,0.20248203
-3.33466733,0.68789780,0.00427719,0.05761779,0.39359078,0.35745606,0.00995187,0.19589518
-3.32866433,0.65562955,0.00402829,0.05214503,0.37977846,0.33786179,0.00969386,0.19089463
-3.32266133,0.62678348,0.00377983,0.04723066,0.36799704,0.31913208,0.00948147,0.18766236
-3.31665833,0.60186951,0.00353676,0.04287354,0.35854941,0.30152609,0.00932952,0.18638504
-3.31065533,0.58138472,0.00330390,0.03906907,0.35173105,0.28529374,0.00925305,0.18725056
-3.30465233,0.56580086,0.00308583,0.03580926,0.34782154,0.27066855,0.00926716,0.19044472
-3.29864932,0.55555340,0.00288686,0.03308281,0.34707693,0.25786159,0.00938690,0.19614821
-3.29264632,0.55103244,0.00271094,0.03087537,0.34972322,0.24705656,0.00962705,0.20453378
-3.28664332,0.55257554,0.00256167,0.02916983,0.35595101,0.23840612,0.01000207,0.21576375
-3.28064032,0.56046245,0.00244225,0.02794668,0.36591142,0.23202958,0.01052594,0.22998768
-3.27463732,0.57491151,0.00235546,0.02718447,0.37971320,0.22801180,0.01121204,0.24734012
-3.26863432,0.59607750,0.00230367,0.02686020,0.39742090,0.22640315,0.01207302,0.26793828
-3.26263132,0.62405056,0.00228882,0.02694979,0.41905396,0.22722051,0.01312062,0.29187963
-3.25662831,0.65885573,0.00231245,0.02742848,0.44458646,0.23044900,0.01436550,0.31923904
-3.25062531,0.70045277,0.00237563,0.02827123,0.47394723,0.23604413,0.01581698,0.35006554
-3.24462231,0.74873581,0.00247904,0.02945304,0.50702012,0.24393449,0.01748279,0.38437856
-3.23861931,0.80353252,0.00262284,0.03094920,0.54364429,0.25402427,0.01936870,0.42216358
-3.23261631,0.86460275,0.00280675,0.03273551,0.58361415,0.26619598,0.02147820,0.46336727
-3.22661331,0.93163630,0.00302994,0.03478838,0.62667910,0.28031275,0.02381208,0.50789220
-3.22061031,1.00425024,0.00329104,0.03708490,0.67254282,0.29622044,0.02636806,0.55559143
-3.21460730,1.08198575,0.00358809,0.03960279,0.72086246,0.31374943,0.02914031,0.60626313
-3.20860430,1.16430500,0.00391850,0.04232038,0.77124769,0.33271603,0.03211918,0.65964572
-3.20260130,1.25058864,0.00427901,0.04521644,0.82326005,0.35292366,0.03529080,0.71541385
-3.19659830,1.34013439,0.00466570,0.04827011,0.87641289,0.37416394,0.03863688,0.77317579
-3.19059530,1.43215749,0.00507397,0.05146070,0.93017222,0.39621770,0.04213460,0.83247257
-3.18459230,1.52579364,0.00549855,0.05476755,0.98395909,0.41885610,0.04575660,0.89277947
-3.17858929,1.62010489,0.00593360,0.05816999,1.03715364,0.44184215,0.04947117,0.95350995
-3.17258629,1.71408915,0.00637267,0.06164719,1.08910123,0.46493248,0.05324258,1.01402252
-3.16658329,1.80669326,0.00680894,0.06517816,1.13912093,0.48787975,0.05703160,1.07363055
-3.16058029,1.89682986,0.00723521,0.06874177,1.18651633,0.51043547,0.06079618,1.13161482
-3.15457729,1.98339771,0.00764415,0.07231681,1.23058856,0.53235345,0.06449228,1.18723880
-3.14857429,2.06530488,0.00802842,0.07588207,1.27065137,0.55339367,0.06807483,1.23976597
-3.14257129,2.14149412,0.00838087,0.07941652,1.30604775,0.57332652,0.07149880,1.28847878
-3.13656828,2.21096929,0.00869473,0.08289940,1.33616742,0.59193721,0.07472030,1.33269829
-3.13056528,2.27282179,0.00896382,0.08631039,1.36046465,0.60903008,0.07769769,1.37180383
-3.12456228,2.32625564,0.00918271,0.08962974,1.37847536,0.62443281,0.08039267,1.40525153
-3.11855928,2.37060995,0.00934691,0.09283834,1.38983283,0.63799995,0.08277125,1.43259108
-3.11255628,2.40537780,0.00945299,0.09591784,1.39428118,0.64961593,0.08480464,1.45347969
-3.10655328,2.43022019,0.00949871,0.09885063,1.39168570,0.65919710,0.08646990,1.46769262
-3.10055028,2.44497482,0.00948308,0.10161985,1.38203968,0.66669290,0.08775049,1.47512975
-3.09454727,2.44965879,0.00940638,0.10420939,1.36546708,0.67208594,0.08863653,1.47581792
-3.08854427,2.44446560,0.00927018,0.10660390,1.34222102,0.67539116,0.08912494,1.46990894
-3.08254127,2.42975647,0.00907722,0.10878872,1.31267793,0.67665414,0.08921926,1.45767339
-3.07653827,2.40604669,0.00883138,0.11075007,1.27732770,0.67594865,0.08892944,1.43949085
-3.07053527,2.37398796,0.00853749,0.11247508,1.23676031,0.67337371,0.08827133,1.41583690
-3.06453227,2.33434778,0.00820121,0.11395213,1.19164952,0.66905046,0.08726615,1.38726787
-3.05852926,2.28798703,0.00782881,0.11517120,1.14273433,0.66311892,0.08593980,1.35440404
-3.05252626,2.23583717,0.00742701,0.11612434,1.09079928,0.65573502,0.08432219,1.31791237
-3.04652326,2.17887802,0.00700273,0.11680633,1.03665422,0.64706802,0.08244651,1.27848940
-3.04052026,2.11811728,0.00656296,0.11721538,0.98111451,0.63729842,0.08034850,1.23684522
-3.03451726,2.05457231,0.00611450,0.11735390,0.92498246,0.62661643,0.07806575,1.19368902
-3.02851426,1.98925488,0.00566386,0.11722933,0.86903048,0.61522100,0.07563714,1.14971677
-3.02251126,1.92315876,0.00521708,0.11685488,0.81398661,0.60331922,0.07310214,1.10560100
-3.01650825,1.85725026,0.00477964,0.11625021,0.76052252,0.59112595,0.07050037,1.06198297
-3.01050525,1.79246093,0.00435633,0.11544189,0.70924427,0.57886353,0.06787102,1.01946683
-3.00450225,1.72968220,0.00395128,0.11446368,0.66068572,0.56676105,0.06525242,0.97861554
-2.99849925,1.66976072,0.00356782,0.11335643,0.61530435,0.55505326,0.06268153,0.93994802
-2.99249625,1.61349397,0.00320859,0.11216773,0.57347935,0.54397857,0.06019354,0.90393714
-2.98649325,1.56162505,0.00287548,0.11095106,0.53551143,0.53377606,0.05782133,0.87100789
-2.98049025,1.51483618,0.00256972,0.10976468,0.50162411,0.52468143,0.05559503,0.84153533
-2.97448724,1.47374039,0.00229189,0.10867003,0.47196597,0.51692176,0.05354148,0.81584195
-2.96848424,1.43887120,0.00204205,0.10772984,0.44661366,0.51070916,0.05168374,0.79419422
-2.96248124,1.41067036,0.00181973,0.10700592,0.42557521,0.50623361,0.05004060,0.77679822
-2.95647824,1.38947413,0.00162407,0.10655679,0.40879356,0.50365505,0.04862609,0.76379446
-2.95047524,1.37549867,0.00145386,0.10643514,0.39615010,0.50309537,0.04744905,0.75525213
-2.94447224,1.36882543,0.00130761,0.10668536,0.38746832,0.50463047,0.04651283,0.75116326
-2.93846923,1.36938775,0.00118363,0.10734115,0.38251745,0.50828304,0.04581500,0.75143720
-2.93246623,1.37695965,0.00108007,0.10842336,0.38101635,0.51401661,0.04534733,0.75589611
-2.92646323,1.39114807,0.00099499,0.10993829,0.38263775,0.52173104,0.04509577,0.76427199
-2.92046023,1.41138967,0.00092639,0.11187633,0.38701296,0.53126028,0.04504073,0.77620593
-2.91445723,1.43695297,0.00087224,0.11421129,0.39373738,0.54237242,0.04515751,0.79124997
-2.90845423,1.46694664,0.00083057,0.11690025,0.40237670,0.55477236,0.04541682,0.80887212
-2.90245123,1.50033420,0.00079941,0.11988414,0.41247418,0.56810722,0.04578562,0.82846457
-2.89644822,1.53595516,0.00077691,0.12308897,0.42355876,0.58197435,0.04622801,0.84935534
-2.89044522,1.57255220,0.00076127,0.12642772,0.43515413,0.59593187,0.04670625,0.87082312
-2.88444222,1.60880379,0.00075084,0.12980280,0.44678857,0.60951127,0.04718191,0.89211487
-2.87843922,1.64336094,0.00074407,0.13310903,0.45800535,0.62223166,0.04761706,0.91246590
-2.87243622,1.67488711,0.00073957,0.13623699,0.46837340,0.63361518,0.04797543,0.93112141
-2.86643322,1.70209938,0.00073609,0.13907669,0.47749809,0.64320277,0.04822358,0.94735903
-2.86043022,1.72380939,0.00073255,0.14152127,0.48503149,0.65056983,0.04833197,0.96051110
-2.85442721,1.73896239,0.00072802,0.14347073,0.49068198,0.65534095,0.04827588,0.96998611
-2.84842421,1.74667251,0.00072177,0.14483539,0.49422274,0.65720309,0.04803625,0.97528816
-2.84242121,1.74625303,0.00071319,0.14553904,0.49549881,0.65591671,0.04760025,0.97603369
-2.83641821,1.73724014,0.00070189,0.14552163,0.49443242,0.65132435,0.04696173,0.97196476
-2.83041521,1.71940935,0.00068760,0.14474129,0.49102632,0.64335626,0.04612136,0.96295839
-2.82441221,1.69278381,0.00067022,0.14317580,0.48536504,0.63203295,0.04508668,0.94903141
-2.81840920,1.65763435,0.00064977,0.14082318,0.47761394,0.61746454,0.04387181,0.93034079
-2.81240620,1.61447133,0.00062643,0.13770170,0.46801601,0.59984710,0.04249708,0.90717945
-2.80640320,1.56402868,0.00060045,0.13384903,0.45688661,0.57945609,0.04098841,0.87996771
-2.80040020,1.50724104,0.00057220,0.12932085,0.44460614,0.55663726,0.03937657,0.84924082
-2.79439720,1.44521501,0.00054211,0.12418874,0.43161101,0.53179561,0.03769635,0.81563316
-2.78839420,1.37919570,0.00051067,0.11853768,0.41838296,0.50538272,0.03598559,0.77985964
-2.78239120,1.31053001,0.00047840,0.11246311,0.40543727,0.47788308,0.03428419,0.74269519
-2.77638819,1.24062809,0.00044585,0.10606786,0.39330982,0.44980006,0.03263311,0.70495300
-2.77038519,1.17092431,0.00041356,0.09945886,0.38254368,0.42164196,0.03107330,0.66746233
-2.76438219,1.10283907,0.00038209,0.09274394,0.37367517,0.39390863,0.02964476,0.63104654
-2.75837919,1.03774258,0.00035195,0.08602880,0.36722001,0.36707911,0.02838554,0.59650203
-2.75237619,0.97692169,0.00032363,0.07941423,0.36365958,0.34160071,0.02733087,0.56457864
-2.74637319,0.92155033,0.00029760,0.07299360,0.36342773,0.31787961,0.02651237,0.53596194
-2.74037019,0.87266433,0.00027428,0.06685090,0.36689836,0.29627323,0.02595727,0.51125774
-2.73436718,0.83114077,0.00025406,0.06105909,0.37437392,0.27708454,0.02568781,0.49097900
-2.72836418,0.79768221,0.00023730,0.05567900,0.38607529,0.26055807,0.02572065,0.47553548
-2.72236118,0.77280569,0.00022431,0.05075861,0.40213313,0.24687776,0.02606650,0.46522586
-2.71635818,0.75683637,0.00021540,0.04633288,0.42258097,0.23616643,0.02672973,0.46023267
-2.71035518,0.74990577,0.00021083,0.04242386,0.44735043,0.22848671,0.02770817,0.46061975
-2.70435218,0.75195418,0.00021086,0.03904118,0.47626859,0.22384331,0.02899304,0.46633235
-2.69834917,0.76273714,0.00021574,0.03618294,0.50905801,0.22218639,0.03056898,0.47719960
-2.69234617,0.78183557,0.00022572,0.03383665,0.54533936,0.22341588,0.03241424,0.49293954
-2.68634317,0.80866940,0.00024102,0.03198052,0.58463694,0.22738657,0.03450101,0.51316629
-2.68034017,0.84251429,0.00026189,0.03058477,0.62638712,0.23391387,0.03679591,0.53739957
-2.67433717,0.88252130,0.00028858,0.02961308,0.66994969,0.24278005,0.03926064,0.56507628
-2.66833417,0.92773898,0.00032130,0.02902403,0.71462205,0.25374076,0.04185278,0.59556393
-2.66233117,0.97713776,0.00036031,0.02877257,0.75965588,0.26653192,0.04452671,0.62817595
-2.65632816,1.02963599,0.00040582,0.02881144,0.80427601,0.28087667,0.04723475,0.66218837
-2.65032516,1.08412719,0.00045803,0.02909253,0.84770106,0.29649230,0.04992829,0.69685771
-2.64432216,1.13950804,0.00051711,0.02956819,0.88916504,0.31309711,0.05255908,0.73143961
-2.63831916,1.19470621,0.00058318,0.03019243,0.92793938,0.33041700,0.05508055,0.76520774
-2.63231616,1.24870746,0.00065632,0.03092197,0.96335456,0.34819165,0.05744909,0.79747248
-2.62631316,1.30058113,0.00073653,0.03171723,0.99482037,0.36618015,0.05962538,0.82759883
-2.62031016,1.34950329,0.00082371,0.03254314,1.02184422,0.38416598,0.06157548,0.85502285
-2.61430715,1.39477663,0.00091770,0.03336982,1.04404655,0.40196113,0.06327195,0.87926621
-2.60830415,1.43584652,0.00101821,0.03417306,1.06117264,0.41940929,0.06469463,0.89994820
-2.60230115,1.47231259,0.00112485,0.03493472,1.07310037,0.43638795,0.06583132,0.91679471
