energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.18459230,3.41048608,0.01477890,0.01937636,0.19893010,2.72832864,0.01113165,0.32645439,0.32993833,0.26642704
-3.17858929,3.48998511,0.01490543,0.02008350,0.20209908,2.79087636,0.01161709,0.33314001,0.33996822,0.27177986
-3.17258629,3.56327713,0.01500964,0.02088181,0.20533909,2.84652391,0.01216848,0.33940899,0.35086654,0.27740614
-3.16658329,3.62983509,0.01509445,0.02177677,0.20870621,2.89475544,0.01278751,0.34524958,0.36270882,0.28329398
-3.16058029,3.68921301,0.01516266,0.02277365,0.21225459,2.93515986,0.01347464,0.35065011,0.37555884,0.28941912
-3.15457729,3.74107012,0.01521687,0.02387725,0.21603518,2.96745201,0.01422917,0.35559959,0.38946662,0.29574698
-3.14857429,3.78519302,0.01525949,0.02509164,0.22009451,2.99149106,0.01504925,0.36008846,0.40446641,0.30223514
-3.14257129,3.82151408,0.01529275,0.02641991,0.22447352,3.00729495,0.01593194,0.36410956,0.42057473,0.30883601
-3.13656828,3.85012414,0.01531872,0.02786393,0.22920654,3.01504910,0.01687335,0.36765900,0.43778837,0.31549951
-3.13056528,3.87127806,0.01533939,0.02942419,0.23432016,3.01510850,0.01786868,0.37073696,0.45608230,0.32217558
-3.12456228,3.88539197,0.01535669,0.03109955,0.23983227,3.00799225,0.01891239,0.37334821,0.47540764,0.32881625
-3.11855928,3.89303150,0.01537254,0.03288709,0.24575090,2.99437003,0.01999827,0.37550230,0.49568965,0.33537730
-3.11255628,3.89489101,0.01538888,0.03478196,0.25207325,2.97504079,0.02111957,0.37721333,0.51682590,0.34181915
-3.10655328,3.89176432,0.01540765,0.03677720,0.25878460,2.95090418,0.02226907,0.37849923,0.53868475,0.34810719
-3.10055028,3.88450813,0.01543080,0.03886366,0.26585731,2.92292566,0.02343917,0.37938068,0.56110423,0.35421136
-3.09454727,3.87399986,0.01546022,0.04102983,0.27325002,2.89209715,0.02462192,0.37987955,0.58389164,0.36010504
-3.08854427,3.86109211,0.01549767,0.04326182,0.28090689,2.85939482,0.02580908,0.38001707,0.60682385,0.36576350
-3.08254127,3.84656617,0.01554465,0.04554330,0.28875722,2.82573639,0.02699209,0.37981183,0.62964864,0.37116188
-3.07653827,3.83108743,0.01560229,0.04785550,0.29671541,2.79194009,0.02816209,0.37927772,0.65208705,0.37627294
-3.07053527,3.81516518,0.01567122,0.05017724,0.30468132,2.75868763,0.02930989,0.37842204,0.67383698,0.38106487
-3.06453227,3.79911945,0.01575144,0.05248509,0.31254119,2.72649318,0.03042596,0.37724383,0.69457790,0.38549916
-3.05852926,3.78305687,0.01584217,0.05475356,0.32016905,2.69568019,0.03150036,0.37573269,0.71397677,0.38952899
-3.05252626,3.76685739,0.01594176,0.05695536,0.32742882,2.66636733,0.03252281,0.37386817,0.73169507,0.39309806
-3.04652326,3.75017277,0.01604766,0.05906179,0.33417694,2.63846459,0.03348263,0.37161973,0.74739657,0.39614018
-3.04052026,3.73243731,0.01615632,0.06104317,0.34026554,2.61167955,0.03436885,0.36894753,0.76075592,0.39857966
-3.03451726,3.71289049,0.01626328,0.06286943,0.34554610,2.58553391,0.03517024,0.36580383,0.77146751,0.40033252
-3.02851426,3.69061045,0.01636322,0.06451073,0.34987353,2.55938910,0.03587547,0.36213514,0.77925437,0.40130854
-3.02251126,3.66455695,0.01645008,0.06593818,0.35311042,2.53247993,0.03647331,0.35788489,0.78387685,0.40141410
-3.01650825,3.63362139,0.01651725,0.06712457,0.35513147,2.50395441,0.03695280,0.35299662,0.78514048,0.40055564
-3.01050525,3.59668162,0.01655776,0.06804523,0.35582770,2.47291773,0.03730360,0.34741748,0.78290300,0.39864365
-3.00450225,3.55265873,0.01656458,0.06867876,0.35511056,2.43847823,0.03751621,0.34110182,0.77707993,0.39559695
-2.99849925,3.50057300,0.01653085,0.06900791,0.35291547,2.39979294,0.03758238,0.33401485,0.76764866,0.39134702
-2.99249625,3.43959629,0.01645018,0.06902021,0.34920487,2.35611076,0.03749541,0.32613592,0.75465071,0.38584223
-2.98649325,3.36909841,0.01631694,0.06870871,0.34397048,2.30681098,0.03725050,0.31746156,0.73819215,0.37905167
-2.98049025,3.28868536,0.01612647,0.06807247,0.33723473,2.25143563,0.03684507,0.30800784,0.71844211,0.37096842
-2.97448724,3.19822774,0.01587536,0.06711697,0.32905135,2.18971432,0.03627903,0.29781220,0.69562932,0.36161210
-2.96848424,3.09787831,0.01556158,0.06585436,0.31950493,2.12158058,0.03555502,0.28693444,0.67003707,0.35103051
-2.96248124,2.98807807,0.01518463,0.06430349,0.30870967,2.04717939,0.03467850,0.27545696,0.64199648,0.33930026
-2.95647824,2.86955111,0.01474558,0.06248985,0.29680715,1.96686584,0.03365787,0.26348425,0.61187862,0.32652654
-2.95047524,2.74328866,0.01424711,0.06044520,0.28396347,1.88119541,0.03250444,0.25114155,0.58008555,0.31284172
-2.94447224,2.61052350,0.01369342,0.05820712,0.27036557,1.79090679,0.03123228,0.23857292,0.54704088,0.29840314
-2.93846923,2.47269634,0.01309010,0.05581837,0.25621720,1.69689823,0.02985804,0.22593862,0.51317995,0.28339006
-2.93246623,2.33141577,0.01244400,0.05332608,0.24173437,1.60019891,0.02840063,0.21341211,0.47894020,0.26799990
-2.92646323,2.18841393,0.01176301,0.05078084,0.22714079,1.50193683,0.02688092,0.20117659,0.44475192,0.25244399
-2.92046023,2.04549974,0.01105579,0.04823572,0.21266311,1.40330473,0.02532127,0.18942140,0.41102973,0.23694293
-2.91445723,1.90451182,0.01033155,0.04574516,0.19852637,1.30552555,0.02374511,0.17833823,0.37816504,0.22172188
-2.90845423,1.76727271,0.00959976,0.04336392,0.18494964,1.20981884,0.02217643,0.16811743,0.34651965,0.20700577
-2.90245123,1.63554615,0.00886994,0.04114597,0.17214203,1.11736933,0.02063937,0.15894429,0.31642061,0.19301471
-2.89644822,1.51099840,0.00815135,0.03914336,0.16029912,1.02929855,0.01915769,0.15099561,0.28815647,0.17995975
-2.89044522,1.39516478,0.00745282,0.03740526,0.14959977,0.94664029,0.01775442,0.14443641,0.26197474,0.16803890
-2.88444222,1.28942181,0.00678260,0.03597692,0.14020354,0.87032035,0.01645137,0.13941698,0.23808076,0.15743379
-2.87843922,1.19496515,0.00614815,0.03489881,0.13224847,0.80114067,0.01526888,0.13607012,0.21663757,0.14830662
-2.87243622,1.11279344,0.00555610,0.03420577,0.12584942,0.73976792,0.01422546,0.13450880,0.19776691,0.14079783
-2.86643322,1.04369754,0.00501217,0.03392631,0.12109675,0.68672629,0.01333758,0.13482400,0.18155095,0.13502407
-2.86043022,0.98825475,0.00452114,0.03408195,0.11805547,0.64239402,0.01261944,0.13708294,0.16803467,0.13107675
-2.85442721,0.94682741,0.00408687,0.03468672,0.11676468,0.60700334,0.01208284,0.14132753,0.15722876,0.12902095
-2.84842421,0.91956514,0.00371236,0.03574675,0.11723735,0.58064320,0.01173703,0.14757321,0.14911267,0.12889469
-2.84242121,0.90641026,0.00339976,0.03725994,0.11946044,0.56326440,0.01158859,0.15580803,0.14363785,0.13070860
-2.83641821,0.90710564,0.00315050,0.03921578,0.12339522,0.55468645,0.01164138,0.16599214,0.14073087,0.13444584
-2.83041521,0.92120462,0.00296535,0.04159534,0.12897800,0.55460609,0.01189643,0.17805765,0.14029651,0.14006232
-2.82441221,0.94808275,0.00284449,0.04437132,0.13612107,0.56260679,0.01235187,0.19190887,0.14222051,0.14748723
-2.81840920,0.98695101,0.00278761,0.04750834,0.14471403,0.57816933,0.01300292,0.20742312,0.14637211,0.15662395
-2.81240620,1.03687056,0.00279395,0.05096334,0.15462540,0.60068313,0.01384177,0.22445201,0.15260635,0.16735122
-2.80640320,1.09676906,0.00286237,0.05468621,0.16570472,0.62945836,0.01485766,0.24282325,0.16076604,0.17952479
-2.80040020,1.16545848,0.00299136,0.05862051,0.17778491,0.66373877,0.01603680,0.26234313,0.17068356,0.19297950
-2.79439720,1.24165467,0.00317909,0.06270453,0.19068511,0.70271526,0.01736245,0.28279954,0.18218242,0.20753180
-2.78839420,1.32399863,0.00342336,0.06687234,0.20421384,0.74554016,0.01881507,0.30396560,0.19507877,0.22298283
-2.78239120,1.41107933,0.00372164,0.07105518,0.21817247,0.79134212,0.02037243,0.32560375,0.20918273,0.23912200
-2.77638819,1.50145814,0.00407098,0.07518285,0.23235895,0.83924152,0.02200989,0.34747038,0.22429982,0.25573098
-2.77038519,1.59369433,0.00446800,0.07918527,0.24657172,0.88836622,0.02370070,0.36932071,0.24023231,0.27258821
-2.76438219,1.68637122,0.00490885,0.08299412,0.26061360,0.93786726,0.02541644,0.39091386,0.25678067,0.28947361
-2.75837919,1.77812240,0.00538917,0.08654441,0.27429565,0.98693421,0.02712747,0.41201798,0.27374511,0.30617356
-2.75237619,1.86765728,0.00590403,0.08977612,0.28744083,1.03480970,0.02880352,0.43241518,0.29092723,0.32248589
-2.74637319,1.95378494,0.00644792,0.09263563,0.29988721,1.08080267,0.03041432,0.45190604,0.30813168,0.33822469
-2.74037019,2.03543575,0.00701475,0.09507709,0.31149083,1.12429981,0.03193021,0.47031371,0.32516803,0.35322477
-2.73436718,2.11167952,0.00759784,0.09706349,0.32212791,1.16477475,0.03332289,0.48748710,0.34185263,0.36734564
-2.72836418,2.18173981,0.00818998,0.09856751,0.33169643,1.20179461,0.03456607,0.50330335,0.35801063,0.38047466
-2.72236118,2.24500346,0.00878348,0.09957210,0.34011707,1.23502363,0.03563610,0.51766920,0.37347798,0.39252942
-2.71635818,2.30102519,0.00937025,0.10007068,0.34733339,1.26422364,0.03651262,0.53052141,0.38810359,0.40345900
-2.71035518,2.34952697,0.00994195,0.10006705,0.35331138,1.28925146,0.03717901,0.54182600,0.40175145,0.41324429
-2.70435218,2.39039231,0.01049010,0.09957495,0.35803845,1.31005324,0.03762288,0.55157662,0.41430290,0.42189706
-2.69834917,2.42365583,0.01100628,0.09861729,0.36152196,1.32665625,0.03783627,0.55979183,0.42565890,0.42945811
-2.69234617,2.44948877,0.01148233,0.09722516,0.36378727,1.33915837,0.03781587,0.56651177,0.43574237,0.43599434
-2.68634317,2.46818130,0.01191049,0.09543658,0.36487576,1.34771597,0.03756303,0.57179413,0.44450062,0.44159508
-2.68034017,2.48012253,0.01228371,0.09329505,0.36484264,1.35253091,0.03708361,0.57570984,0.45190774,0.44636776
-2.67433717,2.48577954,0.01259575,0.09084812,0.36375491,1.35383719,0.03638776,0.57833859,0.45796702,0.45043316
-2.66833417,2.48567641,0.01284150,0.08814575,0.36168950,1.35188818,0.03548954,0.57976446,0.46271332,0.45392050
-2.66233117,2.48037436,0.01301705,0.08523889,0.35873169,1.34694498,0.03440644,0.58007199,0.46621526,0.45696268
-2.65632816,2.47045406,0.01311993,0.08217803,0.35497396,1.33926644,0.03315883,0.57934275,0.46857718,0.45969171
-2.65032516,2.45650082,0.01314919,0.07901201,0.35051512,1.32910148,0.03176935,0.57765262,0.46994076,0.46223480
-2.64432216,2.43909318,0.01310550,0.07578694,0.34545994,1.31668380,0.03026231,0.57506999,0.47048603,0.46471101
-2.63831916,2.41879517,0.01299115,0.07254540,0.33991902,1.30222917,0.02866296,0.57165480,0.47043176,0.46722878
-2.63231616,2.39615230,0.01281007,0.06932595,0.33400899,1.28593529,0.02699696,0.56745857,0.47003492,0.46988429
-2.62631316,2.37169077,0.01256773,0.06616277,0.32785270,1.26798393,0.02528974,0.56252524,0.46958911,0.47276066
-2.62031016,2.34591957,0.01227102,0.06308562,0.32157961,1.24854494,0.02356599,0.55689280,0.46942178,0.47592792
-2.61430715,2.31933454,0.01192808,0.06011999,0.31532580,1.22778167,0.02184918,0.55059551,0.46988993,0.47944366
-2.60830415,2.29242351,0.01154806,0.05728743,0.30923386,1.20585722,0.02016121,0.54366654,0.47137449,0.48335419
-2.60230115,2.26567161,0.01114089,0.05460597,0.30345225,1.18294084,0.01852211,0.53614083,0.47427300,0.48769602
-2.59629815,2.23956562,0.01071697,0.05209070,0.29813417,1.15921389,0.01694982,0.52805789,0.47899076,0.49249740
-2.59029515,2.21459666,0.01028685,0.04975423,0.29343571,1.13487475,0.01546006,0.51946440,0.48593046,0.49777985
-2.58429215,2.19126019,0.00986094,0.04760728,0.28951344,1.11014224,0.01406627,0.51041638,0.49548053,0.50355927
-2.57828914,2.17005303,0.00944918,0.04565913,0.28652121,1.08525710,0.01277966,0.50098070,0.50800233,0.50984675
-2.57228614,2.15146690,0.00906077,0.04391794,0.28460637,1.06048127,0.01160922,0.49123587,0.52381662,0.51664870
-2.56628314,2.13597855,0.00870386,0.04239100,0.28390542,1.03609506,0.01056185,0.48127197,0.54318975,0.52396637
-2.56028014,2.12403666,0.00838533,0.04108479,0.28453929,1.01239197,0.00964252,0.47118976,0.56632001,0.53179478
-2.55427714,2.11604604,0.00811060,0.04000493,0.28660834,0.98967161,0.00885436,0.46109878,0.59332474,0.54012098
-2.54827414,2.11235001,0.00788352,0.03915597,0.29018735,0.96823094,0.00819892,0.45111478,0.62422888,0.54892194
-2.54227114,2.11321172,0.00770623,0.03854107,0.29532078,0.94835432,0.00767623,0.44135637,0.65895547,0.55816199
-2.53626813,2.11879567,0.00757918,0.03816158,0.30201845,0.93030283,0.00728501,0.43194106,0.69731884,0.56779030
-2.53026513,2.12915057,0.00750117,0.03801657,0.31025196,0.91430348,0.00702279,0.42298105,0.73902085,0.57773842
-2.52426213,2.14419472,0.00746940,0.03810231,0.31995208,0.90053888,0.00688602,0.41457877,0.78365085,0.58791821
-2.51825913,2.16370498,0.00747966,0.03841184,0.33100730,0.88913792,0.00687016,0.40682242,0.83068957,0.59822041
-2.51225613,2.18731037,0.00752653,0.03893454,0.34326372,0.88016798,0.00696973,0.39978195,0.87951709,0.60851406
-2.50625313,2.21449097,0.00760355,0.03965580,0.35652641,0.87362912,0.00717842,0.39350537,0.92942492,0.61864696
-2.50025013,2.24458270,0.00770356,0.04055688,0.37056231,0.86945061,0.00748905,0.38801591,0.97963200,0.62844725
-2.49424712,2.27678813,0.00781895,0.04161483,0.38510456,0.86748998,0.00789365,0.38330997,1.02930417,0.63772632
-2.48824412,2.31019323,0.00794195,0.04280270,0.39985838,0.86753477,0.00838345,0.37935613,1.07757645,0.64628276
-2.48224112,2.34378961,0.00806492,0.04408983,0.41450810,0.86930696,0.00894891,0.37609530,1.12357748,0.65390759
-2.47623812,2.37650154,0.00818060,0.04544239,0.42872531,0.87246987,0.00957975,0.37344198,1.16645504,0.66039031
-2.47023512,2.40721681,0.00828243,0.04682406,0.44217774,0.87663747,0.01026500,0.37128671,1.20540171,0.66552568
-2.46423212,2.43482007,0.00836468,0.04819684,0.45453862,0.88138552,0.01099307,0.36949962,1.23967958,0.66912097
-2.45822911,2.45822747,0.00842265,0.04952207,0.46549611,0.88626435,0.01175185,0.36793491,1.26864296,0.67100315
-2.45222611,2.47642107,0.00845283,0.05076138,0.47476242,0.89081260,0.01252884,0.36643619,1.29175804,0.67102593
-2.44622311,2.48848161,0.00845291,0.05187785,0.48208235,0.89457159,0.01331131,0.36484239,1.30861871,0.66907599
-2.44022011,2.49361829,0.00842183,0.05283709,0.48724073,0.89709959,0.01408649,0.36299402,1.31895784,0.66507840
-2.43421711,2.49119427,0.00835975,0.05360824,0.49006871,0.89798565,0.01484181,0.36073958,1.32265350,0.65900064
-2.42821411,2.48074708,0.00826797,0.05416498,0.49044837,0.89686231,0.01556512,0.35794176,1.31972993,0.65085519
-2.42221111,2.46200293,0.00814876,0.05448635,0.48831579,0.89341694,0.01624500,0.35448322,1.31035338,0.64070046
-2.41620810,2.43488462,0.00800527,0.05455741,0.48366215,0.88740112,0.01687097,0.35027174,1.29482295,0.62864007
-2.41020510,2.39951293,0.00784130,0.05436973,0.47653316,0.87863795,0.01743383,0.34524438,1.27355708,0.61482037
-2.40420210,2.35620141,0.00766111,0.05392169,0.46702672,0.86702699,0.01792582,0.33937065,1.24707646,0.59942648
-2.39819910,2.30544524,0.00746920,0.05321850,0.45528889,0.85254665,0.01834096,0.33265445,1.21598402,0.58267702
-2.39219610,2.24790465,0.00727014,0.05227206,0.44150863,0.83525418,0.01867513,0.32513467,1.18094331,0.56481761
-2.38619310,2.18438386,0.00706835,0.05110059,0.42591127,0.81528321,0.01892626,0.31688462,1.14265605,0.54611376
-2.38019010,2.11580650,0.00686794,0.04972802,0.40875129,0.79283900,0.01909436,0.30801004,1.10183996,0.52684324
-2.37418709,2.04318868,0.00667255,0.04818330,0.39030453,0.76819173,0.01918158,0.29864601,1.05920788,0.50728845
-2.36818409,1.96761081,0.00648530,0.04649949,0.37086022,0.74166809,0.01919207,0.28895289,1.01544889,0.48772898
-2.36218109,1.89018932,0.00630863,0.04471278,0.35071325,0.71364142,0.01913191,0.27911128,0.97121225,0.46843491
-2.35617809,1.81204933,0.00614433,0.04286142,0.33015677,0.68452109,0.01900883,0.26931646,0.92709449,0.44966089
-2.35017509,1.73429925,0.00599352,0.04098471,0.30947556,0.65474111,0.01883198,0.25977236,0.88363016,0.43164137
-2.34417209,1.65800803,0.00585668,0.03912187,0.28894024,0.62474882,0.01861161,0.25068545,0.84128612,0.41458707
-2.33816908,1.58418579,0.00573371,0.03731111,0.26880257,0.59499375,0.01835866,0.24225869,0.80045946,0.39868281
-2.33216608,1.51376818,0.00562402,0.03558869,0.24929181,0.56591710,0.01808444,0.23468579,0.76147865,0.38408666
-2.32616308,1.44760474,0.00552669,0.03398816,0.23061232,0.53794229,0.01780019,0.22814606,0.72460768,0.37093040
-2.32016008,1.38645140,0.00544049,0.03253966,0.21294220,0.51146669,0.01751674,0.22279993,0.69005247,0.35932114
-2.31415708,1.33096678,0.00536414,0.03126952,0.19643309,0.48685474,0.01724415,0.21878530,0.65796919,0.34934393
-2.30815408,1.28171225,0.00529635,0.03019984,0.18121088,0.46443270,0.01699143,0.21621485,0.62847361,0.34106509
-2.30215108,1.23915498,0.00523601,0.02934840,0.16737716,0.44448499,0.01676631,0.21517423,0.60165105,0.33453608
-2.29614807,1.20367366,0.00518229,0.02872860,0.15501144,0.42725204,0.01657511,0.21572128,0.57756618,0.32979758
-2.29014507,1.17556600,0.00513478,0.02834961,0.14417363,0.41292967,0.01642263,0.21788602,0.55627215,0.32688350
-2.28414207,1.15505735,0.00509357,0.02821660,0.13490692,0.40166968,0.01631219,0.22167148,0.53781844,0.32582455
-2.27813907,1.14230955,0.00505935,0.02833109,0.12724062,0.39358152,0.01624573,0.22705507,0.52225716,0.32665127
-2.27213607,1.13742926,0.00503345,0.02869133,0.12119284,0.38873470,0.01622396,0.23399053,0.50964733,0.32939616
-2.26613307,1.14047503,0.00501789,0.02929271,0.11677297,0.38716168,0.01624660,0.24240998,0.50005694,0.33409468
-2.26013007,1.15146236,0.00501539,0.03012824,0.11398362,0.38886089,0.01631265,0.25222627,0.49356277,0.34078503
-2.25412706,1.17036637,0.00502936,0.03118891,0.11282205,0.39379969,0.01642068,0.26333512,0.49024780,0.34950673
-2.24812406,1.19712150,0.00506381,0.03246405,0.11328096,0.40191683,0.01656912,0.27561715,0.49019645,0.36029766
-2.24212106,1.23161827,0.00512333,0.03394166,0.11534862,0.41312446,0.01675659,0.28893961,0.49348782,0.37319006
-2.23611806,1.27369709,0.00521298,0.03560859,0.11900833,0.42730933,0.01698209,0.30315773,0.50018727,0.38820519
-2.23011506,1.32313938,0.00533813,0.03745068,0.12423723,0.44433331,0.01724521,0.31811576,0.51033668,0.40534726
-2.22411206,1.37965658,0.00550432,0.03945283,0.13100460,0.46403312,0.01754626,0.33364774,0.52394398,0.42459662
-2.21810905,1.44287785,0.00571710,0.04159900,0.13926968,0.48621952,0.01788628,0.34957792,0.54097250,0.44590275
-2.21210605,1.51233726,0.00598179,0.04387211,0.14897924,0.51067600,0.01826700,0.36572126,0.56133065,0.46917739
-2.20610305,1.58746173,0.00630329,0.04625396,0.16006504,0.53715744,0.01869073,0.38188390,0.58486273,0.49428826
-2.20010005,1.66756070,0.00668588,0.04872511,0.17244129,0.56538874,0.01916007,0.39786385,0.61134125,0.52105378
-2.19409705,1.75181883,0.00713293,0.05126482,0.18600246,0.59506401,0.01967770,0.41345213,0.64046166,0.54923935
-2.18809405,1.83929272,0.00764673,0.05385093,0.20062150,0.62584651,0.02024600,0.42843439,0.67183966,0.57855544
-2.18209105,1.92891257,0.00822824,0.05645988,0.21614872,0.65736954,0.02086666,0.44259318,0.70501174,0.60865786
-2.17608804,2.01948952,0.00887694,0.05906681,0.23241145,0.68923867,0.02154034,0.45571089,0.73943918,0.63915046
-2.17008504,2.10972906,0.00959062,0.06164566,0.24921464,0.72103534,0.02226630,0.46757342,0.77451555,0.66959038
-2.16408204,2.19825054,0.01036531,0.06416944,0.26634244,0.75232193,0.02304204,0.47797436,0.80957771,0.69949580
-2.15807904,2.28361250,0.01119519,0.06661056,0.28356081,0.78264821,0.02386308,0.48671981,0.84392014,0.72835604
-2.15207604,2.36434319,0.01207258,0.06894122,0.30062115,0.81155916,0.02472277,0.49363332,0.87681205,0.75564374
-2.14607304,2.43897519,0.01298798,0.07113388,0.31726488,0.83860381,0.02561221,0.49856101,0.90751683,0.78082867
-2.14007004,2.50608297,0.01393019,0.07316182,0.33322879,0.86334477,0.02652028,0.50137652,0.93531294,0.80339274
-2.13406703,2.56432175,0.01488649,0.07499963,0.34825104,0.88536827,0.02743380,0.50198538,0.95951558,0.82284538
-2.12806403,2.61246612,0.01584289,0.07662378,0.36207761,0.90429411,0.02833777,0.50032880,0.97949812,0.83873894
-2.12206103,2.64944662,0.01678440,0.07801319,0.37446887,0.91978518,0.02921574,0.49638638,0.99471235,0.85068311
-2.11605803,2.67438282,0.01769544,0.07914968,0.38520613,0.93155625,0.03005027,0.49017786,1.00470667,0.85835799
-2.11005503,2.68661124,0.01856016,0.08001847,0.39409783,0.93938152,0.03082346,0.48176343,1.00914147,0.86152497
-2.10405203,2.68570708,0.01936293,0.08060856,0.40098511,0.94310074,0.03151753,0.47124288,1.00780084,0.86003517
-2.09804902,2.67149872,0.02008874,0.08091303,0.40574660,0.94262366,0.03211540,0.45875341,1.00060030,0.85383479
-2.09204602,2.64407444,0.02072363,0.08092932,0.40830222,0.93793268,0.03260133,0.44446628,0.98758998,0.84296748
-2.08604302,2.60378124,0.02125513,0.08065941,0.40861576,0.92908362,0.03296149,0.42858242,0.96895339,0.82757327
-2.08004002,2.55121601,0.02167259,0.08010987,0.40669622,0.91620471,0.03318449,0.41132725,0.94500169,0.80788454
-2.07403702,2.48720933,0.02196755,0.07929195,0.40259795,0.89949381,0.03326182,0.39294492,0.91616387,0.78421891
-2.06803402,2.41280313,0.02213400,0.07822150,0.39641932,0.87921414,0.03318822,0.37369226,0.88297335,0.75696967
-2.06203102,2.32922293,0.02216853,0.07691883,0.38830029,0.85568865,0.03296194,0.35383268,0.84605152,0.72659411
-2.05602801,2.23784618,0.02207048,0.07540855,0.37841882,0.82929325,0.03258486,0.33363039,0.80608923,0.69360025
-2.05002501,2.14016779,0.02184196,0.07371927,0.36698630,0.80044927,0.03206250,0.31334493,0.76382678,0.65853267
-2.04402201,2.03776441,0.02148775,0.07188328,0.35424210,0.76961524,0.03140391,0.29322641,0.72003340,0.62195794
-2.03801901,1.93225852,0.02101516,0.06993606,0.34044762,0.73727835,0.03062141,0.27351148,0.67548706,0.58445031
-2.03201601,1.82528358,0.02043384,0.06791573,0.32587982,0.70394569,0.02973027,0.25442009,0.63095518,0.54657801
-2.02601301,1.71845126,0.01975545,0.06586246,0.31082464,0.67013552,0.02874828,0.23615312,0.58717702,0.50889085
-2.02001001,1.61332136,0.01899331,0.06381770,0.29557030,0.63636876,0.02769519,0.21889078,0.54484816,0.47190922
-2.01400700,1.51137524,0.01816202,0.06182335,0.28040090,0.60316064,0.02659217,0.20279175,0.50460743,0.43611485
-2.00800400,1.41399283,0.01727706,0.05992083,0.26559024,0.57101286,0.02546119,0.18799293,0.46702649,0.40194357
-2.00200100,1.32243371,0.01635430,0.05815015,0.25139623,0.54040618,0.02432441,0.17460973,0.43260212,0.36977984
-1.99599800,1.23782202,0.01540967,0.05654882,0.23805588,0.51179352,0.02320358,0.16273674,0.40175114,0.33995330
-1.98999500,1.16113529,0.01445869,0.05515091,0.22578098,0.48559372,0.02211945,0.15244861,0.37480778,0.31273702
-1.98399200,1.09319678,0.01351612,0.05398599,0.21475454,0.46218593,0.02109128,0.14380113,0.35202323,0.28834736
-1.97798899,1.03467127,0.01259566,0.05307827,0.20512814,0.44190481,0.02013639,0.13683236,0.33356710,0.26694514
-1.97198599,0.98606380,0.01170964,0.05244576,0.19702005,0.42503641,0.01926980,0.13156375,0.31953044,0.24863799
-1.96598299,0.94772119,0.01086886,0.05209970,0.19051423,0.41181499,0.01850401,0.12800127,0.30992986,0.23348352
-1.95997999,0.91983593,0.01008240,0.05204408,0.18566014,0.40242069,0.01784882,0.12613642,0.30471273,0.22149316
-1.95397699,0.90245226,0.00935759,0.05227552,0.18247345,0.39697820,0.01731134,0.12594724,0.30376282,0.21263638
-1.94797399,0.89547403,0.00869994,0.05278333,0.18093734,0.39555632,0.01689603,0.12739938,0.30690640,0.20684515
-1.94197099,0.89867431,0.00811318,0.05354984,0.18100460,0.39816860,0.01660489,0.13044709,0.31391856,0.20401846
-1.93596798,0.91170636,0.00759941,0.05455113,0.18260031,0.40477487,0.01643770,0.13503438,0.32452950,0.20402686
-1.92996498,0.93411577,0.00715913,0.05575783,0.18562493,0.41528373,0.01639240,0.14109629,0.33843090,0.20671675
-1.92396198,0.96535373,0.00679148,0.05713632,0.18995790,0.42955597,0.01646541,0.14856027,0.35528216,0.21191458
-1.91795898,1.00479095,0.00649440,0.05864997,0.19546144,0.44740866,0.01665205,0.15734781,0.37471660,0.21943081
-1.91195598,1.05173221,0.00626482,0.06026062,0.20198452,0.46862002,0.01694700,0.16737618,0.39634752,0.22906363
-1.90595298,1.10543121,0.00609885,0.06193005,0.20936686,0.49293474,0.01734462,0.17856034,0.41977425,0.24060241
-1.89994997,1.16510537,0.00599200,0.06362140,0.21744283,0.52006974,0.01783933,0.19081493,0.44458811,0.25383106
-1.89394697,1.22995036,0.00593936,0.06530058,0.22604523,0.54972006,0.01842587,0.20405630,0.47037834,0.26853098
-1.88794397,1.29915406,0.00593572,0.06693744,0.23500865,0.58156487,0.01909948,0.21820443,0.49673788,0.28448397
-1.88194097,1.37190953,0.00597577,0.06850674,0.24417258,0.61527322,0.01985600,0.23318467,0.52326915,0.30147480
-1.87593797,1.44742674,0.00605416,0.06998884,0.25338397,0.65050962,0.02069181,0.24892919,0.54958953,0.31929363
-1.86993497,1.52494274,0.00616559,0.07137004,0.26249938,0.68693899,0.02160373,0.26537794,0.57533667,0.33773810
-1.86393197,1.60373007,0.00630489,0.07264264,0.27138666,0.72423108,0.02258876,0.28247912,0.60017345,0.35661520
-1.85792896,1.68310307,0.00646702,0.07380463,0.27992599,0.76206415,0.02364375,0.30018891,0.62379239,0.37574277
-1.85192596,1.76242204,0.00664710,0.07485903,0.28801067,0.80012775,0.02476503,0.31847057,0.64591954,0.39495068
-1.84592296,1.84109526,0.00684038,0.07581307,0.29554729,0.83812471,0.02594797,0.33729267,0.66631766,0.41408159
-1.83991996,1.91857867,0.00704225,0.07667709,0.30245567,0.87577222,0.02718652,0.35662662,0.68478852,0.43299136
-1.83391696,1.99437357,0.00724820,0.07746329,0.30866846,0.91280194,0.02847281,0.37644344,0.70117432,0.45154894
-1.82791396,2.06802243,0.00745379,0.07818452,0.31413054,0.94895947,0.02979684,0.39670997,0.71535812,0.46963594
-1.82191096,2.13910319,0.00765465,0.07885302,0.31879829,0.98400301,0.03114614,0.41738454,0.72726319,0.48714577
