energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.40070035,0.52615829,0.00000614,0.04260631,0.15640721,0.19571557,0.00024742,0.25376943,0.07114095,0.10802983
-3.39469735,0.52869021,0.00000549,0.04151595,0.15191239,0.19969318,0.00020033,0.25425194,0.06931411,0.10911524
-3.38869435,0.53372787,0.00000516,0.04072921,0.14855440,0.20528710,0.00016172,0.25528124,0.06808040,0.11024257
-3.38269135,0.54080857,0.00000518,0.04018876,0.14611831,0.21234791,0.00013046,0.25664421,0.06732367,0.11133916
-3.37668834,0.54953644,0.00000557,0.03984225,0.14440632,0.22077454,0.00010556,0.25814161,0.06693822,0.11233574
-3.37068534,0.55959729,0.00000637,0.03964333,0.14324220,0.23052117,0.00008618,0.25959446,0.06683099,0.11316895
-3.36468234,0.57077185,0.00000764,0.03955254,0.14247534,0.24160292,0.00007161,0.26085012,0.06692343,0.11378380
-3.35867934,0.58294706,0.00000948,0.03953799,0.14198413,0.25410018,0.00006131,0.26178795,0.06715303,0.11413609
-3.35267634,0.59612454,0.00001199,0.03957588,0.14167863,0.26816113,0.00005485,0.26232403,0.06747440,0.11419445
-3.34667334,0.61042590,0.00001532,0.03965084,0.14150255,0.28400235,0.00005194,0.26241499,0.06786005,0.11394214
-3.34067034,0.62609437,0.00001962,0.03975595,0.14143434,0.30190720,0.00005243,0.26206050,0.06830065,0.11337829
-3.33466733,0.64349235,0.00002511,0.03989264,0.14148742,0.32222185,0.00005630,0.26130441,0.06880490,0.11251857
-3.32866433,0.66309464,0.00003202,0.04007021,0.14170943,0.34534884,0.00006362,0.26023424,0.06939888,0.11139526
-3.32266133,0.68547732,0.00004062,0.04030524,0.14218061,0.37173814,0.00007460,0.25897922,0.07012505,0.11005667
-3.31665833,0.71130231,0.00005123,0.04062064,0.14301120,0.40187578,0.00008955,0.25770666,0.07104067,0.10856592
-3.31065533,0.74129784,0.00006420,0.04104459,0.14433794,0.43627014,0.00010889,0.25661686,0.07221593,0.10699908
-3.30465233,0.77623536,0.00007991,0.04160921,0.14631971,0.47543630,0.00013312,0.25593670,0.07373160,0.10544280
-3.29864932,0.81690329,0.00009877,0.04234916,0.14913239,0.51987855,0.00016282,0.25591203,0.07567636,0.10399143
-3.29264632,0.86407857,0.00012123,0.04330008,0.15296312,0.57007178,0.00019865,0.25679925,0.07814388,0.10274385
-3.28664332,0.91849652,0.00014774,0.04449698,0.15800390,0.62644194,0.00024133,0.25885624,0.08122958,0.10180001
-3.28064032,0.98082030,0.00017877,0.04597270,0.16444486,0.68934643,0.00029158,0.26233299,0.08502734,0.10125739
-3.27463732,1.05161057,0.00021477,0.04775632,0.17246726,0.75905474,0.00035017,0.26746225,0.08962601,0.10120752
-3.26863432,1.13129662,0.00025618,0.04987173,0.18223638,0.83573020,0.00041785,0.27445050,0.09510596,0.10173260
-3.26263132,1.22014976,0.00030338,0.05233636,0.19389450,0.91941340,0.00049531,0.28346960,0.10153576,0.10290239
-3.25662831,1.31826008,0.00035672,0.05516007,0.20755421,1.01000786,0.00058318,0.29464924,0.10896891,0.10477155
-3.25062531,1.42551720,0.00041643,0.05834430,0.22329209,1.10726863,0.00068201,0.30807059,0.11744095,0.10737729
-3.24462231,1.54159612,0.00048266,0.06188150,0.24114320,1.21079427,0.00079217,0.32376133,0.12696677,0.11073774
-3.23861931,1.66594851,0.00055541,0.06575479,0.26109627,1.32002286,0.00091391,0.34169209,0.13753845,0.11485069
-3.23261631,1.79780018,0.00063456,0.06993798,0.28309012,1.43423218,0.00104724,0.36177463,0.14912361,0.11969313
-3.22661331,1.93615497,0.00071980,0.07439587,0.30701119,1.55254458,0.00119198,0.38386165,0.16166426,0.12522127
-3.22061031,2.07980532,0.00081063,0.07908479,0.33269250,1.67393646,0.00134769,0.40774839,0.17507644,0.13137122
-3.21460730,2.22734943,0.00090640,0.08395356,0.35991418,1.79725263,0.00151365,0.43317585,0.18925047,0.13806033
-3.20860430,2.37721490,0.00100623,0.08894454,0.38840557,1.92122510,0.00168891,0.45983575,0.20405201,0.14518893
-3.20260130,2.52768831,0.00110906,0.09399497,0.41784895,2.04449625,0.00187223,0.48737688,0.21932389,0.15264273
-3.19659830,2.67695005,0.00121364,0.09903854,0.44788499,2.16564573,0.00206212,0.51541292,0.23488869,0.16029554
-3.19059530,2.82311371,0.00131858,0.10400695,0.47811971,2.28322052,0.00225686,0.54353120,0.25055210,0.16801238
-3.18459230,2.96426868,0.00142234,0.10883168,0.50813283,2.39576721,0.00245454,0.57130249,0.26610686,0.17565285
-3.17858929,3.09852486,0.00152329,0.11344565,0.53748736,2.50186569,0.00265308,0.59829125,0.28133734,0.18307462
-3.17258629,3.22405799,0.00161973,0.11778491,0.56574009,2.60016302,0.00285030,0.62406613,0.29602453,0.19013704
-3.16658329,3.33915406,0.00170994,0.12179019,0.59245262,2.68940642,0.00304394,0.64821040,0.30995133,0.19670461
-3.16058029,3.44225123,0.00179227,0.12540828,0.61720265,2.76847402,0.00323175,0.67033199,0.32290792,0.20265037
-3.15457729,3.53197772,0.00186511,0.12859319,0.63959493,2.83640241,0.00341155,0.69007263,0.33469705,0.20785893
-3.14857429,3.60718424,0.00192703,0.13130708,0.65927167,2.89240959,0.00358125,0.70711613,0.34513905,0.21222922
-3.14257129,3.66696962,0.00197676,0.13352088,0.67592188,2.93591267,0.00373894,0.72119512,0.35407638,0.21567673
-3.13656828,3.71069873,0.00201327,0.13521460,0.68928921,2.96653929,0.00388290,0.73209644,0.36137754,0.21813525
-3.13056528,3.73801196,0.00203578,0.13637734,0.69917812,2.98413237,0.00401167,0.73966472,0.36694008,0.21955806
-3.12456228,3.74882586,0.00204382,0.13700703,0.70545810,2.98874801,0.00412404,0.74380421,0.37069285,0.21991850
-3.11855928,3.74332516,0.00203722,0.13710985,0.70806570,2.98064650,0.00421909,0.74447891,0.37259710,0.21920998
-3.11255628,3.72194657,0.00201611,0.13669942,0.70700441,2.96027712,0.00429620,0.74171090,0.37264666,0.21744537
-3.10655328,3.68535518,0.00198095,0.13579584,0.70234249,2.92825716,0.00435501,0.73557718,0.37086704,0.21465589
-3.10055028,3.63441491,0.00193248,0.13442454,0.69420873,2.88534652,0.00439542,0.72620511,0.36731361,0.21088952
-3.09454727,3.57015420,0.00187173,0.13261515,0.68278662,2.83241891,0.00441758,0.71376676,0.36206897,0.20620905
-3.08854427,3.49372891,0.00179991,0.13040022,0.66830699,2.77043116,0.00442184,0.69847240,0.35523957,0.20068974
-3.08254127,3.40638402,0.00171848,0.12781410,0.65103973,2.70039209,0.00440872,0.68056349,0.34695185,0.19441691
-3.07653827,3.30941601,0.00162901,0.12489192,0.63128480,2.62333240,0.00437889,0.66030539,0.33734801,0.18748333
-3.07053527,3.20413749,0.00153315,0.12166862,0.60936299,2.54027688,0.00433310,0.63798018,0.32658166,0.17998667
-3.06453227,3.09184551,0.00143263,0.11817829,0.58560696,2.45222015,0.00427222,0.61387974,0.31481348,0.17202697
-3.05852926,2.97379469,0.00132912,0.11445354,0.56035259,2.36010677,0.00419712,0.58829933,0.30220714,0.16370438
-3.05252626,2.85117585,0.00122429,0.11052527,0.53393129,2.26481621,0.00410873,0.56153192,0.28892545,0.15511706
-3.04652326,2.72510067,0.00111966,0.10642246,0.50666326,2.16715318,0.00400801,0.53386323,0.27512716,0.14635936
-3.04052026,2.59659211,0.00101666,0.10217218,0.47885185,2.06784284,0.00389590,0.50556765,0.26096409,0.13752033
-3.03451726,2.46658049,0.00091654,0.09779984,0.45077934,1.96753086,0.00377338,0.47690498,0.24657900,0.12868257
-3.02851426,2.33590438,0.00082038,0.09332936,0.42270372,1.86678744,0.00364141,0.44811805,0.23210395,0.11992131
-3.02251126,2.20531537,0.00072907,0.08878358,0.39485690,1.76611447,0.00350101,0.41943102,0.21765928,0.11130393
-3.01650825,2.07548582,0.00064329,0.08418455,0.36744373,1.66595490,0.00335318,0.39104832,0.20335300,0.10288959
-3.01050525,1.94701825,0.00056355,0.07955390,0.34064217,1.56670319,0.00319899,0.36315417,0.18928074,0.09472923
-3.00450225,1.82045536,0.00049017,0.07491308,0.31460396,1.46871593,0.00303953,0.33591254,0.17552595,0.08686570
-2.99849925,1.69628982,0.00042330,0.07028359,0.28945606,1.37232168,0.00287592,0.30946737,0.16216038,0.07933405
-2.99249625,1.57497268,0.00036295,0.06568701,0.26530224,1.27782925,0.00270934,0.28394306,0.14924479,0.07216197
-2.98649325,1.45692013,0.00030898,0.06114503,0.24222509,1.18553406,0.00254096,0.25944508,0.13682970,0.06537026
-2.98049025,1.34251805,0.00026116,0.05667929,0.22028789,1.09572197,0.00237201,0.23606069,0.12495621,0.05897343
-2.97448724,1.23212419,0.00021917,0.05231118,0.19953664,1.00867087,0.00220369,0.21385970,0.11365680,0.05298022
-2.96848424,1.12606825,0.00018261,0.04806152,0.18000182,0.92464978,0.00203722,0.19289526,0.10295605,0.04739420
-2.96248124,1.02464997,0.00015107,0.04395018,0.16170005,0.84391607,0.00187376,0.17320463,0.09287130,0.04221436
-2.95647824,0.92813577,0.00012409,0.03999573,0.14463561,0.76671104,0.00171441,0.15481005,0.08341332,0.03743561
-2.95047524,0.83675445,0.00010120,0.03621500,0.12880174,0.69325454,0.00156020,0.13771959,0.07458673,0.03304936
-2.94447224,0.75069254,0.00008194,0.03262276,0.11418176,0.62373907,0.00141208,0.12192808,0.06639055,0.02904398
-2.93846923,0.67008980,0.00006588,0.02923132,0.10075016,0.55832408,0.00127085,0.10741811,0.05881856,0.02540528
-2.93246623,0.59503547,0.00005259,0.02605037,0.08847352,0.49713077,0.00113719,0.09416110,0.05185974,0.02211695
-2.92646323,0.52556564,0.00004168,0.02308675,0.07731145,0.44023811,0.00101166,0.08211846,0.04549866,0.01916098
-2.92046023,0.46166203,0.00003280,0.02034435,0.06721743,0.38768003,0.00089464,0.07124284,0.03971590,0.01651807
-2.91445723,0.40325237,0.00002562,0.01782420,0.05813975,0.33944432,0.00078640,0.06147941,0.03448849,0.01416797
-2.90845423,0.35021244,0.00001988,0.01552449,0.05002241,0.29547309,0.00068703,0.05276725,0.02979037,0.01208986
-2.90245123,0.30236966,0.00001531,0.01344080,0.04280603,0.25566478,0.00059651,0.04504072,0.02559291,0.01026266
-2.89644822,0.25950807,0.00001171,0.01156634,0.03642879,0.21987766,0.00051467,0.03823084,0.02186544,0.00866533
-2.89044522,0.22137445,0.00000889,0.00989226,0.03082741,0.18793447,0.00044126,0.03226660,0.01857580,0.00727715
-2.88444222,0.18768524,0.00000671,0.00840799,0.02593805,0.15962802,0.00037591,0.02707627,0.01569089,0.00607797
-2.87843922,0.15813399,0.00000503,0.00710162,0.02169721,0.13472734,0.00031819,0.02258855,0.01317723,0.00504839
-2.87243622,0.13239894,0.00000374,0.00596027,0.01804256,0.11298426,0.00026760,0.01873364,0.01100148,0.00416998
-2.86643322,0.11015043,0.00000278,0.00497044,0.01491368,0.09413981,0.00022361,0.01544418,0.00913092,0.00342541
-2.86043022,0.09105798,0.00000205,0.00411838,0.01225275,0.07793051,0.00018566,0.01265597,0.00753392,0.00279857
-2.85442721,0.07479660,0.00000152,0.00339037,0.01000506,0.06409407,0.00015319,0.01030863,0.00618034,0.00227465
-2.84842421,0.06105242,0.00000113,0.00277300,0.00811945,0.05237457,0.00012564,0.00834608,0.00504183,0.00184023
-2.84242121,0.04952736,0.00000086,0.00225342,0.00654865,0.04252675,0.00010247,0.00671677,0.00409215,0.00148330
-2.83641821,0.03994290,0.00000069,0.00181949,0.00524947,0.03431961,0.00008319,0.00537396,0.00330739,0.00119327
-2.83041521,0.03204296,0.00000059,0.00145994,0.00418286,0.02753917,0.00006733,0.00427569,0.00266610,0.00096101
-2.82441221,0.02559590,0.00000057,0.00116443,0.00331396,0.02199041,0.00005448,0.00338478,0.00214950,0.00077884
-2.81840920,0.02039576,0.00000061,0.00092366,0.00261198,0.01749860,0.00004427,0.00266867,0.00174149,0.00064052
-2.81240620,0.01626292,0.00000072,0.00072935,0.00205006,0.01390999,0.00003640,0.00209925,0.00142884,0.00054129
-2.80640320,0.01304424,0.00000090,0.00057424,0.00160509,0.01109203,0.00003065,0.00165260,0.00120117,0.00047787
-2.80040020,0.01061285,0.00000118,0.00045210,0.00125742,0.00893317,0.00002684,0.00130871,0.00105112,0.00044848
-2.79439720,0.00886771,0.00000158,0.00035766,0.00099069,0.00734249,0.00002488,0.00105123,0.00097442,0.00045296
-2.78839420,0.00773310,0.00000212,0.00028656,0.00079147,0.00624913,0.00002477,0.00086718,0.00097003,0.00049280
-2.78239120,0.00715816,0.00000284,0.00023529,0.00064908,0.00560171,0.00002658,0.00074673,0.00104035,0.00057130
-2.77638819,0.00711644,0.00000380,0.00020119,0.00055534,0.00536771,0.00003049,0.00068291,0.00119142,0.00069368
-2.77038519,0.00760570,0.00000507,0.00018233,0.00050429,0.00553300,0.00003678,0.00067150,0.00143324,0.00086728
-2.76438219,0.00864784,0.00000671,0.00017749,0.00049207,0.00610144,0.00004584,0.00071079,0.00178004,0.00110177
-2.75837919,0.01028907,0.00000884,0.00018614,0.00051669,0.00709467,0.00005820,0.00080148,0.00225072,0.00140933
-2.75237619,0.01260017,0.00001157,0.00020837,0.00057793,0.00855188,0.00007453,0.00094661,0.00286916,0.00180494
-2.74637319,0.01567692,0.00001505,0.00024490,0.00067718,0.01052985,0.00009565,0.00115146,0.00366469,0.00230656
-2.74037019,0.01964054,0.00001946,0.00029705,0.00081737,0.01310281,0.00012255,0.00142351,0.00467247,0.00293542
-2.73436718,0.02463796,0.00002501,0.00036671,0.00100287,0.01636246,0.00015641,0.00177241,0.00593377,0.00371613
-2.72836418,0.03084193,0.00003194,0.00045637,0.00123941,0.02041765,0.00019861,0.00220992,0.00749632,0.00467690
-2.72236118,0.03845079,0.00004053,0.00056906,0.00153400,0.02539403,0.00025073,0.00274985,0.00941434,0.00584959
-2.71635818,0.04768759,0.00005113,0.00070836,0.00189482,0.03143323,0.00031458,0.00340802,0.01174862,0.00726968
-2.71035518,0.05879860,0.00006409,0.00087839,0.00233116,0.03869167,0.00039214,0.00420210,0.01456615,0.00897617
-2.70435218,0.07205101,0.00007986,0.00108376,0.00285327,0.04733883,0.00048566,0.00515145,0.01793972,0.01101133
-2.69834917,0.08772957,0.00009891,0.00132953,0.00347217,0.05755494,0.00059753,0.00627692,0.02194701,0.01342023
-2.69234617,0.10613223,0.00012175,0.00162118,0.00419951,0.06952798,0.00073034,0.00760051,0.02666952,0.01625023
-2.68634317,0.12756460,0.00014897,0.00196448,0.00504727,0.08344997,0.00088680,0.00914503,0.03219099,0.01955018
-2.68034017,0.15233333,0.00018117,0.00236546,0.00602758,0.09951264,0.00106973,0.01093364,0.03859554,0.02336946
-2.67433717,0.18073831,0.00021902,0.00283024,0.00715231,0.11790238,0.00128199,0.01298932,0.04596541,0.02775687
-2.66833417,0.21306399,0.00026319,0.00336495,0.00843281,0.13879468,0.00152638,0.01533431,0.05437835,0.03275932
-2.66233117,0.24956986,0.00031438,0.00397553,0.00987948,0.16234816,0.00180562,0.01798943,0.06390471,0.03842041
-2.65632816,0.29048044,0.00037331,0.00466764,0.01150144,0.18869834,0.00212222,0.02097344,0.07460432,0.04477881
-2.65032516,0.33597508,0.00044065,0.00544643,0.01330613,0.21795144,0.00247841,0.02430230,0.08652326,0.05186664
-2.64432216,0.38617797,0.00051707,0.00631642,0.01529893,0.25017844,0.00287601,0.02798853,0.09969056,0.05970783
-2.63831916,0.44114876,0.00060317,0.00728133,0.01748287,0.28540966,0.00331636,0.03204053,0.11411510,0.06831641
-2.63231616,0.50087436,0.00069948,0.00834394,0.01985833,0.32363019,0.00380020,0.03646201,0.12978271,0.07769501
-2.62631316,0.56526224,0.00080643,0.00950598,0.02242288,0.36477655,0.00432758,0.04125153,0.14665375,0.08783342
-2.62031016,0.63413580,0.00092430,0.01076807,0.02517110,0.40873466,0.00489778,0.04640212,0.16466126,0.09870742
-2.61430715,0.70723213,0.00105325,0.01212963,0.02809466,0.45533958,0.00550923,0.05190116,0.18370984,0.11027786
-2.60830415,0.78420258,0.00119326,0.01358898,0.03118242,0.50437699,0.00615948,0.05773032,0.20367540,0.12249007
-2.60230115,0.86461629,0.00134409,0.01514334,0.03442063,0.55558675,0.00684515,0.06386576,0.22440590,0.13527371
-2.59629815,0.94796682,0.00150533,0.01678897,0.03779336,0.60866838,0.00756195,0.07027857,0.24572305,0.14854296
-2.59029515,1.03368191,0.00167632,0.01852142,0.04128299,0.66328843,0.00830469,0.07693536,0.26742515,0.16219721
-2.58429215,1.12113609,0.00185617,0.02033568,0.04487077,0.71908967,0.00906736,0.08379903,0.28929092,0.17612221
-2.57828914,1.20966592,0.00204379,0.02222656,0.04853758,0.77570166,0.00984318,0.09082981,0.31108436,0.19019162
-2.57228614,1.29858739,0.00223786,0.02418894,0.05226463,0.83275245,0.01062476,0.09798629,0.33256037,0.20426909
-2.56628314,1.38721477,0.00243684,0.02621816,0.05603428,0.88988086,0.01140420,0.10522671,0.35347108,0.21821061
-2.56028014,1.47488029,0.00263906,0.02831036,0.05983080,0.94674895,0.01217328,0.11251017,0.37357271,0.23186733
-2.55427714,1.56095390,0.00284266,0.03046280,0.06364111,1.00305382,0.01292364,0.11979791,0.39263260,0.24508860
-2.54827414,1.64486206,0.00304569,0.03267412,0.06745542,1.05853848,0.01364695,0.12705448,0.41043615,0.25772520
-2.54227114,1.72610487,0.00324614,0.03494460,0.07126770,1.11300092,0.01433512,0.13424881,0.42679355,0.26963275
-2.53626813,1.80427061,0.00344199,0.03727625,0.07507601,1.16630090,0.01498052,0.14135503,0.44154579,0.28067508
-2.53026513,1.87904689,0.00363121,0.03967281,0.07888266,1.21836406,0.01557610,0.14835313,0.45456989,0.29072755
-2.52426213,1.95022784,0.00381189,0.04213967,0.08269402,1.26918276,0.01611563,0.15522925,0.46578296,0.29968018
-2.51825913,2.01771666,0.00398221,0.04468358,0.08652018,1.31881354,0.01659379,0.16197562,0.47514494,0.30744048
-2.51225613,2.08152337,0.00414052,0.04731225,0.09037434,1.36737105,0.01700631,0.16859025,0.48265996,0.31393592
-2.50625313,2.14175755,0.00428536,0.05003379,0.09427190,1.41501842,0.01735008,0.17507609,0.48837604,0.31911587
-2.50025013,2.19861614,0.00441551,0.05285603,0.09822938,1.46195442,0.01762314,0.18144001,0.49238325,0.32295305
-2.49424712,2.25236687,0.00452995,0.05578575,0.10226314,1.50839772,0.01782476,0.18769129,0.49481037,0.32544429
-2.48824412,2.30332763,0.00462795,0.05882776,0.10638797,1.55456899,0.01795536,0.19384002,0.49582003,0.32661063
-2.48224112,2.35184295,0.00470898,0.06198401,0.11061560,1.60067140,0.01801651,0.19989512,0.49560265,0.32649683
-2.47623812,2.39825837,0.00477278,0.06525267,0.11495323,1.64687069,0.01801078,0.20586242,0.49436926,0.32517003
-2.47023512,2.44289412,0.00481929,0.06862725,0.11940214,1.69327551,0.01794169,0.21174264,0.49234369,0.32271794
-2.46423212,2.48601922,0.00484865,0.07209588,0.12395649,1.73991933,0.01781352,0.21752953,0.48975414,0.31924629
-2.45822911,2.52782764,0.00486115,0.07564070,0.12860228,1.78674483,0.01763121,0.22320824,0.48682481,0.31487589
-2.45222611,2.56841760,0.00485724,0.07923746,0.13331677,1.83359187,0.01740017,0.22875405,0.48376767,0.30973919
-2.44622311,2.60777536,0.00483744,0.08285545,0.13806815,1.88018976,0.01712614,0.23413150,0.48077487,0.30397663
-2.44022011,2.64576469,0.00480237,0.08645762,0.14281571,1.92615477,0.01681504,0.23929417,0.47801207,0.29773282
-2.43421711,2.68212261,0.00475269,0.09000108,0.14751046,1.97099313,0.01647281,0.24418499,0.47561289,0.29115274
-2.42821411,2.71646208,0.00468907,0.09343790,0.15209614,2.01410996,0.01610533,0.24873721,0.47367493,0.28437799
-2.42221111,2.74828173,0.00461221,0.09671618,0.15651075,2.05482382,0.01571829,0.25287600,0.47225725,0.27754348
-2.41620810,2.77698252,0.00452281,0.09978147,0.16068837,2.09238674,0.01531710,0.25652073,0.47137963,0.27077429
-2.41020510,2.80189051,0.00442158,0.10257835,0.16456137,2.12600887,0.01490684,0.25958769,0.47102348,0.26418320
-2.40420210,2.82228506,0.00430922,0.10505222,0.16806278,2.15488680,0.01449225,0.26199332,0.47113443,0.25786861
-2.39819910,2.83743096,0.00418646,0.10715121,0.17112878,2.17823448,0.01407765,0.26365768,0.47162638,0.25191311
-2.39219610,2.84661303,0.00405406,0.10882804,0.17370121,2.19531520,0.01366699,0.26450807,0.47238687,0.24638267
-2.38619310,2.84917156,0.00391283,0.11004193,0.17572990,2.20547326,0.01326382,0.26448265,0.47328334,0.24132629
-2.38019010,2.84453665,0.00376364,0.11076022,0.17717480,2.20816376,0.01287133,0.26353377,0.47417024,0.23677632
-2.37418709,2.83225982,0.00360744,0.11095983,0.17800772,2.20297910,0.01249235,0.26163096,0.47489631,0.23274910
-2.36818409,2.81204128,0.00344530,0.11062846,0.17821361,2.18967082,0.01212936,0.25876342,0.47531190,0.22924614
-2.36218109,2.78375135,0.00327835,0.10976532,0.17779139,2.16816584,0.01178454,0.25494172,0.47527594,0.22625551
-2.35617809,2.74744511,0.00310787,0.10838150,0.17675417,2.13857610,0.01145975,0.25019883,0.47466216,0.22375350
-2.35017509,2.70336946,0.00293524,0.10649996,0.17512896,2.10120130,0.01115655,0.24459032,0.47336440,0.22170646
-2.34417209,2.65196234,0.00276194,0.10415498,0.17295580,2.05652442,0.01087620,0.23819369,0.47130068,0.22007266
-2.33816908,2.59384426,0.00258955,0.10139131,0.17028644,2.00520049,0.01061965,0.23110690,0.46841610,0.21880426
-2.33216608,2.52980258,0.00241975,0.09826287,0.16718261,1.94803890,0.01038756,0.22344618,0.46468418,0.21784926
-2.32616308,2.46076955,0.00225428,0.09483114,0.16371397,1.88598029,0.01018029,0.21534322,0.46010702,0.21715337
-2.32016008,2.38779514,0.00209495,0.09116337,0.15995591,1.82006903,0.00999791,0.20694179,0.45471403,0.21666183
-2.31415708,2.31201614,0.00194356,0.08733052,0.15598716,1.75142259,0.00984019,0.19839410,0.44855968,0.21632123
-2.30815408,2.23462306,0.00180196,0.08340518,0.15188755,1.68119911,0.00970666,0.18985691,0.44172015,0.21608117
-2.30215108,2.15682617,0.00167199,0.07945945,0.14773580,1.61056460,0.00959662,0.18148761,0.43428939,0.21589585
-2.29614807,2.07982238,0.00155544,0.07556298,0.14360764,1.54066102,0.00950922,0.17344044,0.42637467,0.21572554
-2.29014507,2.00476406,0.00145405,0.07178104,0.13957410,1.47257650,0.00944345,0.16586291,0.41809190,0.21553795
-2.28414207,1.93273105,0.00136950,0.06817295,0.13570023,1.40731869,0.00939828,0.15889265,0.40956103,0.21530933
-2.27813907,1.86470654,0.00130339,0.06479065,0.13204417,1.34579201,0.00937269,0.15265461,0.40090163,0.21502546
-2.27213607,1.80155752,0.00125718,0.06167773,0.12865650,1.28877940,0.00936575,0.14725878,0.39222892,0.21468225
-2.26613307,1.74402002,0.00123223,0.05886862,0.12558002,1.23692885,0.00937666,0.14279841,0.38365042,0.21428608
-2.26013007,1.69268913,0.00122972,0.05638826,0.12284976,1.19074483,0.00940488,0.13934874,0.37526313,0.21385368
-2.25412706,1.64801361,0.00125066,0.05425202,0.12049326,1.15058446,0.00945010,0.13696612,0.36715160,0.21341167
-2.24812406,1.61029481,0.00129585,0.05246598,0.11853098,1.11665810,0.00951233,0.13568767,0.35938659,0.21299555
-2.24212106,1.57968915,0.00136585,0.05102737,0.11697684,1.08903397,0.00959188,0.13553121,0.35202453,0.21264824
-2.23611806,1.55621393,0.00146094,0.04992544,0.11583887,1.06764626,0.00968934,0.13649554,0.34510760,0.21241823
-2.23011506,1.53975554,0.00158111,0.04914232,0.11511975,1.05230604,0.00980560,0.13856096,0.33866448,0.21235720
-2.22411206,1.53007988,0.00172597,0.04865412,0.11481740,1.04271457,0.00994175,0.14169001,0.33271146,0.21251750
-2.21810905,1.52684425,0.00189480,0.04843214,0.11492546,1.03847829,0.01009905,0.14582839,0.32725414,0.21294924
-2.21210605,1.52961048,0.00208643,0.04844404,0.11543370,1.03912503,0.01027882,0.15090599,0.32228934,0.21369746
-2.20610305,1.53785903,0.00229929,0.04865503,0.11632838,1.04412106,0.01048237,0.15683808,0.31780719,0.21479927
-2.20010005,1.55100383,0.00253136,0.04902911,0.11759252,1.05288843,0.01071090,0.16352668,0.31379350,0.21628130
-2.19409705,1.56840785,0.00278019,0.04953005,0.11920616,1.06482253,0.01096541,0.17086205,0.31023192,0.21815755
-2.18809405,1.58939932,0.00304287,0.05012241,0.12114656,1.07930937,0.01124663,0.17872436,0.30710629,0.22042775
-2.18209105,1.61328844,0.00331612,0.05077236,0.12338856,1.09574261,0.01155489,0.18698563,0.30440264,0.22307644
-2.17608804,1.63938488,0.00359627,0.05144837,0.12590480,1.11353999,0.01189014,0.19551180,0.30211109,0.22607284
-2.17008504,1.66701546,0.00387938,0.05212177,0.12866620,1.13215905,0.01225183,0.20416512,0.30022745,0.22937144
-2.16408204,1.69554236,0.00416127,0.05276711,0.13164239,1.15111196,0.01263891,0.21280669,0.29875443,0.23291356
-2.15807904,1.72438109,0.00443764,0.05336243,0.13480233,1.16997925,0.01304982,0.22129925,0.29770248,0.23662952
-2.15207604,1.75301809,0.00470416,0.05388933,0.13811496,1.18842213,0.01348247,0.22951010,0.29709022,0.24044163
-2.14607304,1.78102742,0.00495660,0.05433301,0.14154994,1.20619310,0.01393427,0.23731405,0.29694435,0.24426760
-2.14007004,1.80808571,0.00519093,0.05468210,0.14507840,1.22314465,0.01440215,0.24459645,0.29729912,0.24802440
-2.13406703,1.83398492,0.00540347,0.05492847,0.14867373,1.23923540,0.01488256,0.25125602,0.29819530,0.25163221
-2.12806403,1.85864208,0.00559095,0.05506694,0.15231228,1.25453362,0.01537155,0.25720747,0.29967874,0.25501833
-2.12206103,1.88210522,0.00575066,0.05509500,0.15597398,1.26921745,0.01586480,0.26238380,0.30179850,0.25812080
-2.11605803,1.90455501,0.00588052,0.05501239,0.15964287,1.28357177,0.01635762,0.26673809,0.30460463,0.26089153
-2.11005503,1.92630137,0.00597915,0.05482076,0.16330739,1.29798118,0.01684505,0.27024469,0.30814568,0.26329878
-2.10405203,1.94777488,0.00604590,0.05452331,0.16696053,1.31291914,0.01732187,0.27289981,0.31246604,0.26532875
-2.09804902,1.96951262,0.00608091,0.05412443,0.17059971,1.32893319,0.01778268,0.27472132,0.31760322,0.26698637
-2.09204602,1.99213860,0.00608503,0.05362934,0.17422641,1.34662620,0.01822192,0.27574780,0.32358506,0.26829494
-2.08604302,2.01633916,0.00605985,0.05304384,0.17784565,1.36663427,0.01863400,0.27603689,0.33042712,0.26929499
-2.08004002,2.04283381,0.00600762,0.05237402,0.18146513,1.38960139,0.01901331,0.27566285,0.33813033,0.27004209
-2.07403702,2.07234239,0.00593114,0.05162607,0.18509429,1.41615185,0.01935433,0.27471352,0.34667878,0.27060389
-2.06803402,2.10554975,0.00583368,0.05080609,0.18874309,1.44686101,0.01965176,0.27328677,0.35603808,0.27105650
-2.06203102,2.14306912,0.00571884,0.04991998,0.19242080,1.48222558,0.01990057,0.27148653,0.36615400,0.27148040
-2.05602801,2.18540574,0.00559046,0.04897334,0.19613463,1.52263442,0.02009617,0.26941862,0.37695170,0.27195602
-2.05002501,2.23292220,0.00545244,0.04797144,0.19988837,1.56834120,0.02023448,0.26718650,0.38833546,0.27255930
-2.04402201,2.28580721,0.00530862,0.04691917,0.20368119,1.61943996,0.02031208,0.26488716,0.40018893,0.27335742
-2.03801901,2.34404930,0.00516266,0.04582110,0.20750637,1.67584505,0.02032629,0.26260730,0.41237607,0.27440489
