energy_ev,total_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.06303152,2.01083144,0.22105969,0.02815003,0.62293753,1.27252464,0.04388412,0.08815266,0.30226341,0.00000000
0.06903452,2.03961884,0.22344782,0.02847184,0.64934128,1.28577372,0.04393971,0.08840010,0.30856187,0.00000000
0.07503752,2.06490222,0.22524946,0.02872307,0.67448151,1.29689798,0.04386988,0.08856960,0.31428587,0.00000000
0.08104052,2.08595761,0.22636532,0.02889397,0.69800085,1.30541967,0.04367167,0.08863970,0.31931012,0.00000000
0.08704352,2.10213523,0.22671438,0.02897587,0.71955918,1.31090736,0.04334612,0.08858916,0.32351626,0.00000000
0.09304652,2.11287650,0.22623647,0.02896150,0.73884054,1.31298674,0.04289818,0.08839784,0.32679688,0.00000000
0.09904952,2.11772902,0.22489404,0.02884534,0.75556010,1.31135020,0.04233660,0.08804776,0.32905938,0.00000000
0.10505253,2.11635908,0.22267338,0.02862383,0.76947064,1.30576491,0.04167354,0.08752423,0.33022975,0.00000000
0.11105553,2.10856128,0.21958487,0.02829560,0.78036863,1.29607926,0.04092412,0.08681696,0.33025577,0.00000000
0.11705853,2.09426494,0.21566265,0.02786166,0.78809950,1.28222723,0.04010581,0.08592110,0.32910984,0.00000000
0.12306153,2.07353733,0.21096341,0.02732543,0.79256211,1.26423092,0.03923774,0.08483823,0.32679096,0.00000000
0.12906453,2.04658346,0.20556466,0.02669278,0.79371214,1.24220086,0.03833999,0.08357717,0.32332615,0.00000000
0.13506753,2.01374270,0.19956235,0.02597193,0.79156437,1.21633441,0.03743279,0.08215457,0.31877089,0.00000000
0.14107054,1.97548232,0.19306809,0.02517336,0.78619369,1.18691207,0.03653583,0.08059533,0.31320881,0.00000000
0.14707354,1.93238830,0.18620594,0.02430956,0.77773484,1.15429202,0.03566756,0.07893261,0.30675046,0.00000000
0.15307654,1.88515363,0.17910905,0.02339477,0.76638085,1.11890305,0.03484460,0.07720774,0.29953133,0.00000000
0.15907954,1.83456467,0.17191615,0.02244468,0.75238008,1.08123593,0.03408125,0.07546963,0.29170913,0.00000000
0.16508254,1.78148567,0.16476806,0.02147605,0.73603207,1.04183371,0.03338908,0.07377401,0.28346035,0.00000000
0.17108554,1.72684206,0.15780428,0.02050636,0.71768205,1.00128092,0.03277679,0.07218233,0.27497633,0.00000000
0.17708854,1.67160274,0.15115983,0.01955339,0.69771437,0.96019212,0.03225000,0.07076032,0.26645884,0.00000000
0.18309155,1.61676165,0.14496228,0.01863485,0.67654489,0.91919995,0.03181137,0.06957642,0.25811540,0.00000000
0.18909455,1.56331899,0.13932918,0.01776795,0.65461243,0.87894289,0.03146072,0.06869987,0.25015431,0.00000000
0.19509755,1.51226222,0.13436585,0.01696906,0.63236952,0.84005298,0.03119529,0.06819874,0.24277964,0.00000000
0.20110055,1.46454723,0.13016349,0.01625335,0.61027263,0.80314379,0.03101003,0.06813774,0.23618627,0.00000000
0.20710355,1.42107971,0.12679783,0.01563445,0.58877204,0.76879866,0.03089810,0.06857609,0.23055502,0.00000000
0.21310655,1.38269718,0.12432804,0.01512419,0.56830164,0.73755964,0.03085117,0.06956530,0.22604804,0.00000000
0.21910955,1.35015180,0.12279618,0.01473232,0.54926892,0.70991715,0.03085995,0.07114708,0.22280458,0.00000000
0.22511256,1.32409434,0.12222693,0.01446631,0.53204531,0.68630072,0.03091459,0.07335142,0.22093708,0.00000000
0.23111556,1.30505971,0.12262778,0.01433119,0.51695732,0.66707090,0.03100508,0.07619484,0.22052793,0.00000000
0.23711856,1.29345438,0.12398951,0.01432939,0.50427858,0.65251259,0.03112161,0.07967903,0.22162679,0.00000000
0.24312156,1.28954608,0.12628701,0.01446072,0.49422311,0.64283000,0.03125487,0.08378976,0.22424854,0.00000000
0.24912456,1.29345637,0.12948043,0.01472231,0.48694003,0.63814333,0.03139632,0.08849631,0.22837214,0.00000000
0.25512756,1.30515631,0.13351657,0.01510862,0.48250995,0.63848741,0.03153841,0.09375132,0.23394025,0.00000000
0.26113057,1.32446566,0.13833048,0.01561155,0.48094311,0.64381228,0.03167465,0.09949116,0.24085975,0.00000000
0.26713357,1.35105590,0.14384734,0.01622056,0.48217951,0.65398582,0.03179977,0.10563686,0.24900326,0.00000000
0.27313657,1.38445714,0.14998440,0.01692289,0.48609088,0.66879837,0.03190970,0.11209556,0.25821149,0.00000000
0.27913957,1.42406899,0.15665307,0.01770372,0.49248464,0.68796919,0.03200159,0.11876243,0.26829661,0.00000000
0.28514257,1.46917520,0.16376108,0.01854658,0.50110969,0.71115471,0.03207379,0.12552307,0.27904642,0.00000000
0.29114557,1.51896164,0.17121454,0.01943358,0.51166377,0.73795812,0.03212574,0.13225632,0.29022936,0.00000000
0.29714857,1.57253726,0.17892004,0.02034588,0.52380228,0.76794011,0.03215789,0.13883733,0.30160011,0.00000000
0.30315158,1.62895723,0.18678651,0.02126401,0.53714828,0.80063044,0.03217159,0.14514090,0.31290570,0.00000000
0.30915458,1.68724743,0.19472695,0.02216840,0.55130313,0.83553968,0.03216896,0.15104478,0.32389203,0.00000000
0.31515758,1.74642948,0.20265989,0.02303975,0.56585767,0.87217090,0.03215272,0.15643311,0.33431034,0.00000000
0.32116058,1.80554532,0.21051052,0.02385949,0.58040329,0.91003088,0.03212607,0.16119953,0.34392370,0.00000000
0.32716358,1.86368037,0.21821153,0.02461020,0.59454276,0.94864021,0.03209250,0.16525011,0.35251314,0.00000000
0.33316658,1.91998438,0.22570362,0.02527603,0.60790020,0.98754224,0.03205566,0.16850589,0.35988317,0.00000000
0.33916958,1.97368931,0.23293563,0.02584298,0.62013004,1.02631034,0.03201913,0.17090489,0.36586661,0.00000000
0.34517259,2.02412350,0.23986436,0.02629927,0.63092465,1.06455345,0.03198632,0.17240360,0.37032851,0.00000000
0.35117559,2.07072180,0.24645410,0.02663554,0.64002042,1.10191974,0.03196031,0.17297791,0.37316896,0.00000000
0.35717859,2.11303142,0.25267597,0.02684499,0.64720214,1.13809846,0.03194369,0.17262337,0.37432482,0.00000000
0.36318159,2.15071347,0.25850700,0.02692353,0.65230565,1.17282001,0.03193845,0.17135486,0.37377025,0.00000000
0.36918459,2.18354054,0.26392923,0.02686974,0.65521883,1.20585457,0.03194594,0.16920565,0.37151602,0.00000000
0.37518759,2.21139059,0.26892864,0.02668482,0.65588086,1.23700936,0.03196676,0.16622601,0.36760783,0.00000000
0.38119060,2.23423782,0.27349428,0.02637250,0.65428015,1.26612512,0.03200075,0.16248127,0.36212350,0.00000000
0.38719360,2.25214114,0.27761739,0.02593882,0.65045084,1.29307189,0.03204706,0.15804960,0.35516935,0.00000000
0.39319660,2.26523105,0.28129076,0.02539187,0.64446840,1.31774472,0.03210413,0.15301944,0.34687590,0.00000000
0.39919960,2.27369571,0.28450825,0.02474154,0.63644441,1.34005943,0.03216982,0.14748684,0.33739304,0.00000000
0.40520260,2.27776688,0.28726460,0.02399920,0.62652073,1.35994887,0.03224155,0.14155271,0.32688495,0.00000000
0.41120560,2.27770657,0.28955537,0.02317734,0.61486360,1.37735987,0.03231641,0.13532012,0.31552490,0.00000000
0.41720860,2.27379485,0.29137725,0.02228921,0.60165751,1.39225110,0.03239133,0.12889175,0.30349016,0.00000000
0.42321161,2.26631942,0.29272840,0.02134856,0.58709938,1.40459189,0.03246329,0.12236750,0.29095721,0.00000000
0.42921461,2.25556720,0.29360911,0.02036922,0.57139308,1.41436208,0.03252948,0.11584245,0.27809738,0.00000000
0.43521761,2.24181819,0.29402248,0.01936487,0.55474437,1.42155283,0.03258746,0.10940513,0.26507310,0.00000000
0.44122061,2.22534163,0.29397517,0.01834872,0.53735649,1.42616837,0.03263539,0.10313608,0.25203467,0.00000000
0.44722361,2.20639439,0.29347818,0.01733332,0.51942640,1.42822829,0.03267211,0.09710689,0.23911793,0.00000000
0.45322661,2.18522132,0.29254761,0.01633035,0.50114166,1.42777046,0.03269730,0.09137955,0.22644245,0.00000000
0.45922961,2.16205735,0.29120528,0.01535046,0.48267797,1.42485401,0.03271156,0.08600612,0.21411059,0.00000000
0.46523262,2.13713083,0.28947920,0.01440317,0.46419742,1.41956231,0.03271649,0.08102879,0.20220715,0.00000000
0.47123562,2.11066763,0.28740397,0.01349681,0.44584724,1.41200552,0.03271468,0.07648017,0.19079961,0.00000000
0.47723862,2.08289558,0.28502080,0.01263849,0.42775916,1.40232255,0.03270975,0.07238380,0.17993898,0.00000000
0.48324162,2.05404863,0.28237743,0.01183409,0.41004910,1.39068196,0.03270624,0.06875487,0.16966090,0.00000000
0.48924462,2.02437021,0.27952766,0.01108827,0.39281738,1.37728182,0.03270952,0.06560096,0.15998725,0.00000000
0.49524762,1.99411531,0.27653072,0.01040455,0.37614903,1.36234805,0.03272570,0.06292296,0.15092778,0.00000000
0.50125063,1.96355103,0.27345019,0.00978533,0.36011447,1.34613139,0.03276137,0.06071581,0.14248197,0.00000000
0.50725363,1.93295499,0.27035277,0.00923202,0.34477015,1.32890274,0.03282343,0.05896939,0.13464080,0.00000000
0.51325663,1.90261176,0.26730661,0.00874502,0.33015937,1.31094705,0.03291879,0.05766910,0.12738852,0.00000000
0.51925963,1.87280712,0.26437952,0.00832388,0.31631302,1.29255575,0.03305408,0.05679651,0.12070419,0.00000000
0.52526263,1.84382034,0.26163685,0.00796731,0.30325031,1.27401818,0.03323529,0.05632975,0.11456312,0.00000000
0.53126563,1.81591481,0.25913927,0.00767327,0.29097942,1.25561210,0.03346744,0.05624383,0.10893803,0.00000000
0.53726863,1.78932757,0.25694043,0.00743901,0.27949814,1.23759393,0.03375422,0.05651083,0.10379999,0.00000000
0.54327164,1.76425835,0.25508472,0.00726116,0.26879438,1.22018918,0.03409760,0.05709996,0.09911919,0.00000000
0.54927464,1.74085889,0.25360507,0.00713573,0.25884676,1.20358351,0.03449753,0.05797766,0.09486544,0.00000000
0.55527764,1.71922343,0.25252110,0.00705822,0.24962518,1.18791523,0.03495164,0.05910753,0.09100859,0.00000000
0.56128064,1.69938121,0.25183769,0.00702363,0.24109148,1.17326962,0.03545502,0.06045046,0.08751881,0.00000000
0.56728364,1.68129178,0.25154402,0.00702656,0.23320030,1.15967578,0.03600009,0.06196474,0.08436682,0.00000000
0.57328664,1.66484391,0.25161331,0.00706127,0.22590010,1.14710617,0.03657659,0.06360634,0.08152410,0.00000000
0.57928964,1.64985859,0.25200335,0.00712178,0.21913453,1.13547950,0.03717165,0.06532928,0.07896316,0.00000000
0.58529265,1.63609644,0.25265774,0.00720199,0.21284399,1.12466668,0.03777003,0.06708634,0.07665788,0.00000000
0.59129565,1.62326961,0.25350805,0.00729575,0.20696766,1.11450013,0.03835445,0.06882978,0.07458395,0.00000000
0.59729865,1.61105789,0.25447669,0.00739705,0.20144574,1.10478591,0.03890611,0.07051239,0.07271940,0.00000000
0.60330165,1.59912855,0.25548055,0.00750014,0.19622211,1.09531837,0.03940526,0.07208866,0.07104534,0.00000000
0.60930465,1.58715890,0.25643516,0.00759970,0.19124716,1.08589651,0.03983191,0.07351604,0.06954666,0.00000000
0.61530765,1.57486070,0.25725921,0.00769095,0.18648087,1.07634142,0.04016656,0.07475640,0.06821294,0.00000000
0.62131066,1.56200495,0.25787930,0.00776984,0.18189592,1.06651361,0.04039105,0.07577734,0.06703929,0.00000000
0.62731366,1.54844572,0.25823448,0.00783319,0.17748083,1.05632948,0.04048930,0.07655359,0.06602724,0.00000000
0.63331666,1.53414159,0.25828059,0.00787875,0.17324293,1.04577580,0.04044807,0.07706819,0.06518551,0.00000000
0.63931966,1.51917329,0.25799379,0.00790537,0.16921107,1.03492121,0.04025763,0.07731351,0.06453072,0.00000000
0.64532266,1.50375618,0.25737345,0.00791298,0.16543792,1.02392403,0.03991231,0.07729197,0.06408783,0.00000000
0.65132566,1.48824677,0.25644378,0.00790267,0.16200173,1.01303567,0.03941087,0.07701645,0.06389047,0.00000000
0.65732866,1.47314232,0.25525445,0.00787664,0.15900749,1.00259913,0.03875676,0.07651034,0.06398090,0.00000000
0.66333167,1.45907325,0.25387980,0.00783818,0.15658734,0.99304253,0.03795811,0.07580720,0.06440975,0.00000000
0.66933467,1.44678833,0.25241682,0.00779151,0.15490021,0.98486758,0.03702761,0.07495003,0.06523539,0.00000000
0.67533767,1.43713303,0.25098184,0.00774172,0.15413055,0.97863350,0.03598213,0.07399014,0.06652306,0.00000000
0.68134067,1.43102169,0.24970613,0.00769455,0.15448626,0.97493681,0.03484221,0.07298571,0.06834364,0.00000000
0.68734367,1.42940474,0.24873056,0.00765623,0.15619563,0.97438794,0.03363141,0.07200008,0.07077214,0.00000000
0.69334667,1.43323218,0.24819954,0.00763323,0.15950344,0.97758557,0.03237546,0.07109974,0.07388597,0.00000000
0.69934967,1.44341483,0.24825461,0.00763211,0.16466622,0.98508987,0.03110144,0.07035226,0.07776292,0.00000000
0.70535268,1.46078521,0.24902780,0.00765922,0.17194665,0.99739579,0.02983681,0.06982411,0.08247910,0.00000000
0.71135568,1.48605952,0.25063528,0.00772051,0.18160722,1.01490769,0.02860850,0.06957848,0.08810661,0.00000000
0.71735868,1.51980250,0.25317147,0.00782136,0.19390332,1.03791644,0.02744201,0.06967325,0.09471126,0.00000000
0.72336168,1.56239667,0.25670385,0.00796634,0.20907567,1.06657998,0.02636054,0.07015907,0.10235020,0.00000000
0.72936468,1.61401722,0.26126883,0.00815910,0.22734243,1.10090839,0.02538431,0.07107767,0.11106962,0.00000000
0.73536768,1.67461369,0.26686874,0.00840221,0.24889105,1.14075402,0.02452986,0.07246053,0.12090254,0.00000000
0.74137069,1.74389913,0.27347015,0.00869712,0.27387001,1.18580733,0.02380966,0.07432780,0.13186673,0.00000000
0.74737369,1.82134724,0.28100347,0.00904402,0.30238078,1.23559851,0.02323169,0.07668753,0.14396285,0.00000000
0.75337669,1.90619756,0.28936404,0.00944190,0.33447012,1.28950498,0.02279936,0.07953538,0.15717274,0.00000000
0.75937969,1.99746857,0.29841437,0.00988853,0.37012303,1.34676453,0.02251143,0.08285455,0.17145810,0.00000000
0.76538269,2.09397811,0.30798770,0.01038048,0.40925658,1.40649343,0.02236217,0.08661608,0.18675944,0.00000000
0.77138569,2.19437041,0.31789259,0.01091321,0.45171502,1.46770911,0.02234166,0.09077953,0.20299537,0.00000000
0.77738869,2.29714871,0.32791826,0.01148118,0.49726619,1.52935624,0.02243617,0.09529382,0.22006239,0.00000000
0.78339170,2.40071223,0.33784074,0.01207793,0.54559984,1.59033549,0.02262869,0.10009840,0.23783503,0.00000000
0.78939470,2.50339640,0.34742932,0.01269621,0.59632775,1.64953372,0.02289952,0.10512458,0.25616660,0.00000000
0.79539770,2.60351473,0.35645326,0.01332815,0.64898611,1.70585463,0.02322696,0.11029702,0.27489035,0.00000000
0.80140070,2.69940121,0.36468839,0.01396535,0.70304011,1.75824869,0.02358805,0.11553535,0.29382129,0.00000000
0.80740370,2.78945178,0.37192355,0.01459910,0.75789092,1.80574148,0.02395926,0.12075589,0.31275849,0.00000000
0.81340670,2.87216375,0.37796648,0.01522048,0.81288500,1.84745935,0.02431730,0.12587339,0.33148802,0.00000000
0.81940970,2.94617209,0.38264923,0.01582056,0.86732566,1.88265178,0.02463981,0.13080282,0.34978648,0.00000000
0.82541271,3.01028158,0.38583269,0.01639051,0.92048669,1.91070976,0.02490606,0.13546113,0.36742496,0.00000000
0.83141571,3.06349426,0.38741037,0.01692182,0.97162768,1.93117976,0.02509758,0.13976901,0.38417360,0.00000000
0.83741871,3.10503156,0.38731123,0.01740641,1.02001083,1.94377312,0.02519873,0.14365260,0.39980653,0.00000000
0.84342171,3.13435075,0.38550152,0.01783683,1.06491867,1.94837069,0.02519710,0.14704512,0.41410714,0.00000000
0.84942471,3.15115568,0.38198575,0.01820637,1.10567212,1.94502296,0.02508393,0.14988843,0.42687350,0.00000000
0.85542771,3.15540180,0.37680664,0.01850923,1.14164856,1.93394590,0.02485432,0.15213447,0.43792396,0.00000000
0.86143072,3.14729565,0.37004429,0.01874068,1.17229896,1.91551294,0.02450735,0.15374658,0.44710252,0.00000000
0.86743372,3.12728912,0.36181443,0.01889716,1.19716382,1.89024356,0.02404607,0.15470069,0.45428403,0.00000000
0.87343672,3.09606903,0.35226610,0.01897643,1.21588707,1.85878912,0.02347742,0.15498630,0.45937891,0.00000000
0.87943972,3.05454231,0.34157857,0.01897765,1.22822750,1.82191654,0.02281199,0.15460724,0.46233717,0.00000000
0.88544272,3.00381745,0.32995787,0.01890148,1.23406726,1.78049030,0.02206369,0.15358230,0.46315176,0.00000000
0.89144572,2.94518269,0.31763285,0.01875010,1.23341701,1.73545351,0.02124935,0.15194543,0.46186076,0.00000000
0.89744872,2.88008143,0.30485093,0.01852728,1.22641743,1.68780840,0.02038824,0.14974577,0.45854859,0.00000000
0.90345173,2.81008535,0.29187362,0.01823830,1.21333699,1.63859677,0.01950155,0.14704733,0.45334587,0.00000000
0.90945473,2.73686558,0.27897191,0.01788998,1.19456592,1.58888065,0.01861177,0.14392827,0.44642809,0.00000000
0.91545773,2.66216242,0.26642154,0.01749052,1.17060655,1.53972345,0.01774217,0.14047989,0.43801276,0.00000000
0.92146073,2.58775374,0.25449821,0.01704938,1.14206021,1.49217177,0.01691615,0.13680519,0.42835536,0.00000000
0.92746373,2.51542254,0.24347277,0.01657714,1.10961110,1.44723799,0.01615665,0.13301710,0.41774393,0.00000000
0.93346673,2.44692370,0.23360639,0.01608524,1.07400769,1.40588349,0.01548563,0.12923630,0.40649248,0.00000000
0.93946973,2.38395047,0.22514578,0.01558575,1.03604213,1.36900275,0.01492346,0.12558879,0.39493339,0.00000000
0.94547274,2.32810068,0.21831840,0.01509111,0.99652842,1.33740809,0.01448849,0.12220304,0.38340896,0.00000000
0.95147574,2.28084336,0.21332772,0.01461378,0.95628007,1.31181518,0.01419656,0.11920698,0.37226237,0.00000000
0.95747874,2.24348593,0.21034861,0.01416597,0.91608786,1.29282924,0.01406060,0.11672479,0.36182831,0.00000000
0.96348174,2.21714270,0.20952286,0.01375930,0.87669861,1.28093220,0.01409027,0.11487350,0.35242353,0.00000000
0.96948474,2.20270522,0.21095494,0.01340447,0.83879555,1.27647081,0.01429171,0.11375964,0.34433765,0.00000000
0.97548774,2.20081537,0.21470818,0.01311094,0.80298088,1.27964614,0.01466729,0.11347588,0.33782459,0.00000000
0.98149075,2.21184195,0.22080134,0.01288669,0.76976125,1.29050474,0.01521545,0.11409792,0.33309476,0.00000000
0.98749375,2.23586179,0.22920590,0.01273795,0.73953645,1.30893186,0.01593066,0.11568149,0.33030842,0.00000000
0.99349675,2.27264648,0.23984420,0.01266897,0.71259170,1.33464732,0.01680339,0.11825993,0.32957051,0.00000000
0.99949975,2.32165548,0.25258856,0.01268190,0.68909375,1.36720453,0.01782025,0.12184205,0.33092698,0.00000000
1.00550275,2.38203679,0.26726162,0.01277667,0.66909093,1.40599305,0.01896416,0.12641068,0.33436293,0.00000000
1.01150575,2.45263583,0.28363802,0.01295097,0.65251692,1.45024531,0.02021467,0.13192190,0.33980275,0.00000000
1.01750875,2.53201314,0.30144756,0.01320025,0.63919820,1.49904772,0.02154835,0.13830495,0.34711204,0.00000000
1.02351176,2.61847114,0.32037995,0.01351787,0.62886475,1.55135644,0.02293930,0.14546297,0.35610160,0.00000000
1.02951476,2.71009003,0.34009102,0.01389521,0.62116364,1.60601780,0.02435980,0.15327460,0.36653318,0.00000000
1.03551776,2.80477217,0.36021055,0.01432195,0.61567488,1.66179318,0.02578093,0.16159638,0.37812696,0.00000000
1.04152076,2.90029421,0.38035131,0.01478629,0.61192895,1.71738792,0.02717341,0.17026599,0.39057044,0.00000000
1.04752376,2.99436560,0.40011935,0.01527538,0.60942544,1.77148356,0.02850840,0.17910617,0.40352849,0.00000000
1.05352676,3.08469176,0.41912495,0.01577560,0.60765187,1.82277251,0.02975834,0.18792938,0.41665414,0.00000000
1.05952976,3.16903970,0.43699411,0.01627300,0.60610226,1.86999394,0.03089782,0.19654287,0.42959984,0.00000000
1.06553277,3.24530394,0.45337998,0.01675374,0.60429459,1.91196972,0.03190440,0.20475423,0.44202859,0.00000000
1.07153577,3.31156996,0.46797384,0.01720447,0.60178658,1.94763891,0.03275935,0.21237695,0.45362457,0.00000000
1.07753877,3.36617266,0.48051513,0.01761271,0.59818936,1.97608942,0.03344834,0.21923611,0.46410292,0.00000000
1.08354177,3.40774743,0.49080012,0.01796727,0.59317840,1.99658540,0.03396198,0.22517367,0.47321811,0.00000000
1.08954477,3.43527131,0.49868872,0.01825854,0.58650156,2.00858917,0.03429616,0.23005345,0.48077073,0.00000000
1.09554777,3.44809258,0.50410923,0.01847874,0.57798401,2.01177659,0.03445232,0.23376530,0.48661223,0.00000000
1.10155078,3.44594724,0.50706067,0.01862214,0.56752995,2.00604510,0.03443747,0.23622858,0.49064765,0.00000000
1.10755378,3.42896148,0.50761257,0.01868520,0.55512124,1.99151397,0.03426405,0.23739452,0.49283605,0.00000000
1.11355678,3.39764017,0.50590226,0.01866656,0.54081317,1.96851676,0.03394956,0.23724765,0.49318880,0.00000000
1.11955978,3.35284161,0.50212971,0.01856708,0.52472769,1.93758609,0.03351608,0.23580592,0.49176582,0.00000000
1.12556278,3.29573986,0.49655011,0.01838966,0.50704450,1.89943159,0.03298962,0.23311983,0.48866995,0.00000000
1.13156578,3.22777632,0.48946464,0.01813913,0.48799056,1.85491193,0.03239929,0.22927029,0.48403986,0.00000000
1.13756878,3.15060279,0.48120958,0.01782197,0.46782845,1.80500214,0.03177644,0.22436559,0.47804184,0.00000000
1.14357179,3.06601866,0.47214458,0.01744601,0.44684435,1.75075788,0.03115364,0.21853737,0.47086095,0.00000000
1.14957479,2.97590510,0.46264022,0.01702016,0.42533584,1.69327809,0.03056373,0.21193599,0.46269185,0.00000000
1.15557779,2.88215910,0.45306563,0.01655402,0.40360046,1.63366775,0.03003878,0.20472526,0.45373003,0.00000000
1.16158079,2.78663023,0.44377652,0.01605756,0.38192510,1.57300236,0.02960911,0.19707694,0.44416359,0.00000000
1.16758379,2.69106272,0.43510414,0.01554076,0.36057679,1.51229556,0.02930239,0.18916514,0.43416617,0.00000000
1.17358679,2.59704498,0.42734544,0.01501328,0.33979518,1.45247106,0.02914277,0.18116081,0.42389114,0.00000000
1.17958979,2.50596836,0.42075485,0.01448422,0.31978673,1.39433994,0.02915017,0.17322664,0.41346738,0.00000000
1.18559280,2.41899628,0.41553778,0.01396182,0.30072091,1.33858383,0.02933966,0.16551237,0.40299679,0.00000000
1.19159580,2.33704433,0.41184603,0.01345330,0.28272821,1.28574437,0.02972103,0.15815086,0.39255336,0.00000000
1.19759880,2.26077133,0.40977513,0.01296470,0.26589994,1.23621888,0.03029843,0.15125484,0.38218388,0.00000000
1.20360180,2.19058092,0.40936354,0.01250078,0.25028966,1.19026186,0.03107022,0.14491454,0.37191015,0.00000000
1.20960480,2.12663249,0.41059363,0.01206501,0.23591599,1.14799182,0.03202902,0.13919624,0.36173224,0.00000000
1.21560780,2.06886045,0.41339432,0.01165958,0.22276651,1.10940252,0.03316182,0.13414161,0.35163272,0.00000000
1.22161081,2.01699990,0.41764511,0.01128541,0.21080249,1.07437779,0.03445032,0.12976800,0.34158149,0.00000000
1.22761381,1.97061718,0.42318139,0.01094229,0.19996414,1.04270880,0.03587145,0.12606945,0.33154079,0.00000000
1.23361681,1.92914350,0.42980071,0.01062900,0.19017617,1.01411287,0.03739795,0.12301842,0.32147024,0.00000000
1.23961981,1.89190990,0.43726993,0.01034340,0.18135319,0.98825273,0.03899918,0.12056814,0.31133152,0.00000000
1.24562281,1.85818212,0.44533288,0.01008268,0.17340505,0.96475547,0.04064196,0.11865542,0.30109248,0.00000000
1.25162581,1.82719400,0.45371849,0.00984343,0.16624163,0.94323036,0.04229161,0.11720388,0.29073056,0.00000000
1.25762881,1.79817841,0.46214907,0.00962188,0.15977714,0.92328506,0.04391297,0.11612732,0.28023534,0.00000000
1.26363182,1.77039498,0.47034866,0.00941404,0.15393370,0.90453977,0.04547153,0.11533328,0.26961026,0.00000000
1.26963482,1.74315400,0.47805119,0.00921585,0.14864425,0.88663917,0.04693453,0.11472661,0.25887340,0.00000000
1.27563782,1.71583639,0.48500832,0.00902332,0.14385470,0.86926196,0.04827207,0.11421282,0.24805746,0.00000000
1.28164082,1.68790960,0.49099675,0.00883271,0.13952535,0.85212824,0.04945814,0.11370134,0.23720905,0.00000000
1.28764382,1.65893953,0.49582484,0.00864057,0.13563160,0.83500465,0.05047150,0.11310833,0.22638731,0.00000000
1.29364682,1.62859866,0.49933833,0.00844391,0.13216403,0.81770771,0.05129651,0.11235924,0.21566211,0.00000000
1.29964982,1.59667077,0.50142499,0.00824024,0.12912787,0.80010545,0.05192369,0.11139083,0.20511190,0.00000000
1.30565283,1.56305235,0.50201805,0.00802761,0.12654192,0.78211756,0.05235010,0.11015271,0.19482137,0.00000000
1.31165583,1.52775110,0.50109821,0.00780473,0.12443709,0.76371441,0.05257949,0.10860841,0.18487904,0.00000000
1.31765883,1.49088183,0.49869422,0.00757090,0.12285452,0.74491497,0.05262218,0.10673585,0.17537484,0.00000000
1.32366183,1.45265980,0.49488181,0.00732607,0.12184332,0.72578392,0.05249471,0.10452736,0.16639784,0.00000000
1.32966483,1.41339191,0.48978113,0.00707083,0.12145822,0.70642786,0.05221922,0.10198911,0.15803415,0.00000000
1.33566783,1.37346585,0.48355261,0.00680635,0.12175690,0.68699093,0.05182264,0.09914022,0.15036493,0.00000000
1.34167084,1.33333744,0.47639141,0.00653435,0.12279727,0.66764965,0.05133563,0.09601134,0.14346476,0.00000000
1.34767384,1.29351632,0.46852068,0.00625703,0.12463479,0.64860727,0.05079143,0.09264295,0.13740008,0.00000000
1.35367684,1.25455044,0.46018371,0.00597700,0.12731972,0.63008735,0.05022457,0.08908345,0.13222804,0.00000000
1.35967984,1.21700950,0.45163551,0.00569722,0.13089454,0.61232706,0.04966955,0.08538703,0.12799537,0.00000000
1.36568284,1.18146777,0.44313395,0.00542087,0.13539159,0.59556988,0.04915953,0.08161145,0.12473763,0.00000000
1.37168584,1.14848678,0.43493084,0.00515125,0.14083094,0.58005813,0.04872507,0.07781591,0.12247860,0.00000000
1.37768884,1.11859831,0.42726343,0.00489173,0.14721859,0.56602539,0.04839302,0.07405888,0.12122984,0.00000000
1.38369185,1.09228809,0.42034657,0.00464560,0.15454510,0.55368889,0.04818556,0.07039620,0.12099049,0.00000000
1.38969485,1.06998084,0.41436582,0.00441600,0.16278466,0.54324235,0.04811946,0.06687935,0.12174729,0.00000000
1.39569785,1.05202704,0.40947186,0.00420583,0.17189468,0.53484927,0.04820557,0.06355401,0.12347475,0.00000000
1.40170085,1.03869183,0.40577638,0.00401767,0.18181583,0.52863694,0.04844856,0.06045890,0.12613558,0.00000000
1.40770385,1.03014642,0.40334947,0.00385368,0.19247270,0.52469145,0.04884689,0.05762496,0.12968130,0.00000000
1.41370685,1.02646234,0.40221872,0.00371560,0.20377494,0.52305392,0.04939309,0.05507488,0.13405304,0.00000000
1.41970985,1.02760858,0.40236991,0.00360466,0.21561891,0.52371785,0.05007419,0.05282291,0.13918262,0.00000000
1.42571286,1.03345179,0.40374914,0.00352157,0.22788973,0.52662807,0.05087238,0.05087497,0.14499377,0.00000000
1.43171586,1.04375955,0.40626636,0.00346653,0.24046388,0.53168103,0.05176582,0.04922908,0.15140358,0.00000000
1.43771886,1.05820649,0.40980006,0.00343918,0.25321200,0.53872666,0.05272953,0.04787597,0.15832414,0.00000000
1.44372186,1.07638321,0.41420272,0.00343868,0.26600201,0.54757162,0.05373642,0.04679987,0.16566429,0.00000000
1.44972486,1.09780763,0.41930704,0.00346369,0.27870249,0.55798398,0.05475824,0.04597945,0.17333161,0.00000000
