energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.06453227,5.93905386,0.45005212,0.23059025,0.04555204,0.10813903,1.85096132,4.87536121,0.89651350,0.00000000
-3.05852926,6.11243015,0.46413759,0.23495358,0.04751190,0.10735386,1.92894667,5.01077772,0.93003657,0.00000000
-3.05252626,6.30489717,0.47952152,0.24016839,0.04956830,0.10727618,2.01154817,5.16194955,0.96601246,0.00000000
-3.04652326,6.51323668,0.49594839,0.24607034,0.05168650,0.10786206,2.09761077,5.32636177,1.00390650,0.00000000
-3.04052026,6.73361636,0.51311674,0.25246674,0.05382560,0.10905870,2.18579591,5.50099517,1.04309334,0.00000000
-3.03451726,6.96172080,0.53069033,0.25914356,0.05593978,0.11080716,2.27462155,5.68242966,1.08287761,0.00000000
-3.02851426,7.19290278,0.54831104,0.26587344,0.05797972,0.11304537,2.36250944,5.86696404,1.12251788,0.00000000
-3.02251126,7.42234830,0.56561269,0.27242409,0.05989428,0.11571112,2.44783748,6.05074698,1.16125292,0.00000000
-3.01650825,7.64524759,0.58223538,0.27856698,0.06163229,0.11874491,2.52899468,6.22991327,1.19832889,0.00000000
-3.01050525,7.85696472,0.59783929,0.28408575,0.06314439,0.12209258,2.60443594,6.40071926,1.23302621,0.00000000
-3.00450225,8.05319803,0.61211760,0.28878406,0.06438484,0.12570738,2.67273427,6.55967165,1.26468483,0.00000000
-2.99849925,8.23012416,0.62480763,0.29249259,0.06531321,0.12955166,2.73262762,6.70364374,1.29272658,0.00000000
-2.99249625,8.38451960,0.63569987,0.29507475,0.06589591,0.13359776,2.78305838,6.82997438,1.31667372,0.00000000
-2.98649325,8.51385447,0.64464433,0.29643106,0.06610746,0.13782844,2.82320353,6.93654545,1.33616267,0.00000000
-2.98049025,8.61635492,0.65155408,0.29650179,0.06593139,0.14223643,2.85249433,7.02183486,1.35095237,0.00000000
-2.97448724,8.69103205,0.65640581,0.29526808,0.06536090,0.14682343,2.87062469,7.08494340,1.36092710,0.00000000
-2.96848424,8.73767710,0.65923744,0.29275114,0.06439906,0.15159854,2.87754838,7.12559494,1.36609364,0.00000000
-2.96248124,8.75682414,0.66014304,0.28901002,0.06305868,0.15657612,2.87346537,7.14411101,1.36657321,0.00000000
-2.95647824,8.74968332,0.65926550,0.28413776,0.06136175,0.16177329,2.85879873,7.14136181,1.36258870,0.00000000
-2.95047524,8.71804899,0.65678723,0.27825632,0.05933869,0.16720727,2.83416356,7.11869693,1.35444820,0.00000000
-2.94447224,8.66418831,0.65291967,0.27151056,0.05702714,0.17289252,2.80032992,7.07785998,1.34252576,0.00000000
-2.93846923,8.59071653,0.64789202,0.26406149,0.05447064,0.17883807,2.75818228,7.02089196,1.32724053,0.00000000
-2.93246623,8.50046580,0.64194002,0.25607926,0.05171713,0.18504505,2.70867756,6.95002852,1.30903565,0.00000000
-2.92646323,8.39635429,0.63529518,0.24773605,0.04881730,0.19150456,2.65280425,6.86759641,1.28835781,0.00000000
-2.92046023,8.28126194,0.62817509,0.23919943,0.04582301,0.19819615,2.59154468,6.77591416,1.26563875,0.00000000
-2.91445723,8.15791871,0.62077524,0.23062628,0.04278570,0.20508673,2.52584217,6.67720151,1.24127954,0.00000000
-2.90845423,8.02881004,0.61326256,0.22215761,0.03975492,0.21213029,2.45657447,6.57350162,1.21563819,0.00000000
-2.90245123,7.89610302,0.60577103,0.21391449,0.03677703,0.21926815,2.38453435,6.46661875,1.18902123,0.00000000
-2.89644822,7.76159562,0.59839926,0.20599514,0.03389413,0.22642993,2.31041764,6.35807366,1.16167923,0.00000000
-2.89044522,7.62668973,0.59121006,0.19847339,0.03114316,0.23353514,2.23481872,6.24907745,1.13380628,0.00000000
-2.88444222,7.49238758,0.58423181,0.19139829,0.02855537,0.24049518,2.15823274,6.14052388,1.10554309,0.00000000
-2.87843922,7.35930996,0.57746130,0.18479503,0.02615589,0.24721587,2.08106368,6.03299907,1.07698308,0.00000000
-2.87243622,7.22773339,0.57086784,0.17866685,0.02396370,0.25360024,2.00363696,5.92680681,1.04818103,0.00000000
-2.86643322,7.09764297,0.56439819,0.17299789,0.02199177,0.25955142,1.92621530,5.82200687,1.01916320,0.00000000
-2.86043022,6.96879689,0.55798199,0.16775679,0.02024739,0.26497564,1.84901618,5.71846353,0.98993848,0.00000000
-2.85442721,6.84079837,0.55153735,0.16290063,0.01873272,0.26978513,1.77222974,5.61590105,0.96050951,0.00000000
-2.84842421,6.71317088,0.54497636,0.15837923,0.01744552,0.27390078,1.69603563,5.51396283,0.93088323,0.00000000
-2.84242121,6.58543265,0.53821021,0.15413941,0.01637991,0.27725450,1.62061793,5.41227114,0.90108031,0.00000000
-2.83641821,6.45716691,0.53115379,0.15012906,0.01552728,0.27979127,1.54617730,5.31048460,0.87114283,0.00000000
-2.83041521,6.32808486,0.52372976,0.14630076,0.01487725,0.28147072,1.47293987,5.20835073,0.84114008,0.00000000
-2.82441221,6.19807891,0.51587181,0.14261496,0.01441857,0.28226822,1.40116272,5.10575153,0.81117232,0.00000000
-2.81840920,6.06726440,0.50752737,0.13904241,0.01414011,0.28217557,1.33113599,5.00274056,0.78137233,0.00000000
-2.81240620,5.93600871,0.49865965,0.13556585,0.01403170,0.28120116,1.26318190,4.89957008,0.75190506,0.00000000
-2.80640320,5.80494711,0.48924910,0.13218097,0.01408493,0.27936972,1.19765110,4.79670781,0.72296545,0.00000000
-2.80040020,5.67498530,0.47929440,0.12889657,0.01429394,0.27672157,1.13491698,4.69484275,0.69477477,0.00000000
-2.79439720,5.54728900,0.46881291,0.12573393,0.01465591,0.27331154,1.07536832,4.59488029,0.66757569,0.00000000
-2.78839420,5.42326142,0.45784075,0.12272561,0.01517160,0.26920746,1.01940118,4.49792687,0.64162643,0.00000000
-2.78239120,5.30450945,0.44643246,0.11991361,0.01584562,0.26448839,0.96741009,4.40526485,0.61719439,0.00000000
-2.77638819,5.19280000,0.43466022,0.11734705,0.01668656,0.25924253,0.91977937,4.31831861,0.59454925,0.00000000
-2.77038519,5.09000796,0.42261262,0.11507962,0.01770693,0.25356484,0.87687459,4.23861282,0.57395610,0.00000000
-2.76438219,4.99805733,0.41039306,0.11316671,0.01892293,0.24755464,0.83903450,4.16772441,0.55566848,0.00000000
-2.75837919,4.91885743,0.39811749,0.11166260,0.02035401,0.24131289,0.80656352,4.10722963,0.53992169,0.00000000
-2.75237619,4.85423620,0.38591182,0.11061761,0.02202223,0.23493954,0.77972468,4.05864790,0.52692634,0.00000000
-2.74637319,4.80587256,0.37390874,0.11007557,0.02395142,0.22853088,0.75873319,4.02338442,0.51686230,0.00000000
-2.74037019,4.77523016,0.36224409,0.11007141,0.02616620,0.22217696,0.74375039,4.00267328,0.50987310,0.00000000
-2.73436718,4.76349470,0.35105293,0.11062933,0.02869080,0.21595917,0.73487815,3.99752336,0.50606090,0.00000000
-2.72836418,4.77151723,0.34046527,0.11176127,0.03154775,0.20994813,0.73215364,4.00866885,0.50548206,0.00000000
-2.72236118,4.79976548,0.33060174,0.11346595,0.03475658,0.20420191,0.73554461,4.03652651,0.50814347,0.00000000
-2.71635818,4.84828539,0.32156937,0.11572842,0.03833229,0.19876463,0.74494514,4.08116151,0.51399973,0.00000000
-2.71035518,4.91667476,0.31345757,0.11852007,0.04228401,0.19366566,0.76017222,4.14226348,0.52295132,0.00000000
-2.70435218,5.00407024,0.30633466,0.12179927,0.04661365,0.18891920,0.78096326,4.21913404,0.53484398,0.00000000
-2.69834917,5.10914913,0.30024507,0.12551234,0.05131466,0.18452454,0.80697482,4.31068694,0.54946923,0.00000000
-2.69234617,5.23014619,0.29520739,0.12959498,0.05637101,0.18046689,0.83778295,4.41546112,0.56656645,0.00000000
-2.68634317,5.36488583,0.29121347,0.13397415,0.06175648,0.17671867,0.87288539,4.53164685,0.58582637,0.00000000
-2.68034017,5.51082887,0.28822860,0.13857005,0.06743420,0.17324138,0.91170589,4.65712437,0.60689622,0.00000000
-2.67433717,5.66513305,0.28619292,0.14329847,0.07335661,0.16998787,0.95360091,4.78951418,0.62938636,0.00000000
-2.66833417,5.82472542,0.28502398,0.14807321,0.07946584,0.16690494,0.99786888,4.92623738,0.65287863,0.00000000
-2.66233117,5.98638466,0.28462044,0.15280852,0.08569448,0.16393614,1.04376203,5.06458430,0.67693604,0.00000000
-2.65632816,6.14683074,0.28486671,0.15742165,0.09196689,0.16102476,1.09050072,5.20178920,0.70111383,0.00000000
-2.65032516,6.30281923,0.28563859,0.16183523,0.09820086,0.15811666,1.13729015,5.33510866,0.72497165,0.00000000
-2.64432216,6.45123717,0.28680936,0.16597957,0.10430973,0.15516310,1.18333911,5.46190098,0.74808649,0.00000000
-2.63831916,6.58919756,0.28825648,0.16979485,0.11020485,0.15212317,1.22788039,5.57970419,0.77006613,0.00000000
-2.63231616,6.71412940,0.28986831,0.17323304,0.11579831,0.14896596,1.27019221,5.68630992,0.79056269,0.00000000
-2.62631316,6.82386054,0.29155082,0.17625966,0.12100582,0.14567225,1.30962022,5.77983092,0.80928593,0.00000000
-2.62031016,6.91669053,0.29323390,0.17885523,0.12574971,0.14223574,1.34559923,5.85876001,0.82601574,0.00000000
-2.61430715,6.99145146,0.29487709,0.18101649,0.12996187,0.13866368,1.37767399,5.92201862,0.84061358,0.00000000
-2.60830415,7.04755455,0.29647450,0.18275726,0.13358649,0.13497704,1.40551832,5.96899348,0.85303227,0.00000000
-2.60230115,7.08502109,0.29805863,0.18410904,0.13658252,0.13121017,1.42895167,5.99956017,0.86332383,0.00000000
-2.59629815,7.10449674,0.29970312,0.18512116,0.13892573,0.12740992,1.44795262,6.01409297,0.87164496,0.00000000
-2.59029515,7.10724825,0.30152409,0.18586055,0.14061026,0.12363445,1.46266855,6.01346055,0.87825988,0.00000000
-2.58429215,7.09514266,0.30368002,0.18641115,0.14164951,0.11995161,1.47342092,5.99900753,0.88354015,0.00000000
-2.57828914,7.07060914,0.30637030,0.18687276,0.14207647,0.11643708,1.48070582,5.97252239,0.88796144,0.00000000
-2.57228614,7.03658404,0.30983213,0.18735945,0.14194325,0.11317234,1.48518946,5.93619250,0.89209694,0.00000000
-2.56628314,6.99644052,0.31433601,0.18799743,0.14132000,0.11024254,1.48769839,5.89254732,0.89660756,0.00000000
-2.56028014,6.95390413,0.32017977,0.18892247,0.14029308,0.10773432,1.48920454,5.84439138,0.90222881,0.00000000
-2.55427714,6.91295631,0.32768131,0.19027671,0.13896267,0.10573364,1.49080520,5.79472862,0.90975462,0.00000000
-2.54827414,6.87772821,0.33717002,0.19220512,0.13743973,0.10432373,1.49369824,5.74668022,0.92001826,0.00000000
-2.54227114,6.85238751,0.34897723,0.19485150,0.13584259,0.10358315,1.49915306,5.70339812,0.93387079,0.00000000
-2.53626813,6.84102102,0.36342575,0.19835411,0.13429317,0.10358396,1.50847784,5.66797657,0.95215739,0.00000000
-2.53026513,6.84751640,0.38081885,0.20284119,0.13291297,0.10439006,1.52298384,5.64336428,0.97569219,0.00000000
-2.52426213,6.87544628,0.40142876,0.20842631,0.13181900,0.10605571,1.54394754,5.63227973,1.00523213,0.00000000
-2.51825913,6.92795807,0.42548534,0.21520381,0.13111982,0.10862415,1.57257159,5.63713213,1.04145060,0.00000000
-2.51225613,7.00767294,0.45316489,0.22324454,0.13091167,0.11212642,1.60994551,5.65995037,1.08491163,0.00000000
-2.50625313,7.11659703,0.48457973,0.23259192,0.13127505,0.11658027,1.65700728,5.70232238,1.13604540,0.00000000
-2.50025013,7.25604792,0.51976888,0.24325866,0.13227169,0.12198917,1.71450685,5.76534655,1.19512594,0.00000000
-2.49424712,7.42659887,0.55869024,0.25522422,0.13394212,0.12834155,1.78297266,5.84959696,1.26225179,0.00000000
-2.48824412,7.62804287,0.60121457,0.26843320,0.13630380,0.13561004,1.86268247,5.95510347,1.33733059,0.00000000
-2.48224112,7.85937814,0.64712188,0.28279469,0.13935009,0.14375098,1.95363928,6.08134728,1.42006816,0.00000000
-2.47623812,8.11881577,0.69610025,0.29818283,0.14304988,0.15270402,2.05555368,6.22727216,1.50996293,0.00000000
-2.47023512,8.40380970,0.74774763,0.31443851,0.14734804,0.16239200,2.16783334,6.39131077,1.60630610,0.00000000
-2.46423212,8.71110846,0.80157656,0.33137215,0.15216661,0.17272112,2.28958050,6.57142524,1.70818806,0.00000000
-2.45822911,9.03682723,0.85702199,0.34876777,0.15740681,0.18358135,2.41959807,6.76516044,1.81451115,0.00000000
-2.45222611,9.37653824,0.91345220,0.36638786,0.16295168,0.19484734,2.55640477,6.96970805,1.92400882,0.00000000
-2.44622311,9.72537660,0.97018240,0.38397935,0.16866932,0.20637961,2.69825933,7.18197917,2.03527087,0.00000000
-2.44022011,10.07815844,1.02649093,0.40128007,0.17441673,0.21802637,2.84319366,7.39868282,2.14677422,0.00000000
-2.43421711,10.42950743,1.08163746,0.41802579,0.18004396,0.22962566,2.98905435,7.61640777,2.25691855,0.00000000
-2.42821411,10.77398563,1.13488260,0.43395741,0.18539856,0.24100810,3.13355182,7.83170467,2.36406564,0.00000000
-2.42221111,11.10622442,1.18550818,0.44882814,0.19033014,0.25200002,3.27431558,8.04116606,2.46658130,0.00000000
-2.41620810,11.42105118,1.23283759,0.46241028,0.19469485,0.26242698,3.40895430,8.24150146,2.56287844,0.00000000
-2.41020510,11.71360771,1.27625510,0.47450147,0.19835969,0.27211770,3.53511864,8.42960551,2.65145971,0.00000000
-2.40420210,11.97945653,1.31522355,0.48493010,0.20120644,0.28090802,3.65056473,8.60261708,2.73095818,0.00000000
-2.39819910,12.21467185,1.34929948,0.49355961,0.20313512,0.28864509,3.75321606,8.75796809,2.80017442,0.00000000
-2.39219610,12.41591242,1.37814507,0.50029165,0.20406680,0.29519134,3.84122131,8.89342092,2.85810862,0.00000000
-2.38619310,12.58047457,1.40153630,0.50506782,0.20394572,0.30042824,3.91300597,9.00709399,2.90398619,0.00000000
-2.38019010,12.70632393,1.41936682,0.50787010,0.20274059,0.30425967,3.96731547,9.09747559,2.93727601,0.00000000
-2.37418709,12.79210594,1.43164744,0.50871977,0.20044512,0.30661459,4.00324801,9.16342632,2.95770044,0.00000000
-2.36818409,12.83713541,1.43850111,0.50767507,0.19707768,0.30744911,4.02027574,9.20417118,2.96523656,0.00000000
-2.36218109,12.84136662,1.44015371,0.50482758,0.19268018,0.30674768,4.01825322,9.21928253,2.96010880,0.00000000
-2.35617809,12.80534615,1.43692084,0.50029750,0.18731618,0.30452337,3.99741286,9.20865548,2.94277312,0.00000000
-2.35017509,12.73015111,1.42919156,0.49422819,0.18106846,0.30081723,3.95834757,9.17247741,2.91389360,0.00000000
-2.34417209,12.61731612,1.41740949,0.48677998,0.17403592,0.29569673,3.90198140,9.11119358,2.87431248,0.00000000
-2.33816908,12.46875265,1.40205255,0.47812378,0.16633021,0.28925342,3.82952970,9.02547065,2.82501505,0.00000000
-2.33216608,12.28666458,1.38361198,0.46843458,0.15807206,0.28159972,3.74245055,8.91615985,2.76709102,0.00000000
-2.32616308,12.07346378,1.36257193,0.45788519,0.14938749,0.27286521,3.64238996,8.78426155,2.70169421,0.00000000
-2.32016008,11.83168926,1.33939046,0.44664061,0.14040415,0.26319249,3.53112324,8.63089264,2.63000229,0.00000000
-2.31415708,11.56393329,1.31448294,0.43485300,0.13124775,0.25273272,3.41049541,8.45725776,2.55317846,0.00000000
-2.30815408,11.27277714,1.28820853,0.42265774,0.12203887,0.24164122,3.28236318,8.26462543,2.47233659,0.00000000
-2.30215108,10.96073852,1.26086037,0.41017049,0.11289016,0.23007311,3.14854112,8.05430928,2.38851137,0.00000000
-2.29614807,10.63023216,1.23265995,0.39748549,0.10390398,0.21817938,3.01075406,7.82765480,2.30263457,0.00000000
-2.29014507,10.28354403,1.20375563,0.38467504,0.09517064,0.20610336,2.87059752,7.58603115,2.21551799,0.00000000
-2.28414207,9.92281893,1.17422536,0.37179011,0.08676715,0.19397779,2.72950740,7.33082767,2.12784368,0.00000000
-2.27813907,9.55006065,1.14408327,0.35886211,0.07875650,0.18192254,2.58873950,7.06345414,2.04016134,0.00000000
-2.27213607,9.16714280,1.11328953,0.34590546,0.07118756,0.17004311,2.44935901,6.78534389,1.95289233,0.00000000
-2.26613307,8.77582825,1.08176288,0.33292096,0.06409533,0.15842972,2.31223944,6.49795846,1.86633976,0.00000000
-2.26013007,8.37779455,1.04939498,0.31989960,0.05750170,0.14715716,2.17807009,6.20279265,1.78070344,0.00000000
-2.25412706,7.97466256,1.01606564,0.30682670,0.05141652,0.13628515,2.04737063,5.90137873,1.69609852,0.00000000
-2.24812406,7.56802534,0.98165812,0.29368596,0.04583892,0.12585929,1.92051129,5.59528862,1.61257643,0.00000000
-2.24212106,7.15947474,0.94607352,0.28046335,0.04075883,0.11591235,1.79773671,5.28613316,1.53014666,0.00000000
-2.23611806,6.75062327,0.90924355,0.26715057,0.03615856,0.10646581,1.67919185,4.97555769,1.44879813,0.00000000
-2.23011506,6.34311945,0.87114100,0.25374786,0.03201444,0.09753164,1.56494802,4.66523357,1.36851883,0.00000000
-2.22411206,5.93865524,0.83178732,0.24026615,0.02829841,0.08911405,1.45502767,4.35684554,1.28931276,0.00000000
-2.21810905,5.53896502,0.79125721,0.22672836,0.02497949,0.08121128,1.34942658,4.05207512,1.21121338,0.00000000
-2.21210605,5.14581610,0.74967991,0.21316986,0.02202511,0.07381718,1.24813253,3.75258051,1.13429314,0.00000000
-2.20610305,4.76099136,0.70723740,0.19963822,0.01940228,0.06692269,1.15113992,3.45997401,1.05866875,0.00000000
-2.20010005,4.38626525,0.66415965,0.18619210,0.01707859,0.06051707,1.05845987,3.17579774,0.98450250,0.00000000
-2.19409705,4.02337487,0.62071749,0.17289967,0.01502297,0.05458893,0.97012626,2.90149896,0.91199969,0.00000000
-2.18809405,3.67398788,0.57721351,0.15983645,0.01320629,0.04912694,0.88619765,2.63840619,0.84140292,0.00000000
-2.18209105,3.33966957,0.53397159,0.14708289,0.01160178,0.04412047,0.80675590,2.38770732,0.77298390,0.00000000
-2.17608804,3.02185099,0.49132576,0.13472179,0.01018525,0.03955988,0.73190219,2.15043084,0.70703343,0.00000000
-2.17008504,2.72180022,0.44960903,0.12283574,0.00893528,0.03543678,0.66175107,1.92743104,0.64385056,0.00000000
-2.16408204,2.44059835,0.40914270,0.11150471,0.00783320,0.03174405,0.59642356,1.71937794,0.58373161,0.00000000
-2.15807904,2.17912145,0.37022669,0.10080397,0.00686302,0.02847582,0.53603985,1.52675233,0.52695987,0.00000000
-2.15207604,1.93802954,0.33313141,0.09080233,0.00601136,0.02562734,0.48071240,1.34984604,0.47379650,0.00000000
-2.14607304,1.71776266,0.29809124,0.08156089,0.00526726,0.02319486,0.43053989,1.18876728,0.42447320,0.00000000
-2.14007004,1.51854429,0.26530010,0.07313227,0.00462209,0.02117536,0.38560238,1.04345066,0.37918693,0.00000000
-2.13406703,1.34039133,0.23490884,0.06556034,0.00406941,0.01956640,0.34595792,0.91367121,0.33809689,0.00000000
-2.12806403,1.18313007,0.20702468,0.05888040,0.00360485,0.01836578,0.31164075,0.79906153,0.30132368,0.00000000
-2.12206103,1.04641685,0.18171238,0.05311985,0.00322608,0.01757137,0.28266086,0.69913136,0.26895068,0.00000000
-2.11605803,0.92976231,0.15899694,0.04829915,0.00293278,0.01718073,0.25900499,0.61328836,0.24102729,0.00000000
-2.11005503,0.83255782,0.13886764,0.04443315,0.00272665,0.01719088,0.24063863,0.54085936,0.21757376,0.00000000
-2.10405203,0.75410290,0.12128296,0.04153256,0.00261152,0.01759797,0.22750896,0.48111120,0.19858728,0.00000000
-2.09804902,0.69363242,0.10617626,0.03960565,0.00259341,0.01839693,0.21954832,0.43327045,0.18404886,0.00000000
-2.09204602,0.65034261,0.09346167,0.03865987,0.00268065,0.01958119,0.21667807,0.39654145,0.17393071,0.00000000
-2.08604302,0.62341515,0.08304013,0.03870356,0.00288403,0.02114238,0.21881253,0.37012232,0.16820363,0.00000000
-2.08004002,0.61203879,0.07480513,0.03974750,0.00321690,0.02307006,0.22586298,0.35321888,0.16684405,0.00000000
-2.07403702,0.61542817,0.06864814,0.04180633,0.00369524,0.02535158,0.23774142,0.34505628,0.16984056,0.00000000
-2.06803402,0.63283978,0.06446334,0.04489979,0.00433769,0.02797201,0.25436413,0.34488871,0.17719934,0.00000000
-2.06203102,0.66358515,0.06215174,0.04905362,0.00516555,0.03091416,0.27565502,0.35200727,0.18894862,0.00000000
-2.05602801,0.70704128,0.06162449,0.05430027,0.00620258,0.03415882,0.30154856,0.36574647,0.20514165,0.00000000
-2.05002501,0.76265872,0.06280539,0.06067922,0.00747478,0.03768511,0.33199251,0.38548965,0.22585817,0.00000000
-2.04402201,0.82996736,0.06563254,0.06823690,0.00900996,0.04147110,0.36695021,0.41067369,0.25120426,0.00000000
-2.03801901,0.90858010,0.07005931,0.07702629,0.01083724,0.04549451,0.40640244,0.44079327,0.28131036,0.00000000
-2.03201601,0.99819453,0.07605439,0.08710600,0.01298631,0.04973369,0.45034882,0.47540481,0.31632748,0.00000000
-2.02601301,1.09859252,0.08360134,0.09853898,0.01548656,0.05416863,0.49880850,0.51413035,0.35642160,0.00000000
-2.02001001,1.20963750,0.09269735,0.11139064,0.01836609,0.05878218,0.55182004,0.55666096,0.40176616,0.00000000
-2.01400700,1.33126933,0.10335155,0.12572669,0.02165049,0.06356127,0.60944030,0.60275987,0.45253286,0.00000000
-2.00800400,1.46349634,0.11558277,0.14161029,0.02536163,0.06849809,0.67174207,0.65226469,0.50888079,0.00000000
-2.00200100,1.60638416,0.12941702,0.15909900,0.02951623,0.07359118,0.73881038,0.70508850,0.57094430,0.00000000
-1.99599800,1.76004124,0.14488452,0.17824127,0.03412454,0.07884640,0.81073722,0.76121923,0.63881970,0.00000000
-1.98999500,1.92460071,0.16201663,0.19907261,0.03918893,0.08427752,0.88761466,0.82071699,0.71255136,0.00000000
-1.98399200,2.10019862,0.18084256,0.22161180,0.04470267,0.08990663,0.96952641,0.88370867,0.79211772,0.00000000
-1.97798899,2.28694881,0.20138611,0.24585684,0.05064875,0.09576397,1.05653783,0.95037974,0.87741767,0.00000000
-1.97198599,2.48491475,0.22366239,0.27178132,0.05699910,0.10188746,1.14868469,1.02096281,0.96825798,0.00000000
-1.96598299,2.69407915,0.24767468,0.29933094,0.06371392,0.10832169,1.24596101,1.09572285,1.06434259,0.00000000
-1.95997999,2.91431230,0.27341155,0.32842067,0.07074152,0.11511642,1.34830637,1.17493939,1.16526420,0.00000000
-1.95397699,3.14534033,0.30084420,0.35893262,0.07801848,0.12232465,1.45559341,1.25888588,1.27049902,0.00000000
-1.94797399,3.38671483,0.32992423,0.39071488,0.08547031,0.13000033,1.56761591,1.34780677,1.37940511,0.00000000
-1.94197099,3.63778546,0.36058177,0.42358131,0.09301256,0.13819565,1.68407831,1.44189319,1.49122485,0.00000000
-1.93596798,3.89767692,0.39272411,0.45731268,0.10055237,0.14695823,1.80458725,1.54125800,1.60509172,0.00000000
-1.92996498,4.16527214,0.42623480,0.49165902,0.10799048,0.15632816,1.92864569,1.64591154,1.72004167,0.00000000
-1.92396198,4.43920276,0.46097334,0.52634320,0.11522358,0.16633509,2.05565035,1.75573898,1.83502881,0.00000000
-1.91795898,4.71784831,0.49677533,0.56106589,0.12214706,0.17699556,2.18489261,1.87048067,1.94894511,0.00000000
-1.91195598,4.99934472,0.53345319,0.59551154,0.12865780,0.18831062,2.31556340,1.98971664,2.06064371,0.00000000
-1.90595298,5.28160269,0.57079738,0.62935538,0.13465725,0.20026390,2.44676192,2.11285616,2.16896491,0.00000000
-1.89994997,5.56233575,0.60857811,0.66227110,0.14005433,0.21282034,2.57750829,2.23913335,2.27276388,0.00000000
-1.89394697,5.83909766,0.64654754,0.69393903,0.14476828,0.22592548,2.70675960,2.36760955,2.37093929,0.00000000
-1.88794397,6.10932784,0.68444236,0.72405434,0.14873118,0.23950552,2.83342905,2.49718248,2.46246127,0.00000000
-1.88194097,6.37040364,0.72198671,0.75233503,0.15189008,0.25346811,2.95640731,2.62660258,2.54639799,0.00000000
-1.87593797,6.61969739,0.75889551,0.77852931,0.15420864,0.26770385,3.07458540,2.75449589,2.62193927,0.00000000
-1.86993497,6.85463605,0.79487794,0.80242204,0.15566825,0.28208838,3.18687811,2.87939303,2.68841652,0.00000000
-1.86393197,7.07276120,0.82964119,0.82383985,0.15626839,0.29648510,3.29224705,2.99976299,2.74531788,0.00000000
-1.85792896,7.27178664,0.86289425,0.84265477,0.15602649,0.31074829,3.38972224,3.11405083,2.79229799,0.00000000
-1.85192596,7.44965144,0.89435179,0.85878613,0.15497704,0.32472651,3.47842146,3.22071748,2.82918192,0.00000000
-1.84592296,7.60456599,0.92373796,0.87220062,0.15317014,0.33826614,3.55756651,3.31828014,2.85596305,0.00000000
-1.83991996,7.73504915,0.95079011,0.88291044,0.15066953,0.35121485,3.62649573,3.40535167,2.87279509,0.00000000
-1.83391696,7.83995512,0.97526226,0.89096971,0.14755009,0.36342502,3.68467235,3.48067720,2.87997854,0.00000000
-1.82791396,7.91848887,0.99692830,0.89646927,0.14389514,0.37475665,3.73168850,3.54316659,2.87794234,0.00000000
-1.82191096,7.97020991,1.01558486,0.89953001,0.13979340,0.38508004,3.76726488,3.59192139,2.86722153,0.00000000
-1.81590795,7.99502454,1.03105379,0.90029525,0.13533598,0.39427788,3.79124640,3.62625535,2.84843208,0.00000000
-1.80990495,7.99316748,1.04318423,0.89892246,0.13061333,0.40224681,3.80359429,3.64570787,2.82224402,0.00000000
-1.80390195,7.96517438,1.05185418,0.89557476,0.12571253,0.40889855,3.80437542,3.65005009,2.78935434,0.00000000
-1.79789895,7.91184695,1.05697177,0.89041264,0.12071467,0.41416045,3.79374967,3.63928378,2.75046070,0.00000000
-1.79189595,7.83421329,1.05847603,0.88358649,0.11569283,0.41797562,3.77195632,3.61363352,2.70623748,0.00000000
-1.78589295,7.73348563,1.05633737,0.87523014,0.11071037,0.42030284,3.73930045,3.57353296,2.65731514,0.00000000
-1.77988994,7.61101830,1.05055776,0.86545599,0.10581986,0.42111612,3.69614037,3.51960630,2.60426384,0.00000000
-1.77388694,7.46826828,1.04117071,0.85435180,0.10106240,0.42040425,3.64287674,3.45264609,2.54758216,0.00000000
-1.76788394,7.30676055,1.02824106,0.84197954,0.09646761,0.41817024,3.57994431,3.37358889,2.48769114,0.00000000
-1.76188094,7.12806002,1.01186464,0.82837621,0.09205401,0.41443089,3.50780655,3.28348991,2.42493406,0.00000000
-1.75587794,6.93375136,0.99216791,0.81355666,0.08782990,0.40921653,3.42695343,3.18349804,2.35958159,0.00000000
-1.74987494,6.72542721,0.96930744,0.79751821,0.08379454,0.40257081,3.33790233,3.07483227,2.29184191,0.00000000
-1.74387194,6.50468492,0.94346938,0.78024684,0.07993970,0.39455079,3.24120169,2.95876033,2.22187520,0.00000000
-1.73786893,6.27313111,0.91486872,0.76172458,0.07625135,0.38522706,3.13743691,2.83658031,2.14981138,0.00000000
-1.73186593,6.03239278,0.88374840,0.74193754,0.07271143,0.37468403,3.02723774,2.70960534,2.07577007,0.00000000
-1.72586293,5.78413340,0.85037815,0.72088438,0.06929966,0.36302015,2.91128618,2.57915164,1.99988159,0.00000000
-1.71985993,5.53007185,0.81505289,0.69858438,0.06599525,0.35034811,2.79032406,2.44652955,1.92230758,0.00000000
-1.71385693,5.27200202,0.77809080,0.67508483,0.06277843,0.33679481,2.66515937,2.31303723,1.84326023,0.00000000
-1.70785393,5.01181077,0.73983077,0.65046730,0.05963180,0.32250108,2.53667032,2.17995648,1.76301872,0.00000000
-1.70185093,4.75149220,0.70062931,0.62485225,0.05654137,0.30762104,2.40580656,2.04854995,1.68194219,0.00000000
