energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.22511256,2.47379022,0.00019734,0.06665132,0.30598259,1.48210491,0.02615997,0.14367155,0.18713501,0.78739454
-0.21910955,2.41832261,0.00023057,0.06473329,0.29842618,1.44666777,0.02598621,0.14097946,0.18140899,0.77083871
-0.21310655,2.36506601,0.00026839,0.06288284,0.29120882,1.41229748,0.02583540,0.13838067,0.17570327,0.75531472
-0.20710355,2.31468440,0.00031096,0.06112097,0.28446986,1.37941767,0.02571394,0.13591281,0.17007809,0.74099875
-0.20110055,2.26771962,0.00035837,0.05946643,0.27833535,1.34837642,0.02562715,0.13360849,0.16458504,0.72802622
-0.19509755,2.22459108,0.00041065,0.05793600,0.27291605,1.31944481,0.02557917,0.13149538,0.15926733,0.71649347
-0.18909455,2.18560159,0.00046777,0.05654492,0.26830611,1.29281890,0.02557297,0.12959663,0.15416063,0.70646197
-0.18309155,2.15094851,0.00052959,0.05530749,0.26458241,1.26862464,0.02561038,0.12793148,0.14929417,0.69796455
-0.17708854,2.12073908,0.00059589,0.05423779,0.26180454,1.24692507,0.02569216,0.12651609,0.14469220,0.69101331
-0.17108554,2.09500868,0.00066636,0.05335045,0.26001526,1.22772916,0.02581807,0.12536441,0.14037548,0.68560871
-0.16508254,2.07374062,0.00074056,0.05266136,0.25924139,1.21100171,0.02598700,0.12448911,0.13636285,0.68174903
-0.15907954,2.05688609,0.00081797,0.05218833,0.25949496,1.19667339,0.02619708,0.12390248,0.13267258,0.67943979
-0.15307654,2.04438268,0.00089798,0.05195153,0.26077458,1.18465054,0.02644582,0.12361714,0.12932356,0.67870213
-0.14707354,2.03617053,0.00097987,0.05197375,0.26306676,1.17482396,0.02673022,0.12364652,0.12633608,0.67957989
-0.14107054,2.03220473,0.00106285,0.05228035,0.26634722,1.16707639,0.02704685,0.12400512,0.12373221,0.68214439
-0.13506753,2.03246318,0.00114610,0.05289896,0.27058196,1.16128816,0.02739203,0.12470839,0.12153578,0.68649674
-0.12906453,2.03694940,0.00122871,0.05385879,0.27572805,1.15734092,0.02776185,0.12577235,0.11977176,0.69276714
-0.12306153,2.04568992,0.00130979,0.05518971,0.28173416,1.15511928,0.02815227,0.12721274,0.11846530,0.70111101
-0.11705853,2.05872635,0.00138843,0.05692095,0.28854066,1.15451041,0.02855920,0.12904402,0.11764035,0.71170197
-0.11105553,2.07610245,0.00146377,0.05907962,0.29607941,1.15540187,0.02897850,0.13127792,0.11731790,0.72472179
-0.10505253,2.09784709,0.00153495,0.06168901,0.30427324,1.15767776,0.02940602,0.13392196,0.11751405,0.74034768
-0.09904952,2.12395400,0.00160123,0.06476675,0.31303524,1.16121388,0.02983766,0.13697776,0.11823798,0.75873752
-0.09304652,2.15435966,0.00166191,0.06832302,0.32226791,1.16587214,0.03026932,0.14043944,0.11948997,0.78001374
-0.08704352,2.18892094,0.00171642,0.07235876,0.33186240,1.17149491,0.03069695,0.14429209,0.12125959,0.80424669
-0.08104052,2.22739400,0.00176430,0.07686411,0.34169788,1.17789989,0.03111654,0.14851057,0.12352425,0.83143860
-0.07503752,2.26941626,0.00180522,0.08181711,0.35164136,1.18487604,0.03152417,0.15305865,0.12624813,0.86150895
-0.06903452,2.31449299,0.00183898,0.08718282,0.36154791,1.19218114,0.03191601,0.15788867,0.12938178,0.89428256
-0.06303152,2.36199004,0.00186554,0.09291288,0.37126167,1.19954141,0.03228844,0.16294177,0.13286224,0.92948110
-0.05702851,2.41113388,0.00188499,0.09894566,0.38061756,1.20665356,0.03263809,0.16814882,0.13661398,0.96671902
-0.05102551,2.46101977,0.00189761,0.10520698,0.38944380,1.21318953,0.03296198,0.17343199,0.14055039,1.00550451
-0.04502251,2.51062850,0.00190382,0.11161146,0.39756532,1.21880377,0.03325770,0.17870697,0.14457607,1.04524583
-0.03901951,2.55885154,0.00190423,0.11806452,0.40480797,1.22314317,0.03352357,0.18388585,0.14858965,1.08526329
-0.03301651,2.60452398,0.00189961,0.12446491,0.41100339,1.22585902,0.03375887,0.18888054,0.15248714,1.12480660
-0.02701351,2.64646416,0.00189096,0.13070778,0.41599438,1.22662076,0.03396409,0.19360646,0.15616556,1.16307708
-0.02101051,2.68351839,0.00187945,0.13668814,0.41964059,1.22513066,0.03414114,0.19798658,0.15952689,1.19925410
-0.01500750,2.71460858,0.00186650,0.14230458,0.42182425,1.22113867,0.03429360,0.20195541,0.16248186,1.23252460
-0.00900450,2.73878070,0.00185379,0.14746316,0.42245559,1.21445674,0.03442694,0.20546278,0.16495373,1.26211440
-0.00300150,2.75525141,0.00184323,0.15208116,0.42147770,1.20497153,0.03454866,0.20847726,0.16688150,1.28731999
0.00300150,2.76345048,0.00183709,0.15609070,0.41887055,1.19265483,0.03466845,0.21098897,0.16822277,1.30753920
0.00900450,2.76305644,0.00183791,0.15944192,0.41465393,1.17757083,0.03479813,0.21301154,0.16895572,1.32229933
0.01500750,2.75402368,0.00184863,0.16210559,0.40888897,1.15987982,0.03495167,0.21458318,0.16908044,1.33128123
0.02101051,2.73659893,0.00187254,0.16407505,0.40167832,1.13983773,0.03514496,0.21576669,0.16861919,1.33433824
0.02701351,2.71132628,0.00191338,0.16536736,0.39316470,1.11779149,0.03539557,0.21664838,0.16761595,1.33150880
0.03301651,2.67903995,0.00197530,0.16602349,0.38352796,1.09417021,0.03572236,0.21733584,0.16613485,1.32302214
0.03901951,2.64084498,0.00206290,0.16610770,0.37298076,1.06947252,0.03614496,0.21795473,0.16425795,1.30929663
0.04502251,2.59808639,0.00218124,0.16570594,0.36176294,1.04425056,0.03668327,0.21864462,0.16208216,1.29093070
0.05102551,2.55230820,0.00233587,0.16492339,0.35013489,1.01909147,0.03735677,0.21955410,0.15971562,1.26868672
0.05702851,2.50520396,0.00253275,0.16388123,0.33837019,0.99459711,0.03818388,0.22083527,0.15727367,1.24346830
0.06303152,2.45856098,0.00277829,0.16271276,0.32674786,0.97136306,0.03918125,0.22263798,0.15487455,1.21629212
0.06903452,2.41420063,0.00307929,0.16155902,0.31554449,0.94995793,0.04036312,0.22510398,0.15263510,1.18825527
0.07503752,2.37391724,0.00344286,0.16056399,0.30502666,0.93090382,0.04174070,0.22836121,0.15066655,1.16049940
0.08104052,2.33941819,0.00387633,0.15986970,0.29544380,0.91465899,0.04332159,0.23251856,0.14907073,1.13417321
0.08704352,2.31226732,0.00438720,0.15961136,0.28702194,0.90160326,0.04510939,0.23766121,0.14793665,1.11039443
0.09304652,2.29383398,0.00498293,0.15991258,0.27995837,0.89202693,0.04710338,0.24384686,0.14733773,1.09021302
0.09904952,2.28524927,0.00567081,0.16088103,0.27441742,0.88612329,0.04929827,0.25110288,0.14732972,1.07457654
0.10505253,2.28737081,0.00645779,0.16260458,0.27052742,0.88398507,0.05168421,0.25942442,0.14794930,1.06429911
0.11105553,2.30075701,0.00735018,0.16514804,0.26837880,0.88560467,0.05424686,0.26877378,0.14921346,1.06003476
0.11705853,2.32565102,0.00835348,0.16855061,0.26802335,0.89087779,0.05696758,0.27908070,0.15111953,1.06225608
0.12306153,2.36197462,0.00947207,0.17282414,0.26947444,0.89961013,0.05982376,0.29024380,0.15364595,1.07123868
0.12906453,2.40933154,0.01070889,0.17795222,0.27270813,0.91152658,0.06278928,0.30213285,0.15675350,1.08705187
0.13506753,2.46701955,0.01206515,0.18389010,0.27766499,0.92628218,0.06583492,0.31459195,0.16038709,1.10955564
0.14107054,2.53405058,0.01354006,0.19056551,0.28425242,0.94347430,0.06892898,0.32744333,0.16447782,1.13840416
0.14707354,2.60917764,0.01513047,0.19788021,0.29234745,0.96265526,0.07203781,0.34049173,0.16894537,1.17305518
0.15307654,2.69092757,0.01683062,0.20571239,0.30179967,0.98334493,0.07512637,0.35352907,0.17370044,1.21278544
0.15907954,2.77763848,0.01863194,0.21391970,0.31243438,1.00504284,0.07815884,0.36633939,0.17864733,1.25671114
0.16508254,2.86750066,0.02052283,0.22234297,0.32405583,1.02723927,0.08109912,0.37870387,0.18368635,1.30381310
0.17108554,2.95860000,0.02248859,0.23081035,0.33645042,1.04942537,0.08391139,0.39040574,0.18871621,1.35296570
0.17708854,3.04896290,0.02451140,0.23914185,0.34938994,1.07110191,0.08656056,0.40123509,0.19363623,1.40296871
0.18309155,3.13660163,0.02657039,0.24715424,0.36263495,1.09178694,0.08901274,0.41099340,0.19834836,1.45258118
0.18909455,3.21955943,0.02864189,0.25466591,0.37593813,1.11102234,0.09123566,0.41949767,0.20275897,1.50055617
0.19509755,3.29595441,0.03069973,0.26150185,0.38904781,1.12837946,0.09319909,0.42658435,0.20678048,1.54567548
0.20110055,3.36402153,0.03271566,0.26749835,0.40171174,1.14346413,0.09487517,0.43211257,0.21033282,1.58678317
0.20710355,3.42215180,0.03465995,0.27250746,0.41368103,1.15592126,0.09623884,0.43596717,0.21334467,1.62281685
0.21310655,3.46892809,0.03650203,0.27640094,0.42471432,1.16543911,0.09726816,0.43806101,0.21575461,1.65283596
0.21910955,3.50315677,0.03821126,0.27907369,0.43458220,1.17175367,0.09794468,0.43833688,0.21751209,1.67604593
0.22511256,3.52389446,0.03975771,0.28044637,0.44307178,1.17465285,0.09825377,0.43676877,0.21857833,1.69181770
0.23111556,3.53046931,0.04111303,0.28046740,0.44999134,1.17398075,0.09818494,0.43336267,0.21892705,1.69970193
0.23711856,3.52249619,0.04225131,0.27911402,0.45517487,1.16964180,0.09773212,0.42815659,0.21854520,1.69943762
0.24312156,3.49988541,0.04314986,0.27639249,0.45848653,1.16160460,0.09689390,0.42122017,0.21743338,1.69095498
0.24912456,3.46284458,0.04378998,0.27233752,0.45982455,1.14990517,0.09567373,0.41265348,0.21560631,1.67437252
0.25512756,3.41187338,0.04415761,0.26701075,0.45912471,1.13464932,0.09408002,0.40258531,0.21309296,1.64998886
0.26113057,3.34775139,0.04424383,0.26049858,0.45636290,1.11601390,0.09212619,0.39117077,0.20993659,1.61826941
0.26713357,3.27151908,0.04404522,0.25290931,0.45155684,1.09424644,0.08983057,0.37858835,0.20619448,1.57982894
0.27313657,3.18445242,0.04356401,0.24436971,0.44476664,1.06966303,0.08721624,0.36503638,0.20193745,1.53541041
0.27913957,3.08803166,0.04280810,0.23502121,0.43609414,1.04264424,0.08431074,0.35072903,0.19724910,1.48586135
0.28514257,2.98390513,0.04179086,0.22501583,0.42568104,1.01362879,0.08114569,0.33589189,0.19222469,1.43210827
0.29114557,2.87384913,0.04053072,0.21451197,0.41370559,0.98310521,0.07775622,0.32075724,0.18696985,1.37513045
0.29714857,2.75972474,0.03905067,0.20367026,0.40037823,0.95160127,0.07418044,0.30555913,0.18159895,1.31593363
0.30315158,2.64343311,0.03737751,0.19264952,0.38593595,0.91967174,0.07045870,0.29052834,0.17623324,1.25552469
0.30915458,2.52687021,0.03554111,0.18160304,0.37063575,0.88788458,0.06663284,0.27588745,0.17099882,1.19488784
0.31515758,2.41188246,0.03357354,0.17067522,0.35474736,0.85680602,0.06274543,0.26184607,0.16602444,1.13496306
0.32116058,2.30022449,0.03150811,0.15999868,0.33854546,0.82698526,0.05883891,0.24859637,0.16143926,1.07662716
0.32716358,2.19352020,0.02937851,0.14969181,0.32230170,0.79893904,0.05495482,0.23630911,0.15737053,1.02067777
0.33316658,2.09322805,0.02721790,0.13985698,0.30627682,0.77313703,0.05113297,0.22513019,0.15394134,0.96782052
0.33916958,2.00061171,0.02505814,0.13057916,0.29071320,0.74998830,0.04741077,0.21517790,0.15126847,0.91865939
0.34517259,1.91671659,0.02292905,0.12192517,0.27582804,0.72982970,0.04382256,0.20654084,0.14946036,0.87369021
0.35117559,1.84235289,0.02085780,0.11394342,0.26180758,0.71291651,0.04039902,0.19927674,0.14861526,0.83329719
0.35717859,1.77808536,0.01886848,0.10666414,0.24880236,0.69941570,0.03716675,0.19341200,0.14881956,0.79775220
0.36318159,1.72422993,0.01698174,0.10010000,0.23692398,0.68940214,0.03414791,0.18894210,0.15014629,0.76721659
0.36918459,1.68085704,0.01521458,0.09424719,0.22624316,0.68285793,0.03135999,0.18583278,0.15265385,0.74174521
0.37518759,1.64780113,0.01358032,0.08908677,0.21678939,0.67967472,0.02881573,0.18402202,0.15638486,0.72129235
0.38119060,1.62467606,0.01208857,0.08458629,0.20855204,0.67965897,0.02652308,0.18342261,0.16136516,0.70571916
0.38719360,1.61089533,0.01074547,0.08070170,0.20148283,0.68253984,0.02448540,0.18392531,0.16760289,0.69480242
0.39319660,1.60569658,0.00955381,0.07737928,0.19549971,0.68797940,0.02270158,0.18540252,0.17508771,0.68824419
0.39919960,1.60816925,0.00851340,0.07455784,0.19049163,0.69558451,0.02116641,0.18771219,0.18379002,0.68568211
0.40520260,1.61728440,0.00762134,0.07217085,0.18632441,0.70492013,0.01987096,0.19070202,0.19366034,0.68670021
0.41120560,1.63192578,0.00687243,0.07014864,0.18284705,0.71552322,0.01880297,0.19421367,0.20462874,0.69083983
0.41720860,1.65092117,0.00625946,0.06842049,0.17989846,0.72691684,0.01794736,0.19808694,0.21660446,0.69761061
0.42321161,1.67307307,0.00577362,0.06691672,0.17731427,0.73862389,0.01728673,0.20216376,0.22947571,0.70650138
0.42921461,1.69718804,0.00540481,0.06557053,0.17493343,0.75018006,0.01680190,0.20629196,0.24310989,0.71699076
0.43521761,1.72210397,0.00514198,0.06431977,0.17260432,0.76114547,0.01647243,0.21032860,0.25735413,0.72855744
0.44122061,1.74671495,0.00497339,0.06310841,0.17019023,0.77111496,0.01627715,0.21414299,0.27203637,0.74069005
0.44722361,1.76999316,0.00488691,0.06188784,0.16757398,0.77972648,0.01619467,0.21761911,0.28696715,0.75289657
0.45322661,1.79100774,0.00487023,0.06061780,0.16466149,0.78666785,0.01620386,0.22065771,0.30194202,0.76471311
0.45922961,1.80894053,0.00491109,0.05926715,0.16138429,0.79168159,0.01628434,0.22317774,0.31674474,0.77571218
0.46523262,1.82309854,0.00499746,0.05781420,0.15770088,0.79456803,0.01641685,0.22511748,0.33115127,0.78551023
0.47123562,1.83292335,0.00511771,0.05624687,0.15359694,0.79518677,0.01658370,0.22643503,0.34493447,0.79377436
0.47723862,1.83799746,0.00526077,0.05456246,0.14908447,0.79345671,0.01676901,0.22710847,0.35786946,0.80022827
0.48324162,1.83804767,0.00541630,0.05276718,0.14419991,0.78935470,0.01695908,0.22713558,0.36973946,0.80465697
0.48924462,1.83294566,0.00557475,0.05087543,0.13900143,0.78291319,0.01714254,0.22653318,0.38034197,0.80691053
0.49524762,1.82270573,0.00572756,0.04890884,0.13356552,0.77421684,0.01731056,0.22533610,0.38949487,0.80690630
0.50125063,1.80747982,0.00586716,0.04689511,0.12798295,0.76339838,0.01745690,0.22359584,0.39704250,0.80462974
0.50725363,1.78754982,0.00598716,0.04486679,0.12235455,0.75063385,0.01757794,0.22137890,0.40286097,0.80013349
0.51325663,1.76331712,0.00608231,0.04285981,0.11678661,0.73613713,0.01767261,0.21876486,0.40686289,0.79353473
0.51925963,1.73528959,0.00614862,0.04091210,0.11138652,0.72015409,0.01774230,0.21584414,0.40900085,0.78501070
0.52526263,1.70406594,0.00618329,0.03906215,0.10625839,0.70295622,0.01779059,0.21271556,0.40926966,0.77479229
0.53126563,1.67031782,0.00618478,0.03734755,0.10149913,0.68483390,0.01782300,0.20948367,0.40770713,0.76315592
0.53726863,1.63476977,0.00615268,0.03580375,0.09719491,0.66608938,0.01784663,0.20625590,0.40439328,0.75041379
0.54327164,1.59817763,0.00608771,0.03446277,0.09341824,0.64702952,0.01786978,0.20313969,0.39944794,0.73690274
0.54927464,1.56130579,0.00599156,0.03335220,0.09022563,0.62795848,0.01790148,0.20023946,0.39302697,0.72297216
0.55527764,1.52490419,0.00586678,0.03249431,0.08765594,0.60917054,0.01795101,0.19765376,0.38531703,0.70897129
0.56128064,1.48968567,0.00571665,0.03190541,0.08572952,0.59094312,0.01802744,0.19547247,0.37652938,0.69523647
0.56728364,1.45630468,0.00554502,0.03159535,0.08444795,0.57353047,0.01813914,0.19377439,0.36689284,0.68207883
0.57328664,1.42533825,0.00535612,0.03156735,0.08379464,0.55715804,0.01829336,0.19262511,0.35664634,0.66977312
0.57928964,1.39727005,0.00515438,0.03181801,0.08373597,0.54201790,0.01849584,0.19207540,0.34603140,0.65854804
0.58529265,1.37247841,0.00494433,0.03233755,0.08422314,0.52826546,0.01875054,0.19216018,0.33528485,0.64857870
0.59129565,1.35122896,0.00473038,0.03311027,0.08519455,0.51601748,0.01905940,0.19289815,0.32463223,0.63998159
0.59729865,1.33367230,0.00451673,0.03411527,0.08657867,0.50535183,0.01942226,0.19429207,0.31428201,0.63281236
0.60330165,1.31984696,0.00430726,0.03532729,0.08829731,0.49630862,0.01983695,0.19632982,0.30442093,0.62706660
0.60930465,1.30968758,0.00410543,0.03671771,0.09026913,0.48889305,0.02029939,0.19898601,0.29521063,0.62268357
0.61530765,1.30303794,0.00391427,0.03825575,0.09241343,0.48307961,0.02080392,0.20222430,0.28678551,0.61955285
0.62131066,1.29966825,0.00373631,0.03990960,0.09465390,0.47881744,0.02134370,0.20600012,0.27925190,0.61752349
0.62731366,1.29929575,0.00357364,0.04164775,0.09692235,0.47603666,0.02191126,0.21026382,0.27268842,0.61641532
0.63331666,1.30160763,0.00342790,0.04344016,0.09916232,0.47465522,0.02249904,0.21496388,0.26714729,0.61603183
0.63931966,1.30628492,0.00330039,0.04525947,0.10133230,0.47458584,0.02310007,0.22005023,0.26265654,0.61617391
0.64532266,1.31302616,0.00319206,0.04708202,0.10340864,0.47574274,0.02370864,0.22547730,0.25922268,0.61665390
0.65132566,1.32156948,0.00310369,0.04888873,0.10538790,0.47804771,0.02432093,0.23120669,0.25683378,0.61730902
0.65732866,1.33171189,0.00303587,0.05066578,0.10728861,0.48143510,0.02493560,0.23720936,0.25546257,0.61801374
0.66333167,1.34332480,0.00298918,0.05240505,0.10915236,0.48585559,0.02555432,0.24346704,0.25506945,0.61869031
0.66933467,1.35636489,0.00296417,0.05410429,0.11104425,0.49127840,0.02618210,0.24997302,0.25560520,0.61931693
0.67533767,1.37087985,0.00296148,0.05576697,0.11305239,0.49769186,0.02682750,0.25673205,0.25701327,0.61993324
0.68134067,1.38700858,0.00298183,0.05740197,0.11528685,0.50510248,0.02750270,0.26375949,0.25923161,0.62064291
0.68734367,1.40497623,0.00302607,0.05902286,0.11787764,0.51353238,0.02822331,0.27107975,0.26219402,0.62161302
0.69334667,1.42508402,0.00309513,0.06064706,0.12097207,0.52301547,0.02900800,0.27872406,0.26583100,0.62307052
0.69934967,1.44769481,0.00319001,0.06229476,0.12473129,0.53359265,0.02987794,0.28672786,0.27007033,0.62529587
0.70535268,1.47321501,0.00331172,0.06398770,0.12932630,0.54530614,0.03085605,0.29512782,0.27483729,0.62861405
0.71135568,1.50207389,0.00346119,0.06574790,0.13493328,0.55819365,0.03196610,0.30395874,0.28005484,0.63338356
0.71735868,1.53470140,0.00363916,0.06759635,0.14172844,0.57228246,0.03323160,0.31325058,0.28564371,0.63998367
0.72336168,1.57150537,0.00384612,0.06955173,0.14988257,0.58758387,0.03467476,0.32302570,0.29152265,0.64880066
0.72936468,1.61284939,0.00408216,0.07162935,0.15955522,0.60408846,0.03631525,0.33329649,0.29760890,0.66021331
0.73536768,1.65903216,0.00434688,0.07384010,0.17088882,0.62176215,0.03816903,0.34406357,0.30381886,0.67457847
0.74137069,1.71026901,0.00463930,0.07618984,0.18400274,0.64054349,0.04024725,0.35531451,0.31006910,0.69221693
0.74737369,1.76667648,0.00495776,0.07867882,0.19898754,0.66034217,0.04255526,0.36702324,0.31627764,0.71340023
0.75337669,1.82826011,0.00529989,0.08130155,0.21589953,0.68103873,0.04509175,0.37915002,0.32236551,0.73833865
0.75937969,1.89490597,0.00566256,0.08404693,0.23475583,0.70248561,0.04784809,0.39164206,0.32825839,0.76717088
0.76538269,1.96637579,0.00604187,0.08689855,0.25553005,0.72450917,0.05080798,0.40443451,0.33388835,0.79995546
0.77138569,2.04230584,0.00643324,0.08983538,0.27814892,0.74691273,0.05394730,0.41745185,0.33919559,0.83666435
0.77738869,2.12220928,0.00683140,0.09283256,0.30248983,0.76948037,0.05723426,0.43060956,0.34412991,0.87717872
0.78339170,2.20548179,0.00723056,0.09586240,0.32837964,0.79198117,0.06062989,0.44381587,0.34865197,0.92128710
0.78939470,2.29141021,0.00762452,0.09889542,0.35559485,0.81417389,0.06408879,0.45697342,0.35273409,0.96868598
0.79539770,2.37918376,0.00800684,0.10190150,0.38386317,0.83581166,0.06756011,0.46998096,0.35636068,1.01898291
0.80140070,2.46790774,0.00837101,0.10485088,0.41286673,0.85664664,0.07098892,0.48273473,0.35952807,1.07170199
0.80740370,2.55661917,0.00871065,0.10771516,0.44224684,0.87643453,0.07431760,0.49512965,0.36224384,1.12629190
0.81340670,2.64430428,0.00901977,0.11046809,0.47161032,0.89493865,0.07748755,0.50706029,0.36452567,1.18213620
0.81940970,2.72991738,0.00929291,0.11308620,0.50053739,0.91193380,0.08044091,0.51842160,0.36639969,1.23856586
0.82541271,2.81240106,0.00952537,0.11554916,0.52859086,0.92720952,0.08312242,0.52910947,0.36789849,1.29487375
0.83141571,2.89070722,0.00971342,0.11784000,0.55532646,0.94057316,0.08548111,0.53902118,0.36905880,1.35033083
0.83741871,2.96381876,0.00985442,0.11994502,0.58030406,0.95185236,0.08747210,0.54805591,0.36991911,1.40420369
0.84342171,3.03077154,0.00994700,0.12185352,0.60309942,0.96089731,0.08905813,0.55611529,0.37051716,1.45577304
0.84942471,3.09067615,0.00999113,0.12355737,0.62331598,0.96758266,0.09021092,0.56310410,0.37088765,1.50435254
0.85542771,3.14273917,0.00998821,0.12505048,0.64059646,0.97180914,0.09091231,0.56893128,0.37106013,1.54930761
0.86143072,3.18628325,0.00994108,0.12632811,0.65463373,0.97350499,0.09115513,0.57351122,0.37105724,1.59007343
0.86743372,3.22076553,0.00985403,0.12738627,0.66518040,0.97262707,0.09094369,0.57676534,0.37089345,1.62617164
0.87343672,3.24579392,0.00973275,0.12822108,0.67205701,0.96916185,0.09029402,0.57862400,0.37057431,1.65722507
0.87943972,3.26114039,0.00958424,0.12882833,0.67515823,0.96312606,0.08923371,0.57902867,0.37009622,1.68296994
0.88544272,3.26675101,0.00941669,0.12920306,0.67445679,0.95456711,0.08780144,0.57793424,0.36944678,1.70326502
0.89144572,3.26275193,0.00923934,0.12933947,0.67000514,0.94356314,0.08604623,0.57531147,0.36860575,1.71809720
0.89744872,3.24945109,0.00906228,0.12923090,0.66193445,0.93022272,0.08402631,0.57114929,0.36754640,1.72758332
0.90345173,3.22733521,0.00889628,0.12887011,0.65045119,0.91468404,0.08180786,0.56545696,0.36623735,1.73196788
0.90945473,3.19706181,0.00875255,0.12824979,0.63583123,0.89711363,0.07946337,0.55826584,0.36464461,1.73161665
0.91545773,3.15944638,0.00864248,0.12736313,0.61841173,0.87770451,0.07707002,0.54963063,0.36273392,1.72700624
0.92146073,3.11544469,0.00857742,0.12620468,0.59858112,0.85667377,0.07470775,0.53963004,0.36047304,1.71870989
0.92746373,3.06613049,0.00856838,0.12477119,0.57676754,0.83425948,0.07245736,0.52836669,0.35783392,1.70737986
0.93346673,3.01266928,0.00862576,0.12306253,0.55342611,0.81071704,0.07039856,0.51596615,0.35479472,1.69372688
0.93946973,2.95628860,0.00875906,0.12108256,0.52902567,0.78631493,0.06860806,0.50257518,0.35134143,1.67849745
0.94547274,2.89824563,0.00897661,0.11883993,0.50403529,0.76132999,0.06715760,0.48835913,0.34746901,1.66244959
0.95147574,2.83979321,0.00928529,0.11634866,0.47891116,0.73604218,0.06611228,0.47349851,0.34318205,1.64632791
0.95747874,2.78214514,0.00969022,0.11362855,0.45408427,0.71072907,0.06552883,0.45818484,0.33849485,1.63083892
0.96348174,2.72644189,0.01019458,0.11070530,0.42994938,0.68566020,0.06545417,0.44261597,0.33343091,1.61662738
0.96948474,2.67371794,0.01079930,0.10761040,0.40685546,0.66109125,0.06592417,0.42699095,0.32802187,1.60425457
0.97548774,2.62487186,0.01150293,0.10438063,0.38509809,0.63725852,0.06696253,0.41150467,0.32230606,1.59417930
0.98149075,2.58064014,0.01230149,0.10105735,0.36491383,0.61437365,0.06858010,0.39634251,0.31632654,1.58674243
0.98749375,2.54157586,0.01318836,0.09768547,0.34647683,0.59261885,0.07077428,0.38167517,0.31012896,1.58215539
0.99349675,2.50803299,0.01415427,0.09431224,0.32989753,0.57214282,0.07352885,0.36765390,0.30375930,1.58049324
0.99949975,2.48015699,0.01518733,0.09098579,0.31522362,0.55305755,0.07681404,0.35440638,0.29726161,1.58169261
1.00550275,2.45788224,0.01627322,0.08775363,0.30244282,0.53543609,0.08058693,0.34203333,0.29067587,1.58555448
1.01150575,2.44093631,0.01739535,0.08466107,0.29148766,0.51931141,0.08479220,0.33060610,0.28403623,1.59175191
1.01750875,2.42885124,0.01853521,0.08174967,0.28224163,0.50467647,0.08936310,0.32016528,0.27736960,1.59984230
1.02351176,2.42098130,0.01967272,0.07905579,0.27454669,0.49148547,0.09422279,0.31072039,0.27069476,1.60928373
1.02951476,2.41652673,0.02078671,0.07660931,0.26821167,0.47965630,0.09928592,0.30225069,0.26402193,1.61945484
1.03551776,2.41456258,0.02185547,0.07443263,0.26302131,0.46907410,0.10446048,0.29470709,0.25735305,1.62967738
1.04152076,2.41407162,0.02285728,0.07253983,0.25874552,0.45959586,0.10964978,0.28801504,0.25068240,1.63924061
1.04752376,2.41398010,0.02377105,0.07093624,0.25514861,0.45105581,0.11475465,0.28207827,0.24399788,1.64742653
1.05352676,2.41319496,0.02457691,0.06961831,0.25199815,0.44327156,0.11967566,0.27678330,0.23728258,1.65353510
1.05952976,2.41064137,0.02525679,0.06857376,0.24907322,0.43605064,0.12431547,0.27200448,0.23051666,1.65690843
1.06553277,2.40529900,0.02579500,0.06778218,0.24617177,0.42919721,0.12858104,0.26760934,0.22367945,1.65695316
1.07153577,2.39623598,0.02617868,0.06721574,0.24311691,0.42251887,0.13238584,0.26346410,0.21675158,1.65316018
1.07753877,2.38263939,0.02639820,0.06684035,0.23976204,0.41583308,0.13565179,0.25943909,0.20971701,1.64512135
1.08354177,2.36384145,0.02644747,0.06661692,0.23599468,0.40897323,0.13831110,0.25541394,0.20256492,1.63254253
1.08954477,2.33934063,0.02632409,0.06650284,0.23173890,0.40179393,0.14030772,0.25128228,0.19529137,1.61525299
1.09554777,2.30881746,0.02602940,0.06645355,0.22695653,0.39417560,0.14159864,0.24695585,0.18790052,1.59321094
1.10155078,2.27214463,0.02556842,0.06642418,0.22164700,0.38602804,0.14215466,0.24236792,0.18040556,1.56650547
1.10755378,2.22939161,0.02494961,0.06637114,0.21584595,0.37729305,0.14196094,0.23747588,0.17282918,1.53535510
1.11355678,2.18082403,0.02418458,0.06625372,0.20962288,0.36794597,0.14101714,0.23226296,0.16520366,1.50010341
1.11955978,2.12689813,0.02328767,0.06603548,0.20307770,0.35799616,0.13933722,0.22673912,0.15757059,1.46121210
1.12556278,2.06825087,0.02227547,0.06568557,0.19633657,0.34748652,0.13694883,0.22094097,0.14998020,1.41925204
1.13156578,2.00568633,0.02116623,0.06517977,0.18954706,0.33649198,0.13389251,0.21493092,0.14249045,1.37489282
1.13756878,1.94015893,0.01997936,0.06450131,0.18287287,0.32511726,0.13022051,0.20879551,0.13516588,1.32889111
1.14357179,1.87275414,0.01873475,0.06364145,0.17648823,0.31349370,0.12599542,0.20264300,0.12807627,1.28207829
1.14957479,1.80466707,0.01745229,0.06259978,0.17057212,0.30177556,0.12128862,0.19660038,0.12129515,1.23534748
1.15557779,1.73717956,0.01615128,0.06138418,0.16530252,0.29013575,0.11617858,0.19080975,0.11489835,1.18964024
