energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.04652326,4.67951822,0.00107127,0.53627462,0.29586249,0.00000000,0.05051561,1.74491424,0.82720339,2.38049312
-3.04052026,4.44854050,0.00096370,0.51028043,0.28292559,0.00000000,0.04711540,1.65933282,0.79002714,2.26239907
-3.03451726,4.20833619,0.00086286,0.48290038,0.26951911,0.00000000,0.04367629,1.57070713,0.74960224,2.13968967
-3.02851426,3.96267208,0.00076877,0.45461178,0.25589194,0.00000000,0.04023956,1.48045963,0.70662714,2.01419740
-3.02251126,3.71528862,0.00068146,0.42588498,0.24228933,0.00000000,0.03684413,1.38999217,0.66182137,1.88775782
-3.01650825,3.46978849,0.00060088,0.39717058,0.22894511,0.00000000,0.03352566,1.30064470,0.61590388,1.76215267
-3.01050525,3.22953460,0.00052697,0.36888795,0.21607452,0.00000000,0.03031588,1.21365762,0.56957268,1.63905724
-3.00450225,2.99756099,0.00045958,0.34141534,0.20386789,0.00000000,0.02724207,1.13013909,0.52348641,1.51999402
-2.99849925,2.77649978,0.00039853,0.31508194,0.19248545,0.00000000,0.02432677,1.05103834,0.47824858,1.40629414
-2.99249625,2.56852576,0.00034359,0.29016193,0.18205343,0.00000000,0.02158758,0.97712578,0.43439490,1.29906773
-2.98649325,2.37532022,0.00029448,0.26687083,0.17266144,0.00000000,0.01903724,0.90898027,0.39238394,1.19918385
-2.98049025,2.19805382,0.00025088,0.24536399,0.16436132,0.00000000,0.01668381,0.84698364,0.35259128,1.10726008
-2.97448724,2.03738842,0.00021245,0.22573712,0.15716741,0.00000000,0.01453096,0.79132232,0.31530695,1.02366184
-2.96848424,1.89349612,0.00017879,0.20802888,0.15105803,0.00000000,0.01257839,0.74199558,0.28073619,0.94851041
-2.96248124,1.76609400,0.00014954,0.19222497,0.14597830,0.00000000,0.01082230,0.69882965,0.24900287,0.88169910
-2.95647824,1.65449189,0.00012430,0.17826381,0.14184393,0.00000000,0.00925596,0.66149682,0.22015538,0.82291612
-2.95047524,1.55765057,0.00010266,0.16604322,0.13854588,0.00000000,0.00787019,0.62953862,0.19417443,0.77167282
-2.94447224,1.47424740,0.00008426,0.15542782,0.13595568,0.00000000,0.00665399,0.60239171,0.17098217,0.72733589
-2.93846923,1.40274638,0.00006872,0.14625698,0.13393114,0.00000000,0.00559503,0.57941562,0.15045216,0.68916187
-2.93246623,1.34146970,0.00005568,0.13835271,0.13232226,0.00000000,0.00468011,0.55992100,0.13241971,0.65633258
-2.92646323,1.28866794,0.00004483,0.13152751,0.13097708,0.00000000,0.00389567,0.54319734,0.11669209,0.62798993
-2.92046023,1.24258655,0.00003586,0.12559166,0.12974724,0.00000000,0.00322811,0.52853927,0.10305832,0.60326905
-2.91445723,1.20152625,0.00002851,0.12035983,0.12849307,0.00000000,0.00266415,0.51527041,0.09129803,0.58132836
-2.90845423,1.16389582,0.00002251,0.11565688,0.12708808,0.00000000,0.00219107,0.50276423,0.08118946,0.56137599
-2.90245123,1.12825584,0.00001766,0.11132262,0.12542265,0.00000000,0.00179691,0.49046126,0.07251613,0.54269167
-2.89644822,1.09335253,0.00001377,0.10721551,0.12340683,0.00000000,0.00147063,0.47788229,0.06507234,0.52464385
-2.89044522,1.05814136,0.00001066,0.10321529,0.12097225,0.00000000,0.00120216,0.46463751,0.05866737,0.50670162
-2.88444222,1.02180039,0.00000820,0.09922450,0.11807305,0.00000000,0.00098246,0.45043140,0.05312837,0.48844173
-2.87843922,0.98373395,0.00000627,0.09516894,0.11468590,0.00000000,0.00080354,0.43506362,0.04830225,0.46955073
-2.87243622,0.94356720,0.00000476,0.09099727,0.11080920,0.00000000,0.00065842,0.41842628,0.04405641,0.44982268
-2.86643322,0.90113295,0.00000359,0.08667972,0.10646145,0.00000000,0.00054106,0.40049788,0.04027862,0.42915302
-2.86043022,0.85645181,0.00000269,0.08220615,0.10167899,0.00000000,0.00044633,0.38133456,0.03687626,0.40752918
-2.85442721,0.80970737,0.00000201,0.07758360,0.09651329,0.00000000,0.00036989,0.36105928,0.03377488,0.38501872
-2.84842421,0.76121770,0.00000148,0.07283343,0.09102784,0.00000000,0.00030814,0.33984946,0.03091644,0.36175568
-2.84242121,0.71140502,0.00000109,0.06798833,0.08529484,0.00000000,0.00025811,0.31792389,0.02825725,0.33792596
-2.83641821,0.66076467,0.00000080,0.06308915,0.07939187,0.00000000,0.00021741,0.29552936,0.02576581,0.31375243
-2.83041521,0.60983504,0.00000058,0.05818196,0.07339869,0.00000000,0.00018407,0.27292772,0.02342063,0.28948036
-2.82441221,0.55916944,0.00000042,0.05331517,0.06739421,0.00000000,0.00015657,0.25038385,0.02120811,0.26536387
-2.81840920,0.50931092,0.00000030,0.04853704,0.06145386,0.00000000,0.00013368,0.22815488,0.01912062,0.24165375
-2.81240620,0.46077070,0.00000021,0.04389347,0.05564728,0.00000000,0.00011446,0.20648099,0.01715470,0.21858701
-2.80640320,0.41401082,0.00000015,0.03942624,0.05003658,0.00000000,0.00009818,0.18557808,0.01530963,0.19637839
-2.80040020,0.36943098,0.00000011,0.03517166,0.04467501,0.00000000,0.00008427,0.16563223,0.01358612,0.17521403
-2.79439720,0.32735984,0.00000007,0.03115968,0.03960615,0.00000000,0.00007230,0.14679619,0.01198532,0.15524708
-2.78839420,0.28805029,0.00000005,0.02741333,0.03486354,0.00000000,0.00006195,0.12918747,0.01050810,0.13659540
-2.78239120,0.25167858,0.00000004,0.02394860,0.03047074,0.00000000,0.00005296,0.11288828,0.00915448,0.11934097
-2.77638819,0.21834664,0.00000002,0.02077458,0.02644180,0.00000000,0.00004513,0.09794671,0.00792336,0.10353092
-2.77038519,0.18808702,0.00000002,0.01789393,0.02278191,0.00000000,0.00003832,0.08437911,0.00681232,0.08917979
-2.76438219,0.16086998,0.00000001,0.01530350,0.01948840,0.00000000,0.00003239,0.07217347,0.00581760,0.07627281
-2.75837919,0.13661186,0.00000001,0.01299508,0.01655182,0.00000000,0.00002724,0.06129321,0.00493423,0.06476983
-2.75237619,0.11518442,0.00000000,0.01095630,0.01395714,0.00000000,0.00002279,0.05168149,0.00415616,0.05460968
-2.74637319,0.09642438,0.00000000,0.00917151,0.01168492,0.00000000,0.00001896,0.04326555,0.00347646,0.04571469
-2.74037019,0.08014277,0.00000000,0.00762263,0.00971253,0.00000000,0.00001568,0.03596099,0.00288759,0.03799508
-2.73436718,0.06613386,0.00000000,0.00629004,0.00801521,0.00000000,0.00001289,0.02967574,0.00238162,0.03135318
-2.72836418,0.05418307,0.00000000,0.00515328,0.00656708,0.00000000,0.00001052,0.02431371,0.00195047,0.02568716
-2.72236118,0.04407406,0.00000000,0.00419175,0.00534200,0.00000000,0.00000854,0.01977798,0.00158610,0.02089437
-2.71635818,0.03559449,0.00000000,0.00338522,0.00431430,0.00000000,0.00000688,0.01597337,0.00128070,0.01687410
-2.71035518,0.02854078,0.00000000,0.00271431,0.00345933,0.00000000,0.00000551,0.01280864,0.00102684,0.01352975
-2.70435218,0.02272162,0.00000000,0.00216082,0.00275392,0.00000000,0.00000438,0.01019804,0.00081759,0.01077058
-2.69834917,0.01796049,0.00000000,0.00170794,0.00217668,0.00000000,0.00000346,0.00806250,0.00064657,0.00851282
-2.69234617,0.01409716,0.00000000,0.00134042,0.00170817,0.00000000,0.00000272,0.00633026,0.00050802,0.00668042
-2.68634317,0.01098849,0.00000000,0.00104463,0.00133101,0.00000000,0.00000213,0.00493731,0.00039685,0.00520539
-2.68034017,0.00850844,0.00000000,0.00080855,0.00102989,0.00000000,0.00000166,0.00382736,0.00030860,0.00402780
-2.67433717,0.00654765,0.00000001,0.00062175,0.00079147,0.00000000,0.00000129,0.00295175,0.00023948,0.00309559
-2.66833417,0.00501265,0.00000001,0.00047529,0.00060433,0.00000000,0.00000102,0.00226905,0.00018629,0.00236411
-2.66233117,0.00382473,0.00000001,0.00036161,0.00045879,0.00000000,0.00000082,0.00174470,0.00014648,0.00179564
-2.65632816,0.00291887,0.00000002,0.00027441,0.00034677,0.00000000,0.00000069,0.00135048,0.00011810,0.00135877
-2.65032516,0.00224248,0.00000003,0.00020857,0.00026163,0.00000000,0.00000063,0.00106414,0.00009976,0.00102782
-2.64432216,0.00175428,0.00000004,0.00015994,0.00019800,0.00000000,0.00000064,0.00086891,0.00009070,0.00078227
-2.63831916,0.00142341,0.00000006,0.00012532,0.00015165,0.00000000,0.00000073,0.00075324,0.00009079,0.00060620
-2.63231616,0.00122858,0.00000009,0.00010228,0.00011932,0.00000000,0.00000091,0.00071061,0.00010057,0.00048794
-2.62631316,0.00115764,0.00000013,0.00008913,0.00009867,0.00000000,0.00000122,0.00073942,0.00012138,0.00041972
-2.62031016,0.00120736,0.00000019,0.00008486,0.00008814,0.00000000,0.00000169,0.00084315,0.00015546,0.00039754
-2.61430715,0.00138359,0.00000027,0.00008903,0.00008692,0.00000000,0.00000238,0.00103065,0.00020611,0.00042112
-2.60830415,0.00170176,0.00000038,0.00010182,0.00009488,0.00000000,0.00000338,0.00131658,0.00027793,0.00049418
-2.60230115,0.00218784,0.00000054,0.00012397,0.00011264,0.00000000,0.00000478,0.00172213,0.00037711,0.00062475
-2.59629815,0.00287967,0.00000075,0.00015682,0.00014152,0.00000000,0.00000674,0.00227587,0.00051177,0.00082585
-2.59029515,0.00382873,0.00000105,0.00020232,0.00018367,0.00000000,0.00000945,0.00301481,0.00069238,0.00111636
-2.58429215,0.00510243,0.00000145,0.00026308,0.00024209,0.00000000,0.00001318,0.00398568,0.00093225,0.00152220
-2.57828914,0.00678679,0.00000200,0.00034241,0.00032081,0.00000000,0.00001825,0.00524631,0.00124812,0.00207779
-2.57228614,0.00898959,0.00000273,0.00044440,0.00042502,0.00000000,0.00002509,0.00686718,0.00166081,0.00282787
-2.56628314,0.01184396,0.00000370,0.00057396,0.00056125,0.00000000,0.00003427,0.00893295,0.00219595,0.00382963
-2.56028014,0.01551224,0.00000498,0.00073689,0.00073758,0.00000000,0.00004648,0.01154413,0.00288480,0.00515521
-2.55427714,0.02019023,0.00000666,0.00093993,0.00096389,0.00000000,0.00006260,0.01481852,0.00376507,0.00689452
-2.54827414,0.02611152,0.00000884,0.00119077,0.00125207,0.00000000,0.00008372,0.01889259,0.00488183,0.00915837
-2.54227114,0.03355177,0.00001165,0.00149810,0.00161635,0.00000000,0.00011119,0.02392243,0.00628839,0.01208189
-2.53626813,0.04283291,0.00001525,0.00187155,0.00207352,0.00000000,0.00014665,0.03008439,0.00804713,0.01582803
-2.53026513,0.05432671,0.00001981,0.00232165,0.00264321,0.00000000,0.00019206,0.03757506,0.01023024,0.02059120
-2.52426213,0.06845773,0.00002555,0.00285970,0.00334813,0.00000000,0.00024979,0.04661049,0.01292033,0.02660077
-2.51825913,0.08570513,0.00003274,0.00349764,0.00421429,0.00000000,0.00032262,0.05742460,0.01621081,0.03412420
-2.51225613,0.10660294,0.00004164,0.00424778,0.00527116,0.00000000,0.00041380,0.07026649,0.02020590,0.04346973
-2.50625313,0.13173866,0.00005260,0.00512258,0.00655173,0.00000000,0.00052709,0.08539665,0.02502040,0.05498811
-2.50025013,0.16174942,0.00006598,0.00613427,0.00809256,0.00000000,0.00066676,0.10308191,0.03077884,0.06907328
-2.49424712,0.19731573,0.00008218,0.00729446,0.00993362,0.00000000,0.00083765,0.12358915,0.03761417,0.08616153
-2.48824412,0.23915209,0.00010165,0.00861370,0.01211809,0.00000000,0.00104511,0.14717769,0.04566580,0.10672880
-2.48224112,0.28799458,0.00012485,0.01010099,0.01469195,0.00000000,0.00129502,0.17409057,0.05507695,0.13128586
-2.47623812,0.34458497,0.00015230,0.01176330,0.01770346,0.00000000,0.00159372,0.20454478,0.06599130,0.16037107
-2.47023512,0.40965153,0.00018449,0.01360505,0.02120242,0.00000000,0.00194796,0.23872072,0.07854890,0.19454040
-2.46423212,0.48388654,0.00022195,0.01562766,0.02523934,0.00000000,0.00236477,0.27675121,0.09288138,0.23435464
-2.45822911,0.56792094,0.00026519,0.01782911,0.02986430,0.00000000,0.00285130,0.31871042,0.10910651,0.28036381
-2.45222611,0.66229655,0.00031468,0.02020359,0.03512585,0.00000000,0.00341470,0.36460320,0.12732229,0.33308884
-2.44622311,0.76743665,0.00037087,0.02274128,0.04106955,0.00000000,0.00406189,0.41435539,0.14760068,0.39300075
-2.44022011,0.88361587,0.00043412,0.02542822,0.04773658,0.00000000,0.00479931,0.46780554,0.16998110,0.46049804
-2.43421711,1.01093046,0.00050472,0.02824636,0.05516214,0.00000000,0.00563267,0.52469862,0.19446422,0.53588260
-2.42821411,1.14927035,0.00058285,0.03117375,0.06337391,0.00000000,0.00656666,0.58468236,0.22100596,0.61933532
-2.42221111,1.29829427,0.00066857,0.03418493,0.07239044,0.00000000,0.00760467,0.64730647,0.24951241,0.71089218
-2.41620810,1.45740941,0.00076178,0.03725143,0.08221968,0.00000000,0.00874850,0.71202535,0.27983565,0.81042207
-2.41020510,1.62575715,0.00086222,0.04034250,0.09285755,0.00000000,0.00999804,0.77820426,0.31177106,0.91760745
-2.40420210,1.80220600,0.00096946,0.04342593,0.10428674,0.00000000,0.01135105,0.84512937,0.34505633,1.03192919
-2.39819910,1.98535300,0.00108289,0.04646898,0.11647573,0.00000000,0.01280292,0.91202131,0.37937231,1.15265672
-2.39219610,2.17353437,0.00120169,0.04943937,0.12937807,0.00000000,0.01434652,0.97805219,0.41434612,1.27884455
-2.38619310,2.36484594,0.00132487,0.05230631,0.14293200,0.00000000,0.01597205,1.04236552,0.44955644,1.40933603
-2.38019010,2.55717339,0.00145126,0.05504150,0.15706040,0.00000000,0.01766706,1.10409850,0.48454107,1.54277499
-2.37418709,2.74823203,0.00157952,0.05762006,0.17167113,0.00000000,0.01941647,1.16240586,0.51880660,1.67762546
-2.36818409,2.93561514,0.00170819,0.06002130,0.18665780,0.00000000,0.02120271,1.21648442,0.55184006,1.81219947
-2.36218109,3.11684970,0.00183566,0.06222936,0.20190085,0.00000000,0.02300598,1.26559734,0.58312207,1.94469229
-2.35617809,3.28945766,0.00196028,0.06423368,0.21726912,0.00000000,0.02480454,1.30909711,0.61214117,2.07322436
-2.35017509,3.45102070,0.00208031,0.06602918,0.23262170,0.00000000,0.02657516,1.34644622,0.63840876,2.19588846
-2.34417209,3.59924615,0.00219406,0.06761626,0.24781018,0.00000000,0.02829354,1.37723467,0.66147398,2.31080066
-2.33816908,3.73203138,0.00229982,0.06900058,0.26268115,0.00000000,0.02993491,1.40119345,0.68093806,2.41615302
-2.33216608,3.84752431,0.00239600,0.07019257,0.27707895,0.00000000,0.03147460,1.41820336,0.69646731,2.51026606
-2.32616308,3.94417730,0.00248112,0.07120682,0.29084862,0.00000000,0.03288865,1.42829872,0.70780431,2.59163887
-2.32016008,4.02079241,0.00255386,0.07206125,0.30383895,0.00000000,0.03415439,1.43166578,0.71477664,2.65899474
-2.31415708,4.07655599,0.00261306,0.07277625,0.31590557,0.00000000,0.03525111,1.42863584,0.71730291,2.71132035
-2.30815408,4.11106112,0.00265783,0.07337366,0.32691401,0.00000000,0.03616055,1.41967334,0.71539552,2.74789696
-2.30215108,4.12431711,0.00268749,0.07387586,0.33674266,0.00000000,0.03686742,1.40535937,0.70916025,2.76832209
-2.29614807,4.11674554,0.00270162,0.07430477,0.34528546,0.00000000,0.03735984,1.38637145,0.69879252,2.77252097
-2.29014507,4.08916326,0.00270007,0.07468105,0.35245439,0.00000000,0.03762962,1.36346025,0.68457057,2.76074715
-2.28414207,4.04275293,0.00268295,0.07502333,0.35818154,0.00000000,0.03767250,1.33742437,0.66684583,2.73357246
-2.27813907,3.97902273,0.00265065,0.07534765,0.36242074,0.00000000,0.03748826,1.30908427,0.64603094,2.69186672
-2.27213607,3.89975676,0.00260376,0.07566700,0.36514871,0.00000000,0.03708071,1.27925625,0.62258598,2.63676820
-2.26613307,3.80695852,0.00254315,0.07599109,0.36636568,0.00000000,0.03645755,1.24872782,0.59700353,2.56964631
-2.26013007,3.70278966,0.00246985,0.07632626,0.36609534,0.00000000,0.03563016,1.21823516,0.56979325,2.49205789
-2.25412706,3.58950668,0.00238507,0.07667557,0.36438428,0.00000000,0.03461327,1.18844368,0.54146656,2.40569931
-2.24812406,3.46939805,0.00229019,0.07703906,0.36130083,0.00000000,0.03342456,1.15993238,0.51252222,2.31235622
-2.24212106,3.34472410,0.00218665,0.07741405,0.35693330,0.00000000,0.03208415,1.13318231,0.48343322,2.21385292
-2.23611806,3.21766209,0.00207600,0.07779566,0.35138784,0.00000000,0.03061413,1.10856980,0.45463551,2.11200353
-2.23011506,3.09025804,0.00195981,0.07817737,0.34478579,0.00000000,0.02903799,1.08636416,0.42651898,2.00856659
-2.22411206,2.96438716,0.00183964,0.07855158,0.33726079,0.00000000,0.02738005,1.06673003,0.39942080,1.90520470
-2.21810905,2.84172375,0.00171705,0.07891031,0.32895576,0.00000000,0.02566497,1.04973396,0.37362138,1.80345060
-2.21210605,2.72372135,0.00159351,0.07924584,0.32001978,0.00000000,0.02391716,1.03535480,0.34934281,1.70468052
-2.20610305,2.61160316,0.00147044,0.07955141,0.31060504,0.00000000,0.02216041,1.02349722,0.32674958,1.61009540
-2.20010005,2.50636262,0.00134912,0.07982180,0.30086415,0.00000000,0.02041741,1.01400775,0.30595158,1.52071031
-2.19409705,2.40877318,0.00123072,0.08005404,0.29094758,0.00000000,0.01870949,1.00669236,0.28700872,1.43735174
-2.18809405,2.31940639,0.00111628,0.08024791,0.28100168,0.00000000,0.01705633,1.00133486,0.26993710,1.36066249
-2.18209105,2.23865663,0.00100668,0.08040642,0.27116711,0.00000000,0.01547581,0.99771518,0.25471602,1.29111304
-2.17608804,2.16677086,0.00090267,0.08053627,0.26157772,0.00000000,0.01398394,0.99562655,0.24129563,1.22901863
-2.17008504,2.10388140,0.00080483,0.08064811,0.25236005,0.00000000,0.01259484,0.99489092,0.22960469,1.17456056
-2.16408204,2.05003977,0.00071359,0.08075672,0.24363314,0.00000000,0.01132082,0.99537179,0.21955803,1.12781031
-2.15807904,2.00524944,0.00062926,0.08088100,0.23550874,0.00000000,0.01017253,0.99698370,0.21106343,1.08875501
-2.15207604,1.96949567,0.00055199,0.08104383,0.22809183,0.00000000,0.00915907,0.99969816,0.20402758,1.05732262
-2.14607304,1.94277042,0.00048186,0.08127166,0.22148117,0.00000000,0.00828828,1.00354527,0.19836096,1.03340554
-2.14007004,1.92509110,0.00041878,0.08159403,0.21576989,0.00000000,0.00756690,1.00861131,0.19398139,1.01688108
-2.13406703,1.91651169,0.00036262,0.08204270,0.21104588,0.00000000,0.00700079,1.01503197,0.19081629,1.00762786
-2.12806403,1.91712569,0.00031316,0.08265070,0.20739193,0.00000000,0.00659514,1.02298165,0.18880362,1.00553722
-2.12206103,1.92706046,0.00027012,0.08345114,0.20488539,0.00000000,0.00635462,1.03265927,0.18789151,1.01051896
-2.11605803,1.94646325,0.00023317,0.08447586,0.20359746,0.00000000,0.00628347,1.04427119,0.18803674,1.02250131
-2.11005503,1.97547950,0.00020195,0.08575394,0.20359182,0.00000000,0.00638552,1.05801200,0.18920229,1.04142512
-2.10405203,2.01422477,0.00017609,0.08731018,0.20492281,0.00000000,0.00666416,1.07404437,0.19135415,1.06723282
-2.09804902,2.06275165,0.00015520,0.08916350,0.20763310,0.00000000,0.00712224,1.09247873,0.19445760,1.09985272
-2.09204602,2.12101391,0.00013888,0.09132549,0.21175098,0.00000000,0.00776180,1.11335420,0.19847331,1.13917998
-2.08604302,2.18882986,0.00012677,0.09379905,0.21728728,0.00000000,0.00858390,1.13662164,0.20335345,1.18505524
-2.08004002,2.26584747,0.00011847,0.09657728,0.22423232,0.00000000,0.00958817,1.16213014,0.20903814,1.23724252
-2.07403702,2.35151347,0.00011363,0.09964266,0.23255287,0.00000000,0.01077251,1.18961765,0.21545246,1.29540796
-2.06803402,2.44504889,0.00011190,0.10296663,0.24218934,0.00000000,0.01213268,1.21870669,0.22250418,1.35910074
-2.06203102,2.54543289,0.00011294,0.10650958,0.25305361,0.00000000,0.01366184,1.24890558,0.23008249,1.42773793
-2.05602801,2.65139667,0.00011642,0.11022125,0.26502745,0.00000000,0.01535024,1.27961536,0.23805772,1.50059425
-2.05002501,2.76142849,0.00012203,0.11404173,0.27796191,0.00000000,0.01718485,1.31014258,0.24628221,1.57679819
-2.04402201,2.87379064,0.00012945,0.11790283,0.29167772,0.00000000,0.01914918,1.33971726,0.25459224,1.65533491
-2.03801901,2.98654814,0.00013838,0.12172992,0.30596686,0.00000000,0.02122311,1.36751566,0.26281109,1.73505666
-2.03201601,3.09760886,0.00014852,0.12544422,0.32059538,0.00000000,0.02338296,1.39268669,0.27075299,1.81470053
-2.02601301,3.20477352,0.00015956,0.12896533,0.33530744,0.00000000,0.02560163,1.41438100,0.27822780,1.89291341
-2.02001001,3.30579418,0.00017121,0.13221399,0.34983051,0.00000000,0.02784899,1.43178117,0.28504638,1.96828326
-2.01400700,3.39843866,0.00018317,0.13511501,0.36388161,0.00000000,0.03009236,1.44413193,0.29102617,2.03937577
-2.00800400,3.48055851,0.00019515,0.13760011,0.37717445,0.00000000,0.03229721,1.45076857,0.29599693,2.10477483
-2.00200100,3.55015751,0.00020685,0.13961069,0.38942719,0.00000000,0.03442798,1.45114264,0.29980623,2.16312541
-1.99599800,3.60545783,0.00021801,0.14110025,0.40037052,0.00000000,0.03644902,1.44484331,0.30232456,2.21317677
-1.98999500,3.64496090,0.00022836,0.14203655,0.40975580,0.00000000,0.03832564,1.43161374,0.30344970,2.25382428
-1.98399200,3.66750028,0.00023766,0.14240323,0.41736289,0.00000000,0.04002514,1.41136150,0.30311029,2.28414789
-1.97798899,3.67228398,0.00024569,0.14220084,0.42300730,0.00000000,0.04151791,1.38416272,0.30126828,2.30344538
-1.97198599,3.65892448,0.00025226,0.14144729,0.42654640,0.00000000,0.04277840,1.35025990,0.29792031,2.31125895
-1.96598299,3.62745485,0.00025720,0.14017767,0.42788437,0.00000000,0.04378605,1.31005347,0.29309780,2.30739356
-1.95997999,3.57833016,0.00026040,0.13844331,0.42697557,0.00000000,0.04452599,1.26408768,0.28686597,2.29192632
-1.95397699,3.51241411,0.00026179,0.13631029,0.42382630,0.00000000,0.04498961,1.21303163,0.27932151,2.26520616
-1.94797399,3.43095129,0.00026131,0.13385731,0.41849467,0.00000000,0.04517484,1.15765630,0.27058941,2.22784369
-1.94197099,3.33552617,0.00025898,0.13117299,0.41108866,0.00000000,0.04508627,1.09880871,0.26081870,2.18069156
-1.93596798,3.22801059,0.00025483,0.12835283,0.40176242,0.00000000,0.04473490,1.03738453,0.25017758,2.12481613
-1.92996498,3.11050198,0.00024896,0.12549579,0.39071093,0.00000000,0.04413773,0.97430014,0.23884804,2.06146145
-1.92396198,2.98525474,0.00024149,0.12270069,0.37816319,0.00000000,0.04331708,0.91046545,0.22702007,1.99200737
-1.91795898,2.85460785,0.00023257,0.12006257,0.36437433,0.00000000,0.04229972,0.84675852,0.21488599,1.91792321
-1.91195598,2.72091160,0.00022238,0.11766922,0.34961696,0.00000000,0.04111580,0.78400279,0.20263478,1.84071935
-1.90595298,2.58645647,0.00021112,0.11559784,0.33417210,0.00000000,0.03979775,0.72294777,0.19044689,1.76189864
-1.89994997,2.45340701,0.00019900,0.11391218,0.31832004,0.00000000,0.03837904,0.66425365,0.17848960,1.68290980
-1.89394697,2.32374338,0.00018625,0.11266018,0.30233173,0.00000000,0.03689302,0.60848014,0.16691306,1.60510479
-1.88794397,2.19921275,0.00017309,0.11187219,0.28646080,0.00000000,0.03537172,0.55607972,0.15584720,1.52970205
-1.88194097,2.08129222,0.00015974,0.11155995,0.27093673,0.00000000,0.03384489,0.50739521,0.14539955,1.45775694
-1.87593797,1.97116467,0.00014641,0.11171635,0.25595932,0.00000000,0.03233908,0.46266136,0.13565407,1.39014074
-1.86993497,1.86970794,0.00013328,0.11231590,0.24169479,0.00000000,0.03087697,0.42201009,0.12667086,1.32752870
-1.86393197,1.77749746,0.00012055,0.11331607,0.22827341,0.00000000,0.02947690,0.38547904,0.11848684,1.27039770
-1.85792896,1.69482174,0.00010835,0.11465941,0.21578886,0.00000000,0.02815263,0.35302257,0.11111732,1.21903307
-1.85192596,1.62170948,0.00009683,0.11627620,0.20429923,0.00000000,0.02691329,0.32452479,0.10455818,1.17354410
-1.84592296,1.55796670,0.00008610,0.11808784,0.19382945,0.00000000,0.02576364,0.29981395,0.09878880,1.13388725
-1.83991996,1.50322175,0.00007625,0.12001056,0.18437504,0.00000000,0.02470440,0.27867741,0.09377531,1.09989544
-1.83391696,1.45697578,0.00006734,0.12195949,0.17590681,0.00000000,0.02373282,0.26087669,0.08947427,1.07131196
-1.82791396,1.41865606,0.00005943,0.12385271,0.16837632,0.00000000,0.02284333,0.24616200,0.08583628,1.04782702
-1.82191096,1.38766947,0.00005256,0.12561536,0.16172175,0.00000000,0.02202833,0.23428560,0.08280969,1.02911492
-1.81590795,1.36345333,0.00004675,0.12718337,0.15587379,0.00000000,0.02127891,0.22501374,0.08034404,1.01486985
-1.80990495,1.34552121,0.00004200,0.12850678,0.15076129,0.00000000,0.02058568,0.21813664,0.07839306,1.00483844
-1.80390195,1.33350137,0.00003833,0.12955246,0.14631639,0.00000000,0.01993948,0.21347629,0.07691728,0.99884720
-1.79789895,1.32716597,0.00003573,0.13030608,0.14247885,0.00000000,0.01933200,0.21089181,0.07588598,0.99682349
-1.79189595,1.32644961,0.00003421,0.13077318,0.13919943,0.00000000,0.01875638,0.21028244,0.07527850,0.99880889
-1.78589295,1.33145642,0.00003375,0.13097942,0.13644217,0.00000000,0.01820753,0.21158785,0.07508480,1.00496402
-1.77988994,1.34245516,0.00003435,0.13096983,0.13418549,0.00000000,0.01768249,0.21478614,0.07530534,1.01556480
-1.77388694,1.35986285,0.00003601,0.13080713,0.13242210,0.00000000,0.01718048,0.21988957,0.07595026,1.03098997
-1.76788394,1.38421757,0.00003872,0.13056929,0.13115789,0.00000000,0.01670291,0.22693817,0.07703790,1.05170070
-1.76188094,1.41614196,0.00004249,0.13034628,0.13040974,0.00000000,0.01625326,0.23599184,0.07859280,1.07821314
-1.75587794,1.45629909,0.00004730,0.13023623,0.13020260,0.00000000,0.01583675,0.24712104,0.08064325,1.11106533
-1.74987494,1.50534319,0.00005314,0.13034121,0.13056593,0.00000000,0.01546008,0.26039666,0.08321850,1.15078005
-1.74387194,1.56386756,0.00006001,0.13076273,0.13152981,0.00000000,0.01513096,0.27587962,0.08634587,1.19782575
-1.73786893,1.63235244,0.00006787,0.13159721,0.13312083,0.00000000,0.01485768,0.29361050,0.09004783,1.25257730
-1.73186593,1.71111555,0.00007671,0.13293170,0.13535825,0.00000000,0.01464865,0.31359990,0.09433914,1.31527886
-1.72586293,1.80026793,0.00008649,0.13483983,0.13825040,0.00000000,0.01451195,0.33581988,0.09922444,1.38601067
-1.71985993,1.89967731,0.00009715,0.13737844,0.14179168,0.00000000,0.01445492,0.36019696,0.10469607,1.46466180
-1.71385693,2.00894125,0.00010862,0.14058479,0.14596028,0.00000000,0.01448377,0.38660698,0.11073255,1.55091011
-1.70785393,2.12737126,0.00012082,0.14447458,0.15071677,0.00000000,0.01460330,0.41487215,0.11729760,1.64421081
-1.70185093,2.25398911,0.00013366,0.14904092,0.15600353,0.00000000,0.01481666,0.44476046,0.12433977,1.74379425
-1.69584792,2.38753550,0.00014703,0.15425401,0.16174526,0.00000000,0.01512516,0.47598740,0.13179286,1.84867323
-1.68984492,2.52649087,0.00016079,0.16006189,0.16785021,0.00000000,0.01552821,0.50822008,0.13957684,1.95765953
-1.68384192,2.66910734,0.00017481,0.16639187,0.17421239,0.00000000,0.01602328,0.54108343,0.14759943,2.06938913
