energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-4.30115058,1.81220543,0.10828166,0.17834804,0.49881623,0.00000000,0.31301718,0.25779044
-4.29514757,1.81049223,0.10403623,0.17501874,0.51678476,0.00000000,0.31858810,0.25157764
-4.28914457,1.80461541,0.09937144,0.17136123,0.53358969,0.00000000,0.32377937,0.24482903
-4.28314157,1.79473390,0.09436620,0.16739899,0.54908656,0.00000000,0.32853201,0.23764876
-4.27713857,1.78100939,0.08910069,0.16315340,0.56314126,0.00000000,0.33278545,0.23013597
-4.27113557,1.76360400,0.08365425,0.15864435,0.57563161,0.00000000,0.33647886,0.22238284
-4.26513257,1.74267896,0.07810354,0.15389086,0.58644865,0.00000000,0.33955259,0.21447297
-4.25912956,1.71839398,0.07252089,0.14891189,0.59549757,0.00000000,0.34194950,0.20648035
-4.25312656,1.69090735,0.06697300,0.14372705,0.60269840,0.00000000,0.34361626,0.19846868
-4.24712356,1.66037646,0.06151991,0.13835728,0.60798635,0.00000000,0.34450453,0.19049123
-4.24112056,1.62695882,0.05621427,0.13282539,0.61131198,0.00000000,0.34457200,0.18259107
-4.23511756,1.59081332,0.05110094,0.12715643,0.61264134,0.00000000,0.34378338,0.17480162
-4.22911456,1.55210178,0.04621689,0.12137791,0.61195601,0.00000000,0.34211135,0.16714757
-4.22311156,1.51099091,0.04159129,0.11551985,0.60925327,0.00000000,0.33953742,0.15964594
-4.21710855,1.46765443,0.03724590,0.10961462,0.60454653,0.00000000,0.33605297,0.15230741
-4.21110555,1.42227568,0.03319557,0.10369672,0.59786582,0.00000000,0.33166025,0.14513765
-4.20510255,1.37505043,0.02944890,0.09780242,0.58925871,0.00000000,0.32637351,0.13813885
-4.19909955,1.32619006,0.02600897,0.09196937,0.57879135,0.00000000,0.32022032,0.13131107
-4.19309655,1.27592488,0.02287416,0.08623619,0.56654965,0.00000000,0.31324287,0.12465366
-4.18709355,1.22450761,0.02003893,0.08064211,0.55264064,0.00000000,0.30549942,0.11816654
-4.18109055,1.17221667,0.01749467,0.07522661,0.53719360,0.00000000,0.29706570,0.11185131
-4.17508754,1.11935916,0.01523045,0.07002927,0.52036107,0.00000000,0.28803629,0.10571220
-4.16908454,1.06627328,0.01323370,0.06508959,0.50231934,0.00000000,0.27852571,0.09975685
-4.16308154,1.01332985,0.01149090,0.06044699,0.48326846,0.00000000,0.26866937,0.09399680
-4.15707854,0.96093270,0.00998816,0.05614086,0.46343146,0.00000000,0.25862405,0.08844781
-4.15107554,0.90951775,0.00871163,0.05221075,0.44305271,0.00000000,0.24856794,0.08312987
-4.14507254,0.85955051,0.00764801,0.04869650,0.42239543,0.00000000,0.23870011,0.07806704
-4.13906953,0.81152191,0.00678478,0.04563843,0.40173814,0.00000000,0.22923927,0.07328701
-4.13306653,0.76594242,0.00611045,0.04307751,0.38137035,0.00000000,0.22042192,0.06882048
-4.12706353,0.72333443,0.00561475,0.04105541,0.36158723,0.00000000,0.21249967,0.06470033
-4.12106053,0.68422309,0.00528861,0.03961437,0.34268371,0.00000000,0.20573578,0.06096065
-4.11505753,0.64912567,0.00512425,0.03879700,0.32494796,0.00000000,0.20040096,0.05763561
-4.10905453,0.61853979,0.00511503,0.03864579,0.30865463,0.00000000,0.19676835,0.05475830
-4.10305153,0.59293073,0.00525531,0.03920237,0.29405785,0.00000000,0.19510778,0.05235944
-4.09704852,0.57271827,0.00554028,0.04050655,0.28138449,0.00000000,0.19567937,0.05046613
-4.09104552,0.55826331,0.00596568,0.04259507,0.27082772,0.00000000,0.19872650,0.04910063
-4.08504252,0.54985478,0.00652751,0.04550011,0.26254121,0.00000000,0.20446837,0.04827914
-4.07903952,0.54769728,0.00722169,0.04924753,0.25663409,0.00000000,0.21309218,0.04801078
-4.07303652,0.55189974,0.00804374,0.05385502,0.25316693,0.00000000,0.22474517,0.04829662
-4.06703352,0.56246562,0.00898841,0.05933003,0.25214886,0.00000000,0.23952685,0.04912891
-4.06103052,0.57928507,0.01004937,0.06566778,0.25353593,0.00000000,0.25748142,0.05049055
-4.05502751,0.60212940,0.01121888,0.07284925,0.25723082,0.00000000,0.27859098,0.05235473
-4.04902451,0.63064824,0.01248752,0.08083945,0.26308395,0.00000000,0.30276967,0.05468486
-4.04302151,0.66436970,0.01384403,0.08958589,0.27089595,0.00000000,0.32985913,0.05743475
-4.03701851,0.70270382,0.01527514,0.09901757,0.28042153,0.00000000,0.35962567,0.06054912
-4.03101551,0.74494953,0.01676555,0.10904452,0.29137461,0.00000000,0.39175947,0.06396432
-4.02501251,0.79030508,0.01829802,0.11955787,0.30343469,0.00000000,0.42587605,0.06760943
-4.01900950,0.83788222,0.01985350,0.13043084,0.31625419,0.00000000,0.46152037,0.07140758
-4.01300650,0.88672362,0.02141146,0.14152040,0.32946678,0.00000000,0.49817359,0.07527753
-4.00700350,0.93582364,0.02295026,0.15266978,0.34269630,0.00000000,0.53526256,0.07913555
-4.00100050,0.98415169,0.02444764,0.16371184,0.35556609,0.00000000,0.57217206,0.08289734
-3.99499750,1.03067790,0.02588133,0.17447310,0.36770858,0.00000000,0.60825945,0.08648026
-3.98899450,1.07440014,0.02722967,0.18477847,0.37877470,0.00000000,0.64287133,0.08980545
-3.98299150,1.11437171,0.02847235,0.19445647,0.38844290,0.00000000,0.67536192,0.09280012
-3.97698849,1.14972868,0.02959110,0.20334472,0.39642752,0.00000000,0.70511228,0.09539960
-3.97098549,1.17971593,0.03057043,0.21129556,0.40248613,0.00000000,0.73154983,0.09754937
-3.96498249,1.20371082,0.03139825,0.21818148,0.40642575,0.00000000,0.75416722,0.09920674
-3.95897949,1.22124352,0.03206649,0.22390017,0.40810754,0.00000000,0.77253992,0.10034233
-3.95297649,1.23201304,0.03257159,0.22837888,0.40744994,0.00000000,0.78634149,0.10094109
-3.94697349,1.23589830,0.03291481,0.23157794,0.40443010,0.00000000,0.79535601,0.10100293
-3.94097049,1.23296345,0.03310246,0.23349319,0.39908353,0.00000000,0.79948682,0.10054287
-3.93496748,1.22345718,0.03314585,0.23415706,0.39150195,0.00000000,0.79876127,0.09959073
-3.92896448,1.20780583,0.03306117,0.23363846,0.38182957,0.00000000,0.79333095,0.09819025
-3.92296148,1.18660035,0.03286907,0.23204111,0.37025776,0.00000000,0.78346747,0.09639784
-3.91695848,1.16057758,0.03259412,0.22950056,0.35701846,0.00000000,0.76955376,0.09428079
-3.91095548,1.13059634,0.03226408,0.22617990,0.34237651,0.00000000,0.75207121,0.09191513
-3.90495248,1.09760930,0.03190903,0.22226425,0.32662123,0.00000000,0.73158316,0.08938318
-3.89894947,1.06263154,0.03156035,0.21795436,0.31005763,0.00000000,0.70871541,0.08677085
-3.89294647,1.02670714,0.03124964,0.21345941,0.29299741,0.00000000,0.68413453,0.08416483
-3.88694347,0.99087490,0.03100761,0.20898948,0.27575026,0.00000000,0.65852489,0.08164969
-3.88094047,0.95613469,0.03086295,0.20474782,0.25861570,0.00000000,0.63256535,0.07930514
-3.87493747,0.92341555,0.03084125,0.20092339,0.24187569,0.00000000,0.60690666,0.07720333
-3.86893447,0.89354696,0.03096401,0.19768387,0.22578830,0.00000000,0.58215026,0.07540659
-3.86293147,0.86723422,0.03124785,0.19516956,0.21058256,0.00000000,0.55882969,0.07396540
-3.85692846,0.84503903,0.03170377,0.19348832,0.19645472,0.00000000,0.53739490,0.07291686
-3.85092546,0.82736584,0.03233676,0.19271187,0.18356579,0.00000000,0.51820042,0.07228365
-3.84492246,0.81445465,0.03314557,0.19287356,0.17204060,0.00000000,0.50149751,0.07207354
-3.83891946,0.80638035,0.03412275,0.19396777,0.16196809,0.00000000,0.48743068,0.07227948
-3.83291646,0.80305867,0.03525494,0.19595095,0.15340293,0.00000000,0.47603853,0.07288021
-3.82691346,0.80425845,0.03652343,0.19874427,0.14636816,0.00000000,0.46725875,0.07384144
-3.82091046,0.80961965,0.03790497,0.20223784,0.14085877,0.00000000,0.46093708,0.07511760
-3.81490745,0.81867645,0.03937278,0.20629628,0.13684599,0.00000000,0.45683952,0.07665391
-3.80890445,0.83088429,0.04089768,0.21076543,0.13428204,0.00000000,0.45466753,0.07838889
-3.80290145,0.84564990,0.04244945,0.21548000,0.13310511,0.00000000,0.45407516,0.08025710
-3.79689845,0.86236295,0.04399818,0.22027171,0.13324444,0.00000000,0.45468761,0.08219207
-3.79089545,0.88042799,0.04551562,0.22497771,0.13462515,0.00000000,0.45612032,0.08412918
-3.78489245,0.89929537,0.04697656,0.22944880,0.13717266,0.00000000,0.45799774,0.08600852
-3.77888944,0.91848971,0.04836000,0.23355722,0.14081668,0.00000000,0.45997109,0.08777751
-3.77288644,0.93763477,0.04965021,0.23720351,0.14549435,0.00000000,0.46173438,0.08939323
-3.76688344,0.95647357,0.05083749,0.24032229,0.15115268,0.00000000,0.46303803,0.09082424
-3.76088044,0.97488279,0.05191873,0.24288657,0.15775008,0.00000000,0.46369966,0.09205199
-3.75487744,0.99288093,0.05289762,0.24491039,0.16525695,0.00000000,0.46361158,0.09307160
-3.74887444,1.01062956,0.05378452,0.24644979,0.17365542,0.00000000,0.46274492,0.09389206
-3.74287144,1.02842778,0.05459606,0.24760186,0.18293811,0.00000000,0.46115020,0.09453577
-3.73686843,1.04669996,0.05535433,0.24850200,0.19310621,0.00000000,0.45895452,0.09503755
-3.73086543,1.06597714,0.05608586,0.24931950,0.20416673,0.00000000,0.45635559,0.09544303
-3.72486243,1.08687311,0.05682034,0.25025159,0.21612929,0.00000000,0.45361303,0.09580656
-3.71885943,1.11005592,0.05758905,0.25151626,0.22900240,0.00000000,0.45103735,0.09618873
-3.71285643,1.13621626,0.05842331,0.25334404,0.24278961,0.00000000,0.44897737,0.09665366
-3.70685343,1.16603398,0.05935273,0.25596927,0.25748552,0.00000000,0.44780649,0.09726601
-3.70085043,1.20014437,0.06040357,0.25962116,0.27307197,0.00000000,0.44790870,0.09808808
-3.69484742,1.23910563,0.06159718,0.26451502,0.28951462,0.00000000,0.44966489,0.09917696
-3.68884442,1.28336914,0.06294857,0.27084408,0.30676003,0.00000000,0.45344004,0.10058187
-3.68284142,1.33325380,0.06446527,0.27877219,0.32473342,0.00000000,0.45957190,0.10234196
-3.67683842,1.38892578,0.06614646,0.28842791,0.34333738,0.00000000,0.46836147,0.10448442
-3.67083542,1.45038448,0.06798246,0.29989987,0.36245143,0.00000000,0.48006567,0.10702323
-3.66483242,1.51745557,0.06995458,0.31323395,0.38193273,0.00000000,0.49489234,0.10995841
-3.65882941,1.58979114,0.07203541,0.32843209,0.40161781,0.00000000,0.51299739,0.11327590
-3.65282641,1.66687725,0.07418939,0.34545281,0.42132531,0.00000000,0.53448421,0.11694802
-3.64682341,1.74804810,0.07637389,0.36421331,0.44085975,0.00000000,0.55940477,0.12093450
-3.64082041,1.83250636,0.07854048,0.38459301,0.46001604,0.00000000,0.58776218,0.12518402
-3.63481741,1.91934835,0.08063658,0.40643810,0.47858474,0.00000000,0.61951419,0.12963608
-3.62881441,2.00759272,0.08260723,0.42956703,0.49635756,0.00000000,0.65457693,0.13422327
-3.62281141,2.09621126,0.08439706,0.45377630,0.51313319,0.00000000,0.69282863,0.13887368
-3.61680840,2.18415998,0.08595227,0.47884636,0.52872284,0.00000000,0.73411253,0.14351337
-3.61080540,2.27040890,0.08722255,0.50454722,0.54295545,0.00000000,0.77823880,0.14806876
-3.60480240,2.35396912,0.08816290,0.53064338,0.55568220,0.00000000,0.82498504,0.15246884
-3.59879940,2.43391570,0.08873523,0.55689795,0.56678008,0.00000000,0.87409525,0.15664715
-3.59279640,2.50940549,0.08890973,0.58307562,0.57615441,0.00000000,0.92527750,0.16054329
-3.58679340,2.57968920,0.08866585,0.60894461,0.58374012,0.00000000,0.97820022,0.16410411
-3.58079040,2.64411748,0.08799293,0.63427748,0.58950181,0.00000000,1.03248787,0.16728439
-3.57478739,2.70214141,0.08689050,0.65885098,0.59343259,0.00000000,1.08771639,0.17004713
-3.56878439,2.75330778,0.08536814,0.68244522,0.59555190,0.00000000,1.14340914,0.17236335
-3.56278139,2.79725052,0.08344498,0.70484245,0.59590236,0.00000000,1.19903420,0.17421166
-3.55677839,2.83367925,0.08114892,0.72582574,0.59454609,0.00000000,1.25400375,0.17557751
-3.55077539,2.86236671,0.07851550,0.74517810,0.59156065,0.00000000,1.30767621,0.17645222
-3.54477239,2.88313653,0.07558665,0.76268220,0.58703499,0.00000000,1.35936188,0.17683207
-3.53876938,2.89585276,0.07240918,0.77812126,0.58106568,0.00000000,1.40833230,0.17671733
-3.53276638,2.90041255,0.06903328,0.79128105,0.57375372,0.00000000,1.45383363,0.17611147
-3.52676338,2.89674286,0.06551099,0.80195346,0.56520218,0.00000000,1.49510385,0.17502057
-3.52076038,2.88480177,0.06189477,0.80994131,0.55551467,0.00000000,1.53139339,0.17345294
-3.51475738,2.86458462,0.05823608,0.81506456,0.54479500,0.00000000,1.56198849,0.17141912
-3.50875438,2.83613435,0.05458429,0.81716743,0.53314761,0.00000000,1.58623623,0.16893206
-3.50275138,2.79955550,0.05098567,0.81612624,0.52067902,0.00000000,1.60357016,0.16600755
-3.49674837,2.75503043,0.04748259,0.81185733,0.50749985,0.00000000,1.61353513,0.16266491
-3.49074537,2.70283646,0.04411306,0.80432467,0.49372727,0.00000000,1.61580993,0.15892769
-3.48474237,2.64336199,0.04091031,0.79354647,0.47948752,0.00000000,1.61022637,0.15482443
-3.47873937,2.57712011,0.03790272,0.77960043,0.46491815,0.00000000,1.59678371,0.15038930
-3.47273637,2.50475802,0.03511377,0.76262703,0.45016976,0.00000000,1.57565718,0.14566261
-3.46673337,2.42706075,0.03256223,0.74283050,0.43540682,0.00000000,1.54720014,0.14069095
-3.46073037,2.34494839,0.03026233,0.72047732,0.42080749,0.00000000,1.51193928,0.13552716
-3.45472736,2.25946607,0.02822409,0.69589211,0.40656212,0.00000000,1.47056307,0.13022977
-3.44872436,2.17176671,0.02645357,0.66945094,0.39287055,0.00000000,1.42390359,0.12486213
-3.44272136,2.08308687,0.02495315,0.64157237,0.37993817,0.00000000,1.37291272,0.11949118
-3.43671836,1.99471672,0.02372178,0.61270657,0.36797082,0.00000000,1.31863358,0.11418589
-3.43071536,1.90796540,0.02275520,0.58332294,0.35716888,0.00000000,1.26216863,0.10901540
-3.42471236,1.82412340,0.02204609,0.55389685,0.34772080,0.00000000,1.20464577,0.10404704
-3.41870935,1.74442392,0.02158416,0.52489619,0.33979634,0.00000000,1.14718417,0.09934429
-3.41270635,1.67000515,0.02135630,0.49676819,0.33354006,0.00000000,1.09086115,0.09496473
-3.40670335,1.60187532,0.02134656,0.46992729,0.32906529,0.00000000,1.03668173,0.09095821
-3.40070035,1.54088248,0.02153636,0.44474442,0.32644905,0.00000000,0.98555197,0.08736521
-3.39469735,1.48769024,0.02190449,0.42153825,0.32572820,0.00000000,0.93825709,0.08421560
-3.38869435,1.44276092,0.02242734,0.40056863,0.32689700,0.00000000,0.89544522,0.08152779
-3.38269135,1.40634650,0.02307913,0.38203250,0.32990639,0.00000000,0.85761688,0.07930827
-3.37668834,1.37848790,0.02383222,0.36606215,0.33466494,0.00000000,0.82512060,0.07755173
-3.37068534,1.35902230,0.02465753,0.35272598,0.34104146,0.00000000,0.79815417,0.07624152
-3.36468234,1.34759784,0.02552500,0.34203134,0.34886924,0.00000000,0.77677111,0.07535068
-3.35867934,1.34369498,0.02640423,0.33392934,0.35795160,0.00000000,0.76089172,0.07484318
-3.35267634,1.34665295,0.02726507,0.32832111,0.36806861,0.00000000,0.75031772,0.07467560
-3.34667334,1.35570018,0.02807833,0.32506526,0.37898453,0.00000000,0.74474952,0.07479897
-3.34067034,1.36998698,0.02881649,0.32398605,0.39045572,0.00000000,0.74380530,0.07516075
-3.33466733,1.38861901,0.02945438,0.32488186,0.40223857,0.00000000,0.74704065,0.07570684
-3.32866433,1.41069004,0.02996985,0.32753363,0.41409726,0.00000000,0.75396820,0.07638357
-3.32266133,1.43531279,0.03034435,0.33171295,0.42581074,0.00000000,0.76407624,0.07713948
-3.31665833,1.46164671,0.03056339,0.33718952,0.43717905,0.00000000,0.77684590,0.07792702
-3.31065533,1.48892184,0.03061690,0.34373785,0.44802844,0.00000000,0.79176642,0.07870389
-3.30465233,1.51645834,0.03049948,0.35114302,0.45821528,0.00000000,0.80834815,0.07943415
-3.29864932,1.54368120,0.03021038,0.35920551,0.46762877,0.00000000,0.82613333,0.08008897
-3.29264632,1.57013023,0.02975349,0.36774501,0.47619225,0.00000000,0.84470450,0.08064714
-3.28664332,1.59546537,0.02913701,0.37660335,0.48386328,0.00000000,0.86369072,0.08109519
-3.28064032,1.61946763,0.02837311,0.38564657,0.49063265,0.00000000,0.88277179,0.08142730
-3.27463732,1.64203614,0.02747742,0.39476604,0.49652219,0.00000000,0.90168062,0.08164489
-3.26863432,1.66318150,0.02646837,0.40387902,0.50158183,0.00000000,0.92020394,0.08175601
-3.26263132,1.68301613,0.02536656,0.41292829,0.50588581,0.00000000,0.93818152,0.08177461
-3.25662831,1.70174188,0.02419404,0.42188127,0.50952832,0.00000000,0.95550406,0.08171953
-3.25062531,1.71963518,0.02297355,0.43072830,0.51261869,0.00000000,0.97210981,0.08161352
-3.24462231,1.73703033,0.02172780,0.43948036,0.51527622,0.00000000,0.98797987,0.08148207
-3.23861931,1.75430082,0.02047884,0.44816595,0.51762474,0.00000000,1.00313242,0.08135226
-3.23261631,1.77183929,0.01924742,0.45682743,0.51978713,0.00000000,1.01761565,0.08125154
-3.22661331,1.79003634,0.01805248,0.46551648,0.52187976,0.00000000,1.03149963,0.08120654
-3.22061031,1.80925847,0.01691070,0.47428912,0.52400704,0.00000000,1.04486711,0.08124191
-3.21460730,1.82982580,0.01583621,0.48320011,0.52625621,0.00000000,1.05780352,0.08137913
-3.20860430,1.85199012,0.01484033,0.49229700,0.52869247,0.00000000,1.07038642,0.08163549
-3.20260130,1.87591399,0.01393145,0.50161407,0.53135472,0.00000000,1.08267476,0.08202314
-3.19659830,1.90165183,0.01311504,0.51116642,0.53425193,0.00000000,1.09469849,0.08254824
-3.19059530,1.92913391,0.01239367,0.52094446,0.53736046,0.00000000,1.10644896,0.08321031
-3.18459230,1.95815429,0.01176717,0.53090924,0.54062251,0.00000000,1.11787085,0.08400177
-3.17858929,1.98836366,0.01123288,0.54098889,0.54394583,0.00000000,1.12885609,0.08490775
-3.17258629,2.01926793,0.01078585,0.55107652,0.54720484,0.00000000,1.13924039,0.08590611
-3.16658329,2.05023329,0.01041920,0.56102986,0.55024328,0.00000000,1.14880283,0.08696776
-3.16058029,2.08049807,0.01012443,0.57067277,0.55287836,0.00000000,1.15726879,0.08805734
-3.15457729,2.10919144,0.00989182,0.57979881,0.55490639,0.00000000,1.16431632,0.08913410
-3.14857429,2.13535879,0.00971076,0.58817670,0.55610979,0.00000000,1.16958599,0.09015311
-3.14257129,2.15799268,0.00957013,0.59555768,0.55626508,0.00000000,1.17269369,0.09106672
-3.13656828,2.17606863,0.00945871,0.60168439,0.55515171,0.00000000,1.17324608,0.09182616
-3.13056528,2.18858389,0.00936543,0.60630083,0.55256127,0.00000000,1.17085782,0.09238336
-3.12456228,2.19459761,0.00927977,0.60916306,0.54830663,0.00000000,1.16516973,0.09269268
-3.11855928,2.19327034,0.00919199,0.61004999,0.54223060,0.00000000,1.15586690,0.09271279
-3.11255628,2.18390094,0.00909339,0.60877367,0.53421358,0.00000000,1.14269573,0.09240827
-3.10655328,2.16595872,0.00897648,0.60518848,0.52417992,0.00000000,1.12547891,0.09175109
-3.10055028,2.13910929,0.00883518,0.59919886,0.51210250,0.00000000,1.10412745,0.09072183
-3.09454727,2.10323255,0.00866484,0.59076485,0.49800538,0.00000000,1.07864893,0.08931051
-3.08854427,2.05843177,0.00846236,0.57990533,0.48196433,0.00000000,1.04915169,0.08751703
-3.08254127,2.00503330,0.00822610,0.56669867,0.46410509,0.00000000,1.01584436,0.08535130
-3.07653827,1.94357686,0.00795588,0.55128075,0.44459975,0.00000000,0.97903105,0.08283283
-3.07053527,1.87479690,0.00765287,0.53384043,0.42366107,0.00000000,0.93910216,0.07999000
-3.06453227,1.79959614,0.00731940,0.51461275,0.40153532,0.00000000,0.89652156,0.07685899
-3.05852926,1.71901258,0.00695887,0.49387024,0.37849396,0.00000000,0.85181073,0.07348236
-3.05252626,1.63418194,0.00657546,0.47191282,0.35482443,0.00000000,0.80553069,0.06990748
-3.04652326,1.54629727,0.00617400,0.44905675,0.33082083,0.00000000,0.75826280,0.06618477
-3.04052026,1.45656798,0.00575972,0.42562339,0.30677465,0.00000000,0.71058932,0.06236595
-3.03451726,1.36618022,0.00533802,0.40192820,0.28296609,0.00000000,0.66307482,0.05850225
-3.02851426,1.27626042,0.00491434,0.37827049,0.25965649,0.00000000,0.61624917,0.05464284
-3.02251126,1.18784370,0.00449389,0.35492460,0.23708188,0.00000000,0.57059296,0.05083337
-3.01650825,1.10184822,0.00408157,0.33213261,0.21544816,0.00000000,0.52652592,0.04711478
-3.01050525,1.01905641,0.00368178,0.31009904,0.19492787,0.00000000,0.48439865,0.04352243
-3.00450225,0.94010346,0.00329840,0.28898751,0.17565855,0.00000000,0.44448782,0.04008548
-2.99849925,0.86547303,0.00293465,0.26891954,0.15774286,0.00000000,0.40699487,0.03682662
-2.99249625,0.79549990,0.00259310,0.24997526,0.14125001,0.00000000,0.37204797,0.03376209
-2.98649325,0.73037861,0.00227565,0.23219583,0.12621860,0.00000000,0.33970671,0.03090191
-2.98049025,0.67017737,0.00198356,0.21558739,0.11266042,0.00000000,0.30996931,0.02825044
-2.97448724,0.61485583,0.00171750,0.20012607,0.10056507,0.00000000,0.28278150,0.02580704
-2.96848424,0.56428564,0.00147760,0.18576381,0.08990499,0.00000000,0.25804660,0.02356688
-2.96248124,0.51827237,0.00126351,0.17243454,0.08064079,0.00000000,0.23563613,0.02152184
-2.95647824,0.47657764,0.00107454,0.16006038,0.07272643,0.00000000,0.21540046,0.01966138
-2.95047524,0.43894034,0.00090970,0.14855760,0.06611416,0.00000000,0.19717886,0.01797350
-2.94447224,0.40509604,0.00076779,0.13784199,0.06075886,0.00000000,0.18080861,0.01644548
-2.93846923,0.37479375,0.00064754,0.12783350,0.05662184,0.00000000,0.16613279,0.01506466
-2.93246623,0.34780965,0.00054762,0.11846005,0.05367367,0.00000000,0.15300664,0.01381902
-2.92646323,0.32395740,0.00046680,0.10966034,0.05189623,0.00000000,0.14130222,0.01269771
-2.92046023,0.30309491,0.00040395,0.10138570,0.05128375,0.00000000,0.13091142,0.01169133
-2.91445723,0.28512772,0.00035814,0.09360116,0.05184294,0.00000000,0.12174745,0.01079218
-2.90845423,0.27000921,0.00032869,0.08628559,0.05359213,0.00000000,0.11374479,0.00999437
-2.90245123,0.25773784,0.00031522,0.07943124,0.05655951,0.00000000,0.10685796,0.00929377
-2.89644822,0.24835211,0.00031765,0.07304273,0.06078067,0.00000000,0.10105916,0.00868793
-2.89044522,0.24192346,0.00033628,0.06713566,0.06629527,0.00000000,0.09633519,0.00817587
-2.88444222,0.23854777,0.00037175,0.06173493,0.07314328,0.00000000,0.09268371,0.00775790
-2.87843922,0.23833588,0.00042511,0.05687299,0.08136070,0.00000000,0.09010930,0.00743531
-2.87243622,0.24140360,0.00049777,0.05258802,0.09097507,0.00000000,0.08861931,0.00721008
-2.86643322,0.24786169,0.00059148,0.04892216,0.10200091,0.00000000,0.08821990,0.00708466
-2.86043022,0.25780602,0.00070836,0.04591984,0.11443530,0.00000000,0.08891229,0.00706159
-2.85442721,0.27130853,0.00085080,0.04362623,0.12825378,0.00000000,0.09068952,0.00714332
-2.84842421,0.28840893,0.00102145,0.04208575,0.14340680,0.00000000,0.09353365,0.00733191
-2.84242121,0.30910756,0.00122311,0.04134075,0.15981694,0.00000000,0.09741365,0.00762885
-2.83641821,0.33335960,0.00145871,0.04143013,0.17737704,0.00000000,0.10228399,0.00803484
-2.83041521,0.36107054,0.00173114,0.04238810,0.19594937,0.00000000,0.10808385,0.00854964
-2.82441221,0.39209331,0.00204316,0.04424288,0.21536605,0.00000000,0.11473714,0.00917194
-2.81840920,0.42622679,0.00239732,0.04701532,0.23543074,0.00000000,0.12215319,0.00989924
-2.81240620,0.46321602,0.00279575,0.05071763,0.25592150,0.00000000,0.13022812,0.01072774
-2.80640320,0.50275382,0.00324007,0.05535196,0.27659500,0.00000000,0.13884678,0.01165235
-2.80040020,0.54448408,0.00373121,0.06090910,0.29719180,0.00000000,0.14788528,0.01266656
-2.79439720,0.58800636,0.00426931,0.06736728,0.31744260,0.00000000,0.15721398,0.01376253
-2.78839420,0.63288205,0.00485355,0.07469110,0.33707522,0.00000000,0.16670083,0.01493102
-2.78239120,0.67864169,0.00548207,0.08283082,0.35582212,0.00000000,0.17621499,0.01616152
-2.77638819,0.72479361,0.00615190,0.09172201,0.37342808,0.00000000,0.18563061,0.01744227
-2.77038519,0.77083367,0.00685891,0.10128571,0.38965783,0.00000000,0.19483075,0.01876044
-2.76438219,0.81625599,0.00759780,0.11142926,0.40430325,0.00000000,0.20371118,0.02010227
-2.75837919,0.86056452,0.00836220,0.12204778,0.41718992,0.00000000,0.21218418,0.02145332
-2.75237619,0.90328539,0.00914475,0.13302651,0.42818278,0.00000000,0.22018213,0.02279868
-2.74637319,0.94397977,0.00993730,0.14424384,0.43719065,0.00000000,0.22766080,0.02412337
-2.74037019,0.98225711,0.01073115,0.15557522,0.44416957,0.00000000,0.23460244,0.02541262
-2.73436718,1.01778844,0.01151736,0.16689771,0.44912468,0.00000000,0.24101846,0.02665235
-2.72836418,1.05031958,0.01228709,0.17809520,0.45211091,0.00000000,0.24695169,0.02782955
-2.72236118,1.07968371,0.01303205,0.18906398,0.45323225,0.00000000,0.25247820,0.02893280
-2.71635818,1.10581314,0.01374491,0.19971856,0.45263983,0.00000000,0.25770866,0.02995271
-2.71035518,1.12874961,0.01441980,0.20999742,0.45052882,0.00000000,0.26278898,0.03088240
-2.70435218,1.14865276,0.01505276,0.21986841,0.44713441,0.00000000,0.26790041,0.03171795
-2.69834917,1.16580611,0.01564226,0.22933349,0.44272685,0.00000000,0.27325877,0.03245876
-2.69234617,1.18062011,0.01618961,0.23843257,0.43760585,0.00000000,0.27911279,0.03310787
-2.68634317,1.19363155,0.01669938,0.24724600,0.43209427,0.00000000,0.28574147,0.03367221
-2.68034017,1.20549904,0.01717971,0.25589567,0.42653141,0.00000000,0.29345031,0.03416263
-2.67433717,1.21699388,0.01764258,0.26454427,0.42126578,0.00000000,0.30256618,0.03459392
-2.66833417,1.22898624,0.01810395,0.27339279,0.41664754,0.00000000,0.31343101,0.03498459
-2.66233117,1.24242649,0.01858379,0.28267608,0.41302062,0.00000000,0.32639398,0.03535650
-2.65632816,1.25832163,0.01910599,0.29265647,0.41071460,0.00000000,0.34180247,0.03573437
-2.65032516,1.27770741,0.01969813,0.30361571,0.41003638,0.00000000,0.35999168,0.03614514
-2.64432216,1.30161640,0.02039110,0.31584527,0.41126186,0.00000000,0.38127329,0.03661709
-2.63831916,1.33104324,0.02121862,0.32963546,0.41462765,0.00000000,0.40592329,0.03717900
-2.63231616,1.36690785,0.02221655,0.34526368,0.42032305,0.00000000,0.43416950,0.03785907
-2.62631316,1.41001821,0.02342215,0.36298231,0.42848272,0.00000000,0.46617918,0.03868390
-2.62031016,1.46103400,0.02487314,0.38300671,0.43918006,0.00000000,0.50204736,0.03967740
-2.61430715,1.52043295,0.02660671,0.40550387,0.45242185,0.00000000,0.54178648,0.04085979
-2.60830415,1.58848148,0.02865846,0.43058233,0.46814451,0.00000000,0.58531795,0.04224659
-2.60230115,1.66521117,0.03106115,0.45828379,0.48621220,0.00000000,0.63246636,0.04384784
