energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.30115058,0.40777523,0.00002123,0.02456010,0.06233640,0.30720458,0.00712565,0.07256360
-4.29514757,0.41351894,0.00002673,0.02508522,0.06819484,0.30199520,0.00855093,0.08122018
-4.28914457,0.42752752,0.00003351,0.02613882,0.07570094,0.30238691,0.01019125,0.09183699
-4.28314157,0.45012554,0.00004185,0.02774728,0.08497742,0.30851292,0.01206354,0.10455805
-4.27713857,0.48154408,0.00005206,0.02993221,0.09613695,0.32043257,0.01418294,0.11951307
-4.27113557,0.52191579,0.00006453,0.03271009,0.10927941,0.33813184,0.01656201,0.13681304
-4.26513257,0.57126958,0.00007968,0.03609191,0.12448879,0.36152394,0.01921001,0.15654565
-4.25912956,0.62952549,0.00009804,0.04008280,0.14183013,0.39045000,0.02213214,0.17877064
-4.25312656,0.69649002,0.00012018,0.04468164,0.16134645,0.42468018,0.02532885,0.20351528
-4.24712356,0.77185273,0.00014679,0.04988077,0.18305595,0.46391536,0.02879519,0.23077033
-4.24112056,0.85518443,0.00017864,0.05566575,0.20694961,0.50778980,0.03252032,0.26048657
-4.23511756,0.94593791,0.00021659,0.06201525,0.23298933,0.55587493,0.03648711,0.29257225
-4.22911456,1.04345149,0.00026163,0.06890110,0.26110690,0.60768474,0.04067196,0.32689165
-4.22311156,1.14695594,0.00031483,0.07628856,0.29120371,0.66268275,0.04504481,0.36326499
-4.21710855,1.25558495,0.00037739,0.08413672,0.32315145,0.72029074,0.04956939,0.40146965
-4.21110555,1.36838915,0.00045061,0.09239916,0.35679374,0.77989916,0.05420368,0.44124290
-4.20510255,1.48435344,0.00053589,0.10102474,0.39194861,0.84087906,0.05890059,0.48228611
-4.19909955,1.60241714,0.00063472,0.10995858,0.42841184,0.90259506,0.06360891,0.52427013
-4.19309655,1.72149618,0.00074869,0.11914310,0.46596080,0.96441915,0.06827440,0.56684195
-4.18709355,1.84050641,0.00087945,0.12851912,0.50435878,1.02574447,0.07284099,0.60963200
-4.18109055,1.95838701,0.00102873,0.13802697,0.54335933,1.08599862,0.07725222,0.65226212
-4.17508754,2.07412279,0.00119828,0.14760738,0.58271052,1.14465588,0.08145256,0.69435353
-4.16908454,2.18676430,0.00138993,0.15720238,0.62215874,1.20124749,0.08538884,0.73553457
-4.16308154,2.29544472,0.00160549,0.16675585,0.66145180,1.25536980,0.08901156,0.77544791
-4.15707854,2.39939270,0.00184683,0.17621385,0.70034125,1.30668950,0.09227608,0.81375668
-4.15107554,2.49794072,0.00211582,0.18552468,0.73858362,1.35494600,0.09514365,0.85014948
-4.14507254,2.59052844,0.00241439,0.19463865,0.77594078,1.39995071,0.09758222,0.88434409
-4.13906953,2.67670144,0.00274448,0.20350762,0.81217932,1.44158341,0.09956702,0.91608966
-4.13306653,2.75610556,0.00310812,0.21208432,0.84706920,1.47978606,0.10108089,0.94516764
-4.12706353,2.82847777,0.00350744,0.22032156,0.88038196,1.51455454,0.10211435,0.97139144
-4.12106053,2.89363430,0.00394469,0.22817145,0.91188879,1.54592890,0.10266541,0.99460514
-4.11505753,2.95145759,0.00442231,0.23558467,0.94135881,1.57398303,0.10273926,1.01468161
-4.10905453,3.00188289,0.00494291,0.24250991,0.96855807,1.59881425,0.10234767,1.03152023
-4.10305153,3.04488614,0.00550937,0.24889370,0.99324950,1.62053379,0.10150835,1.04504475
-4.09704852,3.08047385,0.00612477,0.25468054,1.01519422,1.63925859,0.10024419,1.05520152
-4.09104552,3.10867621,0.00679245,0.25981347,1.03415443,1.65510513,0.09858244,1.06195839
-4.08504252,3.12954363,0.00751594,0.26423518,1.04989788,1.66818537,0.09655392,1.06530442
-4.07903952,3.14314723,0.00829891,0.26788952,1.06220405,1.67860511,0.09419229,1.06525063
-4.07303652,3.14958281,0.00914504,0.27072348,1.07087170,1.68646451,0.09153332,1.06183153
-4.06703352,3.14897802,0.01005787,0.27268948,1.07572752,1.69186055,0.08861430,1.05510754
-4.06103052,3.14150158,0.01104065,0.27374791,1.07663547,1.69489092,0.08547354,1.04516781
-4.05502751,3.12737368,0.01209604,0.27386969,1.07350620,1.69565867,0.08214988,1.03213329
-4.04902451,3.10687609,0.01322587,0.27303882,1.06630590,1.69427706,0.07868242,1.01615955
-4.04302151,3.08036081,0.01443085,0.27125459,1.05506410,1.69087380,0.07511014,0.99743897
-4.03701851,3.04825595,0.01571025,0.26853342,1.03987955,1.68559410,0.07147172,0.97620195
-4.03101551,3.01106781,0.01706156,0.26491011,1.02092394,1.67860199,0.06780527,0.95271675
-4.02501251,2.96937846,0.01848024,0.26043832,0.99844282,1.67007959,0.06414810,0.92728767
-4.01900950,2.92383831,0.01995946,0.25519037,0.97275351,1.66022416,0.06053648,0.90025154
-4.01300650,2.87515377,0.02148990,0.24925611,0.94423993,1.64924290,0.05700535,0.87197236
-4.00700350,2.82407031,0.02305966,0.24274101,0.91334443,1.63734590,0.05358799,0.84283429
-4.00100050,2.77135177,0.02465425,0.23576342,0.88055677,1.62473761,0.05031567,0.81323314
-3.99499750,2.71775690,0.02625672,0.22845123,0.84640087,1.61160743,0.04721728,0.78356684
-3.98899450,2.66401457,0.02784788,0.22093791,0.81141971,1.59812015,0.04431891,0.75422513
-3.98299150,2.61079905,0.02940665,0.21335824,0.77615921,1.58440698,0.04164345,0.72557916
-3.97698849,2.55870688,0.03091059,0.20584381,0.74115168,1.57055785,0.03921026,0.69797133
-3.97098549,2.50823671,0.03233644,0.19851867,0.70689977,1.55661573,0.03703482,0.67170608
-3.96498249,2.45977338,0.03366083,0.19149509,0.67386148,1.54257331,0.03512846,0.64704194
-3.95897949,2.41357716,0.03486101,0.18486983,0.64243711,1.52837259,0.03349823,0.62418526
-3.95297649,2.36977888,0.03591564,0.17872106,0.61295849,1.51390733,0.03214683,0.60328607
-3.94697349,2.32838114,0.03680558,0.17310594,0.58568114,1.49902844,0.03107269,0.58443604
-3.94097049,2.28926552,0.03751458,0.16805913,0.56077943,1.48355195,0.03027011,0.56766878
-3.93496748,2.25220537,0.03802997,0.16359223,0.53834517,1.46726920,0.02972959,0.55296236
-3.92896448,2.21688349,0.03834319,0.15969404,0.51838922,1.44995870,0.02943823,0.54024391
-3.92296148,2.18291353,0.03845022,0.15633187,0.50084625,1.43139885,0.02938022,0.52939604
-3.91695848,2.14986404,0.03835184,0.15345359,0.48558220,1.41138097,0.02953745,0.52026466
-3.91095548,2.11728386,0.03805364,0.15099041,0.47240394,1.38972181,0.02989011,0.51266789
-3.90495248,2.08472748,0.03756599,0.14886029,0.46107076,1.36627490,0.03041735,0.50640557
-3.89894947,2.05177913,0.03690370,0.14697170,0.45130693,1.34094020,0.03109791,0.50126883
-3.89294647,2.01807442,0.03608558,0.14522771,0.44281497,1.31367144,0.03191076,0.49704942
-3.88694347,1.98331860,0.03513384,0.14353011,0.43528870,1.28448100,0.03283561,0.49354822
-3.88094047,1.94730058,0.03407337,0.14178339,0.42842587,1.25344194,0.03385339,0.49058265
-3.87493747,1.90990220,0.03293090,0.13989845,0.42193954,1.22068732,0.03494658,0.48799268
-3.86893447,1.87110250,0.03173419,0.13779598,0.41556807,1.18640681,0.03609948,0.48564516
-3.86293147,1.83097696,0.03051109,0.13540911,0.40908309,1.15084078,0.03729822,0.48343637
-3.85692846,1.78969174,0.02928870,0.13268562,0.40229556,1.11427232,0.03853084,0.48129275
-3.85092546,1.74749367,0.02809256,0.12958925,0.39505945,1.07701749,0.03978702,0.47916989
-3.84492246,1.70469623,0.02694591,0.12610046,0.38727336,1.03941439,0.04105791,0.47704979
-3.83891946,1.66166261,0.02586905,0.12221634,0.37887992,1.00181140,0.04233570,0.47493675
-3.83291646,1.61878655,0.02487885,0.11794991,0.36986333,0.96455531,0.04361325,0.47285210
-3.82691346,1.57647202,0.02398837,0.11332875,0.36024526,0.92797972,0.04488360,0.47082811
-3.82091046,1.53511276,0.02320666,0.10839322,0.35007931,0.89239421,0.04613950,0.46890140
-3.81490745,1.49507264,0.02253863,0.10319415,0.33944470,0.85807485,0.04737300,0.46710639
-3.80890445,1.45666787,0.02198514,0.09779032,0.32843924,0.82525628,0.04857507,0.46546896
-3.80290145,1.42015191,0.02154319,0.09224579,0.31717222,0.79412580,0.04973530,0.46400085
-3.79689845,1.38570383,0.02120618,0.08662721,0.30575750,0.76481968,0.05084172,0.46269508
-3.79089545,1.35342079,0.02096436,0.08100121,0.29430708,0.73742184,0.05188074,0.46152264
-3.78489245,1.32331486,0.02080525,0.07543199,0.28292559,0.71196502,0.05283731,0.46043061
-3.77888944,1.29531470,0.02071426,0.06997929,0.27170573,0.68843433,0.05369505,0.45934199
-3.77288644,1.26927174,0.02067520,0.06469662,0.26072499,0.66677310,0.05443670,0.45815710
-3.76688344,1.24497085,0.02067094,0.05963000,0.25004356,0.64689086,0.05504461,0.45675653
-3.76088044,1.22214501,0.02068401,0.05481705,0.23970359,0.62867301,0.05550130,0.45500566
-3.75487744,1.20049320,0.02069718,0.05028665,0.22972955,0.61199190,0.05579019,0.45276029
-3.74887444,1.17970087,0.02069406,0.04605883,0.22012982,0.59671883,0.05589630,0.44987332
-3.74287144,1.15946182,0.02065958,0.04214524,0.21089902,0.58273639,0.05580698,0.44620198
-3.73686843,1.13950060,0.02058047,0.03854975,0.20202116,0.56995064,0.05551268,0.44161538
-3.73086543,1.11959428,0.02044565,0.03526946,0.19347322,0.55830257,0.05500754,0.43600185
-3.72486243,1.09959239,0.02024651,0.03229583,0.18522891,0.54777817,0.05429000,0.42927588
-3.71885943,1.07943409,0.01997716,0.02961585,0.17726244,0.53841674,0.05336321,0.42138410
-3.71285643,1.05916169,0.01963452,0.02721340,0.16955213,0.53031679,0.05223534,0.41231018
-3.70685343,1.03892947,0.01921836,0.02507045,0.16208344,0.52363918,0.05091971,0.40207824
-3.70085043,1.01900754,0.01873125,0.02316825,0.15485158,0.51860725,0.04943472,0.39075474
-3.69484742,0.99978004,0.01817837,0.02148833,0.14786331,0.51550359,0.04780360,0.37844861
-3.68884442,0.98173774,0.01756734,0.02001339,0.14113799,0.51466352,0.04605407,0.36530964
-3.68284142,0.96546504,0.01690787,0.01872794,0.13470788,0.51646518,0.04421769,0.35152522
-3.67683842,0.95162160,0.01621141,0.01761877,0.12861754,0.52131657,0.04232921,0.33731552
-3.67083542,0.94091943,0.01549073,0.01667521,0.12292257,0.52963975,0.04042565,0.32292724
-3.66483242,0.93409584,0.01475951,0.01588916,0.11768761,0.54185271,0.03854542,0.30862631
-3.65882941,0.93188355,0.01403183,0.01525502,0.11298382,0.55834952,0.03672729,0.29468962
-3.65282641,0.93497882,0.01332175,0.01476933,0.10888582,0.57947943,0.03500934,0.28139633
-3.64682341,0.94400893,0.01264285,0.01443046,0.10546840,0.60552571,0.03342793,0.26901884
-3.64082041,0.95950028,0.01200777,0.01423805,0.10280305,0.63668517,0.03201663,0.25781388
-3.63481741,0.98184839,0.01142786,0.01419251,0.10095438,0.67304914,0.03080535,0.24801402
-3.62881441,1.01129111,0.01091281,0.01429444,0.09997676,0.71458689,0.02981940,0.23981984
-3.62281141,1.04788631,0.01047040,0.01454410,0.09991114,0.76113240,0.02907875,0.23339303
-3.61680840,1.09149506,0.01010626,0.01494089,0.10078231,0.81237524,0.02859744,0.22885065
-3.61080540,1.14177134,0.00982374,0.01548297,0.10259658,0.86785626,0.02838307,0.22626080
-3.60480240,1.19815900,0.00962383,0.01616691,0.10534015,0.92696866,0.02843659,0.22563974
-3.59879940,1.25989645,0.00950519,0.01698754,0.10897809,0.98896481,0.02875214,0.22695059
-3.59279640,1.32602933,0.00946419,0.01793787,0.11345414,1.05296901,0.02931714,0.23010378
-3.58679340,1.39543108,0.00949513,0.01900921,0.11869120,1.11799592,0.03011264,0.23495905
-3.58079040,1.46683100,0.00959038,0.02019136,0.12459271,1.18297463,0.03111377,0.24132924
-3.57478739,1.53884918,0.00974077,0.02147305,0.13104480,1.24677742,0.03229039,0.24898544
-3.56878439,1.61003705,0.00993582,0.02284240,0.13791917,1.30825253,0.03360801,0.25766373
-3.56278139,1.67892259,0.01016421,0.02428756,0.14507670,1.36625990,0.03502873,0.26707306
-3.55677839,1.74405823,0.01041414,0.02579735,0.15237162,1.41970847,0.03651238,0.27690412
-3.55077539,1.80407005,0.01067380,0.02736205,0.15965613,1.46759365,0.03801775,0.28683904
-3.54477239,1.85770624,0.01093178,0.02897406,0.16678533,1.50903366,0.03950391,0.29656139
-3.53876938,1.90388289,0.01117752,0.03062865,0.17362231,1.54330291,0.04093144,0.30576641
-3.53276638,1.94172538,0.01140172,0.03232454,0.18004308,1.56986142,0.04226372,0.31417087
-3.52676338,1.97060350,0.01159667,0.03406442,0.18594131,1.58837855,0.04346816,0.32152238
-3.52076038,1.99015888,0.01175665,0.03585523,0.19123257,1.59875042,0.04451722,0.32760774
-3.51475738,2.00032358,0.01187812,0.03770830,0.19585785,1.60110980,0.04538934,0.33226005
-3.50875438,2.00132883,0.01195993,0.03963925,0.19978633,1.59582832,0.04606965,0.33536421
-3.50275138,1.99370362,0.01200347,0.04166763,0.20301704,1.58351061,0.04655041,0.33686076
-3.49674837,1.97826316,0.01201264,0.04381635,0.20557954,1.56498067,0.04683130,0.33674772
-3.49074537,1.95608747,0.01199382,0.04611080,0.20753340,1.54126096,0.04691931,0.33508049
-3.48474237,1.92849121,0.01195575,0.04857782,0.20896653,1.51354504,0.04682849,0.33196982
-3.47873937,1.89698564,0.01190929,0.05124448,0.20999238,1.48316483,0.04657936,0.32757780
-3.47273637,1.86323453,0.01186713,0.05413668,0.21074616,1.45155378,0.04619816,0.32211226
-3.46673337,1.82900550,0.01184344,0.05727775,0.21138020,1.42020733,0.04571582,0.31581956
-3.46073037,1.79611876,0.01185347,0.06068699,0.21205857,1.39064210,0.04516688,0.30897634
-3.45472736,1.76639517,0.01191310,0.06437834,0.21295133,1.36435533,0.04458821,0.30188034
-3.44872436,1.74160542,0.01203838,0.06835912,0.21422848,1.34278575,0.04401770,0.29484078
-3.44272136,1.72342193,0.01224503,0.07262907,0.21605400,1.32727728,0.04349292,0.28816865
-3.43671836,1.71337523,0.01254796,0.07717964,0.21858019,1.31904640,0.04304989,0.28216726
-3.43071536,1.71281575,0.01296086,0.08199360,0.22194243,1.31915406,0.04272180,0.27712338
-3.42471236,1.72288216,0.01349570,0.08704504,0.22625478,1.32848277,0.04253801,0.27329931
-3.41870935,1.74447682,0.01416238,0.09229976,0.23160635,1.34771898,0.04252311,0.27092600
-3.41270635,1.77824860,0.01496838,0.09771607,0.23805873,1.37734109,0.04269619,0.27019758
-3.40670335,1.82458321,0.01591850,0.10324585,0.24564444,1.41761291,0.04307035,0.27126727
-3.40070035,1.88360060,0.01701463,0.10883611,0.25436648,1.46858226,0.04365240,0.27424477
-3.39469735,1.95515919,0.01825563,0.11443060,0.26419886,1.53008445,0.04444275,0.27919516
-3.38869435,2.03886613,0.01963728,0.11997175,0.27508818,1.60175012,0.04543561,0.28613911
-3.38269135,2.13409289,0.02115229,0.12540258,0.28695590,1.68301694,0.04661930,0.29505451
-3.37668834,2.23999537,0.02279039,0.13066871,0.29970136,1.77314464,0.04797677,0.30587918
-3.37068534,2.35553765,0.02453857,0.13572013,0.31320529,1.87123277,0.04948631,0.31851450
-3.36468234,2.47951852,0.02638128,0.14051285,0.32733356,1.97624087,0.05112235,0.33282988
-3.35867934,2.61060001,0.02830078,0.14501019,0.34194111,2.08701022,0.05285641,0.34866780
-3.35267634,2.74733715,0.03027754,0.14918380,0.35687580,2.20228711,0.05465808,0.36584913
-3.34667334,2.88820820,0.03229065,0.15301417,0.37198202,2.32074688,0.05649608,0.38417872
-3.34067034,3.03164481,0.03431835,0.15649081,0.38710405,2.44101845,0.05833926,0.40345093
-3.33466733,3.17606156,0.03633850,0.15961186,0.40208891,2.56170901,0.06015764,0.42345496
-3.32866433,3.31988423,0.03832915,0.16238348,0.41678881,2.68142830,0.06192337,0.44397994
-3.32266133,3.46157655,0.04026900,0.16481871,0.43106311,2.79881229,0.06361157,0.46481954
-3.31665833,3.59966492,0.04213796,0.16693614,0.44477971,2.91254574,0.06520105,0.48577606
-3.31065533,3.73276082,0.04391758,0.16875837,0.45781618,3.02138328,0.06667496,0.50666386
-3.30465233,3.85958051,0.04559146,0.17031030,0.47006039,3.12416872,0.06802113,0.52731229
-3.29864932,3.97896194,0.04714561,0.17161747,0.48141097,3.21985209,0.06923242,0.54756774
-3.29264632,4.08987850,0.04856866,0.17270450,0.49177754,3.30750424,0.07030669,0.56729515
-3.28664332,4.19144959,0.04985203,0.17359365,0.50108088,3.38632863,0.07124672,0.58637874
-3.28064032,4.28294783,0.05098996,0.17430368,0.50925314,3.45567014,0.07205985,0.60472216
-3.27463732,4.36380306,0.05197948,0.17484908,0.51623807,3.51502077,0.07275755,0.62224799
-3.26863432,4.43360306,0.05282019,0.17523958,0.52199146,3.56402224,0.07335470,0.63889672
-3.26263132,4.49209126,0.05351402,0.17548009,0.52648165,3.60246539,0.07386889,0.65462531
-3.25662831,4.53916159,0.05406483,0.17557107,0.52969033,3.63028672,0.07431948,0.66940530
-3.25062531,4.57485091,0.05447801,0.17550917,0.53161333,3.64756220,0.07472672,0.68322078
-3.24462231,4.59932924,0.05475997,0.17528824,0.53226167,3.65449867,0.07511080,0.69606612
-3.23861931,4.61288828,0.05491767,0.17490057,0.53166251,3.65142314,0.07549087,0.70794372
-3.23261631,4.61592872,0.05495805,0.17433831,0.52986006,3.63877062,0.07588422,0.71886179
-3.22661331,4.60894663,0.05488762,0.17359494,0.52691639,3.61707057,0.07630549,0.72883234
-3.22061031,4.59251949,0.05471202,0.17266676,0.52291189,3.58693279,0.07676598,0.73786938
-3.21460730,4.56729211,0.05443569,0.17155426,0.51794541,3.54903275,0.07727321,0.74598748
-3.20860430,4.53396298,0.05406167,0.17026333,0.51213392,3.50409718,0.07783055,0.75320066
-3.20260130,4.49327098,0.05359147,0.16880616,0.50561165,3.45288980,0.07843710,0.75952172
-3.19659830,4.44598307,0.05302510,0.16720187,0.49852856,3.39619787,0.07908772,0.76496188
-3.19059530,4.39288266,0.05236122,0.16547677,0.49104831,3.33481942,0.07977325,0.76953088
-3.18459230,4.33475908,0.05159740,0.16366418,0.48334546,3.26955158,0.08048095,0.77323731
-3.17858929,4.27239792,0.05073051,0.16180393,0.47560217,3.20117998,0.08119497,0.77608925
-3.17258629,4.20657234,0.04975708,0.15994143,0.46800433,3.13046927,0.08189705,0.77809507
-3.16658329,4.13803526,0.04867390,0.15812638,0.46073724,3.05815485,0.08256732,0.77926436
-3.16058029,4.06751234,0.04747844,0.15641126,0.45398103,2.98493570,0.08318507,0.77960887
-3.15457729,3.99569569,0.04616937,0.15484949,0.44790582,2.91146839,0.08372964,0.77914335
-3.14857429,3.92323830,0.04474705,0.15349347,0.44266692,2.83836210,0.08418129,0.77788640
-3.14257129,3.85074904,0.04321382,0.15239257,0.43840025,2.76617466,0.08452203,0.77586100
-3.13656828,3.77878832,0.04157438,0.15159107,0.43521794,2.69540955,0.08473640,0.77309497
-3.13056528,3.70786432,0.03983585,0.15112624,0.43320462,2.62651376,0.08481213,0.76962109
-3.12456228,3.63842976,0.03800789,0.15102658,0.43241424,2.55987637,0.08474075,0.76547710
-3.11855928,3.57087927,0.03610255,0.15131030,0.43286770,2.49582791,0.08451804,0.76070536
-3.11255628,3.50554743,0.03413409,0.15198417,0.43455149,2.43464027,0.08414430,0.75535240
-3.10655328,3.44270721,0.03211866,0.15304263,0.43741712,2.37652716,0.08362453,0.74946817
-3.10055028,3.38256920,0.03007388,0.15446745,0.44138173,2.32164494,0.08296834,0.74310526
-3.09454727,3.32528122,0.02801833,0.15622775,0.44632962,2.27009392,0.08218980,0.73631784
-3.08854427,3.27092861,0.02597110,0.15828043,0.45211474,2.22191983,0.08130702,0.72916061
-3.08254127,3.21953504,0.02395120,0.16057107,0.45856418,2.17711562,0.08034162,0.72168761
-3.07653827,3.17106383,0.02197705,0.16303525,0.46548230,2.13562349,0.07931799,0.71395096
-3.07053527,3.12541995,0.02006603,0.16560019,0.47265569,2.09733722,0.07826246,0.70599964
-3.06453227,3.08245262,0.01823403,0.16818671,0.47985854,2.06210478,0.07720235,0.69787824
-3.05852926,3.04195862,0.01649511,0.17071143,0.48685838,2.02973144,0.07616491,0.68962575
-3.05252626,3.00368652,0.01486122,0.17308913,0.49342204,1.99998341,0.07517623,0.68127450
-3.04652326,2.96734179,0.01334206,0.17523526,0.49932160,1.97259220,0.07426020,0.67284917
-3.04052026,2.93259310,0.01194500,0.17706838,0.50434020,1.94725977,0.07343744,0.66436609
-3.03451726,2.89907979,0.01067506,0.17851259,0.50827759,1.92366476,0.07272439,0.65583275
-3.02851426,2.86642074,0.00953499,0.17949983,0.51095521,1.90146967,0.07213250,0.64724763
-3.02251126,2.83422452,0.00852545,0.17997192,0.51222079,1.88032924,0.07166765,0.63860045
-3.01650825,2.80210095,0.00764521,0.17988240,0.51195230,1.85989989,0.07132974,0.62987280
-3.01050525,2.76967381,0.00689134,0.17919799,0.51006116,1.83985015,0.07111257,0.62103924
-3.00450225,2.73659452,0.00625950,0.17789970,0.50649477,1.81987179,0.07100397,0.61206880
-2.99849925,2.70255643,0.00574421,0.17598359,0.50123818,1.79969153,0.07098613,0.60292691
-2.99249625,2.66730917,0.00533910,0.17346109,0.49431500,1.77908273,0.07103634,0.59357768
-2.98649325,2.63067272,0.00503710,0.17035884,0.48578742,1.75787675,0.07112772,0.58398648
-2.98049025,2.59255020,0.00483075,0.16671824,0.47575548,1.73597339,0.07123038,0.57412256
-2.97448724,2.55293908,0.00471229,0.16259452,0.46435551,1.71334986,0.07131253,0.56396182
-2.96848424,2.51193983,0.00467385,0.15805541,0.45175779,1.69006780,0.07134172,0.55348935
-2.96248124,2.46976159,0.00470760,0.15317961,0.43816355,1.66627771,0.07128618,0.54270174
-2.95647824,2.42672413,0.00480577,0.14805481,0.42380117,1.64222049,0.07111598,0.53160893
-2.95047524,2.38325572,0.00496075,0.14277562,0.40892187,1.61822562,0.07080417,0.52023554
-2.94447224,2.33988671,0.00516515,0.13744118,0.39379481,1.59470580,0.07032777,0.50862150
-2.93846923,2.29723856,0.00541177,0.13215280,0.37870172,1.57214801,0.06966850,0.49682202
-2.93246623,2.25600859,0.00569364,0.12701143,0.36393111,1.55110095,0.06881335,0.48490676
-2.92646323,2.21695061,0.00600403,0.12211520,0.34977226,1.53215923,0.06775486,0.47295827
-2.92046023,2.18085203,0.00633645,0.11755701,0.33650895,1.51594450,0.06649121,0.46106973
-2.91445723,2.14850804,0.00668465,0.11342224,0.32441318,1.50308431,0.06502599,0.44934215
-2.90845423,2.12069377,0.00704264,0.10978670,0.31373889,1.49418903,0.06336787,0.43788095
-2.90245123,2.09813529,0.00740473,0.10671469,0.30471579,1.48982793,0.06153000,0.42679237
-2.89644822,2.08148053,0.00776552,0.10425749,0.29754357,1.49050496,0.05952937,0.41617951
-2.89044522,2.07127114,0.00811996,0.10245199,0.29238639,1.49663523,0.05738596,0.40613845
-2.88444222,2.06791636,0.00846339,0.10131975,0.28936797,1.50852313,0.05512198,0.39675447
-2.87843922,2.07166995,0.00879152,0.10086640,0.28856734,1.52634288,0.05276100,0.38809847
-2.87243622,2.08261103,0.00910053,0.10108136,0.29001533,1.55012230,0.05032714,0.38022393
-2.86643322,2.10062976,0.00938704,0.10193797,0.29369199,1.57973069,0.04784442,0.37316422
-2.86043022,2.12541859,0.00964814,0.10339396,0.29952510,1.61487130,0.04533603,0.36693065
-2.85442721,2.15646944,0.00988136,0.10539228,0.30738977,1.65507908,0.04282388,0.36151117
-2.84842421,2.19307743,0.01008472,0.10786230,0.31710932,1.69972379,0.04032815,0.35686976
-2.84242121,2.23435111,0.01025663,0.11072133,0.32845753,1.74801900,0.03786699,0.35294666
-2.83641821,2.27922927,0.01039591,0.11387646,0.34116227,1.79903656,0.03545635,0.34965930
-2.83041521,2.32650395,0.01050170,0.11722662,0.35491045,1.85172669,0.03310989,0.34690404
-2.82441221,2.37484919,0.01057345,0.12066499,0.36935448,1.90494283,0.03083898,0.34455865
-2.81840920,2.42285481,0.01061084,0.12408148,0.38411988,1.95747095,0.02865274,0.34248542
-2.81240620,2.46906409,0.01061376,0.12736540,0.39881409,2.00806215,0.02655822,0.34053495
-2.80640320,2.51201430,0.01058227,0.13040821,0.41303621,2.05546758,0.02456049,0.33855032
-2.80040020,2.55027871,0.01051653,0.13310625,0.42638736,2.09847445,0.02266289,0.33637183
-2.79439720,2.58250843,0.01041687,0.13536338,0.43848146,2.13594179,0.02086720,0.33384179
-2.78839420,2.60747273,0.01028371,0.13709352,0.44895598,2.16683451,0.01917383,0.33080959
-2.78239120,2.62409613,0.01011761,0.13822287,0.45748229,2.19025445,0.01758206,0.32713655
-2.77638819,2.63149071,0.00991929,0.13869193,0.46377529,2.20546701,0.01609018,0.32270058
-2.77038519,2.62898255,0.00968969,0.13845704,0.46760192,2.21192235,0.01469574,0.31740040
-2.76438219,2.61613080,0.00942994,0.13749156,0.46878812,2.20927015,0.01339565,0.31115919
-2.75837919,2.59273893,0.00914149,0.13578656,0.46722407,2.19736724,0.01218636,0.30392741
-2.75237619,2.55885743,0.00882608,0.13335100,0.46286750,2.17627794,0.01106403,0.29568489
-2.74637319,2.51477815,0.00848581,0.13021139,0.45574480,2.14626698,0.01002459,0.28644179
-2.74037019,2.46102037,0.00812310,0.12641108,0.44595008,2.10778559,0.00906389,0.27623880
-2.73436718,2.39830958,0.00774079,0.12200893,0.43364208,2.06145137,0.00817779,0.26514612
-2.72836418,2.32754998,0.00734200,0.11707778,0.41903922,2.00802306,0.00736223,0.25326170
-2.72236118,2.24979221,0.00693021,0.11170245,0.40241302,1.94837157,0.00661328,0.24070856
-2.71635818,2.16619775,0.00650914,0.10597761,0.38408007,1.88344871,0.00592725,0.22763139
-2.71035518,2.07800210,0.00608271,0.10000548,0.36439318,1.81425521,0.00530067,0.21419273
-2.70435218,1.98647813,0.00565496,0.09389350,0.34373190,1.74180948,0.00473036,0.20056867
-2.69834917,1.89290154,0.00522997,0.08775205,0.32249284,1.66711875,0.00421347,0.18694453
-2.69234617,1.79851977,0.00481177,0.08169226,0.30108034,1.59115361,0.00374744,0.17351055
-2.68634317,1.70452564,0.00440427,0.07582406,0.27989759,1.51482705,0.00333011,0.16045776
-2.68034017,1.61203641,0.00401115,0.07025447,0.25933872,1.43897862,0.00295965,0.14797430
-2.67433717,1.52207886,0.00363580,0.06508610,0.23978184,1.36436400,0.00263466,0.13624218
-2.66833417,1.43558038,0.00328129,0.06041605,0.22158341,1.29164996,0.00235411,0.12543465
-2.66233117,1.35336574,0.00295028,0.05633491,0.20507363,1.22141433,0.00211743,0.11571415
-2.65632816,1.27615889,0.00264502,0.05292616,0.19055324,1.15415039,0.00192454,0.10723084
-2.65032516,1.20458891,0.00236736,0.05026563,0.17829117,1.09027467,0.00177583,0.10012168
-2.64432216,1.13919903,0.00211870,0.04842120,0.16852327,1.03013739,0.00167229,0.09451005
-2.63831916,1.08045737,0.00190005,0.04745248,0.16145159,0.97403427,0.00161547,0.09050560
-2.63231616,1.02876851,0.00171205,0.04741059,0.15724424,0.92221876,0.00160761,0.08820449
-2.62631316,0.98448454,0.00155501,0.04833788,0.15603542,0.87491369,0.00165163,0.08768967
-2.62031016,0.94791478,0.00142893,0.05026756,0.15792558,0.83232166,0.00175121,0.08903126
-2.61430715,0.91933347,0.00133360,0.05322325,0.16298146,0.79463332,0.00191081,0.09228673
-2.60830415,0.89898489,0.00126863,0.05721846,0.17123593,0.76203343,0.00213568,0.09750111
-2.60230115,0.88708576,0.00123346,0.06225592,0.18268758,0.73470427,0.00243190,0.10470678
