energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.17108554,2.13656011,0.39404681,0.22838387,0.00956565,0.27579163,0.72410798,1.35233303,0.03899390,0.19324616
-0.16508254,2.13916966,0.39409669,0.22942383,0.01027495,0.27326747,0.72597054,1.35010500,0.03822013,0.19593527
-0.15907954,2.14083327,0.39516898,0.23030530,0.01117667,0.27105793,0.72725841,1.34709550,0.03749942,0.19827162
-0.15307654,2.14116845,0.39729051,0.23096073,0.01228397,0.26913587,0.72770478,1.34314304,0.03682424,0.20016862
-0.14707354,2.13993920,0.40049461,0.23134137,0.01361056,0.26748071,0.72712571,1.33816476,0.03618851,0.20156479
-0.14107054,2.13706906,0.40482020,0.23141862,0.01517031,0.26607910,0.72542629,1.33216629,0.03558793,0.20242522
-0.13506753,2.13264605,0.41030973,0.23118435,0.01697665,0.26492504,0.72260326,1.32524712,0.03502018,0.20274201
-0.12906453,2.12691896,0.41700609,0.23065027,0.01904189,0.26401937,0.71874381,1.31760093,0.03448500,0.20253345
-0.12306153,2.12028478,0.42494841,0.22984632,0.02137640,0.26336858,0.71402057,1.30951063,0.03398410,0.20184216
-0.11705853,2.11326760,0.43416713,0.22881803,0.02398776,0.26298321,0.70868290,1.30133788,0.03352092,0.20073207
-0.11105553,2.10648982,0.44467843,0.22762320,0.02687975,0.26287570,0.70304475,1.29350754,0.03310028,0.19928462
-0.10505253,2.10063690,0.45647839,0.22632796,0.03005150,0.26305805,0.69746961,1.28648749,0.03272784,0.19759408
-0.09904952,2.09641744,0.46953725,0.22500239,0.03349651,0.26353929,0.69235305,1.28076481,0.03240960,0.19576246
-0.09304652,2.09452052,0.48379416,0.22371605,0.03720184,0.26432308,0.68810357,1.27681929,0.03215120,0.19389410
-0.08704352,2.09557256,0.49915286,0.22253359,0.04114747,0.26540552,0.68512266,1.27509573,0.03195735,0.19209032
-0.08104052,2.10009597,0.51547855,0.22151074,0.04530576,0.26677342,0.68378480,1.27597635,0.03183116,0.19044424
-0.07503752,2.10847197,0.53259646,0.22069079,0.04964121,0.26840316,0.68441824,1.27975490,0.03177367,0.18903620
-0.06903452,2.12090938,0.55029216,0.22010198,0.05411049,0.27026015,0.68728756,1.28661387,0.03178334,0.18792987
-0.06303152,2.13742146,0.56831393,0.21975562,0.05866275,0.27229913,0.69257857,1.29660612,0.03185583,0.18716923
-0.05702851,2.15781193,0.58637709,0.21964533,0.06324028,0.27446512,0.70038630,1.30964202,0.03198378,0.18677672
-0.05102551,2.18167107,0.60417034,0.21974725,0.06777946,0.27669510,0.71070666,1.32548306,0.03215687,0.18675233
-0.04502251,2.20838237,0.62136376,0.22002119,0.07221211,0.27892027,0.72343203,1.34374231,0.03236198,0.18707397
-0.03901951,2.23713930,0.63761830,0.22041281,0.07646697,0.28106878,0.73835108,1.36389197,0.03258351,0.18769890
-0.03301651,2.26697163,0.65259628,0.22085637,0.08047162,0.28306873,0.75515284,1.38527777,0.03280394,0.18856608
-0.02701351,2.29677992,0.66597241,0.22127827,0.08415439,0.28485128,0.77343478,1.40713968,0.03300433,0.18959948
-0.02101051,2.32537651,0.67744488,0.22160082,0.08744647,0.28635366,0.79271468,1.42863799,0.03316512,0.19071197
-0.01500750,2.35153118,0.68674593,0.22174625,0.09028406,0.28752190,0.81244580,1.44888355,0.03326681,0.19180970
-0.00900450,2.37401895,0.69365139,0.22164060,0.09261040,0.28831314,0.83203464,1.46697081,0.03329077,0.19279667
-0.00300150,2.39166810,0.69798872,0.22121743,0.09437767,0.28869732,0.85086076,1.48201206,0.03321997,0.19357928
0.00300150,2.40340585,0.69964321,0.22042095,0.09554867,0.28865823,0.86829762,1.49317131,0.03303972,0.19407065
0.00900450,2.40829971,0.69856190,0.21920864,0.09609815,0.28819380,0.88373385,1.49969619,0.03273825,0.19419444
0.01500750,2.40559267,0.69475521,0.21755304,0.09601379,0.28731569,0.89659391,1.50094638,0.03230724,0.19388807
0.02101051,2.39473071,0.68829603,0.21544282,0.09529676,0.28604811,0.90635748,1.49641749,0.03174218,0.19310516
0.02701351,2.37538158,0.67931648,0.21288295,0.09396182,0.28442605,0.91257674,1.48575909,0.03104264,0.19181710
0.03301651,2.34744422,0.66800243,0.20989411,0.09203697,0.28249300,0.91489095,1.46878645,0.03021229,0.19001373
0.03901951,2.31104881,0.65458608,0.20651136,0.08956268,0.28029826,0.91303781,1.44548553,0.02925891,0.18770315
0.04502251,2.26654772,0.63933703,0.20278218,0.08659069,0.27789404,0.90686123,1.41601119,0.02819413,0.18491069
0.05102551,2.21449823,0.62255223,0.19876402,0.08318250,0.27533249,0.89631532,1.38067899,0.02703313,0.18167718
0.05702851,2.15563823,0.60454531,0.19452151,0.07940752,0.27266292,0.88146454,1.33995127,0.02579423,0.17805659
0.06303152,2.09085639,0.58563590,0.19012355,0.07534109,0.26992920,0.86248023,1.29441823,0.02449837,0.17411330
0.06903452,2.02115856,0.56613935,0.18564040,0.07106233,0.26716770,0.83963369,1.24477536,0.02316855,0.16991909
0.07503752,1.94763205,0.54635727,0.18114098,0.06665197,0.26440576,0.81328634,1.19179833,0.02182926,0.16555012
0.08104052,1.87140988,0.52656954,0.17669045,0.06219025,0.26166088,0.78387750,1.13631651,0.02050591,0.16108394
0.08704352,1.79363649,0.50702777,0.17234839,0.05775489,0.25894056,0.75191028,1.07918673,0.01922426,0.15659692
0.09304652,1.71543654,0.48795080,0.16816736,0.05341928,0.25624306,0.71793643,1.02126810,0.01800992,0.15216189
0.09904952,1.63788802,0.46952210,0.16419223,0.04925091,0.25355879,0.68254066,0.96339915,0.01688786,0.14784648
0.10505253,1.56200057,0.45188922,0.16046002,0.04531004,0.25087256,0.64632508,0.90637809,0.01588209,0.14371192
0.11105553,1.48869968,0.43516517,0.15700045,0.04164867,0.24816636,0.60989444,0.85094670,0.01501526,0.13981243
0.11705853,1.41881675,0.41943161,0.15383693,0.03830979,0.24542274,0.57384251,0.79777829,0.01430847,0.13619525
0.12306153,1.35308501,0.40474342,0.15098809,0.03532697,0.24262843,0.53874005,0.74746977,0.01378111,0.13290111
0.12906453,1.29214072,0.39113452,0.14846961,0.03272412,0.23977828,0.50512457,0.70053766,0.01345070,0.12996518
0.13506753,1.23652873,0.37862438,0.14629623,0.03051564,0.23687908,0.47349204,0.65741777,0.01333284,0.12741834
0.14107054,1.18671164,0.36722491,0.14448378,0.02870664,0.23395310,0.44429052,0.61846780,0.01344121,0.12528862
0.14707354,1.14308105,0.35694727,0.14305121,0.02729349,0.23104128,0.41791559,0.58397250,0.01378753,0.12360269
0.15307654,1.10597006,0.34780827,0.14202221,0.02626442,0.22820569,0.39470743,0.55415034,0.01438156,0.12238733
0.15907954,1.07566545,0.33983584,0.14142654,0.02560032,0.22553116,0.37494918,0.52916112,0.01523111,0.12167064
0.16508254,1.05241867,0.33307351,0.14130082,0.02527563,0.22312590,0.35886645,0.50911375,0.01634198,0.12148294
0.17108554,1.03645461,0.32758341,0.14168875,0.02525927,0.22112105,0.34662748,0.49407355,0.01771789,0.12185728
0.17708854,1.02797733,0.32344782,0.14264065,0.02551571,0.21966901,0.33834375,0.48406838,0.01936040,0.12282951
0.18309155,1.02717230,0.32076905,0.14421238,0.02600599,0.21894058,0.33407081,0.47909353,0.02126874,0.12443777
0.18909455,1.03420486,0.31966770,0.14646360,0.02668887,0.21912091,0.33380910,0.47911467,0.02343962,0.12672155
0.19509755,1.04921491,0.32027941,0.14945542,0.02752186,0.22040439,0.33750457,0.48406919,0.02586698,0.12972022
0.20110055,1.07230809,0.32275012,0.15324759,0.02846236,0.22298853,0.34504924,0.49386567,0.02854176,0.13347117
0.20710355,1.10354394,0.32723009,0.15789518,0.02946870,0.22706705,0.35628160,0.50838182,0.03145158,0.13800756
0.21310655,1.14292170,0.33386693,0.16344514,0.03050112,0.23282248,0.37098699,0.52746125,0.03458047,0.14335586
0.21910955,1.19036461,0.34279793,0.16993259,0.03152277,0.24041833,0.38889821,0.55090926,0.03790861,0.14953320
0.22511256,1.24570368,0.35414186,0.17737729,0.03250047,0.24999129,0.40969658,0.57848839,0.04141212,0.15654477
0.23111556,1.30866179,0.36799071,0.18578020,0.03340547,0.26164366,0.43301358,0.60991400,0.04506285,0.16438127
0.23711856,1.37883942,0.38440164,0.19512057,0.03421397,0.27543627,0.45843359,0.64485048,0.04882842,0.17301667
0.24312156,1.45570267,0.40338935,0.20535340,0.03490757,0.29138233,0.48549763,0.68290846,0.05267217,0.18240629
0.24912456,1.53857462,0.42491934,0.21640776,0.03547340,0.30944228,0.51370860,0.72364354,0.05655341,0.19248544
0.25512756,1.62663092,0.44890223,0.22818578,0.03590417,0.32952010,0.54253792,0.76655669,0.06042780,0.20316859
0.26113057,1.71889995,0.47518947,0.24056265,0.03619798,0.35146115,0.57143372,0.81109673,0.06424779,0.21434921
0.26713357,1.81426825,0.50357059,0.25338752,0.03635790,0.37505172,0.59983041,0.85666487,0.06796336,0.22590045
0.27313657,1.91149138,0.53377235,0.26648547,0.03639140,0.40002057,0.62715963,0.90262141,0.07152290,0.23767644
0.27913957,2.00921014,0.56545972,0.27966041,0.03630965,0.42604234,0.65286213,0.94829450,0.07487413,0.24951445
0.28514257,2.10597214,0.59823902,0.29269899,0.03612664,0.45274287,0.67640041,0.99299078,0.07796534,0.26123779
0.29114557,2.20025815,0.63166311,0.30537528,0.03585823,0.47970646,0.69727147,1.03600769,0.08074652,0.27265933
0.29714857,2.29051270,0.66523862,0.31745624,0.03552122,0.50648479,0.71501951,1.07664700,0.08317070,0.28358564
0.30315158,2.37517803,0.69843524,0.32870773,0.03513233,0.53260741,0.72924776,1.11422929,0.08519523,0.29382164
0.30915458,2.45273052,0.73069672,0.33890082,0.03470730,0.55759336,0.73962919,1.14810891,0.08678298,0.30317548
0.31515758,2.52171833,0.76145354,0.34781832,0.03426009,0.58096379,0.74591545,1.17768891,0.08790354,0.31146369
0.32116058,2.58079916,0.79013667,0.35526116,0.03380221,0.60225498,0.74794381,1.20243550,0.08853411,0.31851618
0.32716358,2.62877673,0.81619229,0.36105440,0.03334218,0.62103141,0.74564164,1.22189162,0.08866040,0.32418117
0.33316658,2.66463485,0.83909677,0.36505279,0.03288525,0.63689851,0.73902828,1.23568913,0.08827707,0.32832968
0.33916958,2.68756765,0.85837163,0.36714539,0.03243332,0.64951445,0.72821421,1.24355919,0.08738808,0.33085944
0.34517259,2.69700503,0.87359778,0.36725934,0.03198495,0.65860074,0.71339750,1.24534051,0.08600663,0.33169816
0.35117559,2.69263218,0.88442856,0.36536246,0.03153574,0.66395103,0.69485770,1.24098522,0.08415491,0.33080590
0.35717859,2.67440249,0.89060114,0.36146461,0.03107871,0.66543792,0.67294747,1.23056198,0.08186347,0.32817659
0.36318159,2.64254317,0.89194574,0.35561781,0.03060496,0.66301747,0.64808219,1.21425631,0.07917043,0.32383850
0.36918459,2.59755341,0.88839226,0.34791502,0.03010426,0.65673112,0.62072812,1.19236803,0.07612038,0.31785372
0.37518759,2.54019483,0.87997406,0.33848774,0.02956590,0.64670506,0.59138940,1.16530577,0.07276319,0.31031669
0.38119060,2.47147467,0.86682868,0.32750242,0.02897935,0.63314704,0.56059460,1.13357871,0.06915260,0.30135171
0.38719360,2.39262215,0.84919541,0.31515590,0.02833503,0.61634063,0.52888314,1.09778576,0.06534483,0.29110972
0.39319660,2.30505860,0.82740976,0.30167003,0.02762499,0.59663729,0.49679210,1.05860232,0.06139713,0.27976426
0.39919960,2.21036267,0.80189500,0.28728565,0.02684337,0.57444643,0.46484390,1.01676516,0.05736636,0.26750693
0.40520260,2.11023142,0.77315105,0.27225626,0.02598694,0.55022389,0.43353511,0.97305569,0.05330774,0.25454240
0.41120560,2.00643884,0.74174115,0.25684138,0.02505529,0.52445929,0.40332676,0.92828214,0.04927364,0.24108324
0.41720860,1.90079298,0.70827680,0.24130017,0.02405103,0.49766258,0.37463630,0.88326120,0.04531263,0.22734462
0.42321161,1.79509318,0.67340139,0.22588514,0.02297973,0.47035043,0.34783131,0.83879963,0.04146869,0.21353921
0.42921461,1.69108869,0.63777333,0.21083640,0.02184982,0.44303279,0.32322511,0.79567638,0.03778062,0.19987228
0.43521761,1.59043993,0.60204900,0.19637655,0.02067226,0.41620011,0.30107412,0.75462580,0.03428171,0.18653728
0.44122061,1.49468354,0.56686630,0.18270623,0.01946025,0.39031158,0.28157694,0.71632243,0.03099961,0.17371192
0.44722361,1.40520213,0.53282921,0.17000057,0.01822873,0.36578469,0.26487513,0.68136773,0.02795635,0.16155489
0.45322661,1.32319953,0.50049391,0.15840644,0.01699393,0.34298643,0.25105527,0.65027935,0.02516862,0.15020330
0.45922961,1.24968200,0.47035668,0.14804069,0.01577289,0.32222629,0.24015241,0.62348302,0.02264813,0.13977079
0.46523262,1.18544576,0.44284411,0.13898914,0.01458292,0.30375111,0.23215450,0.60130740,0.02040214,0.13034651
0.47123562,1.13107089,0.41830560,0.13130655,0.01344121,0.28774189,0.22700765,0.58398192,0.01843403,0.12199468
0.47723862,1.08692143,0.39700838,0.12501726,0.01236435,0.27431255,0.22462203,0.57163765,0.01674397,0.11475501
0.48324162,1.05315135,0.37913504,0.12011657,0.01136801,0.26351045,0.22487815,0.56431101,0.01532960,0.10864362
0.48924462,1.02971581,0.36478345,0.11657276,0.01046664,0.25531874,0.22763331,0.56195013,0.01418668,0.10365464
0.49524762,1.01638712,0.35396895,0.11432954,0.00967320,0.24966009,0.23272805,0.56442350,0.01330973,0.09976222
0.50125063,1.01277440,0.34662862,0.11330900,0.00899904,0.24640198,0.23999227,0.57153044,0.01269262,0.09692297
0.50725363,1.01834627,0.34262738,0.11341481,0.00845372,0.24536296,0.24925098,0.58301297,0.01232904,0.09507869
0.51325663,1.03245538,0.34176556,0.11453568,0.00804497,0.24631991,0.26032938,0.59856840,0.01221293,0.09415924
0.51925963,1.05436395,0.34378776,0.11654886,0.00777857,0.24901602,0.27305710,0.61786221,0.01233875,0.09408557
0.52526263,1.08326936,0.34839245,0.11932377,0.00765841,0.25316918,0.28727147,0.64054048,0.01270170,0.09477262
0.53126563,1.11832872,0.35524232,0.12272545,0.00768637,0.25848056,0.30281979,0.66624142,0.01329772,0.09613224
0.53726863,1.15868185,0.36397469,0.12661799,0.00786240,0.26464330,0.31956037,0.69460549,0.01412350,0.09807583
0.54327164,1.20347171,0.37421199,0.13086761,0.00818441,0.27135084,0.33736246,0.72528364,0.01517630,0.10051668
0.54927464,1.25186188,0.38557180,0.13534555,0.00864834,0.27830486,0.35610509,0.75794343,0.01645363,0.10337209
0.55527764,1.30305068,0.39767638,0.13993059,0.00924813,0.28522260,0.37567484,0.79227277,0.01795299,0.10656502
0.56128064,1.35628153,0.41016128,0.14451113,0.00997571,0.29184334,0.39596287,0.82798135,0.01967136,0.11002533
0.56728364,1.41084977,0.42268308,0.14898690,0.01082109,0.29793383,0.41686130,0.86479972,0.02160474,0.11369066
0.57328664,1.46610586,0.43492587,0.15327012,0.01177238,0.30329271,0.43825932,0.90247630,0.02374767,0.11750680
0.57928964,1.52145537,0.44660658,0.15728631,0.01281595,0.30775368,0.46003932,0.94077281,0.02609265,0.12142772
0.58529265,1.57635630,0.45747900,0.16097448,0.01393661,0.31118735,0.48207335,0.97945829,0.02862970,0.12541524
0.59129565,1.63031417,0.46733646,0.16428699,0.01511783,0.31350191,0.50422035,1.01830258,0.03134588,0.12943832
0.59729865,1.68287570,0.47601343,0.16718897,0.01634213,0.31464251,0.52632441,1.05706968,0.03422488,0.13347218
0.60330165,1.73362191,0.48338576,0.16965731,0.01759142,0.31458946,0.54821430,1.09551159,0.03724679,0.13749721
0.60930465,1.78216121,0.48937002,0.17167948,0.01884751,0.31335546,0.56970461,1.13336338,0.04038786,0.14149779
0.61530765,1.82812342,0.49392196,0.17325204,0.02009268,0.31098185,0.59059848,1.17033982,0.04362050,0.14546116
0.62131066,1.87115532,0.49703417,0.17437905,0.02131021,0.30753429,0.61069208,1.20613423,0.04691337,0.14937630
0.62731366,1.91091830,0.49873327,0.17507049,0.02248506,0.30309792,0.62978064,1.24041972,0.05023166,0.15323306
0.63331666,1.94708849,0.49907674,0.17534065,0.02360449,0.29777232,0.64766595,1.27285311,0.05353749,0.15702145
0.63931966,1.97935968,0.49814951,0.17520668,0.02465866,0.29166645,0.66416501,1.30308152,0.05679049,0.16073124
0.64532266,2.00744904,0.49606053,0.17468739,0.02564116,0.28489386,0.67911944,1.33075151,0.05994853,0.16435192
0.65132566,2.03110538,0.49293936,0.17380221,0.02654950,0.27756829,0.69240519,1.35552056,0.06296859,0.16787291
0.65732866,2.05011977,0.48893290,0.17257054,0.02738545,0.26979995,0.70394215,1.37707034,0.06580766,0.17128414
0.66333167,2.06433788,0.48420225,0.17101133,0.02815523,0.26169242,0.71370306,1.39512132,0.06842385,0.17457689
0.66933467,2.07367325,0.47891976,0.16914300,0.02886953,0.25334046,0.72172116,1.40944798,0.07077745,0.17774483
0.67533767,2.07812088,0.47326612,0.16698365,0.02954334,0.24482861,0.72809634,1.41989398,0.07283202,0.18078524
0.68134067,2.07777005,0.46742752,0.16455149,0.03019562,0.23623066,0.73299901,1.42638634,0.07455546,0.18370024
0.68734367,2.07281546,0.46159281,0.16186547,0.03084866,0.22760982,0.73667170,1.42894801,0.07592103,0.18649793
0.69334667,2.06356586,0.45595043,0.15894596,0.03152741,0.21901965,0.73942787,1.42770800,0.07690821,0.18919340
0.69934967,2.05044918,0.45068520,0.15581552,0.03225846,0.21050539,0.74164789,1.42290829,0.07750345,0.19180944
0.70535268,2.03401351,0.44597482,0.15249960,0.03306903,0.20210581,0.74377222,1.41490705,0.07770073,0.19437685
0.71135568,2.01492331,0.44198605,0.14902710,0.03398570,0.19385511,0.74629171,1.40417760,0.07750188,0.19693427
0.71735868,1.99395038,0.43887063,0.14543071,0.03503321,0.18578494,0.74973536,1.39130280,0.07691669,0.19952757
0.72336168,1.97195969,0.43676098,0.14174704,0.03623316,0.17792625,0.75465575,1.37696474,0.07596276,0.20220859
0.72936468,1.94988980,0.43576574,0.13801642,0.03760277,0.17031086,0.76161258,1.36192981,0.07466508,0.20503343
0.73536768,1.92872860,0.43596543,0.13428240,0.03915370,0.16297263,0.77115474,1.34702920,0.07305538,0.20806017
0.74137069,1.90948469,0.43740832,0.13059095,0.04089113,0.15594814,0.78380156,1.33313557,0.07117127,0.21134626
0.74737369,1.89315550,0.44010675,0.12698932,0.04281289,0.14927687,0.80002367,1.32113627,0.06905512,0.21494547
0.75337669,1.88069304,0.44403420,0.12352476,0.04490894,0.14300076,0.82022425,1.31190400,0.06675279,0.21890483
0.75937969,1.87296861,0.44912335,0.12024292,0.04716116,0.13716332,0.84472119,1.30626594,0.06431232,0.22326135
0.76538269,1.87073792,0.45526522,0.11718623,0.04954333,0.13180823,0.87373086,1.30497234,0.06178242,0.22803908
0.77138569,1.87460787,0.46230973,0.11439224,0.05202155,0.12697759,0.90735404,1.30866587,0.05921102,0.23324632
0.77738869,1.88500665,0.47006774,0.11189201,0.05455497,0.12270986,0.94556464,1.31785280,0.05664390,0.23887337
0.78339170,1.90215837,0.47831456,0.10970865,0.05709678,0.11903767,0.98820158,1.33287738,0.05412330,0.24489090
0.78939470,1.92606361,0.48679503,0.10785609,0.05959552,0.11598565,1.03496438,1.35390051,0.05168681,0.25124898
0.79539770,1.95648684,0.49522993,0.10633817,0.06199663,0.11356835,1.08541268,1.38088372,0.04936637,0.25787696
0.80140070,1.99295161,0.50332361,0.10514806,0.06424414,0.11178839,1.13896994,1.41357943,0.04718749,0.26468421
0.80740370,2.03474401,0.51077261,0.10426812,0.06628253,0.11063503,1.19493140,1.45152807,0.04516883,0.27156162
0.81340670,2.08092460,0.51727476,0.10367016,0.06805856,0.11008319,1.25247616,1.49406262,0.04332190,0.27838405
0.81940970,2.13034867,0.52253865,0.10331609,0.06952311,0.11009295,1.31068330,1.54032057,0.04165116,0.28501334
0.82541271,2.18169436,0.52629284,0.10315905,0.07063285,0.11060977,1.36855165,1.58926322,0.04015429,0.29130210
0.83141571,2.23349779,0.52829461,0.10314483,0.07135177,0.11156516,1.42502273,1.63970191,0.03882277,0.29709785
0.83741871,2.28419411,0.52833769,0.10321357,0.07165240,0.11287810,1.47900622,1.69033028,0.03764263,0.30224754
0.84342171,2.33216299,0.52625879,0.10330179,0.07151675,0.11445686,1.52940732,1.73976164,0.03659533,0.30660216
0.84942471,2.37577707,0.52194259,0.10334449,0.07093689,0.11620150,1.57515512,1.78657007,0.03565890,0.31002133
0.85542771,2.41345146,0.51532503,0.10327731,0.06991517,0.11800657,1.61523109,1.82933382,0.03480896,0.31237768
0.86143072,2.44369259,0.50639475,0.10303869,0.06846401,0.11976428,1.64869682,1.86667938,0.03401996,0.31356076
0.86743372,2.46514447,0.49519272,0.10257193,0.06660543,0.12136772,1.67472003,1.89732454,0.03326625,0.31348057
0.87343672,2.47663082,0.48181008,0.10182702,0.06437016,0.12271413,1.69259796,1.92011878,0.03252315,0.31207027
0.87943972,2.47719119,0.46638441,0.10076219,0.06179654,0.12370813,1.70177728,1.93407938,0.03176791,0.30928827
0.88544272,2.46611008,0.44909457,0.09934523,0.05892908,0.12426466,1.70186987,1.93842197,0.03098049,0.30511949
0.89144572,2.44293775,0.43015441,0.09755432,0.05581702,0.12431153,1.69266386,1.93258420,0.03014423,0.29957576
0.89744872,2.40750221,0.40980571,0.09537857,0.05251270,0.12379158,1.67412937,1.91624177,0.02924626,0.29269551
0.90345173,2.35991190,0.38831066,0.09281813,0.04906990,0.12266423,1.64641901,1.88931624,0.02827780,0.28454250
0.90945473,2.30054926,0.36594407,0.08988387,0.04554231,0.12090650,1.60986283,1.85197441,0.02723425,0.27520407
0.91545773,2.23005557,0.34298589,0.08659683,0.04198203,0.11851328,1.56495812,1.80461957,0.02611503,0.26478852
0.92146073,2.14930785,0.31971408,0.08298715,0.03843834,0.11549708,1.51235438,1.74787499,0.02492341,0.25342218
0.92746373,2.05938894,0.29639814,0.07909293,0.03495653,0.11188711,1.45283401,1.68256072,0.02366605,0.24124591
0.93346673,1.96155209,0.27329361,0.07495876,0.03157712,0.10772781,1.38728959,1.60966461,0.02235255,0.22841147
0.93946973,1.85718171,0.25063744,0.07063411,0.02833524,0.10307699,1.31669851,1.53030912,0.02099484,0.21507764
0.94547274,1.74775182,0.22864457,0.06617174,0.02526027,0.09800347,1.24209599,1.44571521,0.01960664,0.20140642
0.95147574,1.63478390,0.20750553,0.06162602,0.02237574,0.09258460,1.16454754,1.35716500,0.01820273,0.18755928
0.95747874,1.51980581,0.18738518,0.05705132,0.01969944,0.08690356,1.08512175,1.26596459,0.01679844,0.17369371
0.96348174,1.40431333,0.16842245,0.05250056,0.01724377,0.08104666,1.00486447,1.17340863,0.01540904,0.15996011
0.96948474,1.28973537,0.15073108,0.04802389,0.01501616,0.07510076,0.92477525,1.08074774,0.01404921,0.14649899
0.97548774,1.17740429,0.13440104,0.04366760,0.01301970,0.06915085,0.84578665,0.98915996,0.01273266,0.13343881
0.98149075,1.06853167,0.11950074,0.03947322,0.01125381,0.06327796,0.76874714,0.89972699,0.01147175,0.12089425
0.98749375,0.96419036,0.10607962,0.03547693,0.00971494,0.05755736,0.69440785,0.81341571,0.01027728,0.10896499
0.99349675,0.86530273,0.09417113,0.03170914,0.00839734,0.05205719,0.62341350,0.73106534,0.00915828,0.09773513
0.99949975,0.77263501,0.08379584,0.02819439,0.00729372,0.04683753,0.55629741,0.65338004,0.00812200,0.08727302
1.00550275,0.68679744,0.07496454,0.02495139,0.00639592,0.04194978,0.49348046,0.58092690,0.00717387,0.07763159
1.01150575,0.60824944,0.06768117,0.02199328,0.00569548,0.03743655,0.43527381,0.51413857,0.00631762,0.06884908
1.01750875,0.53730909,0.06194548,0.01932809,0.00518410,0.03333180,0.38188471,0.45332009,0.00555539,0.06095011
1.02351176,0.47416597,0.05775517,0.01695928,0.00485401,0.02966135,0.33342510,0.39865900,0.00488789,0.05394695
1.02951476,0.41889631,0.05510760,0.01488636,0.00469817,0.02644363,0.28992225,0.35023800,0.00431466,0.04784104
1.03551776,0.37147968,0.05400084,0.01310560,0.00471047,0.02369055,0.25133089,0.30804914,0.00383421,0.04262448
1.04152076,0.33181595,0.05443405,0.01161071,0.00488565,0.02140851,0.21754621,0.27200887,0.00344430,0.03828167
1.04752376,0.29974195,0.05640722,0.01039357,0.00521923,0.01959951,0.18841702,0.24197305,0.00314210,0.03479071
1.05352676,0.27504702,0.05992022,0.00944484,0.00570731,0.01826215,0.16375879,0.21775135,0.00292442,0.03212487
1.05952976,0.25748677,0.06497123,0.00875456,0.00634623,0.01739269,0.14336580,0.19912042,0.00278787,0.03025378
1.06553277,0.24679488,0.07155464,0.00831271,0.00713224,0.01698588,0.12702234,0.18583548,0.00272899,0.02914447
1.07153577,0.24269252,0.07965854,0.00810957,0.00806107,0.01703579,0.11451237,0.17764008,0.00274443,0.02876226
1.07753877,0.24489540,0.08926188,0.00813614,0.00912752,0.01753641,0.10562774,0.17427383,0.00283100,0.02907142
1.08354177,0.25311854,0.10033157,0.00838438,0.01032499,0.01848215,0.10017463,0.17547821,0.00298579,0.03003565
1.08954477,0.26707905,0.11281957,0.00884741,0.01164507,0.01986813,0.09797839,0.18100054,0.00320625,0.03161853
1.09554777,0.28649710,0.12666030,0.00951960,0.01307720,0.02169041,0.09888662,0.19059629,0.00349024,0.03378377
1.10155078,0.31109561,0.14176851,0.01039668,0.01460840,0.02394602,0.10277078,0.20403000,0.00383610,0.03649540
1.10755378,0.34059900,0.15803768,0.01147568,0.01622305,0.02663285,0.10952640,0.22107525,0.00424275,0.03971806
1.11355678,0.37473148,0.17533937,0.01275494,0.01790284,0.02974953,0.11907196,0.24151377,0.00470971,0.04341715
1.11955978,0.41321522,0.19352333,0.01423400,0.01962684,0.03329511,0.13134680,0.26513421,0.00523720,0.04755915
1.12556278,0.45576878,0.21241877,0.01591349,0.02137169,0.03726877,0.14630817,0.29173070,0.00582621,0.05211191
1.13156578,0.50210599,0.23183649,0.01779500,0.02311194,0.04166938,0.16392748,0.32110153,0.00647857,0.05704506
1.13756878,0.55193551,0.25157216,0.01988082,0.02482054,0.04649505,0.18418617,0.35304798,0.00719702,0.06233035
1.14357179,0.60496101,0.27141043,0.02217382,0.02646942,0.05174263,0.20707107,0.38737347,0.00798525,0.06794215
1.14957479,0.66088200,0.29112983,0.02467711,0.02803020,0.05740714,0.23256959,0.42388307,0.00884790,0.07385777
1.15557779,0.71939510,0.31050821,0.02739374,0.02947494,0.06348117,0.26066474,0.46238314,0.00979058,0.08005780
1.16158079,0.78019554,0.32932849,0.03032635,0.03077697,0.06995427,0.29133006,0.50268125,0.01081977,0.08652621
1.16758379,0.84297866,0.34738450,0.03347675,0.03191172,0.07681228,0.32452459,0.54458606,0.01194270,0.09325035
1.17358679,0.90744104,0.36448654,0.03684545,0.03285746,0.08403664,0.36018803,0.58790706,0.01316717,0.10022063
1.17958979,0.97328108,0.38046636,0.04043111,0.03359605,0.09160371,0.39823598,0.63245402,0.01450126,0.10742997
1.18559280,1.04019883,0.39518144,0.04423007,0.03411350,0.09948414,0.43855553,0.67803608,0.01595302,0.11487293
1.19159580,1.10789487,0.40851822,0.04823570,0.03440053,0.10764224,0.48100133,0.72446040,0.01753007,0.12254454
1.19759880,1.17606830,0.42039417,0.05243789,0.03445278,0.11603548,0.52539211,0.77153031,0.01923917,0.13043891
1.20360180,1.24441392,0.43075861,0.05682252,0.03427099,0.12461406,0.57150810,0.81904318,0.02108570,0.13854758
1.20960480,1.31261894,0.43959227,0.06137099,0.03386098,0.13332077,0.61908924,0.86678809,0.02307321,0.14685783
