energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
0.07503752,1.22423792,0.03430879,0.04476844,0.14353337,0.25574061,0.51892158,0.00665459,0.48792307
0.08104052,1.12791471,0.03310275,0.04055335,0.12931511,0.23309293,0.47908019,0.00634016,0.45434795
0.08704352,1.03917896,0.03237190,0.03684057,0.11572597,0.21203495,0.44263752,0.00612120,0.42350505
0.09304652,0.95851253,0.03214085,0.03365588,0.10288248,0.19268706,0.40978041,0.00600008,0.39549057
0.09904952,0.88620444,0.03242997,0.03101748,0.09087647,0.17512789,0.38061369,0.00597797,0.37032784
0.10505253,0.82236972,0.03325485,0.02893674,0.07977561,0.15939830,0.35516778,0.00605471,0.34797849
0.11105553,0.76697301,0.03462579,0.02741908,0.06962476,0.14550641,0.33340811,0.00622880,0.32835524
0.11705853,0.71985553,0.03654745,0.02646500,0.06044795,0.13343332,0.31524604,0.00649730,0.31133584
0.12306153,0.68076366,0.03901858,0.02607098,0.05225091,0.12313924,0.30055043,0.00685585,0.29677711
0.12906453,0.64937777,0.04203187,0.02623039,0.04502392,0.11456966,0.28915924,0.00729859,0.28452867
0.13506753,0.62533996,0.04557384,0.02693431,0.03874483,0.10766121,0.28089085,0.00781830,0.27444566
0.14107054,0.60827926,0.04962493,0.02817214,0.03338213,0.10234710,0.27555431,0.00840637,0.26639989
0.14707354,0.59783372,0.05415960,0.02993214,0.02889788,0.09856174,0.27295843,0.00905290,0.26028907
0.15307654,0.59366828,0.05914660,0.03220169,0.02525039,0.09624443,0.27291926,0.00974690,0.25604381
0.15907954,0.59548813,0.06454925,0.03496740,0.02239663,0.09534214,0.27526580,0.01047636,0.25363215
0.16508254,0.60304718,0.07032591,0.03821504,0.02029420,0.09581111,0.27984389,0.01122851,0.25306161
0.17108554,0.61615173,0.07643039,0.04192918,0.01890287,0.09761741,0.28651829,0.01199006,0.25437866
0.17708854,0.63465928,0.08281246,0.04609278,0.01818566,0.10073646,0.29517286,0.01274745,0.25766589
0.18309155,0.65847293,0.08941842,0.05068653,0.01810953,0.10515157,0.30570923,0.01348711,0.26303683
0.18909455,0.68753189,0.09619163,0.05568814,0.01864548,0.11085167,0.31804388,0.01419583,0.27062892
0.19509755,0.72179849,0.10307304,0.06107149,0.01976846,0.11782833,0.33210403,0.01486102,0.28059473
0.20110055,0.76124271,0.11000170,0.06680582,0.02145669,0.12607223,0.34782259,0.01547103,0.29309189
0.20710355,0.80582467,0.11691526,0.07285490,0.02369093,0.13556942,0.36513237,0.01601546,0.30827208
0.21310655,0.85547625,0.12375044,0.07917632,0.02645331,0.14629735,0.38395997,0.01648539,0.32626947
0.21910955,0.91008256,0.13044347,0.08572093,0.02972618,0.15822103,0.40421962,0.01687361,0.34718906
0.22511256,0.96946424,0.13693055,0.09243249,0.03349084,0.17128962,0.42580736,0.01717484,0.37109538
0.23111556,1.03336155,0.14314835,0.09924764,0.03772624,0.18543337,0.44859582,0.01738583,0.39800187
0.23711856,1.10142111,0.14903456,0.10609612,0.04240785,0.20056139,0.47242996,0.01750547,0.42786154
0.24312156,1.17318603,0.15452852,0.11290151,0.04750671,0.21656033,0.49712406,0.01753478,0.46055914
0.24912456,1.24809043,0.15957205,0.11958219,0.05298869,0.23329396,0.52246023,0.01747697,0.49590538
0.25512756,1.32545855,0.16411031,0.12605283,0.05881412,0.25060396,0.54818858,0.01733732,0.53363342
0.26113057,1.40450923,0.16809295,0.13222621,0.06493775,0.26831187,0.57402925,0.01712310,0.57339793
0.26713357,1.48436576,0.17147533,0.13801534,0.07130912,0.28622215,0.59967632,0.01684346,0.61477702
0.27313657,1.56407109,0.17421998,0.14333594,0.07787338,0.30412640,0.62480357,0.01650930,0.65727695
0.27913957,1.64260818,0.17629808,0.14810895,0.08457251,0.32180855,0.64907201,0.01613308,0.70033987
0.28514257,1.71892494,0.17769110,0.15226323,0.09134690,0.33905083,0.67213884,0.01572873,0.74335433
0.29114557,1.79196287,0.17839233,0.15573809,0.09813726,0.35564039,0.69366769,0.01531142,0.78566830
0.29714857,1.86068841,0.17840845,0.15848571,0.10488682,0.37137618,0.71333959,0.01489750,0.82660456
0.30315158,1.92412576,0.17776076,0.16047311,0.11154368,0.38607593,0.73086430,0.01450432,0.86547778
0.30915458,1.98138981,0.17648627,0.16168378,0.11806310,0.39958272,0.74599140,0.01415015,0.90161278
0.31515758,2.03171753,0.17463833,0.16211869,0.12440985,0.41177103,0.75852069,0.01385402,0.93436344
0.32116058,2.07449655,0.17228686,0.16179667,0.13056020,0.42255177,0.76831131,0.01363569,0.96313140
0.32716358,2.10928933,0.16951797,0.16075409,0.13650361,0.43187612,0.77528906,0.01351543,0.98738382
0.33316658,2.13585170,0.16643310,0.15904385,0.14224389,0.43973789,0.77945150,0.01351399,1.00666962
0.33916958,2.15414468,0.16314747,0.15673374,0.14779978,0.44617425,0.78087051,0.01365238,1.02063329
0.34517259,2.16433877,0.15978796,0.15390408,0.15320479,0.45126469,0.77969200,0.01395172,1.02902586
0.35117559,2.16681036,0.15649044,0.15064498,0.15850633,0.45512821,0.77613271,0.01443297,1.03171244
0.35717859,2.16213000,0.15339653,0.14705311,0.16376401,0.45791879,0.77047409,0.01511664,1.02867595
0.36318159,2.15104295,0.15064994,0.14322826,0.16904724,0.45981930,0.76305343,0.01602248,1.02001697
0.36918459,2.13444270,0.14839249,0.13926988,0.17443205,0.46103405,0.75425258,0.01716900,1.00594962
0.37518759,2.11333832,0.14675992,0.13527363,0.17999736,0.46178029,0.74448458,0.01857303,0.98679364
0.38119060,2.08881718,0.14587757,0.13132820,0.18582078,0.46227898,0.73417883,0.02024916,0.96296309
0.38719360,2.06200438,0.14585614,0.12751258,0.19197407,0.46274529,0.72376537,0.02220914,0.93495210
0.39319660,2.03402070,0.14678776,0.12389373,0.19851856,0.46337921,0.71365884,0.02446124,0.90331834
0.39919960,2.00594091,0.14874218,0.12052495,0.20550067,0.46435659,0.70424292,0.02700962,0.86866492
0.40520260,1.97875407,0.15176369,0.11744480,0.21294772,0.46582122,0.69585585,0.02985363,0.83162154
0.41120560,1.95332756,0.15586847,0.11467682,0.22086439,0.46787807,0.68877759,0.03298723,0.79282555
0.41720860,1.93037646,0.16104277,0.11222973,0.22922984,0.47058819,0.68321927,0.03639842,0.75290389
0.42321161,1.91043925,0.16724178,0.11009837,0.23799585,0.47396538,0.67931528,0.04006875,0.71245642
0.42921461,1.89386111,0.17438954,0.10826508,0.24708599,0.47797487,0.67711841,0.04397300,0.67204136
0.43521761,1.88078512,0.18237963,0.10670151,0.25639596,0.48253397,0.67659817,0.04807901,0.63216320
0.44122061,1.87115192,0.19107688,0.10537075,0.26579520,0.48751481,0.67764242,0.05234770,0.59326357
0.44722361,1.86470741,0.20032003,0.10422959,0.27512960,0.49274896,0.68006220,0.05673332,0.55571502
0.45322661,1.86101829,0.20992525,0.10323092,0.28422548,0.49803374,0.68359957,0.06118390,0.51981799
0.45922961,1.85949448,0.21969051,0.10232597,0.29289448,0.50314002,0.68793806,0.06564201,0.48580061
0.46523262,1.85941747,0.22940065,0.10146645,0.30093933,0.50782113,0.69271546,0.07004571,0.45382122
0.47123562,1.85997322,0.23883304,0.10060652,0.30816026,0.51182250,0.69753814,0.07432979,0.42397328
0.47723862,1.86028820,0.24776364,0.09970431,0.31436175,0.51489166,0.70199661,0.07842716,0.39629209
0.48324162,1.85946706,0.25597331,0.09872327,0.31935934,0.51678821,0.70568142,0.08227047,0.37076301
0.48924462,1.85663028,0.26325412,0.09763308,0.32298633,0.51729324,0.70819892,0.08579384,0.34733058
0.49524762,1.85095029,0.26941539,0.09641025,0.32509992,0.51621800,0.70918616,0.08893463,0.32590806
0.50125063,1.84168475,0.27428940,0.09503843,0.32558661,0.51341135,0.70832441,0.09163525,0.30638693
0.50725363,1.82820555,0.27773638,0.09350838,0.32436671,0.50876570,0.70535067,0.09384491,0.28864601
0.51325663,1.81002270,0.27964872,0.09181779,0.32139755,0.50222137,0.70006694,0.09552121,0.27255967
0.51925963,1.78680217,0.27995409,0.08997082,0.31667547,0.49376910,0.69234673,0.09663153,0.25800513
0.52526263,1.75837737,0.27861759,0.08797757,0.31023643,0.48345069,0.68213881,0.09715420,0.24486842
0.53126563,1.72475395,0.27564252,0.08585346,0.30215519,0.47135781,0.66946800,0.09707933,0.23304898
0.53726863,1.68610803,0.27107009,0.08361851,0.29254318,0.45762915,0.65443320,0.09640929,0.22246297
0.54327164,1.64277835,0.26497783,0.08129667,0.28154513,0.44244596,0.63720277,0.09515879,0.21304515
0.54927464,1.59525282,0.25747692,0.07891509,0.26933462,0.42602625,0.61800766,0.09335467,0.20474954
0.55527764,1.54415040,0.24870853,0.07650347,0.25610881,0.40861804,0.59713255,0.09103524,0.19754894
0.56128064,1.49019919,0.23883933,0.07409342,0.24208252,0.39049178,0.57490560,0.08824928,0.19143348
0.56728364,1.43421180,0.22805637,0.07171783,0.22748198,0.37193239,0.55168719,0.08505479,0.18640843
0.57328664,1.37705917,0.21656155,0.06941029,0.21253845,0.35323123,0.52785828,0.08151742,0.18249127
0.57928964,1.31964377,0.20456593,0.06720453,0.19748201,0.33467817,0.50380871,0.07770875,0.17970850
0.58529265,1.26287323,0.19228401,0.06513381,0.18253574,0.31655414,0.47992600,0.07370445,0.17809196
0.59129565,1.20763531,0.17992832,0.06323033,0.16791041,0.29912440,0.45658500,0.06958232,0.17767516
0.59729865,1.15477486,0.16770437,0.06152467,0.15380001,0.28263253,0.43413870,0.06542043,0.17848952
0.60330165,1.10507333,0.15580615,0.06004510,0.14037798,0.26729544,0.41291033,0.06129522,0.18056069
0.60930465,1.05923124,0.14441230,0.05881691,0.12779449,0.25329935,0.39318702,0.05727983,0.18390502
0.61530765,1.01785391,0.13368302,0.05786178,0.11617452,0.24079684,0.37521493,0.05344250,0.18852635
0.62131066,0.98144035,0.12375766,0.05719701,0.10561689,0.22990491,0.35919591,0.04984530,0.19441304
0.62731366,0.95037545,0.11475314,0.05683486,0.09619419,0.22070394,0.34528558,0.04654295,0.20153542
0.63331666,0.92492530,0.10676295,0.05678189,0.08795336,0.21323765,0.33359269,0.04358198,0.20984375
0.63931966,0.90523541,0.09985690,0.05703835,0.08091703,0.20751383,0.32417963,0.04100015,0.21926660
0.64532266,0.89133175,0.09408138,0.05759767,0.07508539,0.20350583,0.31706390,0.03882604,0.22971003
0.65132566,0.88312429,0.08946004,0.05844612,0.07043844,0.20115466,0.31222045,0.03707899,0.24105734
0.65732866,0.88041298,0.08599500,0.05956257,0.06693865,0.20037177,0.30958469,0.03576916,0.25316962
0.66333167,0.88289586,0.08366823,0.06091849,0.06453375,0.20104230,0.30905611,0.03489789,0.26588720
0.66933467,0.89017934,0.08244332,0.06247823,0.06315969,0.20302880,0.31050237,0.03445822,0.27903193
0.67533767,0.90179027,0.08226734,0.06419946,0.06274361,0.20617538,0.31376384,0.03443553,0.29241035
0.68134067,0.91718983,0.08307289,0.06603391,0.06320676,0.21031219,0.31865849,0.03480843,0.30581771
0.68734367,0.93578896,0.08478031,0.06792841,0.06446727,0.21526019,0.32498710,0.03554966,0.31904280
0.69334667,0.95696497,0.08729993,0.06982614,0.06644285,0.22083614,0.33253875,0.03662717,0.33187340
0.69934967,0.98007913,0.09053440,0.07166807,0.06905313,0.22685760,0.34109640,0.03800520,0.34410219
0.70535268,1.00449472,0.09438110,0.07339462,0.07222178,0.23314800,0.35044261,0.03964546,0.35553291
0.71135568,1.02959496,0.09873452,0.07494746,0.07587831,0.23954138,0.36036515,0.04150827,0.36598650
0.71735868,1.05480029,0.10348863,0.07627125,0.07995947,0.24588690,0.37066237,0.04355369,0.37530691
0.72336168,1.07958426,0.10853925,0.07731547,0.08441023,0.25205275,0.38114808,0.04574258,0.38336632
0.72936468,1.10348738,0.11378621,0.07803613,0.08918429,0.25792937,0.39165588,0.04803758,0.39006939
0.73536768,1.12612819,0.11913534,0.07839723,0.09424414,0.26343177,0.40204254,0.05040397,0.39535643
0.74137069,1.14721102,0.12450028,0.07837205,0.09956061,0.26850089,0.41219037,0.05281029,0.39920507
0.74737369,1.16652988,0.12980391,0.07794413,0.10511187,0.27310378,0.42200834,0.05522889,0.40163050
0.75337669,1.18396825,0.13497938,0.07710781,0.11088208,0.27723270,0.43143192,0.05763616,0.40268402
0.75937969,1.19949460,0.13997081,0.07586847,0.11685952,0.28090301,0.44042154,0.06001267,0.40245003
0.76538269,1.21315383,0.14473342,0.07424233,0.12303447,0.28414995,0.44895970,0.06234295,0.40104158
0.77138569,1.22505499,0.14923324,0.07225585,0.12939678,0.28702459,0.45704696,0.06461522,0.39859456
0.77738869,1.23535598,0.15344643,0.06994474,0.13593341,0.28958893,0.46469688,0.06682080,0.39526100
0.78339170,1.24424600,0.15735805,0.06735270,0.14262597,0.29191058,0.47193034,0.06895355,0.39120167
0.78939470,1.25192686,0.16096065,0.06452982,0.14944854,0.29405723,0.47876957,0.07100907,0.38657843
0.79539770,1.25859421,0.16425256,0.06153082,0.15636572,0.29609121,0.48523216,0.07298394,0.38154684
0.80140070,1.26441999,0.16723599,0.05841318,0.16333139,0.29806457,0.49132571,0.07487498,0.37624924
0.80740370,1.26953710,0.16991527,0.05523516,0.17028793,0.30001483,0.49704333,0.07667860,0.37080887
0.81340670,1.27402742,0.17229511,0.05205397,0.17716641,0.30196174,0.50236036,0.07839027,0.36532525
0.81940970,1.27791400,0.17437916,0.04892393,0.18388743,0.30390531,0.50723277,0.08000416,0.35987113
0.82541271,1.28115788,0.17616895,0.04589490,0.19036297,0.30582513,0.51159721,0.08151306,0.35449104
0.83141571,1.28366000,0.17766323,0.04301094,0.19649900,0.30768110,0.51537291,0.08290846,0.34920171
0.83741871,1.28526793,0.17885788,0.04030915,0.20219885,0.30941558,0.51846536,0.08418092,0.34399399
0.84342171,1.28578729,0.17974627,0.03781899,0.20736726,0.31095670,0.52077157,0.08532065,0.33883645
0.84942471,1.28499692,0.18032022,0.03556173,0.21191480,0.31222284,0.52218664,0.08631831,0.33368012
0.85542771,1.28266702,0.18057135,0.03355033,0.21576263,0.31312786,0.52261121,0.08716587,0.32846424
0.86143072,1.27857912,0.18049285,0.03178959,0.21884721,0.31358683,0.52195936,0.08785767,0.32312255
0.86743372,1.27254647,0.18008149,0.03027659,0.22112473,0.31352196,0.52016643,0.08839139,0.31758974
0.87343672,1.26443371,0.17933979,0.02900133,0.22257518,0.31286833,0.51719624,0.08876901,0.31180768
0.87943972,1.25417453,0.17827813,0.02794764,0.22320556,0.31157915,0.51304725,0.08899766,0.30573101
0.88544272,1.24178604,0.17691675,0.02709417,0.22305224,0.30963016,0.50775715,0.08909021,0.29933185
0.89144572,1.22737918,0.17528740,0.02641554,0.22218224,0.30702308,0.50140566,0.08906565,0.29260329
0.89744872,1.21116424,0.17343453,0.02588357,0.22069330,0.30378777,0.49411522,0.08894921,0.28556152
0.90345173,1.19345129,0.17141600,0.02546845,0.21871272,0.29998303,0.48604950,0.08877206,0.27824651
0.90945473,1.17464531,0.16930304,0.02513998,0.21639496,0.29569613,0.47740977,0.08857079,0.27072128
0.91545773,1.15523630,0.16717959,0.02486866,0.21391802,0.29104087,0.46842926,0.08838651,0.26306976
0.92146073,1.13578476,0.16514087,0.02462674,0.21147878,0.28615444,0.45936578,0.08826371,0.25539356
0.92746373,1.11690340,0.16329131,0.02438910,0.20928745,0.28119328,0.45049303,0.08824883,0.24780768
0.93346673,1.09923581,0.16174168,0.02413400,0.20756119,0.27632788,0.44209086,0.08838871,0.24043560
0.93946973,1.08343314,0.16060582,0.02384366,0.20651736,0.27173710,0.43443519,0.08872883,0.23340396
0.94547274,1.07012993,0.15999672,0.02350465,0.20636638,0.26760193,0.42778776,0.08931158,0.22683711
0.95147574,1.05992003,0.16002239,0.02310812,0.20730460,0.26409925,0.42238649,0.09017452,0.22085187
0.95747874,1.05333364,0.16078141,0.02264977,0.20950741,0.26139551,0.41843659,0.09134869,0.21555270
0.96348174,1.05081639,0.16235860,0.02212979,0.21312270,0.25964088,0.41610292,0.09285719,0.21102748
0.96948474,1.05271125,0.16482071,0.02155250,0.21826507,0.25896379,0.41550380,0.09471378,0.20734417
0.97548774,1.05924372,0.16821252,0.02092592,0.22501079,0.25946626,0.41670657,0.09692199,0.20454823
0.98149075,1.07051094,0.17255347,0.02026121,0.23339380,0.26121991,0.41972484,0.09947427,0.20266109
0.98749375,1.08647488,0.17783493,0.01957200,0.24340290,0.26426305,0.42451759,0.10235169,0.20167948
0.99349675,1.10695978,0.18401832,0.01887369,0.25498010,0.26859862,0.43099002,0.10552384,0.20157576
0.99949975,1.13165382,0.19103420,0.01818266,0.26802038,0.27419321,0.43899605,0.10894917,0.20229891
1.00550275,1.16011484,0.19878241,0.01751553,0.28237282,0.28097718,0.44834229,0.11257563,0.20377637
1.01150575,1.19178000,0.20713334,0.01688839,0.29784303,0.28884568,0.45879342,0.11634165,0.20591640
1.01750875,1.22597894,0.21593029,0.01631613,0.31419706,0.29766079,0.47007851,0.12017749,0.20861090
1.02351176,1.26195005,0.22499296,0.01581176,0.33116646,0.30725449,0.48189836,0.12400680,0.21173860
1.02951476,1.29885946,0.23412194,0.01538594,0.34845464,0.31743259,0.49393341,0.12774845,0.21516845
1.03551776,1.33582217,0.24310403,0.01504649,0.36574408,0.32797933,0.50585210,0.13131858,0.21876310
1.04152076,1.37192476,0.25171834,0.01479812,0.38270454,0.33866268,0.51731941,0.13463271,0.22238242
1.04752376,1.40624911,0.25974280,0.01464225,0.39900167,0.34924016,0.52800543,0.13760800,0.22588699
1.05352676,1.43789643,0.26696091,0.01457692,0.41430612,0.35946502,0.53759367,0.14016546,0.22914137
1.05952976,1.46601095,0.27316854,0.01459692,0.42830251,0.36909261,0.54578895,0.14223213,0.23201725
1.06553277,1.48980268,0.27818034,0.01469398,0.44069830,0.37788678,0.55232473,0.14374307,0.23439630
1.07153577,1.50856834,0.28183558,0.01485704,0.45123190,0.38562610,0.55696959,0.14464322,0.23617281
1.07753877,1.52171007,0.28400327,0.01507276,0.45968010,0.39210978,0.55953281,0.14488893,0.23725586
1.08354177,1.52875109,0.28458617,0.01532592,0.46586419,0.39716298,0.55986877,0.14444920,0.23757124
1.08954477,1.52934793,0.28352363,0.01560002,0.46965479,0.40064144,0.55788022,0.14330651,0.23706285
1.09554777,1.52329871,0.28079321,0.01587789,0.47097511,0.40243522,0.55352013,0.14145732,0.23569374
1.10155078,1.51054723,0.27641084,0.01614226,0.46980244,0.40247142,0.54679215,0.13891209,0.23344657
1.10755378,1.49118257,0.27042980,0.01637639,0.46616800,0.40071580,0.53774971,0.13569490,0.23032365
1.11355678,1.46543440,0.26293829,0.01656461,0.46015500,0.39717321,0.52649366,0.13184274,0.22634646
1.11955978,1.43366398,0.25405606,0.01669287,0.45189496,0.39188687,0.51316861,0.12740429,0.22155457
1.12556278,1.39635133,0.24392996,0.01674917,0.44156273,0.38493642,0.49795804,0.12243854,0.21600422
1.13156578,1.35407890,0.23272889,0.01672389,0.42937001,0.37643494,0.48107841,0.11701306,0.20976637
1.13756878,1.30751260,0.22063818,0.01661008,0.41555803,0.36652501,0.46277237,0.11120206,0.20292436
1.14357179,1.25738069,0.20785385,0.01640359,0.40038945,0.35537396,0.44330143,0.10508446,0.19557132
1.14957479,1.20445158,0.19457684,0.01610313,0.38413988,0.34316851,0.42293832,0.09874173,0.18780731
1.15557779,1.14951129,0.18100751,0.01571018,0.36708945,0.33010903,0.40195922,0.09225596,0.17973635
1.16158079,1.09334151,0.16734063,0.01522883,0.34951457,0.31640373,0.38063636,0.08570793,0.17146349
1.16758379,1.03669900,0.15376101,0.01466554,0.33168046,0.30226282,0.35923101,0.07917535,0.16309194
1.17358679,0.98029728,0.14043987,0.01402880,0.31383442,0.28789314,0.33798731,0.07273135,0.15472044
1.17958979,0.92479100,0.12753210,0.01332878,0.29620029,0.27349319,0.31712700,0.06644326,0.14644089
1.18559280,0.87076370,0.11517433,0.01257685,0.27897418,0.25924893,0.29684532,0.06037159,0.13833650
1.19159580,0.81871909,0.10348395,0.01178520,0.26232152,0.24533043,0.27730807,0.05456937,0.13048025
1.19759880,0.76907612,0.09255886,0.01096637,0.24637554,0.23188941,0.25865002,0.04908177,0.12293391
1.20360180,0.72216773,0.08247799,0.01013284,0.23123709,0.21905771,0.24097451,0.04394597,0.11574764
1.20960480,0.67824300,0.07330244,0.00929668,0.21697574,0.20694671,0.22435427,0.03919133,0.10895993
1.21560780,0.63747239,0.06507706,0.00846918,0.20363197,0.19564765,0.20883328,0.03483970,0.10259818
1.22161081,0.59995548,0.05783238,0.00766059,0.19122026,0.18523257,0.19442959,0.03090594,0.09667950
1.22761381,0.56573057,0.05158674,0.00687992,0.17973292,0.17575596,0.18113874,0.02739860,0.09121198
1.23361681,0.53478545,0.04634841,0.00613478,0.16914428,0.16725669,0.16893775,0.02432061,0.08619607
1.23961981,0.50706864,0.04211763,0.00543130,0.15941518,0.15976026,0.15778931,0.02167003,0.08162616
1.24562281,0.48250037,0.03888849,0.00477414,0.15049728,0.15328095,0.14764597,0.01944082,0.07749212
1.25162581,0.46098260,0.03665040,0.00416647,0.14233726,0.14782391,0.13845419,0.01762347,0.07378081
1.25762881,0.44240765,0.03538927,0.00361013,0.13488043,0.14338678,0.13015788,0.01620570,0.07047737
1.26363182,0.42666494,0.03508815,0.00310568,0.12807381,0.13996100,0.12270156,0.01517289,0.06756634
1.26963482,0.41364550,0.03572755,0.00265256,0.12186849,0.13753249,0.11603269,0.01450852,0.06503244
1.27563782,0.40324429,0.03728517,0.00224932,0.11622124,0.13608181,0.11010342,0.01419441,0.06286105
1.28164082,0.39536026,0.03973534,0.00189371,0.11109532,0.13558373,0.10487146,0.01421091,0.06103838
1.28764382,0.38989430,0.04304805,0.00158288,0.10646059,0.13600644,0.10030035,0.01453693,0.05955132
1.29364682,0.38674563,0.04718768,0.00131358,0.10229300,0.13731024,0.09635895,0.01514990,0.05838704
1.29964982,0.38580680,0.05211168,0.00108227,0.09857351,0.13944613,0.09302048,0.01602568,0.05753244
1.30565283,0.38695812,0.05776903,0.00088530,0.09528664,0.14235438,0.09026105,0.01713843,0.05697334
1.31165583,0.39006191,0.06409897,0.00071898,0.09241877,0.14596313,0.08805800,0.01846049,0.05669379
1.31765883,0.39495715,0.07102971,0.00057971,0.08995641,0.15018746,0.08638805,0.01996227,0.05667529
1.32366183,0.40145530,0.07847766,0.00046407,0.08788452,0.15492889,0.08522553,0.02161220,0.05689618
1.32966483,0.40933757,0.08634698,0.00036883,0.08618504,0.16007552,0.08454086,0.02337680,0.05733123
1.33566783,0.41835409,0.09452967,0.00029104,0.08483582,0.16550296,0.08429926,0.02522087,0.05795146
1.34167084,0.42822529,0.10290627,0.00022801,0.08380992,0.17107606,0.08446001,0.02710770,0.05872428
1.34767384,0.43864563,0.11134720,0.00017736,0.08307549,0.17665138,0.08497617,0.02899958,0.05961389
1.35367684,0.44928956,0.11971472,0.00013698,0.08259609,0.18208055,0.08579488,0.03085827,0.06058209
1.35967984,0.45981963,0.12786554,0.00010505,0.08233156,0.18721409,0.08685828,0.03264570,0.06158928
1.36568284,0.46989634,0.13565387,0.00008002,0.08223936,0.19190592,0.08810485,0.03432471,0.06259583
1.37168584,0.47918941,0.14293507,0.00006055,0.08227631,0.19601799,0.08947138,0.03585991,0.06356355
1.37768884,0.48738976,0.14956943,0.00004554,0.08240058,0.19942514,0.09089524,0.03721849,0.06445735
1.38369185,0.49422182,0.15542629,0.00003409,0.08257390,0.20201969,0.09231690,0.03837113,0.06524688
1.38969485,0.49945529,0.16038798,0.00002544,0.08276380,0.20371569,0.09368267,0.03929281,0.06590820
1.39569785,0.50291591,0.16435367,0.00001901,0.08294578,0.20445257,0.09494732,0.03996354,0.06642524
1.40170085,0.50449463,0.16724280,0.00001432,0.08310525,0.20419789,0.09607661,0.04036899,0.06679104
1.40770385,0.50415453,0.16899805,0.00001101,0.08323913,0.20294924,0.09704950,0.04050099,0.06700876
1.41370685,0.50193536,0.16958761,0.00000880,0.08335704,0.20073494,0.09785992,0.04035783,0.06709221
1.41970985,0.49795513,0.16900665,0.00000749,0.08348197,0.19761376,0.09851803,0.03994441,0.06706611
1.42571286,0.49240888,0.16727809,0.00000696,0.08365039,0.19367333,0.09905086,0.03927219,0.06696577
1.43171586,0.48556447,0.16445241,0.00000712,0.08391173,0.18902760,0.09950227,0.03835895,0.06683646
1.43771886,0.47775562,0.16060672,0.00000797,0.08432735,0.18381334,0.09993233,0.03722841,0.06673225
1.44372186,0.46937255,0.15584304,0.00000950,0.08496890,0.17818576,0.10041592,0.03590970,0.06671456
1.44972486,0.46085050,0.15028587,0.00001180,0.08591620,0.17231354,0.10104089,0.03443667,0.06685031
1.45572786,0.45265673,0.14407936,0.00001496,0.08725476,0.16637350,0.10190557,0.03284720,0.06720984
1.46173087,0.44527659,0.13738391,0.00001914,0.08907297,0.16054506,0.10311600,0.03118240,0.06786466
1.46773387,0.43919912,0.13037265,0.00002451,0.09145914,0.15500472,0.10478279,0.02948583,0.06888509
1.47373687,0.43490289,0.12322774,0.00003131,0.09449848,0.14992089,0.10701792,0.02780269,0.07033800
1.47973987,0.43284261,0.11613678,0.00003980,0.09827023,0.14544910,0.10993150,0.02617911,0.07228454
1.48574287,0.43343704,0.10928926,0.00005030,0.10284492,0.14172792,0.11362861,0.02466148,0.07477816
1.49174587,0.43705853,0.10287331,0.00006315,0.10828205,0.13887561,0.11820653,0.02329579,0.07786290
1.49774887,0.44402455,0.09707271,0.00007874,0.11462818,0.13698759,0.12375217,0.02212713,0.08157200
1.50375188,0.45459150,0.09206413,0.00009748,0.12191547,0.13613484,0.13033999,0.02119918,0.08592694
1.50975488,0.46895063,0.08801472,0.00011984,0.13016083,0.13636323,0.13803040,0.02055377,0.09093689
1.51575788,0.48722628,0.08507989,0.00014627,0.13936564,0.13769362,0.14686858,0.02023043,0.09659859
1.52176088,0.50947606,0.08340125,0.00017725,0.14951592,0.14012280,0.15688377,0.02026603,0.10289663
1.52776388,0.53569280,0.08310461,0.00021326,0.16058310,0.14362509,0.16808897,0.02069425,0.10980416
1.53376688,0.56580788,0.08429811,0.00025474,0.17252512,0.14815446,0.18048093,0.02154514,0.11728382
1.53976988,0.59969552,0.08707018,0.00030211,0.18528782,0.15364705,0.19404038,0.02284449,0.12528905
1.54577289,0.63717763,0.09148750,0.00035571,0.19880663,0.16002392,0.20873242,0.02461325,0.13376540
1.55177589,0.67802875,0.09759283,0.00041581,0.21300813,0.16719386,0.22450685,0.02686677,0.14265204
1.55777889,0.72198074,0.10540283,0.00048257,0.22781170,0.17505617,0.24129855,0.02961400,0.15188320
1.56378189,0.76872688,0.11490577,0.00055604,0.24313089,0.18350321,0.25902763,0.03285669,0.16138947
1.56978489,0.81792518,0.12605950,0.00063609,0.25887454,0.19242273,0.27759952,0.03658853,0.17109901
1.57578789,0.86920085,0.13878953,0.00072245,0.27494756,0.20169971,0.29690479,0.04079435,0.18093851
1.58179090,0.92214788,0.15298758,0.00081463,0.29125134,0.21121802,0.31681890,0.04544943,0.19083387
1.58779390,0.97632999,0.16851074,0.00091199,0.30768383,0.22086150,0.33720196,0.05051893,0.20071071
1.59379690,1.03128125,0.18518133,0.00101365,0.32413930,0.23051482,0.35789844,0.05595755,0.21049466
1.59979990,1.08650662,0.20278785,0.00111856,0.34050797,0.24006402,0.37873725,0.06170947,0.22011147
1.60580290,1.14148314,0.22108684,0.00122549,0.35667556,0.24939686,0.39953202,0.06770860,0.22948709
1.61180590,1.19566197,0.23980610,0.00133300,0.37252295,0.25840312,0.42008210,0.07387919,0.23854774
1.61780890,1.24847201,0.25864905,0.00143957,0.38792614,0.26697494,0.44017415,0.08013683,0.24722013
