energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.09904952,0.99941787,0.19285101,0.01167025,0.02249328,0.07049694,0.47572881,0.75976217,0.01463012,0.10933095
0.10505253,0.95214213,0.18721098,0.01104311,0.02112170,0.06515116,0.46160031,0.72312321,0.01335582,0.10774986
0.11105553,0.90759267,0.18286250,0.01046286,0.01992690,0.06002480,0.44799834,0.68748184,0.01215380,0.10680668
0.11705853,0.86627395,0.17983559,0.00993370,0.01891392,0.05515414,0.43519103,0.65329183,0.01103527,0.10650585
0.12306153,0.82858858,0.17812274,0.00945834,0.01808282,0.05056855,0.42341208,0.62095323,0.01000878,0.10683263
0.12906453,0.79483367,0.17768067,0.00903811,0.01742900,0.04629062,0.41285564,0.59080585,0.00908037,0.10775358
0.13506753,0.76520144,0.17843305,0.00867297,0.01694370,0.04233640,0.40367323,0.56312549,0.00825371,0.10921767
0.14107054,0.73978383,0.18027449,0.00836163,0.01661459,0.03871577,0.39597293,0.53812316,0.00753042,0.11115793
0.14707354,0.71858091,0.18307530,0.00810167,0.01642637,0.03543302,0.38982078,0.51594707,0.00691033,0.11349367
0.15307654,0.70151268,0.18668705,0.00788977,0.01636150,0.03248749,0.38524431,0.49668731,0.00639187,0.11613319
0.15907954,0.68843366,0.19094880,0.00772182,0.01640094,0.02987436,0.38223792,0.48038281,0.00597244,0.11897695
0.16508254,0.67914958,0.19569355,0.00759323,0.01652487,0.02758541,0.38076984,0.46703016,0.00564873,0.12192100
0.17108554,0.67343523,0.20075484,0.00749910,0.01671339,0.02560993,0.38079008,0.45659380,0.00541713,0.12486065
0.17708854,0.67105268,0.20597325,0.00743447,0.01694720,0.02393552,0.38223907,0.44901689,0.00527401,0.12769419
0.18309155,0.67176887,0.21120241,0.00739457,0.01720822,0.02254893,0.38505620,0.44423218,0.00521597,0.13032647
0.18909455,0.67537157,0.21631431,0.00737497,0.01748006,0.02143681,0.38918790,0.44217236,0.00524013,0.13267234
0.19509755,0.68168292,0.22120379,0.00737183,0.01774848,0.02058637,0.39459462,0.44277901,0.00534421,0.13465955
0.20110055,0.69056979,0.22579183,0.00738198,0.01800167,0.01998589,0.40125622,0.44600989,0.00552666,0.13623126
0.20710355,0.70195024,0.23002751,0.00740309,0.01823046,0.01962512,0.40917545,0.45184385,0.00578668,0.13734778
0.21310655,0.71579580,0.23388872,0.00743370,0.01842832,0.01949550,0.41837914,0.46028316,0.00612412,0.13798768
0.21910955,0.73212933,0.23738126,0.00747321,0.01859136,0.01959023,0.42891703,0.47135311,0.00653944,0.13814802
0.22511256,0.75101859,0.24053670,0.00752190,0.01871812,0.01990413,0.44085828,0.48509877,0.00703348,0.13784390
0.23111556,0.77256571,0.24340881,0.00758080,0.01880930,0.02043342,0.45428566,0.50157918,0.00760726,0.13710708
0.23711856,0.79689336,0.24606895,0.00765156,0.01886736,0.02117523,0.46928788,0.52085922,0.00826169,0.13598406
0.24312156,0.82412813,0.24860053,0.00773633,0.01889614,0.02212708,0.48595051,0.54299971,0.00899731,0.13453345
0.24912456,0.85438230,0.25109284,0.00783752,0.01890035,0.02328625,0.50434579,0.56804632,0.00981397,0.13282289
0.25512756,0.88773496,0.25363463,0.00795762,0.01888511,0.02464905,0.52452235,0.59601787,0.01071054,0.13092571
0.26113057,0.92421369,0.25630777,0.00809897,0.01885548,0.02621011,0.54649509,0.62689498,0.01168461,0.12891740
0.26713357,0.96377788,0.25918124,0.00826355,0.01881598,0.02796166,0.57023614,0.66060957,0.01273226,0.12687214
0.27313657,1.00630484,0.26230591,0.00845279,0.01877029,0.02989294,0.59566752,0.69703606,0.01384787,0.12485954
0.27913957,1.05157962,0.26571031,0.00866738,0.01872092,0.03198960,0.62265583,0.73598489,0.01502398,0.12294171
0.28514257,1.09928922,0.26939766,0.00890718,0.01866901,0.03423343,0.65100967,0.77719878,0.01625122,0.12117094
0.29114557,1.14902183,0.27334428,0.00917110,0.01861424,0.03660206,0.68047987,0.82035219,0.01751835,0.11958782
0.29714857,1.20027128,0.27749955,0.00945704,0.01855485,0.03906906,0.71076282,0.86505408,0.01881238,0.11822016
0.30315158,1.25244670,0.28178735,0.00976196,0.01848775,0.04160416,0.74150675,0.91085412,0.02011874,0.11708252
0.30915458,1.30488700,0.28610896,0.01008189,0.01840869,0.04417372,0.77232083,0.95725207,0.02142158,0.11617653
0.31515758,1.35687978,0.29034720,0.01041207,0.01831258,0.04674146,0.80278675,1.00371008,0.02270412,0.11549175
0.32116058,1.40768364,0.29437171,0.01074712,0.01819377,0.04926938,0.83247224,1.04966742,0.02394906,0.11500719
0.32716358,1.45655308,0.29804493,0.01108117,0.01804645,0.05171884,0.86094597,1.09455701,0.02513909,0.11469324
0.33316658,1.50276477,0.30122869,0.01140818,0.01786498,0.05405184,0.88779322,1.13782313,0.02625732,0.11451402
0.33916958,1.54564399,0.30379081,0.01172209,0.01764426,0.05623236,0.91263144,1.17893951,0.02728787,0.11442989
0.34517259,1.58459011,0.30561167,0.01201712,0.01738007,0.05822773,0.93512524,1.21742704,0.02821631,0.11440008
0.35117559,1.61909983,0.30659011,0.01228801,0.01706929,0.06000998,0.95499991,1.25287031,0.02903017,0.11438524
0.35717859,1.64878724,0.30664873,0.01253019,0.01671013,0.06155710,0.97205291,1.28493236,0.02971934,0.11434990
0.36318159,1.67339965,0.30573797,0.01274005,0.01630222,0.06285414,0.98616289,1.31336689,0.03027641,0.11426448
0.36918459,1.69282859,0.30383911,0.01291504,0.01584669,0.06389412,0.99729569,1.33802741,0.03069697,0.11410710
0.37518759,1.70711536,0.30096584,0.01305383,0.01534607,0.06467859,1.00550706,1.35887290,0.03097971,0.11386479
0.38119060,1.71645089,0.29716442,0.01315633,0.01480422,0.06521794,1.01094199,1.37596973,0.03112655,0.11353429
0.38719360,1.72116981,0.29251247,0.01322372,0.01422613,0.06553136,1.01383047,1.38948951,0.03114250,0.11312226
0.39319660,1.72173894,0.28711638,0.01325843,0.01361772,0.06564638,1.01447997,1.39970303,0.03103556,0.11264503
0.39919960,1.71874055,0.28110754,0.01326400,0.01298554,0.06559808,1.01326467,1.40697029,0.03081640,0.11212778
0.40520260,1.71285092,0.27463746,0.01324496,0.01233655,0.06542797,1.01061196,1.41172685,0.03049803,0.11160327
0.41120560,1.70481512,0.26787212,0.01320661,0.01167778,0.06518251,1.00698647,1.41446710,0.03009530,0.11111026
0.41720860,1.69541873,0.26098572,0.01315486,0.01101613,0.06491138,1.00287237,1.41572466,0.02962444,0.11069145
0.42321161,1.68545766,0.25415407,0.01309590,0.01035811,0.06466557,0.99875443,1.41605098,0.02910248,0.11039133
0.42921461,1.67570714,0.24754794,0.01303600,0.00970966,0.06449536,0.99509858,1.41599251,0.02854666,0.11025387
0.43521761,1.66689109,0.24132662,0.01298123,0.00907599,0.06444817,0.99233266,1.41606762,0.02797387,0.11032012
0.44122061,1.65965303,0.23563192,0.01293715,0.00846150,0.06456664,0.99082821,1.41674398,0.02740013,0.11062596
0.44722361,1.65452974,0.23058288,0.01290865,0.00786973,0.06488666,0.99088394,1.41841757,0.02684002,0.11120008
0.45322661,1.65192885,0.22627134,0.01289969,0.00730335,0.06543580,0.99271162,1.42139402,0.02630629,0.11206212
0.45922961,1.65211118,0.22275862,0.01291317,0.00676420,0.06623197,0.99642520,1.42587351,0.02580951,0.11322136
0.46523262,1.65517892,0.22007331,0.01295078,0.00625337,0.06728247,1.00203354,1.43193973,0.02535778,0.11467574
0.47123562,1.66107019,0.21821042,0.01301292,0.00577127,0.06858349,1.00943735,1.43955386,0.02495658,0.11641145
0.47723862,1.66956038,0.21713177,0.01309876,0.00531780,0.07012012,1.01843065,1.44855391,0.02460876,0.11840311
0.48324162,1.68027054,0.21676766,0.01320620,0.00489241,0.07186672,1.02870681,1.45865977,0.02431453,0.12061445
0.48924462,1.69268259,0.21701980,0.01333203,0.00449426,0.07378789,1.03986928,1.46948399,0.02407170,0.12299958
0.49524762,1.70616094,0.21776530,0.01347205,0.00412231,0.07583977,1.05144656,1.48054797,0.02387587,0.12550481
0.50125063,1.71997975,0.21886161,0.01362126,0.00377544,0.07797178,1.06291111,1.49130321,0.02372080,0.12807085
0.50725363,1.73335481,0.22015225,0.01377411,0.00345255,0.08012863,1.07370142,1.50115652,0.02359877,0.13063544
0.51325663,1.74547876,0.22147296,0.01392474,0.00315260,0.08225255,1.08324646,1.50949853,0.02350104,0.13313617
0.51925963,1.75555809,0.22265820,0.01406720,0.00287470,0.08428564,1.09099148,1.51573383,0.02341831,0.13551351
0.52526263,1.76285031,0.22354762,0.01419576,0.00261810,0.08617221,1.09642396,1.51931172,0.02334115,0.13771377
0.53126563,1.76669971,0.22399220,0.01430513,0.00238227,0.08786107,1.09909873,1.51975583,0.02326044,0.13969189
0.53726863,1.76656984,0.22385999,0.01439068,0.00216688,0.08930752,1.09866085,1.51669129,0.02316776,0.14141404
0.54327164,1.76207139,0.22304101,0.01444864,0.00197180,0.09047519,1.09486529,1.50986805,0.02305576,0.14285976
0.54927464,1.75298387,0.22145124,0.01447621,0.00179710,0.09133740,1.08759238,1.49917909,0.02291836,0.14402353
0.55527764,1.73927035,0.21903552,0.01447171,0.00164305,0.09187813,1.07685817,1.48467249,0.02275102,0.14491583
0.56128064,1.72108407,0.21576926,0.01443457,0.00151008,0.09209260,1.06281912,1.46655677,0.02255078,0.14556349
0.56728364,1.69876699,0.21165894,0.01436535,0.00139880,0.09198726,1.04577072,1.44519901,0.02231632,0.14600931
0.57328664,1.67283997,0.20674140,0.01426570,0.00130995,0.09157942,1.02614006,1.42111570,0.02204792,0.14631099
0.57928964,1.64398503,0.20108191,0.01413823,0.00124443,0.09089644,1.00447249,1.39495673,0.02174732,0.14653946
0.58529265,1.61302065,0.19477137,0.01398639,0.00120325,0.08997444,0.98141280,1.36748297,0.02141757,0.14677647
0.59129565,1.58087090,0.18792248,0.01381431,0.00118755,0.08885685,0.95768180,1.33953864,0.02106279,0.14711172
0.59729865,1.54852993,0.18066538,0.01362660,0.00119857,0.08759258,0.93404910,1.31201929,0.02068795,0.14763951
0.60330165,1.51702328,0.17314275,0.01342816,0.00123766,0.08623411,0.91130328,1.28583718,0.02029856,0.14845514
0.60930465,1.48736777,0.16550474,0.01322398,0.00130625,0.08483545,0.89022069,1.26188509,0.01990046,0.14965108
0.61530765,1.46053141,0.15790391,0.01301893,0.00140586,0.08345015,0.87153417,1.24100046,0.01949956,0.15131308
0.62131066,1.43739529,0.15049031,0.01281758,0.00153808,0.08212939,0.85590297,1.22393118,0.01910157,0.15351643
0.62731366,1.41871877,0.14340703,0.01262408,0.00170457,0.08092015,0.84388513,1.21130452,0.01871183,0.15632250
0.63331666,1.40510941,0.13678630,0.01244196,0.00190705,0.07986367,0.83591356,1.20360036,0.01833516,0.15977551
0.63931966,1.39699886,0.13074617,0.01227405,0.00214725,0.07899413,0.83227661,1.20113006,0.01797569,0.16390000
0.64532266,1.39462546,0.12538810,0.01212242,0.00242696,0.07833762,0.83310417,1.20402158,0.01763680,0.16869879
0.65132566,1.39802432,0.12079516,0.01198830,0.00274797,0.07791140,0.83835968,1.21221152,0.01732107,0.17415168
0.65732866,1.40702512,0.11703118,0.01187208,0.00311209,0.07772357,0.84783860,1.22544453,0.01703025,0.18021491
0.66333167,1.42125761,0.11414052,0.01177330,0.00352110,0.07777291,0.86117318,1.24327987,0.01676528,0.18682154
0.66933467,1.44016463,0.11214858,0.01169074,0.00397676,0.07804921,0.87784360,1.26510511,0.01652632,0.19388252
0.67533767,1.46302199,0.11106292,0.01162243,0.00448081,0.07853376,0.89719490,1.29015630,0.01631282,0.20128871
0.68134067,1.48896441,0.11087480,0.01156578,0.00503488,0.07920019,0.91845916,1.31754376,0.01612359,0.20891367
0.68734367,1.51701651,0.11156110,0.01151767,0.00564051,0.08001549,0.94078195,1.34628272,0.01595690,0.21661711
0.69334667,1.54612758,0.11308644,0.01147456,0.00629907,0.08094126,0.96325212,1.37532735,0.01581055,0.22424896
0.69934967,1.57520874,0.11540538,0.01143268,0.00701174,0.08193511,0.98493371,1.40360692,0.01568199,0.23165394
0.70535268,1.60317109,0.11846466,0.01138814,0.00777940,0.08295211,1.00489875,1.43006282,0.01556840,0.23867638
0.71135568,1.62896326,0.12220519,0.01133708,0.00860254,0.08394636,1.02225962,1.45368472,0.01546682,0.24516517
0.71735868,1.65160701,0.12656397,0.01127588,0.00948119,0.08487244,1.03619977,1.47354469,0.01537420,0.25097861
0.72336168,1.67022954,0.13147556,0.01120121,0.01041478,0.08568692,1.04600158,1.48882789,0.01528750,0.25598903
0.72936468,1.68409118,0.13687342,0.01111029,0.01140203,0.08634965,1.05107031,1.49885860,0.01520379,0.26008691
0.73536768,1.69260774,0.14269078,0.01100093,0.01244078,0.08682489,1.05095333,1.50312087,0.01512026,0.26318436
0.74137069,1.69536657,0.14886130,0.01087168,0.01352793,0.08708234,1.04535385,1.50127294,0.01503434,0.26521784
0.74737369,1.69213623,0.15531942,0.01072190,0.01465928,0.08709777,1.03413898,1.49315518,0.01494367,0.26615004
0.75337669,1.68286938,0.16200055,0.01055184,0.01582948,0.08685351,1.01734175,1.47879149,0.01484620,0.26597073
0.75937969,1.66769943,0.16884112,0.01036265,0.01703191,0.08633868,0.99515745,1.45838441,0.01474015,0.26469675
0.76538269,1.64693129,0.17577861,0.01015643,0.01825875,0.08554908,0.96793445,1.43230451,0.01462404,0.26237103
0.77138569,1.62102711,0.18275160,0.00993613,0.01950095,0.08448697,0.93616038,1.40107481,0.01449673,0.25906079
0.77738869,1.59058802,0.18970002,0.00970560,0.02074835,0.08316053,0.90044426,1.36535136,0.01435738,0.25485500
0.78339170,1.55633281,0.19656553,0.00946941,0.02198982,0.08158323,0.86149560,1.32590092,0.01420544,0.24986126
0.78939470,1.51907502,0.20329215,0.00923283,0.02321349,0.07977309,0.82010149,1.28357699,0.01404074,0.24420229
0.79539770,1.47969926,0.20982720,0.00900166,0.02440698,0.07775184,0.77710266,1.23929545,0.01386341,0.23801213
0.80140070,1.43913805,0.21612236,0.00878211,0.02555775,0.07554410,0.73336955,1.19401060,0.01367396,0.23143236
0.80740370,1.39834987,0.22213507,0.00858067,0.02665339,0.07317657,0.68977926,1.14869277,0.01347331,0.22460830
0.81340670,1.35829917,0.22782989,0.00840392,0.02768204,0.07067731,0.64719412,1.10430800,0.01326280,0.21768556
0.81940970,1.31993875,0.23317995,0.00825842,0.02863269,0.06807510,0.60644245,1.06180026,0.01304430,0.21080685
0.82541271,1.28419463,0.23816831,0.00815051,0.02949554,0.06539895,0.56830203,1.02207655,0.01282023,0.20410923
0.83141571,1.25195332,0.24278901,0.00808616,0.03026232,0.06267770,0.53348638,0.98599462,0.01259361,0.19772175
0.83741871,1.22405132,0.24704782,0.00807087,0.03092645,0.05993980,0.50263385,0.95435325,0.01236814,0.19176368
0.84342171,1.20126625,0.25096249,0.00810947,0.03148327,0.05721311,0.47629959,0.92788458,0.01214824,0.18634302
0.84942471,1.18430921,0.25456250,0.00820603,0.03193009,0.05452489,0.45494988,0.90724800,0.01193904,0.18155550
0.85542771,1.17381768,0.25788812,0.00836375,0.03226615,0.05190177,0.43895878,0.89302492,0.01174640,0.17748385
0.86143072,1.17034860,0.26098897,0.00858483,0.03249257,0.04936977,0.42860637,0.88571404,0.01157687,0.17419736
0.86743372,1.17437101,0.26392188,0.00887042,0.03261210,0.04695430,0.42407851,0.88572639,0.01143761,0.17175162
0.87343672,1.18625816,0.26674836,0.00922051,0.03262891,0.04468017,0.42546754,0.89338002,0.01133628,0.17018838
0.87943972,1.20627880,0.26953159,0.00963394,0.03254827,0.04257149,0.43277364,0.90889387,0.01128087,0.16953553
0.88544272,1.23458793,0.27233320,0.01010835,0.03237617,0.04065147,0.44590678,0.93238103,0.01127950,0.16980708
0.89144572,1.27121724,0.27521002,0.01064018,0.03211905,0.03894223,0.46468885,0.96384143,0.01134023,0.17100321
0.89744872,1.31606571,0.27821085,0.01122469,0.03178337,0.03746440,0.48885633,1.00315436,0.01147073,0.17311036
0.90345173,1.36889101,0.28137359,0.01185603,0.03137540,0.03623671,0.51806317,1.05007141,0.01167802,0.17610130
0.90945473,1.42930251,0.28472276,0.01252731,0.03090090,0.03527549,0.55188443,1.10421035,0.01196819,0.17993535
0.91545773,1.49675660,0.28826770,0.01323071,0.03036500,0.03459415,0.58982051,1.16505085,0.01234603,0.18455865
0.92146073,1.57055510,0.29200133,0.01395759,0.02977207,0.03420257,0.63130256,1.23193260,0.01281480,0.18990456
0.92746373,1.64984743,0.29589978,0.01469865,0.02912573,0.03410660,0.67569903,1.30405672,0.01337591,0.19589424
0.93346673,1.73363712,0.29992271,0.01544410,0.02842890,0.03430751,0.72232375,1.38049088,0.01402870,0.20243738
0.93946973,1.82079298,0.30401446,0.01618380,0.02768389,0.03480155,0.77044556,1.46017872,0.01477024,0.20943316
0.94547274,1.91006513,0.30810576,0.01690751,0.02689266,0.03557967,0.81929960,1.54195377,0.01559520,0.21677141
0.95147574,2.00010565,0.31211611,0.01760503,0.02605695,0.03662727,0.86810015,1.62455786,0.01649578,0.22433401
0.95747874,2.08949368,0.31595654,0.01826639,0.02517857,0.03792415,0.91605485,1.70666385,0.01746174,0.23199642
0.96348174,2.17676422,0.31953267,0.01888204,0.02425960,0.03944467,0.96238009,1.78690220,0.01848046,0.23962951
0.96948474,2.26043989,0.32274794,0.01944302,0.02330261,0.04115799,1.00631699,1.86389058,0.01953714,0.24710146
0.97548774,2.33906466,0.32550679,0.01994109,0.02231080,0.04302859,1.04714761,1.93626577,0.02061507,0.25427986
0.98149075,2.41123832,0.32771767,0.02036889,0.02128812,0.04501687,1.08421079,2.00271655,0.02169591,0.26103389
0.98749375,2.47565060,0.32929586,0.02072002,0.02023933,0.04707999,1.11691697,2.06201660,0.02276018,0.26723660
0.99349675,2.53111359,0.33016586,0.02098917,0.01917000,0.04917277,1.14476147,2.11305593,0.02378765,0.27276715
0.99949975,2.57659130,0.33026334,0.02117215,0.01808641,0.05124879,1.16733558,2.15486979,0.02475790,0.27751312
1.00550275,2.61122528,0.32953672,0.02126598,0.01699545,0.05326145,1.18433503,2.18666380,0.02565083,0.28137272
1.01150575,2.63435525,0.32794814,0.02126887,0.01590442,0.05516519,1.19556547,2.20783422,0.02644727,0.28425684
1.01750875,2.64553412,0.32547410,0.02118026,0.01482088,0.05691665,1.20094466,2.21798270,0.02712945,0.28609099
1.02351176,2.64453675,0.32210557,0.02100080,0.01375237,0.05847579,1.20050133,2.21692476,0.02768159,0.28681699
1.02951476,2.63136234,0.31784777,0.02073232,0.01270624,0.05980692,1.19437069,2.20469184,0.02809032,0.28639432
1.03551776,2.60623026,0.31271960,0.02037779,0.01168940,0.06087962,1.18278698,2.18152675,0.02834511,0.28480124
1.04152076,2.56956987,0.30675283,0.01994126,0.01070818,0.06166954,1.16607321,2.14787292,0.02843862,0.28203541
1.04752376,2.52200460,0.29999109,0.01942778,0.00976812,0.06215894,1.14462877,2.10435797,0.02836687,0.27811410
1.05352676,2.46433124,0.29248865,0.01884330,0.00887389,0.06233705,1.11891544,2.05177234,0.02812942,0.27307401
1.05952976,2.39749525,0.28430922,0.01819463,0.00802921,0.06220024,1.08944244,1.99104401,0.02772936,0.26697049
1.06553277,2.32256326,0.27552460,0.01748922,0.00723683,0.06175192,1.05675116,1.92321042,0.02717323,0.25987641
1.07153577,2.24069378,0.26621341,0.01673515,0.00649853,0.06100227,1.02140041,1.84938883,0.02647082,0.25188051
1.07753877,2.15310740,0.25645974,0.01594091,0.00581519,0.05996771,0.98395254,1.77074626,0.02563487,0.24308539
1.08354177,2.06105743,0.24635197,0.01511529,0.00518690,0.05867022,0.94496111,1.68847023,0.02468068,0.23360517
1.08954477,1.96580221,0.23598151,0.01426723,0.00461301,0.05713659,0.90496055,1.60374136,0.02362568,0.22356291
1.09554777,1.86857978,0.22544175,0.01340569,0.00409236,0.05539741,0.86445788,1.51770868,0.02248891,0.21308785
1.10155078,1.77058569,0.21482693,0.01253947,0.00362335,0.05348618,0.82392680,1.43146842,0.02129048,0.20231273
1.10755378,1.67295449,0.20423117,0.01167712,0.00320411,0.05143824,0.78380416,1.34604666,0.02005103,0.19137108
1.11355678,1.57674514,0.19374760,0.01082676,0.00283270,0.04928985,0.74448844,1.26238630,0.01879119,0.18039479
1.11955978,1.48293049,0.18346743,0.00999602,0.00250720,0.04707728,0.70634030,1.18133814,0.01753104,0.16951195
1.12556278,1.39239069,0.17347924,0.00919193,0.00222588,0.04483598,0.66968460,1.10365609,0.01628966,0.15884506
1.13156578,1.30591026,0.16386820,0.00842082,0.00198732,0.04259993,0.63481374,1.02999610,0.01508468,0.14850972
1.13756878,1.22417844,0.15471538,0.00768834,0.00179052,0.04040110,0.60199166,0.96091839,0.01393196,0.13861377
1.14357179,1.14779224,0.14609723,0.00699936,0.00163499,0.03826904,0.57145830,0.89689226,0.01284527,0.12925691
1.14957479,1.07726166,0.13808491,0.00635805,0.00152086,0.03623064,0.54343400,0.83830298,0.01183613,0.12053078
1.15557779,1.01301637,0.13074389,0.00576782,0.00144888,0.03431006,0.51812358,0.78546010,0.01091363,0.11251943
1.16158079,0.95541336,0.12413343,0.00523145,0.00142054,0.03252872,0.49571971,0.73860632,0.01008442,0.10530011
1.16758379,0.90474475,0.11830627,0.00475106,0.00143803,0.03090541,0.47640550,0.69792666,0.00935273,0.09894425
1.17358679,0.86124543,0.11330824,0.00432825,0.00150425,0.02945650,0.46035600,0.66355702,0.00872042,0.09351851
1.17958979,0.82509987,0.10917801,0.00396413,0.00162279,0.02819612,0.44773873,0.63559195,0.00818715,0.08908579
1.18559280,0.79644783,0.10594688,0.00365938,0.00179788,0.02713643,0.43871304,0.61409108,0.00775056,0.08570608
1.19159580,0.77538851,0.10363853,0.00341438,0.00203428,0.02628779,0.43342840,0.59908406,0.00740650,0.08343697
1.19759880,0.76198308,0.10226887,0.00322919,0.00233718,0.02565891,0.43202174,0.59057375,0.00714925,0.08233375
1.20360180,0.75625536,0.10184586,0.00310365,0.00271201,0.02525695,0.43461387,0.58853750,0.00697182,0.08244900
1.20960480,0.75819055,0.10236930,0.00303737,0.00316429,0.02508754,0.44130510,0.59292674,0.00686622,0.08383169
1.21560780,0.76773227,0.10383063,0.00302975,0.00369936,0.02515462,0.45217023,0.60366468,0.00682371,0.08652564
1.22161081,0.78477777,0.10621267,0.00307994,0.00432214,0.02546037,0.46725309,0.62064247,0.00683511,0.09056747
1.22761381,0.80917187,0.10948925,0.00318684,0.00503681,0.02600485,0.48656064,0.64371402,0.00689099,0.09598407
1.23361681,0.84069965,0.11362488,0.00334901,0.00584655,0.02678576,0.51005707,0.67268965,0.00698197,0.10278965
1.23961981,0.87907857,0.11857432,0.00356462,0.00675314,0.02779805,0.53765790,0.70732919,0.00709886,0.11098268
1.24562281,0.92395042,0.12428213,0.00383138,0.00775672,0.02903354,0.56922440,0.74733480,0.00723291,0.12054258
1.25162581,0.97487365,0.13068225,0.00414644,0.00885541,0.03048062,0.60455873,0.79234403,0.00737590,0.13142674
1.25762881,1.03131689,0.13769763,0.00450633,0.01004508,0.03212392,0.64339988,0.84192383,0.00752029,0.14356777
1.26363182,1.09265418,0.14524002,0.00490689,0.01131911,0.03394415,0.68542097,0.89556585,0.00765932,0.15687141
1.26963482,1.15816269,0.15320993,0.00534323,0.01266823,0.03591798,0.73022815,0.95268391,0.00778702,0.17121516
1.27563782,1.22702359,0.16149689,0.00580973,0.01408045,0.03801818,0.77736141,1.01261385,0.00789834,0.18644793
1.28164082,1.29832664,0.16998006,0.00630000,0.01554106,0.04021381,0.82629769,1.07461655,0.00798905,0.20239081
1.28764382,1.37107889,0.17852929,0.00680698,0.01703280,0.04247070,0.87645655,1.13788433,0.00805583,0.21883908
1.29364682,1.44421786,0.18700659,0.00732300,0.01853604,0.04475207,0.92720834,1.20155100,0.00809617,0.23556547
1.29964982,1.51662911,0.19526819,0.00783990,0.02002918,0.04701931,0.97788523,1.26470559,0.00810839,0.25232474
1.30565283,1.58716823,0.20316706,0.00834922,0.02148911,0.04923300,1.02779477,1.32640975,0.00809157,0.26885933
1.31165583,1.65468645,0.21055595,0.00884233,0.02289172,0.05135397,1.07623573,1.38571821,0.00804548,0.28490613
1.31765883,1.71805953,0.21729077,0.00931074,0.02421261,0.05334453,1.12251592,1.44170195,0.00797058,0.30020393
1.32366183,1.77621854,0.22323437,0.00974625,0.02542775,0.05516973,1.16597132,1.49347313,0.00786792,0.31450144
1.32966483,1.82818162,0.22826042,0.01014123,0.02651419,0.05679855,1.20598583,1.54021084,0.00773911,0.32756539
1.33566783,1.87308516,0.23225735,0.01048887,0.02745084,0.05820513,1.24201076,1.58118657,0.00758628,0.33918844
1.34167084,1.91021297,0.23513208,0.01078339,0.02821912,0.05936976,1.27358330,1.61578823,0.00741203,0.34919653
1.34767384,1.93902204,0.23681341,0.01102025,0.02880361,0.06027977,1.30034287,1.64354136,0.00721938,0.35745526
1.35367684,1.95916321,0.23725488,0.01119629,0.02919261,0.06093014,1.32204463,1.66412654,0.00701173,0.36387495
1.35967984,1.97049591,0.23643687,0.01130989,0.02937851,0.06132385,1.33856921,1.67739194,0.00679282,0.36841420
1.36568284,1.97309550,0.23436789,0.01136099,0.02935810,0.06147193,1.34992807,1.68336008,0.00656665,0.37108154
1.37168584,1.96725295,0.23108482,0.01135109,0.02913272,0.06139315,1.35626407,1.68222830,0.00633749,0.37193533
1.37768884,1.95346622,0.22665228,0.01128325,0.02870814,0.06111343,1.35784682,1.67436272,0.00610970,0.37108150
1.38369185,1.93242359,0.22116079,0.01116191,0.02809443,0.06066492,1.35506299,1.66028564,0.00588775,0.36866955
1.38969485,1.90497952,0.21472410,0.01099277,0.02730560,0.06008480,1.34840173,1.64065676,0.00567610,0.36488671
1.39569785,1.87212367,0.20747557,0.01078253,0.02635907,0.05941383,1.33843570,1.61624901,0.00547907,0.35995054
1.40170085,1.83494463,0.19956382,0.01053869,0.02527516,0.05869477,1.32579851,1.58791994,0.00530076,0.35410044
1.40770385,1.79458974,0.19114789,0.01026921,0.02407631,0.05797068,1.31115944,1.55657986,0.00514495,0.34758821
1.41370685,1.75222276,0.18239201,0.00998226,0.02278645,0.05728312,1.29519656,1.52315811,0.00501494,0.34066826
1.41970985,1.70898131,0.17346030,0.00968587,0.02143019,0.05667047,1.27856942,1.48856905,0.00491349,0.33358785
1.42571286,1.66593601,0.16451165,0.00938774,0.02003214,0.05616635,1.26189261,1.45367924,0.00484266,0.32657776
1.43171586,1.62405300,0.15569489,0.00909487,0.01861618,0.05579823,1.24571129,1.41927722,0.00480376,0.31984385
1.43771886,1.58416168,0.14714457,0.00881342,0.01720487,0.05558628,1.23047990,1.38604729,0.00479725,0.31355985
1.44372186,1.54692888,0.13897748,0.00854851,0.01581892,0.05554258,1.21654500,1.35454838,0.00482269,0.30786175
1.44972486,1.51284069,0.13128995,0.00830408,0.01447679,0.05567061,1.20413300,1.32519890,0.00487870,0.30284388
1.45572786,1.48219249,0.12415620,0.00808284,0.01319433,0.05596522,1.19334338,1.29826813,0.00496300,0.29855706
1.46173087,1.45508766,0.11762754,0.00788627,0.01198467,0.05641288,1.18414772,1.27387439,0.00507241,0.29500858
1.46773387,1.43144464,0.11173257,0.00771466,0.01085807,0.05699241,1.17639437,1.25198994,0.00520289,0.29216426
1.47373687,1.41101198,0.10647826,0.00756720,0.00982202,0.05767597,1.16981879,1.23245218,0.00534971,0.28995222
1.47973987,1.39339042,0.10185175,0.00744216,0.00888131,0.05843044,1.16405873,1.21498047,0.00550752,0.28826835
1.48574287,1.37806078,0.09782286,0.00733705,0.00803822,0.05921898,1.15867367,1.19919761,0.00567052,0.28698301
