energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.25062531,1.21479129,0.00246125,0.02334758,0.10324355,0.02161325,0.97058385,0.31532090,0.11538383
-3.24462231,1.16742830,0.00231470,0.02476661,0.09899823,0.02304800,0.92843576,0.29386314,0.11282122
-3.23861931,1.12353209,0.00217158,0.02619169,0.09532046,0.02447818,0.88909180,0.27339768,0.11063539
-3.23261631,1.08310473,0.00203271,0.02759661,0.09216296,0.02588609,0.85262036,0.25400981,0.10880175
-3.22661331,1.04610592,0.00189883,0.02895567,0.08947582,0.02725388,0.81905284,0.23577079,0.10729271
-3.22061031,1.01245325,0.00177056,0.03024422,0.08720764,0.02856402,0.78838240,0.21873592,0.10607815
-3.21460730,0.98202375,0.00164841,0.03143930,0.08530666,0.02979977,0.76056388,0.20294320,0.10512602
-3.20860430,0.95465664,0.00153277,0.03252013,0.08372169,0.03094561,0.73551485,0.18841252,0.10440280
-3.20260130,0.93015705,0.00142387,0.03346860,0.08240294,0.03198769,0.71311766,0.17514557,0.10387413
-3.19659830,0.90830057,0.00132183,0.03426968,0.08130277,0.03291410,0.69322237,0.16312622,0.10350526
-3.19059530,0.88883819,0.00122663,0.03491170,0.08037619,0.03371514,0.67565026,0.15232146,0.10326153
-3.18459230,0.87150148,0.00113815,0.03538653,0.07958127,0.03438346,0.66019784,0.14268286,0.10310874
-3.17858929,0.85600759,0.00105618,0.03568964,0.07887940,0.03491413,0.64664104,0.13414831,0.10301340
-3.17258629,0.84206407,0.00098042,0.03581999,0.07823535,0.03530456,0.63473937,0.12664402,0.10294297
-3.16658329,0.82937315,0.00091052,0.03577990,0.07761728,0.03555438,0.62424011,0.12008675,0.10286592
-3.16058029,0.81763558,0.00084611,0.03557467,0.07699652,0.03566517,0.61488219,0.11438603,0.10275182
-3.15457729,0.80655412,0.00078677,0.03521227,0.07634746,0.03564027,0.60640003,0.10944644,0.10257133
-3.14857429,0.79583655,0.00073209,0.03470282,0.07564721,0.03548438,0.59852716,0.10516978,0.10229619
-3.14257129,0.78519861,0.00068168,0.03405815,0.07487538,0.03520328,0.59099977,0.10145716,0.10189930
-3.13656828,0.77436694,0.00063515,0.03329128,0.07401383,0.03480347,0.58356035,0.09821093,0.10135479
-3.13056528,0.76308205,0.00059214,0.03241590,0.07304652,0.03429194,0.57596135,0.09533649,0.10063823
-3.12456228,0.75110179,0.00055234,0.03144602,0.07195936,0.03367584,0.56796900,0.09274388,0.09972691
-3.11855928,0.73820497,0.00051547,0.03039548,0.07074021,0.03296238,0.55936742,0.09034925,0.09860025
-3.11255628,0.72419549,0.00048131,0.02927771,0.06937897,0.03215864,0.54996271,0.08807610,0.09724034
-3.10655328,0.70890670,0.00044968,0.02810548,0.06786770,0.03127155,0.53958728,0.08585643,0.09563253
-3.10055028,0.69220594,0.00042047,0.02689074,0.06620087,0.03030789,0.52810397,0.08363161,0.09376607
-3.09454727,0.67399899,0.00039363,0.02564458,0.06437558,0.02927435,0.51541010,0.08135321,0.09163485
-3.08854427,0.65423423,0.00036920,0.02437724,0.06239187,0.02817760,0.50144093,0.07898350,0.08923801
-3.08254127,0.63290621,0.00034729,0.02309819,0.06025293,0.02702445,0.48617267,0.07649588,0.08658053
-3.07653827,0.61005843,0.00032813,0.02181622,0.05796527,0.02582193,0.46962460,0.07387508,0.08367376
-3.07053527,0.58578508,0.00031207,0.02053962,0.05553889,0.02457745,0.45186028,0.07111722,0.08053571
-3.06453227,0.56023157,0.00029961,0.01927635,0.05298724,0.02329885,0.43298771,0.06822963,0.07719124
-3.05852926,0.53359379,0.00029143,0.01803419,0.05032708,0.02199444,0.41315848,0.06523060,0.07367203
-3.05252626,0.50611621,0.00028841,0.01682095,0.04757829,0.02067308,0.39256581,0.06214899,0.07001638
-3.04652326,0.47808869,0.00029169,0.01564455,0.04476348,0.01934405,0.37144171,0.05902367,0.06626885
-3.04052026,0.44984243,0.00030268,0.01451322,0.04190755,0.01801704,0.35005339,0.05590302,0.06247972
-3.03451726,0.42174512,0.00032314,0.01343551,0.03903709,0.01670199,0.32869904,0.05284433,0.05870435
-3.02851426,0.39419561,0.00035520,0.01242045,0.03617987,0.01540893,0.30770333,0.04991321,0.05500246
-3.02251126,0.36761844,0.00040143,0.01147753,0.03336412,0.01414782,0.28741282,0.04718309,0.05143737
-3.01650825,0.34245842,0.00046487,0.01061672,0.03061801,0.01292836,0.26819141,0.04473475,0.04807521
-3.01050525,0.31917549,0.00054906,0.00984852,0.02796899,0.01175978,0.25041615,0.04265593,0.04498422
-3.00450225,0.29824010,0.00065812,0.00918389,0.02544337,0.01065069,0.23447344,0.04104103,0.04223401
-2.99849925,0.28012902,0.00079674,0.00863425,0.02306586,0.00960894,0.22075567,0.03999079,0.03989491
-2.99249625,0.26532171,0.00097017,0.00821140,0.02085927,0.00864144,0.20965829,0.03961203,0.03803743
-2.98649325,0.25429705,0.00118427,0.00792746,0.01884434,0.00775414,0.20157717,0.04001728,0.03673162
-2.98049025,0.24753025,0.00144539,0.00779479,0.01703962,0.00695193,0.19690614,0.04132432,0.03604656
-2.97448724,0.24548955,0.00176036,0.00782582,0.01546152,0.00623863,0.19603439,0.04365544,0.03604977
-2.96848424,0.24863266,0.00213637,0.00803293,0.01412438,0.00561700,0.19934350,0.04713641,0.03680654
-2.96248124,0.25740222,0.00258081,0.00842824,0.01304067,0.00508878,0.20720383,0.05189504,0.03837917
-2.95647824,0.27222032,0.00310109,0.00902335,0.01222114,0.00465471,0.21996996,0.05805930,0.04082605
-2.95047524,0.29348163,0.00370443,0.00982904,0.01167506,0.00431463,0.23797508,0.06575484,0.04420055
-2.94447224,0.32154493,0.00439759,0.01085496,0.01141042,0.00406748,0.26152399,0.07510198,0.04854980
-2.93846923,0.35672323,0.00518655,0.01210921,0.01143405,0.00391142,0.29088486,0.08621212,0.05391315
-2.93246623,0.39927227,0.00607620,0.01359792,0.01175171,0.00384383,0.32627979,0.09918368,0.06032063
-2.92646323,0.44937794,0.00707001,0.01532482,0.01236813,0.00386136,0.36787426,0.11409752,0.06779120
-2.92046023,0.50714285,0.00816966,0.01729077,0.01328693,0.00395995,0.41576601,0.13101215,0.07633096
-2.91445723,0.57257274,0.00937471,0.01949334,0.01451042,0.00413481,0.46997368,0.14995885,0.08593148
-2.90845423,0.64556345,0.01068230,0.02192640,0.01603939,0.00438047,0.53042582,0.17093679,0.09656823
-2.90245123,0.72588919,0.01208690,0.02457979,0.01787281,0.00469072,0.59695109,0.19390864,0.10819929
-2.89644822,0.81319311,0.01358011,0.02743913,0.02000742,0.00505865,0.66927016,0.21879676,0.12076445
-2.89044522,0.90698097,0.01515054,0.03048568,0.02243738,0.00547660,0.74699019,0.24548036,0.13418487
-2.88444222,1.00661880,0.01678387,0.03369643,0.02515388,0.00593625,0.82960262,0.27379376,0.14836325
-2.87843922,1.11133530,0.01846288,0.03704429,0.02814473,0.00642858,0.91648466,0.30352618,0.16318482
-2.87243622,1.22022944,0.02016775,0.04049855,0.03139415,0.00694402,1.00690526,0.33442307,0.17851900
-2.86643322,1.33228372,0.02187638,0.04402543,0.03488249,0.00747249,1.10003556,0.36618921,0.19422190
-2.86043022,1.44638308,0.02356490,0.04758897,0.03858618,0.00800356,1.19496405,0.39849358,0.21013956
-2.85442721,1.56133914,0.02520822,0.05115193,0.04247775,0.00852663,1.29071614,0.43097595,0.22611190
-2.84842421,1.67591936,0.02678076,0.05467701,0.04652604,0.00903108,1.38627778,0.46325507,0.24197731
-2.84242121,1.78888016,0.02825713,0.05812806,0.05069651,0.00950655,1.48062239,0.49493820,0.25757767
-2.83641821,1.89900274,0.02961297,0.06147149,0.05495174,0.00994314,1.57274005,0.52563167,0.27276367
-2.83041521,2.00513037,0.03082570,0.06467762,0.05925203,0.01033164,1.66166798,0.55495201,0.28740016
-2.82441221,2.10620540,0.03187528,0.06772207,0.06355613,0.01066383,1.74652084,0.58253726,0.30137144
-2.81840920,2.20130436,0.03274488,0.07058701,0.06782205,0.01093263,1.82651952,0.60805791,0.31458597
-2.81240620,2.28966938,0.03342147,0.07326230,0.07200787,0.01113232,1.90101703,0.63122700,0.32698057
-2.80640320,2.37073433,0.03389628,0.07574645,0.07607262,0.01125875,1.96952009,0.65180879,0.33852362
-2.80040020,2.44414419,0.03416505,0.07804720,0.07997710,0.01130938,2.03170525,0.66962573,0.34921723
-2.79439720,2.50976650,0.03422816,0.08018192,0.08368459,0.01128337,2.08742852,0.68456323,0.35909810
-2.78839420,2.56769388,0.03409061,0.08217756,0.08716150,0.01118162,2.13672786,0.69657205,0.36823701
-2.78239120,2.61823744,0.03376170,0.08407029,0.09037789,0.01100665,2.17981806,0.70566814,0.37673690
-2.77638819,2.66191082,0.03325468,0.08590473,0.09330780,0.01076255,2.21707815,0.71192989,0.38472946
-2.77038519,2.69940547,0.03258617,0.08773276,0.09592943,0.01045480,2.24903155,0.71549303,0.39237046
-2.76438219,2.73155810,0.03177549,0.08961209,0.09822518,0.01009006,2.27631993,0.71654324,0.39983375
-2.75837919,2.75931156,0.03084394,0.09160438,0.10018153,0.00967592,2.29967162,0.71530704,0.40730439
-2.75237619,2.78367103,0.02981392,0.09377325,0.10178877,0.00922069,2.31986628,0.71204124,0.41497099
-2.74637319,2.80565727,0.02870821,0.09618201,0.10304065,0.00873306,2.33769719,0.70702162,0.42301762
-2.74037019,2.82625942,0.02754910,0.09889133,0.10393401,0.00822189,2.35393316,0.70053123,0.43161570
-2.73436718,2.84638922,0.02635778,0.10195694,0.10446827,0.00769590,2.36928176,0.69284909,0.44091610
-2.72836418,2.86683924,0.02515362,0.10542736,0.10464507,0.00716344,2.38435572,0.68423962,0.45104197
-2.72236118,2.88824679,0.02395377,0.10934189,0.10446785,0.00663230,2.39964422,0.67494346,0.46208250
-2.71635818,2.91106549,0.02277273,0.11372877,0.10394158,0.00610951,2.41549032,0.66516997,0.47408798
-2.71035518,2.93554576,0.02162217,0.11860379,0.10307250,0.00560123,2.43207590,0.65509171,0.48706638
-2.70435218,2.96172516,0.02051085,0.12396923,0.10186808,0.00511265,2.44941460,0.64484121,0.50098159
-2.69834917,2.98942902,0.01944469,0.12981328,0.10033699,0.00464792,2.46735328,0.63450991,0.51575355
-2.69234617,3.01828119,0.01842697,0.13610990,0.09848920,0.00421021,2.48558182,0.62414935,0.53126004
-2.68634317,3.04772433,0.01745857,0.14281918,0.09633620,0.00380168,2.50365064,0.61377438,0.54734030
-2.68034017,3.07704861,0.01653838,0.14988806,0.09389122,0.00342355,2.52099517,0.60336809,0.56380009
-2.67433717,3.10542716,0.01566370,0.15725154,0.09116948,0.00307625,2.53696580,0.59288820,0.58041814
-2.66833417,3.13195659,0.01483068,0.16483412,0.08818849,0.00275944,2.55086191,0.58227434,0.59695349
-2.66233117,3.15570028,0.01403475,0.17255157,0.08496820,0.00247219,2.56196797,0.57145591,0.61315350
-2.65632816,3.17573227,0.01327103,0.18031282,0.08153113,0.00221309,2.56959015,0.56036003,0.62876214
-2.65032516,3.19117962,0.01253471,0.18802196,0.07790244,0.00198038,2.57309129,0.54891909,0.64352801
-2.64432216,3.20126108,0.01182139,0.19558024,0.07410981,0.00177204,2.57192271,0.53707759,0.65721204
-2.63831916,3.20532028,0.01112725,0.20288804,0.07018317,0.00158591,2.56565116,0.52479783,0.66959416
-2.63231616,3.20285194,0.01044932,0.20984663,0.06615444,0.00141983,2.55397968,0.51206429,0.68047904
-2.62631316,3.19352007,0.00978549,0.21635994,0.06205695,0.00127162,2.53676157,0.49888650,0.68970039
-2.62031016,3.17716754,0.00913460,0.22233593,0.05792495,0.00113926,2.51400670,0.48530023,0.69712399
-2.61430715,3.15381693,0.00849640,0.22768801,0.05379289,0.00102083,2.48588025,0.47136709,0.70264914
-2.60830415,3.12366292,0.00787145,0.23233606,0.04969477,0.00091461,2.45269400,0.45717266,0.70620888
-2.60230115,3.08705709,0.00726100,0.23620750,0.04566342,0.00081906,2.41489093,0.44282309,0.70776884
-2.59629815,3.04448619,0.00666685,0.23923808,0.04172977,0.00073285,2.37302397,0.42844071,0.70732504
-2.59029515,2.99654535,0.00609119,0.24137270,0.03792229,0.00065485,2.32773019,0.41415867,0.70490090
-2.58429215,2.94390778,0.00553639,0.24256607,0.03426637,0.00058409,2.27970188,0.40011498,0.70054363
-2.57828914,2.88729266,0.00500489,0.24278335,0.03078388,0.00051977,2.22965592,0.38644632,0.69432026
-2.57228614,2.82743299,0.00449901,0.24200085,0.02749290,0.00046125,2.17830304,0.37328186,0.68631366
-2.56628314,2.76504483,0.00402082,0.24020653,0.02440743,0.00040798,2.12631851,0.36073747,0.67661863
-2.56028014,2.70079951,0.00357206,0.23740052,0.02153741,0.00035952,2.07431544,0.34891049,0.66533841
-2.55427714,2.63529977,0.00315407,0.23359560,0.01888873,0.00031551,2.02282198,0.33787542,0.65258152
-2.54827414,2.56906102,0.00276770,0.22881741,0.01646343,0.00027565,1.97226330,0.32768054,0.63845928
-2.54227114,2.50249797,0.00241332,0.22310457,0.01425998,0.00023966,1.92294895,0.31834582,0.62308378
-2.53626813,2.43591716,0.00209085,0.21650852,0.01227364,0.00020729,1.87506609,0.30986200,0.60656652
-2.53026513,2.36951527,0.00179973,0.20909308,0.01049688,0.00017832,1.82867849,0.30219095,0.58901749
-2.52426213,2.30338291,0.00153899,0.20093372,0.00891987,0.00015254,1.78373128,0.29526724,0.57054472
-2.51825913,2.23751339,0.00130734,0.19211642,0.00753093,0.00012972,1.74006093,0.28900087,0.55125423
-2.51225613,2.17181575,0.00110316,0.18273629,0.00631702,0.00010964,1.69740981,0.28328095,0.53125012
-2.50625313,2.10613112,0.00092463,0.17289583,0.00526420,0.00009210,1.65544446,0.27798028,0.51063490
-2.50025013,2.04025158,0.00076977,0.16270285,0.00435807,0.00007687,1.61377669,0.27296039,0.48950985
-2.49424712,1.97394032,0.00063650,0.15226833,0.00358412,0.00006375,1.57198638,0.26807714,0.46797534
-2.48824412,1.90695229,0.00052272,0.14170402,0.00292811,0.00005252,1.52964495,0.26318629,0.44613109
-2.48224112,1.83905421,0.00042635,0.13112004,0.00237627,0.00004298,1.48633839,0.25814908,0.42407634
-2.47623812,1.77004313,0.00034536,0.12062252,0.00191557,0.00003494,1.44168884,0.25283741,0.40190981
-2.47023512,1.69976272,0.00027784,0.11031141,0.00153387,0.00002821,1.39537388,0.24713848,0.37972954
-2.46423212,1.62811667,0.00022197,0.10027850,0.00122002,0.00002263,1.34714265,0.24095874,0.35763259
-2.45822911,1.55507869,0.00017611,0.09060570,0.00096392,0.00001803,1.29682828,0.23422689,0.33571456
-2.45222611,1.48069886,0.00013876,0.08136375,0.00075654,0.00001427,1.24435620,0.22689599,0.31406903
-2.44622311,1.40510603,0.00010857,0.07261133,0.00058991,0.00001122,1.18974814,0.21894451,0.29278685
-2.44022011,1.32850653,0.00008436,0.06439448,0.00045710,0.00000877,1.13312173,0.21037628,0.27195537
-2.43421711,1.25117921,0.00006509,0.05674659,0.00035213,0.00000683,1.07468602,0.20121959,0.25165764
-2.42821411,1.17346733,0.00004988,0.04968866,0.00026994,0.00000530,1.01473323,0.19152526,0.23197156
-2.42221111,1.09576768,0.00003795,0.04322999,0.00020626,0.00000412,0.95362731,0.18136399,0.21296902
-2.41620810,1.01851760,0.00002867,0.03736913,0.00015759,0.00000322,0.89178988,0.17082312,0.19471511
-2.41020510,0.94218055,0.00002151,0.03209506,0.00012109,0.00000257,0.82968445,0.16000287,0.17726738
-2.40420210,0.86723105,0.00001603,0.02738861,0.00009450,0.00000213,0.76779959,0.14901239,0.16067514
-2.39819910,0.79413948,0.00001186,0.02322391,0.00007611,0.00000187,0.70663193,0.13796574,0.14497890
-2.39219610,0.72335767,0.00000871,0.01956993,0.00006467,0.00000178,0.64666972,0.12697798,0.13021004
-2.38619310,0.65530579,0.00000635,0.01639197,0.00005937,0.00000186,0.58837759,0.11616154,0.11639046
-2.38019010,0.59036097,0.00000460,0.01365314,0.00005981,0.00000211,0.53218319,0.10562304,0.10353258
-2.37418709,0.52884817,0.00000331,0.01131566,0.00006595,0.00000256,0.47846612,0.09546064,0.09163945
-2.36818409,0.47103360,0.00000236,0.00934207,0.00007816,0.00000324,0.42754934,0.08576200,0.08070506
-2.36218109,0.41712059,0.00000168,0.00769630,0.00009716,0.00000419,0.37969345,0.07660290,0.07071488
-2.35617809,0.36724821,0.00000118,0.00634454,0.00012409,0.00000548,0.33509369,0.06804649,0.06164654
-2.35017509,0.32149228,0.00000082,0.00525593,0.00016047,0.00000718,0.29387948,0.06014323,0.05347073
-2.34417209,0.27986864,0.00000057,0.00440317,0.00020829,0.00000938,0.25611656,0.05293136,0.04615220
-2.33816908,0.24233836,0.00000039,0.00376289,0.00027001,0.00001220,0.22181107,0.04643787,0.03965085
-2.33216608,0.20881447,0.00000027,0.00331594,0.00034862,0.00001579,0.19091543,0.04067988,0.03392296
-2.32616308,0.17916983,0.00000018,0.00304750,0.00044763,0.00002029,0.16333549,0.03566630,0.02892242
-2.32016008,0.15324569,0.00000012,0.00294712,0.00057115,0.00002590,0.13893861,0.03139967,0.02460190
-2.31415708,0.13086052,0.00000008,0.00300867,0.00072385,0.00003283,0.11756213,0.02787805,0.02091407
-2.30815408,0.11181881,0.00000006,0.00323010,0.00091102,0.00004133,0.09902204,0.02509689,0.01781269
-2.30215108,0.09591931,0.00000004,0.00361324,0.00113850,0.00005166,0.08312138,0.02305068,0.01525358
-2.29614807,0.08296269,0.00000002,0.00416340,0.00141266,0.00006410,0.06965813,0.02173440,0.01319551
-2.29014507,0.07275815,0.00000002,0.00488893,0.00174032,0.00007897,0.05843245,0.02114467,0.01160086
-2.28414207,0.06512905,0.00000001,0.00580069,0.00212863,0.00009659,0.04925307,0.02128048,0.01043622
-2.27813907,0.05991721,0.00000001,0.00691145,0.00258490,0.00011729,0.04194278,0.02214356,0.00967271
-2.27213607,0.05698621,0.00000000,0.00823511,0.00311645,0.00014141,0.03634296,0.02373823,0.00928623
-2.26613307,0.05622328,0.00000000,0.00978597,0.00373033,0.00016926,0.03231722,0.02607097,0.00925748
-2.26013007,0.05754023,0.00000000,0.01157778,0.00443308,0.00020115,0.02975408,0.02914943,0.00957187
-2.25412706,0.06087324,0.00000000,0.01362283,0.00523040,0.00023733,0.02856894,0.03298117,0.01021932
-2.24812406,0.06618182,0.00000000,0.01593095,0.00612681,0.00027801,0.02870514,0.03757209,0.01119383
-2.24212106,0.07344691,0.00000000,0.01850846,0.00712533,0.00032331,0.03013444,0.04292458,0.01249312
-2.23611806,0.08266838,0.00000000,0.02135722,0.00822709,0.00037331,0.03285685,0.04903563,0.01411805
-2.23011506,0.09386200,0.00000000,0.02447363,0.00943103,0.00042794,0.03689974,0.05589478,0.01607203
-2.22411206,0.10705604,0.00000000,0.02784783,0.01073354,0.00048704,0.04231649,0.06348230,0.01836044
-2.21810905,0.12228758,0.00000000,0.03146295,0.01212828,0.00055032,0.04918452,0.07176746,0.02098992
-2.21210605,0.13959864,0.00000000,0.03529465,0.01360593,0.00061737,0.05760261,0.08070712,0.02396775
-2.20610305,0.15903224,0.00000000,0.03931081,0.01515414,0.00068762,0.06768769,0.09024480,0.02730115
-2.20010005,0.18062838,0.00000001,0.04347163,0.01675750,0.00076037,0.07957088,0.10031019,0.03099661
-2.19409705,0.20442001,0.00000001,0.04772989,0.01839773,0.00083478,0.09339279,0.11081929,0.03505928
-2.18809405,0.23042902,0.00000002,0.05203172,0.02005389,0.00090992,0.10929808,0.12167510,0.03949230
-2.18209105,0.25866233,0.00000002,0.05631759,0.02170279,0.00098472,0.12742928,0.13276911,0.04429615
-2.17608804,0.28910794,0.00000003,0.06052374,0.02331950,0.00105805,0.14791987,0.14398329,0.04946811
-2.17008504,0.32173114,0.00000005,0.06458385,0.02487802,0.00112873,0.17088672,0.15519280,0.05500161
-2.16408204,0.35647081,0.00000007,0.06843103,0.02635195,0.00119555,0.19642205,0.16626921,0.06088574
-2.15807904,0.39323600,0.00000009,0.07200009,0.02771537,0.00125733,0.22458510,0.17708420,0.06710468
-2.15207604,0.43190270,0.00000013,0.07522984,0.02894368,0.00131294,0.25539374,0.18751363,0.07363727
-2.14607304,0.47231121,0.00000018,0.07806558,0.03001447,0.00136135,0.28881638,0.19744179,0.08045664
-2.14007004,0.51426404,0.00000025,0.08046156,0.03090843,0.00140166,0.32476454,0.20676588,0.08752993
-2.13406703,0.55752473,0.00000034,0.08238331,0.03161013,0.00143315,0.36308649,0.21540035,0.09481818
-2.12806403,0.60181772,0.00000047,0.08380983,0.03210881,0.00145529,0.40356236,0.22328117,0.10227640
-2.12206103,0.64682961,0.00000063,0.08473554,0.03239897,0.00146779,0.44590120,0.23036983,0.10985384
-2.11605803,0.69221203,0.00000084,0.08517190,0.03248092,0.00147061,0.48974030,0.23665704,0.11749458
-2.11005503,0.73758629,0.00000112,0.08514869,0.03236110,0.00146395,0.53464717,0.24216600,0.12513837
-2.10405203,0.78255003,0.00000149,0.08471486,0.03205225,0.00144831,0.58012436,0.24695518,0.13272185
-2.09804902,0.82668595,0.00000195,0.08393900,0.03157351,0.00142443,0.62561734,0.25112069,0.14018009
-2.09204602,0.86957257,0.00000254,0.08290935,0.03095017,0.00139333,0.67052522,0.25479802,0.14744846
-2.08604302,0.91079690,0.00000328,0.08173344,0.03021349,0.00135625,0.71421440,0.25816326,0.15446483
-2.08004002,0.94996863,0.00000422,0.08053727,0.02940016,0.00131464,0.75603462,0.26143368,0.16117204
-2.07403702,0.98673556,0.00000537,0.07946409,0.02855179,0.00127016,0.79533701,0.26486768,0.16752052
-2.06803402,1.02079953,0.00000680,0.07867286,0.02771425,0.00122459,0.83149350,0.26876397,0.17347101
-2.06203102,1.05193225,0.00000855,0.07833631,0.02693686,0.00117986,0.86391678,0.27345987,0.17899723
-2.05602801,1.07999009,0.00001066,0.07863860,0.02627160,0.00113795,0.89208012,0.27932873,0.18408836
-2.05002501,1.10492712,0.00001321,0.07977266,0.02577217,0.00110089,0.91553600,0.28677613,0.18875120
-2.04402201,1.12680544,0.00001624,0.08193719,0.02549307,0.00107072,0.93393276,0.29623490,0.19301178
-2.03801901,1.14580188,0.00001983,0.08533319,0.02548857,0.00104942,0.94702850,0.30815869,0.19691637
-2.03201601,1.16221056,0.00002404,0.09016024,0.02581171,0.00103893,0.95470144,0.32301408,0.20053173
-2.02601301,1.17644055,0.00002893,0.09661227,0.02651318,0.00104104,0.95695612,0.34127104,0.20394440
-2.02001001,1.18900836,0.00003457,0.10487306,0.02764021,0.00105744,0.95392529,0.36339186,0.20725916
-2.01400700,1.20052520,0.00004101,0.11511138,0.02923544,0.00108963,0.94586702,0.38981863,0.21059645
-2.00800400,1.21167915,0.00004829,0.12747595,0.03133572,0.00113891,0.93315729,0.42095942,0.21408896
-2.00200100,1.22321277,0.00005647,0.14209015,0.03397097,0.00120638,0.91627829,0.45717353,0.21787730
-1.99599800,1.23589693,0.00006556,0.15904689,0.03716299,0.00129292,0.89580292,0.49875625,0.22210505
-1.98999500,1.25050189,0.00007556,0.17840355,0.04092440,0.00139913,0.87237613,0.54592383,0.22691330
-1.98399200,1.26776695,0.00008646,0.20017740,0.04525759,0.00152540,0.84669395,0.59879906,0.23243496
-1.97798899,1.28837002,0.00009823,0.22434168,0.05015387,0.00167182,0.81948124,0.65739855,0.23878904
-1.97198599,1.31289863,0.00011081,0.25082259,0.05559283,0.00183828,0.79146888,0.72162223,0.24607523
-1.96598299,1.34182393,0.00012410,0.27949744,0.06154189,0.00202440,0.76337168,0.79124601,0.25436909
-1.95997999,1.37547895,0.00013798,0.31019422,0.06795624,0.00222959,0.73586761,0.86591821,0.26371799
-1.95397699,1.41404235,0.00015233,0.34269273,0.07477903,0.00245308,0.70957942,0.94516044,0.27413819
-1.94797399,1.45752867,0.00016696,0.37672749,0.08194210,0.00269393,0.68505902,1.02837314,0.28561306
-1.94197099,1.50578552,0.00018170,0.41199237,0.08936697,0.00295107,0.66277541,1.11484626,0.29809274
-1.93596798,1.55849797,0.00019633,0.44814698,0.09696637,0.00322336,0.64310613,1.20377467,0.31149510
-1.92996498,1.61520004,0.00021063,0.48482465,0.10464611,0.00350963,0.62633251,1.29427813,0.32570812
-1.92396198,1.67529253,0.00022436,0.52164171,0.11230735,0.00380870,0.61263859,1.38542507,0.34059347
-1.91795898,1.73806632,0.00023730,0.55820785,0.11984914,0.00411946,0.60211334,1.47625933,0.35599118
-1.91195598,1.80272986,0.00024921,0.59413702,0.12717117,0.00444087,0.59475584,1.56582859,0.37172514
-1.90595298,1.86843938,0.00025987,0.62905841,0.13417664,0.00477204,0.59048295,1.65321322,0.38760912
-1.89994997,1.93433010,0.00026910,0.66262707,0.14077518,0.00511222,0.58913870,1.73755423,0.40345298
-1.89394697,1.99954680,0.00027671,0.69453355,0.14688552,0.00546083,0.59050503,1.81807869,0.41906891
-1.88794397,2.06327228,0.00028256,0.72451216,0.15243803,0.00581745,0.59431303,1.89412153,0.43427709
-1.88194097,2.12475207,0.00028654,0.75234736,0.15737682,0.00618185,0.60025434,1.96514236,0.44891082
-1.87593797,2.18331442,0.00028861,0.77787800,0.16166147,0.00655394,0.60799214,2.03073664,0.46282063
-1.86993497,2.23838479,0.00028873,0.80099924,0.16526810,0.00693373,0.61717133,2.09064040,0.47587742
-1.86393197,2.28949423,0.00028693,0.82166196,0.16818998,0.00732137,0.62742768,2.14472856,0.48797440
-1.85792896,2.33628186,0.00028327,0.83986985,0.17043742,0.00771699,0.63839586,2.19300693,0.49902782
-1.85192596,2.37849165,0.00027788,0.85567442,0.17203711,0.00812079,0.64971611,2.23559847,0.50897673
-1.84592296,2.41596433,0.00027090,0.86916808,0.17303087,0.00853287,0.66103983,2.27272483,0.51778160
-1.83991996,2.44862532,0.00026250,0.88047594,0.17347388,0.00895326,0.67203406,2.30468422,0.52542231
-1.83391696,2.47646996,0.00025290,0.88974673,0.17343244,0.00938188,0.68238507,2.33182722,0.53189544
-1.82791396,2.49954729,0.00024232,0.89714338,0.17298149,0.00981846,0.69180125,2.35453180,0.53721133
-1.82191096,2.51794363,0.00023101,0.90283384,0.17220175,0.01026252,0.70001552,2.37317915,0.54139098
-1.81590795,2.53176726,0.00021921,0.90698264,0.17117683,0.01071337,0.70678739,2.38813169,0.54446311
-1.80990495,2.54113506,0.00020718,0.90974351,0.16999034,0.01117010,0.71190493,2.39971446,0.54646153
-1.80390195,2.54616202,0.00019514,0.91125360,0.16872303,0.01163150,0.71518654,2.40820068,0.54742292
-1.79789895,2.54695399,0.00018332,0.91162930,0.16745013,0.01209614,0.71648276,2.41380217,0.54738524
-1.79189595,2.54360393,0.00017192,0.91096387,0.16623902,0.01256230,0.71567796,2.41666486,0.54638665
-1.78589295,2.53619152,0.00016114,0.90932686,0.16514708,0.01302800,0.71269191,2.41686927,0.54446498
-1.77988994,2.52478578,0.00015112,0.90676508,0.16422013,0.01349098,0.70748106,2.41443551,0.54165772
-1.77388694,2.50945003,0.00014200,0.90330501,0.16349104,0.01394873,0.70003941,2.40933219,0.53800243
-1.76788394,2.49024867,0.00013388,0.89895635,0.16297901,0.01439846,0.69039883,2.40148832,0.53353735
-1.76188094,2.46725481,0.00012683,0.89371618,0.16268914,0.01483711,0.67862864,2.39080726,0.52830224
-1.75587794,2.44055802,0.00012091,0.88757374,0.16261251,0.01526139,0.66483444,2.37718159,0.52233924
-1.74987494,2.41027156,0.00011615,0.88051519,0.16272667,0.01566777,0.64915594,2.36050803,0.51569360
-1.74387194,2.37653840,0.00011255,0.87252816,0.16299657,0.01605248,0.63176395,2.34070139,0.50841431
-1.73786893,2.33953567,0.00011010,0.86360598,0.16337589,0.01641161,0.61285638,2.31770694,0.50055459
