energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.22511256,2.04000008,0.51594354,0.16727896,0.54782509,0.83057860,0.02620333,0.41190505,0.45763187,0.00000000
0.23111556,1.95807025,0.49892273,0.16039884,0.52429076,0.79657259,0.02465900,0.40249595,0.43320916,0.00000000
0.23711856,1.87498471,0.48088620,0.15365130,0.50013978,0.76180997,0.02307232,0.39258100,0.40896867,0.00000000
0.24312156,1.79187696,0.46204106,0.14714674,0.47574523,0.72667791,0.02146707,0.38235900,0.38525572,0.00000000
0.24912456,1.70979720,0.44259546,0.14098209,0.45147078,0.69154242,0.01986548,0.37201716,0.36238177,0.00000000
0.25512756,1.62969354,0.42275432,0.13523880,0.42766530,0.65674336,0.01828778,0.36172585,0.34061936,0.00000000
0.26113057,1.55239745,0.40271593,0.12998136,0.40465813,0.62259017,0.01675186,0.35163437,0.32019842,0.00000000
0.26713357,1.47861374,0.38266930,0.12525655,0.38275488,0.58935865,0.01527303,0.34186799,0.30130412,0.00000000
0.27313657,1.40891490,0.36279214,0.12109335,0.36223399,0.55728863,0.01386389,0.33252621,0.28407618,0.00000000
0.27913957,1.34373978,0.34324960,0.11750339,0.34334372,0.52658263,0.01253429,0.32368221,0.26860942,0.00000000
0.28514257,1.28339632,0.32419344,0.11448195,0.32629990,0.49740563,0.01129142,0.31538328,0.25495565,0.00000000
0.29114557,1.22806797,0.30576175,0.11200951,0.31128410,0.46988576,0.01013993,0.30765226,0.24312655,0.00000000
0.29714857,1.17782350,0.28807889,0.11005358,0.29844249,0.44411615,0.00908212,0.30048981,0.23309755,0.00000000
0.30315158,1.13262953,0.27125573,0.10857091,0.28788510,0.42015770,0.00811821,0.29387713,0.22481229,0.00000000
0.30915458,1.09236548,0.25539009,0.10750989,0.27968580,0.39804286,0.00724664,0.28777935,0.21818778,0.00000000
0.31515758,1.05684022,0.24056713,0.10681306,0.27388263,0.37778017,0.00646431,0.28214901,0.21311973,0.00000000
0.32116058,1.02580984,0.22685996,0.10641961,0.27047886,0.35935950,0.00576698,0.27692979,0.20948819,0.00000000
0.32716358,0.99899591,0.21433014,0.10626791,0.26944444,0.34275787,0.00514948,0.27206014,0.20716303,0.00000000
0.33316658,0.97610370,0.20302821,0.10629779,0.27071806,0.32794533,0.00460608,0.26747683,0.20600934,0.00000000
0.33916958,0.95683946,0.19299426,0.10645271,0.27420973,0.31489098,0.00413069,0.26311817,0.20589234,0.00000000
0.34517259,0.94092644,0.18425840,0.10668156,0.27980373,0.30356863,0.00371712,0.25892693,0.20668195,0.00000000
0.35117559,0.92811885,0.17684136,0.10694024,0.28736206,0.29396181,0.00335928,0.25485281,0.20825661,0.00000000
0.35717859,0.91821325,0.17075496,0.10719276,0.29672820,0.28606793,0.00305133,0.25085449,0.21050648,0.00000000
0.36318159,0.91105705,0.16600262,0.10741205,0.30773100,0.27990127,0.00278781,0.24690103,0.21333577,0.00000000
0.36918459,0.90655355,0.16257987,0.10758030,0.32018880,0.27549458,0.00256374,0.24297289,0.21666430,0.00000000
0.37518759,0.90466349,0.16047475,0.10768891,0.33391341,0.27289911,0.00237466,0.23906231,0.22042810,0.00000000
0.38119060,0.90540284,0.15966814,0.10773808,0.34871398,0.27218300,0.00221663,0.23517315,0.22457922,0.00000000
0.38719360,0.90883697,0.16013400,0.10773597,0.36440049,0.27342803,0.00208627,0.23132024,0.22908464,0.00000000
0.39319660,0.91507133,0.16183937,0.10769760,0.38078680,0.27672469,0.00198072,0.22752827,0.23392446,0.00000000
0.39919960,0.92423909,0.16474429,0.10764341,0.39769309,0.28216592,0.00189756,0.22383016,0.23908939,0.00000000
0.40520260,0.93648618,0.16880143,0.10759769,0.41494767,0.28983954,0.00183476,0.22026514,0.24457767,0.00000000
0.41120560,0.95195442,0.17395557,0.10758679,0.43238801,0.29981989,0.00179064,0.21687652,0.25039163,0.00000000
0.41720860,0.97076350,0.18014289,0.10763735,0.44986107,0.31215900,0.00176373,0.21370920,0.25653402,0.00000000
0.42321161,0.99299275,0.18729016,0.10777445,0.46722292,0.32687763,0.00175277,0.21080715,0.26300423,0.00000000
0.42921461,1.01866357,0.19531380,0.10802000,0.48433776,0.34395687,0.00175655,0.20821085,0.26979479,0.00000000
0.43521761,1.04772355,0.20411913,0.10839119,0.50107658,0.36333062,0.00177394,0.20595477,0.27688815,0.00000000
0.44122061,1.08003318,0.21359959,0.10889928,0.51731547,0.38487949,0.00180376,0.20406523,0.28425407,0.00000000
0.44722361,1.11535605,0.22363641,0.10954870,0.53293399,0.40842651,0.00184478,0.20255842,0.29184776,0.00000000
0.45322661,1.15335335,0.23409862,0.11033652,0.54781372,0.43373516,0.00189570,0.20143896,0.29960891,0.00000000
0.45922961,1.19358320,0.24484356,0.11125238,0.56183738,0.46050978,0.00195515,0.20069896,0.30746172,0.00000000
0.46523262,1.23550529,0.25571807,0.11227877,0.57488853,0.48839879,0.00202168,0.20031763,0.31531612,0.00000000
0.47123562,1.27849094,0.26656043,0.11339190,0.58685234,0.51700062,0.00209383,0.20026162,0.32307007,0.00000000
0.47723862,1.32183860,0.27720292,0.11456285,0.59761729,0.54587230,0.00217015,0.20048591,0.33061291,0.00000000
0.48324162,1.36479434,0.28747527,0.11575919,0.60707803,0.57454060,0.00224929,0.20093550,0.33782984,0.00000000
0.48924462,1.40657669,0.29720868,0.11694690,0.61513935,0.60251528,0.00233004,0.20154762,0.34460718,0.00000000
0.49524762,1.44640512,0.30624046,0.11809254,0.62172116,0.62930410,0.00241146,0.20225453,0.35083830,0.00000000
0.50125063,1.48353088,0.31441914,0.11916555,0.62676423,0.65442888,0.00249294,0.20298677,0.35642999,0.00000000
0.50725363,1.51726891,0.32160968,0.12014057,0.63023653,0.67744216,0.00257428,0.20367677,0.36130895,0.00000000
0.51325663,1.54702959,0.32769883,0.12099981,0.63213971,0.69794356,0.00265578,0.20426258,0.36542803,0.00000000
0.51925963,1.57234863,0.33260008,0.12173501,0.63251536,0.71559533,0.00273832,0.20469164,0.36877203,0.00000000
0.52526263,1.59291380,0.33625824,0.12234931,0.63145071,0.73013616,0.00282342,0.20492432,0.37136255,0.00000000
0.53126563,1.60858695,0.33865306,0.12285857,0.62908314,0.74139285,0.00291326,0.20493720,0.37326178,0.00000000
0.53726863,1.61942022,0.33980205,0.12329219,0.62560333,0.74928899,0.00301072,0.20472567,0.37457482,0.00000000
0.54327164,1.62566540,0.33976193,0.12369341,0.62125650,0.75385048,0.00311939,0.20430599,0.37545030,0.00000000
0.54927464,1.62777558,0.33862880,0.12411891,0.61634153,0.75520727,0.00324351,0.20371638,0.37607937,0.00000000
0.55527764,1.62639883,0.33653690,0.12463776,0.61120778,0.75359141,0.00338795,0.20301731,0.37669262,0.00000000
0.56128064,1.62236371,0.33365581,0.12532971,0.60624945,0.74933124,0.00355810,0.20229064,0.37755529,0.00000000
0.56728364,1.61665702,0.33018636,0.12628291,0.60189758,0.74284199,0.00375982,0.20163794,0.37896062,0.00000000
0.57328664,1.61039430,0.32635513,0.12759096,0.59860982,0.73461296,0.00399924,0.20117764,0.38122160,0.00000000
0.57928964,1.60478413,0.32240788,0.12934957,0.59685814,0.72519193,0.00428268,0.20104137,0.38466133,0.00000000
0.58529265,1.60108751,0.31860203,0.13165290,0.59711502,0.71516726,0.00461645,0.20136948,0.38960233,0.00000000
0.59129565,1.60057377,0.31519858,0.13458955,0.59983842,0.70514840,0.00500667,0.20230587,0.39635523,0.00000000
0.59729865,1.60447469,0.31245364,0.13823866,0.60545620,0.69574556,0.00545908,0.20399244,0.40520705,0.00000000
0.60330165,1.61393867,0.31061000,0.14266601,0.61435042,0.68754923,0.00597885,0.20656325,0.41640979,0.00000000
0.60930465,1.62998662,0.30988901,0.14792042,0.62684235,0.68111053,0.00657039,0.21013863,0.43016956,0.00000000
0.61530765,1.65347145,0.31048306,0.15403059,0.64317864,0.67692281,0.00723712,0.21481964,0.44663682,0.00000000
0.62131066,1.68504269,0.31254907,0.16100252,0.66351921,0.67540546,0.00798134,0.22068289,0.46589807,0.00000000
0.62731366,1.72511773,0.31620299,0.16881768,0.68792764,0.67689026,0.00880401,0.22777615,0.48796940,0.00000000
0.63331666,1.77386073,0.32151580,0.17743195,0.71636422,0.68161091,0.00970461,0.23611479,0.51279226,0.00000000
0.63931966,1.83117022,0.32851094,0.18677549,0.74868223,0.68969587,0.01068102,0.24567937,0.54023153,0.00000000
0.64532266,1.89667584,0.33716331,0.19675356,0.78462761,0.70116492,0.01172943,0.25641439,0.57007621,0.00000000
0.65132566,1.96974428,0.34739989,0.20724826,0.82384217,0.71592926,0.01284425,0.26822839,0.60204266,0.00000000
0.65732866,2.04949450,0.35910193,0.21812116,0.86587036,0.73379521,0.01401807,0.28099531,0.63578035,0.00000000
0.66333167,2.13482136,0.37210853,0.22921677,0.91016929,0.75447126,0.01524171,0.29455728,0.67088006,0.00000000
0.66933467,2.22442695,0.38622156,0.24036673,0.95612195,0.77757805,0.01650423,0.30872849,0.70688412,0.00000000
0.67533767,2.31685838,0.40121163,0.25139449,1.00305294,0.80266096,0.01779306,0.32330031,0.74329843,0.00000000
0.68134067,2.41055057,0.41682495,0.26212045,1.05024636,0.82920475,0.01909411,0.33804720,0.77960585,0.00000000
0.68734367,2.50387238,0.43279071,0.27236721,1.09696514,0.85664964,0.02039200,0.35273341,0.81528039,0.00000000
0.69334667,2.59517438,0.44882879,0.28196481,1.14247105,0.88440825,0.02167029,0.36712001,0.84980169,0.00000000
0.69934967,2.68283631,0.46465752,0.29075576,1.18604479,0.91188291,0.02291172,0.38097209,0.88266925,0.00000000
0.70535268,2.76531260,0.48000106,0.29859954,1.22700512,0.93848245,0.02409862,0.39406578,0.91341588,0.00000000
0.71135568,2.84117415,0.49459639,0.30537655,1.26472667,0.96363825,0.02521317,0.40619479,0.94161971,0.00000000
0.71735868,2.90914486,0.50819950,0.31099123,1.29865535,0.98681875,0.02623789,0.41717621,0.96691451,0.00000000
0.72336168,2.96813169,0.52059061,0.31537424,1.32832111,1.00754217,0.02715598,0.42685526,0.98899769,0.00000000
0.72936468,3.01724731,0.53157840,0.31848369,1.35334734,1.02538703,0.02795175,0.43510891,1.00763591,0.00000000
0.73536768,3.05582467,0.54100302,0.32030530,1.37345682,1.04000017,0.02861106,0.44184809,1.02266802,0.00000000
0.74137069,3.08342326,0.54873799,0.32085155,1.38847389,1.05110229,0.02912168,0.44701853,1.03400528,0.00000000
0.74737369,3.09982726,0.55469084,0.32015989,1.39832304,1.05849074,0.02947369,0.45060012,1.04162902,0.00000000
0.75337669,3.10503613,0.55880279,0.31829003,1.40302398,1.06203993,0.02965976,0.45260497,1.04558596,0.00000000
0.75937969,3.09924836,0.56104736,0.31532066,1.40268377,1.06169928,0.02967546,0.45307430,1.04598142,0.00000000
0.76538269,3.08283975,0.56142826,0.31134549,1.39748635,1.05748917,0.02951939,0.45207423,1.04297107,0.00000000
0.77138569,3.05633747,0.55997665,0.30646910,1.38768019,1.04949516,0.02919334,0.44969097,1.03675144,0.00000000
0.77738869,3.02039149,0.55674803,0.30080259,1.37356487,1.03786082,0.02870230,0.44602547,1.02755007,0.00000000
0.78339170,2.97574501,0.55181887,0.29445940,1.35547715,1.02277980,0.02805437,0.44118802,1.01561558,0.00000000
0.78939470,2.92320538,0.54528335,0.28755141,1.33377750,1.00448730,0.02726064,0.43529301,1.00120836,0.00000000
0.79539770,2.86361699,0.53725023,0.28018547,1.30883755,0.98325164,0.02633492,0.42845418,0.98459229,0.00000000
0.80140070,2.79783739,0.52784010,0.27246066,1.28102925,0.95936605,0.02529340,0.42078061,0.96602793,0.00000000
0.80740370,2.72671746,0.51718296,0.26446618,1.25071610,0.93314123,0.02415431,0.41237366,0.94576739,0.00000000
0.81340670,2.65108640,0.50541642,0.25628008,1.21824666,0.90489873,0.02293742,0.40332497,0.92405105,0.00000000
0.81940970,2.57174164,0.49268427,0.24796872,1.18395069,0.87496542,0.02166357,0.39371553,0.90110617,0.00000000
0.82541271,2.48944369,0.47913555,0.23958706,1.14813757,0.84366901,0.02035419,0.38361595,0.87714720,0.00000000
0.83141571,2.40491534,0.46492387,0.23117957,1.11109704,0.81133473,0.01903072,0.37308760,0.85237757,0.00000000
0.83741871,2.31884458,0.45020701,0.22278170,1.07310174,0.77828287,0.01771419,0.36218473,0.82699267,0.00000000
0.84342171,2.23189021,0.43514650,0.21442172,1.03441100,0.74482717,0.01642469,0.35095706,0.80118341,0.00000000
0.84942471,2.14468898,0.41990714,0.20612289,0.99527555,0.71127376,0.01518096,0.33945288,0.77514008,0.00000000
0.85542771,2.05786311,0.40465623,0.19790561,0.95594229,0.67792036,0.01400002,0.32772215,0.74905593,0.00000000
0.86143072,1.97202704,0.38956233,0.18978951,0.91665874,0.64505560,0.01289683,0.31581946,0.72313005,0.00000000
0.86743372,1.88779236,0.37479362,0.18179529,0.87767654,0.61295808,0.01188408,0.30380658,0.69756912,0.00000000
0.87343672,1.80577006,0.36051559,0.17394620,0.83925359,0.58189522,0.01097197,0.29175437,0.67258785,0.00000000
0.87943972,1.72656960,0.34688829,0.16626903,0.80165467,0.55212142,0.01016814,0.27974381,0.64840783,0.00000000
0.88544272,1.65079452,0.33406293,0.15879462,0.76515008,0.52387589,0.00947758,0.26786625,0.62525483,0.00000000
0.89144572,1.57903459,0.32217827,0.15155776,0.73001271,0.49737981,0.00890268,0.25622258,0.60335456,0.00000000
0.89744872,1.51185493,0.31135658,0.14459666,0.69651337,0.47283314,0.00844332,0.24492159,0.58292722,0.00000000
0.90345173,1.44978268,0.30169980,0.13795190,0.66491479,0.45041114,0.00809692,0.23407734,0.56418105,0.00000000
0.90945473,1.39329223,0.29328574,0.13166502,0.63546479,0.43026084,0.00785871,0.22380602,0.54730541,0.00000000
0.91545773,1.34278983,0.28616485,0.12577686,0.60838888,0.41249770,0.00772186,0.21422214,0.53246375,0.00000000
0.92146073,1.29859893,0.28035764,0.12032576,0.58388303,0.39720273,0.00767775,0.20543453,0.51978708,0.00000000
0.92746373,1.26094713,0.27585306,0.11534571,0.56210705,0.38442027,0.00771625,0.19754226,0.50936829,0.00000000
0.93346673,1.22995595,0.27260791,0.11086470,0.54317893,0.37415681,0.00782599,0.19063068,0.50125788,0.00000000
0.93946973,1.20563418,0.27054757,0.10690319,0.52717087,0.36638074,0.00799467,0.18476798,0.49546134,0.00000000
0.94547274,1.18787548,0.26956790,0.10347299,0.51410691,0.36102348,0.00820941,0.18000225,0.49193847,0.00000000
0.95147574,1.17646051,0.26953848,0.10057655,0.50396271,0.35798171,0.00845705,0.17635930,0.49060480,0.00000000
0.95747874,1.17106386,0.27030698,0.09820658,0.49666723,0.35712095,0.00872450,0.17384140,0.49133499,0.00000000
0.96348174,1.17126530,0.27170460,0.09634626,0.49210646,0.35828007,0.00899905,0.17242689,0.49396817,0.00000000
0.96948474,1.17656503,0.27355226,0.09496977,0.49012875,0.36127681,0.00926876,0.17207073,0.49831485,0.00000000
0.97548774,1.18640207,0.27566735,0.09404334,0.49055161,0.36591391,0.00952269,0.17270594,0.50416519,0.00000000
0.98149075,1.20017487,0.27787073,0.09352652,0.49316942,0.37198557,0.00975124,0.17424588,0.51129790,0.00000000
0.98749375,1.21726304,0.27999361,0.09337376,0.49776155,0.37928400,0.00994641,0.17658710,0.51948958,0.00000000
0.99349675,1.23704904,0.28188401,0.09353616,0.50410057,0.38760563,0.01010201,0.17961281,0.52852368,0.00000000
0.99949975,1.25893879,0.28341253,0.09396321,0.51195979,0.39675684,0.01021385,0.18319660,0.53819880,0.00000000
1.00550275,1.28238002,0.28447714,0.09460455,0.52111985,0.40655883,0.01027990,0.18720636,0.54833573,0.00000000
1.01150575,1.30687759,0.28500676,0.09541160,0.53137398,0.41685144,0.01030034,0.19150810,0.55878286,0.00000000
1.01750875,1.33200511,0.28496351,0.09633893,0.54253156,0.42749589,0.01027762,0.19596964,0.56941972,0.00000000
1.02351176,1.35741231,0.28434355,0.09734543,0.55441994,0.43837626,0.01021644,0.20046387,0.58015846,0.00000000
1.02951476,1.38282813,0.28317648,0.09839513,0.56688441,0.44939974,0.01012368,0.20487159,0.59094328,0.00000000
1.03551776,1.40805957,0.28152335,0.09945768,0.57978649,0.46049588,0.01000826,0.20908378,0.60174771,0.00000000
1.04152076,1.43298659,0.27947352,0.10050856,0.59300075,0.47161477,0.00988096,0.21300328,0.61257031,0.00000000
1.04752376,1.45755374,0.27714036,0.10152894,0.60641046,0.48272446,0.00975423,0.21654587,0.62342865,0.00000000
1.05352676,1.48175908,0.27465623,0.10250530,0.61990256,0.49380793,0.00964193,0.21964078,0.63435245,0.00000000
1.05952976,1.50564137,0.27216677,0.10342879,0.63336238,0.50485961,0.00955901,0.22223071,0.64537585,0.00000000
1.06553277,1.52926634,0.26982501,0.10429451,0.64666850,0.51588194,0.00952126,0.22427144,0.65652974,0.00000000
1.07153577,1.55271287,0.26778530,0.10510062,0.65968845,0.52688205,0.00954491,0.22573105,0.66783431,0.00000000
1.07753877,1.57605995,0.26619753,0.10584747,0.67227537,0.53786866,0.00964631,0.22658899,0.67929235,0.00000000
1.08354177,1.59937500,0.26520165,0.10653670,0.68426619,0.54884955,0.00984157,0.22683502,0.69088386,0.00000000
1.08954477,1.62270413,0.26492285,0.10717048,0.69548143,0.55982941,0.01014618,0.22646805,0.70256193,0.00000000
1.09554777,1.64606468,0.26546735,0.10775082,0.70572682,0.57080832,0.01057462,0.22549514,0.71425047,0.00000000
1.10155078,1.66944005,0.26691906,0.10827901,0.71479655,0.58178064,0.01113998,0.22393049,0.72584362,0.00000000
1.10755378,1.69277703,0.26933699,0.10875524,0.72247825,0.59273436,0.01185359,0.22179462,0.73720697,0.00000000
1.11355678,1.71598517,0.27275349,0.10917833,0.72855916,0.60365078,0.01272461,0.21911364,0.74818048,0.00000000
1.11955978,1.73893805,0.27717336,0.10954560,0.73283341,0.61450433,0.01375965,0.21591869,0.75858288,0.00000000
1.12556278,1.76147611,0.28257357,0.10985293,0.73510970,0.62526255,0.01496246,0.21224542,0.76821725,0.00000000
1.13156578,1.78341034,0.28890379,0.11009480,0.73521917,0.63588599,0.01633356,0.20813354,0.77687757,0.00000000
1.13756878,1.80452683,0.29608747,0.11026448,0.73302279,0.64632807,0.01786995,0.20362634,0.78435583,0.00000000
1.14357179,1.82459141,0.30402341,0.11035423,0.72841791,0.65653481,0.01956486,0.19877020,0.79044921,0.00000000
1.14957479,1.84335437,0.31258792,0.11035555,0.72134363,0.66644445,0.02140762,0.19361402,0.79496731,0.00000000
1.15557779,1.86055500,0.32163727,0.11025936,0.71178456,0.67598701,0.02338352,0.18820850,0.79773874,0.00000000
1.16158079,1.87592584,0.33101069,0.11005628,0.69977281,0.68508394,0.02547386,0.18260533,0.79861710,0.00000000
1.16758379,1.88919669,0.34053356,0.10973677,0.68538821,0.69364787,0.02765605,0.17685627,0.79748591,0.00000000
1.17358679,1.90009850,0.35002107,0.10929136,0.66875655,0.70158275,0.02990389,0.17101213,0.79426254,0.00000000
1.17958979,1.90836738,0.35928213,0.10871083,0.65004623,0.70878431,0.03218794,0.16512174,0.78890090,0.00000000
1.18559280,1.91374874,0.36812352,0.10798635,0.62946332,0.71514123,0.03447607,0.15923085,0.78139298,0.00000000
1.19159580,1.91600195,0.37635439,0.10710968,0.60724540,0.72053686,0.03673408,0.15338116,0.77176912,0.00000000
1.19759880,1.91490549,0.38379076,0.10607341,0.58365458,0.72485171,0.03892655,0.14760945,0.76009728,0.00000000
1.20360180,1.91026277,0.39026024,0.10487113,0.55896994,0.72796657,0.04101765,0.14194684,0.74648130,0.00000000
1.20960480,1.90190840,0.39560659,0.10349774,0.53347986,0.72976624,0.04297217,0.13641829,0.73105818,0.00000000
1.21560780,1.88971494,0.39969417,0.10194969,0.50747459,0.73014386,0.04475648,0.13104240,0.71399480,0.00000000
1.22161081,1.87359974,0.40241200,0.10022529,0.48123925,0.72900530,0.04633954,0.12583139,0.69548389,0.00000000
1.22761381,1.85353142,0.40367729,0.09832498,0.45504763,0.72627383,0.04769387,0.12079137,0.67573963,0.00000000
1.23361681,1.82953578,0.40343836,0.09625162,0.42915695,0.72189438,0.04879646,0.11592291,0.65499288,0.00000000
1.23961981,1.80170040,0.40167661,0.09401071,0.40380358,0.71583740,0.04962951,0.11122179,0.63348619,0.00000000
1.24562281,1.77017769,0.39840755,0.09161052,0.37919992,0.70810196,0.05018101,0.10667987,0.61146864,0.00000000
1.25162581,1.73518578,0.39368078,0.08906219,0.35553224,0.69871780,0.05044519,0.10228620,0.58919068,0.00000000
1.25762881,1.69700709,0.38757875,0.08637966,0.33295961,0.68774622,0.05042270,0.09802809,0.56689901,0.00000000
1.26363182,1.65598437,0.38021441,0.08357957,0.31161362,0.67527976,0.05012056,0.09389223,0.54483159,0.00000000
1.26963482,1.61251407,0.37172785,0.08068091,0.29159884,0.66144048,0.04955192,0.08986574,0.52321284,0.00000000
1.27563782,1.56703739,0.36228183,0.07770467,0.27299392,0.64637702,0.04873556,0.08593712,0.50224924,0.00000000
1.28164082,1.52002917,0.35205669,0.07467336,0.25585308,0.63026050,0.04769524,0.08209710,0.48212530,0.00000000
1.28764382,1.47198524,0.34124459,0.07161035,0.24020799,0.61327957,0.04645886,0.07833922,0.46300012,0.00000000
1.29364682,1.42340875,0.33004351,0.06853932,0.22606982,0.59563473,0.04505750,0.07466037,0.44500460,0.00000000
1.29964982,1.37479621,0.31865117,0.06548352,0.21343142,0.57753237,0.04352439,0.07106097,0.42823941,0.00000000
1.30565283,1.32662403,0.30725929,0.06246516,0.20226962,0.55917876,0.04189385,0.06754510,0.41277391,0.00000000
1.31165583,1.27933619,0.29604826,0.05950481,0.19254749,0.54077436,0.04020025,0.06412040,0.39864590,0.00000000
1.31765883,1.23333383,0.28518266,0.05662084,0.18421662,0.52250875,0.03847703,0.06079780,0.38586253,0.00000000
1.32366183,1.18896714,0.27480766,0.05382904,0.17721940,0.50455643,0.03675583,0.05759119,0.37440206,0.00000000
1.32966483,1.14653006,0.26504644,0.05114233,0.17149119,0.48707362,0.03506576,0.05451693,0.36421672,0.00000000
1.33566783,1.10625791,0.25599881,0.04857066,0.16696249,0.47019622,0.03343281,0.05159333,0.35523634,0.00000000
1.34167084,1.06832804,0.24774078,0.04612098,0.16356093,0.45403906,0.03187942,0.04884013,0.34737282,0.00000000
1.34767384,1.03286324,0.24032532,0.04379750,0.16121321,0.43869614,0.03042425,0.04627787,0.34052514,0.00000000
1.35367684,0.99993756,0.23378381,0.04160191,0.15984678,0.42424202,0.02908203,0.04392738,0.33458466,0.00000000
1.35967984,0.96958412,0.22812839,0.03953390,0.15939133,0.41073396,0.02786369,0.04180928,0.32944070,0.00000000
1.36568284,0.94180427,0.22335460,0.03759164,0.15978002,0.39821482,0.02677643,0.03994346,0.32498582,0.00000000
1.37168584,0.91657740,0.21944448,0.03577238,0.16095032,0.38671617,0.02582403,0.03834876,0.32112088,0.00000000
1.37768884,0.89387087,0.21636959,0.03407304,0.16284451,0.37626177,0.02500712,0.03704257,0.31775943,0.00000000
1.38369185,0.87364936,0.21409398,0.03249088,0.16540990,0.36687071,0.02432354,0.03604063,0.31483138,0.00000000
1.38969485,0.85588317,0.21257679,0.03102402,0.16859851,0.35856048,0.02376871,0.03535685,0.31228576,0.00000000
1.39569785,0.84055510,0.21177448,0.02967197,0.17236657,0.35134949,0.02333592,0.03500323,0.31009247,0.00000000
1.40170085,0.82766551,0.21164255,0.02843608,0.17667366,0.34525899,0.02301670,0.03498985,0.30824306,0.00000000
1.40770385,0.81723565,0.21213676,0.02731983,0.18148166,0.34031451,0.02280106,0.03532498,0.30675044,0.00000000
1.41370685,0.80930905,0.21321384,0.02632905,0.18675360,0.33654652,0.02267777,0.03601518,0.30564780,0.00000000
1.41970985,0.80395121,0.21483184,0.02547200,0.19245253,0.33399060,0.02263454,0.03706552,0.30498662,0.00000000
1.42571286,0.80124780,0.21695010,0.02475931,0.19854046,0.33268706,0.02265824,0.03847984,0.30483415,0.00000000
1.43171586,0.80130151,0.21952904,0.02420384,0.20497750,0.33268005,0.02273504,0.04026097,0.30527029,0.00000000
1.43771886,0.80422798,0.22252985,0.02382035,0.21172133,0.33401635,0.02285064,0.04241103,0.30638430,0.00000000
1.44372186,0.81015093,0.22591413,0.02362509,0.21872691,0.33674384,0.02299038,0.04493164,0.30827121,0.00000000
1.44972486,0.81919678,0.22964369,0.02363536,0.22594664,0.34090974,0.02313948,0.04782407,0.31102827,0.00000000
1.45572786,0.83148888,0.23368043,0.02386881,0.23333077,0.34655864,0.02328329,0.05108932,0.31475144,0.00000000
1.46173087,0.84714143,0.23798635,0.02434284,0.24082810,0.35373035,0.02340747,0.05472810,0.31953197,0.00000000
1.46773387,0.86625324,0.24252371,0.02507381,0.24838693,0.36245754,0.02349832,0.05874057,0.32545314,0.00000000
1.47373687,0.88890108,0.24725532,0.02607630,0.25595601,0.37276326,0.02354308,0.06312605,0.33258715,0.00000000
1.47973987,0.91513291,0.25214473,0.02736222,0.26348555,0.38465811,0.02353016,0.06788242,0.34099213,0.00000000
1.48574287,0.94496071,0.25715650,0.02894005,0.27092795,0.39813734,0.02344949,0.07300548,0.35070925,0.00000000
1.49174587,0.97835308,0.26225622,0.03081401,0.27823840,0.41317760,0.02329279,0.07848803,0.36175997,0.00000000
1.49774887,1.01522772,0.26741041,0.03298332,0.28537507,0.42973375,0.02305374,0.08431897,0.37414338,0.00000000
1.50375188,1.05544389,0.27258608,0.03544149,0.29229885,0.44773546,0.02272821,0.09048220,0.38783367,0.00000000
1.50975488,1.09879533,0.27775009,0.03817576,0.29897276,0.46708403,0.02231435,0.09695561,0.40277787,0.00000000
1.51575788,1.14500383,0.28286827,0.04116672,0.30536094,0.48764955,0.02181259,0.10371006,0.41889387,0.00000000
1.52176088,1.19371414,0.28790429,0.04438802,0.31142740,0.50926857,0.02122565,0.11070853,0.43606896,0.00000000
1.52776388,1.24449055,0.29281848,0.04780637,0.31713447,0.53174258,0.02055834,0.11790550,0.45415896,0.00000000
1.53376688,1.29681594,0.29756666,0.05138173,0.32244143,0.55483758,0.01981742,0.12524662,0.47298814,0.00000000
1.53976988,1.35009351,0.30209911,0.05506776,0.32730303,0.57828487,0.01901129,0.13266865,0.49235012,0.00000000
1.54577289,1.40365185,0.30635979,0.05881254,0.33166858,0.60178340,0.01814968,0.14009993,0.51200982,0.00000000
1.55177589,1.45675345,0.31028604,0.06255954,0.33548129,0.62500362,0.01724328,0.14746119,0.53170658,0.00000000
1.55777889,1.50860676,0.31380872,0.06624881,0.33867829,0.64759301,0.01630340,0.15466679,0.55115847,0.00000000
1.56378189,1.55838176,0.31685292,0.06981838,0.34119133,0.66918307,0.01534152,0.16162643,0.57006769,0.00000000
1.56978489,1.60522841,0.31933937,0.07320586,0.34294814,0.68939771,0.01436902,0.16824708,0.58812704,0.00000000
1.57578789,1.64829767,0.32118628,0.07635001,0.34387446,0.70786277,0.01339677,0.17443534,0.60502716,0.00000000
1.58179090,1.68676403,0.32231179,0.07919256,0.34389669,0.72421612,0.01243489,0.18009982,0.62046431,0.00000000
1.58779390,1.71984879,0.32263680,0.08167977,0.34294494,0.73811815,0.01149250,0.18515374,0.63414836,0.00000000
1.59379690,1.74684281,0.32208796,0.08376407,0.34095641,0.74926198,0.01057758,0.18951732,0.64581073,0.00000000
1.59979990,1.76712789,0.32060085,0.08540540,0.33787881,0.75738298,0.00969683,0.19312014,0.65521175,0.00000000
1.60580290,1.78019555,0.31812293,0.08657237,0.33367363,0.76226713,0.00885563,0.19590309,0.66214728,0.00000000
1.61180590,1.78566236,0.31461619,0.08724315,0.32831901,0.76375774,0.00805807,0.19782009,0.66645415,0.00000000
