energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.49074537,8.19455800,0.05773116,1.54920644,0.32796665,2.05481643,7.79311844,3.28262414,0.04675830,2.06207413
-3.48474237,8.02244885,0.05594838,1.49413266,0.32082862,2.02010950,7.54466081,3.24077881,0.04664280,2.01024683
-3.47873937,7.83514524,0.05388446,1.43283278,0.31395746,1.98605590,7.26127009,3.18900231,0.04643632,1.95825888
-3.47273637,7.63610161,0.05157861,1.36626250,0.30746589,1.95331102,6.94807771,3.12856620,0.04615411,1.90687351
-3.46673337,7.42892527,0.04907351,1.29546233,0.30147128,1.92246429,6.61067503,3.06090181,0.04581287,1.85682888
-3.46073037,7.21726446,0.04641397,1.22152558,0.29609151,1.89401829,6.25494134,2.98756145,0.04542983,1.80881280
-3.45472736,7.00470137,0.04364553,1.14556623,0.29144086,1.86837169,5.88687198,2.91017828,0.04502187,1.76344035
-3.44872436,6.79465460,0.04081305,1.06868801,0.28762619,1.84580664,5.51241338,2.83042657,0.04460462,1.72123525
-3.44272136,6.59029494,0.03795959,0.99195606,0.28474349,1.82648121,5.13731141,2.74998378,0.04419175,1.68261583
-3.43671836,6.39447740,0.03512530,0.91637198,0.28287510,1.81042708,4.76697805,2.67049596,0.04379443,1.64788596
-3.43071536,6.20969140,0.03234654,0.84285330,0.28208759,1.79755255,4.40638023,2.59354728,0.04342086,1.61723144
-3.42471236,6.03802994,0.02965526,0.77221771,0.28243034,1.78765052,4.05995334,2.52063445,0.04307614,1.59072149
-3.41870935,5.88117752,0.02707856,0.70517241,0.28393507,1.78041114,3.73154044,2.45314622,0.04276218,1.56831535
-3.41270635,5.74041535,0.02463840,0.64230849,0.28661599,1.77543815,3.42435683,2.39234791,0.04247793,1.54987321
-3.40670335,5.61664186,0.02235167,0.58410008,0.29047072,1.77226833,3.14097835,2.33937053,0.04221967,1.53517093
-3.40070035,5.51040547,0.02023025,0.53090772,0.29548177,1.77039289,2.88335105,2.29520369,0.04198151,1.52391751
-3.39469735,5.42194620,0.01828140,0.48298547,0.30161853,1.76927989,2.65281886,2.26069154,0.04175597,1.51577439
-3.38869435,5.35124260,0.01650811,0.44049072,0.30883946,1.76839651,2.45016541,2.23653059,0.04153461,1.51037551
-3.38269135,5.29806023,0.01490966,0.40349619,0.31709453,1.76723025,2.27566625,2.22326854,0.04130871,1.50734713
-3.37668834,5.26199829,0.01348217,0.37200294,0.32632748,1.76530805,2.12914740,2.22130309,0.04106987,1.50632627
-3.37068534,5.24253150,0.01221918,0.34595397,0.33647794,1.76221264,2.01004676,2.23088018,0.04081067,1.50697713
-3.36468234,5.23904472,0.01111223,0.32524740,0.34748325,1.75759535,1.91747514,2.25209104,0.04052508,1.50900448
-3.35867934,5.25085887,0.01015139,0.30974874,0.35927969,1.75118500,1.85027451,2.28486803,0.04020892,1.51216372
-3.35267634,5.27724720,0.00932580,0.29930179,0.37180330,1.74279270,1.80707143,2.32897947,0.03986005,1.51626712
-3.34667334,5.31744211,0.00862403,0.29373777,0.38499012,1.73231255,1.78632455,2.38402388,0.03947850,1.52118614
-3.34067034,5.37063325,0.00803453,0.29288245,0.39877584,1.71971828,1.78636566,2.44942450,0.03906646,1.52685003
-3.33466733,5.43595851,0.00754583,0.29656120,0.41309507,1.70505662,1.80543422,2.52442521,0.03862811,1.53324094
-3.32866433,5.51248996,0.00714686,0.30460204,0.42788025,1.68843754,1.84170581,2.60808883,0.03816938,1.54038601
-3.32266133,5.59921730,0.00682702,0.31683658,0.44306023,1.67002246,1.89331546,2.69929923,0.03769760,1.54834728
-3.31665833,5.69503133,0.00657638,0.33309938,0.45855898,1.65001106,1.95837667,2.79676816,0.03722111,1.55720992
-3.31065533,5.79871030,0.00638564,0.35322555,0.47429430,1.62862752,2.03499741,2.89904804,0.03674885,1.56706988
-3.30465233,5.90891121,0.00624623,0.37704722,0.49017687,1.60610718,2.12129392,3.00455105,0.03628996,1.57802158
-3.29864932,6.02416829,0.00615028,0.40438895,0.50610980,1.58268420,2.21540348,3.11157512,0.03585334,1.59014653
-3.29264632,6.14290000,0.00609062,0.43506249,0.52198868,1.55858109,2.31549667,3.21833654,0.03544739,1.60350356
-3.28664332,6.26342509,0.00606074,0.46886123,0.53770240,1.53400044,2.41978978,3.32300870,0.03507968,1.61812122
-3.28064032,6.38398798,0.00605476,0.50555447,0.55313459,1.50911930,2.52655744,3.42376586,0.03475679,1.63399268
-3.27463732,6.50279261,0.00606744,0.54488217,0.56816585,1.48408634,2.63414569,3.51883069,0.03448421,1.65107350
-3.26863432,6.61804335,0.00609412,0.58655005,0.58267645,1.45902167,2.74098516,3.60652368,0.03426627,1.66928200
-3.26263132,6.72799119,0.00613073,0.63022576,0.59654967,1.43401923,2.84560411,3.68531251,0.03410621,1.68850242
-3.25662831,6.83098267,0.00617376,0.67553607,0.60967534,1.40915112,2.94664095,3.75385928,0.03400629,1.70859010
-3.25062531,6.92550924,0.00622025,0.72206556,0.62195356,1.38447364,3.04285572,3.81106354,0.03396788,1.72937866
-3.24462231,7.01025419,0.00626779,0.76935695,0.63329831,1.36003414,3.13314028,3.85609903,0.03399170,1.75068814
-3.23861931,7.08413478,0.00631451,0.81691331,0.64364068,1.33587825,3.21652672,3.88844264,0.03407795,1.77233391
-3.23261631,7.14633738,0.00635901,0.86420221,0.65293166,1.31205673,3.29219390,3.90789410,0.03422649,1.79413527
-3.22661331,7.19634383,0.00640039,0.91066204,0.66114414,1.28863142,3.35947193,3.91458553,0.03443705,1.81592360
-3.22061031,7.23394780,0.00643818,0.95571033,0.66827412,1.26567977,3.41784469,3.90898052,0.03470926,1.83754909
-3.21460730,7.25926049,0.00647229,0.99875408,0.67434097,1.24329765,3.46695034,3.89186278,0.03504282,1.85888596
-3.20860430,7.27270567,0.00650297,1.03920178,0.67938676,1.22160015,3.50658021,3.86431490,0.03543748,1.87983571
-3.20260130,7.27500455,0.00653075,1.07647697,0.68347465,1.20072040,3.53667610,3.82768832,0.03589309,1.90032838
-3.19659830,7.26715144,0.00655639,1.11003272,0.68668644,1.18080654,3.55732631,3.78356582,0.03640950,1.92032159
-3.19059530,7.25038164,0.00658077,1.13936661,0.68911947,1.16201688,3.56876054,3.73371813,0.03698651,1.93979784
-3.18459230,7.22613321,0.00660491,1.16403570,0.69088290,1.14451396,3.57134381,3.68005650,0.03762374,1.95875995
-3.17858929,7.19600430,0.00662984,1.18367063,0.69209372,1.12845758,3.56556941,3.62458306,0.03832054,1.97722524
-3.17258629,7.16170791,0.00665663,1.19798838,0.69287258,1.11399753,3.55205083,3.56934059,0.03907576,1.99521872
-3.16658329,7.12502578,0.00668629,1.20680296,0.69333968,1.10126645,3.53151269,3.51636357,0.03988774,2.01276577
-3.16058029,7.08776273,0.00671980,1.21003348,0.69361081,1.09037321,3.50478020,3.46763158,0.04075406,2.02988477
-3.15457729,7.05170291,0.00675807,1.20770905,0.69379387,1.08139728,3.47276736,3.42502653,0.04167152,2.04658000
-3.14857429,7.01856865,0.00680198,1.19997022,0.69398577,1.07438436,3.43646337,3.39029419,0.04263605,2.06283541
-3.14257129,6.98998286,0.00685235,1.18706674,0.69426993,1.06934358,3.39691729,3.36501085,0.04364267,2.07860928
-3.13656828,6.96743514,0.00690999,1.16935156,0.69471429,1.06624611,3.35522083,3.35055522,0.04468548,2.09383037
-3.13056528,6.95225195,0.00697572,1.14727131,0.69537000,1.06502553,3.31248945,3.34808563,0.04575773,2.10839542
-3.12456228,6.94557084,0.00705037,1.12135348,0.69627059,1.06557952,3.26984175,3.35852241,0.04685193,2.12216842
-3.11855928,6.94831876,0.00713484,1.09219090,0.69743158,1.06777287,3.22837767,3.38253528,0.04795993,2.13498138
-3.11255628,6.96119439,0.00723008,1.06042411,0.69885066,1.07144154,3.18915597,3.42053519,0.04907312,2.14663686
-3.10655328,6.98465442,0.00733714,1.02672231,0.70050802,1.07639740,3.15317144,3.47267064,0.05018261,2.15691196
-3.10055028,7.01890398,0.00745712,0.99176382,0.70236714,1.08243348,3.12133276,3.53882783,0.05127945,2.16556372
-3.09454727,7.06389124,0.00759118,0.95621666,0.70437572,1.08932942,3.09444162,3.61863473,0.05235487,2.17233577
-3.08854427,7.11930654,0.00774053,0.92072029,0.70646675,1.09685681,3.07317392,3.71146868,0.05340049,2.17696588
-3.08254127,7.18458622,0.00790636,0.88586901,0.70855989,1.10478440,3.05806385,3.81646758,0.05440856,2.17919431
-3.07653827,7.25892156,0.00808984,0.85219778,0.71056283,1.11288288,3.04949153,3.93254453,0.05537219,2.17877255
-3.07053527,7.34127298,0.00829203,0.82017088,0.71237302,1.12092926,3.04767462,4.05840601,0.05628555,2.17547221
-3.06453227,7.43038977,0.00851386,0.79017374,0.71387941,1.12871077,3.05266452,4.19257338,0.05714406,2.16909375
-3.05852926,7.52483522,0.00875608,0.76250807,0.71496458,1.13602834,3.06434715,4.33340781,0.05794451,2.15947464
-3.05252626,7.62301685,0.00901917,0.73739032,0.71550702,1.14269963,3.08244844,4.47913814,0.05868523,2.14649684
-3.04652326,7.72322121,0.00930339,0.71495323,0.71538371,1.14856160,3.10654415,4.62789153,0.05936611,2.13009300
-3.04052026,7.82365248,0.00960866,0.69525022,0.71447294,1.15347282,3.13607380,4.77772620,0.05998869,2.11025137
-3.03451726,7.92247347,0.00993461,0.67826207,0.71265738,1.15731527,3.17035780,4.92666572,0.06055610,2.08701901
-3.02851426,8.01784783,0.01028053,0.66390550,0.70982730,1.15999582,3.20861723,5.07273383,0.06107303,2.06050317
-3.02251126,8.10798174,0.01064539,0.65204292,0.70588382,1.16144716,3.24999527,5.21398895,0.06154556,2.03087061
-3.01650825,8.19116334,0.01102786,0.64249297,0.70074219,1.16162817,3.29357937,5.34855729,0.06198105,1.99834490
-3.01050525,8.26579829,0.01142630,0.63504101,0.69433489,1.16052369,3.33842313,5.47466357,0.06238780,1.96320163
-3.00450225,8.33043980,0.01183883,0.62944929,0.68661438,1.15814335,3.38356726,5.59065828,0.06277480,1.92576163
-2.99849925,8.38381191,0.01226328,0.62546621,0.67755541,1.15451976,3.42805860,5.69504076,0.06315135,1.88638242
-2.99249625,8.42482512,0.01269729,0.62283445,0.66715678,1.14970555,3.47096688,5.78647740,0.06352660,1.84544819
-2.98649325,8.45258390,0.01313826,0.62129764,0.65544236,1.14376979,3.51139869,5.86381466,0.06390908,1.80335864
-2.98049025,8.46638628,0.01358343,0.62060556,0.64246135,1.13679337,3.54850880,5.92608675,0.06430620,1.76051728
-2.97448724,8.46571622,0.01402985,0.62051788,0.62828776,1.12886398,3.58150870,5.97251839,0.06472370,1.71731953
-2.96848424,8.45023004,0.01447442,0.62080652,0.61301910,1.12007056,3.60967306,6.00252301,0.06516514,1.67414142
-2.96248124,8.41973856,0.01491392,0.62125696,0.59677426,1.11049784,3.63234434,6.01569746,0.06563142,1.63132936
-2.95647824,8.37418720,0.01534504,0.62166859,0.57969094,1.10022109,3.64893659,6.01181404,0.06612037,1.58919159
-2.95047524,8.31363612,0.01576444,0.62185471,0.56192245,1.08930175,3.65893891,5.99081116,0.06662640,1.54799186
-2.94447224,8.23824291,0.01616880,0.62164218,0.54363437,1.07778411,3.66191955,5.95278374,0.06714037,1.50794579
-2.93846923,8.14824969,0.01655496,0.62087128,0.52500106,1.06569351,3.65753114,5.89797445,0.06764950,1.46922020
-2.93246623,8.04397645,0.01691999,0.61939596,0.50620230,1.05303636,3.64551752,5.82676667,0.06813755,1.43193558
-2.92646323,7.92582183,0.01726142,0.61708460,0.48742028,1.03980210,3.62572249,5.73967979,0.06858514,1.39617172
-2.92046023,7.79427154,0.01757734,0.61382147,0.46883701,1.02596714,3.59810025,5.63736725,0.06897026,1.36197617
-2.91445723,7.64991434,0.01786665,0.60950882,0.45063232,1.01150072,3.56272709,5.52061695,0.06926902,1.32937524
-2.90845423,7.49346420,0.01812927,0.60406960,0.43298244,0.99637242,3.51981376,5.39035390,0.06945645,1.29838693
-2.90245123,7.32578697,0.01836637,0.59745046,0.41605922,0.98056078,3.46971732,5.24764398,0.06950755,1.26903484
-2.89644822,7.14792877,0.01858052,0.58962500,0.40002987,0.96406269,3.41295127,5.09369777,0.06939832,1.24136246
-2.89044522,6.96114340,0.01877593,0.58059674,0.38505701,0.94690275,3.35019261,4.92987327,0.06910691,1.21544662
-2.88444222,6.76691523,0.01895856,0.57040159,0.37129906,0.92914194,3.28228444,4.75767584,0.06861469,1.19140915
-2.87843922,6.56697455,0.01913615,0.55910953,0.35891046,0.91088496,3.21023273,4.57875419,0.06790726,1.16942592
-2.87243622,6.36330243,0.01931829,0.54682505,0.34804175,0.89228551,3.13519628,4.39489114,0.06697532,1.14973226
-2.86643322,6.15812249,0.01951624,0.53368635,0.33883915,0.87354900,3.05846904,4.20798826,0.06581534,1.13262409
-2.86043022,5.95387817,0.01974280,0.51986286,0.33144349,0.85493220,2.98145456,4.02004381,0.06443006,1.11845440
-2.85442721,5.75319448,0.02001195,0.50555135,0.32598827,0.83673971,2.90563270,3.83312400,0.06282865,1.10762475
-2.84842421,5.55882484,0.02033849,0.49097039,0.32259693,0.81931705,2.83251938,3.64932794,0.06102664,1.10057204
-2.84242121,5.37358412,0.02073754,0.47635360,0.32137916,0.80304073,2.76362050,3.47074716,0.05904558,1.09775079
-2.83641821,5.20027047,0.02122393,0.46194177,0.32242648,0.78830548,2.70038204,3.29942119,0.05691247,1.09961181
-2.83041521,5.04157920,0.02181158,0.44797426,0.32580716,0.77550946,2.64413823,3.13729090,0.05465886,1.10657820
-2.82441221,4.90001283,0.02251286,0.43468021,0.33156082,0.76503793,2.59606035,2.98615153,0.05231990,1.11901987
-2.81840920,4.77779193,0.02333788,0.42226979,0.33969296,0.75724649,2.55710889,2.84760782,0.04993316,1.13722807
-2.81240620,4.67677136,0.02429384,0.41092627,0.35016989,0.75244459,2.52799153,2.72303323,0.04753741,1.16139132
-2.80640320,4.59836687,0.02538449,0.40079899,0.36291441,0.75088050,2.50912945,2.61353541,0.04517137,1.19157437
-2.80040020,4.54349603,0.02660963,0.39199793,0.37780254,0.75272833,2.50063419,2.51992966,0.04287250,1.22770143
-2.79439720,4.51253739,0.02796473,0.38458997,0.39466191,0.75807809,2.50229655,2.44272179,0.04067592,1.26954501
-2.78839420,4.50531031,0.02944077,0.37859713,0.41327179,0.76692932,2.51358871,2.38210129,0.03861341,1.31672133
-2.78239120,4.52107707,0.03102420,0.37399693,0.43336525,0.77918873,2.53367996,2.33794505,0.03671262,1.36869282
-2.77638819,4.55856761,0.03269708,0.37072469,0.45463336,0.79467193,2.56146556,2.30983157,0.03499647,1.42477806
-2.77038519,4.61602578,0.03443743,0.36867775,0.47673153,0.81310938,2.59560783,2.29706469,0.03348280,1.48416886
-2.76438219,4.69127505,0.03621975,0.36772138,0.49928771,0.83415603,2.63458753,2.29870557,0.03218413,1.54595394
-2.75837919,4.78180019,0.03801572,0.36769591,0.52191231,0.85740436,2.67676331,2.31361115,0.03110770,1.60914816
-2.75237619,4.88484086,0.03979497,0.36842475,0.54420932,0.88239986,2.72043634,2.34047712,0.03025567,1.67272591
-2.74637319,4.99749206,0.04152602,0.36972290,0.56578822,0.90865833,2.76391701,2.37788289,0.02962547,1.73565709
-2.74037019,5.11680644,0.04317722,0.37140537,0.58627608,0.93568384,2.80559041,2.42433655,0.02921021,1.79694368
-2.73436718,5.23989303,0.04471777,0.37329524,0.60532927,0.96298654,2.84397747,2.47831747,0.02899921,1.85565524
-2.72836418,5.36400768,0.04611865,0.37523069,0.62264423,0.99009924,2.87778873,2.53831467,0.02897863,1.91096125
-2.72236118,5.48663087,0.04735348,0.37707102,0.63796665,1.01659203,2.90596834,2.60285943,0.02913198,1.96215873
-2.71635818,5.60552944,0.04839934,0.37870104,0.65109879,1.04208410,2.92772615,2.67055115,0.02944077,2.00869367
-2.71035518,5.71880001,0.04923732,0.38003402,0.66190428,1.06625236,2.94255685,2.74007582,0.02988498,2.05017512
-2.70435218,5.82489301,0.04985305,0.38101280,0.67031051,1.08883649,2.95024534,2.81021722,0.03044362,2.08638140
-2.69834917,5.92261731,0.05023690,0.38160945,0.67630823,1.10964038,2.95085870,2.87986147,0.03109513,2.11725813
-2.69234617,6.01112697,0.05038409,0.38182331,0.67994863,1.12853010,2.94472568,2.94799578,0.03181777,2.14290836
-2.68634317,6.08989224,0.05029462,0.38167780,0.68133791,1.14542879,2.93240512,3.01370299,0.03258998,2.16357561
-2.68034017,6.15865833,0.04997294,0.38121623,0.68062989,1.16030906,2.91464546,3.07615345,0.03339063,2.17962073
-2.67433717,6.21739540,0.04942761,0.38049685,0.67801692,1.17318342,2.89233785,3.13459593,0.03419931,2.19149426
-2.66833417,6.26624413,0.04867072,0.37958755,0.67371964,1.18409372,2.86646548,3.18834938,0.03499651,2.19970559
-2.66233117,6.30546094,0.04771735,0.37856047,0.66797621,1.19310028,2.83805181,3.23679679,0.03576385,2.20479110
-2.65632816,6.33536645,0.04658491,0.37748686,0.66103152,1.20027138,2.80811048,3.27938258,0.03648426,2.20728256
-2.65032516,6.35630074,0.04529248,0.37643236,0.65312684,1.20567399,2.77759924,3.31561404,0.03714217,2.20767790
-2.64432216,6.36858771,0.04386021,0.37545307,0.64449054,1.20936607,2.74737984,3.34506712,0.03772365,2.20641537
-2.63831916,6.37251023,0.04230874,0.37459236,0.63533012,1.21139102,2.71818562,3.36739647,0.03821659,2.20385264
-2.63231616,6.36829689,0.04065869,0.37387866,0.62582593,1.21177444,2.69059765,3.38234885,0.03861081,2.20025145
-2.62631316,6.35612004,0.03893024,0.37332425,0.61612673,1.21052313,2.66503029,3.38977890,0.03889818,2.19576839
-2.62031016,6.33610412,0.03714282,0.37292494,0.60634713,1.20762647,2.64172578,3.38966572,0.03907269,2.19045198
-2.61430715,6.30834261,0.03531482,0.37266064,0.59656703,1.20305971,2.62075780,3.38212883,0.03913046,2.18424581
-2.60830415,6.27292125,0.03346348,0.37249678,0.58683268,1.19678886,2.60204293,3.36744158,0.03906975,2.17699722
-2.60230115,6.22994516,0.03160475,0.37238634,0.57715938,1.18877673,2.58535886,3.34604052,0.03889082,2.16847088
-2.59629815,6.17956693,0.02975328,0.37227239,0.56753549,1.17898969,2.57036807,3.31852937,0.03859590,2.15836614
-2.59029515,6.12201349,0.02792242,0.37209102,0.55792739,1.16740451,2.55664518,3.28567627,0.03818891,2.14633731
-2.58429215,6.05760915,0.02612427,0.37177449,0.54828514,1.15401491,2.54370659,3.24840385,0.03767533,2.13201558
-2.57828914,5.98679313,0.02436972,0.37125443,0.53854850,1.13883740,2.53104066,3.20777162,0.03706189,2.11503160
-2.57228614,5.91013008,0.02266847,0.37046500,0.52865302,1.12191610,2.51813688,3.16495108,0.03635635,2.09503752
-2.56628314,5.82831293,0.02102914,0.36934579,0.51853582,1.10332617,2.50451289,3.12119406,0.03556720,2.07172774
-2.56028014,5.74215760,0.01945927,0.36784449,0.50814099,1.08317591,2.48973789,3.07779549,0.03470342,2.04485732
-2.55427714,5.65258999,0.01796534,0.36591911,0.49742426,1.06160734,2.47345175,3.03605193,0.03377423,2.01425755
-2.54827414,5.56062591,0.01655278,0.36353973,0.48635681,1.03879532,2.45537901,2.99721769,0.03278892,1.97984807
-2.54227114,5.46734516,0.01522600,0.36068973,0.47492817,1.01494541,2.43533751,2.96246031,0.03175670,1.94164523
-2.53626813,5.37386111,0.01398838,0.35736643,0.46314808,0.99029046,2.41324138,2.93281756,0.03068656,1.89976650
-2.53026513,5.28128744,0.01284224,0.35358116,0.45104728,0.96508640,2.38909874,2.90915763,0.02958727,1.85443091
-2.52426213,5.19070392,0.01178889,0.34935873,0.43867730,0.93960720,2.36300434,2.89214472,0.02846733,1.80595564
-2.51825913,5.10312274,0.01082863,0.34473640,0.42610926,0.91413938,2.33512805,2.88221142,0.02733504,1.75474892
-2.51225613,5.01945732,0.00996079,0.33976233,0.41343180,0.88897629,2.30569980,2.87953938,0.02619855,1.70129972
-2.50625313,4.94049494,0.00918379,0.33449366,0.40074816,0.86441233,2.27499224,2.88404928,0.02506595,1.64616465
-2.50025013,4.86687466,0.00849521,0.32899429,0.38817271,0.84073731,2.24330205,2.89540082,0.02394535,1.58995250
-2.49424712,4.79907137,0.00789189,0.32333245,0.37582696,0.81823115,2.21093119,2.91300295,0.02284497,1.53330714
-2.48824412,4.73738694,0.00737004,0.31757825,0.36383524,0.79715893,2.17816918,2.93603409,0.02177320,1.47688939
-2.48224112,4.68194855,0.00692537,0.31180131,0.35232028,0.77776648,2.14527746,2.96347180,0.02073862,1.42135847
-2.47623812,4.63271438,0.00655325,0.30606853,0.34139885,0.76027659,2.11247675,2.99413072,0.01975003,1.36735367
-2.47023512,4.58948628,0.00624879,0.30044223,0.33117756,0.74488566,2.07993800,3.02670739,0.01881636,1.31547694
-2.46423212,4.55192849,0.00600705,0.29497863,0.32174908,0.73176108,2.04777758,3.05983003,0.01794661,1.26627694
-2.45822911,4.51959160,0.00582311,0.28972685,0.31318889,0.72103909,2.01605657,3.09211125,0.01714971,1.22023503
-2.45222611,4.49194015,0.00569226,0.28472831,0.30555261,0.71282321,1.98478433,3.12220137,0.01643432,1.17775365
-2.44622311,4.46838255,0.00561002,0.28001671,0.29887409,0.70718311,1.95392576,3.14883986,0.01580867,1.13914745
-2.44022011,4.44830150,0.00557229,0.27561841,0.29316423,0.70415395,1.92341162,3.17090284,0.01528031,1.10463729
-2.43421711,4.43108333,0.00557538,0.27155324,0.28841066,0.70373616,1.89315121,3.18744408,0.01485586,1.07434738
-2.42821411,4.41614458,0.00561603,0.26783562,0.28457809,0.70589545,1.86304631,3.19772791,0.01454076,1.04830534
-2.42221111,4.40295453,0.00569143,0.26447589,0.28160953,0.71056331,1.83300547,3.20125238,0.01433904,1.02644524
-2.41620810,4.39105241,0.00579921,0.26148175,0.27942812,0.71763768,1.80295752,3.19776167,0.01425311,1.00861327
-2.41020510,4.38005863,0.00593740,0.25885968,0.27793950,0.72698404,1.77286341,3.18724727,0.01428353,0.99457585
-2.40420210,4.36967960,0.00610433,0.25661623,0.27703479,0.73843680,1.74272571,3.16993809,0.01442886,0.98402969
-2.39819910,4.35970618,0.00629861,0.25475909,0.27659385,0.75180101,1.71259490,3.14628017,0.01468558,0.97661343
-2.39219610,4.35000623,0.00651899,0.25329785,0.27648875,0.76685454,1.68257229,3.11690723,0.01504796,0.97192042
-2.38619310,4.34051205,0.00676430,0.25224440,0.27658752,0.78335059,1.65280937,3.08260381,0.01550814,0.96951211
-2.38019010,4.33120403,0.00703334,0.25161289,0.27675772,0.80102074,1.62350357,3.04426309,0.01605615,0.96893161
-2.37418709,4.32209152,0.00732480,0.25141932,0.27687001,0.81957841,1.59489084,3.00284166,0.01668000,0.96971696
-2.36818409,4.31319276,0.00763717,0.25168068,0.27680152,0.83872278,1.56723555,2.95931375,0.01736594,0.97141371
-2.36218109,4.30451506,0.00796868,0.25241370,0.27643888,0.85814323,1.54081812,2.91462715,0.01809867,0.97358649
-2.35617809,4.29603682,0.00831725,0.25363337,0.27568092,0.87752405,1.51592141,2.86966306,0.01886165,0.97582911
-2.35017509,4.28769233,0.00868045,0.25535113,0.27444093,0.89654958,1.49281633,2.82520164,0.01963747,0.97777318
-2.34417209,4.27936047,0.00905551,0.25757294,0.27264850,0.91490945,1.47174756,2.78189472,0.02040823,0.97909490
-2.33816908,4.27085786,0.00943932,0.26029726,0.27025082,0.93230396,1.45292010,2.74024653,0.02115599,0.97952000
-2.33216608,4.26193662,0.00982845,0.26351318,0.26721356,0.94844938,1.43648715,2.70060289,0.02186319,0.97882686
-2.32616308,4.25228685,0.01021923,0.26719857,0.26352122,0.96308296,1.42254004,2.66314881,0.02251309,0.97684774
-2.32016008,4.24154345,0.01060779,0.27131855,0.25917704,0.97596764,1.41110045,2.62791393,0.02309022,0.97346834
-2.31415708,4.22929670,0.01099016,0.27582439,0.25420244,0.98689625,1.40211536,2.59478493,0.02358075,0.96862589
-2.30815408,4.21510589,0.01136235,0.28065274,0.24863615,0.99569498,1.39545481,2.56352362,0.02397282,0.96230582
-2.30215108,4.19851524,0.01172043,0.28572546,0.24253288,1.00222627,1.39091270,2.53378946,0.02425686,0.95453750
-2.29614807,4.17907112,0.01206066,0.29095007,0.23596182,1.00639083,1.38821044,2.50516501,0.02442579,0.94538918
-2.29014507,4.15633999,0.01237954,0.29622077,0.22900481,1.00812890,1.38700351,2.47718273,0.02447519,0.93496241
-2.28414207,4.12992606,0.01267393,0.30142018,0.22175437,1.00742072,1.38689056,2.44935201,0.02440330,0.92338636
-2.27813907,4.09948816,0.01294113,0.30642160,0.21431165,1.00428631,1.38742496,2.42118512,0.02421104,0.91081208
-2.27213607,4.06475527,0.01317894,0.31109200,0.20678421,0.99878452,1.38812826,2.39222101,0.02390192,0.89740711
-2.26613307,4.02554016,0.01338572,0.31529543,0.19928388,0.99101153,1.38850528,2.36204643,0.02348183,0.88335057
-2.26013007,3.98175095,0.01356040,0.31889680,0.19192458,0.98109882,1.38806025,2.33031359,0.02295881,0.86882865
-2.25412706,3.93340007,0.01370255,0.32176599,0.18482018,0.96921069,1.38631345,2.29675419,0.02234278,0.85403088
-2.24812406,3.88061051,0.01381238,0.32378205,0.17808247,0.95554144,1.38281775,2.26118952,0.02164522,0.83914688
-2.24212106,3.82361909,0.01389065,0.32483725,0.17181913,0.94031221,1.37717448,2.22353668,0.02087877,0.82436369
-2.23611806,3.76277646,0.01393875,0.32484092,0.16613190,0.92376749,1.36904784,2.18381096,0.02005694,0.80986351
-2.23011506,3.69854370,0.01395852,0.32372281,0.16111474,0.90617139,1.35817734,2.14212457,0.01919373,0.79582173
-2.22411206,3.63148541,0.01395226,0.32143583,0.15685212,0.88780363,1.34438766,2.09868186,0.01830329,0.78240506
-2.21810905,3.56225901,0.01392261,0.31795803,0.15341742,0.86895517,1.32759545,2.05377137,0.01739966,0.76976975
-2.21210605,3.49160056,0.01387240,0.31329361,0.15087139,0.84992375,1.30781262,2.00775499,0.01649644,0.75805950
-2.20610305,3.42030704,0.01380457,0.30747311,0.14926076,0.83100905,1.28514602,1.96105452,0.01560666,0.74740329
-2.20010005,3.34921557,0.01372204,0.30055246,0.14861694,0.81250779,1.25979332,1.91413619,0.01474254,0.73791282
-2.19409705,3.27918004,0.01362752,0.29261118,0.14895488,0.79470877,1.23203538,1.86749343,0.01391538,0.72967977
-2.18809405,3.21104597,0.01352345,0.28374963,0.15027217,0.77788791,1.20222522,1.82162858,0.01313549,0.72277281
-2.18209105,3.14562449,0.01341182,0.27408558,0.15254834,0.76230365,1.17077427,1.77703408,0.01241214,0.71723462
-2.17608804,3.08366654,0.01329412,0.26375012,0.15574442,0.74819275,1.13813642,1.73417385,0.01175356,0.71307902
-2.17008504,3.02583853,0.01317122,0.25288325,0.15980296,0.73576665,1.10479070,1.69346554,0.01116694,0.71028850
-2.16408204,2.97270057,0.01304334,0.24162921,0.16464828,0.72520880,1.07122330,1.65526437,0.01065846,0.70881231
-2.15807904,2.92468857,0.01291002,0.23013192,0.17018737,0.71667286,1.03791001,1.61984930,0.01023335,0.70856547
-2.15207604,2.88210113,0.01277015,0.21853069,0.17631106,0.71028214,1.00529967,1.58741208,0.00989593,0.70942879
-2.14607304,2.84509202,0.01262206,0.20695630,0.18289587,0.70613014,0.97379945,1.55804975,0.00964963,0.71125011
-2.14007004,2.81366881,0.01246353,0.19552774,0.18980623,0.70428228,0.94376273,1.53176091,0.00949701,0.71384695
-2.13406703,2.78769765,0.01229200,0.18434965,0.19689720,0.70477871,0.91547978,1.50844602,0.00943979,0.71701045
-2.12806403,2.76691419,0.01210468,0.17351058,0.20401763,0.70763798,0.88917173,1.48791161,0.00947878,0.72051068
