energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.26263132,1.30865986,0.00303769,0.09712646,0.66493682,0.00000000,0.51301887,0.80963040,0.02457090,0.29078219
-3.25662831,1.26775833,0.00297451,0.09482602,0.65898665,0.00000000,0.50651337,0.78072846,0.02311855,0.27902207
-3.25062531,1.22286740,0.00289727,0.09215262,0.64911560,0.00000000,0.49719373,0.74980052,0.02167564,0.26672239
-3.24462231,1.17433459,0.00280675,0.08912684,0.63543649,0.00000000,0.48515805,0.71707814,0.02025122,0.25397295
-3.23861931,1.12257587,0.00270398,0.08577757,0.61814444,0.00000000,0.47055976,0.68282263,0.01885338,0.24087051
-3.23261631,1.06807266,0.00259020,0.08214157,0.59751154,0.00000000,0.45360402,0.64732419,0.01748929,0.22751877
-3.22661331,1.01136610,0.00246683,0.07826275,0.57387901,0.00000000,0.43454224,0.61089963,0.01616531,0.21402806
-3.22061031,0.95304871,0.00233546,0.07419128,0.54764697,0.00000000,0.41366495,0.57388874,0.01488712,0.20051450
-3.21460730,0.89375376,0.00219780,0.06998242,0.51926259,0.00000000,0.39129338,0.53664931,0.01365979,0.18709886
-3.20860430,0.83414282,0.00205562,0.06569521,0.48920689,0.00000000,0.36777010,0.49955114,0.01248783,0.17390500
-3.20260130,0.77489195,0.00191073,0.06139111,0.45798102,0.00000000,0.34344918,0.46296924,0.01137526,0.16105807
-3.19659830,0.71667728,0.00176492,0.05713247,0.42609240,0.00000000,0.31868624,0.42727648,0.01032563,0.14868235
-3.19059530,0.66016047,0.00161991,0.05298114,0.39404157,0.00000000,0.29382899,0.39283621,0.00934202,0.13689917
-3.18459230,0.60597483,0.00147732,0.04899704,0.36230993,0.00000000,0.26920838,0.35999499,0.00842704,0.12582458
-3.17858929,0.55471243,0.00133862,0.04523687,0.33134911,0.00000000,0.24513091,0.32907580,0.00758281,0.11556724
-3.17258629,0.50691283,0.00120513,0.04175296,0.30157207,0.00000000,0.22187222,0.30037208,0.00681092,0.10622633
-3.16658329,0.46305354,0.00107797,0.03859223,0.27334617,0.00000000,0.19967219,0.27414256,0.00611243,0.09788970
-3.16058029,0.42354253,0.00095807,0.03579539,0.24698836,0.00000000,0.17873154,0.25060719,0.00548781,0.09063221
-3.15457729,0.38871272,0.00084613,0.03339627,0.22276235,0.00000000,0.15921005,0.22994406,0.00493695,0.08451429
-3.14857429,0.35881844,0.00074267,0.03142129,0.20087765,0.00000000,0.14122618,0.21228743,0.00445912,0.07958085
-3.14257129,0.33403360,0.00064800,0.02988915,0.18149033,0.00000000,0.12485801,0.19772654,0.00405298,0.07586028
-3.13656828,0.31445149,0.00056224,0.02881060,0.16470500,0.00000000,0.11014540,0.18630542,0.00371658,0.07336377
-3.13056528,0.30008577,0.00048536,0.02818834,0.15057801,0.00000000,0.09709296,0.17802323,0.00344738,0.07208485
-3.12456228,0.29087254,0.00041717,0.02801707,0.13912121,0.00000000,0.08567370,0.17283525,0.00324223,0.07199908
-3.11855928,0.28667319,0.00035736,0.02828355,0.13030624,0.00000000,0.07583321,0.17065425,0.00309747,0.07306401
-3.11255628,0.28727787,0.00030554,0.02896688,0.12406887,0.00000000,0.06749401,0.17135222,0.00300889,0.07521925
-3.10655328,0.29240945,0.00026123,0.03003874,0.12031323,0.00000000,0.06055990,0.17476243,0.00297182,0.07838693
-3.10055028,0.30172797,0.00022390,0.03146381,0.11891583,0.00000000,0.05492028,0.18068165,0.00298116,0.08247228
-3.09454727,0.31483552,0.00019299,0.03320026,0.11972908,0.00000000,0.05045419,0.18887284,0.00303141,0.08736463
-3.08854427,0.33128175,0.00016791,0.03520040,0.12258452,0.00000000,0.04703400,0.19906800,0.00311678,0.09293863
-3.08254127,0.35056992,0.00014810,0.03741142,0.12729547,0.00000000,0.04452873,0.21097158,0.00323121,0.09905600
-3.07653827,0.37216379,0.00013298,0.03977625,0.13365945,0.00000000,0.04280701,0.22426432,0.00336849,0.10556757
-3.07053527,0.39549538,0.00012200,0.04223464,0.14146023,0.00000000,0.04173963,0.23860762,0.00352229,0.11231575
-3.06453227,0.41997362,0.00011464,0.04472427,0.15046986,0.00000000,0.04120164,0.25364858,0.00368630,0.11913747
-3.05852926,0.44499393,0.00011039,0.04718207,0.16045059,0.00000000,0.04107421,0.26902555,0.00385430,0.12586735
-3.05252626,0.46994873,0.00010879,0.04954557,0.17115697,0.00000000,0.04124608,0.28437432,0.00402027,0.13234133
-3.04652326,0.49423865,0.00010941,0.05175435,0.18233823,0.00000000,0.04161482,0.29933478,0.00417851,0.13840029
-3.04052026,0.51728422,0.00011182,0.05375147,0.19374088,0.00000000,0.04208779,0.31355789,0.00432372,0.14389398
-3.03451726,0.53853776,0.00011566,0.05548491,0.20511182,0.00000000,0.04258284,0.32671291,0.00445114,0.14868470
-3.02851426,0.55749519,0.00012058,0.05690887,0.21620177,0.00000000,0.04302894,0.33849445,0.00455662,0.15265088
-3.02251126,0.57370714,0.00012623,0.05798500,0.22676904,0.00000000,0.04336649,0.34862938,0.00463672,0.15569033
-3.01650825,0.58678923,0.00013233,0.05868334,0.23658364,0.00000000,0.04354753,0.35688308,0.00468877,0.15772287
-3.01050525,0.59643080,0.00013860,0.05898308,0.24543151,0.00000000,0.04353573,0.36306497,0.00471095,0.15869250
-3.00450225,0.60240199,0.00014478,0.05887305,0.25311883,0.00000000,0.04330623,0.36703299,0.00470232,0.15856872
-2.99849925,0.60455871,0.00015065,0.05835185,0.25947609,0.00000000,0.04284530,0.36869687,0.00466280,0.15734712
-2.99249625,0.60284525,0.00015601,0.05742767,0.26436195,0.00000000,0.04214986,0.36802009,0.00459321,0.15504913
-2.98649325,0.59729460,0.00016070,0.05611790,0.26766654,0.00000000,0.04122684,0.36502032,0.00449522,0.15172096
-2.98049025,0.58802614,0.00016457,0.05444828,0.26931408,0.00000000,0.04009237,0.35976851,0.00437129,0.14743172
-2.97448724,0.57524117,0.00016751,0.05245192,0.26926478,0.00000000,0.03877091,0.35238648,0.00422461,0.14227095
-2.96848424,0.55921616,0.00016944,0.05016804,0.26751571,0.00000000,0.03729430,0.34304325,0.00405904,0.13634545
-2.96248124,0.54029417,0.00017033,0.04764063,0.26410075,0.00000000,0.03570070,0.33195024,0.00387898,0.12977583
-2.95647824,0.51887482,0.00017017,0.04491687,0.25908954,0.00000000,0.03403359,0.31935548,0.00368928,0.12269265
-2.95047524,0.49540308,0.00016898,0.04204571,0.25258536,0.00000000,0.03234069,0.30553721,0.00349516,0.11523256
-2.94447224,0.47035750,0.00016683,0.03907628,0.24472213,0.00000000,0.03067298,0.29079688,0.00330209,0.10753441
-2.93846923,0.44423812,0.00016379,0.03605657,0.23566054,0.00000000,0.02908373,0.27545214,0.00311569,0.09973563
-2.93246623,0.41755468,0.00016000,0.03303213,0.22558355,0.00000000,0.02762765,0.25982962,0.00294164,0.09196890
-2.92646323,0.39081524,0.00015560,0.03004498,0.21469125,0.00000000,0.02636002,0.24425815,0.00278562,0.08435922
-2.92046023,0.36451574,0.00015074,0.02713278,0.20319550,0.00000000,0.02533594,0.22906220,0.00265318,0.07702160
-2.91445723,0.33913054,0.00014563,0.02432816,0.19131434,0.00000000,0.02460963,0.21455591,0.00254974,0.07005909
-2.90845423,0.31510421,0.00014044,0.02165831,0.17926644,0.00000000,0.02423373,0.20103771,0.00248047,0.06356155
-2.90245123,0.29284445,0.00013539,0.01914484,0.16726580,0.00000000,0.02425860,0.18878545,0.00245025,0.05760479
-2.89644822,0.27271641,0.00013068,0.01680374,0.15551674,0.00000000,0.02473157,0.17805221,0.00246359,0.05225026
-2.89044522,0.25503797,0.00012649,0.01464567,0.14420947,0.00000000,0.02569619,0.16906262,0.00252459,0.04754513
-2.88444222,0.24007621,0.00012303,0.01267628,0.13351622,0.00000000,0.02719130,0.16200967,0.00263685,0.04352265
-2.87843922,0.22804467,0.00012046,0.01089669,0.12358797,0.00000000,0.02925009,0.15705190,0.00280338,0.04020283
-2.87243622,0.21910142,0.00011893,0.00930413,0.11455199,0.00000000,0.03189898,0.15431097,0.00302653,0.03759320
-2.86643322,0.21334774,0.00011858,0.00789249,0.10651000,0.00000000,0.03515649,0.15386951,0.00330787,0.03568972
-2.86043022,0.21082726,0.00011950,0.00665300,0.09953705,0.00000000,0.03903197,0.15576928,0.00364811,0.03447764
-2.85442721,0.21152567,0.00012177,0.00557489,0.09368111,0.00000000,0.04352432,0.16000956,0.00404697,0.03393246
-2.84842421,0.21537079,0.00012541,0.00464593,0.08896317,0.00000000,0.04862084,0.16654595,0.00450310,0.03402068
-2.84242121,0.22223314,0.00013043,0.00385302,0.08537804,0.00000000,0.05429604,0.17528958,0.00501397,0.03470063
-2.83641821,0.23192719,0.00013678,0.00318267,0.08289552,0.00000000,0.06051078,0.18610689,0.00557578,0.03592317
-2.83041521,0.24421321,0.00014439,0.00262142,0.08146210,0.00000000,0.06721164,0.19882009,0.00618344,0.03763239
-2.82441221,0.25880008,0.00015316,0.00215616,0.08100305,0.00000000,0.07433061,0.21320854,0.00683053,0.03976630
-2.81840920,0.27534907,0.00016293,0.00177437,0.08142482,0.00000000,0.08178536,0.22901112,0.00750932,0.04225756
-2.81240620,0.29347879,0.00017352,0.00146439,0.08261779,0.00000000,0.08947991,0.24592971,0.00821084,0.04503428
-2.80640320,0.31277149,0.00018475,0.00121547,0.08445919,0.00000000,0.09730587,0.26363397,0.00892499,0.04802097
-2.80040020,0.33278054,0.00019638,0.00101790,0.08681631,0.00000000,0.10514438,0.28176738,0.00964072,0.05113955
-2.79439720,0.35303934,0.00020818,0.00086299,0.08954985,0.00000000,0.11286844,0.29995449,0.01034622,0.05431064
-2.78839420,0.37307134,0.00021992,0.00074312,0.09251729,0.00000000,0.12034594,0.31780936,0.01102924,0.05745483
-2.78239120,0.39240110,0.00023133,0.00065165,0.09557644,0.00000000,0.12744303,0.33494498,0.01167733,0.06049431
-2.77638819,0.41056609,0.00024221,0.00058291,0.09858879,0.00000000,0.13402789,0.35098331,0.01227824,0.06335437
-2.77038519,0.42712879,0.00025233,0.00053209,0.10142294,0.00000000,0.13997467,0.36556584,0.01282022,0.06596521
-2.76438219,0.44168881,0.00026152,0.00049522,0.10395766,0.00000000,0.14516756,0.37836410,0.01329245,0.06826354
-2.75837919,0.45389447,0.00026963,0.00046904,0.10608476,0.00000000,0.14950468,0.38908976,0.01368530,0.07019425
-2.75237619,0.46345346,0.00027658,0.00045094,0.10771160,0.00000000,0.15290172,0.39750396,0.01399073,0.07171197
-2.74637319,0.47014198,0.00028233,0.00043892,0.10876310,0.00000000,0.15529512,0.40342547,0.01420253,0.07278228
-2.74037019,0.47381215,0.00028690,0.00043147,0.10918327,0.00000000,0.15664471,0.40673721,0.01431658,0.07338287
-2.73436718,0.47439711,0.00029040,0.00042758,0.10893617,0.00000000,0.15693555,0.40739094,0.01433096,0.07350419
-2.72836418,0.47191380,0.00029299,0.00042662,0.10800620,0.00000000,0.15617902,0.40540980,0.01424609,0.07314985
-2.72236118,0.46646303,0.00029493,0.00042834,0.10639789,0.00000000,0.15441303,0.40088864,0.01406470,0.07233660
-2.71635818,0.45822696,0.00029654,0.00043279,0.10413494,0.00000000,0.15170132,0.39399204,0.01379178,0.07109393
-2.71035518,0.44746400,0.00029824,0.00044033,0.10125883,0.00000000,0.14813192,0.38495007,0.01343443,0.06946323
-2.70435218,0.43450136,0.00030049,0.00045154,0.09782682,0.00000000,0.14381481,0.37405205,0.01300162,0.06749664
-2.69834917,0.41972544,0.00030386,0.00046723,0.09390956,0.00000000,0.13887886,0.36163838,0.01250394,0.06525556
-2.69234617,0.40357051,0.00030893,0.00048838,0.08958844,0.00000000,0.13346820,0.34809089,0.01195326,0.06280887
-2.68634317,0.38650610,0.00031638,0.00051612,0.08495261,0.00000000,0.12773815,0.33382198,0.01136238,0.06023099
-2.68034017,0.36902347,0.00032688,0.00055170,0.08009598,0.00000000,0.12185078,0.31926293,0.01074461,0.05759973
-2.67433717,0.35162167,0.00034114,0.00059641,0.07511420,0.00000000,0.11597047,0.30485186,0.01011346,0.05499415
-2.66833417,0.33479360,0.00035988,0.00065159,0.07010180,0.00000000,0.11025933,0.29102157,0.00948216,0.05249230
-2.66233117,0.31901259,0.00038379,0.00071856,0.06514946,0.00000000,0.10487285,0.27818774,0.00886341,0.05016919
-2.65632816,0.30471964,0.00041351,0.00079857,0.06034166,0.00000000,0.09995581,0.26673773,0.00826900,0.04809468
-2.65032516,0.29231185,0.00044962,0.00089275,0.05575462,0.00000000,0.09563854,0.25702029,0.00770955,0.04633167
-2.64432216,0.28213223,0.00049262,0.00100204,0.05145467,0.00000000,0.09203359,0.24933641,0.00719425,0.04493445
-2.63831916,0.27446100,0.00054289,0.00112716,0.04749705,0.00000000,0.08923304,0.24393142,0.00673073,0.04394728
-2.63231616,0.26950857,0.00060067,0.00126856,0.04392503,0.00000000,0.08730623,0.24098859,0.00632491,0.04340322
-2.62631316,0.26741047,0.00066603,0.00142633,0.04076957,0.00000000,0.08629818,0.24062428,0.00598093,0.04332328
-2.62031016,0.26822393,0.00073886,0.00160016,0.03804928,0.00000000,0.08622859,0.24288465,0.00570111,0.04371585
-2.61430715,0.27192657,0.00081887,0.00178935,0.03577071,0.00000000,0.08709145,0.24774418,0.00548602,0.04457637
-2.60830415,0.27841687,0.00090552,0.00199271,0.03392901,0.00000000,0.08885525,0.25510579,0.00533450,0.04588744
-2.60230115,0.28751665,0.00099809,0.00220859,0.03250879,0.00000000,0.09146391,0.26480281,0.00524381,0.04761910
-2.59629815,0.29897534,0.00109561,0.00243485,0.03148520,0.00000000,0.09483811,0.27660258,0.00520975,0.04972954
-2.59029515,0.31247617,0.00119692,0.00266889,0.03082520,0.00000000,0.09887744,0.29021186,0.00522684,0.05216605
-2.58429215,0.32764405,0.00130065,0.00290770,0.03048891,0.00000000,0.10346285,0.30528381,0.00528849,0.05486626
-2.57828914,0.34405507,0.00140526,0.00314784,0.03043109,0.00000000,0.10845981,0.32142658,0.00538727,0.05775973
-2.57228614,0.36124743,0.00150908,0.00338561,0.03060257,0.00000000,0.11372176,0.33821319,0.00551505,0.06076971
-2.56628314,0.37873361,0.00161032,0.00361705,0.03095182,0.00000000,0.11909400,0.35519268,0.00566334,0.06381512
-2.56028014,0.39601339,0.00170714,0.00383808,0.03142638,0.00000000,0.12441786,0.37190215,0.00582342,0.06681276
-2.55427714,0.41258752,0.00179771,0.00404464,0.03197431,0.00000000,0.12953500,0.38787934,0.00598665,0.06967956
-2.54827414,0.42797152,0.00188022,0.00423274,0.03254551,0.00000000,0.13429179,0.40267548,0.00614468,0.07233487
-2.54227114,0.44170923,0.00195297,0.00439866,0.03309298,0.00000000,0.13854354,0.41586793,0.00628965,0.07470277
-2.53626813,0.45338566,0.00201444,0.00453902,0.03357390,0.00000000,0.14215861,0.42707220,0.00641440,0.07671422
-2.53026513,0.46263868,0.00206328,0.00465095,0.03395063,0.00000000,0.14502199,0.43595289,0.00651264,0.07830906
-2.52426213,0.46916914,0.00209841,0.00473215,0.03419148,0.00000000,0.14703850,0.44223315,0.00657907,0.07943766
-2.51825913,0.47274894,0.00211903,0.00478100,0.03427133,0.00000000,0.14813530,0.44570231,0.00660955,0.08006240
-2.51225613,0.47322692,0.00212466,0.00479665,0.03417209,0.00000000,0.14826371,0.44622138,0.00660111,0.08015863
-2.50625313,0.47053214,0.00211513,0.00477906,0.03388288,0.00000000,0.14740014,0.44372609,0.00655204,0.07971526
-2.50025013,0.46467466,0.00209063,0.00472905,0.03340017,0.00000000,0.14554636,0.43822760,0.00646185,0.07873495
-2.49424712,0.45574367,0.00205164,0.00464832,0.03272762,0.00000000,0.14272876,0.42981064,0.00633126,0.07723382
-2.48824412,0.44390311,0.00199899,0.00453941,0.03187590,0.00000000,0.13899698,0.41862929,0.00616211,0.07524081
-2.48224112,0.42938528,0.00193375,0.00440574,0.03086226,0.00000000,0.13442174,0.40490076,0.00595729,0.07279665
-2.47623812,0.41248236,0.00185725,0.00425157,0.02971017,0.00000000,0.12909211,0.38889724,0.00572057,0.06995253
-2.47023512,0.39353678,0.00177101,0.00408196,0.02844884,0.00000000,0.12311235,0.37093648,0.00545650,0.06676861
-2.46423212,0.37293056,0.00167670,0.00390278,0.02711275,0.00000000,0.11659839,0.35137139,0.00517020,0.06331233
-2.45822911,0.35107435,0.00157606,0.00372066,0.02574129,0.00000000,0.10967426,0.33057934,0.00486727,0.05965680
-2.45222611,0.32839672,0.00147089,0.00354305,0.02437841,0.00000000,0.10246848,0.30895143,0.00455358,0.05587916
-2.44622311,0.30533404,0.00136296,0.00337824,0.02307255,0.00000000,0.09511070,0.28688240,0.00423514,0.05205921
-2.44022011,0.28232165,0.00125399,0.00323538,0.02187654,0.00000000,0.08772868,0.26476157,0.00391800,0.04827819
-2.43421711,0.25978647,0.00114558,0.00312464,0.02084790,0.00000000,0.08044567,0.24296500,0.00360808,0.04461792
-2.42821411,0.23814141,0.00103921,0.00305728,0.02004912,0.00000000,0.07337842,0.22184941,0.00331117,0.04116036
-2.42221111,0.21778173,0.00093618,0.00304584,0.01954830,0.00000000,0.06663574,0.20174770,0.00303281,0.03798747
-2.41620810,0.19908343,0.00083762,0.00310429,0.01941983,0.00000000,0.06031770,0.18296640,0.00277831,0.03518152
-2.41020510,0.18240343,0.00074444,0.00324824,0.01974520,0.00000000,0.05451546,0.16578480,0.00255270,0.03282578
-2.40420210,0.16808151,0.00065738,0.00349513,0.02061396,0.00000000,0.04931160,0.15045573,0.00236081,0.03100552
-2.39819910,0.15644365,0.00057697,0.00386444,0.02212451,0.00000000,0.04478105,0.13720771,0.00220726,0.02980931
-2.39219610,0.14780637,0.00050356,0.00437780,0.02438492,0.00000000,0.04099235,0.12624819,0.00209656,0.02933050
-2.38619310,0.14248168,0.00043735,0.00505917,0.02751352,0.00000000,0.03800918,0.11776755,0.00203314,0.02966875
-2.38019010,0.14078217,0.00037839,0.00593482,0.03163911,0.00000000,0.03589212,0.11194345,0.00202143,0.03093155
-2.37418709,0.14302574,0.00032658,0.00703334,0.03690091,0.00000000,0.03470038,0.10894528,0.00206593,0.03323562
-2.36818409,0.14953950,0.00028175,0.00838546,0.04344792,0.00000000,0.03449345,0.10893816,0.00217126,0.03670790
-2.36218109,0.16066244,0.00024365,0.01002379,0.05143774,0.00000000,0.03533259,0.11208638,0.00234217,0.04148627
-2.35617809,0.17674654,0.00021197,0.01198237,0.06103474,0.00000000,0.03728193,0.11855583,0.00258360,0.04771959
-2.35017509,0.19815593,0.00018637,0.01429607,0.07240754,0.00000000,0.04040916,0.12851535,0.00290069,0.05556715
-2.34417209,0.22526395,0.00016649,0.01699991,0.08572582,0.00000000,0.04478580,0.14213677,0.00329868,0.06519733
-2.33816908,0.25844807,0.00015201,0.02012809,0.10115638,0.00000000,0.05048687,0.15959357,0.00378297,0.07678547
-2.33216608,0.29808265,0.00014258,0.02371295,0.11885870,0.00000000,0.05759001,0.18105822,0.00435898,0.09051079
-2.32616308,0.34452959,0.00013791,0.02778380,0.13897988,0.00000000,0.06617409,0.20669825,0.00503209,0.10655248
-2.32016008,0.39812729,0.00013776,0.03236560,0.16164921,0.00000000,0.07631717,0.23667113,0.00580755,0.12508495
-2.31415708,0.45917802,0.00014191,0.03747766,0.18697259,0.00000000,0.08809407,0.27111830,0.00669036,0.14627226
-2.30815408,0.52793437,0.00015021,0.04313222,0.21502685,0.00000000,0.10157348,0.31015844,0.00768519,0.17026188
-2.30215108,0.60458508,0.00016256,0.04933316,0.24585431,0.00000000,0.11681467,0.35388031,0.00879619,0.19717797
-2.29614807,0.68924081,0.00017892,0.05607476,0.27945777,0.00000000,0.13386404,0.40233547,0.01002698,0.22711436
-2.29014507,0.78192050,0.00019931,0.06334062,0.31579612,0.00000000,0.15275149,0.45553112,0.01138045,0.26012739
-2.28414207,0.88253871,0.00022378,0.07110285,0.35478079,0.00000000,0.17348682,0.51342335,0.01285872,0.29622903
-2.27813907,0.99089454,0.00025246,0.07932144,0.39627328,0.00000000,0.19605620,0.57591093,0.01446304,0.33538038
-2.27213607,1.10666256,0.00028551,0.08794407,0.44008381,0.00000000,0.22041898,0.64283007,0.01619368,0.37748599
-2.26613307,1.22938601,0.00032314,0.09690616,0.48597126,0.00000000,0.24650477,0.71395006,0.01804987,0.42238921
-2.26013007,1.35847278,0.00036557,0.10613144,0.53364439,0.00000000,0.27421112,0.78897002,0.02002969,0.46986880
-2.25412706,1.49319412,0.00041305,0.11553282,0.58276437,0.00000000,0.30340172,0.86751684,0.02213003,0.51963719
-2.24812406,1.63268631,0.00046584,0.12501365,0.63294853,0.00000000,0.33390533,0.94914435,0.02434644,0.57134038
-2.24212106,1.77595526,0.00052420,0.13446942,0.68377517,0.00000000,0.36551549,1.03333365,0.02667304,0.62455973
-2.23611806,1.92188398,0.00058834,0.14378969,0.73478942,0.00000000,0.39799106,1.11949481,0.02910237,0.67881575
-2.23011506,2.06924283,0.00065844,0.15286035,0.78550975,0.00000000,0.43105765,1.20696965,0.03162527,0.73357379
-2.22411206,2.21670232,0.00073461,0.16156602,0.83543516,0.00000000,0.46440996,1.29503596,0.03423071,0.78825167
-2.21810905,2.36284838,0.00081688,0.16979264,0.88405276,0.00000000,0.49771504,1.38291295,0.03690560,0.84222900
-2.21210605,2.50619978,0.00090515,0.17742993,0.93084550,0.00000000,0.53061643,1.46976813,0.03963466,0.89485809
-2.20610305,2.64522773,0.00099920,0.18437402,0.97530000,0.00000000,0.56273928,1.55472558,0.04240025,0.94547618
-2.20010005,2.77837723,0.00109866,0.19052970,1.01691437,0.00000000,0.59369615,1.63687587,0.04518228,0.99341860
-2.19409705,2.90409017,0.00120296,0.19581264,1.05520576,0.00000000,0.62309368,1.71528756,0.04795817,1.03803252
-2.18809405,3.02082989,0.00131140,0.20015120,1.08971778,0.00000000,0.65053978,1.78902034,0.05070284,1.07869107
-2.18209105,3.12710707,0.00142303,0.20348798,1.12002758,0.00000000,0.67565143,1.85713991,0.05338884,1.11480715
-2.17608804,3.22150645,0.00153674,0.20578093,1.14575269,0.00000000,0.69806276,1.91873437,0.05598662,1.14584684
-2.17008504,3.30271430,0.00165125,0.20700413,1.16655742,0.00000000,0.71743325,1.97293205,0.05846483,1.17134173
-2.16408204,3.36954589,0.00176509,0.20714810,1.18215901,0.00000000,0.73345595,2.01892038,0.06079087,1.19090011
-2.15807904,3.42097256,0.00187666,0.20621979,1.19233323,0.00000000,0.74586531,2.05596544,0.06293147,1.20421645
-2.15207604,3.45614760,0.00198423,0.20424208,1.19691955,0.00000000,0.75444451,2.08343155,0.06485344,1.21107895
-2.14607304,3.47443023,0.00208604,0.20125308,1.19582551,0.00000000,0.75903192,2.10080036,0.06652452,1.21137506
-2.14007004,3.47540666,0.00218029,0.19730499,1.18903047,0.00000000,0.75952653,2.10768852,0.06791431,1.20509457
-2.13406703,3.45890745,0.00226520,0.19246279,1.17658818,0.00000000,0.75589203,2.10386329,0.06899521,1.19233039
-2.12806403,3.42502021,0.00233908,0.18680270,1.15862832,0.00000000,0.74815939,2.08925513,0.06974339,1.17327675
-2.12206103,3.37409675,0.00240041,0.18041044,1.13535653,0.00000000,0.73642772,2.06396672,0.07013973,1.14822509
-2.11605803,3.30675408,0.00244782,0.17337940,1.10705299,0.00000000,0.72086336,2.02827745,0.07017060,1.11755752
-2.11005503,3.22386859,0.00248022,0.16580877,1.07406923,0.00000000,0.70169703,1.98264324,0.06982858,1.08173816
-2.10405203,3.12656324,0.00249678,0.15780162,1.03682320,0.00000000,0.67921923,1.92769100,0.06911295,1.04130254
-2.09804902,3.01618773,0.00249699,0.14946295,0.99579251,0.00000000,0.65377392,1.86420800,0.06803003,0.99684539
-2.09204602,2.89429194,0.00248069,0.14089790,0.95150601,0.00000000,0.62575049,1.79312594,0.06659319,0.94900710
-2.08604302,2.76259323,0.00244804,0.13220989,0.90453372,0.00000000,0.59557462,1.71550048,0.06482275,0.89845942
-2.08004002,2.62293860,0.00239958,0.12349902,0.85547551,0.00000000,0.56369799,1.63248654,0.06274548,0.84589054
-2.07403702,2.47726285,0.00233614,0.11486047,0.80494872,0.00000000,0.53058733,1.54531048,0.06039399,0.79199028
-2.06803402,2.32754408,0.00225887,0.10638314,0.75357517,0.00000000,0.49671327,1.45523992,0.05780586,0.73743561
-2.06203102,2.17575817,0.00216919,0.09814842,0.70196801,0.00000000,0.46253922,1.36355246,0.05502259,0.68287708
-2.05602801,2.02383369,0.00206873,0.09022915,0.65071872,0.00000000,0.42851076,1.27150447,0.05208842,0.62892639
-2.05002501,1.87360892,0.00195927,0.08268876,0.60038493,0.00000000,0.39504588,1.18030093,0.04904910,0.57614555
-2.04402201,1.72679246,0.00184272,0.07558065,0.55147925,0.00000000,0.36252637,1.09106760,0.04595060,0.52503783
-2.03801901,1.58492866,0.00172102,0.06894777,0.50445962,0.00000000,0.33129060,1.00482633,0.04283785,0.47604073
-2.03201601,1.44936891,0.00159614,0.06282237,0.45972154,0.00000000,0.30162792,0.92247439,0.03975353,0.42952107
-2.02601301,1.32124978,0.00146994,0.05722602,0.41759213,0.00000000,0.27377472,0.84476834,0.03673707,0.38577227
-2.02001001,1.20147828,0.00134421,0.05216978,0.37832656,0.00000000,0.24791234,0.77231291,0.03382366,0.34501367
-2.01400700,1.09072455,0.00122059,0.04765464,0.34210647,0.00000000,0.22416658,0.70555495,0.03104359,0.30739194
-2.00800400,0.98942181,0.00110053,0.04367208,0.30904071,0.00000000,0.20260890,0.64478254,0.02842170,0.27298427
-2.00200100,0.89777323,0.00098527,0.04020478,0.27916798,0.00000000,0.18325911,0.59012881,0.02597709,0.24180310
-1.99599800,0.81576505,0.00087584,0.03722761,0.25246130,0.00000000,0.16608931,0.54158029,0.02372301,0.21380228
-1.98999500,0.74318513,0.00077305,0.03470856,0.22883413,0.00000000,0.15102892,0.49898911,0.02166701,0.18888411
-1.98399200,0.67964594,0.00067749,0.03260995,0.20814763,0.00000000,0.13797047,0.46208837,0.01981119,0.16690719
-1.97798899,0.62461103,0.00058953,0.03088957,0.19021891,0.00000000,0.12677603,0.43051011,0.01815265,0.14769459
-1.97198599,0.57742378,0.00050935,0.02950199,0.17482992,0.00000000,0.11728391,0.40380500,0.01668411,0.13104224
-1.96598299,0.53733736,0.00043694,0.02839977,0.16173658,0.00000000,0.10931545,0.38146306,0.01539456,0.11672711
-1.95997999,0.50354503,0.00037216,0.02753478,0.15067786,0.00000000,0.10268168,0.36293468,0.01427001,0.10451499
-1.95397699,0.47520953,0.00031473,0.02685938,0.14138462,0.00000000,0.09718969,0.34765136,0.01329425,0.09416780
-1.94797399,0.45149105,0.00026427,0.02632757,0.13358783,0.00000000,0.09264846,0.33504540,0.01244960,0.08545013
-1.94197099,0.43157282,0.00022032,0.02589603,0.12702606,0.00000000,0.08887415,0.32456817,0.01171769,0.07813494
-1.93596798,0.41468388,0.00018236,0.02552509,0.12145207,0.00000000,0.08569465,0.31570653,0.01108012,0.07200847
-1.92996498,0.40011860,0.00014987,0.02517947,0.11663832,0.00000000,0.08295338,0.30799695,0.01051904,0.06687417
-1.92396198,0.38725253,0.00012229,0.02482895,0.11238140,0.00000000,0.08051223,0.30103721,0.01001769,0.06255569
-1.91795898,0.37555463,0.00009907,0.02444880,0.10850532,0.00000000,0.07825378,0.29449552,0.00956084,0.05889906
-1.91195598,0.36459570,0.00007969,0.02402009,0.10486368,0.00000000,0.07608261,0.28811688,0.00913506,0.05577403
-1.90595298,0.35405312,0.00006364,0.02352977,0.10134067,0.00000000,0.07392594,0.28172690,0.00872893,0.05307455
-1.89994997,0.34371214,0.00005047,0.02297067,0.09785118,0.00000000,0.07173348,0.27523295,0.00833319,0.05071873
