energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.30465233,5.14842673,0.00488683,0.23223167,0.71494961,0.57229731,0.69177366,1.91626729,0.05148522,2.48730037
-3.29864932,4.90944601,0.00491607,0.22032365,0.69993357,0.53492679,0.67224309,1.80085505,0.04854922,2.40507949
-3.29264632,4.68659488,0.00496416,0.20926376,0.68659309,0.49956737,0.65519627,1.69326215,0.04566046,2.32873659
-3.28664332,4.48258287,0.00503307,0.19923277,0.67520600,0.46657762,0.64093934,1.59453213,0.04286447,2.25941403
-3.28064032,4.29959582,0.00512388,0.19037919,0.66599380,0.43626071,0.62969403,1.50547222,0.04020044,2.19805350
-3.27463732,4.13927710,0.00523661,0.18281660,0.65911925,0.40886297,0.62159477,1.42665033,0.03770030,2.14538614
-3.26863432,4.00272411,0.00537027,0.17662209,0.65468497,0.38457419,0.61668807,1.35839921,0.03538817,2.10192755
-3.26263132,3.89049819,0.00552278,0.17183584,0.65273322,0.36352909,0.61493420,1.30082702,0.03328017,2.06797708
-3.25662831,3.80264642,0.00569109,0.16846187,0.65324652,0.34580987,0.61621100,1.25383327,0.03138448,2.04362097
-3.25062531,3.73873307,0.00587119,0.16646959,0.65614907,0.33144932,0.62031941,1.21712924,0.02970174,2.02873878
-3.24462231,3.69787894,0.00605833,0.16579634,0.66130901,0.32043447,0.62699081,1.19026153,0.02822567,2.02301257
-3.23861931,3.67880643,0.00624708,0.16635045,0.66854137,0.31271018,0.63589566,1.17263778,0.02694395,2.02593856
-3.23261631,3.67988872,0.00643160,0.16801490,0.67761176,0.30818282,0.64665333,1.16355334,0.02583922,2.03684092
-3.22661331,3.69920136,0.00660582,0.17065139,0.68824083,0.30672358,0.65884282,1.16221793,0.02489021,2.05488753
-3.22061031,3.73457495,0.00676367,0.17410454,0.70010944,0.30817156,0.67201407,1.16778131,0.02407289,2.07910749
-3.21460730,3.78364775,0.00689928,0.17820629,0.71286462,0.31233654,0.68569954,1.17935727,0.02336170,2.10841038
-3.20860430,3.84391733,0.00700724,0.18278023,0.72612621,0.31900141,0.69942588,1.19604532,0.02273067,2.14160706
-3.20260130,3.91279077,0.00708276,0.18764587,0.73949431,0.32792453,0.71272538,1.21694968,0.02215445,2.17743209
-3.19659830,3.98763275,0.00712186,0.19262267,0.75255718,0.33884197,0.72514679,1.24119535,0.02160928,2.21456737
-3.19059530,4.06581145,0.00712155,0.19753387,0.76489986,0.35146994,0.73626551,1.26794121,0.02107377,2.25166713
-3.18459230,4.14474216,0.00707986,0.20221000,0.77611297,0.36550751,0.74569270,1.29639036,0.02052948,2.28738367
-3.17858929,4.22192843,0.00699595,0.20649201,0.78580182,0.38063978,0.75308325,1.32579791,0.01996141,2.32039381
-3.17258629,4.29500091,0.00687015,0.21023414,0.79359540,0.39654167,0.75814241,1.35547667,0.01935824,2.34942541
-3.16658329,4.36175379,0.00670389,0.21330625,0.79915520,0.41288237,0.76063092,1.38480111,0.01871240,2.37328353
-3.16058029,4.42017879,0.00649964,0.21559588,0.80218339,0.42933054,0.76036869,1.41321028,0.01802003,2.39087569
-3.15457729,4.46849660,0.00626087,0.21700986,0.80243035,0.44556015,0.75723687,1.44020990,0.01728077,2.40123546
-3.14857429,4.50518530,0.00599183,0.21747546,0.79970113,0.46125692,0.75117838,1.46537426,0.01649739,2.40354394
-3.14257129,4.52900545,0.00569746,0.21694114,0.79386061,0.47612520,0.74219701,1.48834799,0.01567541,2.39714820
-3.13656828,4.53902115,0.00538321,0.21537693,0.78483732,0.48989490,0.73035505,1.50884811,0.01482259,2.38157628
-3.13056528,4.53461635,0.00505483,0.21277427,0.77262558,0.50232838,0.71576972,1.52666611,0.01394838,2.35654798
-3.12456228,4.51550558,0.00471822,0.20914554,0.75728590,0.51322683,0.69860845,1.54167000,0.01306342,2.32198107
-3.11855928,4.48173812,0.00437927,0.20452308,0.73894367,0.52243581,0.67908311,1.55380606,0.01217898,2.27799245
-3.11255628,4.43369496,0.00404364,0.19895787,0.71778595,0.52984963,0.65744359,1.56309971,0.01130645,2.22489419
-3.10655328,4.37207759,0.00371670,0.19251786,0.69405664,0.53541422,0.63397062,1.56965509,0.01045691,2.16318421
-3.10055028,4.29788829,0.00340335,0.18528586,0.66804997,0.53912823,0.60896824,1.57365276,0.00964070,2.09353189
-3.09454727,4.21240165,0.00310796,0.17735727,0.64010261,0.54104223,0.58275596,1.57534494,0.00886712,2.01675893
-3.08854427,4.11712741,0.00283426,0.16883746,0.61058460,0.54125583,0.55566095,1.57504805,0.00814418,1.93381603
-3.08254127,4.01376522,0.00258533,0.15983909,0.57988935,0.53991276,0.52801025,1.57313203,0.00747838,1.84575596
-3.07653827,3.90415246,0.00236358,0.15047923,0.54842313,0.53719411,0.50012334,1.57000664,0.00687461,1.75370420
-3.07053527,3.79020634,0.00217069,0.14087655,0.51659431,0.53330986,0.47230520,1.56610477,0.00633615,1.65882786
-3.06453227,3.67386243,0.00200768,0.13114854,0.48480276,0.52848915,0.44483995,1.56186327,0.00586459,1.56230414
-3.05852926,3.55701166,0.00187493,0.12140885,0.45342970,0.52296965,0.41798540,1.55770199,0.00545999,1.46528944
-3.05252626,3.44143840,0.00177219,0.11176495,0.42282851,0.51698656,0.39196841,1.55400193,0.00512092,1.36889014
-3.04652326,3.32876205,0.00169862,0.10231594,0.39331653,0.51076183,0.36698142,1.55108371,0.00484459,1.27413610
-3.04052026,3.22038492,0.00165289,0.09315085,0.36516833,0.50449406,0.34317998,1.54918744,0.00462708,1.18195784
-3.03451726,3.11744866,0.00163321,0.08434724,0.33861062,0.49834963,0.32068161,1.54845532,0.00446346,1.09316801
-3.02851426,3.02080133,0.00163736,0.07597022,0.31381876,0.49245561,0.29956578,1.54891821,0.00434799,1.00844778
-3.02251126,2.93097686,0.00166280,0.06807192,0.29091522,0.48689473,0.27987508,1.55048716,0.00427436,0.92833833
-3.01650825,2.84818791,0.00170669,0.06069139,0.26996970,0.48170268,0.26161752,1.55295069,0.00423583,0.85323773
-3.01050525,2.77233255,0.00176598,0.05385485,0.25100099,0.47686800,0.24476988,1.55597850,0.00422547,0.78340275
-3.00450225,2.70301465,0.00183744,0.04757627,0.23398046,0.47233444,0.22928184,1.55913160,0.00423634,0.71895550
-2.99849925,2.63957694,0.00191776,0.04185837,0.21883690,0.46800574,0.21508088,1.56187890,0.00426165,0.65989423
-2.99249625,2.58114533,0.00200360,0.03669370,0.20546241,0.46375260,0.20207769,1.56361947,0.00429492,0.60610757
-2.98649325,2.52668229,0.00209163,0.03206605,0.19371931,0.45942135,0.19017175,1.56370970,0.00433017,0.55739145
-2.98049025,2.47504686,0.00217865,0.02795188,0.18344749,0.45484404,0.17925711,1.56149406,0.00436201,0.51346783
-2.97448724,2.42505829,0.00226160,0.02432185,0.17447210,0.44984923,0.16922787,1.55633801,0.00438575,0.47400433
-2.96848424,2.37556049,0.00233765,0.02114232,0.16661118,0.44427310,0.15998342,1.54766151,0.00439753,0.43863390
-2.96248124,2.32548415,0.00240427,0.01837684,0.15968294,0.43797015,0.15143298,1.53497124,0.00439432,0.40697371
-2.95647824,2.27390375,0.00245924,0.01598745,0.15351258,0.43082315,0.14349959,1.51789019,0.00437403,0.37864269
-2.95047524,2.22008696,0.00250075,0.01393594,0.14793822,0.42275161,0.13612311,1.49618284,0.00433548,0.35327689
-2.94447224,2.16353424,0.00252739,0.01218490,0.14281590,0.41371859,0.12926241,1.46977479,0.00427839,0.33054249
-2.93846923,2.10400717,0.00253821,0.01069857,0.13802353,0.40373542,0.12289659,1.43876574,0.00420338,0.31014597
-2.93246623,2.04154438,0.00253271,0.00944358,0.13346364,0.39286418,0.11702519,1.40343531,0.00411188,0.29184133
-2.92646323,1.97646477,0.00251085,0.00838944,0.12906494,0.38121784,0.11166751,1.36424113,0.00400609,0.27543438
-2.92046023,1.90935814,0.00247305,0.00750890,0.12478270,0.36895809,0.10686108,1.32180953,0.00388885,0.26078413
-2.91445723,1.84106398,0.00242012,0.00677813,0.12059805,0.35629101,0.10265927,1.27691911,0.00376355,0.24780157
-2.90845423,1.77263976,0.00235328,0.00617677,0.11651626,0.34346087,0.09912837,1.23047794,0.00363403,0.23644595
-2.90245123,1.70532021,0.00227405,0.00568788,0.11256408,0.33074219,0.09634394,1.18349539,0.00350443,0.22671922
-2.89644822,1.64046971,0.00218426,0.00529776,0.10878651,0.31843065,0.09438695,1.13704995,0.00337906,0.21865869
-2.89044522,1.57952981,0.00208592,0.00499575,0.10524288,0.30683314,0.09333949,1.09225420,0.00326232,0.21232857
-2.88444222,1.52396432,0.00198118,0.00477393,0.10200267,0.29625740,0.09328045,1.05021853,0.00315854,0.20781075
-2.87843922,1.47520417,0.00187226,0.00462685,0.09914117,0.28700166,0.09428117,1.01201500,0.00307188,0.20519525
-2.87243622,1.43459422,0.00176141,0.00455117,0.09673511,0.27934473,0.09640126,0.97864280,0.00300625,0.20457077
-2.86643322,1.40334414,0.00165078,0.00454539,0.09485857,0.27353695,0.09968474,0.95099654,0.00296522,0.20601575
-2.86043022,1.38248518,0.00154244,0.00460957,0.09357917,0.26979224,0.10415653,0.92983851,0.00295195,0.20959019
-2.85442721,1.37283424,0.00143825,0.00474506,0.09295480,0.26828161,0.10981958,0.91577598,0.00296917,0.21532879
-2.84842421,1.37496663,0.00133992,0.00495425,0.09303092,0.26912835,0.11665263,0.90924418,0.00301912,0.22323532
-2.84242121,1.38919823,0.00124889,0.00524043,0.09383860,0.27240501,0.12460867,0.91049542,0.00310356,0.23327882
-2.83641821,1.41557757,0.00116636,0.00560762,0.09539321,0.27813228,0.13361435,0.91959480,0.00322376,0.24539139
-2.83041521,1.45388792,0.00109328,0.00606043,0.09769394,0.28627973,0.14357024,0.93642232,0.00338056,0.25946801
-2.82441221,1.50365906,0.00103035,0.00660399,0.10072399,0.29676839,0.15435204,0.96068127,0.00357436,0.27536812
-2.81840920,1.56418800,0.00097802,0.00724382,0.10445150,0.30947501,0.16581274,0.99191232,0.00380521,0.29291901
-2.81240620,1.63456761,0.00093652,0.00798580,0.10883106,0.32423764,0.17778569,1.02951280,0.00407281,0.31192085
-2.80640320,1.71372169,0.00090586,0.00883605,0.11380577,0.34086254,0.19008852,1.07275998,0.00437659,0.33215314
-2.80040020,1.80044478,0.00088592,0.00980080,0.11930965,0.35913168,0.20252769,1.12083750,0.00471577,0.35338213
-2.79439720,1.89344487,0.00087637,0.01088628,0.12527030,0.37881086,0.21490376,1.17286369,0.00508935,0.37536910
-2.78839420,1.99138670,0.00087680,0.01209850,0.13161164,0.39965766,0.22701680,1.22792047,0.00549620,0.39787869
-2.78239120,2.09293377,0.00088670,0.01344301,0.13825665,0.42142913,0.23867217,1.28508146,0.00593500,0.42068722
-2.77638819,2.19678682,0.00090546,0.01492460,0.14512979,0.44388855,0.24968597,1.34343827,0.00640431,0.44359010
-2.77038519,2.30171696,0.00093243,0.01654695,0.15215913,0.46681110,0.25989031,1.40212354,0.00690249,0.46640824
-2.76438219,2.40659179,0.00096692,0.01831223,0.15927798,0.48998811,0.26913790,1.46032997,0.00742765,0.48899275
-2.75837919,2.51039344,0.00100821,0.02022062,0.16642601,0.51322953,0.27730582,1.51732454,0.00797766,0.51122779
-2.75237619,2.61222770,0.00105553,0.02226992,0.17354965,0.53636481,0.28429835,1.57245741,0.00854997,0.53303123
-2.74637319,2.71132423,0.00110810,0.02445502,0.18060204,0.55924193,0.29004861,1.62516559,0.00914162,0.55435302
-2.74037019,2.80702830,0.00116510,0.02676752,0.18754224,0.58172489,0.29451910,1.67497137,0.00974909,0.57517141
-2.73436718,2.89878505,0.00122568,0.02919535,0.19433404,0.60368986,0.29770095,1.72147620,0.01036825,0.59548708
-2.72836418,2.98611810,0.00128896,0.03172251,0.20094439,0.62502044,0.29961211,1.76435101,0.01099430,0.61531563
-2.72236118,3.06860428,0.00135401,0.03432892,0.20734149,0.64560231,0.30029453,1.80332381,0.01162170,0.63467886
-2.71635818,3.14584718,0.00141986,0.03699045,0.21349297,0.66531800,0.29981050,1.83816616,0.01224419,0.65359547
-2.71035518,3.21745182,0.00148552,0.03967912,0.21936407,0.68404218,0.29823851,1.86867974,0.01285481,0.67207184
-2.70435218,3.28300313,0.00154995,0.04236352,0.22491618,0.70163802,0.29566865,1.89468442,0.01344597,0.69009352
-2.69834917,3.34205038,0.00161210,0.04500942,0.23010581,0.71795513,0.29219815,1.91600910,0.01400960,0.70761827
-2.69234617,3.39409959,0.00167092,0.04758055,0.23488420,0.73282932,0.28792697,1.93248633,0.01453728,0.72457106
-2.68634317,3.43861519,0.00172539,0.05003970,0.23919755,0.74608464,0.28295403,1.94395140,0.01502052,0.74084174
-2.68034017,3.47503153,0.00177454,0.05234984,0.24298810,0.75753750,0.27737399,1.95024633,0.01545094,0.75628553
-2.67433717,3.50277424,0.00181748,0.05447544,0.24619579,0.76700303,0.27127486,1.95122860,0.01582063,0.77072659
-2.66833417,3.52129033,0.00185344,0.05638383,0.24876072,0.77430333,0.26473657,1.94678416,0.01612243,0.78396460
-2.66233117,3.53008566,0.00188181,0.05804666,0.25062603,0.77927715,0.25783038,1.93684399,0.01635020,0.79578407
-2.65632816,3.52876712,0.00190215,0.05944115,0.25174123,0.78179053,0.25061916,1.92140275,0.01649920,0.80596579
-2.65032516,3.51708702,0.00191425,0.06055143,0.25206565,0.78174769,0.24315840,1.90053838,0.01656626,0.81429997
-2.64432216,3.49498636,0.00191815,0.06136947,0.25157183,0.77910152,0.23549783,1.87443074,0.01655009,0.82060001
-2.63831916,3.46263367,0.00191412,0.06189598,0.25024861,0.77386281,0.22768338,1.84337791,0.01645139,0.82471624
-2.63231616,3.42045649,0.00190272,0.06214085,0.24810363,0.76610767,0.21975935,1.80780845,0.01627294,0.82654856
-2.62631316,3.36916242,0.00188477,0.06212337,0.24516523,0.75598237,0.21177046,1.76828820,0.01601969,0.82605707
-2.62031016,3.30974759,0.00186136,0.06187195,0.24148326,0.74370525,0.20376370,1.72552074,0.01569860,0.82327000
-2.61430715,3.24349089,0.00183378,0.06142361,0.23712900,0.72956522,0.19578970,1.68034059,0.01531856,0.81828818
-2.60830415,3.17193316,0.00180357,0.06082300,0.23219391,0.71391678,0.18790357,1.63369893,0.01489012,0.81128567
-2.60230115,3.09684150,0.00177238,0.06012107,0.22678742,0.69717155,0.18016499,1.58664209,0.01442522,0.80250625
-2.59629815,3.02015951,0.00174201,0.05937350,0.22103354,0.67978662,0.17263774,1.54028323,0.01393681,0.79225584
-2.59029515,2.94394551,0.00171428,0.05863880,0.21506680,0.66225002,0.16538841,1.49576846,0.01343845,0.78089120
-2.58429215,2.87030103,0.00169102,0.05797626,0.20902737,0.64506404,0.15848460,1.45423852,0.01294387,0.76880522
-2.57828914,2.80129308,0.00167397,0.05744384,0.20305575,0.62872696,0.15199262,1.41678795,0.01246651,0.75640983
-2.57228614,2.73887346,0.00166471,0.05709591,0.19728734,0.61371419,0.14597480,1.38442342,0.01201911,0.74411722
-2.56628314,2.68479939,0.00166463,0.05698125,0.19184701,0.60045958,0.14048672,1.35802336,0.01161324,0.73232038
-2.56028014,2.64055897,0.00167485,0.05714101,0.18684405,0.58933772,0.13557442,1.33830067,0.01125898,0.72137425
-2.55427714,2.60730559,0.00169616,0.05760710,0.18236773,0.58064831,0.13127184,1.32577056,0.01096455,0.71157827
-2.54827414,2.58580439,0.00172900,0.05840082,0.17848374,0.57460308,0.12759865,1.32072519,0.01073610,0.70316150
-2.54227114,2.57639389,0.00177340,0.05953186,0.17523154,0.57131613,0.12455861,1.32321635,0.01057751,0.69627112
-2.53626813,2.57896482,0.00182900,0.06099786,0.17262302,0.57079812,0.12213864,1.33304746,0.01049034,0.69096488
-2.53026513,2.59295763,0.00189502,0.06278438,0.17064222,0.57295462,0.12030856,1.34977544,0.01047383,0.68720819
-2.52426213,2.61737925,0.00197027,0.06486546,0.16924641,0.57758879,0.11902169,1.37272275,0.01052501,0.68487571
-2.51825913,2.65083871,0.00205322,0.06720461,0.16836832,0.58440841,0.11821619,1.40099932,0.01063888,0.68375778
-2.51225613,2.69160053,0.00214196,0.06975637,0.16791940,0.59303688,0.11781710,1.43353382,0.01080870,0.68357106
-2.50625313,2.73765365,0.00223436,0.07246834,0.16779411,0.60302793,0.11773910,1.46911315,0.01102635,0.68397299
-2.50025013,2.78679330,0.00232805,0.07528353,0.16787480,0.61388330,0.11788972,1.50642859,0.01128274,0.68457941
-2.49424712,2.83671236,0.00242053,0.07814305,0.16803719,0.62507273,0.11817296,1.54412704,0.01156827,0.68498426
-2.48824412,2.88509827,0.00250926,0.08098907,0.16815602,0.63605551,0.11849310,1.58086510,0.01187331,0.68478059
-2.48224112,2.92973150,0.00259173,0.08376776,0.16811069,0.64630250,0.11875860,1.61536385,0.01218871,0.68358166
-2.47623812,2.96858120,0.00266557,0.08643228,0.16779059,0.65531779,0.11888573,1.64646206,0.01250629,0.68104121
-2.47023512,2.99989398,0.00272860,0.08894558,0.16709998,0.66265915,0.11880203,1.67316552,0.01281934,0.67687188
-2.46423212,3.02227190,0.00277893,0.09128292,0.16596210,0.66795624,0.11844924,1.69469037,0.01312298,0.67086097
-2.45822911,3.03473637,0.00281500,0.09343395,0.16432239,0.67092599,0.11778561,1.71049852,0.01341456,0.66288278
-2.45222611,3.03677512,0.00283568,0.09540428,0.16215071,0.67138436,0.11678762,1.72032350,0.01369391,0.65290705
-2.44622311,3.02837028,0.00284025,0.09721644,0.15944252,0.66925425,0.11545088,1.72418571,0.01396353,0.64100318
-2.44022011,3.01000642,0.00282847,0.09891014,0.15621890,0.66456898,0.11379030,1.72239600,0.01422866,0.62734007
-2.43421711,2.98265827,0.00280055,0.10054175,0.15252551,0.65747158,0.11183948,1.71554769,0.01449724,0.61218179
-2.42821411,2.94775873,0.00275715,0.10218316,0.14843061,0.64820987,0.10964946,1.70449696,0.01477975,0.59587922
-2.42221111,2.90714863,0.00269936,0.10391971,0.14402216,0.63712757,0.10728672,1.69033254,0.01508893,0.57885819
-2.41620810,2.86301054,0.00262863,0.10584761,0.13940420,0.62465222,0.10483080,1.67433576,0.01543945,0.56160467
-2.41020510,2.81778954,0.00254674,0.10807065,0.13469269,0.61128029,0.10237140,1.65793265,0.01584737,0.54464773
-2.40420210,2.77410419,0.00245571,0.11069640,0.13001097,0.59756039,0.10000533,1.64263999,0.01632962,0.52854089
-2.39819910,2.73465175,0.00235776,0.11383207,0.12548513,0.58407539,0.09783326,1.63000741,0.01690336,0.51384274
-2.39219610,2.70211125,0.00225520,0.11758012,0.12123928,0.57142433,0.09595660,1.62155801,0.01758531,0.50109744
-2.38619310,2.67904858,0.00215036,0.12203379,0.11739115,0.56020497,0.09447444,1.61872968,0.01839105,0.49081593
-2.38019010,2.66782715,0.00204555,0.12727274,0.11404795,0.55099770,0.09348090,1.62281956,0.01933434,0.48345828
-2.37418709,2.67052759,0.00194298,0.13335893,0.11130282,0.54435161,0.09306279,1.63493370,0.02042640,0.47941794
-2.36818409,2.68887944,0.00184466,0.14033293,0.10923181,0.54077322,0.09329779,1.65594386,0.02167534,0.47900822
-2.36218109,2.72420715,0.00175246,0.14821091,0.10789156,0.54071821,0.09425313,1.68645311,0.02308560,0.48245126
-2.35617809,2.77739200,0.00166796,0.15698215,0.10731780,0.54458640,0.09598477,1.72677137,0.02465748,0.48987003
-2.35017509,2.84885123,0.00159252,0.16660760,0.10752445,0.55272003,0.09853719,1.77690172,0.02638683,0.50128317
-2.34417209,2.93853431,0.00152724,0.17701918,0.10850360,0.56540507,0.10194358,1.83653806,0.02826485,0.51660302
-2.33816908,3.04593628,0.00147295,0.18812015,0.11022614,0.58287526,0.10622650,1.90507380,0.03027802,0.53563677
-2.33216608,3.17012681,0.00143025,0.19978642,0.11264308,0.60531835,0.11139881,1.98162132,0.03240821,0.55809051
-2.32616308,3.30979355,0.00139953,0.21186882,0.11568747,0.63288391,0.11746489,2.06504135,0.03463295,0.58357635
-2.32016008,3.46329734,0.00138096,0.22419631,0.11927680,0.66569185,0.12442193,2.15398081,0.03692580,0.61162212
-2.31415708,3.62873682,0.00137458,0.23658001,0.12331593,0.70384099,0.13226119,2.24691791,0.03925696,0.64168361
-2.30815408,3.80401940,0.00138026,0.24881792,0.12770018,0.74741673,0.14096919,2.34221234,0.04159390,0.67315893
-2.30215108,3.98693543,0.00139778,0.26070021,0.13231886,0.79649708,0.15052858,2.43815890,0.04390221,0.70540473
-2.29614807,4.17523234,0.00142683,0.27201491,0.13705872,0.85115635,0.16091874,2.53304218,0.04614645,0.73775377
-2.29014507,4.36668565,0.00146704,0.28255375,0.14180752,0.91146586,0.17211596,2.62519044,0.04829110,0.76953344
-2.28414207,4.55916373,0.00151799,0.29211802,0.14645750,0.97749127,0.18409314,2.71302632,0.05030153,0.80008471
-2.27813907,4.75068379,0.00157918,0.30052424,0.15090862,1.04928636,0.19681909,2.79511275,0.05214499,0.82878096
-2.27213607,4.93945675,0.00165009,0.30760932,0.15507149,1.12688318,0.21025737,2.87019207,0.05379146,0.85504607
-2.26613307,5.12391942,0.00173011,0.31323526,0.15886998,1.21027887,0.22436473,2.93721714,0.05521455,0.87837121
-2.26013007,5.30275286,0.00181858,0.31729293,0.16224329,1.29941967,0.23908931,2.99537321,0.05639218,0.89832979
-2.25412706,5.47488657,0.00191474,0.31970505,0.16514750,1.39418275,0.25436864,3.04409003,0.05730719,0.91458990
-2.24812406,5.63948894,0.00201772,0.32042808,0.16755661,1.49435689,0.27012765,3.08304384,0.05794772,0.92692385
-2.24212106,5.79594491,0.00212653,0.31945312,0.16946281,1.59962317,0.28627674,3.11214968,0.05830747,0.93521440
-2.23611806,5.94382273,0.00224003,0.31680563,0.17087629,1.70953665,0.30271029,3.13154445,0.05838576,0.93945729
-2.23011506,6.08283210,0.00235693,0.31254411,0.17182423,1.82351069,0.31930548,3.14156206,0.05818734,0.93975991
-2.22411206,6.21277650,0.00247582,0.30675780,0.17234938,1.94080487,0.33592185,3.14270213,0.05772207,0.93633627
-2.21810905,6.33350298,0.00259509,0.29956346,0.17250795,2.06051788,0.35240156,3.13559384,0.05700445,0.92949802
-2.21210605,6.44485260,0.00271303,0.29110141,0.17236709,2.18158629,0.36857048,3.12095719,0.05605295,0.91964221
-2.20610305,6.54661491,0.00282780,0.28153092,0.17200197,2.30279019,0.38424021,3.09956353,0.05488929,0.90723595
-2.20010005,6.63848957,0.00293748,0.27102534,0.17149260,2.42276584,0.39921098,3.07219753,0.05353756,0.89279860
-2.19409705,6.72005758,0.00304011,0.25976690,0.17092045,2.54002590,0.41327537,3.03962254,0.05202342,0.87688222
-2.18809405,6.79076448,0.00313373,0.24794158,0.17036515,2.65298663,0.42622287,3.00255084,0.05037321,0.86005108
-2.18209105,6.84991655,0.00321641,0.23573419,0.16990112,2.76000172,0.43784496,2.96162042,0.04861313,0.84286082
-2.17608804,6.89669076,0.00328635,0.22332377,0.16959462,2.85940157,0.44794066,2.91737890,0.04676850,0.82583846
-2.17008504,6.93015802,0.00334191,0.21087952,0.16950104,2.94953679,0.45632231,2.87027519,0.04486312,0.80946366
-2.16408204,6.94931856,0.00338163,0.19855738,0.16966263,3.02882418,0.46282123,2.82065882,0.04291876,0.79415230
-2.15807904,6.95314738,0.00340433,0.18649731,0.17010687,3.09579352,0.46729315,2.76878642,0.04095478,0.78024280
-2.15207604,6.94064725,0.00340913,0.17482126,0.17084529,3.14913300,0.46962311,2.71483425,0.03898792,0.76798582
-2.14607304,6.91090586,0.00339549,0.16363198,0.17187308,3.18773145,0.46972954,2.65891572,0.03703217,0.75753764
-2.14007004,6.86315391,0.00336319,0.15301247,0.17316926,3.21071552,0.46756745,2.60110198,0.03509889,0.74895741
-2.13406703,6.79682030,0.00331240,0.14302612,0.17469747,3.21747993,0.46313041,2.54144407,0.03319690,0.74220835
-2.12806403,6.71158122,0.00324365,0.13371747,0.17640738,3.20770954,0.45645145,2.47999476,0.03133280,0.73716266
-2.12206103,6.60739992,0.00315782,0.12511332,0.17823662,3.18139218,0.44760255,2.41682841,0.02951128,0.73360998
-2.11605803,6.48455484,0.00305611,0.11722437,0.18011312,3.13882153,0.43669305,2.35205736,0.02773546,0.73126869
-2.11005503,6.34365404,0.00294000,0.11004693,0.18195777,3.08058997,0.42386676,2.28584374,0.02600732,0.72979984
-2.10405203,6.18563528,0.00281124,0.10356492,0.18368730,3.00757171,0.40929809,2.21840594,0.02432804,0.72882266
-2.09804902,6.01175146,0.00267174,0.09775182,0.18521726,2.92089689,0.39318732,2.15001926,0.02269834,0.72793126
-2.09204602,5.82354214,0.00252358,0.09257265,0.18646493,2.82191793,0.37575518,2.08101107,0.02111880,0.72671157
-2.08604302,5.62279297,0.00236891,0.08798573,0.18735212,2.71216950,0.35723699,2.01175076,0.01959006,0.72475793
-2.08004002,5.41148492,0.00220990,0.08394442,0.18780770,2.59332397,0.33787662,1.94263553,0.01811297,0.72168856
-2.07403702,5.19173644,0.00204868,0.08039861,0.18776982,2.46714416,0.31792049,1.87407316,0.01668873,0.71715941
-2.06803402,4.96574139,0.00188732,0.07729597,0.18718765,2.33543550,0.29761179,1.80646310,0.01531886,0.71087587
-2.06203102,4.73570620,0.00172775,0.07458315,0.18602278,2.19999933,0.27718524,1.74017745,0.01400520,0.70260191
-2.05602801,4.50378936,0.00157172,0.07220664,0.18425007,2.06258920,0.25686237,1.67554320,0.01274980,0.69216657
-2.05002501,4.27204614,0.00142080,0.07011367,0.18185807,1.92487181,0.23684761,1.61282717,0.01155485,0.67946757
-2.04402201,4.04238123,0.00127636,0.06825282,0.17884895,1.78839363,0.21732524,1.55222468,0.01042249,0.66447221
-2.03801901,3.81651114,0.00113950,0.06657467,0.17523809,1.65455427,0.19845715,1.49385287,0.00935472,0.64721559
-2.03201601,3.59593768,0.00101113,0.06503236,0.17105327,1.52458715,0.18038153,1.43774916,0.00835319,0.62779661
-2.02601301,3.38193326,0.00089191,0.06358206,0.16633361,1.39954754,0.16321240,1.38387492,0.00741916,0.60637196
-2.02001001,3.17553793,0.00078230,0.06218352,0.16112830,1.28030792,0.14703992,1.33212424,0.00655332,0.58314867
-2.01400700,2.97756738,0.00068257,0.06080047,0.15549517,1.16756008,0.13193141,1.28233708,0.00575578,0.55837549
-2.00800400,2.78863075,0.00059279,0.05940112,0.14949926,1.06182338,0.11793290,1.23431611,0.00502597,0.53233375
-2.00200100,2.60915646,0.00051292,0.05795857,0.14321132,0.96345800,0.10507124,1.18784602,0.00436269,0.50532807
-1.99599800,2.43942401,0.00044278,0.05645115,0.13670641,0.87268225,0.09335637,1.14271418,0.00376408,0.47767725
-1.98999500,2.27959949,0.00038211,0.05486271,0.13006258,0.78959275,0.08278402,1.09873124,0.00322772,0.44970578
-1.98399200,2.12977246,0.00033058,0.05318286,0.12335964,0.71418622,0.07333825,1.05575057,0.00275063,0.42173611
-1.97798899,1.98999198,0.00028784,0.05140701,0.11667806,0.64638185,0.06499414,1.01368516,0.00232944,0.39408197
-1.97198599,1.86029978,0.00025353,0.04953636,0.11009799,0.58604314,0.05772023,0.97252120,0.00196042,0.36704279
-1.96598299,1.74075876,0.00022730,0.04757770,0.10369840,0.53299831,0.05148082,0.93232736,0.00163962,0.34089914
-1.95997999,1.63147548,0.00020885,0.04554310,0.09755619,0.48705866,0.04623787,0.89325934,0.00136296,0.31590934
-1.95397699,1.53261563,0.00019793,0.04344939,0.09174547,0.44803404,0.04195270,0.85555947,0.00112633,0.29230696
-1.94797399,1.44441202,0.00019434,0.04131763,0.08633680,0.41574543,0.03858720,0.81955118,0.00092569,0.27029911
-1.94197099,1.36716498,0.00019797,0.03917230,0.08139634,0.39003410,0.03610473,0.78562894,0.00075712,0.25006545
