energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.15357679,2.63739852,0.28327383,0.00402142,1.77372917,0.00000000,1.24615979,0.59016472
-5.14757379,2.56941072,0.28356050,0.00410926,1.71895835,0.00000000,1.22249043,0.57509675
-5.14157079,2.50278650,0.28388936,0.00421111,1.66546430,0.00000000,1.19894981,0.56004295
-5.13556778,2.43851385,0.28429082,0.00432616,1.61394767,0.00000000,1.17597967,0.54525381
-5.12956478,2.37762310,0.28479760,0.00445341,1.56513788,0.00000000,1.15404998,0.53098955
-5.12356178,2.32115417,0.28544457,0.00459167,1.51976822,0.00000000,1.13364364,0.51751277
-5.11755878,2.27012202,0.28626868,0.00473957,1.47854920,0.00000000,1.11524015,0.50508077
-5.11155578,2.22548180,0.28730925,0.00489562,1.44214129,0.00000000,1.09929894,0.49393788
-5.10555278,2.18809531,0.28860837,0.00505822,1.41112848,0.00000000,1.08624320,0.48430811
-5.09954977,2.15870022,0.29021145,0.00522569,1.38599380,0.00000000,1.07644478,0.47638836
-5.09354677,2.13788332,0.29216780,0.00539637,1.36709799,0.00000000,1.07021087,0.47034254
-5.08754377,2.12605880,0.29453102,0.00556861,1.35466228,0.00000000,1.06777302,0.46629666
-5.08154077,2.12345241,0.29735926,0.00574085,1.34875604,0.00000000,1.06927878,0.46433507
-5.07553777,2.13009191,0.30071495,0.00591168,1.34928986,0.00000000,1.07478625,0.46449810
-5.06953477,2.14580398,0.30466415,0.00607984,1.35601439,0.00000000,1.08426179,0.46678082
-5.06353177,2.17021761,0.30927522,0.00624429,1.36852491,0.00000000,1.09758076,0.47113327
-5.05752876,2.20277337,0.31461682,0.00640423,1.38627148,0.00000000,1.11453107,0.47746173
-5.05152576,2.24273819,0.32075533,0.00655908,1.40857413,0.00000000,1.13481955,0.48563123
-5.04552276,2.28922461,0.32775149,0.00670850,1.43464249,0.00000000,1.15808047,0.49546891
-5.03951976,2.34121383,0.33565669,0.00685238,1.46359894,0.00000000,1.18388591,0.50676832
-5.03351676,2.39758130,0.34450870,0.00699080,1.49450431,0.00000000,1.21175763,0.51929416
-5.02751376,2.45712392,0.35432733,0.00712398,1.52638508,0.00000000,1.24117960,0.53278761
-5.02151076,2.51858783,0.36511014,0.00725225,1.55826089,0.00000000,1.27161102,0.54697188
-5.01550775,2.58069587,0.37682841,0.00737599,1.58917137,0.00000000,1.30249920,0.56155779
-5.00950475,2.64217379,0.38942379,0.00749557,1.61820115,0.00000000,1.33329177,0.57624943
-5.00350175,2.70177465,0.40280577,0.00761130,1.64450236,0.00000000,1.36344817,0.59074955
-4.99749875,2.75830085,0.41685027,0.00772338,1.66731362,0.00000000,1.39244981,0.60476475
-4.99149575,2.81062350,0.43139961,0.00783187,1.68597531,0.00000000,1.41980892,0.61801036
-4.98549275,2.85769898,0.44626385,0.00793661,1.69994047,0.00000000,1.44507593,0.63021495
-4.97948974,2.89858264,0.46122376,0.00803727,1.70878155,0.00000000,1.46784540,0.64112445
-4.97348674,2.93243995,0.47603530,0.00813331,1.71219292,0.00000000,1.48776044,0.65050590
-4.96748374,2.95855508,0.49043554,0.00822397,1.70998941,0.00000000,1.50451593,0.65815089
-4.96148074,2.97633744,0.50414984,0.00830833,1.70210161,0.00000000,1.51786048,0.66387853
-4.95547774,2.98532639,0.51690009,0.00838535,1.68856813,0.00000000,1.52759750,0.66753819
-4.94947474,2.98519425,0.52841363,0.00845387,1.66952576,0.00000000,1.53358534,0.66901177
-4.94347174,2.97574816,0.53843250,0.00851273,1.64519812,0.00000000,1.53573689,0.66821568
-4.93746873,2.95693057,0.54672261,0.00856079,1.61588334,0.00000000,1.53401862,0.66510236
-4.93146573,2.92881869,0.55308251,0.00859702,1.58194158,0.00000000,1.52844926,0.65966139
-4.92546273,2.89162281,0.55735121,0.00862055,1.54378278,0.00000000,1.51909813,0.65192011
-4.91945973,2.84568329,0.55941490,0.00863073,1.50185505,0.00000000,1.50608323,0.64194361
-4.91345673,2.79146632,0.55921206,0.00862723,1.45663405,0.00000000,1.48956914,0.62983422
-4.90745373,2.72955813,0.55673700,0.00861001,1.40861361,0.00000000,1.46976467,0.61573027
-4.90145073,2.66065760,0.55204152,0.00857943,1.35829749,0.00000000,1.44692031,0.59980421
-4.89544772,2.58556727,0.54523468,0.00853627,1.30619249,0.00000000,1.42132558,0.58226008
-4.88944472,2.50518261,0.53648085,0.00848171,1.25280267,0.00000000,1.39330605,0.56333026
-4.88344172,2.42047979,0.52599613,0.00841738,1.19862467,0.00000000,1.36322039,0.54327175
-4.87743872,2.33250208,0.51404323,0.00834535,1.14414391,0.00000000,1.33145723,0.52236180
-4.87143572,2.24234505,0.50092535,0.00826812,1.08983155,0.00000000,1.29843192,0.50089330
-4.86543272,2.15114116,0.48697909,0.00818860,1.03614208,0.00000000,1.26458325,0.47916980
-4.85942971,2.06004380,0.47256685,0.00811013,0.98351135,0.00000000,1.23037021,0.45750047
-4.85342671,1.97021150,0.45806903,0.00803639,0.93235499,0.00000000,1.19626861,0.43619503
-4.84742371,1.88279243,0.44387622,0.00797141,0.88306718,0.00000000,1.16276767,0.41555888
-4.84142071,1.79890979,0.43038170,0.00791952,0.83601953,0.00000000,1.13036643,0.39588847
-4.83541771,1.71964813,0.41797438,0.00788529,0.79156029,0.00000000,1.09957004,0.37746709
-4.82941471,1.64604103,0.40703236,0.00787347,0.75001366,0.00000000,1.07088561,0.36056103
-4.82341171,1.57906009,0.39791710,0.00788896,0.71167928,0.00000000,1.04481770,0.34541631
-4.81740870,1.51960536,0.39096837,0.00793667,0.67683186,0.00000000,1.02186318,0.33225588
-4.81140570,1.46849718,0.38649973,0.00802148,0.64572089,0.00000000,1.00250562,0.32127730
-4.80540270,1.42646926,0.38479481,0.00814812,0.61857054,0.00000000,0.98720884,0.31265100
-4.79939970,1.39416292,0.38610398,0.00832104,0.59557948,0.00000000,0.97640993,0.30651885
-4.79339670,1.37212233,0.39064162,0.00854434,0.57692088,0.00000000,0.97051161,0.30299322
-4.78739370,1.36079066,0.39858378,0.00882157,0.56274230,0.00000000,0.96987424,0.30215642
-4.78139070,1.36050680,0.41006618,0.00915568,0.55316549,0.00000000,0.97480747,0.30406032
-4.77538769,1.37150285,0.42518259,0.00954884,0.54828619,0.00000000,0.98556202,0.30872638
-4.76938469,1.39390199,0.44398354,0.01000234,0.54817362,0.00000000,1.00232173,0.31614588
-4.76338169,1.42771698,0.46647529,0.01051649,0.55286983,0.00000000,1.02519626,0.32628030
-4.75737869,1.47284899,0.49261927,0.01109051,0.56238870,0.00000000,1.05421483,0.33906208
-4.75137569,1.52908700,0.52233180,0.01172250,0.57671465,0.00000000,1.08932114,0.35439541
-4.74537269,1.59610763,0.55548428,0.01240935,0.59580093,0.00000000,1.13036996,0.37215734
-4.73936968,1.67347553,0.59190388,0.01314680,0.61956753,0.00000000,1.17712540,0.39219906
-4.73336668,1.76064431,0.63137467,0.01392941,0.64789868,0.00000000,1.22926108,0.41434736
-4.72736368,1.85695808,0.67363929,0.01475062,0.68064000,0.00000000,1.28636230,0.43840631
-4.72136068,1.96165369,0.71840117,0.01560290,0.71759533,0.00000000,1.34793005,0.46415917
-4.71535768,2.07386368,0.76532727,0.01647779,0.75852341,0.00000000,1.41338691,0.49137034
-4.70935468,2.19262017,0.81405131,0.01736612,0.80313455,0.00000000,1.48208464,0.51978766
-4.70335168,2.31685972,0.86417757,0.01825815,0.85108758,0.00000000,1.55331315,0.54914473
-4.69734867,2.44542946,0.91528508,0.01914379,0.90198724,0.00000000,1.62631082,0.57916344
-4.69134567,2.57709464,0.96693235,0.02001276,0.95538249,0.00000000,1.70027573,0.60955668
-4.68534267,2.71054791,1.01866241,0.02085485,1.01076597,0.00000000,1.77437777,0.64003111
-4.67933967,2.84442060,1.07000836,0.02166012,1.06757498,0.00000000,1.84777113,0.67029018
-4.67333667,2.97729613,1.12049917,0.02241909,1.12519439,0.00000000,1.91960732,0.70003727
-4.66733367,3.10772595,1.16966581,0.02312297,1.18296168,0.00000000,1.98904816,0.72897897
-4.66133067,3.23424799,1.21704773,0.02376380,1.24017441,0.00000000,2.05527895,0.75682856
-4.65532766,3.35540762,1.26219941,0.02433464,1.29610010,0.00000000,2.11752135,0.78330965
-4.64932466,3.46978111,1.30469720,0.02482967,1.34998866,0.00000000,2.17504609,0.80815990
-4.64332166,3.57600112,1.34414604,0.02524435,1.40108711,0.00000000,2.22718519,0.83113492
-4.63731866,3.67278388,1.38018625,0.02557546,1.44865628,0.00000000,2.27334369,0.85201214
-4.63131566,3.75895736,1.41250004,0.02582113,1.49198905,0.00000000,2.31301058,0.87059468
-4.62531266,3.83348951,1.44081773,0.02598092,1.53042959,0.00000000,2.34576886,0.88671514
-4.61930965,3.89551586,1.46492345,0.02605577,1.56339270,0.00000000,2.37130450,0.90023917
-4.61330665,3.94436523,1.48466017,0.02604796,1.59038275,0.00000000,2.38941401,0.91106871
-4.60730365,3.97958267,1.49993406,0.02596109,1.61101111,0.00000000,2.40001058,0.91914481
-4.60130065,4.00094846,1.51071773,0.02579994,1.62501143,0.00000000,2.40312838,0.92445004
-4.59529765,4.00849244,1.51705262,0.02557042,1.63225200,0.00000000,2.39892501,0.92701011
-4.58929465,4.00250265,1.51905010,0.02527942,1.63274441,0.00000000,2.38768183,0.92689494
-4.58329165,3.98352782,1.51689145,0.02493469,1.62664813,0.00000000,2.36980213,0.92421894
-4.57728864,3.95237340,1.51082663,0.02454470,1.61427055,0.00000000,2.34580702,0.91914041
-4.57128564,3.91009069,1.50117175,0.02411850,1.59606238,0.00000000,2.31632907,0.91186018
-4.56528264,3.85795956,1.48830530,0.02366556,1.57260837,0.00000000,2.28210371,0.90261940
-4.55927964,3.79746475,1.47266330,0.02319565,1.54461364,0.00000000,2.24395845,0.89169637
-4.55327664,3.73026638,1.45473312,0.02271867,1.51288599,0.00000000,2.20280010,0.87940270
-4.54727364,3.65816553,1.43504632,0.02224451,1.47831474,0.00000000,2.15960001,0.86607848
-4.54127064,3.58306538,1.41417032,0.02178293,1.44184679,0.00000000,2.11537769,0.85208682
-4.53526763,3.50692915,1.39269908,0.02134343,1.40446071,0.00000000,2.07118276,0.83780752
-4.52926463,3.43173567,1.37124278,0.02093510,1.36713971,0.00000000,2.02807573,0.82363016
-4.52326163,3.35943356,1.35041658,0.02056653,1.33084430,0.00000000,1.98710750,0.80994647
-4.51725863,3.29189523,1.33082854,0.02024565,1.29648556,0.00000000,1.94929820,0.79714227
-4.51125563,3.23087158,1.31306677,0.01997963,1.26489981,0.00000000,1.91561545,0.78558894
-4.50525263,3.17794850,1.29768615,0.01977477,1.23682551,0.00000000,1.88695239,0.77563459
-4.49924962,3.13450618,1.28519455,0.01963635,1.21288295,0.00000000,1.86410600,0.76759526
-4.49324662,3.10168230,1.27603914,0.01956853,1.19355752,0.00000000,1.84775617,0.76174610
-4.48724362,3.08034004,1.27059298,0.01957425,1.17918685,0.00000000,1.83844596,0.75831306
-4.48124062,3.07104194,1.26914232,0.01965510,1.16995232,0.00000000,1.83656372,0.75746518
-4.47523762,3.07403042,1.27187521,0.01981124,1.16587515,0.00000000,1.84232777,0.75930787
-4.46923462,3.08921599,1.27887174,0.02004132,1.16681724,0.00000000,1.85577418,0.76387752
-4.46323162,3.11617368,1.29009668,0.02034246,1.17248662,0.00000000,1.87674846,0.77113765
-4.45722861,3.15414835,1.30539479,0.02071019,1.18244760,0.00000000,1.90490164,0.78097701
-4.45122561,3.20206916,1.32448939,0.02113851,1.19613509,0.00000000,1.93969137,0.79320971
-4.44522261,3.25857336,1.34698456,0.02161991,1.21287285,0.00000000,1.98038846,0.80757776
-4.43921961,3.32203901,1.37237110,0.02214553,1.23189503,0.00000000,2.02608894,0.82375586
-4.43321661,3.39062621,1.40003640,0.02270529,1.25237049,0.00000000,2.07573186,0.84135865
-4.42721361,3.46232579,1.42927820,0.02328808,1.27342891,0.00000000,2.12812257,0.85995015
-4.42121061,3.53501438,1.45932185,0.02388204,1.29418813,0.00000000,2.18196090,0.87905528
-4.41520760,3.60651401,1.48934069,0.02447483,1.31378165,0.00000000,2.23587378,0.89817304
-4.40920460,3.67465471,1.51847892,0.02505396,1.33138546,0.00000000,2.28845124,0.91679102
-4.40320160,3.73733780,1.54587627,0.02560711,1.34624340,0.00000000,2.33828474,0.93440065
-4.39719860,3.79259792,1.57069343,0.02612251,1.35769007,0.00000000,2.38400647,0.95051274
-4.39119560,3.83866157,1.59213750,0.02658927,1.36517072,0.00000000,2.42432847,0.96467271
-4.38519260,3.87400007,1.60948639,0.02699769,1.36825741,0.00000000,2.45807991,0.97647488
-4.37918959,3.89737508,1.62211117,0.02733960,1.36666098,0.00000000,2.48424135,0.98557530
-4.37318659,3.90787502,1.62949571,0.02760859,1.36023857,0.00000000,2.50197462,0.99170276
-4.36718359,3.90494122,1.63125262,0.02780019,1.34899645,0.00000000,2.51064722,0.99466733
-4.36118059,3.88838278,1.62713504,0.02791208,1.33308828,0.00000000,2.50985026,0.99436633
-4.35517759,3.85837986,1.61704382,0.02794408,1.31280891,0.00000000,2.49940942,0.99078736
-4.34917459,3.81547528,1.60102987,0.02789820,1.28858414,0.00000000,2.47938834,0.98400850
-4.34317159,3.76055496,1.57929162,0.02777856,1.26095676,0.00000000,2.45008460,0.97419546
-4.33716858,3.69481804,1.55216778,0.02759122,1.23056955,0.00000000,2.41201824,0.96159602
-4.33116558,3.61973787,1.52012582,0.02734402,1.19814580,0.00000000,2.36591354,0.94653193
-4.32516258,3.53701530,1.48374653,0.02704627,1.16446799,0.00000000,2.31267465,0.92938855
-4.31915958,3.44852608,1.44370546,0.02670848,1.13035529,0.00000000,2.25335614,0.91060275
-4.31315658,3.35626410,1.40075192,0.02634197,1.09664065,0.00000000,2.18912958,0.89064935
-4.30715358,3.26228243,1.35568620,0.02595853,1.06414793,0.00000000,2.12124730,0.87002673
