energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
0.32716358,2.77069540,0.93237531,0.06942993,0.01998707,0.43626979,0.45911411,1.34255290,0.25558547,0.00000000
0.33316658,2.79368887,0.94856305,0.06955501,0.01949476,0.43747794,0.46361933,1.35603866,0.25371913,0.00000000
0.33916958,2.81117357,0.96046955,0.06957395,0.01906430,0.43777481,0.46736396,1.36677485,0.25165309,0.00000000
0.34517259,2.82319130,0.96788426,0.06949053,0.01870338,0.43722213,0.47030031,1.37470662,0.24939235,0.00000000
0.35117559,2.82985172,0.97068816,0.06931027,0.01842037,0.43587477,0.47239113,1.37982056,0.24695259,0.00000000
0.35717859,2.83133386,0.96885982,0.06904043,0.01822415,0.43377868,0.47361175,1.38214715,0.24436283,0.00000000
0.36318159,2.82788683,0.96247827,0.06869004,0.01812389,0.43096984,0.47395204,1.38176233,0.24166761,0.00000000
0.36918459,2.81982965,0.95172264,0.06826986,0.01812876,0.42747407,0.47341809,1.37878812,0.23892847,0.00000000
0.37518759,2.80754982,0.93686845,0.06779229,0.01824764,0.42330783,0.47203340,1.37339201,0.23622462,0.00000000
0.38119060,2.79150045,0.91828081,0.06727119,0.01848872,0.41847993,0.46983973,1.36578522,0.23365282,0.00000000
0.38719360,2.77219555,0.89640478,0.06672169,0.01885910,0.41299389,0.46689742,1.35621962,0.23132619,0.00000000
0.39319660,2.75020340,0.87175331,0.06615989,0.01936442,0.40685086,0.46328513,1.34498335,0.22937225,0.00000000
0.39919960,2.72613757,0.84489340,0.06560251,0.02000840,0.40005289,0.45909916,1.33239499,0.22793000,0.00000000
0.40520260,2.70064568,0.81643085,0.06506649,0.02079243,0.39260631,0.45445213,1.31879652,0.22714612,0.00000000
0.41120560,2.67439585,0.78699446,0.06456851,0.02171521,0.38452496,0.44947127,1.30454499,0.22717057,0.00000000
0.41720860,2.64806107,0.75722011,0.06412445,0.02277239,0.37583308,0.44429622,1.29000331,0.22815150,0.00000000
0.42321161,2.62230184,0.72773548,0.06374888,0.02395631,0.36656767,0.43907646,1.27553013,0.23022987,0.00000000
0.42921461,2.59774761,0.69914579,0.06345451,0.02525577,0.35678019,0.43396853,1.26146942,0.23353367,0.00000000
0.43521761,2.57497781,0.67202115,0.06325163,0.02665598,0.34653738,0.42913304,1.24813997,0.23817230,0.00000000
0.44122061,2.55450315,0.64688575,0.06314764,0.02813857,0.33592135,0.42473161,1.23582527,0.24423107,0.00000000
0.44722361,2.53674831,0.62420922,0.06314662,0.02968173,0.32502870,0.42092396,1.22476431,0.25176612,0.00000000
0.45322661,2.52203675,0.60440029,0.06324904,0.03126056,0.31396890,0.41786500,1.21514359,0.26080009,0.00000000
0.45922961,2.51057873,0.58780265,0.06345155,0.03284748,0.30286191,0.41570221,1.20709100,0.27131854,0.00000000
0.46523262,2.50246321,0.57469306,0.06374690,0.03441281,0.29183522,0.41457330,1.20067167,0.28326759,0.00000000
0.47123562,2.49765426,0.56528137,0.06412409,0.03592553,0.28102043,0.41460405,1.19588625,0.29655271,0.00000000
0.47723862,2.49599244,0.55971233,0.06456861,0.03735402,0.27054957,0.41590648,1.19267171,0.31103890,0.00000000
0.48324162,2.49720124,0.55806873,0.06506282,0.03866705,0.26055128,0.41857711,1.19090469,0.32655230,0.00000000
0.48924462,2.50089831,0.56037559,0.06558657,0.03983467,0.25114712,0.42269542,1.19040733,0.34288336,0.00000000
0.49524762,2.50661123,0.56660499,0.06611780,0.04082916,0.24244807,0.42832228,1.19095521,0.35979131,0.00000000
0.50125063,2.51379685,0.57668121,0.06663336,0.04162600,0.23455140,0.43549834,1.19228731,0.37701005,0.00000000
0.50725363,2.52186346,0.59048589,0.06710975,0.04220469,0.22753806,0.44424225,1.19411714,0.39425519,0.00000000
0.51325663,2.53019447,0.60786277,0.06752401,0.04254945,0.22147054,0.45454871,1.19614485,0.41123199,0.00000000
0.51925963,2.53817255,0.62862211,0.06785446,0.04264985,0.21639148,0.46638631,1.19806951,0.42764401,0.00000000
0.52526263,2.54520295,0.65254437,0.06808142,0.04250119,0.21232284,0.47969525,1.19960097,0.44320207,0.00000000
0.53126563,2.55073478,0.67938329,0.06818786,0.04210469,0.20926570,0.49438499,1.20047090,0.45763320,0.00000000
0.53726863,2.55427942,0.70886839,0.06815984,0.04146747,0.20720074,0.51033209,1.20044235,0.47068930,0.00000000
0.54327164,2.55542510,0.74070690,0.06798688,0.04060234,0.20608924,0.52737835,1.19931743,0.48215504,0.00000000
0.54927464,2.55384723,0.77458548,0.06766210,0.03952736,0.20587456,0.54532957,1.19694298,0.49185471,0.00000000
0.55527764,2.54931429,0.81017170,0.06718227,0.03826523,0.20648416,0.56395530,1.19321393,0.49965784,0.00000000
0.56128064,2.54168913,0.84711576,0.06654759,0.03684256,0.20783181,0.58298961,1.18807435,0.50548321,0.00000000
0.56728364,2.53092624,0.88505246,0.06576153,0.03528901,0.20982023,0.60213338,1.18151639,0.50930113,0.00000000
0.57328664,2.51706538,0.92360380,0.06483032,0.03363634,0.21234377,0.62105824,1.17357727,0.51113403,0.00000000
0.57928964,2.50022233,0.96238221,0.06376261,0.03191749,0.21529129,0.63941207,1.16433458,0.51105506,0.00000000
0.58529265,2.48057760,1.00099458,0.06256889,0.03016568,0.21854904,0.65682640,1.15390040,0.50918508,0.00000000
0.59129565,2.45836399,1.03904707,0.06126102,0.02841355,0.22200339,0.67292527,1.14241451,0.50568794,0.00000000
0.59729865,2.43385379,1.07615065,0.05985173,0.02669243,0.22554358,0.68733557,1.13003721,0.50076434,0.00000000
0.60330165,2.40734650,1.11192717,0.05835419,0.02503177,0.22906418,0.69969834,1.11694205,0.49464452,0.00000000
0.60930465,2.37915755,1.14601577,0.05678160,0.02345870,0.23246728,0.70968067,1.10330888,0.48758003,0.00000000
0.61530765,2.34960863,1.17807935,0.05514697,0.02199773,0.23566451,0.71698769,1.08931747,0.47983493,0.00000000
0.62131066,2.31901986,1.20781081,0.05346284,0.02067075,0.23857857,0.72137392,1.07514190,0.47167678,0.00000000
0.62731366,2.28770398,1.23493872,0.05174120,0.01949701,0.24114451,0.72265366,1.06094597,0.46336763,0.00000000
0.63331666,2.25596235,1.25923212,0.04999345,0.01849340,0.24331063,0.72070959,1.04687948,0.45515543,0.00000000
0.63931966,2.22408286,1.28050427,0.04823038,0.01767476,0.24503891,0.71549925,1.03307565,0.44726618,0.00000000
0.64532266,2.19233918,1.29861507,0.04646231,0.01705428,0.24630518,0.70705899,1.01964943,0.43989695,0.00000000
0.65132566,2.16099120,1.31347212,0.04469912,0.01664399,0.24709889,0.69550509,1.00669679,0.43321008,0.00000000
0.65732866,2.13028622,1.32503040,0.04295041,0.01645519,0.24742261,0.68103187,0.99429472,0.42732875,0.00000000
0.66333167,2.10046052,1.33329059,0.04122555,0.01649885,0.24729123,0.66390705,0.98250196,0.42233393,0.00000000
0.66933467,2.07174101,1.33829627,0.03953383,0.01678595,0.24673098,0.64446418,0.97136036,0.41826299,0.00000000
0.67533767,2.04434670,1.34013016,0.03788447,0.01732767,0.24577829,0.62309287,0.96089656,0.41510974,0.00000000
0.68134067,2.01848976,1.33890972,0.03628663,0.01813547,0.24447855,0.60022690,0.95112417,0.41282608,0.00000000
0.68734367,1.99437607,1.33478236,0.03474937,0.01922091,0.24288485,0.57633099,0.94204612,0.41132506,0.00000000
0.69334667,1.97220520,1.32792066,0.03328161,0.02059539,0.24105671,0.55188673,0.93365718,0.41048531,0.00000000
0.69934967,1.95216973,1.31851778,0.03189199,0.02226963,0.23905879,0.52737818,0.92594662,0.41015657,0.00000000
0.70535268,1.93445407,1.30678330,0.03058872,0.02425300,0.23695979,0.50327795,0.91890075,0.41016621,0.00000000
0.71135568,1.91923280,1.29293982,0.02937943,0.02655272,0.23483127,0.48003408,0.91250552,0.41032639,0.00000000
0.71735868,1.90666855,1.27722019,0.02827099,0.02917288,0.23274663,0.45805834,0.90674872,0.41044171,0.00000000
0.72336168,1.89690960,1.25986562,0.02726934,0.03211352,0.23078008,0.43771635,0.90162213,0.41031696,0.00000000
0.72936468,1.89008733,1.24112453,0.02637931,0.03536952,0.22900566,0.41931962,0.89712311,0.40976475,0.00000000
0.73536768,1.88631356,1.22125201,0.02560451,0.03892976,0.22749623,0.40311996,0.89325587,0.40861266,0.00000000
0.74137069,1.88567792,1.20050988,0.02494719,0.04277619,0.22632239,0.38930605,0.89003221,0.40670973,0.00000000
0.74737369,1.88824535,1.17916706,0.02440817,0.04688324,0.22555146,0.37800233,0.88747167,0.40393202,0.00000000
0.75337669,1.89405396,1.15750000,0.02398684,0.05121740,0.22524620,0.36927001,0.88560119,0.40018701,0.00000000
0.75937969,1.90311317,1.13579319,0.02368110,0.05573712,0.22546364,0.36310997,0.88445420,0.39541670,0.00000000
0.76538269,1.91540244,1.11433931,0.02348747,0.06039306,0.22625378,0.35946731,0.88406926,0.38959945,0.00000000
0.77138569,1.93087049,1.09343893,0.02340117,0.06512869,0.22765825,0.35823733,0.88448827,0.38275032,0.00000000
0.77738869,1.94943526,1.07339976,0.02341621,0.06988123,0.22970912,0.35927241,0.88575443,0.37492009,0.00000000
0.78339170,1.97098459,1.05453503,0.02352557,0.07458303,0.23242771,0.36238971,0.88790999,0.36619301,0.00000000
0.78939470,1.99537750,1.03716119,0.02372134,0.07916315,0.23582370,0.36737904,0.89099403,0.35668341,0.00000000
0.79539770,2.02244622,1.02159475,0.02399494,0.08354927,0.23989449,0.37401092,0.89504028,0.34653139,0.00000000
0.80140070,2.05199867,1.00814819,0.02433729,0.08766972,0.24462482,0.38204420,0.90007518,0.33589766,0.00000000
0.80740370,2.08382131,0.99712498,0.02473895,0.09145570,0.24998697,0.39123320,0.90611624,0.32495801,0.00000000
0.81340670,2.11768220,0.98881380,0.02519034,0.09484336,0.25594129,0.40133403,0.91317069,0.31389732,0.00000000
0.81940970,2.15333385,0.98348188,0.02568183,0.09777585,0.26243727,0.41210998,0.92123456,0.30290367,0.00000000
0.82541271,2.19051581,0.98136760,0.02620390,0.10020513,0.26941504,0.42333575,0.93029198,0.29216246,0.00000000
0.83141571,2.22895662,0.98267263,0.02674717,0.10209348,0.27680733,0.43480060,0.94031490,0.28185094,0.00000000
0.83741871,2.26837500,0.98755351,0.02730248,0.10341461,0.28454178,0.44631027,0.95126287,0.27213318,0.00000000
0.84342171,2.30848018,0.99611323,0.02786090,0.10415436,0.29254346,0.45768782,0.96308298,0.26315566,0.00000000
0.84942471,2.34897129,1.00839289,0.02841372,0.10431090,0.30073756,0.46877347,0.97570984,0.25504357,0.00000000
0.85542771,2.38953598,1.02436393,0.02895244,0.10389449,0.30905204,0.47942353,0.98906552,0.24789783,0.00000000
0.86143072,2.42984850,1.04392129,0.02946872,0.10292678,0.31742020,0.48950879,1.00305934,0.24179293,0.00000000
0.86743372,2.46956747,1.06687804,0.02995433,0.10143965,0.32578291,0.49891243,1.01758769,0.23677557,0.00000000
0.87343672,2.50833400,1.09296181,0.03040113,0.09947377,0.33409048,0.50752778,1.03253374,0.23286408,0.00000000
0.87943972,2.54577036,1.12181369,0.03080109,0.09707688,0.34230405,0.51525620,1.04776728,0.23004865,0.00000000
0.88544272,2.58148009,1.15298980,0.03114624,0.09430192,0.35039646,0.52200529,1.06314476,0.22829226,0.00000000
0.89144572,2.61504967,1.18596606,0.03142881,0.09120508,0.35835251,0.52768760,1.07850969,0.22753237,0.00000000
0.89744872,2.64605255,1.22014631,0.03164123,0.08784388,0.36616875,0.53222014,1.09369361,0.22768325,0.00000000
0.90345173,2.67405553,1.25487373,0.03177636,0.08427545,0.37385266,0.53552459,1.10851774,0.22863892,0.00000000
0.90945473,2.69862785,1.28944577,0.03182758,0.08055490,0.38142148,0.53752842,1.12279556,0.23027662,0.00000000
0.91545773,2.71935275,1.32313196,0.03178903,0.07673409,0.38890066,0.53816682,1.13633626,0.23246081,0.00000000
0.92146073,2.73584133,1.35519429,0.03165585,0.07286057,0.39632205,0.53738529,1.14894917,0.23504743,0.00000000
0.92746373,2.74774807,1.38490954,0.03142440,0.06897697,0.40372198,0.53514290,1.16044913,0.23788855,0.00000000
0.93346673,2.75478748,1.41159250,0.03109250,0.06512065,0.41113928,0.53141577,1.17066253,0.24083709,0.00000000
0.93946973,2.75675076,1.43461935,0.03065967,0.06132360,0.41861335,0.52620075,1.17943396,0.24375157,0.00000000
0.94547274,2.75352163,1.45345003,0.03012731,0.05761272,0.42618231,0.51951891,1.18663298,0.24650071,0.00000000
0.95147574,2.74509033,1.46764856,0.02949883,0.05401018,0.43388131,0.51141858,1.19216078,0.24896778,0.00000000
0.95747874,2.73156463,1.47690031,0.02877979,0.05053405,0.44174094,0.50197782,1.19595622,0.25105451,0.00000000
0.96348174,2.71317707,1.48102532,0.02797790,0.04719890,0.44978582,0.49130594,1.19800090,0.25268439,0.00000000
0.96948474,2.69028763,1.47998690,0.02710301,0.04401650,0.45803332,0.47954405,1.19832286,0.25380533,0.00000000
0.97548774,2.66338141,1.47389505,0.02616695,0.04099648,0.46649228,0.46686449,1.19699855,0.25439152,0.00000000
0.98149075,2.63306107,1.46300440,0.02518345,0.03814693,0.47516189,0.45346914,1.19415280,0.25444445,0.00000000
0.98749375,2.60003401,1.44770673,0.02416783,0.03547483,0.48403059,0.43958660,1.18995677,0.25399308,0.00000000
0.99349675,2.56509490,1.42851826,0.02313676,0.03298643,0.49307497,0.42546838,1.18462362,0.25309307,0.00000000
0.99949975,2.52910407,1.40606250,0.02210792,0.03068740,0.50225881,0.41138423,1.17840232,0.25182534,0.00000000
1.00550275,2.49296271,1.38104925,0.02109967,0.02858293,0.51153222,0.39761675,1.17156949,0.25029379,0.00000000
1.01150575,2.45758610,1.35425085,0.02013070,0.02667765,0.52083097,0.38445563,1.16441990,0.24862248,0.00000000
1.01750875,2.42387594,1.32647677,0.01921961,0.02497540,0.53007612,0.37219150,1.15725589,0.24695232,0.00000000
1.02351176,2.39269316,1.29854779,0.01838465,0.02347899,0.53917402,0.36110988,1.15037628,0.24543742,0.00000000
1.02951476,2.36483236,1.27127074,0.01764332,0.02218987,0.54801686,0.35148521,1.14406526,0.24424130,0.00000000
1.03551776,2.34099898,1.24541506,0.01701208,0.02110777,0.55648370,0.34357522,1.13858177,0.24353299,0.00000000
1.04152076,2.32179010,1.22169204,0.01650611,0.02023036,0.56444223,0.33761577,1.13414993,0.24348327,0.00000000
1.04752376,2.30767948,1.20073740,0.01613904,0.01955293,0.57175112,0.33381624,1.13095079,0.24426097,0.00000000
1.05352676,2.29900728,1.18309774,0.01592277,0.01906817,0.57826305,0.33235547,1.12911588,0.24602956,0.00000000
1.05952976,2.29597448,1.16922117,0.01586727,0.01876601,0.58382833,0.33337839,1.12872260,0.24894387,0.00000000
1.06553277,2.29864186,1.15945190,0.01598047,0.01863351,0.58829896,0.33699320,1.12979171,0.25314712,0.00000000
1.07153577,2.30693312,1.15402874,0.01626810,0.01865499,0.59153306,0.34326911,1.13228678,0.25876799,0.00000000
1.07753877,2.32064157,1.15308693,0.01673358,0.01881213,0.59339940,0.35223469,1.13611553,0.26591791,0.00000000
1.08354177,2.33943957,1.15666269,0.01737795,0.01908427,0.59378181,0.36387665,1.14113290,0.27468836,0.00000000
1.08954477,2.36289007,1.16469983,0.01819977,0.01944881,0.59258339,0.37813905,1.14714559,0.28514812,0.00000000
1.09554777,2.39045938,1.17705764,0.01919504,0.01988164,0.58973015,0.39492308,1.15391762,0.29734055,0.00000000
1.10155078,2.42153049,1.19351927,0.02035715,0.02035771,0.58517394,0.41408720,1.16117693,0.31128079,0.00000000
1.10755378,2.45541638,1.21380015,0.02167684,0.02085163,0.57889456,0.43544779,1.16862240,0.32695290,0.00000000
1.11355678,2.49137290,1.23755567,0.02314214,0.02133829,0.57090093,0.45878043,1.17593126,0.34430716,0.00000000
1.11955978,2.52861098,1.26438799,0.02473844,0.02179354,0.56123120,0.48382169,1.18276656,0.36325742,0.00000000
1.12556278,2.56630806,1.29385177,0.02644851,0.02219474,0.54995192,0.51027171,1.18878460,0.38367896,0.00000000
1.13156578,2.60361890,1.32545873,0.02825261,0.02252143,0.53715623,0.53779751,1.19364217,0.40540673,0.00000000
1.13756878,2.63968596,1.35868142,0.03012863,0.02275577,0.52296122,0.56603717,1.19700352,0.42823450,0.00000000
1.14357179,2.67364965,1.39295646,0.03205239,0.02288300,0.50750461,0.59460489,1.19854708,0.45191496,0.00000000
1.14957479,2.70465872,1.42768761,0.03399786,0.02289178,0.49094097,0.62309690,1.19797180,0.47616098,0.00000000
1.15557779,2.73188126,1.46224948,0.03593761,0.02277436,0.47343756,0.65109825,1.19500320,0.50064834,0.00000000
1.16158079,2.75451631,1.49599203,0.03784322,0.02252674,0.45517011,0.67819033,1.18939906,0.52501997,0.00000000
1.16758379,2.77180639,1.52824660,0.03968582,0.02214857,0.43631862,0.70395898,1.18095469,0.54889170,0.00000000
1.17358679,2.78305073,1.55833373,0.04143664,0.02164304,0.41706343,0.72800299,1.16950775,0.57185962,0.00000000
1.17958979,2.78761921,1.58557292,0.04306764,0.02101660,0.39758161,0.74994276,1.15494251,0.59350888,0.00000000
1.18559280,2.78496648,1.60929444,0.04455215,0.02027862,0.37804389,0.76942881,1.13719344,0.61342363,0.00000000
1.19159580,2.77464580,1.62885303,0.04586546,0.01944095,0.35861200,0.78614985,1.11624796,0.63119795,0.00000000
1.19759880,2.75632210,1.64364302,0.04698549,0.01851743,0.33943661,0.79984009,1.09214830,0.64644724,0.00000000
1.20360180,2.72978346,1.65311440,0.04789327,0.01752336,0.32065586,0.81028552,1.06499223,0.65881973,0.00000000
1.20960480,2.69495041,1.65678917,0.04857349,0.01647498,0.30239432,0.81732884,1.03493259,0.66800759,0.00000000
1.21560780,2.65188241,1.65427713,0.04901485,0.01538889,0.28476246,0.82087289,1.00217557,0.67375713,0.00000000
1.22161081,2.60078093,1.64529030,0.04921039,0.01428166,0.26785646,0.82088237,0.96697762,0.67587764,0.00000000
1.22761381,2.54198886,1.62965515,0.04915757,0.01316929,0.25175842,0.81738384,0.92964109,0.67424846,0.00000000
1.23361681,2.47598585,1.60732196,0.04885838,0.01206689,0.23653675,0.81046391,0.89050864,0.66882389,0.00000000
1.23961981,2.40337979,1.57837056,0.04831918,0.01098834,0.22224681,0.80026588,0.84995648,0.65963570,0.00000000
1.24562281,2.32489449,1.54301229,0.04755050,0.00994614,0.20893163,0.78698478,0.80838683,0.64679311,0.00000000
1.25162581,2.24135402,1.50158765,0.04656667,0.00895122,0.19662273,0.77086129,0.76621953,0.63048025,0.00000000
1.25762881,2.15366438,1.45455998,0.04538542,0.00801293,0.18534105,0.75217456,0.72388338,0.61095107,0.00000000
1.26363182,2.06279310,1.40250519,0.04402731,0.00713908,0.17509784,0.73123463,0.68180732,0.58852211,0.00000000
1.26963482,1.96974774,1.34609813,0.04251517,0.00633606,0.16589556,0.70837435,0.64041177,0.56356336,0.00000000
1.27563782,1.87555411,1.28609623,0.04087348,0.00560899,0.15772890,0.68394157,0.60010049,0.53648757,0.00000000
1.28164082,1.78123509,1.22332118,0.03912777,0.00496200,0.15058563,0.65829160,0.56125318,0.50773857,0.00000000
1.28764382,1.68779083,1.15863953,0.03730402,0.00439845,0.14444760,0.63178034,0.52421906,0.47777909,0.00000000
1.29364682,1.59618113,1.09294313,0.03542808,0.00392130,0.13929165,0.60475832,0.48931159,0.44707853,0.00000000
1.29964982,1.50731039,1.02713017,0.03352515,0.00353332,0.13509052,0.57756564,0.45680452,0.41610117,0.00000000
1.30565283,1.42201559,0.96208776,0.03161939,0.00323751,0.13181376,0.55052803,0.42692925,0.38529528,0.00000000
1.31165583,1.34105745,0.89867649,0.02973352,0.00303731,0.12942859,0.52395394,0.39987354,0.35508349,0.00000000
1.31765883,1.26511475,0.83771753,0.02788853,0.00293693,0.12790069,0.49813253,0.37578151,0.32585460,0.00000000
1.32366183,1.19478161,0.77998258,0.02610349,0.00294154,0.12719499,0.47333256,0.35475479,0.29795712,0.00000000
1.32966483,1.13056738,0.72618659,0.02439543,0.00305747,0.12727624,0.44980186,0.33685474,0.27169455,0.00000000
1.33566783,1.07289869,0.67698327,0.02277924,0.00329232,0.12810966,0.42776731,0.32210538,0.24732243,0.00000000
1.34167084,1.02212309,0.63296295,0.02126766,0.00365502,0.12966129,0.40743501,0.31049699,0.22504702,0.00000000
1.34767384,0.97851374,0.59465248,0.01987134,0.00415577,0.13189832,0.38899053,0.30199004,0.20502551,0.00000000
1.35367684,0.94227453,0.56251652,0.01859887,0.00480598,0.13478927,0.37259903,0.29651929,0.18736755,0.00000000
1.35967984,0.91354513,0.53695960,0.01745689,0.00561798,0.13830396,0.35840512,0.29399777,0.17213781,0.00000000
1.36568284,0.89240549,0.51832844,0.01645016,0.00660481,0.14241344,0.34653237,0.29432056,0.15935935,0.00000000
1.37168584,0.87887948,0.50691385,0.01558165,0.00777976,0.14708974,0.33708246,0.29736814,0.14901759,0.00000000
1.37768884,0.87293742,0.50295167,0.01485268,0.00915593,0.15230551,0.33013391,0.30300922,0.14106462,0.00000000
1.38369185,0.87449733,0.50662251,0.01426296,0.01074568,0.15803359,0.32574053,0.31110303,0.13542353,0.00000000
1.38969485,0.88342513,0.51804985,0.01381071,0.01256002,0.16424644,0.32392963,0.32150097,0.13199286,0.00000000
1.39569785,0.89953360,0.53729658,0.01349272,0.01460794,0.17091568,0.32470008,0.33404771,0.13065073,0.00000000
1.40170085,0.92258072,0.56435991,0.01330442,0.01689574,0.17801140,0.32802050,0.34858180,0.13125881,0.00000000
1.40770385,0.95226744,0.59916502,0.01324000,0.01942641,0.18550163,0.33382751,0.36493582,0.13366585,0.00000000
1.41370685,0.98823540,0.64155774,0.01329241,0.02219891,0.19335180,0.34202445,0.38293628,0.13771100,0.00000000
1.41970985,1.03006498,0.69129687,0.01345354,0.02520771,0.20152421,0.35248049,0.40240342,0.14322665,0.00000000
1.42571286,1.07727415,0.74804672,0.01371422,0.02844228,0.20997764,0.36503036,0.42315096,0.15004107,0.00000000
1.43171586,1.12931846,0.81137052,0.01406442,0.03188675,0.21866700,0.37947488,0.44498604,0.15798063,0.00000000
1.43771886,1.18559257,0.88072555,0.01449329,0.03551979,0.22754314,0.39558210,0.46770949,0.16687185,0.00000000
1.44372186,1.24543356,0.95546036,0.01498935,0.03931458,0.23655280,0.41308944,0.49111653,0.17654326,0.00000000
1.44972486,1.30812637,1.03481508,0.01554061,0.04323904,0.24563871,0.43170653,0.51499790,0.18682699,0.00000000
1.45572786,1.37291122,1.11792492,0.01613477,0.04725621,0.25473984,0.45111897,0.53914173,0.19756028,0.00000000
1.46173087,1.43899326,1.20382741,0.01675935,0.05132487,0.26379189,0.47099275,0.56333586,0.20858686,0.00000000
1.46773387,1.50555417,1.29147349,0.01740188,0.05540030,0.27272792,0.49097947,0.58737077,0.21975821,0.00000000
1.47373687,1.57176551,1.37974233,0.01805010,0.05943522,0.28147930,0.51072211,0.61104306,0.23093468,0.00000000
1.47973987,1.63680359,1.46745971,0.01869216,0.06338085,0.28997672,0.52986121,0.63415924,0.24198653,0.00000000
1.48574287,1.69986524,1.55341946,0.01931675,0.06718805,0.29815150,0.54804151,0.65653983,0.25279488,0.00000000
1.49174587,1.76018417,1.63640738,0.01991332,0.07080849,0.30593707,0.56491867,0.67802349,0.26325248,0.00000000
1.49774887,1.81704717,1.71522676,0.02047223,0.07419584,0.31327058,0.58016602,0.69847101,0.27326435,0.00000000
1.50375188,1.86980972,1.78872474,0.02098490,0.07730688,0.32009458,0.59348120,0.71776899,0.28274830,0.00000000
1.50975488,1.91791024,1.85581845,0.02144394,0.08010251,0.32635879,0.60459238,0.73583289,0.29163527,0.00000000
1.51575788,1.96088251,1.91552007,0.02184325,0.08254863,0.33202180,0.61326407,0.75260936,0.29986946,0.00000000
1.52176088,1.99836563,1.96695976,0.02217811,0.08461684,0.33705267,0.61930212,0.76807760,0.30740835,0.00000000
1.52776388,2.03011105,2.00940571,0.02244524,0.08628500,0.34143226,0.62255802,0.78224953,0.31422245,0.00000000
1.53376688,2.05598641,2.04228056,0.02264281,0.08753751,0.34515427,0.62293209,0.79516886,0.32029488,0.00000000
1.53976988,2.07597580,2.06517367,0.02277042,0.08836548,0.34822592,0.62037576,0.80690880,0.32562082,0.00000000
1.54577289,2.09017649,2.07784883,0.02282909,0.08876662,0.35066804,0.61489248,0.81756851,0.33020662,0.00000000
1.55177589,2.09879203,2.08024735,0.02282114,0.08874510,0.35251468,0.60653765,0.82726840,0.33406891,0.00000000
1.55777889,2.10212221,2.07248644,0.02275008,0.08831111,0.35381214,0.59541712,0.83614439,0.33723338,0.00000000
1.56378189,2.10055000,2.05485324,0.02262048,0.08748045,0.35461733,0.58168474,0.84434127,0.33973355,0.00000000
1.56978489,2.09452618,2.02779481,0.02243779,0.08627401,0.35499567,0.56553864,0.85200569,0.34160933,0.00000000
1.57578789,2.08455232,1.99190469,0.02220813,0.08471718,0.35501846,0.54721666,0.85927874,0.34290560,0.00000000
1.58179090,2.07116287,1.94790660,0.02193812,0.08283929,0.35475983,0.52699094,0.86628879,0.34367070,0.00000000
1.58779390,2.05490715,1.89663606,0.02163461,0.08067309,0.35429358,0.50516185,0.87314488,0.34395497,0.00000000
1.59379690,2.03633212,1.83902061,0.02130450,0.07825422,0.35368982,0.48205158,0.87993088,0.34380946,0.00000000
1.59979990,2.01596682,1.77605927,0.02095455,0.07562078,0.35301182,0.45799745,0.88670105,0.34328464,0.00000000
1.60580290,1.99430911,1.70880211,0.02059116,0.07281293,0.35231317,0.43334535,0.89347705,0.34242949,0.00000000
1.61180590,1.97181531,1.63833022,0.02022026,0.06987256,0.35163534,0.40844337,0.90024670,0.34129070,0.00000000
1.61780890,1.94889336,1.56573684,0.01984716,0.06684304,0.35100600,0.38363586,0.90696468,0.33991227,0.00000000
1.62381191,1.92589945,1.49210981,0.01947653,0.06376890,0.35043806,0.35925816,0.91355514,0.33833534,0.00000000
1.62981491,1.90313845,1.41851572,0.01911231,0.06069565,0.34992948,0.33563207,0.91991606,0.33659839,0.00000000
1.63581791,1.88086766,1.34598582,0.01875780,0.05766949,0.34946407,0.31306210,0.92592532,0.33473773,0.00000000
1.64182091,1.85930361,1.27550376,0.01841568,0.05473708,0.34901300,0.29183269,0.93144802,0.33278820,0.00000000
1.64782391,1.83863128,1.20799510,0.01808814,0.05194515,0.34853712,0.27220628,0.93634470,0.33078415,0.00000000
1.65382691,1.81901483,1.14431841,0.01777700,0.04934017,0.34798980,0.25442221,0.94048005,0.32876045,0.00000000
1.65982991,1.80060907,1.08525777,0.01748389,0.04696782,0.34732022,0.23869638,0.94373151,0.32675363,0.00000000
1.66583292,1.78357066,1.03151661,0.01721042,0.04487247,0.34647690,0.22522158,0.94599726,0.32480292,0.00000000
1.67183592,1.76806813,0.98371233,0.01695831,0.04309651,0.34541109,0.21416826,0.94720318,0.32295117,0.00000000
1.67783892,1.75428981,0.94237189,0.01672961,0.04167961,0.34408001,0.20568562,0.94730830,0.32124555,0.00000000
1.68384192,1.74244907,0.90792792,0.01652678,0.04065787,0.34244959,0.19990281,0.94630840,0.31973796,0.00000000
1.68984492,1.73278620,0.88071536,0.01635280,0.04006296,0.34049667,0.19693017,0.94423758,0.31848515,0.00000000
1.69584792,1.72556674,0.86096855,0.01621121,0.03992120,0.33821038,0.19686015,0.94116761,0.31754849,0.00000000
1.70185093,1.72107622,0.84881881,0.01610613,0.04025260,0.33559281,0.19976792,0.93720532,0.31699336,0.00000000
1.70785393,1.71961138,0.84429258,0.01604217,0.04106995,0.33265881,0.20571154,0.93248794,0.31688827,0.00000000
1.71385693,1.72146853,0.84731032,0.01602436,0.04237800,0.32943516,0.21473150,0.92717691,0.31730371,0.00000000
