energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-2.97448724,3.30722353,0.00095675,0.07725155,0.41565819,0.45904427,0.12689031,1.99851509,0.00900502,0.91249519
-2.96848424,3.41303208,0.00096509,0.08063650,0.41229161,0.47640649,0.12858220,2.05831871,0.00895693,0.95060076
-2.96248124,3.52512042,0.00098000,0.08436714,0.41034696,0.49450106,0.13090485,2.12256083,0.00896807,0.98914170
-2.95647824,3.64075108,0.00100040,0.08837462,0.40951377,0.51292216,0.13370559,2.18974669,0.00903507,1.02719224
-2.95047524,3.75704475,0.00102511,0.09258563,0.40946824,0.53123910,0.13683021,2.25826576,0.00915332,1.06383661
-2.94447224,3.87107119,0.00105284,0.09692526,0.40988404,0.54900943,0.14012688,2.32644655,0.00931728,1.09819281
-2.93846923,3.97994562,0.00108226,0.10132000,0.41044297,0.56579308,0.14345016,2.39261593,0.00952087,1.12943650
-2.93246623,4.08092721,0.00111202,0.10570093,0.41084525,0.58116699,0.14666491,2.45516061,0.00975781,1.15682390
-2.92646323,4.17151598,0.00114077,0.11000690,0.41081897,0.59473956,0.14964996,2.51258858,0.01002209,1.17971311
-2.92046023,4.24954405,0.00116722,0.11418768,0.41012857,0.60616442,0.15230149,2.56358784,0.01030829,1.19758297
-2.91445723,4.31325773,0.00119016,0.11820671,0.40858184,0.61515290,0.15453587,2.60708015,0.01061202,1.21004863
-2.90845423,4.36138659,0.00120849,0.12204356,0.40603547,0.62148466,0.15629202,2.64226735,0.01093016,1.21687327
-2.90245123,4.39319653,0.00122126,0.12569579,0.40239870,0.62501599,0.15753289,2.66866805,0.01126123,1.21797542
-2.89644822,4.40852402,0.00122771,0.12918010,0.39763526,0.62568534,0.15824630,2.68614293,0.01160549,1.21343137
-2.89044522,4.40778970,0.00122726,0.13253269,0.39176327,0.62351594,0.15844479,2.69490717,0.01196511,1.20347258
-2.88444222,4.39198997,0.00121953,0.13580881,0.38485337,0.61861515,0.15816470,2.69552900,0.01234414,1.18847800
-2.87843922,4.36266643,0.00120435,0.13908128,0.37702494,0.61117073,0.15746426,2.68891408,0.01274843,1.16896144
-2.87243622,4.32185360,0.00118176,0.14243816,0.36844074,0.60144396,0.15642095,2.67627571,0.01318541,1.14555447
-2.86643322,4.27200661,0.00115200,0.14597949,0.35930005,0.58976000,0.15512801,2.65909176,0.01366382,1.11898521
-2.86043022,4.21591105,0.00111550,0.14981322,0.34983059,0.57649581,0.15369037,2.63904968,0.01419328,1.09005389
-2.85442721,4.15657837,0.00107284,0.15405047,0.34027951,0.56206611,0.15222011,2.61798138,0.01478383,1.05960598
-2.84842421,4.09713057,0.00102474,0.15880023,0.33090379,0.54690801,0.15083157,2.59779053,0.01544539,1.02850375
-2.84242121,4.04067861,0.00097204,0.16416380,0.32196029,0.53146481,0.14963634,2.58037489,0.01618713,0.99759749
-2.83641821,3.99019939,0.00091564,0.17022908,0.31369591,0.51616982,0.14873835,2.56754691,0.01701693,0.96769715
-2.83041521,3.94841594,0.00085648,0.17706506,0.30633816,0.50143068,0.14822924,2.56095564,0.01794073,0.93954569
-2.82441221,3.91768601,0.00079553,0.18471672,0.30008634,0.48761485,0.14818414,2.56201336,0.01896199,0.91379492
-2.81840920,3.89990325,0.00073373,0.19320059,0.29510393,0.47503699,0.14865819,2.57182991,0.02008118,0.89098480
-2.81240620,3.89641536,0.00067198,0.20250122,0.29151207,0.46394845,0.14968376,2.59115762,0.02129539,0.87152690
-2.80640320,3.90796257,0.00061111,0.21256873,0.28938468,0.45452945,0.15126858,2.62034936,0.02259800,0.85569251
-2.80040020,3.93463904,0.00055187,0.22331770,0.28874525,0.44688420,0.15339495,2.65933151,0.02397858,0.84360598
-2.79439720,3.97587897,0.00049491,0.23462737,0.28956535,0.44103898,0.15601984,2.70759337,0.02542281,0.83524327
-2.78839420,4.03046821,0.00044078,0.24634335,0.29176505,0.43694332,0.15907608,2.76419366,0.02691269,0.83043591
-2.78239120,4.09658093,0.00038991,0.25828074,0.29521520,0.43447408,0.16247452,2.82778401,0.02842681,0.82887991
-2.77638819,4.17184020,0.00034262,0.27022862,0.29974141,0.43344227,0.16610702,2.89664879,0.02994085,0.83014950
-2.77038519,4.25339996,0.00029914,0.28195578,0.30512969,0.43360222,0.16985027,2.96875990,0.03142819,0.83371497
-2.76438219,4.33804545,0.00025960,0.29321748,0.31113347,0.43466270,0.17357017,3.04184432,0.03286061,0.83896384
-2.75837919,4.42230791,0.00022405,0.30376300,0.31748189,0.43629953,0.17712658,3.11346201,0.03420919,0.84522471
-2.75237619,4.50258923,0.00019247,0.31334364,0.32388885,0.43816912,0.18037845,3.18109097,0.03544515,0.85179270
-2.74637319,4.57529158,0.00016477,0.32172097,0.33006274,0.43992240,0.18318880,3.24221618,0.03654083,0.85795555
-2.74037019,4.63694688,0.00014085,0.32867486,0.33571622,0.44121860,0.18542970,3.29441885,0.03747062,0.86301951
-2.73436718,4.68434130,0.00012057,0.33401099,0.34057605,0.44173841,0.18698674,3.33546258,0.03821183,0.86633390
-2.72836418,4.71462970,0.00010379,0.33756762,0.34439217,0.44119597,0.18776308,3.36337296,0.03874552,0.86731356
-2.72236118,4.72543607,0.00009037,0.33922119,0.34694620,0.43934930,0.18768278,3.37650755,0.03905718,0.86545847
-2.71635818,4.71493610,0.00008022,0.33889067,0.34805858,0.43600889,0.18669335,3.37361371,0.03913731,0.86036969
-2.71035518,4.68191908,0.00007326,0.33654033,0.34759444,0.43104421,0.18476745,3.35387208,0.03898180,0.85176146
-2.70435218,4.62582731,0.00006945,0.33218103,0.34546784,0.42438785,0.18190366,3.31692439,0.03859215,0.83946876
-2.69834917,4.54677198,0.00006885,0.32586972,0.34164431,0.41603747,0.17812639,3.26288472,0.03797547,0.82345053
-2.69234617,4.44552556,0.00007153,0.31770754,0.33614154,0.40605537,0.17348488,3.19233433,0.03714438,0.80378839
-2.68634317,4.32349174,0.00007767,0.30783626,0.32902832,0.39456594,0.16805142,3.10630048,0.03611661,0.78068117
-2.68034017,4.18265483,0.00008750,0.29643358,0.32042180,0.38175111,0.16191891,3.00622072,0.03491458,0.75443559
-2.67433717,4.02551115,0.00010134,0.28370724,0.31048313,0.36784414,0.15519782,2.89389443,0.03356472,0.72545362
-2.66833417,3.85498573,0.00011957,0.26988840,0.29941175,0.35312194,0.14801265,2.77142375,0.03209677,0.69421708
-2.66233117,3.67433797,0.00014265,0.25522443,0.28743857,0.33789630,0.14049824,2.64114665,0.03054295,0.66127025
-2.65632816,3.48706007,0.00017109,0.23997151,0.27481827,0.32250445,0.13279583,2.50556492,0.02893714,0.62720114
-2.65032516,3.29677235,0.00020545,0.22438730,0.26182111,0.30729909,0.12504914,2.36726977,0.02731399,0.59262219
-2.64432216,3.10711905,0.00024634,0.20872395,0.24872449,0.29263852,0.11740065,2.22886789,0.02570810,0.55815107
-2.63831916,2.92166831,0.00029437,0.19322161,0.23580454,0.27887680,0.10998800,2.09291048,0.02415319,0.52439229
-2.63231616,2.74381936,0.00035015,0.17810280,0.22332816,0.26635457,0.10294089,1.96182751,0.02268143,0.49192011
-2.62631316,2.57671951,0.00041429,0.16356766,0.21154558,0.25539050,0.09637828,1.83786910,0.02132272,0.46126339
-2.62031016,2.42319302,0.00048731,0.14979018,0.20068386,0.24627365,0.09040607,1.72305538,0.02010421,0.43289257
-2.61430715,2.28568318,0.00056968,0.13691554,0.19094132,0.23925695,0.08511536,1.61913605,0.01904980,0.40720920
-2.60830415,2.16620862,0.00066176,0.12505850,0.18248322,0.23455174,0.08058111,1.52755999,0.01817986,0.38453814
-2.60230115,2.06633395,0.00076376,0.11430281,0.17543860,0.23232361,0.07686134,1.44945535,0.01751095,0.36512250
-2.59629815,1.98715459,0.00087574,0.10470159,0.16989843,0.23268947,0.07399680,1.38561974,0.01705569,0.34912129
-2.59029515,1.92929525,0.00099757,0.09627850,0.16591507,0.23571589,0.07201109,1.33652010,0.01682270,0.33660966
-2.58429215,1.89292092,0.00112892,0.08902975,0.16350289,0.24141868,0.07091113,1.30230148,0.01681665,0.32758158
-2.57828914,1.87775921,0.00126921,0.08292655,0.16264006,0.24976372,0.07068796,1.28280372,0.01703828,0.32195468
-2.57228614,1.88313247,0.00141767,0.07791817,0.16327137,0.26066890,0.07131789,1.27758494,0.01748460,0.31957700
-2.56628314,1.90799822,0.00157325,0.07393517,0.16531183,0.27400719,0.07276384,1.28595056,0.01814904,0.32023527
-2.56028014,1.95099603,0.00173471,0.07089295,0.16865106,0.28961067,0.07497685,1.30698670,0.01902167,0.32366445
-2.55427714,2.01049919,0.00190058,0.06869527,0.17315811,0.30727543,0.07789773,1.33959649,0.02008942,0.32955812
-2.54827414,2.08466940,0.00206921,0.06723778,0.17868661,0.32676724,0.08145886,1.38253821,0.02133638,0.33757934
-2.54227114,2.17151290,0.00223879,0.06641144,0.18507999,0.34782779,0.08558591,1.43446389,0.02274407,0.34737167
-2.53626813,2.26893612,0.00240741,0.06610567,0.19217662,0.37018132,0.09019968,1.49395734,0.02429172,0.35856999
-2.53026513,2.37479971,0.00257307,0.06621127,0.19981470,0.39354160,0.09521783,1.55957048,0.02595663,0.37081077
-2.52426213,2.48696915,0.00273377,0.06662302,0.20783662,0.41761876,0.10055664,1.62985710,0.02771447,0.38374150
-2.51825913,2.60336106,0.00288756,0.06724192,0.21609279,0.44212613,0.10613253,1.70340325,0.02953966,0.39702912
-2.51225613,2.72198398,0.00303257,0.06797703,0.22444481,0.46678658,0.11186367,1.77885360,0.03140572,0.41036714
-2.50625313,2.84097286,0.00316710,0.06874692,0.23276781,0.49133840,0.11767124,1.85493341,0.03328567,0.42348138
-2.50025013,2.95861687,0.00328962,0.06948071,0.24095211,0.51554033,0.12348074,1.93046576,0.03515243,0.43613423
-2.49424712,3.07338008,0.00339888,0.07011876,0.24890398,0.53917585,0.12922303,2.00438406,0.03697925,0.44812750
-2.48824412,3.18391526,0.00349391,0.07061293,0.25654593,0.56205639,0.13483522,2.07573997,0.03874009,0.45930376
-2.48224112,3.28907094,0.00357405,0.07092653,0.26381612,0.58402351,0.14026146,2.14370706,0.04041008,0.46954648
-2.47623812,3.38789256,0.00363898,0.07103392,0.27066758,0.60495007,0.14545351,2.20758062,0.04196592,0.47877897
-2.47023512,3.47961818,0.00368874,0.07091990,0.27706687,0.62474029,0.15037123,2.26677443,0.04338627,0.48696240
-2.46423212,3.56367005,0.00372370,0.07057880,0.28299269,0.64332895,0.15498282,2.32081502,0.04465212,0.49409320
-2.45822911,3.63964291,0.00374457,0.07001346,0.28843443,0.66067963,0.15926505,2.36933429,0.04574713,0.50019984
-2.45222611,3.70729013,0.00375240,0.06923406,0.29339079,0.67678242,0.16320332,2.41206124,0.04665790,0.50533943
-2.44622311,3.76650888,0.00374850,0.06825690,0.29786863,0.69165093,0.16679152,2.44881345,0.04737421,0.50959425
-2.44022011,3.81732503,0.00373447,0.06710319,0.30188204,0.70531916,0.17003193,2.47948904,0.04788918,0.51306825
-2.43421711,3.85987886,0.00371209,0.06579777,0.30545174,0.71783804,0.17293488,2.50405946,0.04819932,0.51588378
-2.42821411,3.89441183,0.00368332,0.06436805,0.30860468,0.72927214,0.17551837,2.52256353,0.04830459,0.51817837
-2.42221111,3.92125497,0.00365026,0.06284296,0.31137394,0.73969650,0.17780759,2.53510281,0.04820830,0.52010178
-2.41620810,3.94081889,0.00361505,0.06125203,0.31379857,0.74919368,0.17983426,2.54183833,0.04791695,0.52181294
-2.41020510,3.95358525,0.00357986,0.05962463,0.31592358,0.75785135,0.18163592,2.54298847,0.04744005,0.52347703
-2.40420210,3.96009946,0.00354682,0.05798939,0.31779968,0.76576017,0.18325513,2.53882772,0.04678978,0.52526223
-2.39819910,3.96096408,0.00351800,0.05637373,0.31948272,0.77301211,0.18473850,2.52968586,0.04598064,0.52733626
-2.39219610,3.95683253,0.00349532,0.05480352,0.32103285,0.77969928,0.18613567,2.51594726,0.04502910,0.52986255
-2.38619310,3.94840238,0.00348053,0.05330287,0.32251310,0.78591296,0.18749821,2.49804966,0.04395313,0.53299590
-2.38019010,3.93640807,0.00347517,0.05189410,0.32398751,0.79174303,0.18887847,2.47648222,0.04277176,0.53687783
-2.37418709,3.92161228,0.00348055,0.05059769,0.32551882,0.79727752,0.19032835,2.45178226,0.04150461,0.54163145
-2.36818409,3.90479621,0.00349769,0.04943236,0.32716567,0.80260227,0.19189818,2.42453074,0.04017147,0.54735625
-2.36218109,3.88674831,0.00352732,0.04841517,0.32897958,0.80780062,0.19363550,2.39534603,0.03879183,0.55412284
-2.35617809,3.86825186,0.00356984,0.04756172,0.33100179,0.81295310,0.19558405,2.36487621,0.03738454,0.56196802
-2.35017509,3.85007166,0.00362536,0.04688624,0.33326026,0.81813693,0.19778276,2.33378988,0.03596739,0.57089041
-2.34417209,3.83294018,0.00369366,0.04640180,0.33576684,0.82342556,0.20026497,2.30276566,0.03455685,0.58084713
-2.33816908,3.81754381,0.00377422,0.04612041,0.33851515,0.82888793,0.20305777,2.27248083,0.03316779,0.59175161
-2.33216608,3.80450973,0.00386621,0.04605316,0.34147914,0.83458780,0.20618152,2.24359923,0.03181329,0.60347309
-2.32616308,3.79439404,0.00396860,0.04621028,0.34461250,0.84058286,0.20964960,2.21675895,0.03050449,0.61583775
-2.32016008,3.78767155,0.00408010,0.04660115,0.34784927,0.84692390,0.21346833,2.19256019,0.02925052,0.62863194
-2.31415708,3.78472781,0.00419930,0.04723431,0.35110539,0.85365393,0.21763702,2.17155352,0.02805844,0.64160714
-2.30815408,3.78585341,0.00432467,0.04811736,0.35428152,0.86080733,0.22214823,2.15422900,0.02693332,0.65448700
-2.30215108,3.79124094,0.00445467,0.04925678,0.35726670,0.86840901,0.22698807,2.14100629,0.02587826,0.66697589
-2.29614807,3.80098428,0.00458778,0.05065774,0.35994302,0.87647360,0.23213660,2.13222621,0.02489456,0.67876889
-2.29014507,3.81508025,0.00472258,0.05232378,0.36219083,0.88500466,0.23756824,2.12814354,0.02398186,0.68956277
-2.28414207,3.83343219,0.00485784,0.05425651,0.36389440,0.89399389,0.24325211,2.12892160,0.02313837,0.69906738
-2.27813907,3.85585506,0.00499254,0.05645512,0.36494764,0.90342028,0.24915238,2.13462838,0.02236110,0.70701704
-2.27213607,3.88208173,0.00512596,0.05891600,0.36525960,0.91324920,0.25522848,2.14523442,0.02164614,0.71318140
-2.26613307,3.91176998,0.00525769,0.06163223,0.36475944,0.92343149,0.26143518,2.16061254,0.02098898,0.71737508
-2.26013007,3.94450984,0.00538767,0.06459308,0.36340056,0.93390243,0.26772265,2.18053930,0.02038480,0.71946583
-2.25412706,3.97983111,0.00551618,0.06778360,0.36116370,0.94458082,0.27403639,2.20469838,0.01982878,0.71938065
-2.24812406,4.01721075,0.00564381,0.07118420,0.35805879,0.95536807,0.28031715,2.23268583,0.01931647,0.71710958
-2.24212106,4.05608033,0.00577147,0.07477034,0.35412543,0.96614757,0.28650087,2.26401723,0.01884410,0.71270704
-2.23611806,4.09583352,0.00590029,0.07851240,0.34943192,0.97678442,0.29251870,2.29813677,0.01840883,0.70629057
-2.23011506,4.13583381,0.00603154,0.08237559,0.34407298,0.98712566,0.29829725,2.33442818,0.01800911,0.69803705
-2.22411206,4.17542289,0.00616658,0.08632016,0.33816615,0.99700122,0.30375894,2.37222745,0.01764484,0.68817664
-2.21810905,4.21392981,0.00630672,0.09030179,0.33184710,1.00622574,0.30882283,2.41083715,0.01731762,0.67698468
-2.21210605,4.25068126,0.00645314,0.09427210,0.32526407,1.01460136,0.31340566,2.44954222,0.01703091,0.66477188
-2.20610305,4.28501328,0.00660676,0.09817951,0.31857172,1.02192158,0.31742334,2.48762672,0.01679006,0.65187344
-2.20010005,4.31628428,0.00676813,0.10197020,0.31192466,1.02797622,0.32079277,2.52439142,0.01660242,0.63863743
-2.19409705,4.34388948,0.00693736,0.10558928,0.30547110,1.03255737,0.32343403,2.55917150,0.01647724,0.62541300
-2.18809405,4.36727649,0.00711403,0.10898211,0.29934673,1.03546626,0.32527280,2.59135402,0.01642564,0.61253902
-2.18209105,4.38596156,0.00729714,0.11209569,0.29366931,1.03652075,0.32624302,2.62039458,0.01646041,0.60033350
-2.17608804,4.39954609,0.00748507,0.11488013,0.28853414,1.03556320,0.32628955,2.64583249,0.01659577,0.58908433
-2.17008504,4.40773264,0.00767558,0.11729008,0.28401063,1.03246835,0.32537073,2.66730404,0.01684713,0.57904150
-2.16408204,4.41033970,0.00786587,0.11928604,0.28014014,1.02715082,0.32346076,2.68455335,0.01723072,0.57041136
-2.15807904,4.40731452,0.00805262,0.12083568,0.27693517,1.01957178,0.32055163,2.69744031,0.01776319,0.56335269
-2.15207604,4.39874316,0.00823206,0.12191479,0.27437990,1.00974452,0.31665455,2.70594545,0.01846119,0.55797496
-2.14607304,4.38485723,0.00840013,0.12250820,0.27243209,0.99773841,0.31180076,2.71017147,0.01934090,0.55433850
-2.14007004,4.36603678,0.00855259,0.12261027,0.27102613,0.98368119,0.30604156,2.71034151,0.02041754,0.55245662
-2.13406703,4.34280899,0.00868520,0.12222522,0.27007717,0.96775914,0.29944767,2.70679413,0.02170484,0.55229927
-2.12806403,4.31584270,0.00879384,0.12136714,0.26948610,0.95021538,0.29210776,2.69997550,0.02321458,0.55379819
-2.12206103,4.28593874,0.00887471,0.12005973,0.26914500,0.93134601,0.28412626,2.69042897,0.02495608,0.55685297
-2.11605803,4.25401657,0.00892447,0.11833572,0.26894298,0.91149447,0.27562069,2.67878256,0.02693577,0.56133792
-2.11005503,4.22109772,0.00894036,0.11623621,0.26877200,0.89104430,0.26671836,2.66573506,0.02915679,0.56710925
-2.10405203,4.18828665,0.00892037,0.11380961,0.26853240,0.87041062,0.25755282,2.65204109,0.03161868,0.57401220
-2.09804902,4.15674997,0.00886329,0.11111066,0.26813794,0.85003065,0.24826023,2.63849587,0.03431710,0.58188796
-2.09204602,4.12769468,0.00876877,0.10819915,0.26752011,0.83035388,0.23897570,2.62592016,0.03724373,0.59057997
-2.08604302,4.10234641,0.00863737,0.10513871,0.26663144,0.81183209,0.22982990,2.61514578,0.04038620,0.59993935
-2.08004002,4.08192813,0.00847054,0.10199555,0.26544787,0.79490973,0.22094609,2.60700217,0.04372816,0.60982947
-2.07403702,4.06764017,0.00827057,0.09883723,0.26396991,0.78001498,0.21243764,2.60230414,0.04724951,0.62012936
-2.06803402,4.06064170,0.00804055,0.09573149,0.26222263,0.76755170,0.20440618,2.60184089,0.05092660,0.63073589
-2.06203102,4.06203408,0.00778421,0.09274517,0.26025464,0.75789241,0.19694042,2.60636642,0.05473272,0.64156488
-2.05602801,4.07284589,0.00750587,0.08994330,0.25813593,0.75137253,0.19011558,2.61659110,0.05863852,0.65255099
-2.05002501,4.09401965,0.00721023,0.08738823,0.25595485,0.74828560,0.18399353,2.63317423,0.06261253,0.66364645
-2.04402201,4.12639983,0.00690229,0.08513895,0.25381434,0.74887958,0.17862339,2.65671740,0.06662179,0.67481895
-2.03801901,4.17072189,0.00658714,0.08325055,0.25182764,0.75335404,0.17404251,2.68775838,0.07063242,0.68604851
-2.03201601,4.22760194,0.00626984,0.08177380,0.25011361,0.76185793,0.17027781,2.72676523,0.07461017,0.69732373
-2.02601301,4.29752661,0.00595530,0.08075485,0.24879199,0.77448787,0.16734713,2.77413070,0.07852105,0.70863755
-2.02001001,4.38084328,0.00564810,0.08023514,0.24797868,0.79128666,0.16526063,2.83016663,0.08233180,0.71998266
-2.01400700,4.47775033,0.00535244,0.08025132,0.24778135,0.81224198,0.16402197,2.89509863,0.08601033,0.73134685
-2.00800400,4.58828788,0.00507203,0.08083537,0.24829554,0.83728509,0.16362920,2.96906109,0.08952616,0.74270853
-2.00200100,4.71232937,0.00481004,0.08201478,0.24960134,0.86628962,0.16407531,3.05209291,0.09285066,0.75403274
-1.99599800,4.84957468,0.00456903,0.08381289,0.25176086,0.89907042,0.16534834,3.14413445,0.09595740,0.76526773
-1.98999500,4.99954555,0.00435100,0.08624925,0.25481647,0.93538284,0.16743112,3.24502592,0.09882230,0.77634255
-1.98399200,5.16158429,0.00415732,0.08934011,0.25878999,0.97492238,0.17030063,3.35450808,0.10142384,0.78716574
-1.97798899,5.33485655,0.00398885,0.09309894,0.26368267,1.01732519,0.17392703,3.47222522,0.10374324,0.79762533
-1.97198599,5.51835899,0.00384591,0.09753696,0.26947606,1.06216969,0.17827260,3.59773118,0.10576465,0.80759030
-1.96598299,5.71093244,0.00372839,0.10266376,0.27613361,1.10897944,0.18329051,3.73049822,0.10747530,0.81691349
-1.95997999,5.91128077,0.00363581,0.10848777,0.28360287,1.15722775,0.18892383,3.86992878,0.10886582,0.82543600
-1.95397699,6.11799528,0.00356744,0.11501672,0.29181824,1.20634391,0.19510464,4.01536987,0.10993043,0.83299292
-1.94797399,6.32958417,0.00352232,0.12225800,0.30070402,1.25572143,0.20175363,4.16612937,0.11066732,0.83942020
-1.94197099,6.54450607,0.00349945,0.13021878,0.31017758,1.30472796,0.20878006,4.32149350,0.11107891,0.84456234
-1.93596798,6.76120613,0.00349781,0.13890599,0.32015254,1.35271702,0.21608241,4.48074438,0.11117219,0.84828063
-1.92996498,6.97815314,0.00351645,0.14832596,0.33054174,1.39904102,0.22354950,4.64317659,0.11095902,0.85046138
-1.92396198,7.19387551,0.00355465,0.15848390,0.34125984,1.44306541,0.23106236,4.80811139,0.11045632,0.85102377
-1.91795898,7.40699431,0.00361188,0.16938293,0.35222545,1.48418328,0.23849657,4.97490759,0.10968620,0.84992682
-1.91195598,7.61625113,0.00368795,0.18102291,0.36336268,1.52183000,0.24572507,5.14296786,0.10867595,0.84717509
-1.90595298,7.82052922,0.00378299,0.19339891,0.37460205,1.55549733,0.25262146,5.31173990,0.10745782,0.84282260
-1.89994997,8.01886632,0.00389751,0.20649948,0.38588082,1.58474624,0.25906341,5.48071189,0.10606866,0.83697476
-1.89394697,8.21045835,0.00403237,0.22030465,0.39714267,1.60921812,0.26493618,5.64940221,0.10454935,0.82978801
-1.88794397,8.39465357,0.00418880,0.23478390,0.40833685,1.62864363,0.27013599,5.81734386,0.10294395,0.82146713
-1.88194097,8.57093737,0.00436833,0.24989400,0.41941693,1.64284902,0.27457320,5.98406428,0.10129874,0.81226017
-1.87593797,8.73890875,0.00457273,0.26557702,0.43033924,1.65175943,0.27817489,6.14906195,0.09966102,0.80245113
-1.86993497,8.89824972,0.00480395,0.28175852,0.44106117,1.65539917,0.28088697,6.31178116,0.09807781,0.79235080
-1.86393197,9.04868984,0.00506397,0.29834606,0.45153943,1.65388884,0.28267555,6.47158687,0.09659438,0.78228587
-1.85792896,9.18996801,0.00535471,0.31522818,0.46172845,1.64743949,0.28352749,6.62774159,0.09525281,0.77258706
-1.85192596,9.32179428,0.00567788,0.33227396,0.47157908,1.63634404,0.28345026,6.77938621,0.09409052,0.76357644
-1.84592296,9.44381419,0.00603483,0.34933324,0.48103754,1.62096635,0.28247087,6.92552664,0.09313886,0.75555489
-1.83991996,9.55557841,0.00642640,0.36623754,0.49004491,1.60172846,0.28063420,7.06502789,0.09242189,0.74878990
-1.83391696,9.65651982,0.00685276,0.38280187,0.49853702,1.57909644,0.27800060,7.19661683,0.09195527,0.74350447
-1.82791396,9.74594010,0.00731326,0.39882725,0.50644479,1.55356561,0.27464300,7.31889439,0.09174551,0.73986749
-1.82191096,9.82300722,0.00780632,0.41410402,0.51369513,1.52564563,0.27064373,7.43035763,0.09178940,0.73798620
-1.81590795,9.88676469,0.00832930,0.42841597,0.52021218,1.49584607,0.26609104,7.52943126,0.09207382,0.73790081
-1.80990495,9.93615268,0.00887843,0.44154493,0.52591895,1.46466315,0.26107571,7.61450794,0.09257591,0.73958187
-1.80390195,9.97004060,0.00944881,0.45327607,0.53073927,1.43256801,0.25568777,7.68399601,0.09326355,0.74293020
-1.79789895,9.98726998,0.01003433,0.46340334,0.53459996,1.39999695,0.25001356,7.73637288,0.09409621,0.74777973
-1.79189595,9.98670580,0.01062782,0.47173524,0.53743321,1.36734400,0.24413329,7.77024179,0.09502613,0.75390293
-1.78589295,9.96729416,0.01122111,0.47810044,0.53917895,1.33495600,0.23811908,7.78438970,0.09599973,0.76101883
-1.77988994,9.92812343,0.01180517,0.48235319,0.53978734,1.30313008,0.23203372,7.77784355,0.09695940,0.76880316
-1.77388694,9.86848607,0.01237034,0.48437831,0.53922118,1.27211377,0.22593012,7.74992228,0.09784529,0.77690045
-1.76788394,9.78793793,0.01290660,0.48409545,0.53745818,1.24210718,0.21985136,7.70028209,0.09859739,0.78493743
-1.76188094,9.68635199,0.01340381,0.48146258,0.53449310,1.21326730,0.21383143,7.62895274,0.09915751,0.79253730
-1.75587794,9.56396371,0.01385203,0.47647843,0.53033966,1.18571375,0.20789654,7.53636273,0.09947135,0.79933429
-1.74987494,9.42140531,0.01424190,0.46918387,0.52503210,1.15953572,0.20206684,7.42335212,0.09949040,0.80498799
-1.74387194,9.25972711,0.01456488,0.45966203,0.51862644,1.13479946,0.19635852,7.29117192,0.09917363,0.80919671
-1.73786893,9.08040421,0.01481365,0.44803726,0.51120125,1.11155592,0.19078604,7.14146975,0.09848901,0.81170951
-1.73186593,8.88532790,0.01498231,0.43447286,0.50285797,1.08984806,0.18536446,6.97626197,0.09741465,0.81233630
-1.72586293,8.67678154,0.01506669,0.41916765,0.49372066,1.06971726,0.18011167,6.79789336,0.09593964,0.81095559
-1.71985993,8.45740161,0.01506451,0.40235153,0.48393514,1.05120868,0.17505031,6.60898551,0.09406447,0.80751967
-1.71385693,8.23012523,0.01497549,0.38428012,0.47366752,1.03437511,0.17020943,6.41237611,0.09180104,0.80205695
-1.70785393,7.99812605,0.01480140,0.36522878,0.46310207,1.01927925,0.16562565,6.21105122,0.08917233,0.79467137
-1.70185093,7.76474094,0.01454606,0.34548601,0.45243851,1.00599432,0.16134381,6.00807324,0.08621161,0.78553904
-1.69584792,7.53339029,0.01421520,0.32534674,0.44188864,0.99460304,0.15741703,5.80650714,0.08296132,0.77490221
-1.68984492,7.30749491,0.01381632,0.30510544,0.43167253,0.98519516,0.15390629,5.60934763,0.07947173,0.76306086
-1.68384192,7.09039259,0.01335840,0.28504951,0.42201419,0.97786372,0.15087930,5.41944972,0.07579922,0.75036230
-1.67783892,6.88525725,0.01285166,0.26545300,0.41313696,0.97270032,0.14840900,5.23946493,0.07200449,0.73718934
-1.67183592,6.69502335,0.01230720,0.24657092,0.40525870,0.96978981,0.14657152,5.07178485,0.06815061,0.72394735
-1.66583292,6.52231798,0.01173661,0.22863431,0.39858682,0.96920459,0.14544377,4.91849362,0.06430114,0.71105091
-1.65982991,6.36940234,0.01115163,0.21184604,0.39331343,0.97099911,0.14510083,4.78133006,0.06051816,0.69891043
-1.65382691,6.23812418,0.01056377,0.19637763,0.38961065,0.97520458,0.14561310,4.66166011,0.05686057,0.68791934
-1.64782391,6.12988207,0.00998395,0.18236701,0.38762624,0.98182447,0.14704349,4.56045958,0.05338248,0.67844219
-1.64182091,6.04560191,0.00942220,0.16991717,0.38747956,0.99083089,0.14944466,4.47830689,0.05013187,0.67080410
-1.63581791,5.98572578,0.00888737,0.15909582,0.38925820,1.00216200,0.15285647,4.41538538,0.04714958,0.66528187
-1.62981491,5.95021308,0.00838692,0.14993594,0.39301513,1.01572073,0.15730380,4.37149444,0.04446852,0.66209684
-1.62381191,5.93855315,0.00792682,0.14243711,0.39876660,1.03137484,0.16279474,4.34606860,0.04211329,0.66140992
-1.61780890,5.94978911,0.00751138,0.13656763,0.40649087,1.04895820,0.16931939,4.33820391,0.04010009,0.66331855
-1.61180590,5.98255199,0.00714329,0.13226720,0.41612778,1.06827358,0.17684923,4.34669075,0.03843693,0.66785588
