energy_ev,total_up,Au_p_up,Au_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,1.47364811,1.12970208,0.74485137,0.07589322,0.29363134,0.26768135,0.00867129
-4.29514757,1.47231049,1.11972894,0.74334733,0.07621230,0.29381897,0.26656832,0.00875177
-4.28914457,1.47269534,1.11049408,0.74265198,0.07638743,0.29399833,0.26564619,0.00889088
-4.28314157,1.47515973,1.10237265,0.74290577,0.07643617,0.29424317,0.26503647,0.00908816
-4.27713857,1.48008208,1.09576703,0.74425112,0.07638098,0.29463316,0.26487530,0.00934265
-4.27113557,1.48784938,1.09109714,0.74682676,0.07624780,0.29525180,0.26530925,0.00965290
-4.26513257,1.49884388,1.08878975,0.75076204,0.07606469,0.29618436,0.26649090,0.01001686
-4.25912956,1.51343000,1.08926728,0.75617145,0.07586059,0.29751566,0.26857441,0.01043192
-4.25312656,1.53194223,1.09293674,0.76314967,0.07566411,0.29932807,0.27171106,0.01089488
-4.24712356,1.55467445,1.10017921,0.77176762,0.07550259,0.30169966,0.27604511,0.01140197
-4.24112056,1.58187119,1.11134010,0.78206948,0.07540137,0.30470250,0.28171001,0.01194888
-4.23511756,1.61372102,1.12672073,0.79407105,0.07538322,0.30840131,0.28882501,0.01253083
-4.22911456,1.65035219,1.14657098,0.80775928,0.07546808,0.31285225,0.29749228,0.01314265
-4.22311156,1.69183027,1.17108335,0.82309310,0.07567295,0.31810195,0.30779442,0.01377891
-4.21710855,1.73815760,1.20038805,0.84000517,0.07601191,0.32418661,0.31979254,0.01443406
-4.21110555,1.78927413,1.23454915,0.85840461,0.07649639,0.33113124,0.33352456,0.01510254
-4.20510255,1.84505907,1.27356150,0.87818011,0.07713536,0.33894882,0.34900393,0.01577900
-4.19909955,1.90533307,1.31734819,0.89920347,0.07793566,0.34763943,0.36621863,0.01645844
-4.19309655,1.96986028,1.36575861,0.92133302,0.07890223,0.35718931,0.38513027,0.01713635
-4.18709355,2.03835010,1.41856678,0.94441678,0.08003828,0.36756984,0.40567347,0.01780890
-4.18109055,2.11045841,1.47547019,0.96829516,0.08134535,0.37873643,0.42775543,0.01847302
-4.17508754,2.18578817,1.53608930,0.99280308,0.08282324,0.39062753,0.45125564,0.01912651
-4.16908454,2.26388966,1.59996784,1.01777141,0.08446976,0.40316367,0.47602599,0.01976808
-4.16308154,2.34426054,1.66657440,1.04302779,0.08628037,0.41624691,0.50189127,0.02039740
-4.15707854,2.42634627,1.73530563,1.06839701,0.08824769,0.42976056,0.52865009,0.02101501
-4.15107554,2.50954140,1.80549143,1.09370097,0.09036097,0.44356958,0.55607661,0.02162231
-4.14507254,2.59319218,1.87640256,1.11875860,0.09260549,0.45752162,0.58392284,0.02222139
-4.13906953,2.67660111,1.94726084,1.14338577,0.09496205,0.47144888,0.61192193,0.02281493
-4.13306653,2.75903382,2.01725204,1.16739568,0.09740654,0.48517081,0.63979221,0.02340602
-4.12706353,2.83972845,2.08554141,1.19059957,0.09990971,0.49849770,0.66724212,0.02399795
-4.12106053,2.91790765,2.15129139,1.21280813,0.10243714,0.51123501,0.69397594,0.02459401
-4.11505753,2.99279288,2.21368114,1.23383361,0.10494957,0.52318843,0.71970002,0.02519732
-4.10905453,3.06362070,2.27192700,1.25349246,0.10740346,0.53416939,0.74412955,0.02581062
-4.10305153,3.12966028,2.32530295,1.27160860,0.10975197,0.54400080,0.76699526,0.02643608
-4.09704852,3.19023128,2.37316010,1.28801695,0.11194620,0.55252277,0.78805005,0.02707520
-4.09104552,3.24472113,2.41494410,1.30256709,0.11393680,0.55959796,0.80707505,0.02772865
-4.08504252,3.29260081,2.45020942,1.31512679,0.11567575,0.56511631,0.82388472,0.02839622
-4.07903952,3.33343795,2.47862961,1.32558504,0.11711837,0.56899881,0.83833093,0.02907675
-4.07303652,3.36690660,2.50000282,1.33385443,0.11822536,0.57120014,0.85030556,0.02976817
-4.06703352,3.39279293,2.51425224,1.33987272,0.11896487,0.57170997,0.85974154,0.03046746
-4.06103052,3.41099655,2.52142121,1.34360329,0.11931433,0.57055281,0.86661235,0.03117080
-4.05502751,3.42152738,2.52166346,1.34503462,0.11926214,0.56778646,0.87092989,0.03187357
-4.04902451,3.42449835,2.51522893,1.34417883,0.11880895,0.56349913,0.87274095,0.03257057
-4.04302151,3.42011440,2.50244606,1.34106932,0.11796852,0.55780536,0.87212253,0.03325605
-4.03701851,3.40865879,2.48370182,1.33575778,0.11676802,0.55084100,0.86917627,0.03392396
-4.03101551,3.39047751,2.45942073,1.32831091,0.11524787,0.54275762,0.86402247,0.03456805
-4.02501251,3.36596304,2.43004413,1.31880706,0.11346093,0.53371657,0.85679391,0.03518203
-4.01900950,3.33553851,2.39601123,1.30733313,0.11147121,0.52388313,0.84763009,0.03575978
-4.01300650,3.29964335,2.35774293,1.29398192,0.10935202,0.51342097,0.83667208,0.03629546
-4.00700350,3.25872117,2.31562950,1.27885031,0.10718371,0.50248738,0.82405835,0.03678366
-4.00100050,3.21321067,2.27002264,1.26203823,0.10505110,0.49122932,0.80992168,0.03721951
-3.99499750,3.16353976,2.22123231,1.24364850,0.10304067,0.47978055,0.79438745,0.03759884
-3.98899450,3.11012302,2.16952818,1.22378756,0.10123761,0.46825988,0.77757309,0.03791820
-3.98299150,3.05336227,2.11514532,1.20256693,0.09972305,0.45677058,0.75958872,0.03817495
-3.97698849,2.99364968,2.05829339,1.18010511,0.09857126,0.44540081,0.74053881,0.03836728
-3.97098549,2.93137286,1.99916836,1.15652981,0.09784731,0.43422492,0.72052447,0.03849427
-3.96498249,2.86692096,1.93796562,1.13198003,0.09760499,0.42330549,0.69964629,0.03855583
-3.95897949,2.80069108,1.87489332,1.10660798,0.09788529,0.41269573,0.67800714,0.03855269
-3.95297649,2.73309403,1.81018485,1.08058030,0.09871532,0.40244218,0.65571494,0.03848637
-3.94697349,2.66455881,1.74410931,1.05407861,0.10010785,0.39258727,0.63288486,0.03835912
-3.94097049,2.59553516,1.67697924,1.02729909,0.10206129,0.38317161,0.60964089,0.03817385
-3.93496748,2.52649392,1.60915504,1.00045111,0.10456032,0.37423591,0.58611663,0.03793407
-3.92896448,2.45792490,1.54104569,0.97375493,0.10757681,0.36582222,0.56245514,0.03764378
-3.92296148,2.39033234,1.47310590,0.94743853,0.11107126,0.35797449,0.53880799,0.03730745
-3.91695848,2.32422830,1.40582978,0.92173368,0.11499441,0.35073855,0.51533346,0.03692993
-3.91095548,2.26012423,1.33974162,0.89687154,0.11928909,0.34416127,0.49219415,0.03651634
-3.90495248,2.19852129,1.27538443,0.87307793,0.12389214,0.33828933,0.46955403,0.03607204
-3.89894947,2.13990000,1.21330700,0.85056857,0.12873630,0.33316733,0.44757531,0.03560253
-3.89294647,2.08470982,1.15405028,0.82954445,0.13375193,0.32883577,0.42641515,0.03511339
-3.88694347,2.03335919,1.09813394,0.81018767,0.13886869,0.32532876,0.40622256,0.03461021
-3.88094047,1.98620660,1.04604393,0.79265778,0.14401685,0.32267179,0.38713555,0.03409848
-3.87493747,1.94355317,0.99822143,0.77708887,0.14912843,0.32087968,0.36927870,0.03358352
-3.86893447,1.90563698,0.95505403,0.76358750,0.15413805,0.31995484,0.35276130,0.03307044
-3.86293147,1.87262948,0.91686912,0.75223158,0.15898356,0.31988599,0.33767599,0.03256398
-3.85692846,1.84463416,0.88392987,0.74307003,0.16360651,0.32064743,0.32409799,0.03206852
-3.85092546,1.82168736,0.85643373,0.73612356,0.16795244,0.32219881,0.31208484,0.03158799
-3.84492246,1.80376134,0.83451319,0.73138612,0.17197113,0.32448569,0.30167665,0.03112583
-3.83891946,1.79076932,0.81823868,0.72882724,0.17561683,0.32744059,0.29289669,0.03068499
-3.83291646,1.78257239,0.80762316,0.72839510,0.17884856,0.33098461,0.28575232,0.03026792
-3.82691346,1.77898785,0.80262794,0.73002000,0.18163056,0.33502969,0.28023606,0.02987667
-3.82091046,1.77979877,0.80316932,0.73361838,0.18393273,0.33948112,0.27632678,0.02951293
-3.81490745,1.78476419,0.80912569,0.73909698,0.18573141,0.34424044,0.27399096,0.02917818
-3.80890445,1.79362971,0.82034446,0.74635712,0.18701011,0.34920846,0.27318382,0.02887379
-3.80290145,1.80613775,0.83664858,0.75529868,0.18776040,0.35428834,0.27385048,0.02860123
-3.79689845,1.82203712,0.85784234,0.76582389,0.18798282,0.35938847,0.27592688,0.02836220
-3.79089545,1.84109145,0.88371609,0.77784047,0.18768774,0.36442517,0.27934066,0.02815882
-3.78489245,1.86308576,0.91404978,0.79126396,0.18689595,0.36932492,0.28401189,0.02799376
-3.77888944,1.88783106,0.94861508,0.80601924,0.18563919,0.37402613,0.28985365,0.02787035
-3.77288644,1.91516635,0.98717618,0.82204092,0.18396017,0.37848028,0.29677259,0.02779266
-3.76688344,1.94495792,1.02948914,0.83927252,0.18191227,0.38265243,0.30466933,0.02776546
-3.76088044,1.97709579,1.07529983,0.85766458,0.17955873,0.38652105,0.31343883,0.02779418
-3.75487744,2.01148719,1.12434077,0.87717139,0.17697135,0.39007712,0.32297076,0.02788474
-3.74887444,2.04804739,1.17632674,0.89774673,0.17422866,0.39332263,0.33314976,0.02804330
-3.74287144,2.08668804,1.23094961,0.91933857,0.17141366,0.39626848,0.34385578,0.02827599
-3.73686843,2.12730360,1.28787257,0.94188303,0.16861112,0.39893192,0.35496427,0.02858849
-3.73086543,2.16975643,1.34672401,0.96529783,0.16590460,0.40133363,0.36634653,0.02898564
-3.72486243,2.21386124,1.40709148,0.98947561,0.16337325,0.40349455,0.37786992,0.02947093
-3.71885943,2.25936986,1.46851610,1.01427743,0.16108862,0.40543271,0.38939812,0.03004608
-3.71285643,2.30595723,1.53048789,1.03952694,0.15911156,0.40716013,0.40079148,0.03071054
-3.70685343,2.35320942,1.59244235,1.06500561,0.15748939,0.40867998,0.41190737,0.03146114
-3.70085043,2.40061479,1.65375890,1.09044931,0.15625352,0.40998424,0.42260061,0.03229168
-3.69484742,2.44755910,1.71376156,1.11554685,0.15541760,0.41105179,0.43272414,0.03319277
-3.68884442,2.49332518,1.77172219,1.13994057,0.15497639,0.41184730,0.44212979,0.03415166
-3.68284142,2.53709790,1.82686679,1.16322932,0.15490534,0.41232086,0.45066935,0.03515231
-3.67683842,2.57797463,1.87838483,1.18497396,0.15516104,0.41240839,0.45819594,0.03617553
-3.67083542,2.61498128,1.92544197,1.20470536,0.15568244,0.41203296,0.46456574,0.03719934
-3.66483242,2.64709381,1.96719574,1.22193480,0.15639283,0.41110691,0.46964006,0.03819943
-3.65882941,2.67326449,2.00281427,1.23616649,0.15720260,0.40953470,0.47328778,0.03914982
-3.65282641,2.69245221,2.03149719,1.24691187,0.15801253,0.40721646,0.47538811,0.04002354
-3.64682341,2.70365571,2.05249834,1.25370507,0.15871757,0.40405205,0.47583367,0.04079353
-3.64082041,2.70594835,2.06514933,1.25611900,0.15921086,0.39994542,0.47453366,0.04143347
-3.63481741,2.69851294,2.06888285,1.25378135,0.15938795,0.39480914,0.47141713,0.04191868
-3.62881441,2.68067493,2.06325484,1.24638968,0.15915083,0.38856887,0.46643607,0.04222705
-3.62281141,2.65193246,2.04796427,1.23372495,0.15841175,0.38116746,0.45956829,0.04233980
-3.61680840,2.61198158,2.02286945,1.21566279,0.15709663,0.37256868,0.45081973,0.04224221
-3.61080540,2.56073534,1.98799999,1.19218171,0.15514782,0.36276008,0.44022621,0.04192419
-3.60480240,2.49833568,1.94356352,1.16336811,0.15252620,0.35175513,0.42785430,0.04138070
-3.59879940,2.42515723,1.88994659,1.12941735,0.14921250,0.33959431,0.41380137,0.04061192
-3.59279640,2.34180281,1.82770951,1.09063105,0.14520777,0.32634517,0.39819456,0.03962333
-3.58679340,2.24909050,1.75757513,1.04741050,0.14053306,0.31210133,0.38118873,0.03842552
-3.58079040,2.14803295,1.68041187,1.00024650,0.13522828,0.29698043,0.36296349,0.03703379
-3.57478739,2.03980964,1.59721166,0.94970599,0.12935039,0.28112113,0.34371924,0.03546769
-3.56878439,1.92573343,1.50906361,0.89641610,0.12297100,0.26467944,0.32367249,0.03375027
-3.56278139,1.80721290,1.41712469,0.84104635,0.11617345,0.24782423,0.30305059,0.03190737
-3.55677839,1.68571206,1.32258853,0.78428974,0.10904967,0.23073255,0.28208606,0.02996672
-3.55077539,1.56270945,1.22665376,0.72684357,0.10169680,0.21358461,0.26101084,0.02795708
-3.54477239,1.43965813,1.13049323,0.66939087,0.09421390,0.19655892,0.24005066,0.02590736
-3.53876938,1.31794840,1.03522533,0.61258307,0.08669872,0.17982765,0.21941971,0.02384579
-3.53276638,1.19887459,0.94188852,0.55702471,0.07924481,0.16355244,0.19931596,0.02179914
-3.52676338,1.08360712,0.85142008,0.50326058,0.07193897,0.14788085,0.17991713,0.01979211
-3.52076038,0.97317063,0.76463948,0.45176577,0.06485921,0.13294359,0.16137768,0.01784678
-3.51475738,0.86842872,0.68223706,0.40293877,0.05807312,0.11885245,0.14382661,0.01598221
-3.50875438,0.77007542,0.60476790,0.35709765,0.05163687,0.10569919,0.12736639,0.01421418
-3.50275138,0.67863303,0.53265083,0.31447935,0.04559468,0.09355523,0.11207285,0.01255510
-3.49674837,0.59445615,0.46617220,0.27524160,0.03997871,0.08247201,0.09799592,0.01101400
-3.49074537,0.51774081,0.40549381,0.23946732,0.03480953,0.07248222,0.08516130,0.00959665
-3.48474237,0.44853803,0.35066435,0.20717102,0.03009681,0.06360137,0.07357277,0.00830581
-3.47873937,0.38677063,0.30163348,0.17830659,0.02584038,0.05583001,0.06321504,0.00714147
-3.47273637,0.33225238,0.25826774,0.15277622,0.02203149,0.04915606,0.05405696,0.00610125
-3.46673337,0.28470826,0.22036752,0.13043973,0.01865415,0.04355746,0.04605504,0.00518078
-3.46073037,0.24379500,0.18768418,0.11112405,0.01568663,0.03900468,0.03915690,0.00437405
-3.45472736,0.20912102,0.15993674,0.09463238,0.01310281,0.03546329,0.03330472,0.00367386
-3.44872436,0.18026489,0.13682742,0.08075263,0.01087361,0.03289621,0.02843843,0.00307211
-3.44272136,0.15679205,0.11805565,0.06926511,0.00896817,0.03126575,0.02449859,0.00256024
-3.43671836,0.13826911,0.10333007,0.05994912,0.00735499,0.03053531,0.02142891,0.00212945
-3.43071536,0.12427558,0.09237832,0.05258836,0.00600288,0.03067065,0.01917820,0.00177095
-3.42471236,0.11441305,0.08495445,0.04697526,0.00488167,0.03164082,0.01770187,0.00147625
-3.41870935,0.10831167,0.08084389,0.04291414,0.00396286,0.03341858,0.01696297,0.00123723
-3.41270635,0.10563409,0.07986600,0.04022331,0.00322002,0.03598057,0.01693249,0.00104628
-3.40670335,0.10607714,0.08187427,0.03873624,0.00262906,0.03930688,0.01758937,0.00089644
-3.40070035,0.10937146,0.08675441,0.03830194,0.00216839,0.04338047,0.01891981,0.00078133
-3.39469735,0.11527930,0.09442037,0.03878457,0.00181891,0.04818609,0.02091623,0.00069528
-3.38869435,0.12359091,0.10480867,0.04006267,0.00156398,0.05370902,0.02357575,0.00063323
-3.38269135,0.13411970,0.11787131,0.04202784,0.00138926,0.05993356,0.02689833,0.00059077
-3.37668834,0.14669671,0.13356741,0.04458326,0.00128254,0.06684126,0.03088465,0.00056406
-3.37068534,0.16116438,0.15185417,0.04764202,0.00123349,0.07440914,0.03553367,0.00054980
-3.36468234,0.17737019,0.17267738,0.05112540,0.00123343,0.08260783,0.04084024,0.00054518
-3.35867934,0.19516040,0.19596182,0.05496118,0.00127508,0.09139970,0.04679256,0.00054784
-3.35267634,0.21437406,0.22160227,0.05908208,0.00135233,0.10073721,0.05336981,0.00055580
-3.34667334,0.23483772,0.24945518,0.06342437,0.00146002,0.11056141,0.06053995,0.00056744
-3.34067034,0.25636101,0.27933182,0.06792666,0.00159375,0.12080076,0.06825795,0.00058145
-3.33466733,0.27873339,0.31099306,0.07252902,0.00174971,0.13137048,0.07646431,0.00059681
-3.32866433,0.30172223,0.34414640,0.07717235,0.00192458,0.14217228,0.08508429,0.00061274
-3.32266133,0.32507250,0.37844538,0.08179811,0.00211540,0.15309477,0.09402771,0.00062871
-3.31665833,0.34850808,0.41349181,0.08634838,0.00231960,0.16401453,0.10318948,0.00064440
-3.31065533,0.37173490,0.44884087,0.09076628,0.00253493,0.17479791,0.11245084,0.00065971
-3.30465233,0.39444588,0.48400912,0.09499671,0.00275954,0.18530350,0.12168147,0.00067477
-3.29864932,0.41632755,0.51848536,0.09898750,0.00299206,0.19538538,0.13074225,0.00068990
-3.29264632,0.43706829,0.55174405,0.10269080,0.00323171,0.20489694,0.13948869,0.00070568
-3.28664332,0.45636791,0.58326089,0.10606475,0.00347847,0.21369535,0.14777497,0.00072293
-3.28064032,0.47394822,0.61253002,0.10907540,0.00373318,0.22164629,0.15545839,0.00074273
-3.27463732,0.48956423,0.63908219,0.11169872,0.00399785,0.22862906,0.16240403,0.00076646
-3.26863432,0.50301558,0.66250324,0.11392265,0.00427572,0.23454166,0.16848956,0.00079580
-3.26263132,0.51415749,0.68245185,0.11574918,0.00457157,0.23930565,0.17360982,0.00083279
-3.25662831,0.52291099,0.69867600,0.11719613,0.00489181,0.24287065,0.17768109,0.00087981
-3.25062531,0.52927161,0.71102717,0.11829882,0.00524467,0.24521818,0.18064483,0.00093964
-3.24462231,0.53331629,0.71947161,0.11911125,0.00564030,0.24636458,0.18247067,0.00101546
-3.23861931,0.53520786,0.72409807,0.11970681,0.00609080,0.24636296,0.18315854,0.00111086
-3.23261631,0.53519688,0.72512139,0.12017850,0.00661019,0.24530393,0.18273980,0.00122982
-3.22661331,0.53362052,0.72288181,0.12063835,0.00721434,0.24331499,0.18127734,0.00137670
-3.22061031,0.53089831,0.71783977,0.12121625,0.00792073,0.24055867,0.17886466,0.00155622
-3.21460730,0.52752482,0.71056623,0.12205799,0.00874816,0.23722924,0.17562383,0.00177338
-3.20860430,0.52405929,0.70172893,0.12332257,0.00971633,0.23354821,0.17170264,0.00203340
-3.20260130,0.52111253,0.69207484,0.12517875,0.01084535,0.22975874,0.16727077,0.00234162
-3.19659830,0.51933145,0.68240959,0.12780098,0.01215510,0.22611899,0.16251543,0.00270338
-3.19059530,0.51938155,0.67357443,0.13136475,0.01366451,0.22289479,0.15763644,0.00312386
-3.18459230,0.52192814,0.66642174,0.13604147,0.01539078,0.22035186,0.15284101,0.00360796
-3.17858929,0.52761664,0.66178972,0.14199306,0.01734857,0.21874770,0.14833840,0.00416010
-3.17258629,0.53705292,0.66047746,0.14936636,0.01954910,0.21832370,0.14433470,0.00478405
-3.16658329,0.55078398,0.66322093,0.15828766,0.02199934,0.21929746,0.14102778,0.00548274
-3.16058029,0.56927995,0.67067098,0.16885739,0.02470118,0.22185581,0.13860271,0.00625808
-3.15457729,0.59291785,0.68337385,0.18114530,0.02765075,0.22614869,0.13722757,0.00711081
-3.14857429,0.62196766,0.70175496,0.19518625,0.03083788,0.23228407,0.13704989,0.00804037
-3.14257129,0.65658129,0.72610634,0.21097687,0.03424564,0.24032418,0.13819376,0.00904474
-3.13656828,0.69678470,0.75657804,0.22847317,0.03785026,0.25028298,0.14075746,0.01012044
-3.13056528,0.74247347,0.79317371,0.24758927,0.04162114,0.26212526,0.14481180,0.01126244
-3.12456228,0.79341209,0.83575034,0.26819733,0.04552119,0.27576699,0.15039908,0.01246423
-3.11855928,0.84923668,0.88402196,0.29012879,0.04950748,0.29107728,0.15753247,0.01371787
-3.11255628,0.90946140,0.93756714,0.31317681,0.05353205,0.30788151,0.16619604,0.01501414
-3.10655328,0.97348798,0.99583969,0.33709996,0.05754308,0.32596576,0.17634510,0.01634265
-3.10055028,1.04061826,1.05818236,0.36162698,0.06148623,0.34508227,0.18790696,0.01769214
-3.09454727,1.11006905,1.12384258,0.38646253,0.06530608,0.36495564,0.20078202,0.01905065
-3.08854427,1.18098913,1.19199000,0.41129366,0.06894776,0.38528968,0.21484511,0.02040579
-3.08254127,1.25247745,1.26173500,0.43579688,0.07235858,0.40577465,0.22994719,0.02174503
-3.07653827,1.32360224,1.33214760,0.45964547,0.07548963,0.42609456,0.24591723,0.02305598
-3.07053527,1.39342032,1.40227633,0.48251685,0.07829718,0.44593439,0.26256443,0.02432658
-3.06453227,1.46099612,1.47116644,0.50409978,0.08074406,0.46498701,0.27968071,0.02554537
-3.05852926,1.52541996,1.53787727,0.52410106,0.08280062,0.48295968,0.29704354,0.02670165
-3.05252626,1.58582513,1.60149828,0.54225165,0.08444545,0.49957986,0.31441918,0.02778562
-3.04652326,1.64140359,1.66116383,0.55831200,0.08566585,0.51460039,0.33156623,0.02878851
-3.04052026,1.69142003,1.71606644,0.57207643,0.08645779,0.52780391,0.34823959,0.02970261
-3.03451726,1.73522416,1.76546873,0.58337659,0.08682567,0.53900654,0.36419489,0.03052130
-3.02851426,1.77226123,1.80871395,0.59208382,0.08678170,0.54806081,0.37919314,0.03123906
-3.02251126,1.80208082,1.84523537,0.59811069,0.08634498,0.55485782,0.39300576,0.03185141
-3.01650825,1.82434396,1.87456460,0.60141145,0.08554044,0.55932889,0.40541975,0.03235492
-3.01050525,1.83882856,1.89633884,0.60198182,0.08439756,0.56144649,0.41624297,0.03274714
-3.00450225,1.84543340,1.91030720,0.59985788,0.08294906,0.56122463,0.42530922,0.03302662
-2.99849925,1.84418045,1.91633608,0.59511451,0.08122956,0.55871880,0.43248318,0.03319287
-2.99249625,1.83521571,1.91441325,0.58786313,0.07927436,0.55402526,0.43766473,0.03324642
-2.98649325,1.81880838,1.90465066,0.57824920,0.07711830,0.54727992,0.44079262,0.03318886
-2.98049025,1.79534818,1.88728556,0.56644921,0.07479483,0.53865653,0.44184731,0.03302291
-2.97448724,1.76534078,1.86267954,0.55266746,0.07233531,0.52836433,0.44085263,0.03275253
-2.96848424,1.72940098,1.83131524,0.53713254,0.06976853,0.51664491,0.43787624,0.03238295
-2.96248124,1.68824364,1.79379021,0.52009358,0.06712043,0.50376835,0.43302876,0.03192085
-2.95647824,1.64267202,1.75080781,0.50181623,0.06441409,0.49002859,0.42646144,0.03137433
-2.95047524,1.59356363,1.70316482,0.48257842,0.06166983,0.47573786,0.41836242,0.03075300
-2.94447224,1.54185348,1.65173578,0.46266589,0.05890554,0.46122045,0.40895168,0.03006789
-2.93846923,1.48851503,1.59745420,0.44236752,0.05613701,0.44680557,0.39847464,0.02933138
-2.93246623,1.43453905,1.54129092,0.42197040,0.05337840,0.43281979,0.38719488,0.02855704
-2.92646323,1.38091093,1.48423023,0.40175496,0.05064258,0.41957882,0.37538590,0.02775937
-2.92046023,1.32858695,1.42724437,0.38198987,0.04794158,0.40737933,0.36332252,0.02695346
-2.91445723,1.27847038,1.37126726,0.36292719,0.04528682,0.39649066,0.35127206,0.02615463
-2.90845423,1.23138813,1.31716862,0.34479767,0.04268938,0.38714704,0.33948567,0.02537798
-2.90245123,1.18806898,1.26572933,0.32780644,0.04016000,0.37954051,0.32819032,0.02463789
-2.89644822,1.14912416,1.21761927,0.31212925,0.03770916,0.37381491,0.31758156,0.02394758
-2.89044522,1.11503129,1.17337856,0.29790935,0.03534692,0.37006128,0.30781756,0.02331857
-2.88444222,1.08612232,1.13340317,0.28525529,0.03308274,0.36831489,0.29901455,0.02276023
-2.87843922,1.06257632,1.09793566,0.27423955,0.03092527,0.36855415,0.29124399,0.02227947
-2.87243622,1.04441733,1.06706153,0.26489825,0.02888211,0.37070151,0.28453149,0.02188033
-2.86643322,1.03151765,1.04071141,0.25723196,0.02695960,0.37462648,0.27885755,0.02156384
-2.86043022,1.02360655,1.01866919,0.25120747,0.02516262,0.38015051,0.27416013,0.02132793
-2.85442721,1.02028405,1.00058570,0.24676063,0.02349450,0.38705386,0.27033893,0.02116746
-2.84842421,1.02103931,0.98599740,0.24379998,0.02195703,0.39508391,0.26726113,0.02107437
-2.84242121,1.02527290,0.97434921,0.24221121,0.02055055,0.40396488,0.26476838,0.02103804
-2.83641821,1.03232194,0.96502055,0.24186207,0.01927415,0.41340825,0.26268468,0.02104561
-2.83041521,1.04148712,0.95735333,0.24260761,0.01812600,0.42312366,0.26082487,0.02108257
-2.82441221,1.05206035,0.95068070,0.24429560,0.01710380,0.43282977,0.25900329,0.02113330
-2.81840920,1.06335198,0.94435526,0.24677168,0.01620524,0.44226451,0.25704221,0.02118171
-2.81240620,1.07471634,0.93777546,0.24988429,0.01542856,0.45119438,0.25477980,0.02121192
-2.80640320,1.08557462,0.93040928,0.25348902,0.01477321,0.45942243,0.25207716,0.02120885
-2.80040020,1.09543430,0.92181399,0.25745232,0.01424039,0.46679456,0.24882419,0.02115891
-2.79439720,1.10390429,0.91165158,0.26165438,0.01383368,0.47320395,0.24494417,0.02105047
-2.78839420,1.11070557,0.89969911,0.26599135,0.01355953,0.47859355,0.24039674,0.02087438
-2.78239120,1.11567698,0.88585410,0.27037657,0.01342779,0.48295654,0.23517935,0.02062431
-2.77638819,1.11877630,0.87013472,0.27474122,0.01345198,0.48633500,0.22932714,0.02029695
-2.77038519,1.12007694,0.85267528,0.27903414,0.01364959,0.48881679,0.22291127,0.01989220
-2.76438219,1.11976057,0.83371746,0.28322129,0.01404210,0.49053107,0.21603593,0.01941308
-2.75837919,1.11810647,0.81359793,0.28728465,0.01465493,0.49164260,0.20883411,0.01886566
-2.75237619,1.11547821,0.79273320,0.29122091,0.01551715,0.49234526,0.20146246,0.01825879
-2.74637319,1.11230836,0.77160241,0.29504005,0.01666105,0.49285503,0.19409545,0.01760377
-2.74037019,1.10908207,0.75072906,0.29876384,0.01812145,0.49340282,0.18691896,0.01691393
-2.73436718,1.10632004,0.73066232,0.30242442,0.01993492,0.49422721,0.18012385,0.01620417
-2.72836418,1.10456151,0.71195876,0.30606294,0.02213870,0.49556757,0.17389943,0.01549047
-2.72236118,1.10434770,0.69516494,0.30972829,0.02476949,0.49765742,0.16842722,0.01478932
-2.71635818,1.10620602,0.68080153,0.31347593,0.02786213,0.50071838,0.16387521,0.01411725
-2.71035518,1.11063525,0.66934910,0.31736662,0.03144808,0.50495446,0.16039268,0.01349032
-2.70435218,1.11809175,0.66123592,0.32146517,0.03555384,0.51054690,0.15810572,0.01292365
-2.69834917,1.12897681,0.65682775,0.32583897,0.04019933,0.51764948,0.15711362,0.01243102
-2.69234617,1.14362517,0.65641983,0.33055627,0.04539622,0.52638413,0.15748607,0.01202450
-2.68634317,1.16229460,0.66023078,0.33568423,0.05114644,0.53683704,0.15926131,0.01171418
-2.68034017,1.18515678,0.66839851,0.34128655,0.05744066,0.54905511,0.16244518,0.01150792
-2.67433717,1.21228945,0.68097800,0.34742094,0.06425714,0.56304287,0.16701107,0.01141116
-2.66833417,1.24367023,0.69794088,0.35413622,0.07156070,0.57875999,0.17290081,0.01142690
-2.66233117,1.27917217,0.71917681,0.36146949,0.07930214,0.59611948,0.18002637,0.01155556
-2.65632816,1.31856156,0.74449652,0.36944315,0.08741800,0.61498675,0.18827246,0.01179510
-2.65032516,1.36149835,0.77363670,0.37806231,0.09583080,0.63517986,0.19749983,0.01214100
-2.64432216,1.40753955,0.80626668,0.38731257,0.10444972,0.65647099,0.20754939,0.01258648
-2.63831916,1.45614601,0.84199679,0.39715844,0.11317187,0.67858943,0.21824680,0.01312265
-2.63231616,1.50669270,0.88038867,0.40754261,0.12188398,0.70122620,0.22940779,0.01373874
-2.62631316,1.55848286,0.92096718,0.41838622,0.13046462,0.72404036,0.24084372,0.01442237
-2.62031016,1.61076562,0.96323389,0.42959023,0.13878681,0.74666694,0.25236748,0.01515992
-2.61430715,1.66275704,1.00668192,0.44103789,0.14672105,0.76872641,0.26379950,0.01593683
-2.60830415,1.71366396,1.05081176,0.45259832,0.15413852,0.78983546,0.27497361,0.01673808
-2.60230115,1.76270988,1.09514755,0.46413112,0.16091453,0.80961867,0.28574268,0.01754852
