energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-2.98049025,2.47789458,0.02648199,0.03184269,0.38800318,1.11832062,0.38498449,1.20640277,0.17079341,0.00000000
-2.97448724,2.57234021,0.02762209,0.03202384,0.41239364,1.19046084,0.39421022,1.22897270,0.17761381,0.00000000
-2.96848424,2.66683651,0.02872356,0.03214189,0.43815423,1.26487497,0.40286280,1.24977651,0.18450005,0.00000000
-2.96248124,2.76018703,0.02978423,0.03220405,0.46504581,1.34060654,0.41092887,1.26851487,0.19141359,0.00000000
-2.95647824,2.85122563,0.03080310,0.03221890,0.49281213,1.41665987,0.41841637,1.28493806,0.19832276,0.00000000
-2.95047524,2.93883414,0.03178014,0.03219610,0.52118279,1.49201595,0.42535337,1.29884837,0.20520272,0.00000000
-2.94447224,3.02196008,0.03271600,0.03214593,0.54987682,1.56565035,0.43178635,1.31010152,0.21203540,0.00000000
-2.93846923,3.09963406,0.03361171,0.03207901,0.57860690,1.63655259,0.43777787,1.31860684,0.21880920,0.00000000
-2.93246623,3.17098632,0.03446837,0.03200592,0.60708389,1.70374658,0.44340373,1.32432641,0.22551858,0.00000000
-2.92646323,3.23526192,0.03528681,0.03193691,0.63502184,1.76631157,0.44874958,1.32727313,0.23216340,0.00000000
-2.92046023,3.29183405,0.03606730,0.03188162,0.66214307,1.82340289,0.45390722,1.32750770,0.23874806,0.00000000
-2.91445723,3.34021492,0.03680927,0.03184887,0.68818331,1.87427195,0.45897042,1.32513465,0.24528042,0.00000000
-2.90845423,3.38006370,0.03751109,0.03184644,0.71289662,1.91828450,0.46403073,1.32029749,0.25177051,0.00000000
-2.90245123,3.41119123,0.03816991,0.03188094,0.73606006,1.95493672,0.46917304,1.31317298,0.25822910,0.00000000
-2.89644822,3.43356109,0.03878156,0.03195767,0.75747773,1.98386836,0.47447132,1.30396488,0.26466609,0.00000000
-2.89044522,3.44728691,0.03934054,0.03208056,0.77698430,2.00487225,0.47998466,1.29289707,0.27108892,0.00000000
-2.88444222,3.45262582,0.03984005,0.03225208,0.79444766,2.01789989,0.48575365,1.28020643,0.27750092,0.00000000
-2.87843922,3.44996835,0.04027217,0.03247326,0.80977081,2.02306260,0.49179747,1.26613550,0.28389985,0.00000000
-2.87243622,3.43982467,0.04062804,0.03274364,0.82289276,2.02062821,0.49811170,1.25092538,0.29027656,0.00000000
-2.86643322,3.42280806,0.04089813,0.03306135,0.83378854,2.01101309,0.50466705,1.23480879,0.29661399,0.00000000
-2.86043022,3.39961565,0.04107255,0.03342310,0.84246829,1.99476990,0.51140910,1.21800377,0.30288639,0.00000000
-2.85442721,3.37100746,0.04114146,0.03382431,0.84897547,1.97257121,0.51825909,1.20070803,0.30905908,0.00000000
-2.84842421,3.33778412,0.04109540,0.03425919,0.85338428,1.94518973,0.52511577,1.18309427,0.31508847,0.00000000
-2.84242121,3.30076429,0.04092574,0.03472083,0.85579640,1.91347559,0.53185827,1.16530651,0.32092260,0.00000000
-2.83641821,3.26076229,0.04062500,0.03520137,0.85633720,1.87833173,0.53834983,1.14745755,0.32650203,0.00000000
-2.83041521,3.21856688,0.04018731,0.03569215,0.85515151,1.84068809,0.54444235,1.12962766,0.33176111,0.00000000
-2.82441221,3.17492177,0.03960867,0.03618382,0.85239918,1.80147573,0.54998144,1.11186444,0.33662952,0.00000000
-2.81840920,3.13050854,0.03888722,0.03666662,0.84825057,1.76160173,0.55481184,1.09418384,0.34103402,0.00000000
-2.81240620,3.08593242,0.03802352,0.03713044,0.84288214,1.72192587,0.55878289,1.07657225,0.34490040,0.00000000
-2.80640320,3.04171149,0.03702058,0.03756513,0.83647230,1.68323999,0.56175390,1.05898948,0.34815541,0.00000000
-2.80040020,2.99826937,0.03588402,0.03796056,0.82919761,1.64625056,0.56359910,1.04137259,0.35072871,0.00000000
-2.79439720,2.95593174,0.03462192,0.03830694,0.82122954,1.61156535,0.56421201,1.02364026,0.35255468,0.00000000
-2.78839420,2.91492647,0.03324480,0.03859488,0.81273181,1.57968415,0.56350897,1.00569761,0.35357409,0.00000000
-2.78239120,2.87538742,0.03176533,0.03881562,0.80385838,1.55099415,0.56143191,0.98744122,0.35373558,0.00000000
-2.77638819,2.83736131,0.03019809,0.03896120,0.79475205,1.52576944,0.55794993,0.96876426,0.35299688,0.00000000
-2.77038519,2.80081742,0.02855922,0.03902457,0.78554375,1.50417468,0.55306003,0.94956144,0.35132583,0.00000000
-2.76438219,2.76565949,0.02686601,0.03899975,0.77635236,1.48627232,0.54678671,0.92973370,0.34870111,0.00000000
-2.75837919,2.73173903,0.02513645,0.03888194,0.76728496,1.47203258,0.53918067,0.90919254,0.34511278,0.00000000
-2.75237619,2.69886948,0.02338882,0.03866761,0.75843740,1.46134568,0.53031662,0.88786378,0.34056257,0.00000000
-2.74637319,2.66684031,0.02164120,0.03835459,0.74989503,1.45403510,0.52029037,0.86569076,0.33506401,0.00000000
-2.74037019,2.63543040,0.01991105,0.03794210,0.74173345,1.44987130,0.50921535,0.84263684,0.32864235,0.00000000
-2.73436718,2.60442001,0.01821482,0.03743083,0.73401900,1.44858490,0.49721871,0.81868721,0.32133426,0.00000000
-2.72836418,2.57360069,0.01656759,0.03682285,0.72680906,1.44987856,0.48443716,0.79384993,0.31318750,0.00000000
-2.72236118,2.54278285,0.01498282,0.03612166,0.72015183,1.45343709,0.47101276,0.76815625,0.30426023,0.00000000
-2.71635818,2.51180053,0.01347207,0.03533207,0.71408570,1.45893528,0.45708877,0.74166023,0.29462034,0.00000000
-2.71035518,2.48051352,0.01204493,0.03446012,0.70863811,1.46604337,0.44280575,0.71443761,0.28434445,0.00000000
-2.70435218,2.44880680,0.01070890,0.03351296,0.70382399,1.47443013,0.42829808,0.68658415,0.27351682,0.00000000
-2.69834917,2.41658775,0.00946947,0.03249867,0.69964385,1.48376390,0.41369086,0.65821336,0.26222808,0.00000000
-2.69234617,2.38378165,0.00833011,0.03142608,0.69608181,1.49371191,0.39909748,0.62945382,0.25057376,0.00000000
-2.68634317,2.35032604,0.00729250,0.03030460,0.69310358,1.50393875,0.38461780,0.60044622,0.23865274,0.00000000
-2.68034017,2.31616487,0.00635665,0.02914397,0.69065489,1.51410436,0.37033708,0.57134010,0.22656552,0.00000000
-2.67433717,2.28124304,0.00552119,0.02795409,0.68866041,1.52386270,0.35632550,0.54229068,0.21441253,0.00000000
-2.66833417,2.24550226,0.00478355,0.02674481,0.68702349,1.53286141,0.34263851,0.51345559,0.20229235,0.00000000
-2.66233117,2.20887884,0.00414031,0.02552572,0.68562704,1.54074345,0.32931778,0.48499194,0.19030002,0.00000000
-2.65632816,2.17130389,0.00358740,0.02430602,0.68433550,1.54715096,0.31639273,0.45705358,0.17852547,0.00000000
-2.65032516,2.13270639,0.00312038,0.02309441,0.68299814,1.55173182,0.30388262,0.42978882,0.16705214,0.00000000
-2.64432216,2.09301912,0.00273468,0.02189894,0.68145372,1.55414879,0.29179899,0.40333857,0.15595579,0.00000000
-2.63831916,2.05218739,0.00242580,0.02072704,0.67953625,1.55409118,0.28014833,0.37783493,0.14530367,0.00000000
-2.63231616,2.01018013,0.00218948,0.01958543,0.67708185,1.55128859,0.26893491,0.35340040,0.13515386,0.00000000
-2.62631316,1.96700274,0.00202185,0.01848021,0.67393628,1.54552606,0.25816351,0.33014740,0.12555510,0.00000000
-2.62031016,1.92271091,0.00191948,0.01741688,0.66996288,1.53665987,0.24784197,0.30817831,0.11654678,0.00000000
-2.61430715,1.87742454,0.00187950,0.01640042,0.66505054,1.52463297,0.23798333,0.28758584,0.10815932,0.00000000
-2.60830415,1.83134058,0.00189954,0.01543541,0.65912105,1.50948915,0.22860756,0.26845359,0.10041477,0.00000000
-2.60230115,1.78474403,0.00197773,0.01452610,0.65213572,1.49138487,0.21974262,0.25085690,0.09332757,0.00000000
-2.59629815,1.73801595,0.00211266,0.01367656,0.64410052,1.47059789,0.21142492,0.23486355,0.08690554,0.00000000
-2.59029515,1.69163780,0.00230323,0.01289072,0.63506961,1.44753188,0.20369900,0.22053463,0.08115084,0.00000000
-2.58429215,1.64619143,0.00254859,0.01217247,0.62514690,1.42271640,0.19661659,0.20792510,0.07606106,0.00000000
-2.57828914,1.60235438,0.00284794,0.01152570,0.61448538,1.39680199,0.19023495,0.19708422,0.07163010,0.00000000
-2.57228614,1.56089023,0.00320044,0.01095431,0.60328435,1.37055005,0.18461467,0.18805569,0.06784911,0.00000000
-2.56628314,1.52263426,0.00360498,0.01046220,0.59178437,1.34481783,0.17981693,0.18087755,0.06470717,0.00000000
-2.56028014,1.48847468,0.00406010,0.01005323,0.58026025,1.32053876,0.17590053,0.17558166,0.06219182,0.00000000
-2.55427714,1.45933008,0.00456377,0.00973112,0.56901236,1.29869886,0.17291866,0.17219302,0.06028942,0.00000000
-2.54827414,1.43612379,0.00511331,0.00949932,0.55835650,1.28030983,0.17091568,0.17072877,0.05898528,0.00000000
-2.54227114,1.41975626,0.00570526,0.00936091,0.54861294,1.26637999,0.16992410,0.17119695,0.05826366,0.00000000
-2.53626813,1.41107629,0.00633527,0.00931843,0.54009496,1.25788386,0.16996181,0.17359522,0.05810753,0.00000000
-2.53026513,1.41085225,0.00699807,0.00937369,0.53309747,1.25573165,0.17102979,0.17790943,0.05849829,0.00000000
-2.52426213,1.41974450,0.00768747,0.00952760,0.52788622,1.26073961,0.17311044,0.18411222,0.05941535,0.00000000
-2.51825913,1.43827973,0.00839635,0.00978001,0.52468794,1.27360229,0.17616645,0.19216175,0.06083568,0.00000000
-2.51225613,1.46682843,0.00911674,0.01012955,0.52368197,1.29486773,0.18014053,0.20200056,0.06273335,0.00000000
-2.50625313,1.50558613,0.00983992,0.01057344,0.52499354,1.32491625,0.18495574,0.21355466,0.06507917,0.00000000
-2.50025013,1.55455907,0.01055654,0.01110743,0.52868902,1.36394367,0.19051667,0.22673298,0.06784031,0.00000000
-2.49424712,1.61355491,0.01125682,0.01172568,0.53477327,1.41194941,0.19671117,0.24142715,0.07098015,0.00000000
-2.48824412,1.68217869,0.01193076,0.01242074,0.54318913,1.46872984,0.20341286,0.25751166,0.07445819,0.00000000
-2.48224112,1.75983424,0.01256833,0.01318354,0.55381895,1.53387706,0.21048401,0.27484454,0.07823018,0.00000000
-2.47623812,1.84573112,0.01315971,0.01400347,0.56648813,1.60678321,0.21777901,0.29326838,0.08224839,0.00000000
-2.47023512,1.93889682,0.01369560,0.01486850,0.58097042,1.68665015,0.22514804,0.31261190,0.08646215,0.00000000
-2.46423212,2.03819408,0.01416739,0.01576535,0.59699467,1.77250418,0.23244102,0.33269197,0.09081845,0.00000000
-2.45822911,2.14234276,0.01456743,0.01667978,0.61425288,1.86321554,0.23951163,0.35331600,0.09526283,0.00000000
-2.45222611,2.24994577,0.01488925,0.01759684,0.63240915,1.95752206,0.24622131,0.37428477,0.09974038,0.00000000
-2.44622311,2.35951855,0.01512774,0.01850128,0.65110916,2.05405640,0.25244311,0.39539562,0.10419688,0.00000000
-2.44022011,2.46952115,0.01527931,0.01937796,0.66999001,2.15137609,0.25806537,0.41644583,0.10858002,0.00000000
-2.43421711,2.57839221,0.01534199,0.02021229,0.68869005,2.24799575,0.26299501,0.43723628,0.11284076,0.00000000
-2.42821411,2.68458410,0.01531554,0.02099072,0.70685839,2.34242055,0.26716047,0.45757517,0.11693462,0.00000000
-2.42221111,2.78659811,0.01520143,0.02170118,0.72416395,2.43318006,0.27051417,0.47728175,0.12082300,0.00000000
-2.41620810,2.88301897,0.01500285,0.02233362,0.74030378,2.51886177,0.27303446,0.49618996,0.12447444,0.00000000
-2.41020510,2.97254772,0.01472461,0.02288042,0.75501057,2.59814328,0.27472691,0.51415181,0.12786571,0.00000000
-2.40420210,3.05403206,0.01437307,0.02333674,0.76805911,2.66982252,0.27562504,0.53104050,0.13098271,0.00000000
-2.39819910,3.12649349,0.01395594,0.02370090,0.77927175,2.73284524,0.27579036,0.54675301,0.13382125,0.00000000
-2.39219610,3.18915032,0.01348212,0.02397454,0.78852264,2.78632897,0.27531168,0.56121227,0.13638739,0.00000000
-2.38619310,3.24143611,0.01296146,0.02416278,0.79574088,2.82958317,0.27430371,0.57436860,0.13869763,0.00000000
-2.38019010,3.28301282,0.01240454,0.02427417,0.80091238,2.86212475,0.27290493,0.58620047,0.14077862,0.00000000
-2.37418709,3.31377844,0.01182240,0.02432057,0.80408055,2.88368894,0.27127474,0.59671453,0.14266663,0.00000000
-2.36818409,3.33386870,0.01122625,0.02431685,0.80534570,2.89423499,0.26958992,0.60594484,0.14440656,0.00000000
-2.36218109,3.34365277,0.01062726,0.02428053,0.80486333,2.89394666,0.26804040,0.61395126,0.14605063,0.00000000
-2.35617809,3.34372301,0.01003628,0.02423118,0.80284102,2.88322757,0.26682445,0.62081706,0.14765674,0.00000000
-2.35017509,3.33487891,0.00946360,0.02418983,0.79953428,2.86269124,0.26614343,0.62664585,0.14928654,0.00000000
-2.34417209,3.31810558,0.00891873,0.02417824,0.79524115,2.83314627,0.26619605,0.63155773,0.15100322,0.00000000
-2.33816908,3.29454725,0.00841026,0.02421810,0.79029565,2.79557682,0.26717248,0.63568501,0.15286919,0.00000000
-2.33216608,3.26547653,0.00794566,0.02433024,0.78506024,2.75111885,0.26924835,0.63916737,0.15494360,0.00000000
-2.32616308,3.23226015,0.00753119,0.02453378,0.77991735,2.70103264,0.27257883,0.64214689,0.15727993,0.00000000
-2.32016008,3.19632217,0.00717184,0.02484541,0.77526009,2.64667233,0.27729310,0.64476291,0.15992366,0.00000000
-2.31415708,3.15910584,0.00687131,0.02527865,0.77148248,2.58945309,0.28348928,0.64714702,0.16291013,0.00000000
-2.30815408,3.12203515,0.00663199,0.02584329,0.76896927,2.53081694,0.29123015,0.64941848,0.16626278,0.00000000
-2.30215108,3.08647744,0.00645505,0.02654489,0.76808585,2.47219812,0.30053984,0.65168007,0.16999174,0.00000000
-2.29614807,3.05370843,0.00634054,0.02738454,0.76916839,2.41498902,0.31140162,0.65401480,0.17409298,0.00000000
-2.29014507,3.02488082,0.00628752,0.02835874,0.77251485,2.36050776,0.32375714,0.65648357,0.17854801,0.00000000
-2.28414207,3.00099779,0.00629419,0.02945944,0.77837687,2.30996855,0.33750697,0.65912388,0.18332424,0.00000000
-2.27813907,2.98289251,0.00635813,0.03067440,0.78695334,2.26445571,0.35251283,0.66194985,0.18837601,0.00000000
-2.27213607,2.97121439,0.00647651,0.03198764,0.79838566,2.22490245,0.36860124,0.66495350,0.19364631,0.00000000
-2.26613307,2.96642292,0.00664626,0.03338008,0.81275516,2.19207511,0.38556876,0.66810728,0.19906912,0.00000000
-2.26013007,2.96878925,0.00686434,0.03483043,0.83008290,2.16656344,0.40318861,0.67136789,0.20457233,0.00000000
-2.25412706,2.97840558,0.00712794,0.03631609,0.85033188,2.14877732,0.42121849,0.67468110,0.21008121,0.00000000
-2.24812406,2.99520190,0.00743472,0.03781426,0.87341175,2.13895005,0.43940928,0.67798747,0.21552217,0.00000000
-2.24212106,3.01896932,0.00778293,0.03930301,0.89918581,2.13714782,0.45751449,0.68122862,0.22082677,0.00000000
-2.23611806,3.04938883,0.00817162,0.04076237,0.92748014,2.14328504,0.47529985,0.68435381,0.22593581,0.00000000
-2.23011506,3.08606395,0.00860074,0.04217543,0.95809434,2.15714463,0.49255283,0.68732627,0.23080319,0.00000000
-2.22411206,3.12855571,0.00907120,0.04352928,0.99081349,2.17840220,0.50909154,0.69012921,0.23539948,0.00000000
-2.21810905,3.17641774,0.00958493,0.04481580,1.02542063,2.20665277,0.52477272,0.69277073,0.23971494,0.00000000
-2.21210605,3.22922978,0.01014482,0.04603230,1.06170906,2.24143876,0.53949820,0.69528770,0.24376180,0.00000000
-2.20610305,3.28662738,0.01075464,0.04718188,1.09949387,2.28227748,0.55321979,0.69774788,0.24757569,0.00000000
-2.20010005,3.34832607,0.01141893,0.04827357,1.13862180,2.32868683,0.56594199,0.70025043,0.25121599,0.00000000
-2.19409705,3.41413831,0.01214279,0.04932218,1.17897891,2.38020754,0.57772250,0.70292430,0.25476514,0.00000000
-2.18809405,3.48398210,0.01293166,0.05034782,1.22049542,2.43642085,0.58867033,0.70592473,0.25832679,0.00000000
-2.18209105,3.55788012,0.01379101,0.05137522,1.26314717,2.49696050,0.59894155,0.70942769,0.26202272,0.00000000
-2.17608804,3.63594934,0.01472604,0.05243271,1.30695357,2.56151827,0.60873262,0.71362257,0.26598877,0.00000000
-2.17008504,3.71838112,0.01574134,0.05355099,1.35197180,2.62984279,0.61827174,0.71870327,0.27036968,0.00000000
-2.16408204,3.80541242,0.01684050,0.05476177,1.39828737,2.70173152,0.62780817,0.72485809,0.27531319,0.00000000
-2.15807904,3.89728955,0.01802579,0.05609616,1.44600129,2.77701632,0.63760029,0.73225885,0.28096340,0.00000000
-2.15207604,3.99422595,0.01929774,0.05758309,1.49521452,2.85554353,0.64790257,0.74104973,0.28745387,0.00000000
-2.14607304,4.09635624,0.02065486,0.05924764,1.54601016,2.93714947,0.65895209,0.75133637,0.29490046,0.00000000
-2.14007004,4.20368885,0.02209330,0.06110954,1.59843443,3.02163294,0.67095521,0.76317571,0.30339449,0.00000000
-2.13406703,4.31606001,0.02360667,0.06318169,1.65247728,3.10872645,0.68407487,0.77656727,0.31299630,0.00000000
-2.12806403,4.43309153,0.02518580,0.06546896,1.70805386,3.19806781,0.69841925,0.79144615,0.32372957,0.00000000
-2.12206103,4.55415531,0.02681870,0.06796723,1.76498771,3.28917410,0.71403215,0.80767831,0.33557680,0.00000000
-2.11605803,4.67834677,0.02849053,0.07066279,1.82299704,3.38141985,0.73088570,0.82505852,0.34847599,0.00000000
-2.11005503,4.80446933,0.03018374,0.07353205,1.88168477,3.47402100,0.74887577,0.84331110,0.36231896,0.00000000
-2.10405203,4.93103180,0.03187824,0.07654165,1.94053341,3.56602621,0.76782036,0.86209357,0.37695125,0.00000000
-2.09804902,5.05625935,0.03355176,0.07964904,1.99890531,3.65631650,0.78746117,0.88100339,0.39217388,0.00000000
-2.09204602,5.17811895,0.03518027,0.08280337,2.05604861,3.74361406,0.80746835,0.89958736,0.40774684,0.00000000
-2.08604302,5.29435865,0.03673847,0.08594676,2.11110920,3.82650033,0.82744846,0.91735361,0.42339439,0.00000000
-2.08004002,5.40255989,0.03820043,0.08901595,2.16314836,3.90344316,0.84695524,0.93378573,0.43881192,0.00000000
-2.07403702,5.50020127,0.03954026,0.09194418,2.21116560,3.97283242,0.86550293,0.94835840,0.45367423,0.00000000
-2.06803402,5.58473121,0.04073280,0.09466327,2.25412612,4.03302255,0.88258165,0.96055416,0.46764499,0.00000000
-2.06203102,5.65364706,0.04175437,0.09710581,2.29099165,4.08238083,0.89767422,0.96988039,0.48038689,0.00000000
-2.05602801,5.70457699,0.04258352,0.09920743,2.32075358,4.11933899,0.91027376,0.97588597,0.49157233,0.00000000
-2.05002501,5.73536168,0.04320167,0.10090891,2.34246697,4.14244619,0.91990134,0.97817695,0.50089405,0.00000000
-2.04402201,5.74413179,0.04359376,0.10215828,2.35528395,4.15042095,0.92612303,0.97643042,0.50807532,0.00000000
-2.03801901,5.72937815,0.04374878,0.10291253,2.35848506,4.14219960,0.92856548,0.97040615,0.51287941,0.00000000
-2.03201601,5.69001136,0.04366018,0.10313918,2.35150709,4.11697910,0.92692965,0.95995549,0.51511775,0.00000000
-2.02601301,5.62540809,0.04332612,0.10281737,2.33396618,4.07425215,0.92100178,0.94502705,0.51465667,0.00000000
-2.02001001,5.53544216,0.04274966,0.10193861,2.30567516,4.01383295,0.91066155,0.92566916,0.51142220,0.00000000
-2.01400700,5.42049891,0.04193869,0.10050710,2.26665424,3.93587244,0.89588675,0.90202885,0.50540305,0.00000000
-2.00800400,5.28147236,0.04090581,0.09853963,2.21713474,3.84086219,0.87675462,0.87434754,0.49665141,0.00000000
-2.00200100,5.11974528,0.03966796,0.09606505,2.15755551,3.72962689,0.85343966,0.84295369,0.48528164,0.00000000
-1.99599800,4.93715329,0.03824605,0.09312339,2.08855245,3.60330569,0.82620820,0.80825275,0.47146709,0.00000000
-1.98999500,4.73593462,0.03666436,0.08976467,2.01094146,3.46332324,0.79540996,0.77071489,0.45543492,0.00000000
-1.98399200,4.51866782,0.03494993,0.08604734,1.92569568,3.31135185,0.76146709,0.73086110,0.43745943,0.00000000
-1.97798899,4.28820018,0.03313188,0.08203664,1.83391815,3.14926628,0.72486116,0.68924822,0.41785411,0.00000000
-1.97198599,4.04756996,0.03124067,0.07780278,1.73681086,2.97909327,0.68611872,0.64645357,0.39696263,0.00000000
-1.96598299,3.79992559,0.02930741,0.07341903,1.63564173,2.80295774,0.64579608,0.60305979,0.37514939,0.00000000
-1.95997999,3.54844489,0.02736312,0.06895982,1.53171077,2.62302794,0.60446387,0.55964032,0.35278970,0.00000000
-1.95397699,3.29625742,0.02543810,0.06449898,1.42631673,2.44146160,0.56269202,0.51674623,0.33026020,0.00000000
-1.94797399,3.04637252,0.02356133,0.06010802,1.32072542,2.26035493,0.52103568,0.47489450,0.30792964,0.00000000
-1.94197099,2.80161507,0.02175998,0.05585462,1.21614092,2.08169627,0.48002251,0.43455832,0.28615040,0.00000000
-1.93596798,2.56457096,0.02005889,0.05180128,1.11368034,1.90732553,0.44014168,0.39615933,0.26525098,0.00000000
-1.92996498,2.33754306,0.01848034,0.04800422,1.01435298,1.73890077,0.40183490,0.36006203,0.24552949,0.00000000
-1.92396198,2.12251852,0.01704366,0.04451254,0.91904413,1.57787220,0.36548947,0.32657022,0.22724838,0.00000000
-1.91795898,1.92114744,0.01576514,0.04136748,0.82850390,1.42546411,0.33143352,0.29592549,0.21063043,0.00000000
-1.91195598,1.73473234,0.01465784,0.03860206,0.74334079,1.28266461,0.29993332,0.26830735,0.19585595,0.00000000
-1.90595298,1.56422791,0.01373158,0.03624083,0.66402003,1.15022275,0.27119250,0.24383496,0.18306111,0.00000000
-1.89994997,1.41024983,0.01299291,0.03429983,0.59086611,1.02865251,0.24535294,0.22257017,0.17233750,0.00000000
-1.89394697,1.27309140,0.01244513,0.03278672,0.52406904,0.91824277,0.22249731,0.20452148,0.16373260,0.00000000
-1.88794397,1.15274658,0.01208839,0.03170110,0.46369373,0.81907229,0.20265263,0.18964880,0.15725125,0.00000000
-1.88194097,1.04893811,0.01191974,0.03103495,0.40969184,0.73102885,0.18579491,0.17786863,0.15285785,0.00000000
-1.87593797,0.96114920,0.01193331,0.03077316,0.36191533,0.65383131,0.17185445,0.16905965,0.15047932,0.00000000
-1.86993497,0.88865766,0.01212036,0.03089419,0.32013125,0.58705373,0.16072161,0.16306830,0.15000860,0.00000000
-1.86393197,0.83057107,0.01246954,0.03137088,0.28403692,0.53015050,0.15225274,0.15971439,0.15130870,0.00000000
-1.85792896,0.78586230,0.01296702,0.03217122,0.25327515,0.48248178,0.14627635,0.15879658,0.15421708,0.00000000
-1.85192596,0.75340417,0.01359677,0.03325931,0.22744890,0.44333834,0.14259901,0.16009766,0.15855044,0.00000000
-1.84592296,0.73200286,0.01434078,0.03459628,0.20613511,0.41196530,0.14101123,0.16338955,0.16410962,0.00000000
-1.83991996,0.72042919,0.01517941,0.03614131,0.18889728,0.38758417,0.14129298,0.16843803,0.17068475,0.00000000
-1.83391696,0.71744753,0.01609174,0.03785262,0.17529673,0.36941292,0.14321887,0.17500714,0.17806032,0.00000000
-1.82791396,0.72184185,0.01705596,0.03968844,0.16490222,0.35668357,0.14656304,0.18286323,0.18602023,0.00000000
-1.82191096,0.73243861,0.01804982,0.04160801,0.15729808,0.34865735,0.15110344,0.19177860,0.19435262,0.00000000
-1.81590795,0.74812621,0.01905111,0.04357247,0.15209066,0.34463716,0.15662582,0.20153479,0.20285440,0.00000000
-1.80990495,0.76787096,0.02003815,0.04554564,0.14891320,0.34397722,0.16292707,0.21192530,0.21133527,0.00000000
-1.80390195,0.79072925,0.02099029,0.04749473,0.14742925,0.34609014,0.16981807,0.22275787,0.21962128,0.00000000
-1.79789895,0.81585598,0.02188839,0.04939089,0.14733468,0.35045131,0.17712590,0.23385626,0.22755767,0.00000000
-1.79189595,0.84250924,0.02271528,0.05120958,0.14835845,0.35660073,0.18469547,0.24506131,0.23501097,0.00000000
-1.78589295,0.87005143,0.02345614,0.05293082,0.15026229,0.36414266,0.19239044,0.25623158,0.24187034,0.00000000
-1.77988994,0.89794686,0.02409885,0.05453923,0.15283948,0.37274311,0.20009355,0.26724329,0.24804811,0.00000000
-1.77388694,0.92575642,0.02463423,0.05602389,0.15591290,0.38212567,0.20770625,0.27798985,0.25347955,0.00000000
-1.76788394,0.95312964,0.02505613,0.05737811,0.15933250,0.39206584,0.21514775,0.28838079,0.25812194,0.00000000
-1.76188094,0.97979475,0.02536148,0.05859901,0.16297245,0.40238443,0.22235359,0.29834046,0.26195301,0.00000000
-1.75587794,1.00554744,0.02555018,0.05968704,0.16672814,0.41294029,0.22927365,0.30780645,0.26496900,0.00000000
-1.74987494,1.03023912,0.02562492,0.06064547,0.17051319,0.42362295,0.23586996,0.31672793,0.26718239,0.00000000
-1.74387194,1.05376530,0.02559085,0.06147978,0.17425658,0.43434547,0.24211433,0.32506405,0.26861950,0.00000000
-1.73786893,1.07605509,0.02545518,0.06219720,0.17790020,0.44503806,0.24798584,0.33278262,0.26931817,0.00000000
-1.73186593,1.09706229,0.02522676,0.06280622,0.18139681,0.45564260,0.25346865,0.33985914,0.26932574,0.00000000
-1.72586293,1.11675878,0.02491559,0.06331622,0.18470849,0.46610873,0.25854995,0.34627629,0.26869729,0.00000000
-1.71985993,1.13513066,0.02453229,0.06373723,0.18780572,0.47639128,0.26321841,0.35202400,0.26749443,0.00000000
-1.71385693,1.15217717,0.02408763,0.06407980,0.19066702,0.48644957,0.26746316,0.35710008,0.26578457,0.00000000
-1.70785393,1.16791271,0.02359209,0.06435502,0.19327910,0.49624822,0.27127326,0.36151144,0.26364079,0.00000000
-1.70185093,1.18237135,0.02305551,0.06457458,0.19563758,0.50575969,0.27463789,0.36527567,0.26114214,0.00000000
-1.69584792,1.19561368,0.02248673,0.06475101,0.19774797,0.51496798,0.27754705,0.36842301,0.25837430,0.00000000
-1.68984492,1.20773519,0.02189347,0.06489789,0.19962692,0.52387347,0.27999274,0.37099837,0.25543062,0.00000000
-1.68384192,1.21887528,0.02128214,0.06503009,0.20130351,0.53249824,0.28197054,0.37306331,0.25241307,0.00000000
-1.67783892,1.22922621,0.02065794,0.06516396,0.20282048,0.54089157,0.28348135,0.37469760,0.24943322,0.00000000
-1.67183592,1.23904069,0.02002487,0.06531742,0.20423505,0.54913496,0.28453325,0.37600024,0.24661287,0.00000000
-1.66583292,1.24863740,0.01938594,0.06550998,0.20561945,0.55734631,0.28514310,0.37708963,0.24408422,0.00000000
-1.65982991,1.25840350,0.01874341,0.06576248,0.20706075,0.56568269,0.28533788,0.37810279,0.24198935,0.00000000
-1.65382691,1.26879339,0.01809903,0.06609681,0.20865998,0.57434133,0.28515546,0.37919339,0.24047911,0.00000000
-1.64782391,1.28032327,0.01745439,0.06653526,0.21053062,0.58355856,0.28464477,0.38052867,0.23971102,0.00000000
-1.64182091,1.29356132,0.01681114,0.06709986,0.21279616,0.59360645,0.28386524,0.38228511,0.23984651,0.00000000
-1.63581791,1.30911354,0.01617133,0.06781145,0.21558704,0.60478711,0.28288545,0.38464314,0.24104733,0.00000000
-1.62981491,1.32760554,0.01553756,0.06868870,0.21903680,0.61742481,0.28178114,0.38778084,0.24347128,0.00000000
-1.62381191,1.34966103,0.01491318,0.06974703,0.22327777,0.63185599,0.28063245,0.39186709,0.24726748,0.00000000
-1.61780890,1.37587785,0.01430239,0.07099756,0.22843635,0.64841769,0.27952071,0.39705433,0.25257131,0.00000000
