energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
0.11105553,2.97904252,0.89860023,0.11232399,0.02261998,0.38566267,0.59404032,1.66822566,0.22204467,0.40343631
0.11705853,2.96691143,0.90840828,0.11330207,0.02346952,0.39391296,0.59682607,1.64030503,0.22809195,0.39633611
0.12306153,2.95410374,0.91699797,0.11423884,0.02422889,0.40260470,0.59953292,1.61180073,0.23383075,0.38986604
0.12906453,2.94083256,0.92441154,0.11513789,0.02488463,0.41164814,0.60216235,1.58302423,0.23919321,0.38415068
0.13506753,2.92710561,0.93065873,0.11599544,0.02542435,0.42091411,0.60468137,1.55417449,0.24410295,0.37927030
0.14107054,2.91273151,0.93571319,0.11680026,0.02583706,0.43023734,0.60702317,1.52533985,0.24847704,0.37525938
0.14707354,2.89733615,0.93951126,0.11753383,0.02611354,0.43942137,0.60908949,1.49650537,0.25222850,0.37210684
0.15307654,2.88038817,0.94195336,0.11817106,0.02624675,0.44824500,0.61075442,1.46756524,0.25526935,0.36975801
0.15907954,2.86123180,0.94290776,0.11868126,0.02623203,0.45646974,0.61186958,1.43833901,0.25751390,0.36811813
0.16508254,2.83912524,0.94221656,0.11902943,0.02606738,0.46384826,0.61227029,1.40859085,0.25888227,0.36705720
0.17108554,2.81328246,0.93970351,0.11917787,0.02575353,0.47013311,0.61178256,1.37805026,0.25930380,0.36641594
0.17708854,2.78291616,0.93518335,0.11908782,0.02529406,0.47508570,0.61023032,1.34643348,0.25872032,0.36601264
0.18309155,2.74727980,0.92847196,0.11872131,0.02469526,0.47848483,0.60744285,1.31346405,0.25708904,0.36565049
0.18909455,2.70570669,0.91939693,0.11804293,0.02396608,0.48013465,0.60326187,1.27889173,0.25438486,0.36512528
0.19509755,2.65764450,0.90780801,0.11702153,0.02311783,0.47987165,0.59754812,1.24250897,0.25060209,0.36423303
0.20110055,2.60268368,0.89358678,0.11563176,0.02216389,0.47757039,0.59018710,1.20416405,0.24575545,0.36277740
0.20710355,2.54057899,0.87665517,0.11385537,0.02111936,0.47314784,0.58109383,1.16377078,0.23988028,0.36057656
0.21310655,2.47126333,0.85698242,0.11168221,0.02000063,0.46656613,0.57021655,1.12131430,0.23303202,0.35746929
0.21910955,2.39485390,0.83459013,0.10911096,0.01882492,0.45783367,0.55753908,1.07685322,0.22528493,0.35332022
0.22511256,2.31165076,0.80955525,0.10614944,0.01760986,0.44700473,0.54308196,1.03051818,0.21673025,0.34802397
0.23111556,2.22212836,0.78201084,0.10281463,0.01637301,0.43417737,0.52690242,0.98250722,0.20747376,0.34150813
0.23711856,2.12692087,0.75214467,0.09913233,0.01513144,0.41949008,0.50909308,0.93307855,0.19763293,0.33373503
0.24312156,2.02680226,0.72019578,0.09513651,0.01390138,0.40311716,0.48977964,0.88254122,0.18733386,0.32470223
0.24912456,1.92266238,0.68644908,0.09086837,0.01269788,0.38526314,0.46911758,0.83124420,0.17670800,0.31444185
0.25512756,1.81548022,0.65122850,0.08637524,0.01153456,0.36615642,0.44728810,0.77956479,0.16588898,0.30301876
0.26113057,1.70629548,0.61488872,0.08170921,0.01042338,0.34604259,0.42449340,0.72789656,0.15500948,0.29052772
0.26713357,1.59617983,0.57780610,0.07692572,0.00937456,0.32517736,0.40095157,0.67663761,0.14419834,0.27708964
0.27313657,1.48620869,0.54036903,0.07208208,0.00839648,0.30381975,0.37689118,0.62617953,0.13357799,0.26284719
0.27913957,1.37743461,0.50296820,0.06723597,0.00749573,0.28222552,0.35254575,0.57689734,0.12326229,0.24795985
0.28514257,1.27086300,0.46598704,0.06244398,0.00667708,0.26064107,0.32814835,0.52914074,0.11335464,0.23259863
0.29114557,1.16743078,0.42979273,0.05776029,0.00594367,0.23929818,0.30392644,0.48322689,0.10394665,0.21694078
0.29714857,1.06798828,0.39472805,0.05323547,0.00529705,0.21840944,0.28009702,0.43943468,0.09511706,0.20116451
0.30315158,0.97328494,0.36110426,0.04891540,0.00473739,0.19816472,0.25686238,0.39800063,0.08693115,0.18544404
0.30915458,0.88395847,0.32919521,0.04484040,0.00426361,0.17872856,0.23440635,0.35911634,0.07944038,0.16994510
0.31515758,0.80052789,0.29923283,0.04104459,0.00387353,0.16023860,0.21289129,0.32292733,0.07268242,0.15482101
0.32116058,0.72338998,0.27140393,0.03755537,0.00356408,0.14280493,0.19245581,0.28953324,0.06668135,0.14020945
0.32716358,0.65281906,0.24584843,0.03439315,0.00333136,0.12651035,0.17321318,0.25898920,0.06144809,0.12623003
0.33316658,0.58896981,0.22265893,0.03157126,0.00317086,0.11141149,0.15525059,0.23130820,0.05698099,0.11298257
0.33916958,0.53188271,0.20188144,0.02909599,0.00307752,0.09754054,0.13862907,0.20646429,0.05326661,0.10054624
0.34517259,0.48149192,0.18351737,0.02696688,0.00304585,0.08490771,0.12338412,0.18439651,0.05028047,0.08897946
0.35117559,0.43763498,0.16752641,0.02517706,0.00307001,0.07350401,0.10952700,0.16501334,0.04798809,0.07832042
0.35717859,0.40006430,0.15383024,0.02371375,0.00314391,0.06330444,0.09704654,0.14819759,0.04634594,0.06858826
0.36318159,0.36845985,0.14231705,0.02255890,0.00326124,0.05427134,0.08591139,0.13381153,0.04530263,0.05978479
0.36918459,0.34244290,0.13284644,0.02168987,0.00341559,0.04635789,0.07607266,0.12170229,0.04480006,0.05189648
0.37518759,0.32159039,0.12525485,0.02108020,0.00360048,0.03951151,0.06746684,0.11170728,0.04477474,0.04489690
0.38119060,0.30544984,0.11936113,0.02070046,0.00380950,0.03367724,0.06001883,0.10365968,0.04515923,0.03874917
0.38719360,0.29355431,0.11497231,0.02051912,0.00403637,0.02880085,0.05364506,0.09739384,0.04588358,0.03340858
0.39319660,0.28543734,0.11188932,0.02050346,0.00427503,0.02483176,0.04825659,0.09275050,0.04687692,0.02882513
0.39919960,0.28064750,0.10991265,0.02062045,0.00451985,0.02172565,0.04376208,0.08958182,0.04806911,0.02494593
0.40520260,0.27876228,0.10884773,0.02083768,0.00476567,0.01944667,0.04007056,0.08775607,0.04939240,0.02171748
0.41120560,0.27940112,0.10851004,0.02112419,0.00500805,0.01796932,0.03709403,0.08716188,0.05078308,0.01908766
0.41720860,0.28223706,0.10872973,0.02145136,0.00524335,0.01727990,0.03474966,0.08771202,0.05218314,0.01700744
0.42321161,0.28700699,0.10935583,0.02179358,0.00546897,0.01737747,0.03296171,0.08934648,0.05354177,0.01543229
0.42921461,0.29351988,0.11025970,0.02212897,0.00568344,0.01827437,0.03166310,0.09203479,0.05481674,0.01432329
0.43521761,0.30166277,0.11133798,0.02243995,0.00588661,0.01999625,0.03079654,0.09577749,0.05597552,0.01364789
0.44122061,0.31140433,0.11251457,0.02271362,0.00607979,0.02258150,0.03031531,0.10060658,0.05699621,0.01338032
0.44722361,0.32279542,0.11374194,0.02294207,0.00626581,0.02608017,0.03018357,0.10658476,0.05786805,0.01350176
0.45322661,0.33596672,0.11500151,0.02312255,0.00644910,0.03055229,0.03037637,0.11380363,0.05859163,0.01400012
0.45922961,0.35112307,0.11630313,0.02325737,0.00663572,0.03606560,0.03087920,0.12238040,0.05917866,0.01486960
0.46523262,0.36853458,0.11768370,0.02335376,0.00683330,0.04269267,0.03168721,0.13245343,0.05965138,0.01610999
0.47123562,0.38852452,0.11920487,0.02342350,0.00705100,0.05050749,0.03280409,0.14417647,0.06004149,0.01772576
0.47723862,0.41145417,0.12095004,0.02348237,0.00729928,0.05958151,0.03424071,0.15771158,0.06038878,0.01972488
0.48324162,0.43770508,0.12302053,0.02354952,0.00758976,0.06997927,0.03601343,0.17322118,0.06073927,0.02211759
0.48924462,0.46765908,0.12553122,0.02364671,0.00793494,0.08175361,0.03814237,0.19085900,0.06114324,0.02491504
0.49524762,0.50167676,0.12860570,0.02379740,0.00834781,0.09494080,0.04064940,0.21076067,0.06165286,0.02812783
0.50125063,0.54007521,0.13237118,0.02402583,0.00884156,0.10955559,0.04355624,0.23303392,0.06231979,0.03176460
0.50725363,0.58310587,0.13695319,0.02435606,0.00942908,0.12558645,0.04688251,0.25774901,0.06319270,0.03583062
0.51325663,0.63093339,0.14247042,0.02481100,0.01012252,0.14299128,0.05064395,0.28492969,0.06431487,0.04032662
0.51925963,0.68361662,0.14902980,0.02541150,0.01093283,0.16169372,0.05485081,0.31454531,0.06572192,0.04524763
0.52526263,0.74109269,0.15672199,0.02617548,0.01186923,0.18158045,0.05950653,0.34650432,0.06743985,0.05058220
0.53126563,0.80316499,0.16561750,0.02711723,0.01293877,0.20249964,0.06460675,0.38064982,0.06948336,0.05631181
0.53726863,0.86949607,0.17576349,0.02824676,0.01414585,0.22426067,0.07013878,0.41675745,0.07185468,0.06241069
0.54327164,0.93960597,0.18718146,0.02956937,0.01549179,0.24663558,0.07608142,0.45453584,0.07454282,0.06884595
0.54927464,1.01287642,0.19986586,0.03108540,0.01697455,0.26936197,0.08240531,0.49363000,0.07752339,0.07557805
0.55527764,1.08856117,0.21378355,0.03279006,0.01858838,0.29214768,0.08907366,0.53362762,0.08075895,0.08256174
0.56128064,1.16580224,0.22887428,0.03467361,0.02032373,0.31467712,0.09604352,0.57406815,0.08419990,0.08974719
0.56728364,1.24365160,0.24505203,0.03672156,0.02216713,0.33661906,0.10326725,0.61445458,0.08778586,0.09708154
0.57328664,1.32109779,0.26220707,0.03891508,0.02410130,0.35763567,0.11069442,0.65426742,0.09144754,0.10451056
0.57928964,1.39709612,0.28020878,0.04123161,0.02610530,0.37739257,0.11827383,0.69298041,0.09510892,0.11198050
0.58529265,1.47060148,0.29890890,0.04364548,0.02815490,0.39556941,0.12595559,0.73007721,0.09868980,0.11943996
0.59129565,1.54060216,0.31814518,0.04612868,0.03022300,0.41187061,0.13369313,0.76506853,0.10210840,0.12684162
0.59729865,1.60615315,0.33774524,0.04865164,0.03228016,0.42603576,0.14144508,0.79750865,0.10528414,0.13414386
0.60330165,1.66640737,0.35753039,0.05118405,0.03429535,0.43784911,0.14917679,0.82701063,0.10814027,0.14131200
0.60930465,1.72064329,0.37731936,0.05369561,0.03623663,0.44714785,0.15686140,0.85325951,0.11060638,0.14831920
0.61530765,1.76828757,0.39693183,0.05615678,0.03807196,0.45382862,0.16448049,0.87602262,0.11262060,0.15514685
0.62131066,1.80893174,0.41619158,0.05853938,0.03977007,0.45785194,0.17202412,0.89515657,0.11413145,0.16178447
0.62731366,1.84234188,0.43492924,0.06081719,0.04130127,0.45924435,0.17949030,0.91061050,0.11509926,0.16822912
0.63331666,1.86846113,0.45298466,0.06296634,0.04263828,0.45809801,0.18688393,0.92242538,0.11549713,0.17448419
0.63931966,1.88740485,0.47020890,0.06496563,0.04375696,0.45456793,0.19421527,0.93072936,0.11531133,0.18055787
0.64532266,1.89944885,0.48646580,0.06679673,0.04463697,0.44886673,0.20149799,0.93572947,0.11454128,0.18646117
0.65132566,1.90501149,0.50163337,0.06844429,0.04526232,0.44125730,0.20874704,0.93770011,0.11319904,0.19220573
0.65732866,1.90463069,0.51560488,0.06989594,0.04562181,0.43204370,0.21597638,0.93696894,0.11130837,0.19780151
0.66333167,1.89893718,0.52828989,0.07114223,0.04570927,0.42156061,0.22319682,0.93390095,0.10890348,0.20325456
0.66933467,1.88862567,0.53961519,0.07217655,0.04552368,0.41016203,0.23041408,0.92888165,0.10602743,0.20856496
0.67533767,1.87442537,0.54952581,0.07299498,0.04506915,0.39820953,0.23762735,0.92230025,0.10273047,0.21372511
0.68134067,1.85707148,0.55798596,0.07359620,0.04435471,0.38606073,0.24482825,0.91453368,0.09906819,0.21871856
0.68734367,1.83727921,0.56498013,0.07398134,0.04339399,0.37405850,0.25200058,0.90593244,0.09509970,0.22351939
0.69334667,1.81572136,0.57051402,0.07415395,0.04220477,0.36252128,0.25912061,0.89680877,0.09088588,0.22809222
0.69934967,1.79301048,0.57461548,0.07411987,0.04080842,0.35173485,0.26615812,0.88742785,0.08648774,0.23239300
0.70535268,1.76968627,0.57733523,0.07388729,0.03922926,0.34194597,0.27307806,0.87800220,0.08196497,0.23637033
0.71135568,1.74620820,0.57874717,0.07346666,0.03749391,0.33335779,0.27984265,0.86868952,0.07737476,0.23996751
0.71735868,1.72295342,0.57894831,0.07287074,0.03563051,0.32612738,0.28641387,0.85959378,0.07277077,0.24312497
0.72336168,1.70021932,0.57805795,0.07211455,0.03366806,0.32036502,0.29275611,0.85076923,0.06820243,0.24578313
0.72936468,1.67823002,0.57621630,0.07121531,0.03163574,0.31613524,0.29883867,0.84222697,0.06371442,0.24788543
0.73536768,1.65714585,0.57358201,0.07019234,0.02956222,0.31345934,0.30463810,0.83394328,0.05934635,0.24938133
0.74137069,1.63707453,0.57032909,0.06906682,0.02747512,0.31231905,0.31013998,0.82586919,0.05513273,0.25022917
0.74737369,1.61808319,0.56664271,0.06786158,0.02540052,0.31266094,0.31534000,0.81794046,0.05110299,0.25039866
0.75337669,1.60020993,0.56271436,0.06660063,0.02336254,0.31440142,0.32024438,0.81008723,0.04728169,0.24987291
0.75937969,1.58347410,0.55873626,0.06530875,0.02138307,0.31743171,0.32486931,0.80224286,0.04368881,0.24864976
0.76538269,1.56788454,0.55489530,0.06401091,0.01948157,0.32162274,0.32923956,0.79435128,0.04034010,0.24674252
0.77138569,1.55344541,0.55136687,0.06273161,0.01767497,0.32682961,0.33338631,0.78637261,0.03724754,0.24417994
0.77738869,1.54015929,0.54830862,0.06149425,0.01597773,0.33289553,0.33734429,0.77828675,0.03441973,0.24100540
0.78339170,1.52802784,0.54585485,0.06032045,0.01440194,0.33965507,0.34114846,0.77009505,0.03186235,0.23727562
0.78939470,1.51705031,0.54411152,0.05922936,0.01295754,0.34693678,0.34483039,0.76182000,0.02957869,0.23305862
0.79539770,1.50722039,0.54315249,0.05823715,0.01165261,0.35456527,0.34841477,0.75350347,0.02756999,0.22843147
0.80140070,1.49852239,0.54301707,0.05735648,0.01049375,0.36236278,0.35191610,0.74520362,0.02583602,0.22347759
0.80740370,1.49092725,0.54370930,0.05659622,0.00948648,0.37015047,0.35533610,0.73699113,0.02437543,0.21828412
0.81340670,1.48438943,0.54519897,0.05596126,0.00863571,0.37774966,0.35866176,0.72894520,0.02318620,0.21293925
0.81940970,1.47884518,0.54742449,0.05545254,0.00794620,0.38498302,0.36186453,0.72114958,0.02226608,0.20752979
0.82541271,1.47421289,0.55029753,0.05506726,0.00742306,0.39167616,0.36490055,0.71368936,0.02161287,0.20213907
0.83141571,1.47039566,0.55370929,0.05479929,0.00707217,0.39765941,0.36771200,0.70664847,0.02122482,0.19684529
0.83741871,1.46728632,0.55753805,0.05463970,0.00690065,0.40277011,0.37022963,0.70010827,0.02110084,0.19172027
0.84342171,1.46477461,0.56165768,0.05457746,0.00691715,0.40685538,0.37237616,0.69414727,0.02124066,0.18682873
0.84942471,1.46275597,0.56594654,0.05460021,0.00713220,0.40977513,0.37407057,0.68884167,0.02164492,0.18222802
0.85542771,1.46114141,0.57029630,0.05469513,0.00755832,0.41140546,0.37523279,0.68426680,0.02231509,0.17796811
0.86143072,1.45986746,0.57462010,0.05484967,0.00821006,0.41164207,0.37578865,0.68049888,0.02325334,0.17409201
0.86743372,1.45890533,0.57885950,0.05505239,0.00910396,0.41040360,0.37567467,0.67761683,0.02446217,0.17063623
0.87343672,1.45826824,0.58298974,0.05529354,0.01025822,0.40763463,0.37484239,0.67570374,0.02594395,0.16763135
0.87943972,1.45801610,0.58702279,0.05556560,0.01169234,0.40330807,0.37326199,0.67484745,0.02770035,0.16510251
0.88544272,1.45825671,0.59100801,0.05586354,0.01342648,0.39742689,0.37092483,0.67514012,0.02973159,0.16306965
0.89144572,1.45914306,0.59503019,0.05618491,0.01548076,0.39002484,0.36784481,0.67667626,0.03203564,0.16154765
0.89744872,1.46086650,0.59920496,0.05652975,0.01787430,0.38116615,0.36405848,0.67954934,0.03460735,0.16054605
0.90345173,1.46364571,0.60367179,0.05690020,0.02062423,0.37094418,0.35962375,0.68384682,0.03743758,0.16006854
0.90945473,1.46771224,0.60858482,0.05729999,0.02374456,0.35947891,0.35461734,0.68964381,0.04051233,0.16011217
0.91545773,1.47329292,0.61410210,0.05773378,0.02724498,0.34691355,0.34913119,0.69699572,0.04381203,0.16066643
0.92146073,1.48059056,0.62037381,0.05820630,0.03112974,0.33341019,0.34326796,0.70593023,0.04731097,0.16171216
0.92746373,1.48976391,0.62753011,0.05872155,0.03539645,0.31914488,0.33713586,0.71643918,0.05097687,0.16322053
0.93346673,1.50090824,0.63566947,0.05928190,0.04003520,0.30430225,0.33084330,0.72847105,0.05477086,0.16515221
0.93946973,1.51403812,0.64484813,0.05988735,0.04502764,0.28906997,0.32449354,0.74192444,0.05864762,0.16745680
0.94547274,1.52907343,0.65507148,0.06053483,0.05034652,0.27363335,0.31817974,0.75664346,0.06255593,0.17007269
0.95147574,1.54583006,0.66628793,0.06121772,0.05595543,0.25817023,0.31198062,0.77241531,0.06643954,0.17292746
0.95747874,1.56401593,0.67838576,0.06192557,0.06180885,0.24284644,0.30595717,0.78897050,0.07023837,0.17593881
0.96348174,1.58323319,0.69119330,0.06264404,0.06785276,0.22781208,0.30015035,0.80598617,0.07388997,0.17901618
0.96948474,1.60298667,0.70448242,0.06335518,0.07402544,0.21319857,0.29458006,0.82309235,0.07733130,0.18206288
0.97548774,1.62269844,0.71797554,0.06403783,0.08025881,0.19911673,0.28924539,0.83988122,0.08050064,0.18497880
0.98149075,1.64172797,0.73135546,0.06466839,0.08648009,0.18565583,0.28412604,0.85591903,0.08333961,0.18766355
0.98749375,1.65939699,0.74427798,0.06522172,0.09261372,0.17288358,0.27918485,0.87076020,0.08579522,0.19001982
0.99349675,1.67501771,0.75638626,0.06567221,0.09858357,0.16084695,0.27437121,0.88396296,0.08782179,0.19195698
0.99949975,1.68792302,0.76732648,0.06599502,0.10431524,0.14957383,0.26962518,0.89510587,0.08938277,0.19339447
1.00550275,1.69749704,0.77676372,0.06616724,0.10973841,0.13907522,0.26488201,0.90380422,0.09045214,0.19426506
1.01150575,1.70320427,0.78439737,0.06616914,0.11478913,0.12934791,0.26007672,0.90972566,0.09101566,0.19451763
1.01750875,1.70461583,0.78997506,0.06598525,0.11941182,0.12037739,0.25514863,0.91260408,0.09107148,0.19411931
1.02351176,1.70143121,0.79330446,0.06560537,0.12356102,0.11214088,0.25004539,0.91225102,0.09063049,0.19305698
1.02951476,1.69349445,0.79426224,0.06502528,0.12720275,0.10461033,0.24472641,0.90856412,0.08971602,0.19133790
1.03551776,1.68080369,0.79279977,0.06424726,0.13031530,0.09775510,0.23916547,0.90153192,0.08836322,0.18898950
1.04152076,1.66351367,0.78894515,0.06328031,0.13288959,0.09154449,0.23335245,0.89123495,0.08661786,0.18605833
1.04752376,1.64193112,0.78280163,0.06214007,0.13492889,0.08594966,0.22729400,0.87784298,0.08453484,0.18260819
1.05352676,1.61650311,0.77454249,0.06084849,0.13644810,0.08094525,0.22101331,0.86160848,0.08217631,0.17871753
1.05952976,1.58779924,0.76440265,0.05943310,0.13747247,0.07651040,0.21454893,0.84285688,0.07960957,0.17447639
1.06553277,1.55648851,0.75266761,0.05792619,0.13803597,0.07262926,0.20795284,0.82197385,0.07690480,0.16998273
1.07153577,1.52331225,0.73966036,0.05636364,0.13817931,0.06929105,0.20128785,0.79939055,0.07413282,0.16533878
1.07753877,1.48905446,0.72572686,0.05478368,0.13794783,0.06648965,0.19462458,0.77556744,0.07136278,0.16064709
1.08354177,1.45451112,0.71122117,0.05322547,0.13738930,0.06422286,0.18803824,0.75097747,0.06866009,0.15600696
1.08954477,1.42046007,0.69649068,0.05172773,0.13655179,0.06249123,0.18160532,0.72608957,0.06608452,0.15151099
1.09554777,1.38763288,0.68186260,0.05032732,0.13548176,0.06129684,0.17540048,0.70135312,0.06368861,0.14724218
1.10155078,1.35668993,0.66763198,0.04905795,0.13422240,0.06064181,0.16949378,0.67718406,0.06151642,0.14327161
1.10755378,1.32819993,0.65405213,0.04794897,0.13281244,0.06052683,0.16394841,0.65395333,0.05960261,0.13965674
1.11355678,1.30262446,0.64132766,0.04702444,0.13128525,0.06094974,0.15881899,0.63197787,0.05797198,0.13644039
1.11955978,1.28030821,0.62961046,0.04630232,0.12966855,0.06190418,0.15415052,0.61151462,0.05663934,0.13365047
1.12556278,1.26147491,0.61899869,0.04579399,0.12798445,0.06337850,0.14997798,0.59275745,0.05560973,0.13130036
1.13156578,1.24622894,0.60953855,0.04550397,0.12624994,0.06535486,0.14632663,0.57583699,0.05487903,0.12938987
1.13756878,1.23456211,0.60122881,0.04542999,0.12447771,0.06780872,0.14321283,0.56082328,0.05443479,0.12790680
1.14357179,1.22636499,0.59402753,0.04556323,0.12267727,0.07070855,0.14064536,0.54773065,0.05425734,0.12682887
1.14957479,1.22144203,0.58786057,0.04588890,0.12085613,0.07401593,0.13862711,0.53652459,0.05432107,0.12612596
1.15557779,1.21952932,0.58263136,0.04638694,0.11902114,0.07768603,0.13715696,0.52713011,0.05459577,0.12576261
1.16158079,1.22031412,0.57823124,0.04703295,0.11717971,0.08166829,0.13623184,0.51944091,0.05504809,0.12570047
1.16758379,1.22345494,0.57454996,0.04779930,0.11534093,0.08590754,0.13584857,0.51332900,0.05564299,0.12590085
1.17358679,1.22860129,0.57148564,0.04865618,0.11351643,0.09034517,0.13600565,0.50865421,0.05634504,0.12632699
1.17958979,1.23541197,0.56895370,0.04957286,0.11172096,0.09492059,0.13670463,0.50527302,0.05711972,0.12694617
1.18559280,1.24357127,0.56689434,0.05051883,0.10997267,0.09957271,0.13795112,0.50304655,0.05793450,0.12773152
1.19159580,1.25280216,0.56527834,0.05146486,0.10829299,0.10424149,0.13975527,0.50184714,0.05875978,0.12866338
1.19759880,1.26287616,0.56411068,0.05238407,0.10670621,0.10886937,0.14213175,0.50156351,0.05956952,0.12973034
1.20360180,1.27361945,0.56343219,0.05325267,0.10523871,0.11340256,0.14509914,0.50210421,0.06034178,0.13092981
1.20960480,1.28491523,0.56331888,0.05405071,0.10391796,0.11779218,0.14867883,0.50339946,0.06105891,0.13226811
1.21560780,1.29670216,0.56387934,0.05476246,0.10277125,0.12199510,0.15289337,0.50540132,0.06170758,0.13376024
1.22161081,1.30896953,0.56525016,0.05537672,0.10182434,0.12597449,0.15776454,0.50808237,0.06227857,0.13542915
1.22761381,1.32174924,0.56758989,0.05588679,0.10110004,0.12970010,0.16331095,0.51143313,0.06276637,0.13730471
1.23361681,1.33510555,0.57107164,0.05629031,0.10061678,0.13314819,0.16954560,0.51545852,0.06316865,0.13942237
1.23961981,1.34912301,0.57587501,0.05658891,0.10038732,0.13630124,0.17647331,0.52017355,0.06348561,0.14182161
1.24562281,1.36389377,0.58217763,0.05678768,0.10041770,0.13914748,0.18408832,0.52559875,0.06371926,0.14454422
1.25162581,1.37950492,0.59014683,0.05689455,0.10070630,0.14168013,0.19237209,0.53175563,0.06387267,0.14763255
1.25762881,1.39602680,0.59993202,0.05691959,0.10124337,0.14389672,0.20129153,0.53866254,0.06394929,0.15112778
1.26363182,1.41350335,0.61165806,0.05687429,0.10201086,0.14579836,0.21079778,0.54633124,0.06395235,0.15506837
1.26963482,1.43194490,0.62542017,0.05677087,0.10298253,0.14738902,0.22082561,0.55476455,0.06388433,0.15948867
1.27563782,1.45132445,0.64128071,0.05662163,0.10412461,0.14867510,0.23129359,0.56395522,0.06374667,0.16441792
1.28164082,1.47157745,0.65926787,0.05643849,0.10539671,0.14966508,0.24210499,0.57388626,0.06353958,0.16987963
1.28764382,1.49260560,0.67937674,0.05623252,0.10675311,0.15036953,0.25314955,0.58453263,0.06326216,0.17589137
1.29364682,1.51428443,0.70157244,0.05601380,0.10814433,0.15080126,0.26430599,0.59586447,0.06291254,0.18246507
1.29964982,1.53647439,0.72579535,0.05579131,0.10951896,0.15097579,0.27544519,0.60785146,0.06248840,0.18960785
1.30565283,1.55903484,0.75196825,0.05557303,0.11082555,0.15091192,0.28643404,0.62046826,0.06198746,0.19732320
1.31165583,1.58184017,0.78000475,0.05536624,0.11201465,0.15063253,0.29713968,0.63370055,0.06140821,0.20561264
1.31765883,1.60479691,0.80981878,0.05517782,0.11304078,0.15016527,0.30743400,0.64755126,0.06075065,0.21447766
1.32366183,1.62786072,0.84133440,0.05501474,0.11386424,0.14954329,0.31719829,0.66204650,0.06001702,0.22392176
1.32966483,1.65105203,0.87449519,0.05488454,0.11445268,0.14880574,0.32632760,0.67724070,0.05921254,0.23395264
1.33566783,1.67446895,0.90927273,0.05479583,0.11478247,0.14799794,0.33473486,0.69322041,0.05834598,0.24458405
1.34167084,1.69829628,0.94567330,0.05475869,0.11483954,0.14717131,0.34235435,0.71010619,0.05743016,0.25583741
1.34767384,1.72280973,0.98374219,0.05478502,0.11461989,0.14638269,0.34914440,0.72805240,0.05648218,0.26774285
1.35367684,1.74837423,1.02356501,0.05488872,0.11412961,0.14569331,0.35508917,0.74724427,0.05552346,0.28033949
1.35967984,1.77543614,1.06526571,0.05508572,0.11338439,0.14516725,0.36019937,0.76789236,0.05457956,0.29367496
1.36568284,1.80450891,1.10900080,0.05539378,0.11240865,0.14486940,0.36451181,0.79022420,0.05367965,0.30780380
1.37168584,1.83615264,1.15494986,0.05583211,0.11123418,0.14486309,0.36808785,0.81447334,0.05285591,0.32278497
1.37768884,1.87094791,1.20330256,0.05642079,0.10989845,0.14520741,0.37101071,0.84086612,0.05214254,0.33867829
1.38369185,1.90946510,1.25424228,0.05718000,0.10844264,0.14595437,0.37338179,0.86960668,0.05157471,0.35553997
1.38969485,1.95223031,1.30792741,0.05812909,0.10690955,0.14714606,0.37531601,0.90086082,0.05118730,0.37341736
1.39569785,1.99968969,1.36447073,0.05928551,0.10534134,0.14881195,0.37693667,0.93473959,0.05101365,0.39234322
1.40170085,2.05217389,1.42391826,0.06066378,0.10377738,0.15096651,0.37836967,0.97128343,0.05108419,0.41232970
1.40770385,2.10986473,1.48622857,0.06227429,0.10225225,0.15360733,0.37973775,1.01044788,0.05142516,0.43336256
1.41370685,2.17276589,1.55125393,0.06412234,0.10079398,0.15671373,0.38115471,1.05209163,0.05205743,0.45539578
1.41970985,2.24067966,1.61872442,0.06620716,0.09942266,0.16024625,0.38272014,1.09596810,0.05299544,0.47834728
1.42571286,2.31319142,1.68823645,0.06852118,0.09814939,0.16414674,0.38451476,1.14172097,0.05424634,0.50209579
1.43171586,2.38966304,1.75924650,0.07104952,0.09697583,0.16833942,0.38659679,1.18888453,0.05580937,0.52647958
1.43771886,2.46923636,1.83107111,0.07376977,0.09589414,0.17273266,0.38899937,1.23688914,0.05767547,0.55129705
1.44372186,2.55084713,1.90289348,0.07665209,0.09488747,0.17722154,0.39172931,1.28507185,0.05982720,0.57630952
1.44972486,2.63324928,1.97377715,0.07965958,0.09393086,0.18169110,0.39476723,1.33269223,0.06223883,0.60124629
1.45572786,2.71504903,2.04268624,0.08274907,0.09299264,0.18602010,0.39806904,1.37895286,0.06487682,0.62581185
1.46173087,2.79474759,2.10851203,0.08587212,0.09203612,0.19008516,0.40156880,1.42302378,0.06770046,0.64969511
1.46773387,2.87079081,2.17010473,0.08897639,0.09102153,0.19376521,0.40518274,1.46407002,0.07066272,0.67258025
1.47373687,2.94162377,2.22630927,0.09200720,0.08990814,0.19694580,0.40881427,1.50128101,0.07371137,0.69415883
1.47973987,3.00574782,2.27600353,0.09490918,0.08865647,0.19952338,0.41235974,1.53390061,0.07679016,0.71414255
1.48574287,3.06177753,2.31813742,0.09762816,0.08723031,0.20140919,0.41571458,1.56125630,0.07984018,0.73227600
1.49174587,3.10849495,2.35177085,0.10011296,0.08559874,0.20253258,0.41877959,1.58278630,0.08280121,0.74834875
1.49774887,3.14489852,2.37610890,0.10231711,0.08373776,0.20284376,0.42146693,1.59806311,0.08561320,0.76220620
