energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.23711856,3.03257720,0.00379961,0.22283836,0.29144181,1.26073328,0.04685680,0.17249296,0.73077418,1.21401070
0.24312156,2.94010344,0.00381204,0.21967538,0.27234835,1.21504237,0.04640505,0.16770662,0.72010563,1.17764359
0.24912456,2.85003693,0.00383737,0.21645474,0.25404813,1.17025522,0.04588123,0.16357357,0.71019312,1.14235694
0.25512756,2.76365383,0.00387309,0.21322724,0.23664520,1.12703249,0.04529250,0.16012195,0.70114008,1.10868807
0.26113057,2.68212000,0.00391698,0.21003642,0.22022572,1.08598740,0.04464561,0.15736391,0.69302335,1.07713868
0.26713357,2.60646628,0.00396701,0.20691770,0.20485832,1.04767091,0.04394655,0.15529649,0.68589180,1.04816496
0.27313657,2.53757042,0.00402135,0.20389811,0.19059506,1.01255969,0.04320037,0.15390295,0.67976649,1.02217026
0.27913957,2.47614601,0.00407837,0.20099649,0.17747267,0.98104704,0.04241111,0.15315449,0.67464246,0.99950032
0.28514257,2.42273804,0.00413659,0.19822425,0.16551429,0.95343690,0.04158186,0.15301222,0.67049196,0.98044103
0.29114557,2.37772487,0.00419471,0.19558667,0.15473146,0.92994075,0.04071491,0.15342928,0.66726869,0.96521849
0.29714857,2.34132547,0.00425163,0.19308447,0.14512647,0.91067735,0.03981200,0.15435300,0.66491298,0.95400097
0.30315158,2.31361115,0.00430643,0.19071578,0.13669480,0.89567488,0.03887469,0.15572701,0.66335720,0.94690239
0.30915458,2.29452054,0.00435843,0.18847831,0.12942780,0.88487537,0.03790474,0.15749320,0.66253134,0.94398684
0.31515758,2.28387677,0.00440718,0.18637151,0.12331539,0.87814088,0.03690448,0.15959340,0.66236808,0.94527358
0.32116058,2.28140577,0.00445255,0.18439869,0.11834867,0.87526126,0.03587729,0.16197089,0.66280714,0.95074215
0.32716358,2.28675453,0.00449468,0.18256905,0.11452258,0.87596302,0.03482789,0.16457145,0.66379867,0.96033726
0.33316658,2.29950897,0.00453410,0.18089927,0.11183820,0.87991920,0.03376271,0.16734427,0.66530533,0.97397304
0.33916958,2.31921032,0.00457170,0.17941487,0.11030495,0.88675977,0.03269007,0.17024244,0.66730323,0.99153657
0.34517259,2.34537018,0.00460878,0.17815104,0.10994231,0.89608258,0.03162034,0.17322321,0.66978140,1.01289067
0.35117559,2.37748366,0.00464708,0.17715300,0.11078123,0.90746449,0.03056599,0.17624807,0.67274021,1.03787592
0.35717859,2.41504085,0.00468877,0.17647586,0.11286494,0.92047257,0.02954145,0.17928265,0.67618875,1.06631203
0.36318159,2.45753669,0.00473651,0.17618393,0.11624926,0.93467525,0.02856302,0.18229651,0.68014150,1.09799890
0.36918459,2.50447929,0.00479338,0.17634951,0.12100229,0.94965315,0.02764859,0.18526293,0.68461451,1.13271746
0.37518759,2.55539704,0.00486294,0.17705127,0.12720332,0.96500941,0.02681725,0.18815863,0.68962148,1.17023052
0.38119060,2.60984445,0.00494915,0.17837209,0.13494113,0.98037935,0.02608895,0.19096362,0.69516998,1.21028398
0.38719360,2.66740702,0.00505639,0.18039658,0.14431148,0.99543910,0.02548403,0.19366099,0.70125810,1.25260843
0.39319660,2.72770481,0.00518937,0.18320833,0.15541392,1.00991304,0.02502271,0.19623689,0.70787170,1.29692115
0.39919960,2.79039484,0.00535305,0.18688681,0.16834783,1.02357972,0.02472462,0.19868038,0.71498245,1.34292872
0.40520260,2.85517190,0.00555262,0.19150421,0.18320791,1.03627591,0.02460826,0.20098348,0.72254671,1.39032992
0.41120560,2.92176774,0.00579333,0.19712221,0.20007912,1.04789876,0.02469052,0.20314109,0.73050522,1.43881884
0.41720860,2.98994816,0.00608042,0.20378875,0.21903125,1.05840571,0.02498614,0.20515087,0.73878366,1.48808810
0.42321161,3.05950803,0.00641894,0.21153500,0.24011329,1.06781215,0.02550730,0.20701314,0.74729382,1.53783168
0.42921461,3.13026399,0.00681365,0.22037263,0.26334790,1.07618683,0.02626312,0.20873055,0.75593533,1.58774736
0.43521761,3.20204501,0.00726884,0.23029137,0.28872617,1.08364510,0.02725927,0.21030771,0.76459780,1.63753846
0.44122061,3.27468109,0.00778816,0.24125720,0.31620285,1.09034038,0.02849762,0.21175070,0.77316314,1.68691473
0.44722361,3.34799042,0.00837448,0.25321107,0.34569259,1.09645392,0.02997588,0.21306644,0.78150801,1.73559234
0.45322661,3.42176587,0.00902973,0.26606849,0.37706715,1.10218358,0.03168738,0.21426202,0.78950622,1.78329303
0.45922961,3.49576142,0.00975476,0.27971973,0.41015409,1.10773206,0.03362088,0.21534395,0.79703096,1.82974259
0.46523262,3.56967966,0.01054921,0.29403114,0.44473693,1.11329502,0.03576045,0.21631751,0.80395697,1.87466876
0.47123562,3.64316121,0.01141146,0.30884721,0.48055704,1.11904998,0.03808553,0.21718603,0.81016241,1.91779912
0.47723862,3.71577720,0.01233853,0.32399360,0.51731730,1.12514623,0.04057097,0.21795044,0.81553071,1.95885904
0.48324162,3.78702556,0.01332610,0.33928105,0.55468747,1.13169655,0.04318734,0.21860890,0.81995223,1.99757029
0.48924462,3.85633189,0.01436853,0.35450998,0.59231114,1.13877095,0.04590127,0.21915665,0.82332587,2.03365068
0.49524762,3.92305534,0.01545891,0.36947584,0.62981413,1.14639293,0.04867600,0.21958614,0.82556078,2.06681482
0.50125063,3.98649974,0.01658920,0.38397475,0.66681390,1.15453825,0.05147198,0.21988735,0.82657800,2.09677655
0.50725363,4.04592968,0.01775038,0.39780954,0.70292978,1.16313634,0.05424773,0.22004840,0.82631227,2.12325286
0.51325663,4.10059110,0.01893267,0.41079567,0.73779335,1.17207424,0.05696074,0.22005634,0.82471388,2.14596947
0.51925963,4.14973555,0.02012570,0.42276700,0.77105878,1.18120266,0.05956843,0.21989809,0.82175059,2.16466788
0.52526263,4.19264695,0.02131884,0.43358100,0.80241244,1.19034400,0.06202929,0.21956152,0.81740952,2.17911353
0.53126563,4.22866962,0.02250141,0.44312328,0.83158147,1.19930167,0.06430395,0.21903657,0.81169891,2.18910478
0.53726863,4.25723597,0.02366299,0.45131114,0.85834090,1.20787021,0.06635628,0.21831635,0.80464977,2.19448206
0.54327164,4.27789258,0.02479367,0.45809606,0.88251895,1.21584568,0.06815447,0.21739813,0.79631710,2.19513689
0.54927464,4.29032298,0.02588436,0.46346494,0.90400041,1.22303583,0.06967190,0.21628418,0.78678073,2.19101999
0.55527764,4.29436609,0.02692695,0.46744005,0.92272797,1.22926930,0.07088799,0.21498244,0.77614564,2.18214801
0.56128064,4.29002924,0.02791463,0.47007769,0.93870136,1.23440367,0.07178877,0.21350690,0.76454157,2.16860847
0.56728364,4.27749488,0.02884197,0.47146566,0.95197476,1.23833190,0.07236728,0.21187777,0.75212201,2.15056257
0.57328664,4.25712088,0.02970514,0.47171955,0.96265232,1.24098687,0.07262368,0.21012133,0.73906243,2.12824543
0.57928964,4.22943413,0.03050197,0.47097824,0.97088238,1.24234397,0.07256517,0.20826949,0.72555782,2.10196390
0.58529265,4.19511794,0.03123202,0.46939847,0.97685064,1.24242171,0.07220557,0.20635925,0.71181955,2.07209179
0.59129565,4.15499374,0.03189657,0.46714915,0.98077269,1.24128044,0.07156474,0.20443177,0.69807163,2.03906284
0.59729865,4.10999812,0.03249863,0.46440532,0.98288619,1.23901930,0.07066770,0.20253137,0.68454645,2.00336156
0.60330165,4.06115607,0.03304286,0.46134212,0.98344322,1.23577174,0.06954369,0.20070443,0.67148026,1.96551239
0.60930465,4.00955188,0.03353544,0.45812917,0.98270297,1.23169987,0.06822497,0.19899816,0.65910821,1.92606779
0.61530765,3.95629863,0.03398397,0.45492528,0.98092500,1.22698790,0.06674562,0.19745934,0.64765953,1.88559535
0.62131066,3.90250771,0.03439730,0.45187386,0.97836328,1.22183500,0.06514033,0.19613311,0.63735256,1.84466486
0.62731366,3.84925926,0.03478531,0.44909920,0.97526103,1.21644800,0.06344321,0.19506176,0.62839005,1.80383543
0.63331666,3.79757459,0.03515880,0.44670350,0.97184631,1.21103400,0.06168667,0.19428355,0.62095472,1.76364326
0.63931966,3.74839127,0.03552919,0.44476483,0.96832840,1.20579335,0.05990050,0.19383173,0.61520526,1.72459037
0.64532266,3.70254150,0.03590837,0.44333607,0.96489470,1.20091293,0.05811106,0.19373349,0.61127275,1.68713451
0.65132566,3.66073405,0.03630848,0.44244455,0.96170820,1.19656024,0.05634076,0.19400917,0.60925767,1.65168046
0.65732866,3.62354018,0.03674166,0.44209258,0.95890517,1.19287807,0.05460770,0.19467147,0.60922754,1.61857291
0.66333167,3.59138342,0.03721994,0.44225860,0.95659322,1.18998009,0.05292556,0.19572483,0.61121523,1.58809091
0.66933467,3.56453325,0.03775497,0.44289889,0.95484944,1.18794731,0.05130367,0.19716492,0.61521791,1.56044389
0.67533767,3.54310263,0.03835789,0.44394972,0.95371881,1.18682555,0.04974734,0.19897833,0.62119679,1.53576940
0.68134067,3.52704916,0.03903914,0.44532992,0.95321282,1.18662390,0.04825824,0.20114232,0.62907753,1.51413228
0.68734367,3.51617959,0.03980832,0.44694361,0.95330840,1.18731416,0.04683504,0.20362484,0.63875142,1.49552541
0.69334667,3.51015775,0.04067403,0.44868315,0.95394745,1.18883139,0.04547397,0.20638474,0.65007723,1.47987188
0.69934967,3.50851526,0.04164371,0.45043221,0.95503695,1.19107542,0.04416957,0.20937212,0.66288376,1.46702858
0.70535268,3.51066512,0.04272350,0.45206883,0.95645003,1.19391343,0.04291532,0.21252902,0.67697301,1.45679105
0.71135568,3.51591769,0.04391804,0.45346858,0.95802798,1.19718337,0.04170427,0.21579030,0.69212385,1.44889953
0.71735868,3.52349876,0.04523029,0.45450759,0.95958343,1.20069827,0.04052964,0.21908476,0.70809622,1.44304618
0.72336168,3.53256931,0.04666137,0.45506559,0.96090476,1.20425123,0.03938523,0.22233653,0.72463556,1.43888315
0.72936468,3.54224653,0.04821025,0.45502882,0.96176156,1.20762095,0.03826584,0.22546657,0.74147755,1.43603152
0.73536768,3.55162550,0.04987360,0.45429282,0.96191121,1.21057763,0.03716745,0.22839452,0.75835279,1.43409075
0.74137069,3.55980101,0.05164547,0.45276500,0.96110635,1.21288899,0.03608740,0.23104046,0.77499151,1.43264860
0.74737369,3.56588901,0.05351704,0.45036702,0.95910276,1.21432630,0.03502439,0.23332688,0.79112799,1.43129093
0.75337669,3.56904686,0.05547642,0.44703680,0.95566771,1.21467005,0.03397842,0.23518060,0.80650459,1.42961157
0.75937969,3.56849210,0.05750842,0.44273033,0.95058797,1.21371530,0.03295068,0.23653463,0.82087541,1.42722148
0.76538269,3.56351912,0.05959438,0.43742287,0.94367751,1.21127638,0.03194336,0.23732983,0.83400938,1.42375744
0.77138569,3.55351327,0.06171215,0.43110993,0.93478420,1.20719093,0.03095945,0.23751647,0.84569275,1.41888961
0.77738869,3.53796238,0.06383608,0.42380761,0.92379547,1.20132324,0.03000249,0.23705550,0.85573107,1.41232810
0.78339170,3.51646539,0.06593721,0.41555257,0.91064246,1.19356688,0.02907646,0.23591948,0.86395065,1.40382826
0.78939470,3.48873812,0.06798360,0.40640143,0.89530263,1.18384654,0.02818554,0.23409322,0.87019951,1.39319469
0.79539770,3.45461651,0.06994075,0.39642980,0.87780069,1.17211948,0.02733400,0.23157416,0.87434804,1.38028384
0.80140070,3.41405733,0.07177230,0.38573083,0.85820795,1.15837623,0.02652611,0.22837231,0.87628941,1.36500555
0.80740370,3.36713688,0.07344076,0.37441344,0.83664006,1.14264115,0.02576614,0.22450995,0.87593982,1.34732317
0.81340670,3.31404793,0.07490850,0.36260025,0.81325343,1.12497247,0.02505832,0.22002104,0.87323875,1.32725284
0.81940970,3.25509523,0.07613877,0.35042531,0.78824056,1.10546225,0.02440688,0.21495033,0.86814927,1.30486172
0.82541271,3.19068980,0.07709684,0.33803165,0.76182452,1.08423601,0.02381615,0.20935233,0.86065839,1.28026553
0.83141571,3.12134235,0.07775112,0.32556880,0.73425286,1.06145221,0.02329062,0.20329008,0.85077764,1.25362533
0.83741871,3.04765562,0.07807436,0.31319027,0.70579133,1.03730133,0.02283497,0.19683372,0.83854355,1.22514385
0.84342171,2.97031588,0.07804467,0.30105108,0.67671756,1.01200459,0.02245417,0.19005910,0.82401830,1.19506111
0.84942471,2.89008320,0.07764644,0.28930530,0.64731495,0.98581201,0.02215350,0.18304614,0.80729005,1.16364978
0.85542771,2.80778044,0.07687113,0.27810373,0.61786701,0.95899980,0.02193846,0.17587733,0.78847324,1.13120978
0.86143072,2.72428074,0.07571772,0.26759162,0.58865221,0.93186679,0.02181478,0.16863605,0.76770827,1.09806255
0.86743372,2.64049313,0.07419303,0.25790650,0.55993930,0.90472992,0.02178818,0.16140501,0.74516075,1.06454462
0.87343672,2.55734630,0.07231167,0.24917603,0.53198339,0.87791856,0.02186423,0.15426461,0.72102009,1.03100074
0.87943972,2.47577045,0.07009570,0.24151596,0.50502246,0.85176777,0.02204804,0.14729139,0.69549721,0.99777636
0.88544272,2.39667736,0.06757408,0.23502816,0.47927450,0.82661059,0.02234399,0.14055653,0.66882158,0.96520970
0.89144572,2.32093902,0.06478180,0.22979863,0.45493499,0.80276941,0.02275530,0.13412448,0.64123736,0.93362354
0.89744872,2.24936536,0.06175881,0.22589569,0.43217490,0.78054681,0.02328371,0.12805160,0.61299881,0.90331679
0.90345173,2.18268183,0.05854880,0.22336827,0.41113899,0.76021614,0.02392905,0.12238509,0.58436520,0.87455626
0.90945473,2.12150765,0.05519786,0.22224435,0.39194438,0.74201223,0.02468892,0.11716207,0.55559516,0.84756891
0.91545773,2.06633576,0.05175306,0.22252960,0.37467948,0.72612265,0.02555829,0.11240885,0.52694091,0.82253487
0.92146073,2.01751555,0.04826111,0.22420644,0.35940323,0.71268004,0.02652934,0.10814058,0.49864256,0.79958170
0.92746373,1.97523922,0.04476702,0.22723330,0.34614461,0.70175581,0.02759121,0.10436115,0.47092267,0.77878021
0.93346673,1.93953297,0.04131297,0.23154450,0.33490262,0.69335575,0.02872998,0.10106344,0.44398145,0.76014218
0.93946973,1.91025350,0.03793725,0.23705056,0.32564669,0.68741770,0.02992870,0.09822993,0.41799277,0.74362023
0.94547274,1.88709057,0.03467350,0.24363908,0.31831758,0.68381160,0.03116762,0.09583367,0.39310120,0.72911006
0.95147574,1.86957575,0.03155012,0.25117628,0.31282886,0.68234199,0.03242447,0.09383959,0.36942023,0.71645500
0.95747874,1.85709742,0.02858997,0.25950915,0.30906903,0.68275298,0.03367496,0.09220611,0.34703175,0.70545303
0.96348174,1.84892156,0.02581020,0.26846821,0.30690423,0.68473553,0.03489331,0.09088698,0.32598690,0.69586577
0.96948474,1.84421771,0.02322239,0.27787089,0.30618158,0.68793681,0.03605291,0.08983336,0.30630805,0.68742944
0.97548774,1.84208923,0.02083289,0.28752539,0.30673312,0.69197136,0.03712712,0.08899597,0.28799205,0.67986707
0.98149075,1.84160650,0.01864321,0.29723501,0.30838020,0.69643349,0.03809001,0.08832731,0.27101441,0.67290168
0.98749375,1.84184184,0.01665063,0.30680273,0.31093829,0.70091059,0.03891717,0.08778381,0.25533419,0.66626963
0.99349675,1.84190472,0.01484887,0.31603602,0.31422206,0.70499679,0.03958653,0.08732779,0.24089957,0.65973373
0.99949975,1.84097563,0.01322879,0.32475164,0.31805051,0.70830635,0.04007905,0.08692931,0.22765348,0.65309536
1.00550275,1.83833732,0.01177913,0.33278024,0.32225200,0.71048640,0.04037938,0.08656752,0.21553938,0.64620500
1.01150575,1.83340210,0.01048713,0.33997072,0.32666904,0.71122842,0.04047642,0.08623189,0.20450668,0.63897081
1.01750875,1.82573388,0.00933929,0.34619400,0.33116259,0.71027819,0.04036368,0.08592279,0.19451568,0.63136478
1.02351176,1.81506443,0.00832183,0.35134628,0.33561570,0.70744370,0.04003957,0.08565177,0.18554173,0.62342608
1.02951476,1.80130285,0.00742125,0.35535136,0.33993635,0.70260081,0.03950749,0.08544136,0.17757857,0.61526158
1.03551776,1.78453820,0.00662472,0.35816226,0.34405935,0.69569664,0.03877571,0.08532439,0.17064055,0.60704350
1.04152076,1.76503521,0.00592035,0.35976180,0.34794727,0.68675029,0.03785720,0.08534290,0.16476380,0.59900416
1.04752376,1.74322325,0.00529744,0.36016220,0.35159018,0.67585124,0.03676924,0.08554671,0.16000624,0.59142829
1.05352676,1.71967922,0.00474658,0.35940379,0.35500441,0.66315539,0.03553289,0.08599160,0.15644638,0.58464295
1.05952976,1.69510501,0.00425976,0.35755277,0.35823022,0.64887884,0.03417241,0.08673727,0.15418108,0.57900582
1.06553277,1.67030060,0.00383030,0.35469812,0.36132853,0.63328997,0.03271455,0.08784513,0.15332226,0.57489194
1.07153577,1.64613375,0.00345288,0.35094795,0.36437677,0.61669976,0.03118780,0.08937596,0.15399269,0.57267977
1.07753877,1.62350760,0.00312341,0.34642520,0.36746417,0.59945113,0.02962162,0.09138752,0.15632098,0.57273685
1.08354177,1.60332729,0.00283897,0.34126307,0.37068645,0.58190733,0.02804562,0.09393223,0.16043599,0.57540566
1.08954477,1.58646686,0.00259768,0.33560031,0.37414034,0.56444009,0.02648884,0.09705501,0.16646080,0.58099014
1.09554777,1.57373759,0.00239865,0.32957655,0.37791804,0.54741781,0.02497897,0.10079122,0.17450644,0.58974335
1.10155078,1.56585878,0.00224186,0.32332791,0.38210181,0.53119414,0.02354172,0.10516496,0.18466565,0.60185658
1.10755378,1.56343206,0.00212811,0.31698299,0.38675905,0.51609752,0.02220021,0.11018759,0.19700678,0.61745030
1.11355678,1.56691984,0.00205900,0.31065950,0.39193790,0.50242175,0.02097447,0.11585669,0.21156823,0.63656719
1.11955978,1.57662877,0.00203686,0.30446151,0.39766362,0.49041814,0.01988101,0.12215533,0.22835354,0.65916745
1.12556278,1.59269850,0.00206481,0.29847751,0.40393585,0.48028922,0.01893254,0.12905180,0.24732742,0.68512657
1.13156578,1.61509614,0.00214676,0.29277924,0.41072697,0.47218437,0.01813775,0.13649986,0.26841286,0.71423561
1.13756878,1.64361655,0.00228741,0.28742135,0.41798136,0.46619729,0.01750122,0.14443928,0.29148965,0.74620401
1.14357179,1.67788832,0.00249237,0.28244170,0.42561594,0.46236547,0.01702341,0.15279699,0.31639433,0.78066493
1.14957479,1.71738524,0.00276812,0.27786243,0.43352162,0.46067150,0.01670079,0.16148854,0.34292167,0.81718296
1.15557779,1.76144284,0.00312207,0.27369151,0.44156591,0.46104620,0.01652605,0.17042002,0.37082787,0.85526413
1.16158079,1.80927943,0.00356260,0.26992469,0.44959642,0.46337326,0.01648839,0.17949030,0.39983518,0.89436784
1.16758379,1.86002075,0.00409896,0.26654778,0.45744513,0.46749533,0.01657390,0.18859359,0.42963815,0.93392049
1.17358679,1.91272751,0.00474124,0.26353897,0.46493344,0.47322105,0.01676605,0.19762211,0.45991099,0.97333040
1.17958979,1.96642468,0.00550023,0.26087117,0.47187760,0.48033296,0.01704619,0.20646901,0.49031603,1.01200357
1.18559280,2.02013145,0.00638723,0.25851424,0.47809456,0.48859569,0.01739410,0.21503117,0.52051275,1.04935972
1.19159580,2.07289067,0.00741375,0.25643683,0.48340778,0.49776426,0.01778863,0.22321195,0.55016715,1.08484808
1.19759880,2.12379669,0.00859121,0.25460802,0.48765311,0.50759205,0.01820828,0.23092367,0.57896081,1.11796236
1.20360180,2.17202034,0.00993047,0.25299841,0.49068413,0.51783810,0.01863186,0.23808984,0.60659941,1.14825421
1.20960480,2.21683014,0.01144136,0.25158089,0.49237718,0.52827352,0.01903902,0.24464681,0.63282018,1.17534478
1.21560780,2.25760885,0.01313209,0.25033088,0.49263551,0.53868669,0.01941083,0.25054495,0.65739779,1.19893368
1.22161081,2.29386472,0.01500870,0.24922625,0.49139270,0.54888715,0.01973027,0.25574928,0.68014861,1.21880512
1.22761381,2.32523711,0.01707437,0.24824681,0.48861505,0.55870802,0.01998262,0.26023935,0.70093291,1.23483093
1.23361681,2.35149634,0.01932879,0.24737364,0.48430298,0.56800701,0.02015580,0.26400859,0.71965501,1.24697019
1.23961981,2.37253812,0.02176760,0.24658813,0.47849130,0.57666609,0.02024060,0.26706298,0.73626136,1.25526584
1.24562281,2.38837309,0.02438182,0.24587115,0.47124855,0.58458990,0.02023075,0.26941922,0.75073678,1.25983813
1.25162581,2.39911234,0.02715744,0.24520207,0.46267531,0.59170332,0.02012302,0.27110255,0.76309912,1.26087570
1.25762881,2.40495005,0.03007512,0.24455820,0.45290179,0.59794828,0.01991705,0.27214415,0.77339270,1.25862451
1.26363182,2.40614451,0.03311010,0.24391434,0.44208468,0.60328037,0.01961522,0.27257857,0.78168108,1.25337554
1.26963482,2.40299891,0.03623229,0.24324279,0.43040363,0.60766545,0.01922238,0.27244110,0.78803962,1.24545181
1.27563782,2.39584333,0.03940660,0.24251381,0.41805745,0.61107662,0.01874552,0.27176542,0.79254845,1.23519570
1.28164082,2.38501909,0.04259352,0.24169650,0.40526027,0.61349199,0.01819342,0.27058159,0.79528624,1.22295711
1.28764382,2.37086661,0.04574991,0.24076016,0.39223793,0.61489328,0.01757622,0.26891461,0.79632532,1.20908315
1.29364682,2.35371748,0.04883004,0.23967612,0.37922459,0.61526561,0.01690506,0.26678352,0.79572840,1.19391006
1.29964982,2.33389119,0.05178688,0.23841982,0.36645982,0.61459835,0.01619168,0.26420121,0.79354709,1.17775737
1.30565283,2.31169644,0.05457345,0.23697320,0.35418618,0.61288716,0.01544805,0.26117490,0.78982231,1.16092477
1.31165583,2.28743673,0.05714436,0.23532710,0.34264727,0.61013691,0.01468605,0.25770725,0.78458646,1.14369144
1.31765883,2.26141941,0.05945738,0.23348364,0.33208615,0.60636535,0.01391724,0.25379803,0.77786711,1.12631754
1.32366183,2.23396698,0.06147497,0.23145828,0.32274410,0.60160702,0.01315261,0.24944618,0.76969178,1.10904754
1.32966483,2.20542946,0.06316573,0.22928148,0.31485947,0.59591729,0.01240247,0.24465219,0.76009347,1.09211470
1.33566783,2.17619623,0.06450569,0.22699975,0.30866648,0.58937579,0.01167635,0.23942047,0.74911632,1.07574599
1.34167084,2.14670578,0.06547934,0.22467590,0.30439360,0.58208904,0.01098299,0.23376170,0.73682082,1.06016682
1.34767384,2.11745210,0.06608040,0.22238850,0.30226156,0.57419186,0.01033030,0.22769480,0.72328823,1.04560474
1.35367684,2.08898644,0.06631221,0.22023037,0.30248053,0.56584719,0.00972551,0.22124854,0.70862359,1.03229161
1.35967984,2.06191347,0.06618776,0.21830613,0.30524653,0.55724421,0.00917512,0.21446246,0.69295708,1.02046364
1.36568284,2.03688159,0.06572938,0.21672885,0.31073684,0.54859455,0.00868508,0.20738718,0.67644351,1.01035916
1.37168584,2.01456709,0.06496798,0.21561590,0.31910453,0.54012675,0.00826085,0.20008399,0.65925988,1.00221375
1.37768884,1.99565270,0.06394196,0.21508411,0.33047214,0.53207905,0.00790742,0.19262366,0.64160108,0.99625310
1.38369185,1.98080150,0.06269587,0.21524446,0.34492469,0.52469080,0.00762943,0.18508466,0.62367401,0.99268374
1.38969485,1.97062711,0.06127870,0.21619652,0.36250233,0.51819284,0.00743113,0.17755075,0.60569033,0.99168225
1.39569785,1.96566210,0.05974211,0.21802295,0.38319287,0.51279748,0.00731641,0.17010817,0.58785853,0.99338346
1.40170085,1.96632611,0.05813850,0.22078416,0.40692480,0.50868831,0.00728872,0.16284258,0.57037559,0.99786864
1.40770385,1.97289569,0.05651904,0.22451370,0.43356104,0.50601071,0.00735098,0.15583583,0.55341884,1.00515420
1.41370685,1.98547774,0.05493186,0.22921424,0.46289405,0.50486334,0.00750551,0.14916286,0.53713859,1.01518196
1.41970985,2.00398815,0.05342029,0.23485482,0.49464268,0.50529126,0.00775382,0.14288884,0.52165191,1.02781160
1.42571286,2.02813733,0.05202145,0.24136910,0.52845130,0.50728102,0.00809646,0.13706676,0.50703796,1.04281601
1.43171586,2.05742369,0.05076499,0.24865517,0.56389136,0.51075807,0.00853289,0.13173545,0.49333517,1.05988002
1.43771886,2.09113577,0.04967230,0.25657664,0.60046591,0.51558671,0.00906121,0.12691838,0.48054043,1.07860281
1.44372186,2.12836360,0.04875604,0.26496527,0.63761698,0.52157270,0.00967811,0.12262303,0.46861020,1.09850417
1.44972486,2.16801890,0.04802003,0.27362494,0.67473595,0.52846841,0.01037860,0.11884105,0.45746372,1.11903451
1.45572786,2.20886372,0.04745959,0.28233696,0.71117671,0.53598043,0.01115600,0.11554908,0.44698783,1.13958835
1.46173087,2.24954644,0.04706217,0.29086639,0.74627132,0.54377922,0.01200184,0.11271020,0.43704328,1.15952074
1.46773387,2.28864377,0.04680841,0.29896924,0.77934767,0.55151063,0.01290582,0.11027606,0.42747219,1.17816620
1.47373687,2.32470715,0.04667337,0.30640027,0.80974860,0.55880856,0.01385592,0.10818929,0.41810612,1.19485919
1.47973987,2.35631154,0.04662806,0.31292095,0.83685169,0.56530843,0.01483849,0.10638638,0.40877446,1.20895549
1.48574287,2.38210475,0.04664110,0.31830747,0.86008904,0.57066078,0.01583846,0.10480075,0.39931269,1.21985346
1.49174587,2.40085513,0.04668046,0.32235823,0.87896609,0.57454446,0.01683961,0.10336578,0.38957009,1.22701450
1.49774887,2.41149584,0.04671514,0.32490065,0.89307880,0.57667889,0.01782491,0.10201786,0.37941657,1.22998171
1.50375188,2.41316366,0.04671690,0.32579703,0.90212827,0.57683483,0.01877689,0.10069923,0.36874842,1.22839615
1.50975488,2.40523116,0.04666173,0.32494906,0.90593217,0.57484327,0.01967814,0.09936046,0.35749266,1.22200992
1.51575788,2.38733052,0.04653115,0.32230099,0.90443246,0.57060210,0.02051177,0.09796252,0.34560994,1.21069582
1.52176088,2.35936854,0.04631330,0.31784127,0.89769886,0.56408026,0.02126192,0.09647841,0.33309589,1.19445289
1.52776388,2.32153207,0.04600367,0.31160253,0.88592805,0.55531925,0.02191428,0.09489418,0.31998104,1.17340805
1.53376688,2.27428385,0.04560551,0.30366010,0.86943833,0.54443205,0.02245656,0.09320947,0.30632921,1.14781346
1.53976988,2.21834905,0.04512994,0.29412903,0.84866016,0.53159939,0.02287897,0.09143737,0.29223475,1.11804007
1.54577289,2.15469314,0.04459570,0.28315981,0.82412275,0.51706373,0.02317460,0.08960382,0.27781858,1.08456735
1.55177589,2.08449209,0.04402857,0.27093305,0.79643738,0.50112105,0.02333971,0.08774643,0.26322342,1.04796990
1.55777889,2.00909611,0.04346051,0.25765332,0.76627801,0.48411093,0.02337399,0.08591289,0.24860836,1.00890129
1.56378189,1.92998842,0.04292852,0.24354242,0.73436007,0.46640530,0.02328065,0.08415890,0.23414303,0.96807572
1.56978489,1.84874056,0.04247334,0.22883241,0.70141824,0.44839625,0.02306643,0.08254589,0.22000163,0.92624832
1.57578789,1.76696595,0.04213790,0.21375871,0.66818402,0.43048343,0.02274147,0.08113847,0.20635698,0.88419450
1.58179090,1.68627325,0.04196577,0.19855343,0.63536415,0.41306145,0.02231906,0.08000174,0.19337486,0.84268932
1.58779390,1.60822108,0.04199947,0.18343927,0.60362039,0.39650775,0.02181532,0.07919862,0.18120883,0.80248720
1.59379690,1.53427551,0.04227885,0.16862415,0.57355157,0.38117126,0.02124871,0.07878717,0.16999557,0.76430277
1.59979990,1.46577155,0.04283952,0.15429664,0.54567846,0.36736236,0.02063952,0.07881817,0.15985094,0.72879329
1.60580290,1.40387960,0.04371138,0.14062246,0.52043171,0.35534417,0.02000924,0.07933282,0.15086690,0.69654303
1.61180590,1.34957765,0.04491732,0.12774187,0.49814342,0.34532565,0.01937987,0.08036086,0.14310914,0.66804999
1.61780890,1.30362986,0.04647214,0.11576813,0.47904219,0.33745651,0.01877330,0.08191896,0.13661566,0.64371524
1.62381191,1.26657169,0.04838165,0.10478687,0.46325187,0.33182397,0.01821054,0.08400964,0.13139619,0.62383495
