energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-0.62731366,3.19854389,-3.19852027,0.05542207,-0.05542144,0.15487742,-0.15487828,0.16523898,-0.16523744,1.61113122,-1.61111753,0.02317044,-0.02317036,0.43170322,-0.43170112,0.74108056,-0.74107552,0.54017644,-0.54017207
-0.62131066,3.08883076,-3.08880599,0.05274501,-0.05274433,0.15682610,-0.15682691,0.15889986,-0.15889824,1.55009457,-1.55008022,0.02303918,-0.02303909,0.42187360,-0.42187122,0.71271945,-0.71271404,0.51982375,-0.51981934
-0.61530765,2.97791880,-2.97789309,0.04995985,-0.04995913,0.15867047,-0.15867124,0.15236213,-0.15236043,1.48732564,-1.48731077,0.02291912,-0.02291903,0.41118833,-0.41118571,0.68498559,-0.68497987,0.50052240,-0.50051797
-0.60930465,2.86669103,-2.86666462,0.04710503,-0.04710427,0.16037508,-0.16037581,0.14569021,-0.14568846,1.42333039,-1.42331513,0.02280962,-0.02280953,0.39977338,-0.39977054,0.65819478,-0.65818883,0.48239394,-0.48238952
-0.60330165,2.75611268,-2.75608585,0.04421886,-0.04421808,0.16192057,-0.16192126,0.13895447,-0.13895269,1.35867232,-1.35865683,0.02271192,-0.02271183,0.38777705,-0.38777403,0.63264380,-0.63263768,0.46555092,-0.46554655
-0.59729865,2.64720144,-2.64717448,0.04133844,-0.04133766,0.16330478,-0.16330545,0.13222933,-0.13222754,1.29395590,-1.29394035,0.02262912,-0.02262904,0.37536450,-0.37536134,0.60860183,-0.60859563,0.45009217,-0.45008787
-0.59129565,2.54099579,-2.54096903,0.03849865,-0.03849786,0.16454338,-0.16454404,0.12559148,-0.12558970,1.22980902,-1.22979357,0.02256614,-0.02256607,0.36271183,-0.36270858,0.58630283,-0.58629663,0.43609811,-0.43609390
-0.58529265,2.43852329,-2.43849705,0.03573121,-0.03573044,0.16566987,-0.16567054,0.11911808,-0.11911634,1.16686515,-1.16684998,0.02252962,-0.02252956,0.34999987,-0.34999659,0.56593906,-0.56593294,0.42362647,-0.42362239
-0.57928964,2.34077018,-2.34074477,0.03306401,-0.03306325,0.16673515,-0.16673586,0.11288523,-0.11288356,1.10574612,-1.10573140,0.02252769,-0.02252764,0.33740809,-0.33740482,0.54765612,-0.54765016,0.41270861,-0.41270469
-0.57328664,2.24865393,-2.24862968,0.03052049,-0.03051976,0.16780661,-0.16780739,0.10696655,-0.10696496,1.04704619,-1.04703207,0.02256981,-0.02256978,0.32510877,-0.32510557,0.53154971,-0.53154399,0.40334683,-0.40334309
-0.56728364,2.16300001,-2.16297723,0.02811930,-0.02811860,0.16896687,-0.16896776,0.10143206,-0.10143058,0.99131810,-0.99130474,0.02266651,-0.02266650,0.31326189,-0.31325879,0.51766429,-0.51765888,0.39551266,-0.39550913
-0.56128064,2.08452384,-2.08450281,0.02587413,-0.02587346,0.17031226,-0.17031329,0.09634745,-0.09634610,0.93906154,-0.93904908,0.02282910,-0.02282913,0.30201069,-0.30200774,0.50599360,-0.50598857,0.38914656,-0.38914325
-0.55527764,2.01381866,-2.01379964,0.02379370,-0.02379307,0.17195107,-0.17195229,0.09177348,-0.09177229,0.89071444,-0.89070302,0.02306944,-0.02306950,0.29147832,-0.29147556,0.49648322,-0.49647863,0.38415894,-0.38415587
-0.54927464,1.95134962,-1.95133285,0.02188200,-0.02188143,0.17400174,-0.17400319,0.08776585,-0.08776483,0.84664725,-0.84663696,0.02339958,-0.02339969,0.28176552,-0.28176299,0.48903487,-0.48903077,0.38043259,-0.38042977
-0.54327164,1.89745412,-1.89743982,0.02013865,-0.02013811,0.17659094,-0.17659267,0.08437518,-0.08437436,0.80716013,-0.80715108,0.02383154,-0.02383169,0.27294940,-0.27294713,0.48351231,-0.48350874,0.37782648,-0.37782392
-0.53726863,1.85234790,-1.85233625,0.01855932,-0.01855884,0.17985172,-0.17985378,0.08164734,-0.08164674,0.77248305,-0.77247532,0.02437695,-0.02437715,0.26508342,-0.26508143,0.47974863,-0.47974564,0.37618072,-0.37617844
-0.53126563,1.81613615,-1.81612731,0.01713643,-0.01713600,0.18392163,-0.18392406,0.07962382,-0.07962345,0.74277834,-0.74277200,0.02504685,-0.02504710,0.25819826,-0.25819658,0.47755452,-0.47755214,0.37532261,-0.37532061
-0.52526263,1.78882859,-1.78882271,0.01585970,-0.01585932,0.18894083,-0.18894369,0.07834224,-0.07834212,0.71814533,-0.71814043,0.02585138,-0.02585169,0.25230373,-0.25230235,0.47672712,-0.47672536,0.37507331,-0.37507159
-0.51925963,1.77035730,-1.77035448,0.01471691,-0.01471657,0.19505022,-0.19505355,0.07783683,-0.07783698,0.69862656,-0.69862314,0.02679954,-0.02679990,0.24739129,-0.24739024,0.47705902,-0.47705791,0.37525501,-0.37525356
-0.51325663,1.76059571,-1.76059603,0.01369454,-0.01369425,0.20238945,-0.20239329,0.07813886,-0.07813929,0.68421492,-0.68421301,0.02789894,-0.02789937,0.24343725,-0.24343653,0.47834708,-0.47834661,0.37569808,-0.37569691
-0.50725363,1.75937744,-1.75938098,0.01277846,-0.01277820,0.21109474,-0.21109914,0.07927689,-0.07927762,0.67486116,-0.67486077,0.02915561,-0.02915609,0.24040613,-0.24040574,0.48040049,-0.48040068,0.37624799,-0.37624710
-0.50125063,1.76651351,-1.76652031,0.01195449,-0.01195428,0.22129653,-0.22130153,0.08127681,-0.08127785,0.67048119,-0.67048234,0.03057372,-0.03057427,0.23825419,-0.23825413,0.48304787,-0.48304871,0.37677145,-0.37677082
-0.49524762,1.78180649,-1.78181658,0.01120898,-0.01120880,0.23311675,-0.23312237,0.08416162,-0.08416299,0.67096259,-0.67096527,0.03215543,-0.03215604,0.23693289,-0.23693315,0.48614299,-0.48614446,0.37716160,-0.37716125
-0.48924462,1.80506068,-1.80507405,0.01052921,-0.01052906,0.24666570,-0.24667199,0.08795093,-0.08795263,0.67616989,-0.67617410,0.03390067,-0.03390133,0.23639195,-0.23639251,0.48956884,-0.48957093,0.37734198,-0.37734189
-0.48324162,1.83608742,-1.83610407,0.00990371,-0.00990359,0.26203860,-0.26204557,0.09266008,-0.09266212,0.68594832,-0.68595404,0.03580695,-0.03580767,0.23658198,-0.23658284,0.49324011,-0.49324278,0.37726885,-0.37726903
-0.47723862,1.87470520,-1.87472507,0.00932256,-0.00932246,0.27931166,-0.27931933,0.09829909,-0.09830147,0.70012582,-0.70013302,0.03786920,-0.03786997,0.23745658,-0.23745771,0.49710376,-0.49710700,0.37693206,-0.37693250
-0.47123562,1.92073432,-1.92075734,0.00877746,-0.00877739,0.29853784,-0.29854622,0.10487127,-0.10487400,0.71851312,-0.71852176,0.04007965,-0.04008047,0.23897370,-0.23897509,0.50113800,-0.50114176,0.37635414,-0.37635484
-0.46523262,1.97398673,-1.97401280,0.00826182,-0.00826177,0.31974243,-0.31975152,0.11237171,-0.11237478,0.74090228,-0.74091231,0.04242772,-0.04242858,0.24109634,-0.24109797,0.50534966,-0.50535390,0.37558782,-0.37558877
-0.45922961,2.03425157,-2.03428056,0.00777071,-0.00777068,0.34291850,-0.34292828,0.12078563,-0.12078902,0.76706355,-0.76707491,0.04489994,-0.04490083,0.24379262,-0.24379448,0.50977024,-0.50977492,0.37471209,-0.37471330
-0.45322661,2.10127760,-2.10130932,0.00730075,-0.00730073,0.36802257,-0.36803301,0.13008678,-0.13009049,0.79674126,-0.79675386,0.04747999,-0.04748091,0.24703519,-0.24703724,0.51445102,-0.51445609,0.37382702,-0.37382847
-0.44722361,2.17475384,-2.17478806,0.00684998,-0.00684997,0.39497069,-0.39498174,0.14023597,-0.14023997,0.82964893,-0.82966267,0.05014877,-0.05014971,0.25080010,-0.25080233,0.51945744,-0.51946284,0.37304759,-0.37304927
-0.44122061,2.25428994,-2.25432641,0.00641762,-0.00641763,0.42363520,-0.42364680,0.15117984,-0.15118411,0.86546438,-0.86547915,0.05288454,-0.05288548,0.25506535,-0.25506772,0.52486328,-0.52486894,0.37249692,-0.37249882
-0.43521761,2.33939811,-2.33943650,0.00600391,-0.00600392,0.45384256,-0.45385464,0.16285000,-0.16285451,0.90382530,-0.90384095,0.05566318,-0.05566412,0.25980912,-0.25981161,0.53074484,-0.53075070,0.37229933,-0.37230142
-0.42921461,2.42947803,-2.42951797,0.00560982,-0.00560984,0.48537239,-0.48538487,0.17516266,-0.17516737,0.94432587,-0.94434225,0.05845859,-0.05845952,0.26500790,-0.26501047,0.53717569,-0.53718168,0.37257344,-0.37257571
-0.42321161,2.52380637,-2.52384745,0.00523689,-0.00523691,0.51795814,-0.51797090,0.18801882,-0.18802369,0.98651514,-0.98653206,0.06124309,-0.06124400,0.27063467,-0.27063728,0.54422201,-0.54422806,0.37342591,-0.37342833
-0.41720860,2.62153231,-2.62157407,0.00488697,-0.00488699,0.55128935,-0.55130229,0.20130512,-0.20131010,1.02989744,-1.02991471,0.06398803,-0.06398890,0.27665727,-0.27665990,0.55193901,-0.55194505,0.37494591,-0.37494844
-0.41120560,2.72167989,-2.72172182,0.00456206,-0.00456209,0.58501594,-0.58502891,0.21489531,-0.21490034,1.07393542,-1.07395282,0.06666444,-0.06666527,0.28303706,-0.28303967,0.56036844,-0.56037439,0.37720087,-0.37720347
-0.40520260,2.82315783,-2.82319941,0.00426415,-0.00426419,0.61875414,-0.61876700,0.22865239,-0.22865743,1.11805576,-1.11807305,0.06924378,-0.06924455,0.28972795,-0.28973049,0.56953718,-0.56954298,0.38023347,-0.38023611
-0.39919960,2.92477702,-2.92481769,0.00399508,-0.00399511,0.65209437,-0.65210698,0.24243144,-0.24243642,1.16165771,-1.16167466,0.07169874,-0.07169944,0.29667586,-0.29667831,0.57945716,-0.57946274,0.38406025,-0.38406288
-0.39319660,3.02527516,-3.02531438,0.00375640,-0.00375644,0.68461062,-0.68462283,0.25608286,-0.25608771,1.20412438,-1.20414074,0.07400408,-0.07400471,0.30381877,-0.30382108,0.59012619,-0.59013148,0.38867168,-0.38867426
-0.38719360,3.12334801,-3.12338522,0.00354938,-0.00354941,0.71587109,-0.71588274,0.26945612,-0.26946080,1.24483635,-1.24485187,0.07613752,-0.07613807,0.31108712,-0.31108925,0.60152970,-0.60153466,0.39403384,-0.39403631
-0.38119060,3.21768570,-3.21772036,0.00337487,-0.00337490,0.74544978,-0.74546073,0.28240380,-0.28240825,1.28318722,-1.28320167,0.07808053,-0.07808098,0.31840472,-0.31840664,0.61364321,-0.61364778,0.40009146,-0.40009379
-0.37518759,3.30701265,-3.30704427,0.00323332,-0.00323335,0.77293844,-0.77294855,0.29478565,-0.29478981,1.31860043,-1.31861359,0.07981906,-0.07981942,0.32569003,-0.32569170,0.62643503,-0.62643917,0.40677225,-0.40677439
-0.36918459,3.39012927,-3.39015740,0.00312477,-0.00312480,0.79795850,-0.79796764,0.30647264,-0.30647647,1.35054664,-1.35055830,0.08134428,-0.08134454,0.33285775,-0.33285914,0.63986924,-0.63987291,0.41399215,-0.41399406
-0.36318159,3.46595317,-3.46597742,0.00304884,-0.00304887,0.82017235,-0.82018042,0.31735079,-0.31735424,1.37856075,-1.37857074,0.08265299,-0.08265315,0.33982062,-0.33982171,0.65390838,-0.65391156,0.42166129,-0.42166294
-0.35717859,3.53355792,-3.53357799,0.00300475,-0.00300478,0.83929347,-0.83930038,0.32732444,-0.32732748,1.40225776,-1.40226594,0.08374805,-0.08374811,0.34649130,-0.34649207,0.66851578,-0.66851846,0.42969031,-0.42969167
-0.35117559,3.59220732,-3.59222298,0.00299134,-0.00299137,0.85509502,-0.85510069,0.33631908,-0.33632169,1.42134661,-1.42135286,0.08463845,-0.08463841,0.35278430,-0.35278473,0.68365731,-0.68365949,0.43799667,-0.43799773
-0.34517259,3.64138327,-3.64139439,0.00300710,-0.00300712,0.86741636,-0.86742076,0.34428341,-0.34428556,1.43564115,-1.43564541,0.08533928,-0.08533916,0.35861775,-0.35861783,0.69930234,-0.69930402,0.44651061,-0.44651136
-0.33916958,3.68080580,-3.68081233,0.00305020,-0.00305022,0.87616737,-0.87617048,0.35119054,-0.35119222,1.44506773,-1.44506997,0.08587140,-0.08587120,0.36391509,-0.36391481,0.71542385,-0.71542504,0.45518043,-0.45518087
-0.33316658,3.71044409,-3.71044608,0.00311852,-0.00311854,0.88133026,-0.88133208,0.35703841,-0.35703963,1.44966865,-1.44966889,0.08626089,-0.08626061,0.36860644,-0.36860582,0.73199776,-0.73199849,0.46397692,-0.46397705
-0.32716358,3.73051788,-3.73051549,0.00320970,-0.00320972,0.88295887,-0.88295944,0.36184937,-0.36185013,1.44960152,-1.44959982,0.08653828,-0.08653793,0.37262980,-0.37262882,0.74900145,-0.74900173,0.47289644,-0.47289630
-0.32116058,3.74148908,-3.74148254,0.00332119,-0.00332120,0.88117562,-0.88117498,0.36566881,-0.36566913,1.44513406,-1.44513051,0.08673754,-0.08673715,0.37593182,-0.37593051,0.76641155,-0.76641143,0.48196283,-0.48196245
-0.31515758,3.74404399,-3.74403361,0.00345029,-0.00345030,0.87616615,-0.87616438,0.36856318,-0.36856308,1.43663476,-1.43662949,0.08689499,-0.08689456,0.37846844,-0.37846681,0.78420134,-0.78420084,0.49122776,-0.49122716
-0.30915458,3.73906688,-3.73905303,0.00359421,-0.00359422,0.86817215,-0.86816934,0.37061728,-0.37061679,1.42455962,-1.42455279,0.08704792,-0.08704747,0.38020512,-0.38020320,0.80233774,-0.80233690,0.50076955,-0.50076879
-0.30315158,3.72760628,-3.72758940,0.00375017,-0.00375017,0.85748267,-0.85747893,0.37193110,-0.37193025,1.40943556,-1.40942735,0.08723325,-0.08723279,0.38111692,-0.38111473,0.82077831,-0.82077715,0.51069067,-0.51068980
-0.29714857,3.71083557,-3.71081613,0.00391543,-0.00391543,0.84442435,-0.84441980,0.37261625,-0.37261508,1.39184123,-1.39183186,0.08748607,-0.08748561,0.38118835,-0.38118591,0.83946832,-0.83946688,0.52111378,-0.52111286
-0.29114557,3.69000960,-3.68998808,0.00408743,-0.00408743,0.82935109,-0.82934584,0.37279228,-0.37279083,1.37238608,-1.37237576,0.08783821,-0.08783776,0.38041306,-0.38041040,0.85833830,-0.85833662,0.53217663,-0.53217571
-0.28514257,3.66641948,-3.66639640,0.00426387,-0.00426387,0.81263360,-0.81262779,0.37258288,-0.37258119,1.35168859,-1.35167754,0.08831693,-0.08831651,0.37879347,-0.37879063,0.87730207,-0.87730017,0.54402600,-0.54402515
-0.27913957,3.64134743,-3.64132328,0.00444280,-0.00444280,0.79464930,-0.79464307,0.37211225,-0.37211036,1.33035470,-1.33034312,0.08894368,-0.08894329,0.37634031,-0.37633731,0.89625555,-0.89625346,0.55681097,-0.55681025
-0.27313657,3.61602360,-3.61599886,0.00462276,-0.00462275,0.77577292,-0.77576638,0.37150168,-0.37149965,1.30895729,-1.30894541,0.08973308,-0.08973273,0.37307214,-0.37306902,0.91507642,-0.91507415,0.57067572,-0.57067518
-0.26713357,3.59158662,-3.59156175,0.00480285,-0.00480284,0.75636802,-0.75636130,0.37086651,-0.37086436,1.28801772,-1.28800573,0.09069213,-0.09069183,0.36901491,-0.36901169,0.93362465,-0.93362221,0.58575229,-0.58575198
-0.26113057,3.56904936,-3.56902477,0.00498287,-0.00498286,0.73677980,-0.73677302,0.37031340,-0.37031118,1.26798999,-1.26797807,0.09181969,-0.09181945,0.36420148,-0.36419819,0.95174401,-0.95174142,0.60215342,-0.60215339
-0.25512756,3.54927093,-3.54924700,0.00516339,-0.00516338,0.71732921,-0.71732248,0.36993823,-0.36993597,1.24924834,-1.24923665,0.09310629,-0.09310610,0.35867120,-0.35866787,0.96926443,-0.96926170,0.61996602,-0.61996631
-0.24912456,3.53293584,-3.53291289,0.00534583,-0.00534582,0.69830838,-0.69830180,0.36982429,-0.36982203,1.23207851,-1.23206719,0.09453419,-0.09453406,0.35246952,-0.35246618,0.98600518,-0.98600231,0.63924518,-0.63924580
-0.24312156,3.52054059,-3.52051890,0.00553250,-0.00553250,0.67997737,-0.67997102,0.37004112,-0.37003889,1.21667303,-1.21666219,0.09607785,-0.09607777,0.34564756,-0.34564423,1.00177867,-1.00177567,0.66000923,-0.66001021
-0.23711856,3.51238775,-3.51236753,0.00572668,-0.00572668,0.66256212,-0.66255609,0.37064363,-0.37064146,1.20313051,-1.20312024,0.09770464,-0.09770461,0.33826168,-0.33825839,1.01639484,-1.01639170,0.68223590,-0.68223726
-0.23111556,3.50858723,-3.50856865,0.00593256,-0.00593257,0.64625344,-0.64624781,0.37167178,-0.37166969,1.19145871,-1.19144908,0.09937588,-0.09937590,0.33037302,-0.33036978,1.02966577,-1.02966252,0.70585972,-0.70586144
-0.22511256,3.50906414,-3.50904733,0.00615525,-0.00615526,0.63120680,-0.63120162,0.37315049,-0.37314850,1.18158120,-1.18157224,0.10104809,-0.10104815,0.32204696,-0.32204380,1.04141055,-1.04140717,0.73077066,-0.73077275
-0.21910955,3.51357236,-3.51355739,0.00640069,-0.00640070,0.61754283,-0.61753815,0.37508991,-0.37508806,1.17334693,-1.17333868,0.10267447,-0.10267455,0.31335254,-0.31334948,1.05145990,-1.05145641,0.75681425,-0.75681668
-0.21310655,3.52171284,-3.52169974,0.00667557,-0.00667560,0.60534827,-0.60534413,0.37748599,-0.37748428,1.16654229,-1.16653474,0.10420646,-0.10420656,0.30436176,-0.30435881,1.05966074,-1.05965714,0.78379289,-0.78379563
-0.20710355,3.53295548,-3.53294424,0.00698722,-0.00698726,0.59467720,-0.59467363,0.38032110,-0.38031955,1.16090482,-1.16089797,0.10559544,-0.10559556,0.29514881,-0.29514598,1.06588014,-1.06587644,0.81146851,-0.81147152
-0.20110055,3.54666348,-3.54665407,0.00734341,-0.00734347,0.58555255,-0.58554959,0.38356501,-0.38356363,1.15613796,-1.15613180,0.10679439,-0.10679451,0.28578917,-0.28578650,1.07000882,-1.07000503,0.83956637,-0.83956961
-0.19509755,3.56211911,-3.56211146,0.00775219,-0.00775226,0.57796766,-0.57796530,0.38717582,-0.38717462,1.15192612,-1.15192061,0.10775943,-0.10775955,0.27635875,-0.27635623,1.07196391,-1.07196005,0.86777997,-0.86778339
-0.18909455,3.57854965,-3.57854368,0.00822167,-0.00822177,0.57188789,-0.57188615,0.39110115,-0.39110014,1.14794923,-1.14794434,0.10845133,-0.10845144,0.26693278,-0.26693043,1.07169099,-1.07168706,0.89577680,-0.89578034
-0.18309155,3.59515291,-3.59514850,0.00875981,-0.00875994,0.56725237,-0.56725123,0.39527933,-0.39527850,1.14389641,-1.14389210,0.10883672,-0.10883682,0.25758486,-0.25758268,1.06916525,-1.06916127,0.92320501,-0.92320860
-0.17708854,3.61112129,-3.61111832,0.00937420,-0.00937435,0.56397575,-0.56397521,0.39964074,-0.39964010,1.13947799,-1.13947422,0.10888915,-0.10888922,0.24838584,-0.24838385,1.06439200,-1.06438799,0.94970057,-0.94970416
-0.17108554,3.62566399,-3.62566232,0.01007178,-0.01007196,0.56195019,-0.56195023,0.40410922,-0.40410877,1.13443567,-1.13443240,0.10858978,-0.10858981,0.23940282,-0.23940103,1.05740630,-1.05740227,0.97489503,-0.97489856
-0.16508254,3.63802683,-3.63802630,0.01085862,-0.01085884,0.56104745,-0.56104802,0.40860358,-0.40860331,1.12855035,-1.12854754,0.10792782,-0.10792783,0.23069816,-0.23069657,1.04827199,-1.04826795,0.99842354,-0.99842693
-0.15907954,3.64750949,-3.64750996,0.01173975,-0.01173999,0.56112130,-0.56112237,0.41303916,-0.41303905,1.12164770,-1.12164531,0.10690070,-0.10690067,0.22232853,-0.22232714,1.03708013,-1.03707610,1.01993297,-1.01993617
-0.15307654,3.65348006,-3.65348136,0.01271885,-0.01271913,0.56201020,-0.56201173,0.41732949,-0.41732954,1.11360123,-1.11359922,0.10551387,-0.10551380,0.21434413,-0.21434294,1.02394702,-1.02394301,1.03909011,-1.03909304
-0.14707354,3.65538681,-3.65538877,0.01379816,-0.01379848,0.56354035,-0.56354227,0.42138806,-0.42138825,1.10433311,-1.10433144,0.10378036,-0.10378025,0.20678799,-0.20678700,1.00901185,-1.00900787,1.05558956,-1.05559217
-0.14107054,3.65276736,-3.65276980,0.01497827,-0.01497863,0.56552901,-0.56553127,0.42513000,-0.42513030,1.09381286,-1.09381151,0.10172011,-0.10171996,0.19969544,-0.19969464,0.99243422,-0.99243028,1.06916127,-1.06916350
-0.13506753,3.64525531,-3.64525807,0.01625802,-0.01625842,0.56778817,-0.56779069,0.42847384,-0.42847425,1.08205422,-1.08205314,0.09935911,-0.09935892,0.19309376,-0.19309315,0.97439154,-0.97438763,1.07957750,-1.07957931
-0.12906453,3.63258459,-3.63258750,0.01763442,-0.01763485,0.57012844,-0.57013116,0.43134328,-0.43134377,1.06911048,-1.06910965,0.09672837,-0.09672815,0.18700198,-0.18700155,0.95507647,-0.95507260,1.08665897,-1.08666032
-0.12306153,3.61459156,-3.61459444,0.01910261,-0.01910308,0.57236314,-0.57236598,0.43366878,-0.43366933,1.05506880,-1.05506818,0.09386284,-0.09386258,0.18143091,-0.18143065,0.93469445,-0.93469062,1.09027999,-1.09028082
-0.11705853,3.59121510,-3.59121781,0.02065589,-0.02065640,0.57431234,-0.57431522,0.43538909,-0.43538969,1.04004364,-1.04004321,0.09080022,-0.09079993,0.17638335,-0.17638325,0.91346138,-0.91345758,1.09037239,-1.09037269
-0.11105553,3.56249488,-3.56249725,0.02228580,-0.02228634,0.57580691,-0.57580977,0.43645266,-0.43645327,1.02417000,-1.02416972,0.08757988,-0.08757956,0.17185449,-0.17185453,0.89160138,-0.89159762,1.08692815,-1.08692791
-0.10505253,3.52856772,-3.52856962,0.02398221,-0.02398278,0.57669233,-0.57669508,0.43681874,-0.43681934,1.00759652,-1.00759636,0.08424176,-0.08424141,0.16783249,-0.16783266,0.86934472,-0.86934099,1.08000043,-1.07999962
-0.09904952,3.48966239,-3.48966368,0.02573353,-0.02573412,0.57683207,-0.57683466,0.43645835,-0.43645892,0.99047899,-0.99047891,0.08082536,-0.08082498,0.16429923,-0.16429951,0.84692567,-0.84692198,1.06970293,-1.06970155
-0.09304652,3.44609265,-3.44609321,0.02752693,-0.02752755,0.57611061,-0.57611296,0.43535493,-0.43535545,0.97297432,-0.97297429,0.07736893,-0.07736853,0.16123124,-0.16123163,0.82458045,-0.82457680,1.05620763,-1.05620569
-0.08704352,3.39824882,-3.39824857,0.02934863,-0.02934926,0.57443575,-0.57443781,0.43350476,-0.43350521,0.95523531,-0.95523530,0.07390870,-0.07390828,0.15860070,-0.15860118,0.80254489,-0.80254129,1.03974072,-1.03973824
-0.08104052,3.34658788,-3.34658673,0.03118418,-0.03118482,0.57174030,-0.57174202,0.43091702,-0.43091739,0.93740632,-0.93740629,0.07047827,-0.07047783,0.15637656,-0.15637710,0.78105193,-0.78104839,1.02057699,-1.02057399
-0.07503752,3.29162220,-3.29162009,0.03301884,-0.03301949,0.56798306,-0.56798439,0.42761365,-0.42761392,0.91961979,-0.91961969,0.06710821,-0.06710776,0.15452565,-0.15452625,0.76032880,-0.76032534,0.99903256,-0.99902907
-0.06903452,3.23390711,-3.23390400,0.03483790,-0.03483855,0.56314896,-0.56314987,0.42362888,-0.42362904,0.90199373,-0.90199355,0.06382571,-0.06382525,0.15301385,-0.15301450,0.74059379,-0.74059043,0.97545643,-0.97545249
-0.06303152,3.17402756,-3.17402343,0.03662708,-0.03662772,0.55724855,-0.55724903,0.41900853,-0.41900857,0.88463019,-0.88462989,0.06065442,-0.06065395,0.15180720,-0.15180787,0.72205264,-0.72204940,0.95022094,-0.95021659
-0.05702851,3.11258408,-3.11257894,0.03837282,-0.03837345,0.55031674,-0.55031676,0.41380907,-0.41380897,0.86761440,-0.86761394,0.05761433,-0.05761386,0.15087283,-0.15087353,0.70489458,-0.70489151,0.92371156,-0.92370685
-0.05102551,3.05017839,-3.05017226,0.04006263,-0.04006324,0.54241084,-0.54241042,0.40809642,-0.40809620,0.85101467,-0.85101404,0.05472183,-0.05472135,0.15017988,-0.15018059,0.68928810,-0.68928522,0.89631633,-0.89631130
-0.04502251,2.98739909,-2.98739202,0.04168531,-0.04168590,0.53360823,-0.53360736,0.40194469,-0.40194433,0.83488293,-0.83488209,0.05198977,-0.05198929,0.14970010,-0.14970083,0.67537651,-0.67537386,0.86841540,-0.86841012
-0.03901951,2.92480777,-2.92479982,0.04323118,-0.04323175,0.52400342,-0.52400212,0.39543460,-0.39543412,0.81925551,-0.81925446,0.04942762,-0.04942715,0.14940836,-0.14940909,0.66327365,-0.66327127,0.84037110,-0.84036561
-0.03301651,2.86292598,-2.86291723,0.04469217,-0.04469271,0.51370491,-0.51370321,0.38865192,-0.38865131,0.80415439,-0.80415312,0.04704167,-0.04704120,0.14928280,-0.14928354,0.65305972,-0.65305765,0.81251880,-0.81251316
-0.02701351,2.80222357,-2.80221412,0.04606189,-0.04606239,0.50283185,-0.50282977,0.38168569,-0.38168498,0.78958851,-0.78958701,0.04483528,-0.04483483,0.14930485,-0.14930560,0.64477777,-0.64477605,0.78515913,-0.78515340
-0.02101051,2.74310869,-2.74309863,0.04733550,-0.04733597,0.49151062,-0.49150821,0.37462645,-0.37462564,0.77555515,-0.77555342,0.04280915,-0.04280870,0.14945892,-0.14945968,0.63843081,-0.63842947,0.75855166,-0.75854587
-0.01500750,2.68591981,-2.68590927,0.04850965,-0.04851009,0.47987150,-0.47986880,0.36756436,-0.36756348,0.76204133,-0.76203938,0.04096159,-0.04096116,0.14973193,-0.14973270,0.63398009,-0.63397916,0.73291038,-0.73290459
-0.00900450,2.63092027,-2.63090935,0.04958222,-0.04958261,0.46804547,-0.46804251,0.36058734,-0.36058639,0.74902509,-0.74902293,0.03928889,-0.03928848,0.15011261,-0.15011340,0.63134449,-0.63134400,0.70840113,-0.70839537
-0.00300150,2.57829519,-2.57828401,0.05055202,-0.05055238,0.45616124,-0.45615809,0.35377917,-0.35377819,0.73647669,-0.73647433,0.03778561,-0.03778523,0.15059072,-0.15059152,0.63040152,-0.63040147,0.68514099,-0.68513531
0.00300150,2.52815130,-2.52813997,0.05141850,-0.05141883,0.44434265,-0.44433935,0.34721772,-0.34721671,0.72435976,-0.72435722,0.03644497,-0.03644461,0.15115613,-0.15115696,0.63098969,-0.63099009,0.66319966,-0.66319407
0.00900450,2.48051943,-2.48050805,0.05218138,-0.05218166,0.43270631,-0.43270291,0.34097320,-0.34097219,0.71263228,-0.71262959,0.03525916,-0.03525883,0.15179795,-0.15179880,0.63291268,-0.63291352,0.64260260,-0.64259713
0.01500750,2.43535962,-2.43534829,0.05284028,-0.05284052,0.42135971,-0.42135625,0.33510659,-0.33510560,0.70124766,-0.70124483,0.03421970,-0.03421940,0.15250368,-0.15250457,0.63594492,-0.63594619,0.62333593,-0.62333060
0.02101051,2.39256887,-2.39255766,0.05339444,-0.05339465,0.41039965,-0.41039618,0.32966824,-0.32966730,0.69015568,-0.69015274,0.03331782,-0.03331755,0.15325854,-0.15325946,0.63983876,-0.63984042,0.60535261,-0.60534743
0.02701351,2.35199095,-2.35197993,0.05384246,-0.05384263,0.39991102,-0.39990759,0.32469676,-0.32469587,0.67930366,-0.67930062,0.03254472,-0.03254449,0.15404490,-0.15404585,0.64433273,-0.64433474,0.58857971,-0.58857469
0.03301651,2.31342819,-2.31341741,0.05418209,-0.05418223,0.38996600,-0.38996266,0.32021807,-0.32021725,0.66863760,-0.66863449,0.03189191,-0.03189171,0.15484208,-0.15484306,0.64916086,-0.64916317,0.57292641,-0.57292155
