energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.17258629,0.68440975,0.12655920,0.17741953,0.00033772,0.05950891,0.00372331,0.27982422,0.18333605,0.21723831
-3.16658329,0.67987971,0.12649146,0.17449019,0.00029200,0.05657151,0.00340766,0.28411896,0.20285414,0.21047147
-3.16058029,0.68213858,0.12860027,0.17331332,0.00025135,0.05436981,0.00316678,0.29104174,0.22478650,0.20546396
-3.15457729,0.69130831,0.13295108,0.17390560,0.00021566,0.05292319,0.00300365,0.30058602,0.24903937,0.20230971
-3.14857429,0.70739537,0.13958949,0.17625187,0.00018475,0.05223912,0.00292089,0.31269187,0.27546338,0.20107836
-3.14257129,0.73028863,0.14854150,0.18030525,0.00015838,0.05231385,0.00292079,0.32724419,0.30385185,0.20181404
-3.13656828,0.75975904,0.15981348,0.18598790,0.00013631,0.05313300,0.00300536,0.34407246,0.33394070,0.20453454
-3.13056528,0.79546147,0.17339165,0.19319226,0.00011823,0.05467235,0.00317634,0.36295169,0.36541018,0.20923063
-3.12456228,0.83693858,0.18924121,0.20178290,0.00010386,0.05689852,0.00343518,0.38360511,0.39788846,0.21586564
-3.11855928,0.88362691,0.20730496,0.21159898,0.00009289,0.05976965,0.00378293,0.40570827,0.43095733,0.22437538
-3.11255628,0.93486515,0.22750172,0.22245708,0.00008505,0.06323613,0.00422014,0.42889483,0.46415980,0.23466824
-3.10655328,0.98990453,0.24972450,0.23415474,0.00008005,0.06724120,0.00474671,0.45276386,0.49700957,0.24662571
-3.10055028,1.04792130,0.27383866,0.24647424,0.00007765,0.07172168,0.00536170,0.47688845,0.52900219,0.26010319
-3.09454727,1.10803108,0.29968020,0.25918694,0.00007763,0.07660859,0.00606317,0.50082551,0.55962744,0.27493121
-3.08854427,1.16930487,0.32705455,0.27205777,0.00007980,0.08182789,0.00684798,0.52412650,0.58838277,0.29091711
-3.08254127,1.23078649,0.35573586,0.28485002,0.00008400,0.08730123,0.00771162,0.54634864,0.61478706,0.30784714
-3.07653827,1.29151098,0.38546727,0.29733020,0.00009012,0.09294681,0.00864810,0.56706635,0.63839444,0.32548918
-3.07053527,1.35052390,0.41596225,0.30927286,0.00009810,0.09868036,0.00964985,0.58588251,0.65880744,0.34359595
-3.06453227,1.40690083,0.44690720,0.32046534,0.00010792,0.10441619,0.01070770,0.60243916,0.67568911,0.36190886
-3.05852926,1.45976697,0.47796560,0.33071228,0.00011965,0.11006844,0.01181094,0.61642724,0.68877356,0.38016254
-3.05252626,1.50831629,0.50878364,0.33983981,0.00013344,0.11555246,0.01294747,0.62759509,0.69787446,0.39808990
-3.04652326,1.55182999,0.53899755,0.34769933,0.00014952,0.12078634,0.01410402,0.63575544,0.70289129,0.41542782
-3.04052026,1.58969387,0.56824229,0.35417085,0.00016826,0.12569252,0.01526645,0.64079068,0.70381302,0.43192345
-3.03451726,1.62141427,0.59616179,0.35916574,0.00019017,0.13019957,0.01642017,0.64265628,0.70071915,0.44734079
-3.02851426,1.64663220,0.62242010,0.36262900,0.00021595,0.13424399,0.01755061,0.64138229,0.69377810,0.46146765
-3.02251126,1.66513545,0.64671336,0.36454080,0.00024648,0.13777200,0.01864374,0.63707297,0.68324311,0.47412266
-3.01650825,1.67686825,0.66878203,0.36491744,0.00028292,0.14074128,0.01968665,0.62990462,0.66944575,0.48516207
-3.01050525,1.68193806,0.68842273,0.36381166,0.00032667,0.14312265,0.02066811,0.62012170,0.65278747,0.49448616
-3.00450225,1.68061935,0.70549934,0.36131223,0.00037948,0.14490139,0.02157915,0.60803152,0.63372945,0.50204492
-2.99849925,1.67335387,0.71995245,0.35754284,0.00044343,0.14607842,0.02241353,0.59399752,0.61278115,0.50784258
-2.99249625,1.66074707,0.73180684,0.35266033,0.00052100,0.14667103,0.02316822,0.57843157,0.59048796,0.51194086
-2.98649325,1.64356058,0.74117610,0.34685216,0.00061508,0.14671316,0.02384373,0.56178527,0.56741835,0.51446049
-2.98049025,1.62270028,0.74826424,0.34033312,0.00072897,0.14625523,0.02444429,0.54454062,0.54415084,0.51558080
-2.97448724,1.59920000,0.75336360,0.33334140,0.00086641,0.14536338,0.02497791,0.52720017,0.52126118,0.51553728
-2.96848424,1.57420081,0.75684915,0.32613388,0.00103157,0.14411815,0.02545631,0.51027673,0.49930988,0.51461676
-2.96248124,1.54892599,0.75916877,0.31898081,0.00122899,0.14261260,0.02589461,0.49428298,0.47883051,0.51315048
-2.95647824,1.52465202,0.76083001,0.31215979,0.00146357,0.14094989,0.02631092,0.47972089,0.46031866,0.51150494
-2.95047524,1.50267612,0.76238342,0.30594932,0.00174045,0.13924033,0.02672575,0.46707119,0.44422204,0.51007076
-2.94447224,1.48428092,0.76440304,0.30062182,0.00206494,0.13759806,0.02716129,0.45678298,0.43093147,0.50924990
-2.93846923,1.47069722,0.76746474,0.29643648,0.00244239,0.13613741,0.02764053,0.44926363,0.42077309,0.50944158
-2.93246623,1.46306593,0.77212331,0.29363190,0.00287799,0.13496902,0.02818642,0.44486909,0.41400178,0.51102748
-2.92646323,1.46240025,0.77888911,0.29241886,0.00337666,0.13419600,0.02882084,0.44389472,0.41079578,0.51435667
-2.92046023,1.46954945,0.78820542,0.29297343,0.00394275,0.13391009,0.02956370,0.44656702,0.41125280,0.51973089
-2.91445723,1.48516571,0.80042745,0.29543061,0.00457992,0.13418813,0.03043193,0.45303627,0.41538744,0.52739093
-2.90845423,1.50967521,0.81580401,0.29987870,0.00529081,0.13508891,0.03143871,0.46337043,0.42313025,0.53750451
-2.90245123,1.54325482,0.83446274,0.30635486,0.00607687,0.13665057,0.03259269,0.47755053,0.43432839,0.55015637
-2.89644822,1.58581568,0.85639971,0.31484174,0.00693807,0.13888858,0.03389741,0.49546784,0.44874807,0.56534101
-2.89044522,1.63699442,0.88147387,0.32526576,0.00787276,0.14179462,0.03535086,0.51692293,0.46607876,0.58295851
-2.88444222,1.69615294,0.90940693,0.33749684,0.00887743,0.14533613,0.03694528,0.54162704,0.48593930,0.60281362
-2.87843922,1.76238714,0.93978856,0.35135001,0.00994659,0.14945680,0.03866715,0.56920570,0.50788581,0.62461836
-2.87243622,1.83454462,0.97208710,0.36658869,0.01107269,0.15407796,0.04049733,0.59920479,0.53142148,0.64799811
-2.86643322,1.91125121,1.00566514,0.38292982,0.01224612,0.15910074,0.04241154,0.63109918,0.55600788,0.67250096
-2.86043022,1.99094569,1.03979976,0.40005063,0.01345520,0.16440902,0.04438088,0.66430359,0.58107787,0.69761016
-2.85442721,2.07192175,1.07370626,0.41759696,0.01468640,0.16987306,0.04637267,0.69818573,0.60604958,0.72275911
-2.84842421,2.15237584,1.10656479,0.43519288,0.01592448,0.17535374,0.04835129,0.73208141,0.63034117,0.74734852
-2.84242121,2.23045946,1.13754859,0.45245128,0.01715285,0.18070704,0.05027931,0.76531109,0.65338612,0.77076491
-2.83641821,2.30433400,1.16585275,0.46898523,0.01835386,0.18578891,0.05211851,0.79719758,0.67464826,0.79239999
-2.83041521,2.37222636,1.19072238,0.48441948,0.01950930,0.19046010,0.05383112,0.82708426,0.69363636,0.81167000
-2.82441221,2.43248313,1.21147891,0.49840188,0.02060087,0.19459085,0.05538091,0.85435320,0.70991759,0.82803443
-2.81840920,2.48362149,1.22754365,0.51061427,0.02161064,0.19806529,0.05673436,0.87844260,0.72312936,0.84101336
-2.81240620,2.52437498,1.23845741,0.52078233,0.02252167,0.20078535,0.05786169,0.89886286,0.73298921,0.85020286
-2.80640320,2.55373225,1.24389577,0.52868404,0.02331844,0.20267399,0.05873776,0.91521074,0.73930230,0.85528783
-2.80040020,2.57096763,1.24367905,0.53415646,0.02398742,0.20367776,0.05934291,0.92718095,0.74196609,0.85605191
-2.79439720,2.57566215,1.23777701,0.53710050,0.02451744,0.20376839,0.05966354,0.93457480,0.74097230,0.85238420
-2.78839420,2.56771441,1.22630796,0.53748354,0.02490009,0.20294359,0.05969256,0.93730550,0.73640573,0.84428247
-2.78239120,2.54734106,1.20953248,0.53533962,0.02512999,0.20122682,0.05942963,0.93539989,0.72844026,0.83185305
-2.77638819,2.51506674,1.18784217,0.53076750,0.02520495,0.19866622,0.05888120,0.92899649,0.71733200,0.81530733
-2.77038519,2.47170431,1.16174399,0.52392636,0.02512604,0.19533267,0.05806035,0.91833997,0.70340997,0.79495514
-2.76438219,2.41832603,1.13184088,0.51502952,0.02489754,0.19131703,0.05698641,0.90377227,0.68706463,0.77119542
-2.75837919,2.35622708,1.09880958,0.50433641,0.02452676,0.18672684,0.05568445,0.88572061,0.66873474,0.74450453
-2.75237619,2.28688285,1.06337670,0.49214307,0.02402380,0.18168243,0.05418458,0.86468306,0.64889308,0.71542260
-2.74637319,2.21190181,1.02629390,0.47877167,0.02340115,0.17631272,0.05252115,0.84121207,0.62803149,0.68453870
-2.74037019,2.13297580,0.98831333,0.46455949,0.02267330,0.17075083,0.05073181,0.81589674,0.60664595,0.65247501
-2.73436718,2.05182955,0.95016424,0.44984769,0.02185626,0.16512976,0.04885654,0.78934448,0.58522208,0.61987084
-2.72836418,1.97017138,0.91253163,0.43497057,0.02096700,0.15957812,0.04693659,0.76216278,0.56422175,0.58736676
-2.72236118,1.88964668,0.87603779,0.42024541,0.02002300,0.15421629,0.04501351,0.73494176,0.54407108,0.55558937
-2.71635818,1.81179577,0.84122712,0.40596360,0.01904173,0.14915295,0.04312808,0.70823816,0.52515026,0.52513709
-2.71035518,1.73801737,0.80855493,0.39238316,0.01804017,0.14448225,0.04131941,0.68256129,0.50778553,0.49656732
-2.70435218,1.66953857,0.77838022,0.37972293,0.01703445,0.14028151,0.03962404,0.65836136,0.49224342,0.47038507
-2.69834917,1.60739210,0.75096264,0.36815860,0.01603948,0.13660973,0.03807518,0.63602058,0.47872728,0.44703345
-2.69234617,1.55240104,0.72646347,0.35782067,0.01506873,0.13350673,0.03670209,0.61584714,0.46737620,0.42688598
-2.68634317,1.50517111,0.70495026,0.34879419,0.01413404,0.13099305,0.03552955,0.59807210,0.45826606,0.41024074
-2.68034017,1.46609017,0.68640476,0.34112032,0.01324560,0.12907045,0.03457749,0.58284926,0.45141259,0.39731656
-2.67433717,1.43533448,0.67073356,0.33479940,0.01241189,0.12772311,0.03386080,0.57025762,0.44677609,0.38825107
-2.66833417,1.41288089,0.65778076,0.32979531,0.01163980,0.12691927,0.03338919,0.56030626,0.44426753,0.38310049
-2.66233117,1.39852403,0.64734197,0.32604095,0.01093478,0.12661337,0.03316734,0.55294126,0.44375564,0.38184131
-2.65632816,1.39189761,0.63917897,0.32344431,0.01030103,0.12674847,0.03319502,0.54805416,0.44507469,0.38437346
-2.65032516,1.39249865,0.63303423,0.32189501,0.00974171,0.12725893,0.03346740,0.54549152,0.44803247,0.39052513
-2.64432216,1.39971349,0.62864469,0.32127085,0.00925923,0.12807320,0.03397551,0.54506516,0.45241823,0.40005883
-2.63831916,1.41284471,0.62575422,0.32144413,0.00885546,0.12911656,0.03470667,0.54656246,0.45801025,0.41267871
-2.63231616,1.43113777,0.62412417,0.32228751,0.00853203,0.13031383,0.03564504,0.54975648,0.46458273,0.42803895
-2.62631316,1.45380653,0.62354178,0.32367908,0.00829046,0.13159186,0.03677223,0.55441531,0.47191189,0.44575285
-2.62031016,1.48005692,0.62382603,0.32550659,0.00813243,0.13288176,0.03806785,0.56031039,0.47978101,0.46540266
-2.61430715,1.50910796,0.62483098,0.32767059,0.00805985,0.13412076,0.03951015,0.56722361,0.48798451,0.48654957
-2.60830415,1.54020972,0.62644641,0.33008655,0.00807498,0.13525375,0.04107651,0.57495276,0.49633076,0.50874395
-2.60230115,1.57265771,0.62859608,0.33268587,0.00818043,0.13623436,0.04274403,0.58331555,0.50464396,0.53153528
-2.59629815,1.60580365,0.63123376,0.33541576,0.00837917,0.13702561,0.04448991,0.59215174,0.51276494,0.55448159
-2.59029515,1.63906230,0.63433731,0.33823825,0.00867441,0.13760011,0.04629186,0.60132381,0.52055107,0.57715824
-2.58429215,1.67191461,0.63790138,0.34112827,0.00906949,0.13793991,0.04812837,0.61071599,0.52787545,0.59916557
-2.57828914,1.70390729,0.64192909,0.34407100,0.00956769,0.13803585,0.04997889,0.62023188,0.53462548,0.62013547
-2.57228614,1.73464922,0.64642324,0.34705881,0.01017200,0.13788663,0.05182397,0.62979101,0.54070107,0.63973650
-2.56628314,1.76380504,0.65137759,0.35008772,0.01088491,0.13749763,0.05364524,0.63932443,0.54601258,0.65767759
-2.56028014,1.79108674,0.65676866,0.35315384,0.01170806,0.13687942,0.05542537,0.64876968,0.55047883,0.67371024
-2.55427714,1.81624360,0.66254869,0.35624984,0.01264201,0.13604626,0.05714797,0.65806560,0.55402511,0.68762927
-2.54827414,1.83905153,0.66863987,0.35936166,0.01368589,0.13501441,0.05879741,0.66714709,0.55658159,0.69927225
-2.54227114,1.85930231,0.67493058,0.36246569,0.01483718,0.13380064,0.06035867,0.67594032,0.55808209,0.70851777
-2.53626813,1.87679362,0.68127352,0.36552654,0.01609137,0.13242071,0.06181715,0.68435868,0.55846335,0.71528276
-2.53026513,1.89132049,0.68748609,0.36849554,0.01744178,0.13088817,0.06315851,0.69229963,0.55766491,0.71951912
-2.52426213,1.90266878,0.69335299,0.37131001,0.01887933,0.12921335,0.06436860,0.69964280,0.55562950,0.72120999
-2.51825913,1.91061122,0.69863097,0.37389346,0.02039244,0.12740265,0.06543336,0.70624942,0.55230401,0.72036586
-2.51225613,1.91490619,0.70305544,0.37615657,0.02196697,0.12545829,0.06633887,0.71196325,0.54764101,0.71702075
-2.50625313,1.91529961,0.70634873,0.37799913,0.02358622,0.12337824,0.06707143,0.71661287,0.54160057,0.71122880
-2.50025013,1.91152968,0.70822968,0.37931264,0.02523110,0.12115664,0.06761777,0.72001541,0.53415245,0.70306130
-2.49424712,1.90333433,0.70842385,0.37998363,0.02688027,0.11878448,0.06796527,0.72198154,0.52527840,0.69260423
-2.48824412,1.89046104,0.70667412,0.37989745,0.02851052,0.11625049,0.06810229,0.72232139,0.51497438,0.67995659
-2.48224112,1.87267828,0.70275097,0.37894238,0.03009712,0.11354231,0.06801856,0.72085125,0.50325270,0.66522908
-2.47623812,1.84978812,0.69646210,0.37701396,0.03161439,0.11064776,0.06770552,0.71740071,0.49014375,0.64854354
-2.47023512,1.82163900,0.68766069,0.37401917,0.03303623,0.10755608,0.06715679,0.71181975,0.47569724,0.63003254
-2.46423212,1.78813812,0.67625217,0.36988042,0.03433679,0.10425925,0.06636851,0.70398558,0.45998294,0.60983940
-2.45822911,1.74926249,0.66219891,0.36453903,0.03549116,0.10075304,0.06533974,0.69380888,0.44309064,0.58811811
-2.45222611,1.70506803,0.64552286,0.35795821,0.03647609,0.09703798,0.06407266,0.68123896,0.42512954,0.56503323
-2.44622311,1.65569610,0.62630583,0.35012518,0.03727065,0.09312003,0.06257286,0.66626770,0.40622675,0.54075956
-2.44022011,1.60137709,0.60468757,0.34105252,0.03785697,0.08901096,0.06084938,0.64893214,0.38652531,0.51548139
-2.43421711,1.54243063,0.58086170,0.33077862,0.03822075,0.08472843,0.05891474,0.62931534,0.36618146,0.48939131
-2.42821411,1.47926254,0.55506973,0.31936715,0.03835182,0.08029577,0.05678479,0.60754573,0.34536150,0.46268856
-2.42221111,1.41235840,0.52759349,0.30690576,0.03824450,0.07574146,0.05447853,0.58379484,0.32423825,0.43557692
-2.41620810,1.34227421,0.49874638,0.29350385,0.03789782,0.07109836,0.05201769,0.55827344,0.30298732,0.40826210
-2.41020510,1.26962438,0.46886382,0.27928969,0.03731563,0.06640276,0.04942640,0.53122653,0.28178332,0.38094891
-2.40420210,1.19506771,0.43829333,0.26440693,0.03650651,0.06169323,0.04673057,0.50292710,0.26079616,0.35383811
-2.39819910,1.11929193,0.40738469,0.24901076,0.03548354,0.05700947,0.04395741,0.47366916,0.24018753,0.32712322
-2.39219610,1.04299753,0.37648065,0.23326371,0.03426391,0.05239107,0.04113480,0.44376030,0.22010789,0.30098742
-2.38619310,0.96688151,0.34590840,0.21733145,0.03286838,0.04787636,0.03829065,0.41351400,0.20069377,0.27560057
-2.38019010,0.89162181,0.31597218,0.20137868,0.03132067,0.04350137,0.03545231,0.38324216,0.18206573,0.25111667
-2.37418709,0.81786295,0.28694727,0.18556524,0.02964675,0.03929892,0.03264600,0.35324803,0.16432683,0.22767169
-2.36818409,0.74620338,0.25907541,0.17004259,0.02787402,0.03529792,0.02989629,0.32381983,0.14756180,0.20538194
-2.36218109,0.67718512,0.23256178,0.15495087,0.02603057,0.03152279,0.02722562,0.29522527,0.13183674,0.18434302
-2.35617809,0.61128570,0.20757343,0.14041643,0.02414436,0.02799327,0.02465397,0.26770721,0.11719944,0.16462942
-2.35017509,0.54891285,0.18423922,0.12655008,0.02224252,0.02472424,0.02219857,0.24148036,0.10368018,0.14629471
-2.34417209,0.49040173,0.16265097,0.11344596,0.02035067,0.02172586,0.01987370,0.21672931,0.09129298,0.12937221
-2.33816908,0.43601476,0.14286577,0.10118101,0.01849235,0.01900388,0.01769061,0.19360769,0.08003726,0.11387632
-2.33216608,0.38594369,0.12490910,0.08981512,0.01668856,0.01656001,0.01565753,0.17223840,0.06989966,0.09980418
-2.32616308,0.34031382,0.10877867,0.07939177,0.01495744,0.01439250,0.01377976,0.15271495,0.06085616,0.08713766
-2.32016008,0.29918975,0.09444861,0.06993909,0.01331403,0.01249671,0.01205985,0.13510349,0.05287412,0.07584566
-2.31415708,0.26258241,0.08187394,0.06147135,0.01177017,0.01086572,0.01049779,0.11944557,0.04591448,0.06588644
-2.30815408,0.23045686,0.07099490,0.05399064,0.01033458,0.00949102,0.00909132,0.10576127,0.03993369,0.05721008
-2.30215108,0.20274038,0.06174117,0.04748872,0.00901291,0.00836303,0.00783623,0.09405255,0.03488563,0.04976071
-2.29614807,0.17933042,0.05403563,0.04194885,0.00780800,0.00747166,0.00672666,0.08430657,0.03072315,0.04347871
-2.29014507,0.16010204,0.04779770,0.03734762,0.00672012,0.00680676,0.00575549,0.07649881,0.02739945,0.03830261
-2.28414207,0.14491445,0.04294601,0.03365656,0.00574732,0.00635841,0.00491459,0.07059579,0.02486909,0.03417061
-2.27813907,0.13361639,0.03940050,0.03084355,0.00488577,0.00611717,0.00419518,0.06655720,0.02308864,0.03102186
-2.27213607,0.12605012,0.03708376,0.02887391,0.00413013,0.00607419,0.00358809,0.06433745,0.02201707,0.02879726
-2.26613307,0.12205394,0.03592175,0.02771120,0.00347390,0.00622119,0.00308399,0.06388646,0.02161574,0.02743994
-2.26013007,0.12146318,0.03584391,0.02731765,0.00290975,0.00655032,0.00267360,0.06514968,0.02184811,0.02689529
-2.25412706,0.12410978,0.03678265,0.02765429,0.00242987,0.00705397,0.00234783,0.06806746,0.02267915,0.02711073
-2.24812406,0.12982049,0.03867238,0.02868073,0.00202620,0.00772444,0.00209795,0.07257376,0.02407456,0.02803506
-2.24212106,0.13841410,0.04144823,0.03035475,0.00169069,0.00855365,0.00191562,0.07859434,0.02599980,0.02961773
-2.23611806,0.14969777,0.04504439,0.03263163,0.00141548,0.00953268,0.00179296,0.08604459,0.02841899,0.03180775
-2.23011506,0.16346305,0.04939249,0.03546339,0.00119305,0.01065143,0.00172256,0.09482724,0.03129384,0.03455266
-2.22411206,0.17948175,0.05441983,0.03879802,0.00101634,0.01189822,0.00169748,0.10483000,0.03458255,0.03779745
-2.21810905,0.19750224,0.06004790,0.04257868,0.00087879,0.01325949,0.00171122,0.11592361,0.03823889,0.04148355
-2.21210605,0.21724640,0.06619110,0.04674314,0.00077442,0.01471951,0.00175769,0.12796023,0.04221144,0.04554802
-2.20610305,0.23840776,0.07275585,0.05122335,0.00069780,0.01626026,0.00183116,0.14077259,0.04644310,0.04992298
-2.20010005,0.26065103,0.07964026,0.05594538,0.00064409,0.01786135,0.00192621,0.15417392,0.05087090,0.05453534
-2.19409705,0.28361321,0.08673425,0.06082959,0.00060897,0.01950015,0.00203773,0.16795895,0.05542619,0.05930698
-2.18809405,0.30690663,0.09392033,0.06579134,0.00058865,0.02115196,0.00216085,0.18190587,0.06003519,0.06415519
-2.18209105,0.33012374,0.10107504,0.07074192,0.00057980,0.02279041,0.00229095,0.19577945,0.06461992,0.06899368
-2.17608804,0.35284380,0.10807083,0.07558996,0.00057953,0.02438790,0.00242366,0.20933517,0.06909951,0.07373386
-2.17008504,0.37464105,0.11477865,0.08024317,0.00058532,0.02591625,0.00255483,0.22232429,0.07339181,0.07828655
-2.16408204,0.39509440,0.12107080,0.08461037,0.00059503,0.02734738,0.00268062,0.23449969,0.07741532,0.08256400
-2.15807904,0.41379797,0.12682426,0.08860365,0.00060683,0.02865406,0.00279746,0.24562226,0.08109124,0.08648209
-2.15207604,0.43037225,0.13192410,0.09214080,0.00061915,0.02981071,0.00290216,0.25546760,0.08434571,0.08996273
-2.14607304,0.44447523,0.13626692,0.09514755,0.00063071,0.03079424,0.00299188,0.26383263,0.08711195,0.09293624
-2.14007004,0.45581309,0.13976422,0.09755987,0.00064046,0.03158477,0.00306423,0.27054199,0.08933242,0.09534369
-2.13406703,0.46414994,0.14234542,0.09932598,0.00064756,0.03216635,0.00311730,0.27545370,0.09096068,0.09713905
-2.12806403,0.46931596,0.14396048,0.10040801,0.00065137,0.03252754,0.00314968,0.27846400,0.09196301,0.09829106
-2.12206103,0.47121387,0.14458190,0.10078333,0.00065145,0.03266191,0.00316049,0.27951102,0.09231967,0.09878475
-2.11605803,0.46982304,0.14420612,0.10044534,0.00064751,0.03256827,0.00314941,0.27857709,0.09202563,0.09862252
-2.11005503,0.46520133,0.14285418,0.09940381,0.00063945,0.03225089,0.00311666,0.27568967,0.09109099,0.09782475
-2.10405203,0.45748444,0.14057162,0.09768463,0.00062727,0.03171943,0.00306299,0.27092074,0.08954075,0.09642994
-2.09804902,0.44688283,0.13742764,0.09532909,0.00061113,0.03098874,0.00298965,0.26438476,0.08741425,0.09449431
-2.09204602,0.43367642,0.13351359,0.09239261,0.00059130,0.03007853,0.00289835,0.25623529,0.08476402,0.09209101
-2.08604302,0.41820729,0.12894082,0.08894318,0.00056812,0.02901284,0.00279119,0.24666043,0.08165439,0.08930880
-2.08004002,0.40087078,0.12383808,0.08505927,0.00054203,0.02781946,0.00267063,0.23587729,0.07815967,0.08625048
-2.07403702,0.38210533,0.11834843,0.08082770,0.00051351,0.02652925,0.00253936,0.22412585,0.07436219,0.08303096
-2.06803402,0.36238159,0.11262598,0.07634120,0.00048309,0.02517536,0.00240025,0.21166229,0.07035015,0.07977509
-2.06203102,0.34219122,0.10683248,0.07169604,0.00045133,0.02379250,0.00225628,0.19875236,0.06621541,0.07661539
-2.05602801,0.32203576,0.10113385,0.06698967,0.00041877,0.02241614,0.00211045,0.18566474,0.06205141,0.07368961
-2.05002501,0.30241590,0.09569686,0.06231846,0.00038598,0.02108179,0.00196570,0.17266493,0.05795106,0.07113828
-2.04402201,0.28382155,0.09068593,0.05777576,0.00035349,0.01982434,0.00182484,0.16000965,0.05400496,0.06910224
-2.03801901,0.26672284,0.08626015,0.05345010,0.00032180,0.01867737,0.00169052,0.14794196,0.05029969,0.06772013
-2.03201601,0.25156210,0.08257062,0.04942373,0.00029140,0.01767265,0.00156513,0.13668723,0.04691644,0.06712593
-2.02601301,0.23874700,0.07975796,0.04577151,0.00026275,0.01683963,0.00145082,0.12644994,0.04392981,0.06744644
-2.02001001,0.22864463,0.07795009,0.04255994,0.00023626,0.01620499,0.00134942,0.11741123,0.04140693,0.06879881
-2.01400700,0.22157655,0.07726033,0.03984661,0.00021234,0.01579230,0.00126246,0.10972725,0.03940663,0.07128800
-2.00800400,0.21781459,0.07778549,0.03767976,0.00019138,0.01562167,0.00119114,0.10352815,0.03797897,0.07500420
-2.00200100,0.21757722,0.07960435,0.03609803,0.00017380,0.01570947,0.00113634,0.09891749,0.03716474,0.08002027
-1.99599800,0.22102644,0.08277607,0.03513036,0.00016001,0.01606806,0.00109861,0.09597208,0.03699509,0.08638913
-1.98999500,0.22826500,0.08733885,0.03479595,0.00015047,0.01670550,0.00107822,0.09474206,0.03749129,0.09414128
-1.98399200,0.23933388,0.09330869,0.03510420,0.00014572,0.01762535,0.00107515,0.09525107,0.03866436,0.10328234
-1.97798899,0.25421014,0.10067830,0.03605475,0.00014636,0.01882645,0.00108913,0.09749651,0.04051489,0.11379093
-1.97198599,0.27280507,0.10941630,0.03763748,0.00015310,0.02030265,0.00111967,0.10144980,0.04303268,0.12561688
-1.96598299,0.29496294,0.11946663,0.03983243,0.00016679,0.02204271,0.00116607,0.10705658,0.04619660,0.13867988
-1.95997999,0.32046048,0.13074841,0.04260983,0.00018843,0.02403016,0.00122749,0.11423702,0.04997437,0.15286885
-1.95397699,0.34900734,0.14315632,0.04593014,0.00021916,0.02624326,0.00130295,0.12288624,0.05432246,0.16804213
-1.94797399,0.38024793,0.15656142,0.04974414,0.00026031,0.02865507,0.00139141,0.13287485,0.05918624,0.18402851
-1.94197099,0.41376474,0.17081280,0.05399318,0.00031339,0.03123361,0.00149175,0.14404992,0.06450024,0.20062947
-1.93596798,0.44908356,0.18573985,0.05860959,0.00038008,0.03394226,0.00160288,0.15623631,0.07018872,0.21762242
-1.92996498,0.48568072,0.20115526,0.06351736,0.00046223,0.03674017,0.00172369,0.16923862,0.07616657,0.23476526
-1.92396198,0.52299242,0.21685884,0.06863302,0.00056183,0.03958301,0.00185318,0.18284380,0.08234058,0.25180192
-1.91795898,0.56042621,0.23264196,0.07386690,0.00068097,0.04242374,0.00199040,0.19682442,0.08861106,0.26846915
-1.91195598,0.59737440,0.24829254,0.07912461,0.00082181,0.04521367,0.00213455,0.21094276,0.09487388,0.28450411
-1.90595298,0.63322926,0.26360058,0.08430891,0.00098649,0.04790359,0.00228492,0.22495561,0.10102290,0.29965269
-1.89994997,0.66739943,0.27836381,0.08932176,0.00117710,0.05044507,0.00244098,0.23861964,0.10695265,0.31367831
-1.89394697,0.69932722,0.29239348,0.09406665,0.00139555,0.05279177,0.00260232,0.25169730,0.11256129,0.32637077
-1.88794397,0.72850602,0.30551986,0.09845108,0.00164348,0.05490086,0.00276865,0.26396312,0.11775378,0.33755498
-1.88194097,0.75449722,0.31759738,0.10238906,0.00192221,0.05673437,0.00293981,0.27520991,0.12244499,0.34709899
-1.87593797,0.77694585,0.32850903,0.10580359,0.00223253,0.05826049,0.00311569,0.28525495,0.12656280,0.35492117
-1.86993497,0.79559437,0.33816990,0.10862904,0.00257470,0.05945471,0.00329623,0.29394569,0.13005091,0.36099600
-1.86393197,0.81029374,0.34652970,0.11081320,0.00294828,0.06030078,0.00348137,0.30116471,0.13287137,0.36535833
-1.85792896,0.82101133,0.35357408,0.11231902,0.00335203,0.06079146,0.00367099,0.30683373,0.13500655,0.36810571
-1.85192596,0.82783516,0.35932468,0.11312594,0.00378391,0.06092899,0.00386486,0.31091648,0.13646053,0.36939876
-1.84592296,0.83097415,0.36383806,0.11323064,0.00424092,0.06072521,0.00406261,0.31342019,0.13725987,0.36945932
-1.83991996,0.83075429,0.36720331,0.11264730,0.00471917,0.06020144,0.00426366,0.31439561,0.13745356,0.36856645
-1.83391696,0.82761064,0.36953870,0.11140722,0.00521382,0.05938801,0.00446726,0.31393557,0.13711220,0.36705031
-1.82791396,0.82207560,0.37098736,0.10955792,0.00571916,0.05832348,0.00467242,0.31217207,0.13632647,0.36528411
-1.82191096,0.81476356,0.37171237,0.10716166,0.00622869,0.05705362,0.00487793,0.30927192,0.13520478,0.36367431
-1.81590795,0.80635273,0.37189122,0.10429352,0.00673523,0.05563011,0.00508242,0.30543133,0.13387038,0.36264939
-1.80990495,0.79756462,0.37171022,0.10103900,0.00723106,0.05410913,0.00528438,0.30086934,0.13245778,0.36264760
