energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.17108554,2.22365214,0.04423938,0.20723133,0.19486006,0.93562485,0.04190413,0.15607195,0.40128279,0.88574703
-0.16508254,2.20385479,0.04292546,0.20312663,0.19112863,0.92624805,0.04088323,0.15105830,0.40166114,0.88519506
-0.15907954,2.18328632,0.04143896,0.19815637,0.18729440,0.91647250,0.03973382,0.14608974,0.40282967,0.88536216
-0.15307654,2.16301519,0.03980746,0.19246092,0.18340982,0.90658094,0.03849483,0.14124512,0.40508900,0.88680468
-0.14707354,2.14423294,0.03806247,0.18620127,0.17954379,0.89689434,0.03720924,0.13660413,0.40876775,0.89012841
-0.14107054,2.12821930,0.03623854,0.17955395,0.17577883,0.88776388,0.03592283,0.13224548,0.41421267,0.89597035
-0.13506753,2.11630335,0.03437223,0.17270561,0.17220769,0.87956195,0.03468293,0.12824512,0.42177756,0.90497826
-0.12906453,2.10982212,0.03250105,0.16584722,0.16892983,0.87267233,0.03353715,0.12467426,0.43181128,0.91778880
-0.12306153,2.11007767,0.03066240,0.15916832,0.16604759,0.86747993,0.03253200,0.12159753,0.44464523,0.93500480
-0.11705853,2.11829405,0.02889253,0.15285141,0.16366246,0.86436026,0.03171167,0.11907124,0.46058061,0.95717254
-0.11105553,2.13557547,0.02722556,0.14706660,0.16187144,0.86366871,0.03111680,0.11714165,0.47987581,0.98475966
-0.10505253,2.16286670,0.02569257,0.14196681,0.16076366,0.86573011,0.03078332,0.11584361,0.50273435,1.01813445
-0.09904952,2.20091700,0.02432089,0.13768357,0.16041732,0.87082851,0.03074143,0.11519933,0.52929366,1.05754737
-0.09304652,2.25024859,0.02313341,0.13432353,0.16089704,0.87919758,0.03101471,0.11521745,0.55961520,1.10311529
-0.08704352,2.31113059,0.02214806,0.13196584,0.16225167,0.89101180,0.03161937,0.11589254,0.59367605,1.15480917
-0.08104052,2.38355939,0.02137751,0.13066031,0.16451266,0.90637858,0.03256368,0.11720486,0.63136264,1.21244563
-0.07503752,2.46724609,0.02082892,0.13042657,0.16769291,0.92533180,0.03384754,0.11912057,0.67246663,1.27568295
-0.06903452,2.56161167,0.02050388,0.13125410,0.17178625,0.94782669,0.03546231,0.12159237,0.71668335,1.34402169
-0.06303152,2.66579028,0.02039849,0.13310313,0.17676737,0.97373666,0.03739079,0.12456046,0.76361314,1.41681017
-0.05702851,2.77864089,0.02050359,0.13590642,0.18259240,1.00285204,0.03960741,0.12795397,0.81276546,1.49325479
-0.05102551,2.89876733,0.02080506,0.13957181,0.18919997,1.03488113,0.04207871,0.13169270,0.86356613,1.57243513
-0.04502251,3.02454640,0.02128430,0.14398547,0.19651274,1.06945354,0.04476396,0.13568924,0.91536748,1.65332340
-0.03901951,3.15416359,0.02191873,0.14901578,0.20443936,1.10612611,0.04761602,0.13985129,0.96746139,1.73480783
-0.03301651,3.28565551,0.02268250,0.15451761,0.21287693,1.14439119,0.05058241,0.14408420,1.01909481,1.81571940
-0.02701351,3.41695798,0.02354715,0.16033705,0.22171360,1.18368728,0.05360657,0.14829368,1.06948761,1.89486091
-0.02101051,3.54595831,0.02448239,0.16631624,0.23083149,1.22341179,0.05662921,0.15238845,1.11785205,1.97103768
-0.01500750,3.67055023,0.02545692,0.17229826,0.24010981,1.26293555,0.05958986,0.15628289,1.16341337,2.04308878
-0.00900450,3.78868953,0.02643925,0.17813192,0.24942785,1.30161857,0.06242843,0.15989949,1.20543080,2.10991757
-0.00300150,3.89844856,0.02739856,0.18367618,0.25866800,1.33882666,0.06508682,0.16317106,1.24321831,2.17052066
0.00300150,3.99806757,0.02830550,0.18880422,0.26771857,1.37394815,0.06751043,0.16604261,1.27616420,2.22401413
0.00900450,4.08600096,0.02913293,0.19340680,0.27647625,1.40641013,0.06964971,0.16847275,1.30374887,2.26965597
0.01500750,4.16095677,0.02985663,0.19739501,0.28484826,1.43569364,0.07146141,0.17043471,1.32555999,2.30686406
0.02101051,4.22192776,0.03045591,0.20070215,0.29275390,1.46134715,0.07290973,0.17191671,1.34130447,2.33522893
0.02701351,4.26821304,0.03091408,0.20328478,0.30012569,1.48299773,0.07396720,0.17292197,1.35081670,2.35452079
0.03301651,4.29942940,0.03121879,0.20512287,0.30690986,1.50035976,0.07461529,0.17346798,1.35406263,2.36469087
0.03901951,4.31551213,0.03136226,0.20621905,0.31306628,1.51324052,0.07484468,0.17358548,1.35113950,2.36586675
0.04502251,4.31670532,0.03134133,0.20659711,0.31856783,1.52154284,0.07465529,0.17331681,1.34227135,2.35834235
0.05102551,4.30354247,0.03115733,0.20629971,0.32339933,1.52526457,0.07405598,0.17271405,1.32780021,2.34256285
0.05702851,4.27681830,0.03081585,0.20538551,0.32755600,1.52449515,0.07306395,0.17183670,1.30817356,2.31910538
0.06303152,4.23755323,0.03032635,0.20392588,0.33104174,1.51940946,0.07170390,0.17074931,1.28392851,2.28865633
0.06903452,4.18695234,0.02970165,0.20200124,0.33386713,1.51025933,0.07000702,0.16951894,1.25567336,2.25198646
0.07503752,4.12636058,0.02895730,0.19969741,0.33604750,1.49736322,0.06800978,0.16821269,1.22406740,2.20992467
0.08104052,4.05721632,0.02811093,0.19710190,0.33760113,1.48109447,0.06575267,0.16689528,1.18979975,2.16333177
0.08704352,3.98100519,0.02718153,0.19430052,0.33854769,1.46186870,0.06327885,0.16562688,1.15356815,2.11307516
0.09304652,3.89921610,0.02618872,0.19137429,0.33890704,1.44013091,0.06063288,0.16446123,1.11605863,2.06000543
0.09904952,3.81330105,0.02515208,0.18839693,0.33869853,1.41634263,0.05785946,0.16344408,1.07792680,2.00493580
0.10505253,3.72464015,0.02409046,0.18543286,0.33794081,1.39096966,0.05500236,0.16261207,1.03978155,1.94862483
0.11105553,3.63451283,0.02302150,0.18253589,0.33665222,1.36447076,0.05210344,0.16199191,1.00217161,1.89176311
0.11705853,3.54407597,0.02196110,0.17974858,0.33485164,1.33728746,0.04920187,0.16160017,0.96557556,1.83496397
0.12306153,3.45434927,0.02092314,0.17710226,0.33255993,1.30983537,0.04633357,0.16144330,0.93039535,1.77875829
0.12906453,3.36620766,0.01991921,0.17461765,0.32980169,1.28249705,0.04353082,0.16151815,0.89695346,1.72359324
0.13506753,3.28038063,0.01895858,0.17230609,0.32660729,1.25561648,0.04082205,0.16181282,0.86549354,1.66983468
0.14107054,3.19745755,0.01804819,0.17017114,0.32301514,1.22949530,0.03823182,0.16230782,0.83618428,1.61777250
0.14707354,3.11789834,0.01719282,0.16821068,0.31907385,1.20439069,0.03578094,0.16297743,0.80912593,1.56762855
0.15307654,3.04204831,0.01639529,0.16641908,0.31484428,1.18051482,0.03348676,0.16379132,0.78435911,1.51956632
0.15907954,2.97015612,0.01565677,0.16478962,0.31040129,1.15803588,0.03136346,0.16471626,0.76187507,1.47370177
0.16508254,2.90239365,0.01497714,0.16331682,0.30583494,1.13708049,0.02942246,0.16571786,0.74162693,1.43011456
0.17108554,2.83887667,0.01435534,0.16199869,0.30125122,1.11773729,0.02767288,0.16676233,0.72354105,1.38885908
0.17708854,2.77968515,0.01378972,0.16083872,0.29677201,1.10006159,0.02612195,0.16781818,0.70752805,1.34997468
0.18309155,2.72488230,0.01327842,0.15984753,0.29253433,1.08408086,0.02477545,0.16885772,0.69349279,1.31349472
0.18909455,2.67453138,0.01281961,0.15904411,0.28868875,1.06980067,0.02363802,0.16985847,0.68134295,1.27945394
0.19509755,2.62870966,0.01241175,0.15845661,0.28539707,1.05721095,0.02271355,0.17080424,0.67099578,1.24789403
0.20110055,2.58751884,0.01205373,0.15812259,0.28282923,1.04629221,0.02200536,0.17168592,0.66238278,1.21886717
0.20710355,2.55109162,0.01174495,0.15808873,0.28115942,1.03702130,0.02151643,0.17250208,0.65545232,1.19243756
0.21310655,2.51959425,0.01148534,0.15841003,0.28056179,1.02937658,0.02124944,0.17325905,0.65017005,1.16868105
0.21910955,2.49322478,0.01127525,0.15914847,0.28120552,1.02334202,0.02120682,0.17397076,0.64651739,1.14768289
0.22511256,2.47220748,0.01111534,0.16037120,0.28324964,1.01891014,0.02139071,0.17465820,0.64448833,1.12953395
0.23111556,2.45678343,0.01100636,0.16214835,0.28683775,1.01608343,0.02180284,0.17534854,0.64408469,1.11432561
0.23711856,2.44719783,0.01094897,0.16455051,0.29209268,1.01487433,0.02244435,0.17607388,0.64531051,1.10214368
0.24312156,2.44368469,0.01094343,0.16764591,0.29911144,1.01530349,0.02331566,0.17686985,0.64816571,1.09306153
0.24912456,2.44644952,0.01098941,0.17149760,0.30796059,1.01739658,0.02441612,0.17777387,0.65263965,1.08713304
0.25512756,2.45565089,0.01108572,0.17616052,0.31867214,1.02117978,0.02574386,0.17882337,0.65870494,1.08438534
0.26113057,2.47138168,0.01123015,0.18167873,0.33124031,1.02667408,0.02729548,0.18005386,0.66631178,1.08481205
0.26713357,2.49365114,0.01141930,0.18808289,0.34561914,1.03388888,0.02906577,0.18149711,0.67538341,1.08836696
0.27313657,2.52236844,0.01164847,0.19538807,0.36172117,1.04281523,0.03104752,0.18317938,0.68581267,1.09495867
0.27913957,2.55732885,0.01191171,0.20359206,0.37941730,1.05341921,0.03323123,0.18511989,0.69746013,1.10444637
0.28514257,2.59820325,0.01220180,0.21267420,0.39853776,1.06563581,0.03560496,0.18732951,0.71015370,1.11663688
0.29114557,2.64453170,0.01251040,0.22259484,0.41887441,1.07936392,0.03815420,0.18980993,0.72368986,1.13128331
0.29714857,2.69572168,0.01282824,0.23329551,0.44018418,1.09446271,0.04086174,0.19255310,0.73783652,1.14808525
0.30315158,2.75105134,0.01314532,0.24469978,0.46219361,1.11074978,0.04370766,0.19554118,0.75233730,1.16669074
0.30915458,2.80967796,0.01345126,0.25671476,0.48460449,1.12800133,0.04666938,0.19874700,0.76691709,1.18670003
0.31515758,2.87065153,0.01373557,0.26923327,0.50710034,1.14595453,0.04972182,0.20213485,0.78128870,1.20767100
0.32116058,2.93293318,0.01398799,0.28213665,0.52935353,1.16431198,0.05283752,0.20566181,0.79516029,1.22912635
0.32716358,2.99541803,0.01419883,0.29529790,0.55103299,1.18274831,0.05598705,0.20927938,0.80824323,1.25056231
0.33316658,3.05696162,0.01435929,0.30858528,0.57181203,1.20091858,0.05913928,0.21293536,0.82026020,1.27145867
0.33916958,3.11640908,0.01446176,0.32186602,0.59137625,1.21846815,0.06226195,0.21657602,0.83095305,1.29129007
0.34517259,3.17262602,0.01450003,0.33501008,0.60943112,1.23504371,0.06532214,0.22014825,0.84009022,1.30953798
0.35117559,3.22452998,0.01446952,0.34789378,0.62570902,1.25030485,0.06828692,0.22360175,0.84747340,1.32570337
0.35717859,3.27112114,0.01436738,0.36040298,0.63997562,1.26393571,0.07112400,0.22689105,0.85294309,1.33931935
0.36318159,3.31151124,0.01419260,0.37243596,0.65203517,1.27565618,0.07380242,0.22997730,0.85638302,1.34996371
0.36918459,3.34494950,0.01394597,0.38390545,0.66173469,1.28523211,0.07629325,0.23282974,0.85772311,1.35727072
0.37518759,3.37084445,0.01363004,0.39474008,0.66896693,1.29248411,0.07857031,0.23542673,0.85694091,1.36094187
0.38119060,3.38878101,0.01324904,0.40488497,0.67367188,1.29729446,0.08061077,0.23775641,0.85406153,1.36075520
0.38719360,3.39853197,0.01280866,0.41430139,0.67583695,1.29961202,0.08239577,0.23981679,0.84915606,1.35657283
0.39319660,3.40006367,0.01231590,0.42296577,0.67549575,1.29945464,0.08391091,0.24161550,0.84233848,1.34834645
0.39919960,3.39353575,0.01177882,0.43086781,0.67272563,1.29690944,0.08514661,0.24316902,0.83376142,1.33612052
0.40520260,3.37929504,0.01120633,0.43800810,0.66764404,1.29213054,0.08609844,0.24450166,0.82361071,1.32003314
0.41120560,3.35786428,0.01060793,0.44439527,0.66040395,1.28533485,0.08676719,0.24564413,0.81209920,1.30031446
0.41720860,3.32992607,0.00999347,0.45004284,0.65118853,1.27679590,0.08715894,0.24663210,0.79946002,1.27728280
0.42321161,3.29630322,0.00937296,0.45496621,0.64020534,1.26683610,0.08728490,0.24750454,0.78593958,1.25133862
0.42921461,3.25793636,0.00875638,0.45917973,0.62768029,1.25581801,0.08716122,0.24830219,0.77179068,1.22295648
0.43521761,3.21585994,0.00815350,0.46269431,0.61385167,1.24413485,0.08680864,0.24906609,0.75726598,1.19267546
0.44122061,3.17117762,0.00757379,0.46551568,0.59896434,1.23220071,0.08625210,0.24983638,0.74261207,1.16108823
0.44722361,3.12503814,0.00702630,0.46764343,0.58326455,1.22044093,0.08552030,0.25065129,0.72806442,1.12882922
0.45322661,3.07861229,0.00651964,0.46907093,0.56699530,1.20928286,0.08464522,0.25154650,0.71384330,1.09656210
0.45922961,3.03307171,0.00606191,0.46978622,0.55039245,1.19914725,0.08366155,0.25255467,0.70015070,1.06496711
0.46523262,2.98956965,0.00566073,0.46977376,0.53368176,1.19044043,0.08260628,0.25370536,0.68716846,1.03472818
0.47123562,2.94922390,0.00532324,0.46901692,0.51707658,1.18354722,0.08151809,0.25502506,0.67505723,1.00652038
0.47723862,2.91310151,0.00505614,0.46750108,0.50077638,1.17882464,0.08043689,0.25653735,0.66395631,0.98099746
0.48324162,2.88220495,0.00486570,0.46521705,0.48496585,1.17659608,0.07940327,0.25826311,0.65398418,0.95877992
0.48924462,2.85745904,0.00475777,0.46216452,0.46981451,1.17714594,0.07845796,0.26022069,0.64523938,0.94044326
0.49524762,2.83969804,0.00473782,0.45835533,0.45547654,1.18071427,0.07764121,0.26242585,0.63780146,0.92650669
0.50125063,2.82965226,0.00481089,0.45381616,0.44209078,1.18749148,0.07699214,0.26489153,0.63173193,0.91742211
0.50725363,2.82793367,0.00498160,0.44859040,0.42978060,1.19761280,0.07654801,0.26762729,0.62707475,0.91356340
0.51325663,2.83502017,0.00525406,0.44273906,0.41865355,1.21115241,0.07634341,0.27063850,0.62385644,0.91521616
0.51925963,2.85123866,0.00563182,0.43634051,0.40880076,1.22811749,0.07640936,0.27392514,0.62208550,0.92256785
0.52526263,2.87674715,0.00611773,0.42948888,0.40029584,1.24844207,0.07677231,0.27748051,0.62175130,0.93569883
0.53126563,2.91151662,0.00671389,0.42229143,0.39319353,1.27198131,0.07745315,0.28128961,0.62282242,0.95457430
0.53726863,2.95531370,0.00742146,0.41486465,0.38752796,1.29850641,0.07846616,0.28532762,0.62524473,0.97903784
0.54327164,3.00768558,0.00824057,0.40732959,0.38331081,1.32770071,0.07981800,0.28955837,0.62893931,1.00880686
0.54927464,3.06794848,0.00917022,0.39980650,0.38052943,1.35915767,0.08150686,0.29393320,0.63380059,1.04347047
0.55527764,3.13518145,0.01020813,0.39240913,0.37914518,1.39238112,0.08352167,0.29839006,0.63969513,1.08249043
0.56128064,3.20822692,0.01135073,0.38523921,0.37909219,1.42678850,0.08584163,0.30285326,0.64646115,1.12520554
0.56728364,3.28569934,0.01259309,0.37838115,0.38027674,1.46171739,0.08843603,0.30723380,0.65390934,1.17083984
0.57328664,3.36600301,0.01392894,0.37189771,0.38257752,1.49643561,0.09126436,0.31143050,0.66182497,1.21851495
0.57928964,3.44735936,0.01535076,0.36582651,0.38584676,1.53015511,0.09427688,0.31533182,0.66997168,1.26726650
0.58529265,3.52784396,0.01684985,0.36017796,0.38991249,1.56204930,0.09741562,0.31881840,0.67809673,1.31606453
0.59129565,3.60543230,0.01841652,0.35493459,0.39458187,1.59127365,0.10061570,0.32176639,0.68593782,1.36383740
0.59729865,3.67805337,0.02004033,0.35005186,0.39964546,1.61698881,0.10380715,0.32405118,0.69323117,1.40949866
0.60330165,3.74364900,0.02171027,0.34546044,0.40488245,1.63838544,0.10691703,0.32555163,0.69972060,1.45197588
0.60930465,3.80023676,0.02341514,0.34106984,0.41006658,1.65470993,0.10987174,0.32615447,0.70516711,1.49024057
0.61530765,3.84597367,0.02514377,0.33677318,0.41497245,1.66528959,0.11259964,0.32575866,0.70935856,1.52333783
0.62131066,3.87921794,0.02688538,0.33245285,0.41938209,1.66955650,0.11503356,0.32427954,0.71211883,1.55041464
0.62731366,3.89858570,0.02862982,0.32798669,0.42309131,1.66706858,0.11711332,0.32165255,0.71331602,1.57074552
0.63331666,3.90300008,0.03036789,0.32325441,0.42591570,1.65752705,0.11878804,0.31783623,0.71286910,1.58375433
0.63931966,3.89173017,0.03209152,0.31814389,0.42769585,1.64078929,0.12001809,0.31281451,0.71075261,1.58903142
0.64532266,3.86441787,0.03379394,0.31255701,0.42830173,1.61687642,0.12077663,0.30659798,0.70699916,1.58634508
0.65132566,3.82109152,0.03546980,0.30641478,0.42763584,1.58597526,0.12105060,0.29922425,0.70169932,1.57564701
0.65732866,3.76216535,0.03711519,0.29966149,0.42563525,1.54843444,0.12084117,0.29075717,0.69499909,1.55707153
0.66333167,3.68842518,0.03872758,0.29226772,0.42227227,1.50475492,0.12016351,0.28128525,0.68709478,1.53092856
0.66933467,3.60100095,0.04030574,0.28423212,0.41755391,1.45557528,0.11904600,0.27091901,0.67822565,1.49769091
0.67533767,3.50132757,0.04184952,0.27558198,0.41152018,1.40165253,0.11752888,0.25978771,0.66866469,1.45797642
0.68134067,3.39109618,0.04335964,0.26637254,0.40424137,1.34383924,0.11566232,0.24803542,0.65870778,1.41252597
0.68734367,3.27219813,0.04483740,0.25668520,0.39581452,1.28305819,0.11350412,0.23581670,0.64866203,1.36217839
0.69334667,3.14666432,0.04628437,0.24662480,0.38635921,1.22027539,0.11111718,0.22329213,0.63883364,1.30784341
0.69934967,3.01660277,0.04770208,0.23631607,0.37601309,1.15647292,0.10856668,0.21062370,0.62951599,1.25047395
0.70535268,2.88413699,0.04909167,0.22589949,0.36492712,1.09262238,0.10591737,0.19797061,0.62097848,1.19103880
0.71135568,2.75134752,0.05045365,0.21552679,0.35326092,1.02966009,0.10323090,0.18548515,0.61345663,1.13049691
0.71735868,2.62021906,0.05178762,0.20535625,0.34117836,0.96846483,0.10056342,0.17330934,0.60714392,1.06977397
0.72336168,2.49259443,0.05309203,0.19554799,0.32884347,0.90983876,0.09796354,0.16157194,0.60218556,1.00974222
0.72936468,2.37013699,0.05436409,0.18625938,0.31641690,0.85449189,0.09547077,0.15038624,0.59867458,0.95120377
0.73536768,2.25430177,0.05559968,0.17764075,0.30405286,0.80303049,0.09311442,0.13984851,0.59665024,0.89487787
0.74137069,2.14631590,0.05679331,0.16983151,0.29189666,0.75594934,0.09091311,0.13003708,0.59609872,0.84139203
0.74737369,2.04716774,0.05793825,0.16295661,0.28008285,0.71362773,0.08887476,0.12101213,0.59695592,0.79127687
0.75337669,1.95760423,0.05902658,0.15712362,0.26873385,0.67632901,0.08699716,0.11281598,0.59911231,0.74496444
0.75937969,1.87813557,0.06004945,0.15242026,0.25795910,0.64420323,0.08526898,0.10547394,0.60241916,0.70278952
0.76538269,1.80904596,0.06099731,0.14891251,0.24785464,0.61729251,0.08367113,0.09899552,0.60669618,0.66499326
0.77138569,1.75040929,0.06186016,0.14664328,0.23850308,0.59553858,0.08217852,0.09337597,0.61173977,0.63172891
0.77738869,1.70210850,0.06262792,0.14563166,0.22997381,0.57879213,0.08076186,0.08859801,0.61733168,0.60306866
0.78339170,1.66385749,0.06329069,0.14587272,0.22232351,0.56682345,0.07938967,0.08463371,0.62324759,0.57901146
0.78939470,1.63522442,0.06383916,0.14733789,0.21559689,0.55933402,0.07803015,0.08144643,0.62926521,0.55949106
0.79539770,1.61565564,0.06426485,0.14997594,0.20982747,0.55596867,0.07665298,0.07899268,0.63517159,0.54438416
0.80140070,1.60449947,0.06456050,0.15371455,0.20503860,0.55632800,0.07523089,0.07722398,0.64076939,0.53351812
0.80740370,1.60102926,0.06472027,0.15846236,0.20124453,0.55998093,0.07374090,0.07608855,0.64588193,0.52667828
0.81340670,1.60446546,0.06474003,0.16411169,0.19845151,0.56647704,0.07216527,0.07553294,0.65035682,0.52361472
0.81940970,1.61399625,0.06461753,0.17054160,0.19665899,0.57535861,0.07049209,0.07550346,0.65406834,0.52404834
0.82541271,1.62879688,0.06435258,0.17762150,0.19586078,0.58617207,0.06871546,0.07594741,0.65691842,0.52767645
0.83141571,1.64804722,0.06394713,0.18521497,0.19604622,0.59847891,0.06683535,0.07681424,0.65883650,0.53417793
0.83741871,1.67094776,0.06340528,0.19318391,0.19720121,0.61186547,0.06485719,0.07805645,0.65977826,0.54321792
0.84342171,1.69673385,0.06273335,0.20139259,0.19930921,0.62595183,0.06279115,0.07963038,0.65972358,0.55445235
0.84942471,1.72468798,0.06193972,0.20971178,0.20235200,0.64039922,0.06065127,0.08149673,0.65867385,0.56753226
0.85542771,1.75415004,0.06103473,0.21802248,0.20631021,0.65491588,0.05845442,0.08362099,0.65664887,0.58210802
0.86143072,1.78452545,0.06003049,0.22621923,0.21116360,0.66926115,0.05621931,0.08597365,0.65368351,0.59783354
0.86743372,1.81529077,0.05894060,0.23421289,0.21689106,0.68324757,0.05396541,0.08853011,0.64982444,0.61437035
0.87343672,1.84599689,0.05777984,0.24193256,0.22347020,0.69674078,0.05171199,0.09127058,0.64512685,0.63139166
0.87943972,1.87626942,0.05656379,0.24932678,0.23087665,0.70965738,0.04947737,0.09417957,0.63965155,0.64858620
0.88544272,1.90580655,0.05530840,0.25636367,0.23908312,0.72196057,0.04727818,0.09724530,0.63346238,0.66566183
0.89144572,1.93437417,0.05402956,0.26303025,0.24805804,0.73365381,0.04512898,0.10045894,0.62662393,0.68234889
0.89744872,1.96179874,0.05274258,0.26933083,0.25776421,0.74477283,0.04304195,0.10381360,0.61919984,0.69840303
0.90345173,1.98795808,0.05146174,0.27528454,0.26815726,0.75537631,0.04102685,0.10730330,0.61125135,0.71360761
0.90945473,2.01277072,0.05019977,0.28092231,0.27918421,0.76553568,0.03909114,0.11092179,0.60283645,0.72777547
0.91545773,2.03618438,0.04896748,0.28628325,0.29078221,0.77532475,0.03724022,0.11466142,0.59400926,0.74075016
0.92146073,2.05816432,0.04777332,0.29141087,0.30287759,0.78480953,0.03547783,0.11851197,0.58481989,0.75240656
0.92746373,2.07868234,0.04662309,0.29634921,0.31538546,0.79403918,0.03380651,0.12245970,0.57531457,0.76265097
0.93346673,2.09770721,0.04551980,0.30113921,0.32820973,0.80303830,0.03222807,0.12648645,0.56553616,0.77142062
0.93946973,2.11519714,0.04446352,0.30581551,0.34124396,0.81180135,0.03074410,0.13056911,0.55552482,0.77868292
0.94547274,2.13109504,0.04345145,0.31040384,0.35437273,0.82028944,0.02935636,0.13467924,0.54531904,0.78443421
0.95147574,2.14532670,0.04247811,0.31491921,0.36747386,0.82842971,0.02806721,0.13878316,0.53495678,0.78869848
0.95747874,2.15780237,0.04153566,0.31936496,0.38042109,0.83611739,0.02687988,0.14284223,0.52447682,0.79152589
0.96348174,2.16842138,0.04061430,0.32373264,0.39308745,0.84322049,0.02579859,0.14681359,0.51392016,0.79299121
0.96948474,2.17707973,0.03970285,0.32800282,0.40534877,0.84958669,0.02482870,0.15065118,0.50333154,0.79319240
0.97548774,2.18367997,0.03878933,0.33214658,0.41708756,0.85505201,0.02397658,0.15430702,0.49276081,0.79224914
0.98149075,2.18814265,0.03786164,0.33612769,0.42819664,0.85945084,0.02324950,0.15773277,0.48226430,0.79030141
0.98749375,2.19041852,0.03690826,0.33990516,0.43858253,0.86262642,0.02265542,0.16088132,0.47190594,0.78750810
0.99349675,2.19050044,0.03591888,0.34343606,0.44816834,0.86444121,0.02220264,0.16370859,0.46175811,0.78404552
0.99949975,2.18843407,0.03488508,0.34667827,0.45689587,0.86478655,0.02189952,0.16617514,0.45190220,0.78010578
1.00550275,2.18432646,0.03380078,0.34959313,0.46472680,0.86359067,0.02175410,0.16824783,0.44242870,0.77589496
1.01150575,2.17835175,0.03266272,0.35214758,0.47164292,0.86082490,0.02177376,0.16990106,0.43343691,0.77163092
1.01750875,2.17075339,0.03147072,0.35431589,0.47764533,0.85650745,0.02196492,0.17111795,0.42503413,0.76754079
1.02351176,2.16184263,0.03022780,0.35608066,0.48275257,0.85070457,0.02233276,0.17189103,0.41733440,0.76385795
1.02951476,2.15199308,0.02894020,0.35743320,0.48699799,0.84352912,0.02288102,0.17222263,0.41045682,0.76081870
1.03551776,2.14163168,0.02761714,0.35837326,0.49042622,0.83513668,0.02361185,0.17212488,0.40452341,0.75865836
1.04152076,2.13122629,0.02627060,0.35890814,0.49308934,0.82571935,0.02452572,0.17161934,0.39965664,0.75760705
1.04752376,2.12127071,0.02491478,0.35905136,0.49504269,0.81549781,0.02562143,0.17073625,0.39597661,0.75788516
1.05352676,2.11226775,0.02356563,0.35882089,0.49634075,0.80471205,0.02689616,0.16951349,0.39359809,0.75969860
1.05952976,2.10471124,0.02224019,0.35823734,0.49703338,0.79361141,0.02834548,0.16799536,0.39262735,0.76323390
1.06553277,2.09906779,0.02095593,0.35732199,0.49716252,0.78244432,0.02996352,0.16623102,0.39315885,0.76865336
1.07153577,2.09575919,0.01973009,0.35609503,0.49675979,0.77144860,0.03174303,0.16427300,0.39527199,0.77609030
1.07753877,2.09514603,0.01857900,0.35457403,0.49584481,0.76084240,0.03367546,0.16217547,0.39902784,0.78564452
1.08354177,2.09751333,0.01751745,0.35277273,0.49442464,0.75081653,0.03575105,0.15999270,0.40446596,0.79737815
1.08954477,2.10305845,0.01655817,0.35070032,0.49249408,0.74152826,0.03795877,0.15777745,0.41160134,0.81131189
1.09554777,2.11188175,0.01571132,0.34836108,0.49003694,0.73309675,0.04028633,0.15557954,0.42042159,0.82742178
1.10155078,2.12398002,0.01498415,0.34575451,0.48702795,0.72560037,0.04272006,0.15344455,0.43088435,0.84563661
1.10755378,2.13924293,0.01438077,0.34287581,0.48343544,0.71907562,0.04524478,0.15141270,0.44291510,0.86583605
1.11355678,2.15745228,0.01390197,0.33971664,0.47922420,0.71351772,0.04784360,0.14951788,0.45640541,0.88784959
1.11955978,2.17828413,0.01354527,0.33626618,0.47435863,0.70888267,0.05049775,0.14778695,0.47121174,0.91145643
1.12556278,2.20131371,0.01330499,0.33251228,0.46880575,0.70509048,0.05318642,0.14623920,0.48715506,0.93638644
1.13156578,2.22602294,0.01317246,0.32844268,0.46253807,0.70202948,0.05588663,0.14488602,0.50402121,0.96232234
1.13756878,2.25181054,0.01313639,0.32404623,0.45553595,0.69956144,0.05857317,0.14373081,0.52156227,0.98890318
1.14357179,2.27800461,0.01318322,0.31931401,0.44778955,0.69752718,0.06121870,0.14276905,0.53949911,1.01572925
1.14957479,2.30387767,0.01329763,0.31424037,0.43930016,0.69575276,0.06379390,0.14198866,0.55752510,1.04236860
1.15557779,2.32866388,0.01346305,0.30882381,0.43008110,0.69405577,0.06626783,0.14137047,0.57531100,1.06836495
1.16158079,2.35157843,0.01366225,0.30306775,0.42015795,0.69225183,0.06860844,0.14088898,0.59251126,1.09324721
1.16758379,2.37183859,0.01387788,0.29698117,0.40956848,0.69016103,0.07078323,0.14051326,0.60877133,1.11654029
1.17358679,2.38868628,0.01409313,0.29057906,0.39836217,0.68761418,0.07276001,0.14020808,0.62373611,1.13777711
1.17958979,2.40141136,0.01429219,0.28388288,0.38659951,0.68445891,0.07450788,0.13993514,0.63705921,1.15651137
1.18559280,2.40937511,0.01446091,0.27692079,0.37435117,0.68056522,0.07599815,0.13965453,0.64841270,1.17233078
1.19159580,2.41203307,0.01458717,0.26972781,0.36169717,0.67583055,0.07720540,0.13932618,0.65749710,1.18487021
1.19759880,2.40895631,0.01466139,0.26234586,0.34872602,0.67018412,0.07810844,0.13891151,0.66405127,1.19382424
1.20360180,2.39985026,0.01467686,0.25482364,0.33553392,0.66359039,0.07869127,0.13837496,0.66786163,1.19895857
1.20960480,2.38457013,0.01463000,0.24721627,0.32222412,0.65605147,0.07894378,0.13768560,0.66877052,1.20011973
