energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.25662831,1.80433231,0.00000967,0.44116918,0.70704983,0.35117398,0.01356780,0.50344409,0.57245251,0.51467884
-3.25062531,1.87392921,0.00001101,0.45583519,0.74957538,0.37247629,0.01409184,0.51447110,0.59153468,0.52880215
-3.24462231,1.94392150,0.00001255,0.47114649,0.79304766,0.39469603,0.01458200,0.52419755,0.61356617,0.54192534
-3.23861931,2.01377535,0.00001429,0.48704993,0.83725992,0.41769824,0.01503351,0.53229350,0.63845896,0.55395607
-3.23261631,2.08303558,0.00001623,0.50350663,0.88199779,0.44134172,0.01544296,0.53848318,0.66610548,0.56484842
-3.22661331,2.15132361,0.00001835,0.52048935,0.92703524,0.46547804,0.01580827,0.54255288,0.69637532,0.57460087
-3.22061031,2.21833079,0.00002066,0.53797884,0.97213031,0.48995032,0.01612855,0.54435666,0.72911171,0.58325247
-3.21460730,2.28380778,0.00002313,0.55595935,1.01702090,0.51459185,0.01640405,0.54381935,0.76412775,0.59087727
-3.20860430,2.34755061,0.00002575,0.57441354,1.06142110,0.53922487,0.01663592,0.54093693,0.80120291,0.59757719
-3.20260130,2.40938445,0.00002851,0.59331695,1.10501865,0.56365971,0.01682609,0.53577415,0.84007987,0.60347392
-3.19659830,2.46914607,0.00003136,0.61263250,1.14747385,0.58769435,0.01697702,0.52845953,0.88046213,0.60870002
-3.19059530,2.52666628,0.00003430,0.63230529,1.18842039,0.61111467,0.01709154,0.51917801,0.92201269,0.61338984
-3.18459230,2.58175356,0.00003727,0.65225788,1.22746836,0.63369565,0.01717262,0.50816149,0.96435391,0.61767063
-3.17858929,2.63418000,0.00004025,0.67238657,1.26420958,0.65520337,0.01722319,0.49567796,1.00706888,0.62165438
-3.17258629,2.68367048,0.00004318,0.69255880,1.29822531,0.67539813,0.01724596,0.48201944,1.04970443,0.62543072
-3.16658329,2.72989619,0.00004604,0.71261183,1.32909609,0.69403853,0.01724331,0.46748957,1.09177569,0.62906127
-3.16058029,2.77247268,0.00004877,0.73235298,1.35641353,0.71088646,0.01721717,0.45239131,1.13277245,0.63257578
-3.15457729,2.81096303,0.00005133,0.75156141,1.37979349,0.72571284,0.01716895,0.43701531,1.17216693,0.63597010
-3.14857429,2.84488600,0.00005368,0.76999142,1.39889014,0.73830399,0.01709949,0.42162953,1.20942300,0.63920620
-3.14257129,2.87372881,0.00005578,0.78737721,1.41341015,0.74846825,0.01700913,0.40647050,1.24400645,0.64221408
-3.13656828,2.89696402,0.00005759,0.80343896,1.42312640,0.75604262,0.01689764,0.39173654,1.27539614,0.64489552
-3.13056528,2.91406964,0.00005909,0.81788995,1.42789038,0.76089917,0.01676440,0.37758324,1.30309553,0.64712941
-3.12456228,2.92455144,0.00006024,0.83044460,1.42764268,0.76295081,0.01660840,0.36412122,1.32664428,0.64877836
-3.11855928,2.92796625,0.00006104,0.84082684,1.42242084,0.76215609,0.01642841,0.35141613,1.34562958,0.64969615
-3.11255628,2.92394517,0.00006146,0.84877882,1.41236417,0.75852298,0.01622304,0.33949088,1.35969665,0.64973575
-3.10655328,2.91221528,0.00006151,0.85406932,1.39771512,0.75211120,0.01599091,0.32832962,1.36855818,0.64875736
-3.10055028,2.89261886,0.00006120,0.85650165,1.37881706,0.74303305,0.01573075,0.31788341,1.37200235,0.64663608
-3.09454727,2.86512896,0.00006053,0.85592074,1.35610836,0.73145266,0.01544152,0.30807700,1.36989895,0.64326885
-3.08854427,2.82986067,0.00005954,0.85221901,1.33011314,0.71758369,0.01512249,0.29881631,1.36220368,0.63858027
-3.08254127,2.78707730,0.00005825,0.84534092,1.30142878,0.70168546,0.01477336,0.28999630,1.34896014,0.63252712
-3.07653827,2.73719126,0.00005670,0.83528584,1.27071090,0.68405775,0.01439434,0.28150867,1.33029959,0.62510122
-3.07053527,2.68075944,0.00005493,0.82210926,1.23865637,0.66503447,0.01398613,0.27324908,1.30643842,0.61633069
-3.06453227,2.61847342,0.00005300,0.80592224,1.20598496,0.64497631,0.01355005,0.26512359,1.27767334,0.60627947
-3.05852926,2.55114479,0.00005094,0.78688904,1.17342064,0.62426290,0.01308797,0.25705398,1.24437449,0.59504525
-3.05252626,2.47968646,0.00004883,0.76522315,1.14167304,0.60328462,0.01260233,0.24898185,1.20697672,0.58275594
-3.04652326,2.40509057,0.00004671,0.74118184,1.11142015,0.58243434,0.01209614,0.24087143,1.16596918,0.56956485
-3.04052026,2.32840424,0.00004465,0.71505935,1.08329270,0.56209961,0.01157288,0.23271100,1.12188377,0.55564502
-3.03451726,2.25070405,0.00004271,0.68717918,1.05786099,0.54265530,0.01103646,0.22451308,1.07528271,0.54118284
-3.02851426,2.17307053,0.00004094,0.65788568,1.03562462,0.52445712,0.01049117,0.21631342,1.02674573,0.52637148
-3.02251126,2.09656356,0.00003941,0.62753529,1.01700538,0.50783610,0.00994155,0.20816912,0.97685723,0.51140429
-3.01650825,2.02219966,0.00003818,0.59648781,1.00234349,0.49309417,0.00939232,0.20015589,0.92619404,0.49646873
-3.01050525,1.95093213,0.00003731,0.56509798,0.99189721,0.48050085,0.00884827,0.19236483,0.87531390,0.48174087
-3.00450225,1.88363433,0.00003686,0.53370770,0.98584539,0.47029106,0.00831416,0.18489888,0.82474531,0.46738087
-2.99849925,1.82108680,0.00003690,0.50263918,0.98429282,0.46266398,0.00779465,0.17786915,0.77497875,0.45352950
-2.99249625,1.76396806,0.00003747,0.47218913,0.98727760,0.45778267,0.00729414,0.17139137,0.72645973,0.44030581
-2.98649325,1.71284918,0.00003865,0.44262417,0.99478001,0.45577447,0.00681672,0.16558248,0.67958360,0.42780601
-2.98049025,1.66819165,0.00004049,0.41417756,1.00673203,0.45673176,0.00636609,0.16055756,0.63469222,0.41610340
-2.97448724,1.63034811,0.00004306,0.38704720,1.02302678,0.46071290,0.00594548,0.15642718,0.59207243,0.40524934
-2.96848424,1.59956528,0.00004642,0.36139483,1.04352717,0.46774326,0.00555759,0.15329497,0.55195609,0.39527493
-2.96248124,1.57598838,0.00005062,0.33734634,1.06807301,0.47781583,0.00520453,0.15125573,0.51452165,0.38619334
-2.95647824,1.55966630,0.00005572,0.31499301,1.09648600,0.49089162,0.00488782,0.15039367,0.47989673,0.37800250
-2.95047524,1.55055694,0.00006178,0.29439354,1.12857244,0.50689947,0.00460836,0.15078099,0.44816164,0.37068784
-2.94447224,1.54853203,0.00006885,0.27557660,1.16412321,0.52573544,0.00436641,0.15247651,0.41935341,0.36422503
-2.93846923,1.55338132,0.00007698,0.25854375,1.20291136,0.54726175,0.00416163,0.15552443,0.39347012,0.35858235
-2.93246623,1.56481571,0.00008620,0.24327252,1.24468740,0.57130553,0.00399307,0.15995306,0.37047520,0.35372277
-2.92646323,1.58246954,0.00009656,0.22971959,1.28917298,0.59765745,0.00385926,0.16577357,0.35030156,0.34960544
-2.92046023,1.60590233,0.00010808,0.21782375,1.33605366,0.62607077,0.00375819,0.17297864,0.33285537,0.34618679
-2.91445723,1.63460028,0.00012077,0.20750884,1.38497156,0.65626091,0.00368744,0.18154117,0.31801946,0.34342105
-2.90845423,1.66797835,0.00013467,0.19868637,1.43551893,0.68790605,0.00364418,0.19141301,0.30565622,0.34126051
-2.90245123,1.70538340,0.00014979,0.19125794,1.48723373,0.72064909,0.00362530,0.20252389,0.29561019,0.33965540
-2.89644822,1.74609932,0.00016613,0.18511748,1.53959789,0.75410121,0.00362746,0.21478056,0.28771032,0.33855374
-2.89044522,1.78935469,0.00018372,0.18015336,1.59203936,0.78784729,0.00364717,0.22806646,0.28177206,0.33790121
-2.88444222,1.83433345,0.00020257,0.17625039,1.64393821,0.82145337,0.00368091,0.24224181,0.27759946,0.33764119
-2.87843922,1.88018911,0.00022272,0.17329176,1.69463743,0.85447602,0.00372519,0.25714454,0.27498731,0.33771522
-2.87243622,1.92606237,0.00024422,0.17116106,1.74345810,0.88647361,0.00377665,0.27259196,0.27372364,0.33806375
-2.86643322,1.97110203,0.00026713,0.16974434,1.78971884,0.91701902,0.00383211,0.28838328,0.27359246,0.33862746
-2.86043022,2.01448863,0.00029155,0.16893225,1.83275874,0.94571350,0.00388872,0.30430317,0.27437693,0.33934908
-2.85442721,2.05546003,0.00031758,0.16862216,1.87196271,0.97220094,0.00394396,0.32012609,0.27586286,0.34017555
-2.84842421,2.09333774,0.00034539,0.16872045,1.90678807,0.99618203,0.00399571,0.33562153,0.27784258,0.34106059
-2.84242121,2.12755270,0.00037514,0.16914456,1.93679087,1.01742731,0.00404235,0.35055988,0.28011896,0.34196735
-2.83641821,2.15766909,0.00040703,0.16982504,1.96165022,1.03578858,0.00408269,0.36471874,0.28250953,0.34287110
-2.83041521,2.18340449,0.00044130,0.17070720,1.98118923,1.05120772,0.00411609,0.37788951,0.28485038,0.34376164
-2.82441221,2.20464508,0.00047817,0.17175245,1.99539072,1.06372219,0.00414238,0.38988374,0.28699972,0.34464524
-2.81840920,2.22145445,0.00051789,0.17293910,2.00440668,1.07346686,0.00416187,0.40053927,0.28884090,0.34554592
-2.81240620,2.23407492,0.00056069,0.17426253,2.00856021,1.08067144,0.00417528,0.40972543,0.29028456,0.34650581
-2.80640320,2.24292077,0.00060679,0.17573462,2.00833937,1.08565350,0.00418372,0.41734733,0.29126986,0.34758448
-2.80040020,2.24856289,0.00065636,0.17738248,2.00438270,1.08880717,0.00418856,0.42334882,0.29176464,0.34885717
-2.79439720,2.25170519,0.00070949,0.17924635,1.99745663,1.09058747,0.00419140,0.42771389,0.29176435,0.35041185
-2.78839420,2.25315334,0.00076623,0.18137669,1.98842557,1.09149122,0.00419394,0.43046650,0.29128988,0.35234518
-2.78239120,2.25377688,0.00082652,0.18383071,1.97821573,1.09203488,0.00419786,0.43166861,0.29038426,0.35475740
-2.77638819,2.25446650,0.00089017,0.18666823,1.96777447,1.09273055,0.00420474,0.43141673,0.28910837,0.35774659
-2.77038519,2.25608817,0.00095687,0.18994716,1.95802683,1.09406108,0.00421599,0.42983681,0.28753594,0.36140221
-2.76438219,2.25943651,0.00102620,0.19371883,1.94983159,1.09645550,0.00423267,0.42707799,0.28574794,0.36579861
-2.75837919,2.26518968,0.00109756,0.19802327,1.94393890,1.10026612,0.00425550,0.42330535,0.28382683,0.37098848
-2.75237619,2.27386813,0.00117024,0.20288484,1.94095183,1.10574830,0.00428477,0.41869209,0.28185079,0.37699701
-2.74637319,2.28579958,0.00124338,0.20830826,1.94129377,1.11304415,0.00432027,0.41341153,0.27988838,0.38381675
-2.74037019,2.30109205,0.00131599,0.21427550,1.94518346,1.12217101,0.00436133,0.40762941,0.27799381,0.39140380
-2.73436718,2.31961676,0.00138701,0.22074352,1.95261913,1.13301540,0.00440677,0.40149677,0.27620319,0.39967538
-2.72836418,2.34100181,0.00145528,0.22764310,1.96337251,1.14533290,0.00445497,0.39514386,0.27453182,0.40850920
-2.72236118,2.36463746,0.00151960,0.23487895,1.97699326,1.15875410,0.00450391,0.38867545,0.27297280,0.41774458
-2.71635818,2.38969271,0.00157876,0.24233100,1.99282364,1.17279632,0.00455125,0.38216753,0.27149687,0.42718553
-2.71035518,2.41514284,0.00163158,0.24985694,2.01002276,1.18688090,0.00459440,0.37566583,0.27005362,0.43660552
-2.70435218,2.43980646,0.00167693,0.25729594,2.02759915,1.20035492,0.00463067,0.36918597,0.26857392,0.44575399
-2.69834917,2.46239051,0.00171380,0.26447332,2.04445028,1.21251667,0.00465731,0.36271517,0.26697335,0.45436411
-2.69234617,2.48154099,0.00174130,0.27120610,2.05940691,1.22264357,0.00467169,0.35621557,0.26515656,0.46216171
-2.68634317,2.49589708,0.00175873,0.27730906,2.07128028,1.23002114,0.00467138,0.34962867,0.26302218,0.46887475
-2.68034017,2.50414598,0.00176557,0.28260106,2.07890972,1.23397188,0.00465424,0.34288071,0.26046806,0.47424299
-2.67433717,2.50507602,0.00176151,0.28691143,2.08120879,1.23388251,0.00461853,0.33588867,0.25739657,0.47802754
-2.66833417,2.49762539,0.00174647,0.29008595,2.07720745,1.22922855,0.00456298,0.32856649,0.25371960,0.48001960
-2.66233117,2.48092454,0.00172062,0.29199236,2.06608886,1.21959500,0.00448681,0.32083112,0.24936309,0.48004823
-2.65632816,2.45433033,0.00168433,0.29252498,2.04721907,1.20469237,0.00438982,0.31260816,0.24427081,0.47798674
-2.65032516,2.41745057,0.00163818,0.29160831,2.02016868,1.18436749,0.00427234,0.30383681,0.23840725,0.47375741
-2.64432216,2.37015829,0.00158296,0.28919948,1.98472568,1.15860867,0.00413524,0.29447374,0.23175950,0.46733444
-2.63831916,2.31259538,0.00151964,0.28528951,1.94089959,1.12754531,0.00397989,0.28449602,0.22433809,0.45874506
-2.63231616,2.24516595,0.00144928,0.27990317,1.88891689,1.09144210,0.00380811,0.27390274,0.21617674,0.44806875
-2.62631316,2.16852017,0.00137310,0.27309779,1.82920857,1.05068845,0.00362211,0.26271551,0.20733119,0.43543486
-2.62031016,2.08352991,0.00129234,0.26496083,1.76239082,1.00578373,0.00342440,0.25097783,0.19787709,0.42101864
-2.61430715,1.99125754,0.00120831,0.25560654,1.68924010,0.95731921,0.00321771,0.23875339,0.18790724,0.40503603
-2.60830415,1.89291989,0.00112227,0.24517183,1.61066398,0.90595783,0.00300489,0.22612363,0.17752827,0.38773753
-2.60230115,1.78984913,0.00103549,0.23381160,1.52766944,0.85241266,0.00278883,0.21318452,0.16685697,0.36940142
-2.59629815,1.68345251,0.00094913,0.22169372,1.44132999,0.79742515,0.00257242,0.20004301,0.15601651,0.35032672
-2.59029515,1.57517269,0.00086429,0.20899388,1.35275317,0.74174413,0.00235838,0.18681318,0.14513269,0.33082608
-2.58429215,1.46645042,0.00078194,0.19589061,1.26304957,0.68610637,0.00214932,0.17361242,0.13433037,0.31121897
-2.57828914,1.35869072,0.00070291,0.18256049,1.17330469,0.63121946,0.00194757,0.16055769,0.12373026,0.29182542
-2.57228614,1.25323372,0.00062794,0.16917395,1.08455418,0.57774747,0.00175525,0.14776223,0.11344625,0.27296031
-2.56628314,1.15133069,0.00055758,0.15589151,0.99776327,0.52629969,0.00157416,0.13533253,0.10358308,0.25492852
-2.56028014,1.05412582,0.00049228,0.14286079,0.91381066,0.47742275,0.00140585,0.12336599,0.09423478,0.23802083
-2.55427714,0.96264350,0.00043236,0.13021413,0.83347685,0.43159591,0.00125156,0.11194906,0.08548350,0.22251062
-2.54827414,0.87778099,0.00037800,0.11806704,0.75743690,0.38922938,0.00111225,0.10115593,0.07739894,0.20865129
-2.54227114,0.80030589,0.00032928,0.10651723,0.68625722,0.35066535,0.00098867,0.09104785,0.07003827,0.19667435
-2.53626813,0.73085763,0.00028622,0.09564433,0.62039597,0.31618128,0.00088131,0.08167295,0.06344640,0.18678787
-2.53026513,0.66995218,0.00024871,0.08551016,0.56020649,0.28599490,0.00079049,0.07306644,0.05765658,0.17917545
-2.52426213,0.61798910,0.00021663,0.07615946,0.50594307,0.26027034,0.00071635,0.06525129,0.05269121,0.17399521
-2.51825913,0.57525987,0.00018978,0.06762103,0.45776860,0.23912495,0.00065894,0.05823911,0.04856281,0.17137893
-2.51225613,0.54195675,0.00016796,0.05990907,0.41576332,0.22263603,0.00061818,0.05203127,0.04527497,0.17143112
-2.50625313,0.51818134,0.00015092,0.05302475,0.37993408,0.21084731,0.00059392,0.04662013,0.04282328,0.17422785
-2.50025013,0.50395225,0.00013843,0.04695785,0.35022377,0.20377442,0.00058595,0.04199034,0.04119622,0.17981550
-2.49424712,0.49921128,0.00013024,0.04168838,0.32652029,0.20140930,0.00059402,0.03812004,0.04037583,0.18820922
-2.48824412,0.50382799,0.00012612,0.03718813,0.30866487,0.20372322,0.00061783,0.03498208,0.04033823,0.19939118
-2.48224112,0.51760237,0.00012584,0.03342216,0.29645942,0.21066831,0.00065701,0.03254507,0.04105398,0.21330883
-2.47623812,0.54026578,0.00012919,0.03035007,0.28967271,0.22217762,0.00071115,0.03077428,0.04248827,0.22987304
-2.47023512,0.57148044,0.00013595,0.02792718,0.28804546,0.23816382,0.00077973,0.02963242,0.04460092,0.24895653
-2.46423212,0.61083765,0.00014592,0.02610544,0.29129421,0.25851682,0.00086216,0.02908023,0.04734632,0.27039249
-2.45822911,0.65785551,0.00015890,0.02483428,0.29911412,0.28310048,0.00095771,0.02907695,0.05067328,0.29397380
-2.45222611,0.71197648,0.00017468,0.02406126,0.31118087,0.31174886,0.00106550,0.02958059,0.05452489,0.31945292
-2.44622311,0.77256561,0.00019306,0.02373259,0.32715174,0.34426242,0.00118448,0.03054819,0.05883836,0.34654264
-2.44022011,0.83890995,0.00021380,0.02379360,0.34666630,0.38040462,0.00131343,0.03193588,0.06354509,0.37491784
-2.43421711,0.91021985,0.00023665,0.02418911,0.36934671,0.41989925,0.00145092,0.03369898,0.06857076,0.40421844
-2.42821411,0.98563256,0.00026134,0.02486385,0.39479815,0.46242901,0.00159532,0.03579199,0.07383571,0.43405350
-2.42221111,1.06421873,0.00028757,0.02576280,0.42260947,0.50763570,0.00174478,0.03816867,0.07925554,0.46400659
-2.41620810,1.14499195,0.00031500,0.02683160,0.45235436,0.55512214,0.00189729,0.04078205,0.08474193,0.49364244
-2.41020510,1.22692153,0.00034328,0.02801705,0.48359326,0.60445616,0.00205067,0.04358455,0.09020373,0.52251456
-2.40420210,1.30894837,0.00037201,0.02926756,0.51587621,0.65517671,0.00220259,0.04652815,0.09554837,0.55017401
-2.39819910,1.39000376,0.00040077,0.03053377,0.54874669,0.70680187,0.00235066,0.04956465,0.10068335,0.57617869
-2.39219610,1.46903052,0.00042914,0.03176914,0.58174658,0.75883873,0.00249242,0.05264595,0.10551808,0.60010335
-2.38619310,1.54500590,0.00045666,0.03293061,0.61442218,0.81079473,0.00262545,0.05572447,0.10996569,0.62154957
-2.38019010,1.61696540,0.00048289,0.03397925,0.64633116,0.86219001,0.00274740,0.05875365,0.11394500,0.64015570
-2.37418709,1.68402660,0.00050737,0.03488089,0.67705034,0.91257020,0.00285605,0.06168842,0.11738243,0.65560618
-2.36818409,1.74541191,0.00052968,0.03560670,0.70618400,0.96151905,0.00294938,0.06448584,0.12021380,0.66764012
-2.36218109,1.80046929,0.00054941,0.03613369,0.73337235,1.00867022,0.00302566,0.06710563,0.12238600,0.67605853
-2.35617809,1.84868981,0.00056619,0.03644513,0.75829994,1.05371751,0.00308343,0.06951085,0.12385834,0.68073017
-2.35017509,1.88972125,0.00057972,0.03653073,0.78070340,1.09642292,0.00312162,0.07166843,0.12460367,0.68159557
-2.34417209,1.92337679,0.00058972,0.03638680,0.80037823,1.13662192,0.00313952,0.07354975,0.12460903,0.67866922
-2.33816908,1.94963836,0.00059601,0.03601611,0.81718421,1.17422560,0.00313685,0.07513113,0.12387600,0.67203963
-2.33216608,1.96865415,0.00059845,0.03542768,0.83104901,1.20921929,0.00311375,0.07639419,0.12242053,0.66186743
-2.32616308,1.98073027,0.00059700,0.03463633,0.84196975,1.24165759,0.00307076,0.07732623,0.12027240,0.64838138
-2.32016008,1.98631683,0.00059168,0.03366210,0.85001225,1.27165595,0.00300883,0.07792040,0.11747426,0.63187256
-2.31415708,1.98598872,0.00058260,0.03252950,0.85530788,1.29937909,0.00292930,0.07817576,0.11408029,0.61268686
-2.30815408,1.98042210,0.00056992,0.03126671,0.85804812,1.32502676,0.00283379,0.07809732,0.11015454,0.59121605
-2.30215108,1.97036736,0.00055389,0.02990463,0.85847678,1.34881765,0.00272427,0.07769579,0.10576907,0.56788780
-2.29614807,1.95661997,0.00053480,0.02847594,0.85688038,1.37097217,0.00260290,0.07698736,0.10100182,0.54315484
-2.29014507,1.93999035,0.00051300,0.02701407,0.85357689,1.39169524,0.00247202,0.07599324,0.09593449,0.51748379
-2.28414207,1.92127416,0.00048889,0.02555230,0.84890350,1.41115996,0.00233410,0.07473920,0.09065034,0.49134393
-2.27813907,1.90122454,0.00046287,0.02412280,0.84320378,1.42949330,0.00219164,0.07325489,0.08523208,0.46519627
-2.27213607,1.88052732,0.00043537,0.02275580,0.83681507,1.44676468,0.00204717,0.07157318,0.07975996,0.43948319
-2.26613307,1.85978052,0.00040685,0.02147890,0.83005642,1.46297824,0.00190315,0.06972940,0.07430993,0.41461903
-2.26013007,1.83947893,0.00037772,0.02031639,0.82321797,1.47806948,0.00176197,0.06776047,0.06895226,0.39098178
-2.25412706,1.82000442,0.00034841,0.01928882,0.81655199,1.49190657,0.00162589,0.06570413,0.06375025,0.36890606
-2.24812406,1.80162228,0.00031930,0.01841260,0.81026617,1.50429643,0.00149702,0.06359804,0.05875945,0.34867758
-2.24212106,1.78448365,0.00029075,0.01769981,0.80451939,1.51499544,0.00137729,0.06147899,0.05402703,0.33052910
-2.23611806,1.76863371,0.00026309,0.01715812,0.79942012,1.52372429,0.00126848,0.05938212,0.04959160,0.31463793
-2.23011506,1.75402503,0.00023659,0.01679083,0.79502744,1.53018626,0.00117219,0.05734024,0.04548331,0.30112499
-2.22411206,1.74053520,0.00021149,0.01659703,0.79135466,1.53408798,0.00108985,0.05538325,0.04172412,0.29005539
-2.21810905,1.72798788,0.00018796,0.01657188,0.78837507,1.53516152,0.00102275,0.05353762,0.03832845,0.28144038
-2.21210605,1.71617588,0.00016618,0.01670700,0.78602971,1.53318673,0.00097204,0.05182614,0.03530388,0.27524065
-2.20610305,1.70488517,0.00014622,0.01699091,0.78423649,1.52801249,0.00093877,0.05026772,0.03265209,0.27137076
-2.20010005,1.69391860,0.00012818,0.01740957,0.78290021,1.51957571,0.00092392,0.04887738,0.03036983,0.26970461
-2.19409705,1.68311806,0.00011208,0.01794700,0.78192301,1.50791706,0.00092838,0.04766645,0.02844996,0.27008178
-2.18809405,1.67238419,0.00009793,0.01858586,0.78121461,1.49319249,0.00095304,0.04664287,0.02688246,0.27231454
-2.18209105,1.66169258,0.00008573,0.01930817,0.78070186,1.47567988,0.00099875,0.04581174,0.02565549,0.27619525
-2.17608804,1.65110593,0.00007545,0.02009592,0.78033711,1.45578043,0.00106637,0.04517584,0.02475628,0.28150410
-2.17008504,1.64078162,0.00006706,0.02093178,0.78010509,1.43401458,0.00115678,0.04473644,0.02417198,0.28801688
-2.16408204,1.63097444,0.00006053,0.02179968,0.78002783,1.41101262,0.00127085,0.04449402,0.02389041,0.29551251
-2.15807904,1.62203445,0.00005581,0.02268543,0.78016759,1.38750036,0.00140950,0.04444907,0.02390065,0.30378022
-2.15207604,1.61440019,0.00005289,0.02357716,0.78062744,1.36428039,0.00157363,0.04460287,0.02419352,0.31262609
-2.14607304,1.60858739,0.00005172,0.02446577,0.78154972,1.34220968,0.00176413,0.04495822,0.02476193,0.32187870
-2.14007004,1.60517387,0.00005230,0.02534520,0.78311215,1.32217444,0.00198187,0.04551997,0.02560105,0.33139388
-2.13406703,1.60478101,0.00005462,0.02621261,0.78552195,1.30506314,0.00222763,0.04629549,0.02670840,0.34105816
-2.12806403,1.60805262,0.00005870,0.02706840,0.78900808,1.29173874,0.00250209,0.04729491,0.02808380,0.35079100
-2.12206103,1.61563179,0.00006452,0.02791606,0.79381187,1.28301098,0.00280579,0.04853114,0.02972915,0.36054565
-2.11605803,1.62813667,0.00007213,0.02876197,0.80017643,1.27960979,0.00313905,0.05001964,0.03164815,0.37030856
-2.11005503,1.64613584,0.00008153,0.02961495,0.80833525,1.28216064,0.00350191,0.05177802,0.03384594,0.38009755
-2.10405203,1.67012418,0.00009274,0.03048576,0.81850041,1.29116259,0.00389413,0.05382536,0.03632859,0.38995857
-2.09804902,1.70050011,0.00010578,0.03138648,0.83085083,1.30696973,0.00431505,0.05618137,0.03910254,0.39996148
-2.09204602,1.73754496,0.00012065,0.03232983,0.84552123,1.32977662,0.00476359,0.05886541,0.04217407,0.41019487
-2.08604302,1.78140542,0.00013733,0.03332842,0.86259217,1.35960822,0.00523820,0.06189531,0.04554862,0.42076023
-2.08004002,1.83207969,0.00015580,0.03439403,0.88208172,1.39631464,0.00573678,0.06528629,0.04923021,0.43176581
-2.07403702,1.88940831,0.00017601,0.03553692,0.90393926,1.43957110,0.00625670,0.06904977,0.05322083,0.44332040
-2.06803402,1.95307009,0.00019788,0.03676522,0.92804187,1.48888316,0.00679475,0.07319231,0.05751992,0.45552747
-2.06203102,2.02258386,0.00022131,0.03808441,0.95419351,1.54359728,0.00734719,0.07771469,0.06212392,0.46847985
-2.05602801,2.09731622,0.00024619,0.03949697,0.98212746,1.60291668,0.00790972,0.08261120,0.06702597,0.48225536
-2.05002501,2.17649552,0.00027238,0.04100217,1.01151188,1.66592210,0.00847762,0.08786911,0.07221571,0.49691362
-2.04402201,2.25923200,0.00029972,0.04259608,1.04195863,1.73159716,0.00904578,0.09346852,0.07767925,0.51249415
-2.03801901,2.34454341,0.00032804,0.04427171,1.07303504,1.79885758,0.00960880,0.09938237,0.08339941,0.52901592
-2.03201601,2.43138576,0.00035716,0.04601934,1.10427827,1.86658335,0.01016116,0.10557691,0.08935601,0.54647840
-2.02601301,2.51868774,0.00038692,0.04782706,1.13521175,1.93365307,0.01069735,0.11201223,0.09552641,0.56486388
-2.02001001,2.60538771,0.00041716,0.04968135,1.16536289,1.99897888,0.01121204,0.11864325,0.10188621,0.58414114
-2.01400700,2.69047157,0.00044773,0.05156778,1.19428132,2.06154092,0.01170025,0.12542071,0.10841005,0.60426984
-2.00800400,2.77300956,0.00047852,0.05347182,1.22155674,2.12041971,0.01215752,0.13229238,0.11507245,0.62520564
-2.00200100,2.85219024,0.00050945,0.05537953,1.24683530,2.17482502,0.01258011,0.13920430,0.12184869,0.64690532
-1.99599800,2.92734962,0.00054047,0.05727825,1.26983375,2.22411984,0.01296506,0.14610199,0.12871567,0.66933161
-1.98999500,2.99799360,0.00057159,0.05915717,1.29035038,2.26783814,0.01331040,0.15293159,0.13565253,0.69245726
-1.98399200,3.06381229,0.00060285,0.06100780,1.30827202,2.30569544,0.01361517,0.15964083,0.14264119,0.71626781
-1.97798899,3.12468490,0.00063431,0.06282415,1.32357673,2.33759147,0.01387945,0.16617981,0.14966658,0.74076270
-1.97198599,3.18067459,0.00066611,0.06460279,1.33633168,2.36360457,0.01410437,0.17250156,0.15671652,0.76595453
-1.96598299,3.23201318,0.00069836,0.06634269,1.34668642,2.38397797,0.01429204,0.17856235,0.16378134,0.79186619
-1.95997999,3.27907612,0.00073122,0.06804479,1.35486171,2.39909860,0.01444539,0.18432178,0.17085313,0.81852584
-1.95397699,3.32234890,0.00076484,0.06971149,1.36113455,2.40946927,0.01456805,0.18974267,0.17792464,0.84596004
-1.94797399,3.36238671,0.00079933,0.07134586,1.36582019,2.41567594,0.01466413,0.19479075,0.18498792,0.87418512
-1.94197099,3.39976941,0.00083479,0.07295088,1.36925217,2.41835161,0.01473796,0.19943434,0.19203283,0.90319748
-1.93596798,3.43505459,0.00087126,0.07452854,1.37176177,2.41813902,0.01479386,0.20364389,0.19904530,0.93296327
-1.92996498,3.46873153,0.00090869,0.07607897,1.37365781,2.41565420,0.01483588,0.20739171,0.20600581,0.96340826
-1.92396198,3.50117906,0.00094698,0.07759971,1.37520848,2.41145315,0.01486753,0.21065162,0.21288786,0.99440868
-1.91795898,3.53262997,0.00098590,0.07908507,1.37662610,2.40600343,0.01489157,0.21339895,0.21965677,1.02578371
-1.91195598,3.56314455,0.00102515,0.08052565,1.37805589,2.39966252,0.01490985,0.21561063,0.22626896,1.05729048
-1.90595298,3.59259522,0.00106431,0.08190818,1.37956962,2.39266412,0.01492314,0.21726557,0.23267163,1.08862206
-1.89994997,3.62066337,0.00110287,0.08321553,1.38116443,2.38511326,0.01493108,0.21834524,0.23880307,1.11940903
-1.89394697,3.64684911,0.00114023,0.08442706,1.38276705,2.37699034,0.01493219,0.21883447,0.24459368,1.14922480
