energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-0.15307654,4.85041027,0.06250340,0.40807419,0.05337905,0.55207329,0.35308800,1.06980582,1.09266900,2.57866400
-0.14707354,4.90684034,0.06400645,0.41567765,0.05470959,0.56120090,0.36502853,1.12707542,1.10800264,2.55867938
-0.14107054,4.97732761,0.06545915,0.42298261,0.05625426,0.57110738,0.37931471,1.19152776,1.12629583,2.54381205
-0.13506753,5.06276047,0.06683163,0.42999886,0.05801210,0.58186758,0.39599789,1.26350032,1.14769603,2.53455660
-0.12906453,5.16385159,0.06809733,0.43675472,0.05997788,0.59356230,0.41510418,1.34329626,1.17231156,2.53128072
-0.12306153,5.28109422,0.06923390,0.44329431,0.06214158,0.60627369,0.43663115,1.43116726,1.20019794,2.53420794
-0.11705853,5.41472060,0.07022372,0.44967407,0.06448809,0.62007994,0.46054500,1.52729421,1.23134511,2.54340413
-0.11105553,5.56466448,0.07105435,0.45595880,0.06699700,0.63504932,0.48677840,1.63176671,1.26566636,2.55876851
-0.10505253,5.73052984,0.07171863,0.46221718,0.06964267,0.65123401,0.51522905,1.74456225,1.30298954,2.58002970
-0.09904952,5.91156757,0.07221461,0.46851719,0.07239448,0.66866378,0.54575922,1.86552609,1.34305143,2.60674722
-0.09304652,6.10666170,0.07254519,0.47492152,0.07521727,0.68734003,0.57819633,1.99435289,1.38549550,2.63831861
-0.08704352,6.31432656,0.07271762,0.48148318,0.07807206,0.70723029,0.61233448,2.13057138,1.42987351,2.67399197
-0.08104052,6.53271546,0.07274273,0.48824158,0.08091692,0.72826370,0.64793706,2.27353279,1.47565113,2.71288385
-0.07503752,6.75964148,0.07263419,0.49521922,0.08370798,0.75032756,0.68474028,2.42240427,1.52221737,2.75400165
-0.06903452,6.99261003,0.07240752,0.50241908,0.08640063,0.77326532,0.72245746,2.57616788,1.56889770,2.79627014
-0.06303152,7.22886260,0.07207920,0.50982303,0.08895074,0.79687608,0.76078401,2.73362567,1.61497031,2.83856088
-0.05702851,7.46543044,0.07166574,0.51739108,0.09131591,0.82091594,0.79940277,2.89341120,1.65968494,2.87972375
-0.05102551,7.69919660,0.07118286,0.52506168,0.09345671,0.84510096,0.83798954,3.05400751,1.70228349,2.91861936
-0.04502251,7.92696422,0.07064474,0.53275294,0.09533784,0.86911203,0.87621856,3.21377103,1.74202143,2.95415112
-0.03901951,8.14552883,0.07006347,0.54036485,0.09692909,0.89260126,0.91376771,3.37096116,1.77818932,2.98529594
-0.03301651,8.35175211,0.06944860,0.54778213,0.09820618,0.91519997,0.95032317,3.52377445,1.81013324,3.01113239
-0.02701351,8.54263445,0.06880696,0.55487785,0.09915139,0.93652774,0.98558349,3.67038236,1.83727342,3.03086527
-0.02101051,8.71538400,0.06814252,0.56151746,0.09975390,0.95620252,1.01926283,3.80897141,1.85912020,3.04384596
-0.01500750,8.86747965,0.06745658,0.56756305,0.10000992,0.97385116,1.05109341,3.93778436,1.87528667,3.04958771
-0.00900450,8.99672610,0.06674795,0.57287777,0.09992255,0.98912007,1.08082711,4.05516083,1.88549755,3.04777560
-0.00300150,9.10129916,0.06601338,0.57733005,0.09950143,1.00168564,1.10823631,4.15957629,1.88959403,3.03827094
0.00300150,9.17978031,0.06524801,0.58079761,0.09876209,1.01126393,1.13311408,4.24967774,1.88753442,3.02111024
0.00900450,9.23117958,0.06444588,0.58317098,0.09772529,1.01761924,1.15527394,4.32431513,1.87939092,2.99649895
0.01500750,9.25494669,0.06360051,0.58435647,0.09641602,1.02057130,1.17454925,4.38256739,1.86534268,2.96480054
0.02101051,9.25097073,0.06270542,0.58427856,0.09486255,1.02000080,1.19079268,4.42376234,1.84566576,2.92652162
0.02701351,9.21956902,0.06175465,0.58288158,0.09309539,1.01585297,1.20387566,4.44749000,1.82072070,2.88229376
0.03301651,9.16146629,0.06074323,0.58013074,0.09114628,1.00813914,1.21368831,4.45360889,1.79093822,2.83285304
0.03901951,9.07776558,0.05966756,0.57601249,0.08904718,0.99693641,1.22013984,4.44224550,1.75680409,2.77901809
0.04502251,8.96991242,0.05852571,0.57053436,0.08682943,0.98238519,1.22315951,4.41378702,1.71884368,2.72166759
0.05102551,8.83965386,0.05731766,0.56372423,0.08452296,0.96468504,1.22269834,4.36886796,1.67760714,2.66171798
0.05702851,8.68899407,0.05604540,0.55562926,0.08215571,0.94408884,1.21873137,4.30835112,1.63365553,2.60010202
0.06303152,8.52014807,0.05471299,0.54631442,0.07975319,0.92089569,1.21126053,4.23330398,1.58754871,2.53774894
0.06903452,8.33549484,0.05332655,0.53586084,0.07733820,0.89544270,1.20031785,4.14497111,1.53983499,2.47556636
0.07503752,8.13753104,0.05189413,0.52436403,0.07493071,0.86809619,1.18596883,4.04474388,1.49104291,2.41442440
0.08104052,7.92882629,0.05042557,0.51193196,0.07254790,0.83924244,1.16831576,3.93412817,1.44167519,2.35514210
0.08704352,7.71198060,0.04893232,0.49868318,0.07020433,0.80927850,1.14750059,3.81471136,1.39220448,2.29847602
0.09304652,7.48958443,0.04742714,0.48474482,0.06791218,0.77860321,1.12370718,3.68812917,1.34307104,2.24511102
0.09904952,7.26418170,0.04592392,0.47025076,0.06568158,0.74760877,1.09716255,3.55603349,1.29468168,2.19565299
0.10505253,7.03823575,0.04443731,0.45533967,0.06352093,0.71667312,1.06813695,3.42006182,1.24740979,2.15062337
0.11105553,6.81409841,0.04298246,0.44015313,0.06143733,0.68615316,1.03694256,3.28180894,1.20159614,2.11045510
0.11705853,6.59398214,0.04157469,0.42483378,0.05943688,0.65637909,1.00393069,3.14280140,1.15754984,2.07549000
0.12306153,6.37993521,0.04022924,0.40952338,0.05752497,0.62764979,0.96948750,3.00447528,1.11554943,2.04597719
0.12906453,6.17382008,0.03896088,0.39436095,0.05570656,0.60022937,0.93402823,2.86815742,1.07584379,2.02207262
0.13506753,5.97729507,0.03778370,0.37948088,0.05398631,0.57434479,0.89799017,2.73505050,1.03865257,2.00383957
0.14107054,5.79179949,0.03671079,0.36501111,0.05236872,0.55018461,0.86182455,2.60622190,1.00416636,1.99125020
0.14707354,5.61854263,0.03575402,0.35107133,0.05085816,0.52789862,0.82598770,2.48259649,0.97254644,1.98418805
0.15307654,5.45849670,0.03492384,0.33777136,0.04945884,0.50759845,0.79093177,2.36495327,0.94392426,1.98245177
0.15907954,5.31239428,0.03422906,0.32520963,0.04817472,0.48935890,0.75709544,2.25392557,0.91840080,1.98576007
0.16508254,5.18073029,0.03367676,0.31347194,0.04700946,0.47321992,0.72489504,2.15000473,0.89604606,1.99375791
0.17108554,5.06376868,0.03327219,0.30263046,0.04596630,0.45918927,0.69471632,2.05354685,0.87689873,2.00602414
0.17708854,4.96155400,0.03301871,0.29274309,0.04504790,0.44724542,0.66690732,1.96478223,0.86096634,2.02208037
0.18309155,4.87392744,0.03291781,0.28385312,0.04425631,0.43734098,0.64177257,1.88382704,0.84822594,2.04140123
0.18909455,4.80054709,0.03296917,0.27598929,0.04359286,0.42940623,0.61956878,1.81069679,0.83862538,2.06342573
0.19509755,4.74091196,0.03317072,0.26916622,0.04305814,0.42335281,0.60050207,1.74532095,0.83208531,2.08756954
0.20110055,4.69438883,0.03351877,0.26338514,0.04265202,0.41907750,0.58472698,1.68755817,0.82850165,2.11323803
0.20710355,4.66024121,0.03400815,0.25863501,0.04237364,0.41646590,0.57234681,1.63721170,0.82774869,2.13983964
0.21310655,4.63765935,0.03463235,0.25489378,0.04222156,0.41539600,0.56341550,1.59404417,0.82968239,2.16679934
0.21910955,4.62579025,0.03538369,0.25212988,0.04219376,0.41574156,0.55794060,1.55779151,0.83414393,2.19357178
0.22511256,4.62376665,0.03625338,0.25030379,0.04228782,0.41737527,0.55588719,1.52817541,0.84096324,2.21965380
0.23111556,4.63073403,0.03723174,0.24936964,0.04250099,0.42017153,0.55718237,1.50491399,0.84996221,2.24459597
0.23711856,4.64587472,0.03830819,0.24927671,0.04283029,0.42400896,0.56172006,1.48773039,0.86095769,2.26801288
0.24312156,4.66842839,0.03947137,0.24997084,0.04327259,0.42877247,0.56936595,1.47635923,0.87376387,2.28959195
0.24912456,4.69770840,0.04070913,0.25139557,0.04382467,0.43435493,0.57996210,1.47055070,0.88819419,2.30910054
0.25512756,4.73311368,0.04200855,0.25349319,0.04448319,0.44065843,0.59333126,1.47007251,0.90406263,2.32639112
0.26113057,4.77413594,0.04335589,0.25620535,0.04524473,0.44759506,0.60928060,1.47470970,0.92118454,2.34140462
0.26713357,4.82036226,0.04473661,0.25947359,0.04610565,0.45508730,0.62760483,1.48426270,0.93937700,2.35417158
0.27313657,4.87147336,0.04613531,0.26323953,0.04706205,0.46306791,0.64808869,1.49854374,0.95845890,2.36481138
0.27913957,4.92723768,0.04753574,0.26744486,0.04810964,0.47147950,0.67050879,1.51737219,0.97825078,2.37352927
0.28514257,4.98750190,0.04892085,0.27203121,0.04924353,0.48027360,0.69463496,1.54056898,0.99857484,2.38061138
0.29114557,5.05217834,0.05027286,0.27693989,0.05045816,0.48940943,0.72023113,1.56795058,1.01925492,2.38641770
0.29714857,5.12122971,0.05157342,0.28211156,0.05174708,0.49885232,0.74705588,1.59932296,1.04011682,2.39137311
0.30315158,5.19465201,0.05280379,0.28748591,0.05310282,0.50857188,0.77486289,1.63447562,1.06098902,2.39595657
0.30915458,5.27245591,0.05394517,0.29300147,0.05451677,0.51853994,0.80340116,1.67317633,1.08170368,2.40068851
0.31515758,5.35464737,0.05497899,0.29859545,0.05597905,0.52872835,0.83241548,1.71516644,1.10209811,2.40611682
0.32116058,5.44120814,0.05588735,0.30420379,0.05747848,0.53910673,0.86164687,1.76015733,1.12201650,2.41280151
0.32716358,5.53207657,0.05665345,0.30976132,0.05900254,0.54964028,0.89083329,1.80782780,1.14131199,2.42129837
0.33316658,5.62712965,0.05726208,0.31520225,0.06053740,0.56028767,0.91971060,1.85782288,1.15984866,2.43214215
0.33916958,5.72616660,0.05770006,0.32046066,0.06206800,0.57099929,0.94801381,1.90975389,1.17750369,2.44582949
0.34517259,5.82889500,0.05795673,0.32547136,0.06357819,0.58171578,0.97547859,1.96319993,1.19416921,2.46280232
0.35117559,5.93491987,0.05802434,0.33017081,0.06505088,0.59236705,1.00184313,2.01771096,1.20975385,2.48343201
0.35717859,6.04373650,0.05789841,0.33449816,0.06646832,0.60287185,1.02685026,2.07281228,1.22418391,2.50800515
0.36318159,6.15472755,0.05757794,0.33839641,0.06781238,0.61313802,1.05025000,2.12801064,1.23740396,2.53671113
0.36918459,6.26716486,0.05706564,0.34181364,0.06906483,0.62306338,1.07180226,2.18280188,1.24937690,2.56963239
0.37518759,6.38021646,0.05636789,0.34470411,0.07020778,0.63253730,1.09128005,2.23668000,1.26008353,2.60673757
0.38119060,6.49295875,0.05549472,0.34702944,0.07122402,0.64144298,1.10847285,2.28914755,1.26952147,2.64787799
0.38719360,6.60439387,0.05445954,0.34875957,0.07209748,0.64966037,1.12319035,2.33972719,1.27770378,2.69278779
0.39319660,6.71347193,0.05327892,0.34987357,0.07281360,0.65706950,1.13526633,2.38797408,1.28465707,2.74108775
0.39919960,6.81911746,0.05197207,0.35036028,0.07335984,0.66355429,1.14456280,2.43348863,1.29041950,2.79229282
0.40520260,6.92025907,0.05056045,0.35021867,0.07372599,0.66900654,1.15097399,2.47592930,1.29503859,2.84582320
0.41120560,7.01586138,0.04906713,0.34945792,0.07390456,0.67332988,1.15443035,2.51502472,1.29856899,2.90101865
0.41720860,7.10495766,0.04751626,0.34809722,0.07389112,0.67644365,1.15490208,2.55058458,1.30107039,2.95715560
0.42321161,7.18668175,0.04593240,0.34616523,0.07368450,0.67828631,1.15240217,2.58250864,1.30260549,3.01346646
0.42921461,7.26029770,0.04433997,0.34369932,0.07328696,0.67881830,1.14698853,2.61079309,1.30323832,3.06916053
0.43521761,7.32522553,0.04276267,0.34074443,0.07270422,0.67802421,1.13876515,2.63553379,1.30303260,3.12344582
0.44122061,7.38106171,0.04122291,0.33735177,0.07194543,0.67591405,1.12788192,2.65692577,1.30205054,3.17555094
0.44722361,7.42759320,0.03974142,0.33357725,0.07102302,0.67252361,1.11453300,2.67525874,1.30035170,3.22474643
0.45322661,7.46480407,0.03833678,0.32947983,0.06995238,0.66791380,1.09895364,2.69090823,1.29799212,3.27036474
0.45922961,7.49287428,0.03702519,0.32511971,0.06875150,0.66216913,1.08141538,2.70432269,1.29502360,3.31181828
0.46523262,7.51217045,0.03582019,0.32055652,0.06744052,0.65539519,1.06221971,2.71600657,1.29149313,3.34861488
0.47123562,7.52322900,0.03473254,0.31584764,0.06604112,0.64771545,1.04169039,2.72650006,1.28744230,3.38037020
0.47723862,7.52673234,0.03377016,0.31104654,0.06457596,0.63926746,1.02016460,2.73635622,1.28290696,3.40681682
0.48324162,7.52347936,0.03293815,0.30620138,0.06306799,0.63019850,0.99798348,2.74611641,1.27791678,3.42780959
0.48924462,7.51435157,0.03223882,0.30135386,0.06153983,0.62066118,0.97548218,2.75628521,1.27249501,3.44332726
0.49524762,7.50027660,0.03167191,0.29653834,0.06001314,0.61080888,0.95298026,2.76730604,1.26665821,3.45347025
0.50125063,7.48219089,0.03123468,0.29178135,0.05850803,0.60079143,0.93077264,2.77953858,1.26041618,3.45845484
0.50725363,7.46100331,0.03092222,0.28710142,0.05704260,0.59075114,0.90912176,2.79323939,1.25377198,3.45860379
0.51325663,7.43756153,0.03072764,0.28250930,0.05563249,0.58081934,0.88825132,2.80854656,1.24672217,3.45433391
0.51925963,7.41262253,0.03064238,0.27800848,0.05429065,0.57111351,0.86834196,2.82546952,1.23925717,3.44614085
0.52526263,7.38682867,0.03065647,0.27359611,0.05302715,0.56173517,0.84952912,2.84388434,1.23136188,3.43458172
0.53126563,7.36069010,0.03075890,0.26926412,0.05184921,0.55276842,0.83190319,2.86353509,1.22301656,3.42025599
0.53726863,7.33457407,0.03093783,0.26500057,0.05076127,0.54427931,0.81551199,2.88404124,1.21419785,3.40378542
0.54327164,7.30870145,0.03118097,0.26079115,0.04976525,0.53631580,0.80036523,2.90491072,1.20488004,3.38579355
0.54927464,7.28315002,0.03147580,0.25662075,0.04886086,0.52890845,0.78644093,2.92555818,1.19503648,3.36688550
0.55527764,7.25786424,0.03180992,0.25247503,0.04804605,0.52207151,0.77369306,2.94532759,1.18464116,3.34762881
0.56128064,7.23267045,0.03217123,0.24834190,0.04731747,0.51580457,0.76206016,2.96351810,1.17367029,3.32853589
0.56728364,7.20729674,0.03254824,0.24421283,0.04667096,0.51009439,0.75147423,2.97941202,1.16210399,3.31004873
0.57328664,7.18139611,0.03293020,0.24008401,0.04610207,0.50491700,0.74186936,2.99230370,1.14992786,3.29252660
0.57928964,7.15457185,0.03330734,0.23595718,0.04560647,0.50023987,0.73318950,3.00152787,1.13713448,3.27623695
0.58529265,7.12640379,0.03367096,0.23184020,0.04518043,0.49602403,0.72539495,3.00648643,1.12372475,3.26135010
0.59129565,7.09647449,0.03401356,0.22774734,0.04482106,0.49222610,0.71846699,3.00667249,1.10970903,3.24793798
0.59729865,7.06439402,0.03432886,0.22369916,0.04452656,0.48880016,0.71241062,3.00169066,1.09510800,3.23597678
0.60330165,7.02982271,0.03461189,0.21972216,0.04429630,0.48569937,0.70725496,2.99127298,1.07995326,3.22535368
0.60930465,6.99249088,0.03485891,0.21584805,0.04413082,0.48287739,0.70305157,2.97528986,1.06428755,3.21587732
0.61530765,6.95221515,0.03506736,0.21211288,0.04403168,0.48028947,0.69987065,2.95375581,1.04816467,3.20729156
0.62131066,6.90891080,0.03523583,0.20855578,0.04400122,0.47789331,0.69779551,2.92682982,1.03164899,3.19929193
0.62731366,6.86259992,0.03536388,0.20521772,0.04404223,0.47564960,0.69691576,2.89481066,1.01481467,3.19154413
0.63331666,6.81341527,0.03545195,0.20214001,0.04415756,0.47352243,0.69731962,2.85812726,0.99774442,3.18370361
0.63931966,6.76159993,0.03550118,0.19936281,0.04434970,0.47147940,0.69908604,2.81732487,0.98052805,3.17543543
0.64532266,6.70750270,0.03551328,0.19692368,0.04462032,0.46949157,0.70227724,2.77304748,0.96326062,3.16643331
0.65132566,6.65156980,0.03549036,0.19485618,0.04496985,0.46753333,0.70693219,2.72601735,0.94604043,3.15643712
0.65732866,6.59433302,0.03543478,0.19318859,0.04539715,0.46558219,0.71306167,2.67701241,0.92896681,3.14524775
0.66333167,6.53639493,0.03534902,0.19194282,0.04589921,0.46361847,0.72064531,2.62684236,0.91213787,3.13273883
0.66933467,6.47841186,0.03523553,0.19113360,0.04647097,0.46162514,0.72963098,2.57632447,0.89564823,3.11886458
0.67533767,6.42107504,0.03509669,0.19076792,0.04710526,0.45958759,0.73993669,2.52625972,0.87958695,3.10366361
0.68134067,6.36509099,0.03493466,0.19084473,0.04779288,0.45749362,0.75145502,2.47741032,0.86403560,3.08725832
0.68734367,6.31116171,0.03475139,0.19135503,0.04852283,0.45533356,0.76405986,2.43047922,0.84906682,3.06985021
0.69334667,6.25996561,0.03454857,0.19228222,0.04928258,0.45310046,0.77761524,2.38609226,0.83474327,3.05171137
0.69934967,6.21213986,0.03432760,0.19360281,0.05005857,0.45079058,0.79198560,2.34478369,0.82111708,3.03317255
0.70535268,6.16826492,0.03408963,0.19528729,0.05083668,0.44840397,0.80704687,2.30698527,0.80822993,3.01460880
0.71135568,6.12885184,0.03383560,0.19730144,0.05160285,0.44594520,0.82269775,2.27301940,0.79611378,2.99642321
0.71735868,6.09433266,0.03356623,0.19960755,0.05234367,0.44342419,0.83887015,2.24309636,0.78479202,2.97902986
0.72336168,6.06505426,0.03328212,0.20216602,0.05304695,0.44085703,0.85553814,2.21731565,0.77428130,2.96283677
0.72936468,6.04127568,0.03298373,0.20493676,0.05370225,0.43826678,0.87272454,2.19567118,0.76459368,2.94822982
0.73536768,6.02316866,0.03267149,0.20788073,0.05430137,0.43568409,0.89050444,2.17806008,0.75573901,2.93555829
0.74137069,6.01082114,0.03234581,0.21096121,0.05483862,0.43314765,0.90900519,2.16429448,0.74772748,2.92512278
0.74737369,6.00424297,0.03200711,0.21414495,0.05531105,0.43070421,0.92840245,2.15411574,0.74057202,2.91716587
0.75337669,6.00337337,0.03165585,0.21740305,0.05571844,0.42840829,0.94891214,2.14721029,0.73429042,2.91186587
0.75937969,6.00808911,0.03129255,0.22071144,0.05606319,0.42632140,0.97077855,2.14322634,0.72890704,2.90933363
0.76538269,6.01821280,0.03091782,0.22405104,0.05634998,0.42451075,0.99425888,2.14179064,0.72445376,2.90961250
0.77138569,6.03352037,0.03053234,0.22740761,0.05658537,0.42304749,1.01960484,2.14252434,0.72097038,2.91268086
0.77738869,6.05374710,0.03013687,0.23077107,0.05677718,0.42200448,1.04704236,2.14505729,0.71850404,2.91845708
0.78339170,6.07859178,0.02973227,0.23413464,0.05693384,0.42145371,1.07675025,2.14904003,0.71710792,2.92680620
0.78939470,6.10771856,0.02931948,0.23749358,0.05706371,0.42146340,1.10883919,2.15415304,0.71683914,2.93754790
0.79539770,6.14075653,0.02889955,0.24084378,0.05717430,0.42209498,1.14333213,2.16011269,0.71775602,2.95046494
0.80140070,6.17729724,0.02847360,0.24418021,0.05727163,0.42340012,1.18014760,2.16667396,0.71991479,2.96531181
0.80740370,6.21689050,0.02804289,0.24749536,0.05735963,0.42541796,1.21908685,2.17362977,0.72336607,2.98182281
0.81340670,6.25903920,0.02760880,0.25077781,0.05743962,0.42817265,1.25982598,2.18080730,0.72815124,2.99971931
0.81940970,6.30319400,0.02717287,0.25401094,0.05751005,0.43167151,1.30191384,2.18806167,0.73429902,3.01871591
0.82541271,6.34874868,0.02673680,0.25717199,0.05756631,0.43590384,1.34477605,2.19526759,0.74182251,3.03852519
0.83141571,6.39503734,0.02630251,0.26023159,0.05760079,0.44084052,1.38772552,2.20230981,0.75071680,3.05886132
0.83741871,6.44133417,0.02587215,0.26315358,0.05760312,0.44643448,1.42997902,2.20907306,0.76095754,3.07944237
0.84342171,6.48685670,0.02544812,0.26589549,0.05756061,0.45262200,1.47067951,2.21543246,0.77250034,3.09999165
0.84942471,6.53077314,0.02503314,0.26840946,0.05745883,0.45932487,1.50892312,2.22124514,0.78528130,3.12023847
0.85542771,6.57221410,0.02463020,0.27064365,0.05728230,0.46645328,1.54378977,2.22634389,0.79921854,3.13991847
0.86143072,6.61028880,0.02424266,0.27254409,0.05701532,0.47390930,1.57437597,2.23053338,0.81421460,3.15877416
0.86743372,6.64410551,0.02387419,0.27405686,0.05664282,0.48159075,1.59982826,2.23358941,0.83015983,3.17655581
0.87343672,6.67279558,0.02352879,0.27513055,0.05615119,0.48939530,1.61937579,2.23526148,0.84693619,3.19302309
0.87943972,6.69554025,0.02321079,0.27571883,0.05552908,0.49722456,1.63236028,2.23527852,0.86442164,3.20794771
0.88544272,6.71159912,0.02292482,0.27578297,0.05476810,0.50498785,1.63826216,2.23335775,0.88249452,3.22111714
0.89144572,6.72033893,0.02267575,0.27529429,0.05386337,0.51260565,1.63672149,2.22921609,0.90103791,3.23233947
0.89744872,6.72126131,0.02246866,0.27423621,0.05281396,0.52001228,1.62755279,2.22258356,0.91994357,3.24144924
0.90345173,6.71402799,0.02230875,0.27260605,0.05162308,0.52715797,1.61075313,2.21321784,0.93911532,3.24831401
0.90945473,6.69848225,0.02220129,0.27041620,0.05029812,0.53400991,1.58650319,2.20091926,0.95847166,3.25284142
0.91545773,6.67466524,0.02215149,0.26769484,0.04885051,0.54055259,1.55516143,2.18554517,0.97794755,3.25498616
0.92146073,6.64282631,0.02216442,0.26448599,0.04729537,0.54678718,1.51725170,2.16702297,0.99749524,3.25475657
0.92746373,6.60342655,0.02224489,0.26084898,0.04565104,0.55273013,1.47344517,2.14536078,1.01708425,3.25222014
0.93346673,6.55713520,0.02239730,0.25685733,0.04393847,0.55841116,1.42453742,2.12065535,1.03670043,3.24750763
0.93946973,6.50481883,0.02262557,0.25259709,0.04218051,0.56387074,1.37142194,2.09309643,1.05634434,3.24081522
0.94547274,6.44752344,0.02293294,0.24816473,0.04040117,0.56915712,1.31506128,2.06296739,1.07602905,3.23240442
0.95147574,6.38645023,0.02332188,0.24366465,0.03862483,0.57432334,1.25645718,2.03064196,1.09577748,3.22259938
0.95747874,6.32292564,0.02379398,0.23920644,0.03687550,0.57942417,1.19662087,1.99657706,1.11561949,3.21178158
0.96348174,6.25836677,0.02434979,0.23490195,0.03517615,0.58451319,1.13654483,1.96130212,1.13558891,3.20038180
0.96948474,6.19424340,0.02498872,0.23086239,0.03354803,0.58964022,1.07717674,1.92540516,1.15572056,3.18886955
0.97548774,6.13203781,0.02570896,0.22719540,0.03201019,0.59484906,1.01939677,1.88951636,1.17604744,3.17774025
0.98149075,6.07320379,0.02650741,0.22400237,0.03057904,0.60017570,0.96399842,1.85428974,1.19659812,3.16750062
0.98749375,6.01912615,0.02737957,0.22137586,0.02926811,0.60564694,0.91167349,1.82038368,1.21739443,3.15865265
0.99349675,5.97108205,0.02831956,0.21939745,0.02808779,0.61127949,0.86300124,1.78844119,1.23844931,3.15167696
0.99949975,5.93020535,0.02932007,0.21813582,0.02704535,0.61707939,0.81844165,1.75907063,1.25976501,3.14701608
1.00550275,5.89745504,0.03037241,0.21764527,0.02614493,0.62304185,0.77833263,1.73282772,1.28133143,3.14505835
1.01150575,5.87358878,0.03146653,0.21796453,0.02538767,0.62915131,0.74289079,1.71019948,1.30312471,3.14612325
1.01750875,5.85914235,0.03259112,0.21911603,0.02477194,0.63538169,0.71221531,1.69159083,1.32510594,3.15044867
1.02351176,5.85441563,0.03373376,0.22110553,0.02429358,0.64169690,0.68629451,1.67731418,1.34722008,3.15818078
1.02951476,5.85946561,0.03488105,0.22392208,0.02394619,0.64805132,0.66501463,1.66758248,1.36939505,3.16936700
1.03551776,5.87410662,0.03601879,0.22753836,0.02372143,0.65439051,0.64817019,1.66250593,1.39154111,3.18395236
1.04152076,5.89791788,0.03713230,0.23191139,0.02360944,0.66065192,0.63547571,1.66209237,1.41355050,3.20177953
1.04752376,5.93025810,0.03820660,0.23698344,0.02359904,0.66676569,0.62657815,1.66625131,1.43529752,3.22259255
1.05352676,5.97028672,0.03922676,0.24268340,0.02367817,0.67265564,0.62106993,1.67480123,1.45663910,3.24604415
1.05952976,6.01699105,0.04017821,0.24892825,0.02383413,0.67824025,0.61850201,1.68747993,1.47741593,3.27170633
1.06553277,6.06921839,0.04104707,0.25562496,0.02405387,0.68343395,0.61839691,1.70395721,1.49745421,3.29908389
1.07153577,6.12571195,0.04182047,0.26267241,0.02432427,0.68814842,0.62026139,1.72384939,1.51656810,3.32763015
1.07753877,6.18514908,0.04248690,0.26996365,0.02463236,0.69229415,0.62359851,1.74673489,1.53456281,3.35676430
1.08354177,6.24618057,0.04303649,0.27738825,0.02496552,0.69578208,0.62791909,1.77217005,1.55123825,3.38588952
1.08954477,6.30746902,0.04346125,0.28483464,0.02531169,0.69852535,0.63275207,1.79970455,1.56639320,3.41441106
1.09554777,6.36772503,0.04375535,0.29219263,0.02565949,0.70044112,0.63765398,1.82889552,1.57982973,3.44175343
1.10155078,6.42573942,0.04391518,0.29935569,0.02599836,0.70145233,0.64221706,1.85931974,1.59135780,3.46737585
1.10755378,6.48041017,0.04393953,0.30622333,0.02631869,0.70148944,0.64607615,1.89058337,1.60079973,3.49078538
1.11355678,6.53076293,0.04382953,0.31270302,0.02661186,0.70049189,0.64891403,1.92232866,1.60799429,3.51154699
1.11955978,6.57596429,0.04358862,0.31871209,0.02687032,0.69840941,0.65046533,1.95423748,1.61280031,3.52929023
1.12556278,6.61532729,0.04322242,0.32417911,0.02708765,0.69520301,0.65051883,1.98603150,1.61509942,3.54371223
1.13156578,6.64830929,0.04273850,0.32904496,0.02725852,0.69084554,0.64891817,2.01746916,1.61479800,3.55457708
1.13756878,6.67450237,0.04214613,0.33326349,0.02737873,0.68532204,0.64556114,2.04833973,1.61182807,3.56171165
1.14357179,6.69361739,0.04145594,0.33680165,0.02744514,0.67862956,0.64039745,2.07845498,1.60614718,3.56499843
1.14957479,6.70546268,0.04067962,0.33963923,0.02745569,0.67077676,0.63342530,2.10763893,1.59773734,3.56436572
1.15557779,6.70991908,0.03982949,0.34176819,0.02740930,0.66178319,0.62468678,2.13571674,1.58660318,3.55977621
1.16158079,6.70691296,0.03891816,0.34319153,0.02730582,0.65167831,0.61426250,2.16250323,1.57276932,3.55121457
1.16758379,6.69638925,0.03795818,0.34392190,0.02714593,0.64050048,0.60226549,2.18779215,1.55627753,3.53867493
1.17358679,6.67828617,0.03696166,0.34397994,0.02693113,0.62829576,0.58883474,2.21134687,1.53718354,3.52214938
1.17958979,6.65251368,0.03594006,0.34339249,0.02666358,0.61511687,0.57412870,2.23289339,1.51555407,3.50161798
1.18559280,6.61893693,0.03490386,0.34219069,0.02634605,0.60102216,0.55831877,2.25211616,1.49146423,3.47704132
1.19159580,6.57736604,0.03386246,0.34040818,0.02598187,0.58607477,0.54158320,2.26865722,1.46499546,3.44835596
1.19759880,6.52755305,0.03282400,0.33807935,0.02557479,0.57034201,0.52410156,2.28211908,1.43623418,3.41547319
1.20360180,6.46919619,0.03179534,0.33523789,0.02512894,0.55389487,0.50604979,2.29207113,1.40527138,3.37828128
1.20960480,6.40195145,0.03078202,0.33191550,0.02464876,0.53680782,0.48759610,2.29805967,1.37220294,3.33665104
1.21560780,6.32545078,0.02978834,0.32814102,0.02413893,0.51915868,0.46889767,2.29962104,1.33713077,3.29044445
1.22161081,6.23932589,0.02881743,0.32393984,0.02360427,0.50102864,0.45009822,2.29629737,1.30016462,3.23952587
1.22761381,6.14323623,0.02787137,0.31933364,0.02304972,0.48250233,0.43132644,2.28765415,1.26142437,3.18377503
