energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.10655328,5.40927825,0.10411810,0.01456590,0.90050875,0.05306620,3.34878626,2.33236553,1.31512121
-3.10055028,5.35886456,0.10006617,0.01379809,0.87935171,0.05171227,3.33771020,2.31538322,1.30434646
-3.09454727,5.29280019,0.09586356,0.01302021,0.85647340,0.05023206,3.31571093,2.29165013,1.28864138
-3.08854427,5.21223754,0.09158145,0.01224653,0.83229982,0.04865007,3.28317434,2.26177142,1.26823920
-3.08254127,5.11855978,0.08729341,0.01149077,0.80727616,0.04699143,3.24066167,2.22648972,1.24344688
-3.07653827,5.01334934,0.08307456,0.01076595,0.78185678,0.04528143,3.18889632,2.18667029,1.21463892
-3.07053527,4.89835531,0.07900079,0.01008413,0.75649611,0.04354523,3.12874834,2.14328540,1.18225020
-3.06453227,4.77546077,0.07514802,0.00945634,0.73164062,0.04180757,3.06121728,2.09739812,1.14676769
-3.05852926,4.64665060,0.07159156,0.00889241,0.70772223,0.04009267,2.98741368,2.05014592,1.10872146
-3.05252626,4.51398048,0.06840548,0.00840102,0.68515296,0.03842408,2.90853961,2.00272428,1.06867504
-3.04652326,4.37954724,0.06566199,0.00798960,0.66432099,0.03682466,2.82586869,1.95637007,1.02721546
-3.04052026,4.24546083,0.06343082,0.00766444,0.64558783,0.03531661,2.74072569,1.91234505,0.98494307
-3.03451726,4.11381783,0.06177845,0.00743062,0.62928655,0.03392143,2.65446612,1.87191885,0.94246146
-3.02851426,3.98667626,0.06076737,0.00729214,0.61572075,0.03265994,2.56845588,1.83635167,0.90036751
-3.02251126,3.86603144,0.06045513,0.00725188,0.60516392,0.03155220,2.48405102,1.80687605,0.85924191
-3.01650825,3.75379260,0.06089328,0.00731168,0.59785908,0.03061743,2.40257787,1.78467790,0.81964015
-3.01050525,3.65175983,0.06212620,0.00747227,0.59401831,0.02987384,2.32531339,1.77087635,0.78208420
-3.00450225,3.56160124,0.06418971,0.00773333,0.59382194,0.02933834,2.25346610,1.76650275,0.74705492
-2.99849925,3.48483013,0.06710964,0.00809337,0.59741736,0.02902625,2.18815746,1.77247868,0.71498533
-2.99249625,3.42278224,0.07090035,0.00854976,0.60491718,0.02895087,2.13040401,1.78959359,0.68625478
-2.98649325,3.37659335,0.07556316,0.00909858,0.61639691,0.02912304,2.08110058,1.81848239,0.66118406
-2.98049025,3.34717778,0.08108494,0.00973464,0.63189211,0.02955063,2.04100468,1.85960395,0.64003149
-2.97448724,3.33520835,0.08743678,0.01045135,0.65139520,0.03023806,2.01072276,1.91322110,0.62299015
-2.96848424,3.34109865,0.09457299,0.01124074,0.67485222,0.03118581,1.99069849,1.97938332,0.61018605
-2.96248124,3.36498882,0.10243039,0.01209341,0.70215971,0.03238999,1.98120379,2.05791305,0.60167746
-2.95647824,3.40673549,0.11092813,0.01299860,0.73316201,0.03384201,1.98233297,2.14839664,0.59745540
-2.95047524,3.46590725,0.11996793,0.01394426,0.76764948,0.03552838,1.99400045,2.25018080,0.59744523
-2.94447224,3.54178621,0.12943504,0.01491720,0.80535760,0.03743059,2.01594248,2.36237533,0.60150931
-2.93846923,3.63337647,0.13919978,0.01590327,0.84596751,0.03952525,2.04772302,2.48386256,0.60945090
-2.93246623,3.73941985,0.14911970,0.01688764,0.88910797,0.04178432,2.08874401,2.61331379,0.62101896
-2.92646323,3.85841884,0.15904246,0.01785511,0.93435885,0.04417555,2.13825974,2.74921238,0.63591398
-2.92046023,3.98866639,0.16880917,0.01879043,0.98125630,0.04666311,2.19539516,2.88988326,0.65379464
-2.91445723,4.12828182,0.17825827,0.01967872,1.02929932,0.04920835,2.25916751,3.03352777,0.67428512
-2.90845423,4.27525158,0.18722968,0.02050585,1.07795766,0.05177069,2.32851058,3.17826281,0.69698284
-2.90245123,4.42747358,0.19556924,0.02125886,1.12668080,0.05430860,2.40230068,3.32216294,0.72146654
-2.89644822,4.58280304,0.20313299,0.02192631,1.17490760,0.05678066,2.47938329,3.46330367,0.74730428
-2.89044522,4.73909831,0.20979139,0.02249864,1.22207640,0.05914662,2.55859929,3.59980449,0.77406123
-2.88444222,4.89426453,0.21543309,0.02296841,1.26763509,0.06136839,2.63880974,3.72986990,0.80130704
-2.87843922,5.04629345,0.21996819,0.02333058,1.31105079,0.06341099,2.71891802,3.85182683,0.82862243
-2.87243622,5.19329780,0.22333074,0.02358257,1.35181893,0.06524341,2.79788861,3.96415730,0.85560499
-2.86643322,5.33353899,0.22548046,0.02372432,1.38947135,0.06683924,2.87476179,4.06552512,0.88187393
-2.86043022,5.46544722,0.22640348,0.02375822,1.42358315,0.06817717,2.94866371,4.15479596,0.90707383
-2.85442721,5.58763392,0.22611219,0.02368894,1.45377842,0.06924135,3.01881182,4.23105043,0.93087724
-2.84842421,5.69889625,0.22464415,0.02352323,1.47973450,0.07002141,3.08451576,4.29359025,0.95298632
-2.84242121,5.79821475,0.22206005,0.02326955,1.50118496,0.07051246,3.14517410,4.34193778,0.97313347
-2.83641821,5.88474485,0.21844099,0.02293773,1.51792138,0.07071480,3.20026775,4.37582968,0.99108132
-2.83041521,5.95780380,0.21388513,0.02253856,1.52979401,0.07063350,3.24935078,4.39520559,1.00662199
-2.82441221,6.01685476,0.20850380,0.02208334,1.53671150,0.07027791,3.29203992,4.40019293,1.01957619
-2.81840920,6.06148956,0.20241744,0.02158349,1.53863994,0.06966101,3.32800372,4.39108902,1.02979196
-2.81240620,6.09141221,0.19575147,0.02105010,1.53560128,0.06879877,3.35695254,4.36834178,1.03714366
-2.80640320,6.10642449,0.18863227,0.02049362,1.52767142,0.06770946,3.37863048,4.33253001,1.04153107
-2.80040020,6.10641514,0.18118345,0.01992356,1.51497804,0.06641301,3.39280997,4.28434437,1.04287894
-2.79439720,6.09135354,0.17352264,0.01934822,1.49769822,0.06493039,3.39928982,4.22456973,1.04113697
-2.78839420,6.06128846,0.16575880,0.01877461,1.47605599,0.06328311,3.39789689,4.15406957,1.03628023
-2.78239120,6.01635186,0.15799027,0.01820833,1.45031978,0.06149275,3.38849160,4.07377261,1.02831014
-2.77638819,5.95676751,0.15030336,0.01765360,1.42079969,0.05958060,3.37097683,3.98466179,1.01725564
-2.77038519,5.88286324,0.14277179,0.01711334,1.38784457,0.05756746,3.34530971,3.88776537,1.00317475
-2.76438219,5.79508584,0.13545669,0.01658931,1.35183878,0.05547345,3.31151532,3.78414982,0.98615603
-2.75837919,5.69401685,0.12840713,0.01608229,1.31319847,0.05331792,3.26970138,3.67491374,0.96631996
-2.75237619,5.58038752,0.12166118,0.01559231,1.27236740,0.05111948,3.22007249,3.56118245,0.94381988
-2.74637319,5.45509109,0.11524725,0.01511888,1.22981205,0.04889598,3.16294274,3.44410217,0.91884240
-2.74037019,5.31919059,0.10918568,0.01466118,1.18601600,0.04666460,3.09874545,3.32483342,0.89160702
-2.73436718,5.17392064,0.10349039,0.01421832,1.14147356,0.04444190,3.02803879,3.20454266,0.86236480
-2.72836418,5.02068196,0.09817045,0.01378948,1.09668259,0.04224385,2.95150644,3.08439203,0.83139609
-2.72236118,4.86102773,0.09323155,0.01337407,1.05213662,0.04008587,2.86995259,2.96552652,0.79900710
-2.71635818,4.69664156,0.08867719,0.01297179,1.00831629,0.03798284,2.78429093,2.84905873,0.76552554
-2.71035518,4.52930721,0.08450962,0.01258271,0.96568041,0.03594897,2.69552772,2.73605120,0.73129526
-2.70435218,4.36087093,0.08073041,0.01220724,0.92465670,0.03399777,2.60473938,2.62749678,0.69667008
-2.69834917,4.19319764,0.07734069,0.01184607,0.88563259,0.03214187,2.51304532,2.52429769,0.66200708
-2.69234617,4.02812288,0.07434112,0.01150011,0.84894642,0.03039285,2.42157726,2.42724401,0.62765950
-2.68634317,3.86740253,0.07173152,0.01117035,0.81487932,0.02876100,2.33144635,2.33699280,0.59396966
-2.68034017,3.71266296,0.06951038,0.01085775,0.78364810,0.02725519,2.24370978,2.25404893,0.56126203
-2.67433717,3.56535399,0.06767415,0.01056309,0.75539967,0.02588257,2.15933851,2.17874879,0.52983699
-2.66833417,3.42670721,0.06621652,0.01028687,0.73020720,0.02464846,2.07918785,2.11124821,0.49996534
-2.66233117,3.29770204,0.06512775,0.01002920,0.70806827,0.02355614,2.00397258,2.05151544,0.47188393
-2.65632816,3.17904149,0.06439406,0.00978968,0.68890543,0.02260679,1.93424780,1.99933037,0.44579260
-2.65032516,3.07113910,0.06399720,0.00956743,0.67256902,0.02179941,1.87039684,1.95429035,0.42185256
-2.64432216,2.97411798,0.06391427,0.00936104,0.65884257,0.02113088,1.81262677,1.91582316,0.40018627
-2.63831916,2.88782232,0.06411772,0.00916859,0.64745046,0.02059603,1.76097198,1.88320684,0.38087874
-2.63231616,2.81184082,0.06457571,0.00898775,0.63806782,0.02018781,1.71530553,1.85559621,0.36398030
-2.62631316,2.74554119,0.06525263,0.00881587,0.63033224,0.01989752,1.67535791,1.83205506,0.34951050
-2.62031016,2.68811378,0.06610993,0.00865012,0.62385694,0.01971512,1.64074202,1.81159292,0.33746302
-2.61430715,2.63862240,0.06710706,0.00848759,0.61824484,0.01962952,1.61098326,1.79320500,0.32781115
-2.60830415,2.59605948,0.06820263,0.00832547,0.61310305,0.01962893,1.58555288,1.77591353,0.32051368
-2.60230115,2.55940302,0.06935553,0.00816121,0.60805706,0.01970127,1.56390304,1.75880869,0.31552068
-2.59629815,2.52767199,0.07052612,0.00799261,0.60276424,0.01983448,1.54550151,1.74108731,0.31277888
-2.59029515,2.49997778,0.07167735,0.00781794,0.59692575,0.02001688,1.52986431,1.72208747,0.31223630
-2.58429215,2.47556875,0.07277567,0.00763607,0.59029672,0.02023740,1.51658448,1.70131741,0.31384589
-2.57828914,2.45386591,0.07379183,0.00744646,0.58269397,0.02048586,1.50535555,1.67847735,0.31756792
-2.57228614,2.43448797,0.07470140,0.00724918,0.57400123,0.02075309,1.49598859,1.65347322,0.32337089
-2.56628314,2.41726468,0.07548510,0.00704495,0.56417142,0.02103103,1.48842197,1.62642155,0.33123117
-2.56028014,2.40223826,0.07612881,0.00683499,0.55322621,0.02131274,1.48272350,1.59764546,0.34113114
-2.55427714,2.38965294,0.07662341,0.00662104,0.54125278,0.02159232,1.47908504,1.56766177,0.35305610
-2.54827414,2.37993376,0.07696434,0.00640517,0.52839806,0.02186486,1.47781003,1.53716002,0.36699031
-2.54227114,2.37365606,0.07715112,0.00618970,0.51486089,0.02212618,1.47929469,1.50697423,0.38291219
-2.53626813,2.37150765,0.07718661,0.00597709,0.50088234,0.02237275,1.48400431,1.47804889,0.40078932
-2.53026513,2.37424589,0.07707638,0.00576978,0.48673492,0.02260139,1.49244572,1.45140055,0.42057351
-2.52426213,2.38265235,0.07682794,0.00557008,0.47271096,0.02280915,1.50513776,1.42807683,0.44219639
-2.51825913,2.39748738,0.07645022,0.00538011,0.45911096,0.02299313,1.52258129,1.40911458,0.46556582
-2.51225613,2.41944723,0.07595298,0.00520169,0.44623223,0.02315031,1.54523022,1.39549891,0.49056361
-2.50625313,2.44912569,0.07534652,0.00503628,0.43435827,0.02327754,1.57346531,1.38812470,0.51704469
-2.50025013,2.48698215,0.07464149,0.00488502,0.42374947,0.02337147,1.60757164,1.38776222,0.54483789
-2.49424712,2.53331750,0.07384888,0.00474866,0.41463519,0.02342865,1.64772113,1.39502778,0.57374843
-2.48824412,2.58825844,0.07298018,0.00462764,0.40720757,0.02344558,1.69396047,1.41036066,0.60356209
-2.48224112,2.65175077,0.07204768,0.00452215,0.40161712,0.02341890,1.74620512,1.43400683,0.63405066
-2.47623812,2.72356119,0.07106483,0.00443217,0.39797009,0.02334558,1.80423911,1.46600972,0.66497867
-2.47023512,2.80328698,0.07004665,0.00435758,0.39632754,0.02322314,1.86772060,1.50620820,0.69611076
-2.46423212,2.89037232,0.06901009,0.00429824,0.39670600,0.02304985,1.93619238,1.55424145,0.72721935
-2.45822911,2.98412987,0.06797438,0.00425409,0.39907943,0.02282497,2.00909663,1.60956013,0.75809206
-2.45222611,3.08376584,0.06696114,0.00422520,0.40338229,0.02254890,2.08579279,1.67144314,0.78853846
-2.44622311,3.18840675,0.06599441,0.00421184,0.40951346,0.02222333,2.16557743,1.73901909,0.81839556
-2.44022011,3.29712621,0.06510039,0.00421454,0.41734063,0.02185131,2.24770502,1.81129128,0.84753169
-2.43421711,3.40896997,0.06430699,0.00423410,0.42670510,0.02143726,2.33140828,1.88716521,0.87584856
-2.42821411,3.52297794,0.06364316,0.00427155,0.43742654,0.02098690,2.41591713,1.96547733,0.90328111
-2.42221111,3.63820203,0.06313795,0.00432817,0.44930767,0.02050709,2.50047533,2.04502404,0.92979527
-2.41620810,3.75371911,0.06281942,0.00440538,0.46213864,0.02000568,2.58435404,2.12458981,0.95538366
-2.41020510,3.86863878,0.06271347,0.00450468,0.47570103,0.01949122,2.66686185,2.20297345,0.98005940
-2.40420210,3.98210601,0.06284246,0.00462756,0.48977134,0.01897265,2.74735104,2.27901197,1.00384856
-2.39819910,4.09329910,0.06322396,0.00477535,0.50412412,0.01845900,2.82522009,2.35160121,1.02678145
-2.39219610,4.20142373,0.06386944,0.00494915,0.51853452,0.01795903,2.89991270,2.41971303,1.04888358
-2.38619310,4.30570422,0.06478322,0.00514965,0.53278054,0.01748093,2.97091382,2.48240874,1.07016659
-2.38019010,4.40537317,0.06596152,0.00537709,0.54664491,0.01703196,3.03774342,2.53884900,1.09061997
-2.37418709,4.49966087,0.06739181,0.00563108,0.55991674,0.01661822,3.09994868,2.58830007,1.11020396
-2.36818409,4.58778584,0.06905248,0.00591059,0.57239302,0.01624441,3.15709567,2.63013713,1.12884415
-2.36218109,4.66894772,0.07091289,0.00621387,0.58388009,0.01591366,3.20876129,2.66384476,1.14642818
-2.35617809,4.74232367,0.07293371,0.00653844,0.59419507,0.01562744,3.25452638,2.68901547,1.16280481
-2.35017509,4.80706909,0.07506768,0.00688108,0.60316744,0.01538553,3.29397091,2.70534658,1.17778537
-2.34417209,4.86232322,0.07726075,0.00723793,0.61064068,0.01518606,3.32667163,2.71263615,1.19114772
-2.33816908,4.90721987,0.07945345,0.00760452,0.61647408,0.01502556,3.35220294,2.71077846,1.20264240
-2.33216608,4.94090313,0.08158265,0.00797591,0.62054462,0.01489920,3.37014100,2.69975943,1.21200080
-2.32616308,4.96254759,0.08358339,0.00834686,0.62274899,0.01480090,3.38007116,2.67965230,1.21894489
-2.32016008,4.97138222,0.08539093,0.00871195,0.62300551,0.01472363,3.38159848,2.65061374,1.22319802
-2.31415708,4.96671698,0.08694284,0.00906582,0.62125615,0.01465966,3.37436098,2.61288051,1.22449624
-2.30815408,4.94797075,0.08818100,0.00940334,0.61746819,0.01460087,3.35804479,2.56676647,1.22259972
-2.30215108,4.91469917,0.08905355,0.00971980,0.61163577,0.01453898,3.33240064,2.51265994,1.21730353
-2.29614807,4.86662102,0.08951654,0.01001110,0.60378095,0.01446590,3.29726056,2.45102092,1.20844743
-2.29014507,4.80364155,0.08953542,0.01027394,0.59395438,0.01437398,3.25255399,2.38237812,1.19592416
-2.28414207,4.72587158,0.08908609,0.01050594,0.58223533,0.01425624,3.19832229,2.30732523,1.17968595
-2.27813907,4.63364097,0.08815568,0.01070577,0.56873113,0.01410660,3.13473067,2.22651631,1.15974883
-2.27213607,4.52750583,0.08674281,0.01087316,0.55357595,0.01392006,3.06207687,2.14065995,1.13619485
-2.26613307,4.40824860,0.08485757,0.01100901,0.53692881,0.01369281,2.98079585,2.05051204,1.10917185
-2.26013007,4.27687079,0.08252100,0.01111528,0.51897096,0.01342236,2.89146002,1.95686716,1.07889115
-2.25412706,4.13457854,0.07976429,0.01119498,0.49990259,0.01310754,2.79477494,1.86054845,1.04562299
-2.24812406,3.98276115,0.07662759,0.01125202,0.47993898,0.01274854,2.69157026,1.76239631,1.00969023
-2.24212106,3.82296347,0.07315861,0.01129103,0.45930616,0.01234683,2.58278631,1.66325606,0.97146042
-2.23611806,3.65685312,0.06941100,0.01131720,0.43823623,0.01190510,2.46945671,1.56396491,0.93133659
-2.23011506,3.48618365,0.06544267,0.01133604,0.41696248,0.01142715,2.35268768,1.46533876,0.88974723
-2.22411206,3.31275524,0.06131399,0.01135314,0.39571446,0.01091771,2.23363481,1.36815911,0.84713576
-2.21810905,3.13837423,0.05708607,0.01137392,0.37471315,0.01038234,2.11347830,1.27316071,0.80394990
-2.21210605,2.96481323,0.05281920,0.01140339,0.35416650,0.00982718,1.99339755,1.18102036,0.76063132
-2.20610305,2.79377317,0.04857133,0.01144594,0.33426525,0.00925882,1.87454620,1.09234724,0.71760590
-2.20010005,2.62684875,0.04439691,0.01150511,0.31517954,0.00868409,1.75802855,1.00767512,0.67527494
-2.19409705,2.46549851,0.04034584,0.01158345,0.29705607,0.00810990,1.64487826,0.92745682,0.63400755
-2.18809405,2.31102046,0.03646286,0.01168242,0.28001612,0.00754311,1.53604005,0.85206095,0.59413440
-2.18209105,2.16453411,0.03278702,0.01180228,0.26415443,0.00699032,1.43235508,0.78177104,0.55594313
-2.17608804,2.02696913,0.02935162,0.01194214,0.24953899,0.00645784,1.33455026,0.71678708,0.51967519
-2.17008504,1.89906095,0.02618426,0.01209997,0.23621167,0.00595155,1.24323188,0.65722921,0.48552451
-2.16408204,1.78135295,0.02330718,0.01227270,0.22418972,0.00547683,1.15888338,0.60314339,0.45363766
-2.15807904,1.67420477,0.02073783,0.01245641,0.21346802,0.00503859,1.08186711,0.55450870,0.42411552
-2.15207604,1.57780605,0.01848946,0.01264650,0.20402197,0.00464118,1.01242969,0.51124594,0.39701624
-2.14607304,1.49219453,0.01657198,0.01283791,0.19581091,0.00428846,0.95071045,0.47322699,0.37235942
-2.14007004,1.41727749,0.01499273,0.01302543,0.18878186,0.00398380,0.89675219,0.44028468,0.35013103
-2.13406703,1.35285515,0.01375735,0.01320391,0.18287351,0.00373013,0.85051359,0.41222259,0.33028904
-2.12806403,1.29864501,0.01287057,0.01336860,0.17802018,0.00352997,0.81188253,0.38882449,0.31276935
-2.12206103,1.25430566,0.01233696,0.01351533,0.17415565,0.00338550,0.78068953,0.36986296,0.29749173
-2.11605803,1.21945918,0.01216155,0.01364084,0.17121669,0.00329860,0.75672056,0.35510705,0.28436561
-2.11005503,1.19371096,0.01235033,0.01374288,0.16914615,0.00327088,0.73972874,0.34432859,0.27329536
-2.10405203,1.17666638,0.01291061,0.01382047,0.16789547,0.00330370,0.72944437,0.33730721,0.26418498
-2.09804902,1.16794363,0.01385115,0.01387394,0.16742656,0.00339820,0.72558302,0.33383383,0.25694188
-2.09204602,1.16718249,0.01518223,0.01390498,0.16771299,0.00355526,0.72785137,0.33371271,0.25147988
-2.08604302,1.17404900,0.01691538,0.01391667,0.16874044,0.00377550,0.73595099,0.33676218,0.24772108
-2.08004002,1.18823612,0.01906311,0.01391342,0.17050643,0.00405921,0.74958001,0.34281420,0.24559690
-2.07403702,1.20946086,0.02163835,0.01390079,0.17301937,0.00440630,0.76843287,0.35171282,0.24504804
-2.06803402,1.23745837,0.02465379,0.01388539,0.17629699,0.00481623,0.79219879,0.36331194,0.24602372
-2.06203102,1.27197360,0.02812109,0.01387463,0.18036430,0.00528792,0.82055895,0.37747246,0.24848007
-2.05602801,1.31275145,0.03204999,0.01387650,0.18525099,0.00581966,0.85318318,0.39405917,0.25237807
-2.05002501,1.35952591,0.03644737,0.01389929,0.19098867,0.00640902,0.88972642,0.41293743,0.25768090
-2.04402201,1.41200918,0.04131622,0.01395134,0.19760779,0.00705276,0.92982530,0.43397007,0.26435122
-2.03801901,1.46988129,0.04665469,0.01404073,0.20513460,0.00774678,0.97309548,0.45701445,0.27234820
-2.03201601,1.53278088,0.05245510,0.01417504,0.21358809,0.00848606,1.01912969,0.48191991,0.28162474
-2.02601301,1.60029760,0.05870312,0.01436108,0.22297711,0.00926461,1.06749691,0.50852563,0.29212484
-2.02001001,1.67196648,0.06537698,0.01460467,0.23329774,0.01007553,1.11774269,0.53665905,0.30378129
-2.01400700,1.74726449,0.07244689,0.01491046,0.24453111,0.01091097,1.16939071,0.56613473,0.31651383
-2.00800400,1.82560939,0.07987469,0.01528179,0.25664150,0.01176226,1.22194547,0.59675365,0.33022774
-2.00200100,1.90636087,0.08761361,0.01572052,0.26957508,0.01261998,1.27489599,0.62830309,0.34481305
-1.99599800,1.98882398,0.09560840,0.01622702,0.28325910,0.01347411,1.32772042,0.66055687,0.36014426
-1.98999500,2.07225447,0.10379566,0.01680010,0.29760177,0.01431418,1.37989135,0.69327595,0.37608069
-1.98399200,2.15586621,0.11210442,0.01743706,0.31249259,0.01512949,1.43088165,0.72620954,0.39246734
-1.97798899,2.23884007,0.12045706,0.01813368,0.32780344,0.01590932,1.48017059,0.75909654,0.40913638
-1.97198599,2.32033443,0.12877037,0.01888437,0.34339020,0.01664315,1.52725020,0.79166730,0.42590911
-1.96598299,2.39949670,0.13695695,0.01968224,0.35909492,0.01732093,1.57163160,0.82364595,0.44259840
-1.95997999,2.47547604,0.14492675,0.02051925,0.37474857,0.01793329,1.61285135,0.85475302,0.45901155
-1.95397699,2.54743659,0.15258875,0.02138641,0.39017423,0.01847178,1.65047751,0.88470859,0.47495357
-1.94797399,2.61457137,0.15985274,0.02227393,0.40519067,0.01892908,1.68411559,0.91323582,0.49023061
-1.94197099,2.67611633,0.16663119,0.02317141,0.41961622,0.01929917,1.71341416,0.94006494,0.50465370
-1.93596798,2.73136433,0.17284106,0.02406810,0.43327284,0.01957751,1.73807006,0.96493759,0.51804255
-1.92996498,2.77967872,0.17840556,0.02495307,0.44599020,0.01976111,1.75783324,0.98761138,0.53022931
-1.92396198,2.82050624,0.18325576,0.02581545,0.45760973,0.01984863,1.77251100,1.00786461,0.54106223
-1.91795898,2.85338868,0.18733206,0.02664465,0.46798841,0.01984035,1.78197159,1.02550096,0.55040907
-1.91195598,2.87797308,0.19058535,0.02743054,0.47700225,0.01973822,1.78614708,1.04035389,0.55816010
-1.90595298,2.89401995,0.19297802,0.02816367,0.48454921,0.01954568,1.78503520,1.05229067,0.56423064
-1.89994997,2.90140922,0.19448459,0.02883545,0.49055154,0.01926766,1.77870014,1.06121563,0.56856301
-1.89394697,2.90014354,0.19509210,0.02943827,0.49495750,0.01891035,1.76727221,1.06707267,0.57112771
-1.88794397,2.89034873,0.19480014,0.02996571,0.49774217,0.01848104,1.75094601,1.06984664,0.57192398
-1.88194097,2.87227117,0.19362061,0.03041258,0.49890756,0.01798794,1.72997739,1.06956358,0.57097939
-1.87593797,2.84627225,0.19157727,0.03077503,0.49848188,0.01743998,1.70467887,1.06628972,0.56834884
-1.86993497,2.81281981,0.18870489,0.03105060,0.49651810,0.01684652,1.67541382,1.06012929,0.56411264
-1.86393197,2.77247698,0.18504838,0.03123822,0.49309173,0.01621722,1.64258933,1.05122111,0.55837399
-1.85792896,2.72588868,0.18066159,0.03133822,0.48829809,0.01556177,1.60664807,1.03973425,0.55125587
-1.85192596,2.67376632,0.17560606,0.03135226,0.48224909,0.01488973,1.56805942,1.02586278,0.54289751
-1.84592296,2.61687130,0.16994966,0.03128330,0.47506974,0.01421035,1.52730996,1.00982010,0.53345052
-1.83991996,2.55599779,0.16376522,0.03113545,0.46689445,0.01353240,1.48489385,0.99183286,0.52307498
-1.83391696,2.49195564,0.15712909,0.03091389,0.45786337,0.01286406,1.44130342,0.97213505,0.51193550
-1.82791396,2.42555385,0.15011978,0.03062473,0.44811887,0.01221283,1.39702008,0.95096230,0.50019756
-1.82191096,2.35758516,0.14281659,0.03027483,0.43780230,0.01158541,1.35250606,0.92854683,0.48802420
-1.81590795,2.28881237,0.13529840,0.02987168,0.42705111,0.01098771,1.30819718,0.90511314,0.47557311
-1.80990495,2.21995654,0.12764248,0.02942321,0.41599646,0.01042473,1.26449667,0.88087465,0.46299433
-1.80390195,2.15168741,0.11992343,0.02893764,0.40476127,0.00990061,1.22177038,0.85603136,0.45042859
-1.79789895,2.08461607,0.11221223,0.02842328,0.39345883,0.00941860,1.18034324,0.83076848,0.43800611
-1.79189595,2.01928992,0.10457542,0.02788840,0.38219183,0.00898108,1.14049704,0.80525605,0.42584613
-1.78589295,1.95618964,0.09707439,0.02734105,0.37105189,0.00858955,1.10246940,0.77964936,0.41405687
-1.77988994,1.89572809,0.08976478,0.02678895,0.36011942,0.00824470,1.06645380,0.75408999,0.40273591
-1.77388694,1.83825078,0.08269607,0.02623929,0.34946380,0.00794643,1.03260054,0.72870731,0.39197096
-1.76788394,1.78403761,0.07591121,0.02569867,0.33914382,0.00769385,1.00101843,0.70362021,0.38184078
-1.76188094,1.73330561,0.06944644,0.02517296,0.32920818,0.00748543,0.97177699,0.67893883,0.37241623
-1.75587794,1.68621229,0.06333123,0.02466723,0.31969615,0.00731896,0.94490915,0.65476612,0.36376132
-1.74987494,1.64285950,0.05758826,0.02418567,0.31063821,0.00719168,0.92041405,0.63119905,0.35593410
-1.74387194,1.60329747,0.05223367,0.02373153,0.30205667,0.00710033,0.89826014,0.60832941,0.34898745
-1.73786893,1.56752900,0.04727727,0.02330712,0.29396627,0.00704124,0.87838826,0.58624411,0.34296961
-1.73186593,1.53551362,0.04272292,0.02291381,0.28637472,0.00701045,0.86071475,0.56502505,0.33792434
-1.72586293,1.50717180,0.03856904,0.02255203,0.27928318,0.00700379,0.84513466,0.54474840,0.33389095
-1.71985993,1.48238909,0.03480910,0.02222133,0.27268674,0.00701698,0.83152488,0.52548372,0.33090398
-1.71385693,1.46102039,0.03143225,0.02192042,0.26657487,0.00704582,0.81974735,0.50729271,0.32899258
-1.70785393,1.44289425,0.02842397,0.02164731,0.26093194,0.00708620,0.80965242,0.49022786,0.32817982
-1.70185093,1.42781731,0.02576674,0.02139939,0.25573776,0.00713432,0.80108213,0.47433125,0.32848171
-1.69584792,1.41557900,0.02344073,0.02117352,0.25096823,0.00718676,0.79387379,0.45963341,0.32990628
-1.68984492,1.40595638,0.02142448,0.02096621,0.24659605,0.00724059,0.78786349,0.44615257,0.33245258
-1.68384192,1.39871924,0.01969553,0.02077374,0.24259158,0.00729345,0.78288983,0.43389426,0.33610976
-1.67783892,1.39363545,0.01823103,0.02059230,0.23892382,0.00734368,0.77879761,0.42285139,0.34085634
-1.67183592,1.39047635,0.01700832,0.02041813,0.23556137,0.00739032,0.77544152,0.41300481,0.34665970
-1.66583292,1.38902236,0.01600534,0.02024767,0.23247362,0.00743317,0.77268981,0.40432439,0.35347590
-1.65982991,1.38906851,0.01520111,0.02007765,0.22963184,0.00747283,0.77042768,0.39677049,0.36124980
-1.65382691,1.39042982,0.01457600,0.01990526,0.22701036,0.00751063,0.76856043,0.39029585,0.36991568
-1.64782391,1.39294643,0.01411203,0.01972820,0.22458763,0.00754865,0.76701621,0.38484769,0.37939824
-1.64182091,1.39648833,0.01379297,0.01954475,0.22234724,0.00758960,0.76574824,0.38037006,0.38961412
-1.63581791,1.40095942,0.01360448,0.01935387,0.22027875,0.00763678,0.76473634,0.37680609,0.40047383
-1.62981491,1.40630084,0.01353408,0.01915520,0.21837836,0.00769394,0.76398775,0.37410025,0.41188412
-1.62381191,1.41249335,0.01357110,0.01894907,0.21664931,0.00776513,0.76353710,0.37220028,0.42375069
-1.61780890,1.41955854,0.01370659,0.01873650,0.21510206,0.00785461,0.76344538,0.37105887,0.43598123
-1.61180590,1.42755891,0.01393312,0.01851914,0.21375411,0.00796662,0.76379797,0.37063484,0.44848857
-1.60580290,1.43659646,0.01424457,0.01829921,0.21262958,0.00810525,0.76470172,0.37089382,0.46119394
-1.59979990,1.44680999,0.01463589,0.01807944,0.21175845,0.00827429,0.76628105,0.37180848,0.47403010
-1.59379690,1.45837100,0.01510286,0.01786291,0.21117557,0.00847698,0.76867316,0.37335812,0.48694431
