energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.08704352,3.05196734,0.49899650,1.88301893,0.00058723,0.02591182,0.02645836,0.19520666,0.18808490,0.70758363
0.09304652,3.06040793,0.49763796,1.88898989,0.00061207,0.02722552,0.02692978,0.19765773,0.18556221,0.70815520
0.09904952,3.06505774,0.49667810,1.89282653,0.00063784,0.02855985,0.02740415,0.20008676,0.18270645,0.70718788
0.10505253,3.06511141,0.49591313,1.89403203,0.00066419,0.02990141,0.02786702,0.20243005,0.17950789,0.70450459
0.11105553,3.05985963,0.49513778,1.89215445,0.00069075,0.03123687,0.02830355,0.20462470,0.17596509,0.69997333
0.11705853,3.04871692,0.49415358,1.88680454,0.00071712,0.03255319,0.02869898,0.20661051,0.17208545,0.69351286
0.12306153,3.03124542,0.49277656,1.87767169,0.00074286,0.03383775,0.02903909,0.20833160,0.16788529,0.68509648
0.12906453,3.00717361,0.49084423,1.86453751,0.00076755,0.03507855,0.02931070,0.20973802,0.16338981,0.67475402
0.13506753,2.97640974,0.48822160,1.84728656,0.00079076,0.03626421,0.02950212,0.21078694,0.15863263,0.66257183
0.14107054,2.93904924,0.48480591,1.82591378,0.00081207,0.03738409,0.02960350,0.21144378,0.15365521,0.64869095
0.14707354,2.89537618,0.48053010,1.80052847,0.00083108,0.03842828,0.02960724,0.21168296,0.14850594,0.63330351
0.15307654,2.84585866,0.47536487,1.77135450,0.00084742,0.03938761,0.02950822,0.21148847,0.14323917,0.61664753
0.15907954,2.79113817,0.46931928,1.73872674,0.00086075,0.04025364,0.02930397,0.21085416,0.13791404,0.59900031
0.16508254,2.73201348,0.46243981,1.70308371,0.00087082,0.04101861,0.02899481,0.20978376,0.13259322,0.58067076
0.17108554,2.66941930,0.45480820,1.66495668,0.00087738,0.04167550,0.02858377,0.20829070,0.12734157,0.56199078
0.17708854,2.60440038,0.44653786,1.62495538,0.00088031,0.04221800,0.02807653,0.20639767,0.12222474,0.54330601
0.18309155,2.53808185,0.43776918,1.58375066,0.00087952,0.04264058,0.02748117,0.20413592,0.11730782,0.52496631
0.18909455,2.47163651,0.42866394,1.54205486,0.00087501,0.04293848,0.02680792,0.20154442,0.11265392,0.50731620
0.19509755,2.40625023,0.41939886,1.50060015,0.00086687,0.04310789,0.02606873,0.19866874,0.10832282,0.49068540
0.20110055,2.34308635,0.41015873,1.46011581,0.00085526,0.04314595,0.02527689,0.19555983,0.10436963,0.47537997
0.20710355,2.28325031,0.40112932,1.42130516,0.00084040,0.04305092,0.02444650,0.19227265,0.10084365,0.46167404
0.21310655,2.22775569,0.39249026,1.38482287,0.00082261,0.04282226,0.02359201,0.18886463,0.09778716,0.44980251
0.21910955,2.17749281,0.38440827,1.35125378,0.00080224,0.04246073,0.02272766,0.18539421,0.09523449,0.43995477
0.22511256,2.13320110,0.37703106,1.32109378,0.00077970,0.04196847,0.02186707,0.18191923,0.09321114,0.43226976
0.23111556,2.09544622,0.37048191,1.29473380,0.00075545,0.04134904,0.02102271,0.17849551,0.09173319,0.42683236
0.23711856,2.06460303,0.36485550,1.27244749,0.00072995,0.04060745,0.02020558,0.17517549,0.09080679,0.42367127
0.24312156,2.04084492,0.36021484,1.25438312,0.00070369,0.03975012,0.01942484,0.17200701,0.09042800,0.42275851
0.24912456,2.02414028,0.35658961,1.24056027,0.00067714,0.03878479,0.01868761,0.16903236,0.09058276,0.42401044
0.25512756,2.01425610,0.35397591,1.23087129,0.00065073,0.03772043,0.01799885,0.16628764,0.09124725,0.42729034
0.26113057,2.01076882,0.35233744,1.22508765,0.00062490,0.03656707,0.01736125,0.16380226,0.09238835,0.43241258
0.26713357,2.01308192,0.35160802,1.22287088,0.00060000,0.03533561,0.01677534,0.16159891,0.09396449,0.43914803
0.27313657,2.02044960,0.35169522,1.22378751,0.00057634,0.03403760,0.01623961,0.15969371,0.09592661,0.44723081
0.27913957,2.03200557,0.35248515,1.22732756,0.00055418,0.03268503,0.01575069,0.15809664,0.09821945,0.45636604
0.28514257,2.04679561,0.35384787,1.23292543,0.00053368,0.03129010,0.01530368,0.15681224,0.10078287,0.46623823
0.29114557,2.06381263,0.35564329,1.23998241,0.00051495,0.02986497,0.01489242,0.15584036,0.10355340,0.47652033
0.29714857,2.08203246,0.35772728,1.24788970,0.00049803,0.02842158,0.01450989,0.15517710,0.10646583,0.48688276
0.30315158,2.10044906,0.35995760,1.25605082,0.00048287,0.02697142,0.01414853,0.15481566,0.10945479,0.49700243
0.30915458,2.11810732,0.36219942,1.26390243,0.00046939,0.02552544,0.01380067,0.15474722,0.11245632,0.50657126
0.31515758,2.13413230,0.36433006,1.27093263,0.00045742,0.02409383,0.01345879,0.15496156,0.11540935,0.51530391
0.32116058,2.14775366,0.36624299,1.27669600,0.00044677,0.02268602,0.01311590,0.15544758,0.11825704,0.52294462
0.32716358,2.15832437,0.36785056,1.28082480,0.00043721,0.02131053,0.01276575,0.15619353,0.12094793,0.52927276
0.33316658,2.16533324,0.36908576,1.28303605,0.00042848,0.01997498,0.01240312,0.15718699,0.12343686,0.53410710
0.33916958,2.16841100,0.36990271,1.28313430,0.00042030,0.01868606,0.01202387,0.15841464,0.12568571,0.53730866
0.34517259,2.16733017,0.37027610,1.28101040,0.00041241,0.01744955,0.01162513,0.15986175,0.12766381,0.53878212
0.35117559,2.16199921,0.37019958,1.27663651,0.00040455,0.01627031,0.01120529,0.16151155,0.12934822,0.53847590
0.35717859,2.15245180,0.36968343,1.27005806,0.00039647,0.01515239,0.01076402,0.16334449,0.13072363,0.53638098
0.36318159,2.13883222,0.36875157,1.26138323,0.00038795,0.01409900,0.01030215,0.16533753,0.13178219,0.53252863
0.36918459,2.12137812,0.36743823,1.25077088,0.00037882,0.01311263,0.00982167,0.16746341,0.13252307,0.52698740
0.37518759,2.10040195,0.36578453,1.23841779,0.00036893,0.01219506,0.00932549,0.16969023,0.13295193,0.51985930
0.38119060,2.07627225,0.36383529,1.22454599,0.00035818,0.01134751,0.00881740,0.17198119,0.13308024,0.51127577
0.38719360,2.04939609,0.36163609,1.20939100,0.00034653,0.01057065,0.00830181,0.17429470,0.13292459,0.50139347
0.39319660,2.02020360,0.35923105,1.19319164,0.00033396,0.00986473,0.00778367,0.17658486,0.13250597,0.49039002
0.39919960,1.98913541,0.35666125,1.17618199,0.00032052,0.00922969,0.00726828,0.17880235,0.13184903,0.47846019
0.40520260,1.95663349,0.35396397,1.15858568,0.00030628,0.00866525,0.00676114,0.18089573,0.13098141,0.46581229
0.41120560,1.92313574,0.35117280,1.14061282,0.00029136,0.00817102,0.00626783,0.18281305,0.12993318,0.45266512
0.41720860,1.88907405,0.34831851,1.12245945,0.00027592,0.00774667,0.00579391,0.18450384,0.12873632,0.43924538
0.42321161,1.85487571,0.34543066,1.10430931,0.00026012,0.00739203,0.00534481,0.18592126,0.12742427,0.42578552
0.42921461,1.82096745,0.34253973,1.08633743,0.00024416,0.00710722,0.00492578,0.18702439,0.12603165,0.41252202
0.43521761,1.78778126,0.33967968,1.06871525,0.00022826,0.00689279,0.00454184,0.18778049,0.12459393,0.39969387
0.44122061,1.75576122,0.33689059,1.05161642,0.00021264,0.00674980,0.00419771,0.18816711,0.12314731,0.38754133
0.44722361,1.72537008,0.33422124,1.03522272,0.00019751,0.00667994,0.00389784,0.18817395,0.12172846,0.37630449
0.45322661,1.69709471,0.33173130,1.01972938,0.00018310,0.00668555,0.00364636,0.18780424,0.12037439,0.36622172
0.45922961,1.67144937,0.32949302,1.00534925,0.00016960,0.00676968,0.00344705,0.18707571,0.11912217,0.35752785
0.46523262,1.64897583,0.32759199,0.99231501,0.00015723,0.00693600,0.00330336,0.18602085,0.11800866,0.35045169
0.47123562,1.63023983,0.32612702,0.98087928,0.00014615,0.00718878,0.00321836,0.18468661,0.11707011,0.34521315
0.47723862,1.61582323,0.32520886,0.97131190,0.00013652,0.00753271,0.00319470,0.18313331,0.11634164,0.34201960
0.48324162,1.60631178,0.32495774,0.96389468,0.00012849,0.00797269,0.00323460,0.18143292,0.11585656,0.34106160
0.48924462,1.60227858,0.32549976,0.95891316,0.00012216,0.00851362,0.00333974,0.17966666,0.11564562,0.34250808
0.49524762,1.60426354,0.32696209,0.95664600,0.00011762,0.00916005,0.00351121,0.17792211,0.11573605,0.34650099
0.50125063,1.61274973,0.32946729,0.95735211,0.00011495,0.00991584,0.00374943,0.17628974,0.11615059,0.35314957
0.50725363,1.62813753,0.33312683,0.96125627,0.00011417,0.01078379,0.00405402,0.17485926,0.11690636,0.36252468
0.51325663,1.65071771,0.33803414,0.96853377,0.00011532,0.01176517,0.00442376,0.17371572,0.11801379,0.37465307
0.51925963,1.68064513,0.34425753,0.97929514,0.00011839,0.01285940,0.00485642,0.17293569,0.11947557,0.38951234
0.52526263,1.71791434,0.35183335,0.99357162,0.00012336,0.01406361,0.00534872,0.17258371,0.12128570,0.40702653
0.53126563,1.76233885,0.36075976,1.01130252,0.00013019,0.01537231,0.00589626,0.17270903,0.12342874,0.42706302
0.53726863,1.81353559,0.37099154,1.03232522,0.00013885,0.01677716,0.00649344,0.17334304,0.12587931,0.44943072
0.54327164,1.87091590,0.38243627,1.05636878,0.00014927,0.01826669,0.00713350,0.17449740,0.12860187,0.47388017
0.54927464,1.93368431,0.39495226,1.08305168,0.00016140,0.01982633,0.00780850,0.17616303,0.13155097,0.50010563
0.55527764,2.00084591,0.40834846,1.11188439,0.00017520,0.02143839,0.00850942,0.17831005,0.13467181,0.52774922
0.56128064,2.07122280,0.42238650,1.14227692,0.00019061,0.02308224,0.00922630,0.18088871,0.13790125,0.55640750
0.56728364,2.14347964,0.43678495,1.17355143,0.00020760,0.02473465,0.00994837,0.18383129,0.14116934,0.58564014
0.57328664,2.21615775,0.45122584,1.20495966,0.00022619,0.02637023,0.01066432,0.18705492,0.14440112,0.61498065
0.57928964,2.28771689,0.46536309,1.23570465,0.00024638,0.02796202,0.01136256,0.19046524,0.14751888,0.64394903
0.58529265,2.35658321,0.47883278,1.26496592,0.00026824,0.02948218,0.01203147,0.19396063,0.15044461,0.67206566
0.59129565,2.42120148,0.49126475,1.29192721,0.00029188,0.03090275,0.01265983,0.19743696,0.15310274,0.69886620
0.59729865,2.48008951,0.50229509,1.31580547,0.00031744,0.03219650,0.01323707,0.20079257,0.15542280,0.72391676
0.60330165,2.53189210,0.51157903,1.33587981,0.00034514,0.03333780,0.01375364,0.20393315,0.15734213,0.74682870
0.60930465,2.57543230,0.51880359,1.35151913,0.00037522,0.03430346,0.01420138,0.20677647,0.15880838,0.76727239
0.61530765,2.60975708,0.52369947,1.36220696,0.00040802,0.03507349,0.01457375,0.20925647,0.15978164,0.78498922
0.62131066,2.63417546,0.52605161,1.36756235,0.00044388,0.03563187,0.01486611,0.21132669,0.16023613,0.79980128
0.62731366,2.64828679,0.52570790,1.36735568,0.00048322,0.03596708,0.01507591,0.21296276,0.16016144,0.81161803
0.63331666,2.65199778,0.52258563,1.36151872,0.00052649,0.03607253,0.01520281,0.21416384,0.15956308,0.82043967
0.63931966,2.64552725,0.51667547,1.35014817,0.00057416,0.03594688,0.01524872,0.21495285,0.15846235,0.82635682
0.64532266,2.62939807,0.50804267,1.33350267,0.00062673,0.03559405,0.01521774,0.21537562,0.15689562,0.82954641
0.65132566,2.60441669,0.49682551,1.31199329,0.00068468,0.03502311,0.01511611,0.21549881,0.15491287,0.83026402
0.65732866,2.57164106,0.48323114,1.28616801,0.00074847,0.03424802,0.01495192,0.21540688,0.15257578,0.82883271
0.66333167,2.53233843,0.46752889,1.25669092,0.00081852,0.03328714,0.01473496,0.21519811,0.14995512,0.82562905
0.66933467,2.48793498,0.45004153,1.22431710,0.00089520,0.03216260,0.01447630,0.21497993,0.14712801,0.82106679
0.67533767,2.43995982,0.43113486,1.18986446,0.00097876,0.03089956,0.01418802,0.21486390,0.14417467,0.81557909
0.68134067,2.38998586,0.41120599,1.15418386,0.00106939,0.02952541,0.01388274,0.21496034,0.14117536,0.80960002
0.68734367,2.33957033,0.39067104,1.11812875,0.00116711,0.02806888,0.01357331,0.21537314,0.13820712,0.80354637
0.69334667,2.29019781,0.36995263,1.08252587,0.00127184,0.02655915,0.01327231,0.21619482,0.13534096,0.79780049
0.69934967,2.24322813,0.34946776,1.04814804,0.00138332,0.02502503,0.01299178,0.21750219,0.13263921,0.79269513
0.70535268,2.19985140,0.32961641,1.01569033,0.00150113,0.02349410,0.01274279,0.21935270,0.13015347,0.78850090
0.71135568,2.16105195,0.31077143,0.98575025,0.00162467,0.02199205,0.01253521,0.22178173,0.12792308,0.78541694
0.71735868,2.12758240,0.29326986,0.95881280,0.00175320,0.02054206,0.01237742,0.22480083,0.12597416,0.78356522
0.72336168,2.09994853,0.27740603,0.93524047,0.00188577,0.01916434,0.01227614,0.22839704,0.12431934,0.78298863
0.72936468,2.07840510,0.26342646,0.91526858,0.00202131,0.01787576,0.01223633,0.23253328,0.12295811,0.78365281
0.73536768,2.06296219,0.25152673,0.89900552,0.00215856,0.01668970,0.01226111,0.23714962,0.12187773,0.78545172
0.74137069,2.05340118,0.24185003,0.88643770,0.00229618,0.01561599,0.01235177,0.24216558,0.12105469,0.78821622
0.74737369,2.04929901,0.23448765,0.87743858,0.00243269,0.01466097,0.01250785,0.24748309,0.12045656,0.79172550
0.75337669,2.05005913,0.22948080,0.87178106,0.00256653,0.01382769,0.01272721,0.25299007,0.12004417,0.79572043
0.75937969,2.05494745,0.22682393,0.86915251,0.00269611,0.01311621,0.01300626,0.25856446,0.11977403,0.79991827
0.76538269,2.06313115,0.22646899,0.86917161,0.00281980,0.01252398,0.01334007,0.26407844,0.11960069,0.80402790
0.77138569,2.07371868,0.22833056,0.87140612,0.00293600,0.01204629,0.01372265,0.26940276,0.11947924,0.80776487
0.77738869,2.08579913,0.23229154,0.87539093,0.00304313,0.01167671,0.01414719,0.27441091,0.11936749,0.81086553
0.78339170,2.09847922,0.23820901,0.88064559,0.00313972,0.01140764,0.01460625,0.27898312,0.11922802,0.81309956
0.78939470,2.11091676,0.24592024,0.88669083,0.00322440,0.01123080,0.01509209,0.28300985,0.11902980,0.81428062
0.79539770,2.12234932,0.25524840,0.89306346,0.00329596,0.01113769,0.01559686,0.28639493,0.11874950,0.81427431
0.80140070,2.13211749,0.26600796,0.89932941,0.00335334,0.01112006,0.01611283,0.28905802,0.11837239,0.81300362
0.80740370,2.13968200,0.27800943,0.90509457,0.00339571,0.01117031,0.01663263,0.29093660,0.11789266,0.81045137
0.81340670,2.14463477,0.29106355,0.91001338,0.00342246,0.01128179,0.01714943,0.29198718,0.11731352,0.80665991
0.81940970,2.14670373,0.30498463,0.91379498,0.00343322,0.01144911,0.01765707,0.29218598,0.11664666,0.80172803
0.82541271,2.14575182,0.31959301,0.91620710,0.00342785,0.01166828,0.01815021,0.29152894,0.11591150,0.79580543
0.83141571,2.14177059,0.33471684,0.91707780,0.00340649,0.01193682,0.01862439,0.29003121,0.11513398,0.78908496
0.83741871,2.13486913,0.35019288,0.91629505,0.00336955,0.01225372,0.01907609,0.28772598,0.11434519,0.78179314
0.84342171,2.12525898,0.36586666,0.91380466,0.00331764,0.01261940,0.01950273,0.28466301,0.11357967,0.77417937
0.84942471,2.11323605,0.38159191,0.90960650,0.00325164,0.01303546,0.01990264,0.28090658,0.11287368,0.76650428
0.85542771,2.09916028,0.39722950,0.90374955,0.00317262,0.01350446,0.02027498,0.27653326,0.11226334,0.75902776
0.86143072,2.08343422,0.41264595,0.89632591,0.00308183,0.01402957,0.02061963,0.27162930,0.11178282,0.75199719
0.86743372,2.06648123,0.42771176,0.88746406,0.00298065,0.01461419,0.02093710,0.26628800,0.11146263,0.74563629
0.87343672,2.04872447,0.44229968,0.87732185,0.00287061,0.01526150,0.02122831,0.26060691,0.11132800,0.74013515
0.87943972,2.03056732,0.45628315,0.86607927,0.00275327,0.01597404,0.02149447,0.25468507,0.11139761,0.73564170
0.88544272,2.01237622,0.46953500,0.85393145,0.00263024,0.01675325,0.02173690,0.24862045,0.11168251,0.73225509
0.89144572,1.99446650,0.48192670,0.84108208,0.00250310,0.01759907,0.02195683,0.24250749,0.11218538,0.73002120
0.89744872,1.97709172,0.49332815,0.82773747,0.00237341,0.01850962,0.02215530,0.23643492,0.11290025,0.72893046
0.90345173,1.96043706,0.50360823,0.81410157,0.00224263,0.01948087,0.02233297,0.23048400,0.11381248,0.72891811
0.90945473,1.94461688,0.51263608,0.80037182,0.00211211,0.02050653,0.02249005,0.22472710,0.11489928,0.72986689
0.91545773,1.92967651,0.52028312,0.78673630,0.00198307,0.02157796,0.02262623,0.21922667,0.11613049,0.73161200
0.92146073,1.91559812,0.52642579,0.77337192,0.00185658,0.02268428,0.02274070,0.21403474,0.11746982,0.73394825
0.92746373,1.90231047,0.53094894,0.76044379,0.00173355,0.02381256,0.02283212,0.20919281,0.11887637,0.73663904
0.93346673,1.88970178,0.53374965,0.74810572,0.00161471,0.02494821,0.02289875,0.20473220,0.12030641,0.73942673
0.93946973,1.87763527,0.53474131,0.73650164,0.00150064,0.02607543,0.02293860,0.20067471,0.12171535,0.74204413
0.94547274,1.86596645,0.53385787,0.72576789,0.00139174,0.02717783,0.02294955,0.19703375,0.12305977,0.74422644
0.95147574,1.85456129,0.53105781,0.71603598,0.00128830,0.02823912,0.02292959,0.19381555,0.12429958,0.74572321
0.95747874,1.84331424,0.52632774,0.70743582,0.00119045,0.02924385,0.02287709,0.19102071,0.12539994,0.74630984
0.96348174,1.83216532,0.51968539,0.70009894,0.00109824,0.03017817,0.02279096,0.18864575,0.12633314,0.74579794
0.96948474,1.82111502,0.51118173,0.69416148,0.00101159,0.03103061,0.02267097,0.18668466,0.12708016,0.74404435
0.97548774,1.81023651,0.50090198,0.68976675,0.00093040,0.03179276,0.02251793,0.18513042,0.12763191,0.74095816
0.98149075,1.79968420,0.48896561,0.68706692,0.00085449,0.03245993,0.02233387,0.18397630,0.12799007,0.73650571
0.98749375,1.78969811,0.47552495,0.68622383,0.00078367,0.03303154,0.02212221,0.18321698,0.12816756,0.73071307
0.99349675,1.78060387,0.46076265,0.68740854,0.00071773,0.03351155,0.02188778,0.18284931,0.12818848,0.72366622
0.99949975,1.77280785,0.44488791,0.69079952,0.00065650,0.03390853,0.02163685,0.18287287,0.12808766,0.71550867
1.00550275,1.76678786,0.42813162,0.69657954,0.00059979,0.03423561,0.02137703,0.18329009,0.12790978,0.70643689
1.01150575,1.76307932,0.41074063,0.70493111,0.00054747,0.03451022,0.02111716,0.18410605,0.12770802,0.69669360
1.01750875,1.76225769,0.39297124,0.71603055,0.00049945,0.03475362,0.02086697,0.18532801,0.12754247,0.68655931
1.02351176,1.76491759,0.37508238,0.73004096,0.00045568,0.03499023,0.02063689,0.18696458,0.12747823,0.67634252
1.02951476,1.77164950,0.35732850,0.74710417,0.00041617,0.03524683,0.02043761,0.18902478,0.12758329,0.66636889
1.03551776,1.78301496,0.33995270,0.76733210,0.00038100,0.03555157,0.02027971,0.19151674,0.12792629,0.65696994
1.04152076,1.79952131,0.32318021,0.79079779,0.00035029,0.03593297,0.02017320,0.19444649,0.12857433,0.64847155
1.04752376,1.82159691,0.30721258,0.81752647,0.00032422,0.03641881,0.02012715,0.19781659,0.12959068,0.64118294
1.05352676,1.84956795,0.29222277,0.84748730,0.00030305,0.03703504,0.02014924,0.20162488,0.13103277,0.63538623
1.05952976,1.88363786,0.27835132,0.88058598,0.00028708,0.03780472,0.02024545,0.20586332,0.13295028,0.63132709
1.06553277,1.92387020,0.26570377,0.91665892,0.00027669,0.03874710,0.02041968,0.21051710,0.13538347,0.62920669
1.07153577,1.97017581,0.25434932,0.95546920,0.00027228,0.03987679,0.02067362,0.21556393,0.13836180,0.62917527
1.07753877,2.02230492,0.24432086,0.99670483,0.00027433,0.04120308,0.02100654,0.22097373,0.14190298,0.63132725
1.08354177,2.07984464,0.23561619,1.03997957,0.00028337,0.04272951,0.02141532,0.22670863,0.14601218,0.63569828
1.08954477,2.14222213,0.22820047,1.08483646,0.00029994,0.04445360,0.02189445,0.23272342,0.15068176,0.64226397
1.09554777,2.20871347,0.22200961,1.13075428,0.00032463,0.04636677,0.02243622,0.23896632,0.15589124,0.65094046
1.10155078,2.27845804,0.21695452,1.17715676,0.00035802,0.04845456,0.02303094,0.24538015,0.16160769,0.66158666
1.10755378,2.35047804,0.21292587,1.22342450,0.00040071,0.05069696,0.02366724,0.25190389,0.16778633,0.67400808
1.11355678,2.42370249,0.20979933,1.26890917,0.00045325,0.05306892,0.02433244,0.25847440,0.17437152,0.68796205
1.11955978,2.49699489,0.20744081,1.31294964,0.00051615,0.05554108,0.02501296,0.26502845,0.18129797,0.70316418
1.12556278,2.56918348,0.20571167,1.35488944,0.00058982,0.05808052,0.02569466,0.27150479,0.18849206,0.71929576
1.13156578,2.63909310,0.20447352,1.39409481,0.00067458,0.06065167,0.02636334,0.27784624,0.19587350,0.73601200
1.13756878,2.70557721,0.20359256,1.42997278,0.00077059,0.06321720,0.02700500,0.28400162,0.20335692,0.75295069
1.14357179,2.76754903,0.20294325,1.46198829,0.00087782,0.06573894,0.02760630,0.28992749,0.21085369,0.76974112
1.14957479,2.82401042,0.20241118,1.48967982,0.00099606,0.06817880,0.02815473,0.29558950,0.21827359,0.78601302
1.15557779,2.87407739,0.20189515,1.51267263,0.00112482,0.07049959,0.02863893,0.30096332,0.22552664,0.80140518
1.16158079,2.91700126,0.20130839,1.53068908,0.00126337,0.07266579,0.02904881,0.30603500,0.23252469,0.81557356
1.16758379,2.95218466,0.20057901,1.54355549,0.00141069,0.07464424,0.02937568,0.31080082,0.23918301,0.82819875
1.17358679,2.97919173,0.19964968,1.55120525,0.00156544,0.07640465,0.02961230,0.31526646,0.24542169,0.83899244
1.17958979,2.99775232,0.19847671,1.55367796,0.00172601,0.07792012,0.02975289,0.31944564,0.25116687,0.84770286
1.18559280,3.00776004,0.19702869,1.55111459,0.00189049,0.07916745,0.02979311,0.32335818,0.25635180,0.85411907
1.19159580,3.00926460,0.19528472,1.54374896,0.00205672,0.08012741,0.02972998,0.32702761,0.26091762,0.85807394
1.19759880,3.00245872,0.19323251,1.53189588,0.00222231,0.08078489,0.02956188,0.33047848,0.26481401,0.85944595
1.20360180,2.98766063,0.19086646,1.51593654,0.00238467,0.08112895,0.02928840,0.33373338,0.26799952,0.85815963
1.20960480,2.96529298,0.18818577,1.49630179,0.00254112,0.08115288,0.02891034,0.33681005,0.27044175,0.85418486
1.21560780,2.93585926,0.18519289,1.47345415,0.00268891,0.08085409,0.02842962,0.33971850,0.27211727,0.84753501
1.22161081,2.89991898,0.18189215,1.44786942,0.00282533,0.08023404,0.02784922,0.34245850,0.27301136,0.83826410
1.22761381,2.85806291,0.17828888,1.42001863,0.00294777,0.07929808,0.02717316,0.34501758,0.27311763,0.82646313
1.23361681,2.81088926,0.17438878,1.39035131,0.00305380,0.07805530,0.02640648,0.34736956,0.27243741,0.81225575
1.23961981,2.75898228,0.17019776,1.35928070,0.00314127,0.07651828,0.02555517,0.34947391,0.27097916,0.79579344
1.24562281,2.70289387,0.16572210,1.32717163,0.00320834,0.07470289,0.02462617,0.35127587,0.26875770,0.77725040
1.25162581,2.64312916,0.16096885,1.29433143,0.00325362,0.07262799,0.02362729,0.35270743,0.26579351,0.75681840
1.25762881,2.58013644,0.15594647,1.26100440,0.00327612,0.07031514,0.02256720,0.35368920,0.26211200,0.73470168
1.26363182,2.51430180,0.15066555,1.22736977,0.00327536,0.06778828,0.02145529,0.35413306,0.25774287,0.71111222
1.26963482,2.44594842,0.14513957,1.19354325,0.00325140,0.06507337,0.02030159,0.35394548,0.25271949,0.68626534
1.27563782,2.37534042,0.13938565,1.15958190,0.00320475,0.06219796,0.01911664,0.35303145,0.24707849,0.66037592
1.28164082,2.30269064,0.13342506,1.12549194,0.00313648,0.05919083,0.01791133,0.35129874,0.24085938,0.63365527
1.28764382,2.22817186,0.12728368,1.09123906,0.00304808,0.05608152,0.01669673,0.34866243,0.23410434,0.60630869
1.29364682,2.15193057,0.12099212,1.05676042,0.00294148,0.05289992,0.01548389,0.34504934,0.22685811,0.57853378
1.29964982,2.07410243,0.11458574,1.02197787,0.00281899,0.04967577,0.01428367,0.34040229,0.21916798,0.55051943
1.30565283,1.99482843,0.10810428,0.98681149,0.00268321,0.04643830,0.01310656,0.33468385,0.21108389,0.52244547
1.31165583,1.91427071,0.10159144,0.95119281,0.00253696,0.04321578,0.01196247,0.32787953,0.20265849,0.49448295
1.31765883,1.83262723,0.09509422,0.91507694,0.00238323,0.04003512,0.01086062,0.32000013,0.19394726,0.46679481
1.32366183,1.75014429,0.08866209,0.87845308,0.00222512,0.03692161,0.00980942,0.31108324,0.18500855,0.43953694
1.32966483,1.66712639,0.08234622,0.84135286,0.00206573,0.03389862,0.00881636,0.30119371,0.17590353,0.41285945
1.33566783,1.58394267,0.07619860,0.80385623,0.00190815,0.03098739,0.00788801,0.29042314,0.16669604,0.38690795
1.34167084,1.50102985,0.07027122,0.76609447,0.00175540,0.02820693,0.00702998,0.27888841,0.15745223,0.36182484
1.34767384,1.41889132,0.06461538,0.72825053,0.00161040,0.02557393,0.00624702,0.26672924,0.14824012,0.33775038
1.35367684,1.33809258,0.05928111,0.69055653,0.00147593,0.02310281,0.00554306,0.25410506,0.13912893,0.31482347
1.35967984,1.25925328,0.05431667,0.65328884,0.00135466,0.02080577,0.00492132,0.24119109,0.13018824,0.29318213
1.36568284,1.18303631,0.04976829,0.61676088,0.00124911,0.01869299,0.00438450,0.22817403,0.12148706,0.27296355
1.37168584,1.11013442,0.04568003,0.58131428,0.00116172,0.01677278,0.00393492,0.21524744,0.11309278,0.25430368
1.37768884,1.04125514,0.04209369,0.54730869,0.00109479,0.01505181,0.00357466,0.20260700,0.10507003,0.23733652
1.38369185,0.97710463,0.03904894,0.51511092,0.00105057,0.01353541,0.00330575,0.19044582,0.09747960,0.22219290
1.38969485,0.91837112,0.03658342,0.48508383,0.00103123,0.01222779,0.00313029,0.17895005,0.09037736,0.20899895
1.39569785,0.86570872,0.03473282,0.45757556,0.00103891,0.01113229,0.00305060,0.16829482,0.08381323,0.19787431
1.40170085,0.81972199,0.03353103,0.43290934,0.00107570,0.01025161,0.00306926,0.15864070,0.07783043,0.18893005
1.40770385,0.78095192,0.03301008,0.41137456,0.00114365,0.00958800,0.00318915,0.15013069,0.07246473,0.18226642
1.41370685,0.74986350,0.03320003,0.39321893,0.00124475,0.00914334,0.00341345,0.14288788,0.06774405,0.17797051
1.41970985,0.72683517,0.03412863,0.37864237,0.00138088,0.00891924,0.00374551,0.13701363,0.06368817,0.17611380
1.42571286,0.71215029,0.03582084,0.36779226,0.00155378,0.00891695,0.00418875,0.13258640,0.06030868,0.17674982
1.43171586,0.70599048,0.03829812,0.36076039,0.00176496,0.00913730,0.00474646,0.12966111,0.05760917,0.17991172
1.43771886,0.70843086,0.04157750,0.35758122,0.00201563,0.00958050,0.00542148,0.12826888,0.05558555,0.18561008
1.44372186,0.71943697,0.04567051,0.35823161,0.00230660,0.01024586,0.00621599,0.12841726,0.05422646,0.19383083
1.44972486,0.73886318,0.05058198,0.36263156,0.00263814,0.01113147,0.00713111,0.13009069,0.05351391,0.20453336
1.45572786,0.76645253,0.05630866,0.37064592,0.00300993,0.01223382,0.00816652,0.13325119,0.05342383,0.21764902
1.46173087,0.80183776,0.06283794,0.38208686,0.00342090,0.01354740,0.00932018,0.13783925,0.05392675,0.23307987
1.46773387,0.84454345,0.07014652,0.39671694,0.00386914,0.01506428,0.01058790,0.14377480,0.05498839,0.25069794
1.47373687,0.89398940,0.07819926,0.41425261,0.00435182,0.01677371,0.01196304,0.15095831,0.05657021,0.27034494
