energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.98649325,4.16235861,0.02728157,0.68706053,2.33947431,2.67552345,1.45709272,0.00000000,0.21083464,0.00968494
-2.98049025,4.10305973,0.02578524,0.68836100,2.25519070,2.64703338,1.40590742,0.00000000,0.20540295,0.00949397
-2.97448724,4.06438878,0.02438525,0.69342303,2.18242818,2.63295397,1.36208993,0.00000000,0.20126812,0.00933263
-2.96848424,4.04587396,0.02308530,0.70222261,2.12120036,2.63302111,1.32533919,0.00000000,0.19842504,0.00920033
-2.96248124,4.04666184,0.02188684,0.71466386,2.07124870,2.64671883,1.29523397,0.00000000,0.19684256,0.00909568
-2.95647824,4.06555203,0.02078931,0.73058315,2.03206547,2.67329720,1.27125216,0.00000000,0.19646543,0.00901665
-2.95047524,4.10103912,0.01979050,0.74975448,2.00292337,2.71179483,1.25279166,0.00000000,0.19721685,0.00896064
-2.94447224,4.15136002,0.01888691,0.77189616,1.98291016,2.76106483,1.23919198,0.00000000,0.19900157,0.00892462
-2.93846923,4.21454468,0.01807407,0.79667823,1.97096662,2.81980339,1.22975577,0.00000000,0.20170951,0.00890527
-2.93246623,4.28846833,0.01734691,0.82373040,1.96592644,2.88657983,1.22376969,0.00000000,0.20521951,0.00889907
-2.92646323,4.37090342,0.01670008,0.85265024,1.96655612,2.95986723,1.22052384,0.00000000,0.20940333,0.00890247
-2.92046023,4.45956996,0.01612818,0.88301126,1.97159383,3.03807293,1.21932947,0.00000000,0.21412959,0.00891196
-2.91445723,4.55218274,0.01562599,0.91437072,1.97978578,3.11956803,1.21953437,0.00000000,0.21926764,0.00892416
-2.90845423,4.64649474,0.01518864,0.94627703,1.98991912,3.20271562,1.22053586,0.00000000,0.22469104,0.00893594
-2.90245123,4.74033597,0.01481173,0.97827655,2.00085078,3.28589712,1.22179119,0.00000000,0.23028085,0.00894443
-2.89644822,4.83164728,0.01449135,1.00991993,2.01153136,3.36753665,1.22282526,0.00000000,0.23592831,0.00894711
-2.89044522,4.91850918,0.01422408,1.04076769,2.02102419,3.44612322,1.22323579,0.00000000,0.24153709,0.00894182
-2.88444222,4.99916559,0.01400700,1.07039545,2.02851913,3.52023077,1.22269605,0.00000000,0.24702493,0.00892677
-2.87843922,5.07204288,0.01383753,1.09839859,2.03334132,3.58853607,1.22095524,0.00000000,0.25232462,0.00890055
-2.87243622,5.13576432,0.01371344,1.12439660,2.03495522,3.64983449,1.21783696,0.00000000,0.25738444,0.00886215
-2.86643322,5.18916057,0.01363262,1.14803725,2.03296418,3.70305390,1.21323565,0.00000000,0.26216796,0.00881090
-2.86043022,5.23127643,0.01359306,1.16900045,2.02710610,3.74726660,1.20711168,0.00000000,0.26665317,0.00874651
-2.85442721,5.26137420,0.01359268,1.18700213,2.01724581,3.78169940,1.19948496,0.00000000,0.27083126,0.00866897
-2.84842421,5.27893420,0.01362922,1.20179796,2.00336460,3.80574183,1.19042758,0.00000000,0.27470479,0.00857861
-2.84242121,5.28365240,0.01370021,1.21318701,1.98554769,3.81895255,1.18005559,0.00000000,0.27828557,0.00847600
-2.83641821,5.27543557,0.01380283,1.22101511,1.96397022,3.82106355,1.16852029,0.00000000,0.28159227,0.00836194
-2.83041521,5.25439412,0.01393390,1.22517807,1.93888226,3.81198239,1.15599910,0.00000000,0.28464787,0.00823744
-2.82441221,5.22083247,0.01408985,1.22562426,1.91059358,3.79179199,1.14268649,0.00000000,0.28747706,0.00810368
-2.81840920,5.17523736,0.01426673,1.22235670,1.87945854,3.76074794,1.12878498,0.00000000,0.29010377,0.00796198
-2.81240620,5.11826384,0.01446023,1.21543416,1.84586166,3.71927316,1.11449668,0.00000000,0.29254885,0.00781375
-2.80640320,5.05071927,0.01466569,1.20497137,1.81020416,3.66794963,1.10001538,0.00000000,0.29482809,0.00766048
-2.80040020,4.97354526,0.01487824,1.19113789,1.77289185,3.60750732,1.08551970,0.00000000,0.29695061,0.00750369
-2.79439720,4.88779778,0.01509281,1.17415565,1.73432457,3.53881015,1.07116720,0.00000000,0.29891776,0.00734491
-2.78839420,4.79462574,0.01530427,1.15429511,1.69488727,3.46283905,1.05708987,0.00000000,0.30072248,0.00718565
-2.78239120,4.69524815,0.01550749,1.13186987,1.65494289,3.38067251,1.04339111,0.00000000,0.30234930,0.00702738
-2.77638819,4.59093053,0.01569753,1.10722988,1.61482695,3.29346471,1.03014421,0.00000000,0.30377479,0.00687147
-2.77038519,4.48296076,0.01586967,1.08075335,1.57484382,3.20242178,1.01739244,0.00000000,0.30496863,0.00671922
-2.76438219,4.37262501,0.01601961,1.05283761,1.53526456,3.10877674,1.00515075,0.00000000,0.30589512,0.00657182
-2.75837919,4.26118436,0.01614352,1.02388901,1.49632604,3.01376373,0.99340901,0.00000000,0.30651509,0.00643031
-2.75237619,4.14985265,0.01623822,0.99431252,1.45823134,2.91859223,0.98213657,0.00000000,0.30678808,0.00629565
-2.74637319,4.03977606,0.01630123,0.96450102,1.42115101,2.82442211,0.97128800,0.00000000,0.30667487,0.00616861
-2.74037019,3.93201525,0.01633086,0.93482507,1.38522512,2.73234023,0.96080976,0.00000000,0.30613987,0.00604987
-2.73436718,3.82753026,0.01632632,0.90562323,1.35056576,2.64333938,0.95064739,0.00000000,0.30515368,0.00593995
-2.72836418,3.72716885,0.01628774,0.87719359,1.31725994,2.55830034,0.94075295,0.00000000,0.30369536,0.00583926
-2.72236118,3.63165841,0.01621621,0.84978674,1.28537256,2.47797747,0.93109238,0.00000000,0.30175444,0.00574811
-2.71635818,3.54160173,0.01611377,0.82360050,1.25494945,2.40298867,0.92165223,0.00000000,0.29933261,0.00566667
-2.71035518,3.45747669,0.01598336,0.79877672,1.22602034,2.33380956,0.91244563,0.00000000,0.29644487,0.00559506
-2.70435218,3.37963958,0.01582881,0.77540015,1.19860164,2.27077251,0.90351699,0.00000000,0.29312025,0.00553329
-2.69834917,3.30833193,0.01565468,0.75349953,1.17269910,2.21407002,0.89494521,0.00000000,0.28940187,0.00548132
-2.69234617,3.24369034,0.01546620,0.73305090,1.14831019,2.16376251,0.88684525,0.00000000,0.28534655,0.00543905
-2.68634317,3.18575875,0.01526906,0.71398277,1.12542645,2.11978983,0.87936774,0.00000000,0.28102377,0.00540632
-2.68034017,3.13450243,0.01506928,0.69618309,1.10403556,2.08198601,0.87269674,0.00000000,0.27651421,0.00538292
-2.67433717,3.08982297,0.01487303,0.67950763,1.08412336,2.05009641,0.86704557,0.00000000,0.27190780,0.00536860
-2.66833417,3.05157350,0.01468635,0.66378934,1.06567581,2.02379633,0.86265077,0.00000000,0.26730147,0.00536307
-2.66233117,3.01957332,0.01451507,0.64884830,1.04868086,2.00271032,0.85976451,0.00000000,0.26279666,0.00536598
-2.65632816,2.99362122,0.01436449,0.63450177,1.03313028,1.98643106,0.85864554,0.00000000,0.25849664,0.00537693
-2.65032516,2.97350688,0.01423927,0.62057394,1.01902149,1.97453703,0.85954917,0.00000000,0.25450387,0.00539547
-2.64432216,2.95901981,0.01414324,0.60690485,1.00635925,1.96660823,0.86271655,0.00000000,0.25091749,0.00542108
-2.63831916,2.94995552,0.01407927,0.59335823,0.99515735,1.96223920,0.86836363,0.00000000,0.24783095,0.00545317
-2.63231616,2.94611881,0.01404917,0.57982779,0.98544007,1.96104890,0.87667046,0.00000000,0.24533002,0.00549110
-2.62631316,2.94732401,0.01405361,0.56624187,0.97724349,1.96268733,0.88777094,0.00000000,0.24349112,0.00553414
-2.62031016,2.95339267,0.01409213,0.55256618,0.97061648,1.96683860,0.90174380,0.00000000,0.24238014,0.00558151
-2.61430715,2.96414875,0.01416319,0.53880465,0.96562131,1.97322084,0.91860492,0.00000000,0.24205171,0.00563236
-2.60830415,2.97941211,0.01426416,0.52499832,0.96233389,1.98158311,0.93830153,0.00000000,0.24254894,0.00568580
-2.60230115,2.99899067,0.01439155,0.51122251,0.96084335,1.99170001,0.96070846,0.00000000,0.24390358,0.00574090
-2.59629815,3.02267202,0.01454105,0.49758238,0.96125114,2.00336439,0.98562674,0.00000000,0.24613666,0.00579670
-2.59029515,3.05021513,0.01470780,0.48420716,0.96366936,2.01637909,1.01278463,0.00000000,0.24925934,0.00585226
-2.58429215,3.08134275,0.01488654,0.47124334,0.96821843,2.03054827,1.04184106,0.00000000,0.25327406,0.00590662
-2.57828914,3.11573516,0.01507186,0.45884718,0.97502395,2.04566917,1.07239154,0.00000000,0.25817579,0.00595888
-2.57228614,3.15302556,0.01525838,0.44717686,0.98421277,2.06152482,1.10397626,0.00000000,0.26395327,0.00600821
-2.56628314,3.19279760,0.01544101,0.43638466,0.99590839,2.07787831,1.13609020,0.00000000,0.27059014,0.00605382
-2.56028014,3.23458500,0.01561509,0.42660945,1.01022552,2.09446902,1.16819490,0.00000000,0.27806579,0.00609505
-2.55427714,3.27787347,0.01577659,0.41796989,1.02726405,2.11101095,1.19973146,0.00000000,0.28635595,0.00613132
-2.54827414,3.32210470,0.01592222,0.41055840,1.04710256,2.12719340,1.23013437,0.00000000,0.29543276,0.00616216
-2.54227114,3.36668216,0.01604954,0.40443642,1.06979132,2.14268373,1.25884568,0.00000000,0.30526449,0.00618723
-2.53626813,3.41097841,0.01615698,0.39963079,1.09534527,2.15713213,1.28532900,0.00000000,0.31581466,0.00620629
-2.53026513,3.45434358,0.01624385,0.39613163,1.12373702,2.17017796,1.30908281,0.00000000,0.32704077,0.00621921
-2.52426213,3.49611443,0.01631029,0.39389161,1.15489015,2.18145736,1.32965274,0.00000000,0.33889257,0.00622594
-2.51825913,3.53562390,0.01635718,0.39282659,1.18867338,2.19061156,1.34664230,0.00000000,0.35131013,0.00622652
-2.51225613,3.57221048,0.01638600,0.39281772,1.22489553,2.19729552,1.35972186,0.00000000,0.36422161,0.00622102
-2.50625313,3.60522745,0.01639870,0.39371474,1.26330207,2.20118633,1.36863545,0.00000000,0.37754116,0.00620957
-2.50025013,3.63405158,0.01639748,0.39534037,1.30357325,2.20199110,1.37320553,0.00000000,0.39116694,0.00619227
-2.49424712,3.65809143,0.01638464,0.39749568,1.34532438,2.19945404,1.37333532,0.00000000,0.40497962,0.00616921
-2.48824412,3.67679511,0.01636238,0.39996614,1.38810835,2.19336230,1.36900905,0.00000000,0.41884136,0.00614047
-2.48224112,3.68965768,0.01633261,0.40252817,1.43142078,2.18355076,1.36029007,0.00000000,0.43259569,0.00610603
-2.47623812,3.69622840,0.01629682,0.40495598,1.47470772,2.16990541,1.34731717,0.00000000,0.44606831,0.00606582
-2.47023512,3.69611787,0.01625597,0.40702837,1.51737613,2.15236568,1.33029922,0.00000000,0.45906881,0.00601969
-2.46423212,3.68900534,0.01621038,0.40853541,1.55880681,2.13092553,1.30950869,0.00000000,0.47139368,0.00596740
-2.45822911,3.67464621,0.01615974,0.40928465,1.59836976,2.10563377,1.28527415,0.00000000,0.48283025,0.00590867
-2.45222611,3.65287987,0.01610309,0.40910671,1.63544136,2.07659347,1.25797228,0.00000000,0.49316172,0.00584312
-2.44622311,3.62363773,0.01603896,0.40786018,1.66942311,2.04396098,1.22801967,0.00000000,0.50217306,0.00577038
-2.44022011,3.58695135,0.01596542,0.40543550,1.69976113,2.00794439,1.19586461,0.00000000,0.50965755,0.00569004
-2.43421711,3.54296029,0.01588031,0.40175800,1.72596578,1.96880186,1.16197932,0.00000000,0.51542377,0.00560173
-2.42821411,3.49191953,0.01578143,0.39678978,1.74763067,1.92683961,1.12685265,0.00000000,0.51930268,0.00550512
-2.42221111,3.43420572,0.01566678,0.39053057,1.76445025,1.88240983,1.09098339,0.00000000,0.52115451,0.00540002
-2.41620810,3.37032199,0.01553485,0.38301761,1.77623509,1.83590839,1.05487436,0.00000000,0.52087516,0.00528632
-2.41020510,3.30090076,0.01538485,0.37432447,1.78292431,1.78777219,1.01902713,0.00000000,0.51840168,0.00516410
-2.40420210,3.22670394,0.01521702,0.36455905,1.78459443,1.73847624,0.98393751,0.00000000,0.51371671,0.00503365
-2.39819910,3.14862022,0.01503286,0.35386073,1.78146409,1.68853018,0.95009148,0.00000000,0.50685154,0.00489545
-2.39219610,3.06765908,0.01483538,0.34239695,1.77389436,1.63847423,0.91796165,0.00000000,0.49788768,0.00475024
-2.38619310,2.98494134,0.01462924,0.33035919,1.76238452,1.58887445,0.88800396,0.00000000,0.48695677,0.00459898
-2.38019010,2.90168605,0.01442092,0.31795858,1.74756321,1.54031711,0.86065457,0.00000000,0.47423886,0.00444288
-2.37418709,2.81919403,0.01421882,0.30542129,1.73017523,1.49340238,0.83632676,0.00000000,0.45995916,0.00428338
-2.36818409,2.73882815,0.01403321,0.29298376,1.71106436,1.44873716,0.81540771,0.00000000,0.44438320,0.00412214
-2.36218109,2.66199072,0.01387621,0.28088792,1.69115281,1.40692707,0.79825505,0.00000000,0.42781082,0.00396098
-2.35617809,2.59009859,0.01376164,0.26937647,1.67141782,1.36856797,0.78519325,0.00000000,0.41056899,0.00380187
-2.35017509,2.52455645,0.01370481,0.25868838,1.65286635,1.33423676,0.77650964,0.00000000,0.39300393,0.00364690
-2.34417209,2.46672908,0.01372225,0.24905445,1.63650850,1.30448203,0.77245020,0.00000000,0.37547262,0.00349818
-2.33816908,2.41791301,0.01383133,0.24069327,1.62333061,1.27981438,0.77321511,0.00000000,0.35833414,0.00335784
-2.33216608,2.37930857,0.01404982,0.23380737,1.61426883,1.26069686,0.77895421,0.00000000,0.34194103,0.00322796
-2.32616308,2.35199268,0.01439546,0.22857966,1.61018384,1.24753560,0.78976239,0.00000000,0.32663093,0.00311050
-2.32016008,2.33689319,0.01488534,0.22517014,1.61183746,1.24067082,0.80567514,0.00000000,0.31271881,0.00300729
-2.31415708,2.33476523,0.01553539,0.22371297,1.61987168,1.24036844,0.82666445,0.00000000,0.30048983,0.00291992
-2.30815408,2.34617011,0.01635975,0.22431382,1.63479065,1.24681241,0.85263510,0.00000000,0.29019313,0.00284974
-2.30215108,2.37145729,0.01737018,0.22704746,1.65694595,1.26009800,0.88342181,0.00000000,0.28203657,0.00279782
-2.29614807,2.41074983,0.01857543,0.23195583,1.68652542,1.28022606,0.91878720,0.00000000,0.27618260,0.00276489
-2.29014507,2.46393372,0.01998072,0.23904642,1.72354579,1.30709871,0.95842105,0.00000000,0.27274522,0.00275135
-2.28414207,2.53065152,0.02158726,0.24829107,1.76784915,1.34051628,1.00194086,0.00000000,0.27178806,0.00275722
-2.27813907,2.61030081,0.02339176,0.25962534,1.81910346,1.38017607,1.04889409,0.00000000,0.27332373,0.00278214
-2.27213607,2.70203756,0.02538619,0.27294837,1.87680688,1.42567289,1.09876220,0.00000000,0.27731426,0.00282538
-2.26613307,2.80478503,0.02755759,0.28812340,1.94029619,1.47650167,1.15096656,0.00000000,0.28367272,0.00288586
-2.26013007,2.91724826,0.02988802,0.30497905,2.00875890,1.53206243,1.20487648,0.00000000,0.29226594,0.00296213
-2.25412706,3.03793434,0.03235469,0.32331128,2.08124919,1.59166761,1.25981918,0.00000000,0.30291830,0.00305245
-2.24812406,3.16517854,0.03493030,0.34288624,2.15670728,1.65455204,1.31509174,0.00000000,0.31541651,0.00315479
-2.24212106,3.29717597,0.03758349,0.36344385,2.23398205,1.71988550,1.36997485,0.00000000,0.32951536,0.00326686
-2.23611806,3.43201847,0.04027950,0.38470230,2.31185653,1.78678780,1.42374794,0.00000000,0.34494415,0.00338622
-2.23011506,3.56773603,0.04298101,0.40636321,2.38907579,1.85434622,1.47570550,0.00000000,0.36141389,0.00351031
-2.22411206,3.70234178,0.04564906,0.42811754,2.46437658,1.92163500,1.52517402,0.00000000,0.37862495,0.00363649
-2.21810905,3.83387939,0.04824410,0.44965196,2.53651812,1.98773634,1.57152888,0.00000000,0.39627498,0.00376213
-2.21210605,3.96047153,0.05072715,0.47065569,2.60431309,2.05176243,1.61421080,0.00000000,0.41406691,0.00388469
-2.20610305,4.08036761,0.05306094,0.49082741,2.66665807,2.11287765,1.65274098,0.00000000,0.43171674,0.00400177
-2.20010005,4.19198931,0.05521104,0.50988221,2.72256224,2.17032025,1.68673441,0.00000000,0.44896099,0.00411116
-2.19409705,4.29397185,0.05714692,0.52755821,2.77117368,2.22342261,1.71591069,0.00000000,0.46556330,0.00421092
-2.18809405,4.38519964,0.05884297,0.54362268,2.81180187,2.27162915,1.74010180,0.00000000,0.48132019,0.00429943
-2.18209105,4.46483438,0.06027925,0.55787736,2.84393595,2.31451127,1.75925644,0.00000000,0.49606566,0.00437541
-2.17608804,4.53233460,0.06144214,0.57016286,2.86725752,2.35177824,1.77344062,0.00000000,0.50967434,0.00443797
-2.17008504,4.58746548,0.06232478,0.58036191,2.88164783,2.38328389,1.78283428,0.00000000,0.52206330,0.00448660
-2.16408204,4.63029838,0.06292721,0.58840130,2.88718855,2.40902828,1.78772407,0.00000000,0.53319216,0.00452120
-2.15807904,4.66120009,0.06325630,0.59425248,2.88415629,2.42915444,1.78849251,0.00000000,0.54306175,0.00454206
-2.15207604,4.68081182,0.06332552,0.59793085,2.87301092,2.44394006,1.78560366,0.00000000,0.55171118,0.00454983
-2.14607304,4.69001909,0.06315436,0.59949361,2.85437797,2.45378444,1.77958617,0.00000000,0.55921359,0.00454547
-2.14007004,4.68991332,0.06276765,0.59903646,2.82902597,2.45919125,1.77101402,0.00000000,0.56567070,0.00453025
-2.13406703,4.68174706,0.06219473,0.59668918,2.79783947,2.46074757,1.76048588,0.00000000,0.57120643,0.00450565
-2.12806403,4.66688438,0.06146841,0.59261031,2.76178888,2.45910041,1.74860382,0.00000000,0.57595990,0.00447329
-2.12206103,4.64674874,0.06062393,0.58698122,2.72189836,2.45493128,1.73595212,0.00000000,0.58007808,0.00443491
-2.11605803,4.62277024,0.05969791,0.57999965,2.67921295,2.44893024,1.72307715,0.00000000,0.58370841,0.00439228
-2.11005503,4.59633452,0.05872720,0.57187330,2.63476645,2.44177018,1.71046888,0.00000000,0.58699187,0.00434710
-2.10405203,4.56873524,0.05774793,0.56281333,2.58955098,2.43408251,1.69854479,0.00000000,0.59005650,0.00430099
-2.09804902,4.54113193,0.05679451,0.55302832,2.54448969,2.42643528,1.68763679,0.00000000,0.59301195,0.00425540
-2.09204602,4.51451465,0.05589887,0.54271881,2.50041329,2.41931428,1.67798148,0.00000000,0.59594505,0.00421155
-2.08604302,4.48967684,0.05508969,0.53207251,2.45804130,2.41310816,1.66971416,0.00000000,0.59891660,0.00417044
-2.08004002,4.46719677,0.05439193,0.52126044,2.41796852,2.40809766,1.66286674,0.00000000,0.60195960,0.00413278
-2.07403702,4.44742837,0.05382636,0.51043398,2.38065682,2.40444959,1.65736956,0.00000000,0.60507870,0.00409898
-2.06803402,4.43050113,0.05340934,0.49972294,2.34643246,2.40221540,1.65305699,0.00000000,0.60825106,0.00406916
-2.06203102,4.41632882,0.05315266,0.48923465,2.31548845,2.40133434,1.64967664,0.00000000,0.61142837,0.00404316
-2.05602801,4.40462626,0.05306353,0.47905386,2.28789168,2.40164097,1.64690168,0.00000000,0.61453996,0.00402054
-2.05002501,4.39493323,0.05314463,0.46924358,2.26359397,2.40287646,1.64434597,0.00000000,0.61749673,0.00400063
-2.04402201,4.38664406,0.05339427,0.45984662,2.24244640,2.40470328,1.64158127,0.00000000,0.62019584,0.00398257
-2.03801901,4.37904177,0.05380658,0.45088764,2.22421600,2.40672241,1.63815602,0.00000000,0.62252566,0.00396536
-2.03201601,4.37133502,0.05437180,0.44237567,2.20860382,2.40849251,1.63361488,0.00000000,0.62437108,0.00394786
-2.02601301,4.36269648,0.05507649,0.43430688,2.19526357,2.40955024,1.62751845,0.00000000,0.62561863,0.00392894
-2.02001001,4.35230098,0.05590387,0.42666746,2.18381995,2.40943073,1.61946225,0.00000000,0.62616146,0.00390744
-2.01400700,4.33936203,0.05683415,0.41943648,2.17388595,2.40768779,1.60909447,0.00000000,0.62590378,0.00388227
-2.00800400,4.32316544,0.05784484,0.41258851,2.16507844,2.40391277,1.59613160,0.00000000,0.62476481,0.00385245
-2.00200100,4.30309870,0.05891114,0.40609612,2.15703168,2.39775163,1.58037147,0.00000000,0.62268193,0.00381716
-1.99599800,4.27867532,0.06000633,0.39993189,2.14940833,2.38891943,1.56170310,0.00000000,0.61961306,0.00377575
-1.98999500,4.24955317,0.06110222,0.39407009,2.14190777,2.37721195,1.54011296,0.00000000,0.61553816,0.00372777
-1.98399200,4.21554638,0.06216962,0.38848787,2.13427182,2.36251377,1.51568738,0.00000000,0.61045986,0.00367301
-1.97798899,4.17663045,0.06317886,0.38316604,2.12628770,2.34480280,1.48861090,0.00000000,0.60440315,0.00361148
-1.97198599,4.13294051,0.06410039,0.37808934,2.11778869,2.32415087,1.45916067,0.00000000,0.59741433,0.00354343
-1.96598299,4.08476284,0.06490538,0.37324630,2.10865245,2.30072048,1.42769697,0.00000000,0.58955903,0.00346931
-1.95997999,4.03252007,0.06556634,0.36862869,2.09879751,2.27475779,1.39465020,0.00000000,0.58091960,0.00338975
-1.95397699,3.97675077,0.06605779,0.36423065,2.08817816,2.24658203,1.36050490,0.00000000,0.57159191,0.00330556
-1.94797399,3.91808415,0.06635690,0.36004755,2.07677806,2.21657184,1.32578136,0.00000000,0.56168155,0.00321766
-1.94197099,3.85721093,0.06644408,0.35607461,2.06460302,2.18514894,1.29101552,0.00000000,0.55129979,0.00312707
-1.93596798,3.79485166,0.06630356,0.35230542,2.05167314,2.15275978,1.25673808,0.00000000,0.54055930,0.00303483
-1.92996498,3.73172367,0.06592380,0.34873042,2.03801482,2.11985598,1.22345359,0.00000000,0.52956979,0.00294199
-1.92396198,3.66850815,0.06529787,0.34533549,2.02365272,2.08687420,1.19162055,0.00000000,0.51843386,0.00284957
-1.91795898,3.60581881,0.06442362,0.34210057,2.00860223,2.05421660,1.16163317,0.00000000,0.50724311,0.00275848
-1.91195598,3.54417342,0.06330382,0.33899862,1.99286261,2.02223234,1.13380593,0.00000000,0.49607477,0.00266953
-1.90595298,3.48396973,0.06194601,0.33599488,1.97641103,1.99120143,1.10836127,0.00000000,0.48498894,0.00258338
-1.89994997,3.42546682,0.06036226,0.33304641,1.95919801,1.96132136,1.08542125,0.00000000,0.47402661,0.00250054
-1.89394697,3.36877295,0.05856884,0.33010220,1.94114434,1.93269736,1.06500355,0.00000000,0.46320862,0.00242133
-1.88794397,3.31384057,0.05658565,0.32710368,1.92213970,1.90533688,1.04702181,0.00000000,0.45253550,0.00234588
-1.88194097,3.26046897,0.05443563,0.32398571,1.90204339,1.87914844,1.03129065,0.00000000,0.44198837,0.00227416
-1.87593797,3.20831456,0.05214408,0.32067809,1.88068704,1.85394533,1.01753494,0.00000000,0.43153078,0.00220598
-1.86993497,3.15690863,0.04973788,0.31710748,1.85787953,1.82945382,1.00540297,0.00000000,0.42111142,0.00214099
-1.86393197,3.10568174,0.04724478,0.31319970,1.83341408,1.80532576,0.99448314,0.00000000,0.41066769,0.00207873
-1.85792896,3.05399406,0.04469266,0.30888235,1.80707729,1.78115515,0.98432315,0.00000000,0.40012985,0.00201865
-1.85192596,3.00117009,0.04210883,0.30408759,1.77865997,1.75649783,0.97445121,0.00000000,0.38942559,0.00196016
-1.84592296,2.94653651,0.03951946,0.29875501,1.74796953,1.73089369,0.96439803,0.00000000,0.37848487,0.00190262
-1.83991996,2.88946139,0.03694909,0.29283443,1.71484318,1.70389023,0.95371899,0.00000000,0.36724467,0.00184545
-1.83391696,2.82939306,0.03442017,0.28628850,1.67916176,1.67506668,0.94201523,0.00000000,0.35565358,0.00178809
-1.82791396,2.76589691,0.03195287,0.27909496,1.64086347,1.64405749,0.92895315,0.00000000,0.34367580,0.00173008
-1.82191096,2.69868847,0.02956486,0.27124845,1.59995673,1.61057423,0.91428119,0.00000000,0.33129461,0.00167105
-1.81590795,2.62766134,0.02727130,0.26276180,1.55653192,1.57442500,0.89784357,0.00000000,0.31851494,0.00161078
-1.80990495,2.55290878,0.02508489,0.25366671,1.51077092,1.53553055,0.87959026,0.00000000,0.30536506,0.00154917
-1.80390195,2.47473784,0.02301599,0.24401366,1.46295434,1.49393637,0.85958295,0.00000000,0.29189727,0.00148628
-1.79789895,2.39367568,0.02107288,0.23387129,1.41346566,1.44982042,0.83799679,0.00000000,0.27818759,0.00142232
-1.79189595,2.31046759,0.01926196,0.22332503,1.36279210,1.40349609,0.81511803,0.00000000,0.26433457,0.00135762
-1.78589295,2.22606683,0.01758808,0.21247512,1.31152190,1.35541035,0.79133749,0.00000000,0.25045718,0.00129266
-1.77988994,2.14161664,0.01605481,0.20143412,1.26033796,1.30613723,0.76714032,0.00000000,0.23669193,0.00122802
-1.77388694,2.05842513,0.01466475,0.19032398,1.21000782,1.25636687,0.74309238,0.00000000,0.22318952,0.00116437
-1.76788394,1.97793377,0.01341981,0.17927279,1.16137024,1.20689046,0.71982373,0.00000000,0.21011092,0.00110244
-1.76188094,1.90168070,0.01232140,0.16841130,1.11531860,1.15858183,0.69800973,0.00000000,0.19762332,0.00104301
-1.75587794,1.83126002,0.01137067,0.15786944,1.07278153,1.11237609,0.67835048,0.00000000,0.18589587,0.00098684
-1.74987494,1.76827827,0.01056866,0.14777282,1.03470138,1.06924621,0.66154902,0.00000000,0.17509554,0.00093471
-1.74387194,1.71430947,0.00991634,0.13823944,1.00201094,1.03017804,0.64828914,0.00000000,0.16538316,0.00088731
-1.73786893,1.67085009,0.00941473,0.12937670,0.97560931,0.99614477,0.63921322,0.00000000,0.15690973,0.00084530
-1.73186593,1.63927519,0.00906484,0.12127868,0.95633727,0.96808126,0.63490088,0.00000000,0.14981308,0.00080923
-1.72586293,1.62079691,0.00886765,0.11402398,0.94495316,0.94685913,0.63584885,0.00000000,0.14421503,0.00077954
-1.71985993,1.61642655,0.00882401,0.10767393,0.94210986,0.93326319,0.64245283,0.00000000,0.14021889,0.00075656
-1.71385693,1.62694123,0.00893449,0.10227136,0.94833349,0.92796968,0.65499172,0.00000000,0.13790753,0.00074049
-1.70785393,1.65285607,0.00919929,0.09783992,0.96400464,0.93152697,0.67361474,0.00000000,0.13734181,0.00073138
-1.70185093,1.69440268,0.00961799,0.09438385,0.98934271,0.94433915,0.69833201,0.00000000,0.13855954,0.00072916
-1.69584792,1.75151470,0.01018944,0.09188835,1.02439382,0.96665281,0.72900873,0.00000000,0.14157478,0.00073362
-1.68984492,1.82382075,0.01091152,0.09032038,1.06902301,0.99854744,0.76536359,0.00000000,0.14637757,0.00074442
-1.68384192,1.91064534,0.01178100,0.08962989,1.12291080,1.03992964,0.80697132,0.00000000,0.15293398,0.00076108
-1.67783892,2.01101766,0.01279338,0.08975151,1.18555472,1.09053124,0.85326970,0.00000000,0.16118658,0.00078306
-1.67183592,2.12368837,0.01394274,0.09060653,1.25627567,1.14991162,0.90357090,0.00000000,0.17105514,0.00080969
-1.66583292,2.24715401,0.01522165,0.09210520,1.33422926,1.21746405,0.95707701,0.00000000,0.18243772,0.00084023
-1.65982991,2.37968861,0.01662113,0.09414928,1.41842193,1.29242603,1.01289940,0.00000000,0.19521201,0.00087389
-1.65382691,2.51938160,0.01813064,0.09663467,1.50773149,1.37389348,1.07008143,0.00000000,0.20923697,0.00090984
-1.64782391,2.66418129,0.01973811,0.09945425,1.60093163,1.46083850,1.12762389,0.00000000,0.22435479,0.00094724
-1.64182091,2.81194250,0.02143006,0.10250065,1.69671968,1.55213027,1.18451229,0.00000000,0.24039310,0.00098522
-1.63581791,2.96047717,0.02319177,0.10566897,1.79374692,1.64655872,1.23974519,0.00000000,0.25716738,0.00102296
-1.62981491,3.10760634,0.02500750,0.10885947,1.89065045,1.74286021,1.29236252,0.00000000,0.27448374,0.00105967
-1.62381191,3.25121198,0.02686071,0.11197988,1.98608563,1.83974485,1.34147275,0.00000000,0.29214176,0.00109460
