energy_ev,total_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.25662831,1.59936793,0.33985845,0.05786759,0.38930193,0.98950449,0.01522549,0.16159918,0.01846422,0.16604934
-3.25062531,1.61332926,0.35011696,0.05946513,0.38929902,0.98796724,0.01508416,0.16811266,0.01948743,0.16838210
-3.24462231,1.62746798,0.36100642,0.06137221,0.38930887,0.98455169,0.01506211,0.17536522,0.02060319,0.17137971
-3.23861931,1.64192612,0.37245349,0.06357187,0.38945184,0.97950081,0.01516264,0.18330561,0.02180655,0.17502953
-3.23261631,1.65683251,0.38437346,0.06604505,0.38984705,0.97305965,0.01538920,0.19187488,0.02309129,0.17932083
-3.22661331,1.67228542,0.39666902,0.06876995,0.39060478,0.96546487,0.01574483,0.20100544,0.02444970,0.18424063
-3.22061031,1.68833708,0.40922944,0.07172133,0.39181931,0.95693552,0.01623167,0.21062033,0.02587251,0.18976983
-3.21460730,1.70498081,0.42193029,0.07487008,0.39356272,0.94766576,0.01685040,0.22063261,0.02734869,0.19587964
-3.20860430,1.72214128,0.43463377,0.07818268,0.39587972,0.93781928,0.01759970,0.23094496,0.02886545,0.20252846
-3.20260130,1.73966839,0.44718966,0.08162101,0.39878391,0.92752580,0.01847579,0.24144972,0.03040821,0.20965948
-3.19659830,1.75733478,0.45943689,0.08514222,0.40225526,0.91687944,0.01947197,0.25202921,0.03196067,0.21719903
-3.19059530,1.77483717,0.47120567,0.08869893,0.40623935,0.90593890,0.02057837,0.26255651,0.03350496,0.22505574
-3.18459230,1.79180128,0.48232021,0.09223960,0.41064792,0.89472914,0.02178174,0.27289660,0.03502186,0.23312071
-3.17858929,1.80779011,0.49260183,0.09570916,0.41536102,0.88324449,0.02306545,0.28290807,0.03649109,0.24126847
-3.17258629,1.82231529,0.50187247,0.09904992,0.42023053,0.87145272,0.02440956,0.29244514,0.03789171,0.24935902
-3.16658329,1.83485097,0.50995848,0.10220265,0.42508496,0.85929999,0.02579118,0.30136017,0.03920253,0.25724056
-3.16058029,1.84484983,0.51669456,0.10510790,0.42973526,0.84671628,0.02718487,0.30950652,0.04040262,0.26475312
-3.15457729,1.85176072,0.52192782,0.10770743,0.43398158,0.83362118,0.02856326,0.31674172,0.04147184,0.27173274
-3.14857429,1.85504735,0.52552181,0.10994580,0.43762063,0.81992992,0.02989773,0.32293085,0.04239140,0.27801615
-3.14257129,1.85420750,0.52736039,0.11177195,0.44045342,0.80555931,0.03115931,0.32795019,0.04314443,0.28344584
-3.13656828,1.84879218,0.52735153,0.11314084,0.44229314,0.79043374,0.03231949,0.33169074,0.04371654,0.28787513
-3.13056528,1.83842430,0.52543061,0.11401497,0.44297282,0.77449089,0.03335124,0.33406183,0.04409632,0.29117322
-3.12456228,1.82281606,0.52156356,0.11436577,0.44235263,0.75768732,0.03422983,0.33499449,0.04427581,0.29322989
-3.11855928,1.80178481,0.51574930,0.11417482,0.44032642,0.74000372,0.03493382,0.33444443,0.04425086,0.29395980
-3.11255628,1.77526662,0.50802177,0.11343479,0.43682741,0.72144980,0.03544576,0.33239471,0.04402147,0.29330595
-3.10655328,1.74332725,0.49845118,0.11215009,0.43183266,0.70206862,0.03575288,0.32885776,0.04359193,0.29124243
-3.10055028,1.70616991,0.48714458,0.11033722,0.42536629,0.68194046,0.03584763,0.32387677,0.04297090,0.28777614
-3.09454727,1.66413962,0.47424559,0.10802470,0.41750122,0.66118580,0.03572795,0.31752634,0.04217131,0.28294744
-3.08854427,1.61772371,0.45993325,0.10525269,0.40835938,0.63996753,0.03539744,0.30991231,0.04121022,0.27682975
-3.08254127,1.56754843,0.44442003,0.10207227,0.39811039,0.61849205,0.03486526,0.30117081,0.04010845,0.26952801
-3.07653827,1.51437149,0.42794888,0.09854432,0.38696865,0.59700917,0.03414585,0.29146639,0.03889014,0.26117610
-3.07053527,1.45907055,0.41078942,0.09473815,0.37518896,0.57581072,0.03325847,0.28098944,0.03758221,0.25193333
-3.06453227,1.40262809,0.39323334,0.09072989,0.36306088,0.55522775,0.03222654,0.26995280,0.03621370,0.24198010
-3.05852926,1.34611265,0.37558902,0.08660061,0.35090181,0.53562616,0.03107685,0.25858773,0.03481504,0.23151291
-3.05252626,1.29065715,0.35817551,0.08243441,0.33904916,0.51740099,0.02983869,0.24713936,0.03341730,0.22073892
-3.04652326,1.23743469,0.34131608,0.07831637,0.32785184,0.50096920,0.02854289,0.23586164,0.03205138,0.20987025
-3.04052026,1.18763252,0.32533133,0.07433049,0.31766116,0.48676119,0.02722083,0.22501207,0.03074721,0.19911820
-3.03451726,1.14242487,0.31053216,0.07055772,0.30882168,0.47521122,0.02590343,0.21484621,0.02953300,0.18868772
-3.02851426,1.10294535,0.29721278,0.06707410,0.30166208,0.46674698,0.02462032,0.20561220,0.02843452,0.17877213
-3.02251126,1.07025974,0.28564382,0.06394902,0.29648635,0.46177849,0.02339892,0.19754536,0.02747447,0.16954841
-3.01650825,1.04533980,0.27606583,0.06124376,0.29356566,0.46068690,0.02226375,0.19086303,0.02667194,0.16117316
-3.01050525,1.02903887,0.26868324,0.05901021,0.29313101,0.46381322,0.02123589,0.18575970,0.02604197,0.15377926
-3.00450225,1.02206991,0.26365908,0.05728985,0.29536696,0.47144769,0.02033250,0.18240261,0.02559530,0.14747347
-2.99849925,1.02498652,0.26111035,0.05611300,0.30040656,0.48381988,0.01956657,0.18092779,0.02533818,0.14233484
-2.99249625,1.03816752,0.26110447,0.05549841,0.30832767,0.50109003,0.01894683,0.18143675,0.02527236,0.13841400
-2.98649325,1.06180549,0.26365667,0.05545300,0.31915070,0.52334203,0.01847781,0.18399371,0.02539524,0.13573335
-2.98049025,1.09589951,0.26872849,0.05597200,0.33283799,0.55057809,0.01815997,0.18862362,0.02570008,0.13428802
-2.97448724,1.14025259,0.27622753,0.05703925,0.34929466,0.58271565,0.01799008,0.19531084,0.02617643,0.13404757
-2.96848424,1.19447367,0.28600840,0.05862773,0.36837110,0.61958652,0.01796163,0.20399869,0.02681056,0.13495828
-2.96248124,1.25798442,0.29787491,0.06070043,0.38986689,0.66093846,0.01806527,0.21458977,0.02758606,0.13694602
-2.95647824,1.33003068,0.31158359,0.06321122,0.41353620,0.70643925,0.01828945,0.22694715,0.02848442,0.13991944
-2.95047524,1.40969842,0.32684838,0.06610607,0.43909441,0.75568314,0.01862093,0.24089654,0.02948573,0.14377347
-2.94447224,1.49593386,0.34334654,0.06932433,0.46622581,0.80819964,0.01904538,0.25622921,0.03056930,0.14839298
-2.93846923,1.58756738,0.36072570,0.07280009,0.49459211,0.86346442,0.01954797,0.27270593,0.03171431,0.15365640
-2.93246623,1.68334058,0.37861177,0.07646376,0.52384154,0.92091195,0.02011386,0.29006171,0.03290041,0.15943933
-2.92646323,1.78193593,0.39661777,0.08024358,0.55361822,0.97994958,0.02072868,0.30801128,0.03410820,0.16561789
-2.92046023,1.88200806,0.41435317,0.08406722,0.58357147,1.03997263,0.02137895,0.32625536,0.03531973,0.17207184
-2.91445723,1.98221600,0.43143368,0.08786335,0.61336466,1.10037981,0.02205233,0.34448736,0.03651878,0.17868732
-2.90845423,2.08125525,0.44749106,0.09156320,0.64268343,1.16058874,0.02273790,0.36240058,0.03769109,0.18535920
-2.90245123,2.17788879,0.46218278,0.09510199,0.67124284,1.22005072,0.02342628,0.37969546,0.03882450,0.19199293
-2.89644822,2.27097606,0.47520117,0.09842027,0.69879320,1.27826445,0.02410968,0.39608699,0.03990889,0.19850601
-2.89044522,2.35949895,0.48628179,0.10146512,0.72512449,1.33478809,0.02478186,0.41131163,0.04093614,0.20482889
-2.88444222,2.44258406,0.49521068,0.10419116,0.75006903,1.38924931,0.02543804,0.42513395,0.04189991,0.21090552
-2.87843922,2.51952048,0.50183026,0.10656133,0.77350254,1.44135295,0.02607474,0.43735240,0.04279541,0.21669338
-2.87243622,2.58977258,0.50604370,0.10854753,0.79534349,1.49088619,0.02668954,0.44780419,0.04361911,0.22216326
-2.86643322,2.65298766,0.50781748,0.11013090,0.81555092,1.53772103,0.02728086,0.45636905,0.04436839,0.22729865
-2.86043022,2.70899821,0.50718219,0.11130199,0.83412098,1.58181412,0.02784768,0.46297179,0.04504129,0.23209492
-2.85442721,2.75781907,0.50423135,0.11206062,0.85108234,1.62320431,0.02838932,0.46758344,0.04563620,0.23655837
-2.84842421,2.79963986,0.49911845,0.11241553,0.86649092,1.66200788,0.02890514,0.47022112,0.04615166,0.24070518
-2.84242121,2.83481321,0.49205226,0.11238388,0.88042437,1.69841216,0.02939434,0.47094649,0.04658614,0.24456036
-2.83641821,2.86383948,0.48329053,0.11199051,0.89297650,1.73266774,0.02985581,0.46986302,0.04693802,0.24815672
-2.83041521,2.88734891,0.47313239,0.11126710,0.90425219,1.76507991,0.03028794,0.46711205,0.04720553,0.25153396
-2.82441221,2.90608196,0.46190971,0.11025122,0.91436307,1.79599977,0.03068860,0.46286792,0.04738686,0.25473789
-2.81840920,2.92086873,0.44997764,0.10898526,0.92342415,1.82581540,0.03105509,0.45733240,0.04748025,0.25781977
-2.81240620,2.93260823,0.43770478,0.10751536,0.93155170,1.85494366,0.03138418,0.45072841,0.04748428,0.26083577
-2.80640320,2.94224810,0.42546319,0.10589033,0.93886229,1.88382261,0.03167224,0.44329363,0.04739801,0.26384651
-2.80040020,2.95076545,0.41361861,0.10416049,0.94547304,1.91290505,0.03191534,0.43527381,0.04722137,0.26691666
-2.79439720,2.95914887,0.40252106,0.10237668,0.95150285,1.94265287,0.03210948,0.42691634,0.04695535,0.27011448
-2.78839420,2.96838191,0.39249620,0.10058918,0.95707443,1.97353237,0.03225078,0.41846402,0.04660233,0.27351127
-2.78239120,2.97942792,0.38383755,0.09884676,0.96231671,2.00601014,0.03233570,0.41014932,0.04616627,0.27718064
-2.77638819,2.99321600,0.37679974,0.09719576,0.96736729,2.04054921,0.03236135,0.40218916,0.04565289,0.28119744
-2.77038519,3.01062766,0.37159288,0.09567927,0.97237442,2.07760495,0.03232561,0.39478045,0.04506979,0.28563647
-2.76438219,3.03248387,0.36837821,0.09433635,0.97749825,2.11762033,0.03222742,0.38809622,0.04442644,0.29057072
-2.75837919,3.05953210,0.36726491,0.09320131,0.98291086,2.16102006,0.03206688,0.38228264,0.04373413,0.29606927
-2.75237619,3.09243279,0.36830828,0.09230310,0.98879482,2.20820303,0.03184541,0.37745670,0.04300581,0.30219473
-2.74637319,3.13174529,0.37150909,0.09166475,0.99534002,2.25953292,0.03156576,0.37370471,0.04225584,0.30900042
-2.74037019,3.17791293,0.37681419,0.09130295,1.00273889,2.31532668,0.03123203,0.37108157,0.04149967,0.31652727
-2.73436718,3.23124750,0.38411834,0.09122763,1.01117981,2.37584087,0.03084957,0.36961067,0.04075348,0.32480053
-2.72836418,3.29191337,0.39326714,0.09144178,1.02083914,2.44125613,0.03042488,0.36928460,0.04003370,0.33382662
-2.72236118,3.35991193,0.40406108,0.09194129,1.03187200,2.51166022,0.02996534,0.37006642,0.03935662,0.34359006
-2.71635818,3.43506695,0.41626062,0.09271499,1.04440242,2.58703026,0.02947901,0.37189164,0.03873789,0.35405089
-2.71035518,3.51701200,0.42959219,0.09374484,1.05851327,2.66721500,0.02897433,0.37467070,0.03819207,0.36514263
-2.70435218,3.60518084,0.44375502,0.09500629,1.07423664,2.75191833,0.02845976,0.37829211,0.03773221,0.37677103
-2.69834917,3.69880185,0.45842874,0.09646876,1.09154523,2.84068500,0.02794349,0.38262596,0.03736953,0.38881385
-2.69234617,3.79689777,0.47328138,0.09809639,1.11034537,2.93288992,0.02743309,0.38752795,0.03711308,0.40112156
-2.68634317,3.89829145,0.48797794,0.09984887,1.13047234,3.02773209,0.02693520,0.39284373,0.03696953,0.41351943
-2.68034017,4.00161857,0.50218888,0.10168249,1.15168830,3.12423447,0.02645527,0.39841351,0.03694310,0.42581062
-2.67433717,4.10534769,0.51559874,0.10355122,1.17368329,3.22125050,0.02599734,0.40407679,0.03703550,0.43778053
-2.66833417,4.20780786,0.52791423,0.10540803,1.19607959,3.31747806,0.02556386,0.40967713,0.03724600,0.44920224
-2.66233117,4.30722353,0.53887187,0.10720613,1.21843930,3.41148116,0.02515564,0.41506683,0.03757162,0.45984276
-2.65632816,4.40175621,0.54824470,0.10890031,1.24027528,3.50171924,0.02477180,0.42011123,0.03800742,0.46947002
-2.65032516,4.48955176,0.55584791,0.11044826,1.26106499,3.58658384,0.02440986,0.42469273,0.03854676,0.47786025
-2.64432216,4.56879206,0.56154325,0.11181176,1.28026689,3.66444148,0.02406587,0.42871417,0.03918174,0.48480549
-2.63831916,4.63774926,0.56524191,0.11295776,1.29733880,3.73368166,0.02373460,0.43210147,0.03990364,0.49012081
-2.63231616,4.69484069,0.56690596,0.11385936,1.31175753,3.79276839,0.02340981,0.43480558,0.04070332,0.49365108
-2.62631316,4.73868234,0.56654817,0.11449656,1.32303895,3.84029309,0.02308454,0.43680340,0.04157169,0.49527677
-2.62031016,4.76813862,0.56423024,0.11485669,1.33075775,3.87502705,0.02275147,0.43809786,0.04250014,0.49491877
-2.61430715,4.78236647,0.56005966,0.11493476,1.33456596,3.89597096,0.02240323,0.43871693,0.04348084,0.49254171
-2.60830415,4.78085156,0.55418522,0.11473343,1.33420952,3.90239944,0.02203275,0.43871178,0.04450707,0.48815583
-2.60230115,4.76343522,0.54679142,0.11426272,1.32954207,3.89389845,0.02163360,0.43815402,0.04557337,0.48181726
-2.59629815,4.73033032,0.53809202,0.11353958,1.32053530,3.87039368,0.02120026,0.43713217,0.04667564,0.47362659
-2.59029515,4.68212559,0.52832305,0.11258709,1.30728554,3.83216853,0.02072839,0.43574756,0.04781113,0.46372592
-2.58429215,4.61977760,0.51773545,0.11143356,1.29001602,3.77987046,0.02021496,0.43410972,0.04897823,0.45229446
-2.57828914,4.54459062,0.50658775,0.11011144,1.26907482,3.71450515,0.01965846,0.43233156,0.05017627,0.43954285
-2.57228614,4.45818487,0.49513889,0.10865608,1.24492838,3.63741847,0.01905888,0.43052453,0.05140510,0.42570647
-2.56628314,4.36245418,0.48364159,0.10710452,1.21815093,3.55026649,0.01841776,0.42879394,0.05266474,0.41103803
-2.56028014,4.25951465,0.47233631,0.10549412,1.18941006,3.45497469,0.01773807,0.42723462,0.05395480,0.39579981
-2.55427714,4.15164589,0.46144594,0.10386133,1.15944896,3.35368757,0.01702413,0.42592722,0.05527400,0.38025572
-2.54827414,4.04122722,0.45117144,0.10224050,1.12906601,3.24871056,0.01628140,0.42493509,0.05661969,0.36466363
-2.54227114,3.93067089,0.44168830,0.10066277,1.09909239,3.14244617,0.01551626,0.42430213,0.05798733,0.34926823
-2.53626813,3.82235468,0.43314395,0.09915519,1.07036842,3.03732667,0.01473580,0.42405143,0.05937013,0.33429464
-2.53026513,3.71855618,0.42565600,0.09773996,1.04371951,2.93574579,0.01394751,0.42418479,0.06075876,0.31994301
-2.52426213,3.62139090,0.41931123,0.09643390,1.01993244,2.83999143,0.01315908,0.42468325,0.06214117,0.30638427
-2.51825913,3.53275601,0.41416534,0.09524811,0.99973256,2.75218196,0.01237811,0.42550823,0.06350257,0.29375714
-2.51225613,3.45428146,0.41024326,0.09418786,0.98376287,2.67420788,0.01161192,0.42660359,0.06482560,0.28216637
-2.50625313,3.38728970,0.40753994,0.09325269,0.97256521,2.60768068,0.01086736,0.42789803,0.06609057,0.27168232
-2.50025013,3.33276492,0.40602169,0.09243668,0.96656429,2.55389039,0.01015064,0.42930806,0.06727592,0.26234169
-2.49424712,3.29133249,0.40562771,0.09172892,0.96605482,2.51377275,0.00946727,0.43074110,0.06835877,0.25414935
-2.48824412,3.26324866,0.40627213,0.09111410,0.97119208,2.48788697,0.00882201,0.43209872,0.06931560,0.24708110
-2.48224112,3.24840065,0.40784619,0.09057324,0.98198607,2.47640431,0.00821886,0.43327975,0.07012298,0.24108720
-2.47623812,3.24631662,0.41022089,0.09008449,0.99829944,2.47910756,0.00766115,0.43418328,0.07075834,0.23609636
-2.47023512,3.25618504,0.41324981,0.08962399,1.01984909,2.49540130,0.00715163,0.43471134,0.07120076,0.23202021
-2.46423212,3.27688268,0.41677238,0.08916682,1.04621153,2.52433221,0.00669264,0.43477125,0.07143172,0.22875779
-2.45822911,3.30701026,0.42061747,0.08868787,1.07683188,2.56461901,0.00628627,0.43427773,0.07143578,0.22620010
-2.45222611,3.34493490,0.42460738,0.08816274,1.11103624,2.61469075,0.00593457,0.43315455,0.07120117,0.22423435
-2.44622311,3.38883814,0.42856218,0.08756863,1.14804738,2.67273269,0.00563979,0.43133604,0.07072030,0.22274796
-2.44022011,3.43676853,0.43230447,0.08688515,1.18700329,2.73673826,0.00540458,0.42876829,0.06999005,0.22163205
-2.43421711,3.48669742,0.43566429,0.08609506,1.22697841,2.80456595,0.00523222,0.42541024,0.06901200,0.22078447
-2.42821411,3.53657689,0.43848444,0.08518496,1.26700695,2.87399969,0.00512678,0.42123468,0.06779254,0.22011226
-2.42221111,3.58439826,0.44062564,0.08414586,1.30610796,2.94281101,0.00509328,0.41622922,0.06634271,0.21953354
-2.41620810,3.62825007,0.44197179,0.08297367,1.34331139,3.00882171,0.00513784,0.41039718,0.06467808,0.21897890
-2.41020510,3.66637387,0.44243483,0.08166955,1.37768468,3.06996508,0.00526765,0.40375852,0.06281838,0.21839225
-2.40420210,3.69721645,0.44195917,0.08024018,1.40835897,3.12434428,0.00549103,0.39635070,0.06078710,0.21773125
-2.39819910,3.71947693,0.44052541,0.07869781,1.43455424,3.17028611,0.00581730,0.38822942,0.05861103,0.21696732
-2.39219610,3.73214735,0.43815316,0.07706025,1.45560249,3.20638849,0.00625662,0.37946912,0.05631968,0.21608539
-2.38619310,3.73454514,0.43490274,0.07535063,1.47096825,3.23156036,0.00681974,0.37016328,0.05394470,0.21508323
-2.38019010,3.72633632,0.43087562,0.07359701,1.48026547,3.24505236,0.00751768,0.36042418,0.05151926,0.21397068
-2.37418709,3.70754828,0.42621345,0.07183183,1.48327013,3.24647732,0.00836128,0.35038223,0.04907744,0.21276858
-2.36818409,3.67857123,0.42109567,0.07009117,1.47992803,3.23581957,0.00936078,0.34018466,0.04665364,0.21150753
-2.36218109,3.64014789,0.41573560,0.06841387,1.47035712,3.21343258,0.01052521,0.32999351,0.04428194,0.21022649
-2.35617809,3.59335126,0.41037515,0.06684048,1.45484418,3.18002459,0.01186185,0.31998295,0.04199556,0.20897119
-2.35017509,3.53955078,0.40527814,0.06541213,1.43383587,3.13663263,0.01337560,0.31033590,0.03982632,0.20779236
-2.34417209,3.48036769,0.40072263,0.06416925,1.40792409,3.08458547,0.01506838,0.30124001,0.03780416,0.20674381
-2.33816908,3.41762086,0.39699225,0.06315029,1.37782625,3.02545664,0.01693855,0.29288307,0.03595664,0.20588033
-2.33216608,3.35326467,0.39436695,0.06239044,1.34436097,2.96100901,0.01898040,0.28544804,0.03430859,0.20525550
-2.32616308,3.28932128,0.39311354,0.06192033,1.30842014,2.89313289,0.02118372,0.27910788,0.03288174,0.20491937
-2.32016008,3.22780937,0.39347617,0.06176489,1.27093828,2.82377967,0.02353348,0.27402033,0.03169438,0.20491618
-2.31415708,3.17067226,0.39566740,0.06194233,1.23286046,2.75489365,0.02600975,0.27032286,0.03076116,0.20528205
-2.30815408,3.11970802,0.39985984,0.06246328,1.19510999,2.68834437,0.02858766,0.26812804,0.03009286,0.20604288
-2.30215108,3.07650433,0.40617903,0.06333020,1.15855716,2.62586211,0.03123772,0.26751955,0.02969627,0.20721246
-2.29614807,3.04238058,0.41469763,0.06453701,1.12399033,2.56897891,0.03392619,0.26854897,0.02957406,0.20879096
-2.29014507,3.01833971,0.42543121,0.06606906,1.09209048,2.51897743,0.03661582,0.27123351,0.02972480,0.21076383
-2.28414207,3.00503157,0.43833587,0.06790334,1.06341027,2.47684946,0.03926666,0.27555486,0.03014294,0.21310130
-2.27813907,3.00272926,0.45330775,0.07000899,1.03835844,2.44326560,0.04183718,0.28145915,0.03081891,0.21575843
-2.27213607,3.01131963,0.47018449,0.07234814,1.01718999,2.41855720,0.04428543,0.28885817,0.03173924,0.21867588
-2.26613307,3.03030792,0.48874866,0.07487697,1.00000272,2.40271108,0.04657041,0.29763166,0.03288674,0.22178131
-2.26013007,3.05883670,0.50873300,0.07754695,0.98673988,2.39537698,0.04865344,0.30763083,0.03424075,0.22499147
-2.25412706,3.09571799,0.52982735,0.08030633,0.97719892,2.39588723,0.05049955,0.31868276,0.03577745,0.22821487
-2.24812406,3.13947745,0.55168717,0.08310175,0.97104565,2.40328774,0.05207883,0.33059578,0.03747019,0.23135493
-2.24212106,3.18840868,0.57394312,0.08587982,0.96783330,2.41637876,0.05336762,0.34316551,0.03928989,0.23431351
-2.23611806,3.24063552,0.59621176,0.08858882,0.96702530,2.43376362,0.05434956,0.35618136,0.04120556,0.23699475
-2.23011506,3.29417984,0.61810672,0.09118031,0.96802098,2.45390349,0.05501637,0.36943341,0.04318475,0.23930885
-2.22411206,3.34703222,0.63925019,0.09361058,0.97018270,2.47517578,0.05536838,0.38271935,0.04519418,0.24117585
-2.21810905,3.39722273,0.65928433,0.09584205,0.97286360,2.49593389,0.05541467,0.39585122,0.04720029,0.24252902
-2.21210605,3.44288928,0.67788225,0.09784439,0.97543436,2.51456613,0.05517296,0.40866185,0.04916996,0.24331794
-2.20610305,3.48234092,0.69475809,0.09959539,0.97730820,2.52955139,0.05466912,0.42101071,0.05107108,0.24351091
-2.20010005,3.51411401,0.70967614,0.10108167,0.97796299,2.53950983,0.05393632,0.43278900,0.05287330,0.24309666
-2.19409705,3.53701915,0.72245848,0.10229897,0.97695959,2.54324677,0.05301393,0.44392371,0.05454869,0.24208537
-2.18809405,3.55017756,0.73299092,0.10325226,0.97395602,2.53978837,0.05194613,0.45438070,0.05607228,0.24050884
-2.18209105,3.55304573,0.74122714,0.10395550,0.96871678,2.52840826,0.05078030,0.46416637,0.05742272,0.23841980
-2.17608804,3.54542784,0.74719073,0.10443114,0.96111746,2.50864448,0.04956535,0.47332819,0.05858272,0.23589052
-2.17008504,3.52747569,0.75097516,0.10470937,0.95114449,2.48030645,0.04834984,0.48195363,0.05953945,0.23301065
-2.16408204,3.49967677,0.75274154,0.10482712,0.93889041,2.44347244,0.04718030,0.49016786,0.06028480,0.22988450
-2.15807904,3.46283090,0.75271421,0.10482686,0.92454517,2.39847781,0.04609942,0.49812993,0.06081547,0.22662775
-2.15207604,3.41801703,0.75117443,0.10475523,0.90838399,2.34589526,0.04514459,0.50602775,0.06113300,0.22336388
-2.14607304,3.36655137,0.74845206,0.10466158,0.89075272,2.28650795,0.04434651,0.51407185,0.06124355,0.22022033
-2.14007004,3.30993896,0.74491572,0.10459639,0.87205129,2.22127704,0.04372819,0.52248818,0.06115760,0.21732465
-2.13406703,3.24982037,0.74096168,0.10460974,0.85271632,2.15130515,0.04330415,0.53151014,0.06088946,0.21480067
-2.12806403,3.18791581,0.73700168,0.10474970,0.83320363,2.07779712,0.04308004,0.54137009,0.06045669,0.21276500
-2.12206103,3.12596867,0.73345033,0.10506091,0.81397141,2.00201991,0.04305263,0.55229064,0.05987945,0.21132372
-2.11605803,3.06569048,0.73071226,0.10558323,0.79546476,1.92526277,0.04321006,0.56447612,0.05917974,0.21056966
-2.11005503,3.00870921,0.72916971,0.10635052,0.77810217,1.84879932,0.04353252,0.57810434,0.05838063,0.21058005
-2.10405203,2.95652248,0.72917065,0.10738972,0.76226425,1.77385252,0.04399314,0.59331912,0.05750554,0.21141492
-2.09804902,2.91045709,0.73101820,0.10872009,0.74828512,1.70156361,0.04455926,0.61022386,0.05657750,0.21311588
-2.09204602,2.87163595,0.73496134,0.11035271,0.73644635,1.63296561,0.04519374,0.62887623,0.05561852,0.21570568
-2.08604302,2.84095293,0.74118745,0.11229026,0.72697353,1.56896197,0.04585658,0.64928436,0.05464904,0.21918823
-2.08004002,2.81905613,0.74981677,0.11452708,0.72003526,1.51031060,0.04650646,0.67140455,0.05368755,0.22354917
-2.07403702,2.80633940,0.76089890,0.11704942,0.71574416,1.45761318,0.04710239,0.69514062,0.05275026,0.22875695
-2.06803402,2.80294185,0.77441144,0.11983596,0.71415958,1.41130975,0.04760525,0.72034477,0.05185097,0.23476419
-2.06203102,2.80875458,0.79026076,0.12285850,0.71529162,1.37167801,0.04797920,0.74682008,0.05100099,0.24150942
-2.05602801,2.82343383,0.80828467,0.12608284,0.71910578,1.33883699,0.04819290,0.77432433,0.05020924,0.24891900
-2.05002501,2.84641953,0.82825689,0.12946969,0.72552812,1.31275439,0.04822056,0.80257510,0.04948236,0.25690902
-2.04402201,2.87695792,0.84989312,0.13297573,0.73445013,1.29325699,0.04804263,0.83125574,0.04882495,0.26538738
-2.03801901,2.91412729,0.87285838,0.13655462,0.74573322,1.28004339,0.04764630,0.86002222,0.04823974,0.27425563
-2.03201601,2.95686538,0.89677525,0.14015802,0.75921254,1.27269846,0.04702565,0.88851038,0.04772785,0.28341076
-2.02601301,3.00399775,0.92123294,0.14373655,0.77469972,1.27070886,0.04618155,0.91634344,0.04728901,0.29274667
-2.02001001,3.05426573,0.94579665,0.14724060,0.79198480,1.27347907,0.04512130,0.94313950,0.04692166,0.30215548
-2.01400700,3.10635369,0.97001709,0.15062109,0.81083710,1.28034742,0.04385797,0.96851891,0.04662310,0.31152856
-2.00800400,3.15891460,0.99343990,0.15383014,0.83100529,1.29060184,0.04240970,0.99211113,0.04638951,0.32075728
-2.00200100,3.21059388,1.01561476,0.15682149,0.85221689,1.30349488,0.04079870,1.01356131,0.04621592,0.32973355
-1.99599800,3.26005120,1.03610405,0.15955097,0.87417744,1.31825803,0.03905024,1.03253610,0.04609616,0.33835020
-1.98999500,3.30598031,1.05449094,0.16197681,0.89656970,1.33411508,0.03719160,1.04872903,0.04602279,0.34650123
-1.98399200,3.34712695,1.07038684,0.16405986,0.91905325,1.35029459,0.03525101,1.06186514,0.04598694,0.35408209
-1.97798899,3.38230531,1.08343816,0.16576386,0.94126487,1.36604145,0.03325668,1.07170514,0.04597830,0.36098988
-1.97198599,3.41041308,1.09333238,0.16705565,0.96281997,1.38062773,0.03123585,1.07804890,0.04598505,0.36712383
-1.96598299,3.43044560,1.09980342,0.16790545,0.98331545,1.39336276,0.02921408,1.08073847,0.04599387,0.37238587
-1.95997999,3.44150929,1.10263626,0.16828712,1.00233405,1.40360266,0.02721458,1.07966068,0.04599012,0.37668150
-1.95397699,3.44283448,1.10167091,0.16817854,1.01945036,1.41075936,0.02525777,1.07474919,0.04595800,0.37992095
-1.94797399,3.43378791,1.09680565,0.16756205,1.03423853,1.41430915,0.02336098,1.06598612,0.04588088,0.38202063
-1.94197099,3.41388460,1.08799948,0.16642494,1.04628136,1.41380069,0.02153829,1.05340328,0.04574175,0.38290486
-1.93596798,3.38279897,1.07527385,0.16475995,1.05518069,1.40886252,0.01980056,1.03708284,0.04552369,0.38250788
-1.92996498,3.34037495,1.05871349,0.16256586,1.06056863,1.39920982,0.01815551,1.01715744,0.04521044,0.38077597
-1.92396198,3.28663447,1.03846636,0.15984801,1.06211918,1.38465033,0.01660801,0.99380971,0.04478702,0.37766970
-1.91795898,3.22178387,1.01474261,0.15661878,1.05955970,1.36508914,0.01516032,0.96727106,0.04424034,0.37316614
-1.91195598,3.14621766,0.98781243,0.15289797,1.05268172,1.34053214,0.01381251,0.93781963,0.04355983,0.36726081
-1.90595298,3.06051893,0.95800281,0.14871309,1.04135044,1.31108780,0.01256281,0.90577735,0.04273789,0.35996943
-1.89994997,2.96545602,0.92569306,0.14409936,1.02551246,1.27696718,0.01140800,0.87150616,0.04177043,0.35132921
-1.89394697,2.86197495,0.89130913,0.13909965,1.00520116,1.23848182,0.01034380,0.83540304,0.04065715,0.34139953
