energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.36968484,1.12268617,0.37407996,0.00881082,0.01044340,0.42875833,0.82888943,0.33187886
-5.36368184,1.24103519,0.41279596,0.00989792,0.01032463,0.47616705,0.93272574,0.36553801
-5.35767884,1.37016445,0.45546394,0.01105873,0.01036872,0.52730338,1.04427747,0.40238195
-5.35167584,1.50874740,0.50168002,0.01228345,0.01055936,0.58163555,1.16267154,0.44201662
-5.34567284,1.65519557,0.55094127,0.01356006,0.01087881,0.63854070,1.28681165,0.48397248
-5.33966983,1.80767089,0.60264868,0.01487438,0.01130808,0.69731034,1.41538271,0.52770870
-5.33366683,1.96410804,0.65611358,0.01621028,0.01182724,0.75715968,1.54686380,0.57262024
-5.32766383,2.12224678,0.71056746,0.01754992,0.01241570,0.81724077,1.67955025,0.61804765
-5.32166083,2.27967434,0.76517550,0.01887411,0.01305252,0.87665932,1.81158456,0.66328967
-5.31565783,2.43387668,0.81905339,0.02016276,0.01371672,0.93449462,1.94099573,0.70761824
-5.30965483,2.58229748,0.87128727,0.02139536,0.01438764,0.98982206,2.06574593,0.75029570
-5.30365183,2.72240274,0.92095606,0.02255156,0.01504530,1.04173733,2.18378304,0.79059331
-5.29764882,2.85174866,0.96715571,0.02361171,0.01567076,1.08938133,2.29309707,0.82781069
-5.29164582,2.96805017,1.00902415,0.02455749,0.01624642,1.13196467,2.39177840,0.86129525
-5.28564282,3.06924709,1.04576631,0.02537241,0.01675645,1.16879077,2.47807527,0.89046086
-5.27963982,3.15356507,1.07667788,0.02604239,0.01718701,1.19927634,2.55044809,0.91480487
-5.27363682,3.21956853,1.10116696,0.02655618,0.01752658,1.22296835,2.60761808,0.93392283
-5.26763382,3.26620322,1.11877263,0.02690568,0.01776612,1.23955669,2.64860802,0.94752012
-5.26163082,3.29282637,1.12917950,0.02708627,0.01789927,1.24888185,2.67277328,0.95542009
-5.25562781,3.29922320,1.13222774,0.02709686,0.01792244,1.25093736,2.67982161,0.95756832
-5.24962481,3.28560900,1.12791797,0.02693994,0.01783474,1.24586692,2.66982092,0.95403279
-5.24362181,3.25261701,1.11641107,0.02662146,0.01763802,1.23395638,2.64319469,0.94500016
-5.23761881,3.20127287,1.09802272,0.02615059,0.01733666,1.21562115,2.60070545,0.93076833
-5.23161581,3.13295699,1.07321320,0.02553938,0.01693737,1.19138969,2.54342724,0.91173577
-5.22561281,3.04935716,1.04257293,0.02480237,0.01644896,1.16188401,2.47270859,0.88838816
-5.21960980,2.95241355,1.00680442,0.02395608,0.01588202,1.12779819,2.39012774,0.86128316
-5.21360680,2.84425910,0.96670162,0.02301851,0.01524855,1.08987609,2.29744265,0.83103391
-5.20760380,2.72715798,0.92312765,0.02200858,0.01456166,1.04888908,2.19653784,0.79829221
-5.20160080,2.60344479,0.87699173,0.02094565,0.01383518,1.00561514,2.08937066,0.76373199
-5.19559780,2.47546716,0.82922641,0.01984898,0.01308332,0.96081977,1.97791925,0.72803371
-5.18959480,2.34553371,0.78076594,0.01873730,0.01232036,0.91523978,1.86413410,0.69187036
-5.18359180,2.21586887,0.73252630,0.01762844,0.01156038,0.86957005,1.74989500,0.65589520
-5.17758879,2.08857582,0.68538773,0.01653904,0.01081703,0.82445382,1.63697451,0.62073169
-5.17158579,1.96560779,0.64017978,0.01548427,0.01010328,0.78047626,1.52700885,0.58696556
-5.16558279,1.84874778,0.59766923,0.01447773,0.00943136,0.73816136,1.42147632,0.55513887
-5.15957979,1.73959594,0.55855078,0.01353133,0.00881261,0.69797156,1.32168322,0.52574596
-5.15357679,1.63956381,0.52344029,0.01265533,0.00825742,0.66030985,1.22875669,0.49923091
-5.14757379,1.54987400,0.49287029,0.01185832,0.00777524,0.62552359,1.14364355,0.47598619
-5.14157079,1.47156389,0.46728725,0.01114733,0.00737451,0.59390951,1.06711408,0.45635195
-5.13556778,1.40549186,0.44705036,0.01052793,0.00706274,0.56571933,0.99976958,0.44061581
-5.12956478,1.35234479,0.43243119,0.01000435,0.00684646,0.54116531,0.94205236,0.42901263
-5.12356178,1.31264532,0.42361393,0.00957958,0.00673126,0.52042543,0.89425712,0.42172406
-5.11755878,1.28675833,0.42069595,0.00925548,0.00672178,0.50364769,0.85654259,0.41887777
-5.11155578,1.27489562,0.42368837,0.00903289,0.00682164,0.49095337,0.82894277,0.42054619
-5.10555278,1.27711889,0.43251665,0.00891166,0.00703344,0.48243911,0.81137710,0.42674495
-5.09954977,1.29334084,0.44702127,0.00889071,0.00735867,0.47817779,0.80365931,0.43743113
-5.09354677,1.32332499,0.46695855,0.00896807,0.00779759,0.47821840,0.80550496,0.45250147
-5.08754377,1.36668471,0.49200198,0.00914085,0.00834913,0.48258499,0.81653776,0.47179103
-5.08154077,1.42288251,0.52174426,0.00940526,0.00901080,0.49127506,0.83629518,0.49507250
-5.07553777,1.49123033,0.55570056,0.00975656,0.00977849,0.50425767,0.86423370,0.52205651
-5.06953477,1.57089201,0.59331315,0.01018911,0.01064645,0.52147152,0.89973440,0.55239338
-5.06353177,1.66088861,0.63395786,0.01069633,0.01160710,0.54282342,0.94210933,0.58567642
-5.05752876,1.76010760,0.67695253,0.01127074,0.01265105,0.56818730,0.99060920,0.62144708
-5.05152576,1.86731604,0.72156751,0.01190403,0.01376700,0.59740401,1.04443279,0.65920199
-5.04552276,1.98117832,0.76703828,0.01258710,0.01494186,0.63028206,1.10273817,0.69840182
-5.03951976,2.10027818,0.81258002,0.01331022,0.01616077,0.66659934,1.16465584,0.73848193
-5.03351676,2.22314459,0.85740375,0.01406316,0.01740730,0.70610584,1.22930355,0.77886448
-5.02751376,2.34828090,0.90073370,0.01483536,0.01866368,0.74852718,1.29580244,0.81897162
-5.02151076,2.47419619,0.94182536,0.01561611,0.01991107,0.79356898,1.36329385,0.85823939
-5.01550775,2.59943763,0.97998347,0.01639478,0.02112993,0.84092164,1.43095634,0.89613174
-5.00950475,2.72262270,1.01457944,0.01716103,0.02230045,0.89026548,1.49802189,0.93215431
-5.00350175,2.84246973,1.04506739,0.01790499,0.02340299,0.94127597,1.56379070,0.96586714
-4.99749875,2.95782565,1.07099819,0.01861751,0.02441857,0.99362867,1.62764387,0.99689607
-4.99149575,3.06768963,1.09203086,0.01929027,0.02532934,1.04700385,1.68905318,1.02494230
-4.98549275,3.17123174,1.10794100,0.01991594,0.02611912,1.10109054,1.74758767,1.04978956
-4.97948974,3.26780582,1.11862567,0.02048832,0.02677380,1.15558983,1.80291665,1.07130891
-4.97348674,3.35695625,1.12410465,0.02100232,0.02728179,1.21021749,1.85480903,1.08946072
-4.96748374,3.43841836,1.12451804,0.02145408,0.02763437,1.26470576,1.90312921,1.10429390
-4.96148074,3.51211283,1.12012023,0.02184087,0.02782594,1.31880446,1.94782975,1.11594250
-4.95547774,3.57813431,1.11127055,0.02216110,0.02785416,1.37228140,1.98894141,1.12461960
-4.94947474,3.63673514,1.09842092,0.02241419,0.02772011,1.42492229,2.02656109,1.13060900
-4.94347174,3.68830491,1.08210106,0.02260050,0.02742816,1.47653015,2.06083842,1.13425484
-4.93746873,3.73334676,1.06290176,0.02272120,0.02698586,1.52692434,2.09196172,1.13594957
-4.93146573,3.77245136,1.04145680,0.02277816,0.02640369,1.57593940,2.12014392,1.13612068
-4.92546273,3.80626964,1.01842417,0.02277379,0.02569472,1.62342345,2.14560913,1.13521654
-4.91945973,3.83548490,0.99446714,0.02271098,0.02487416,1.66923649,2.16858017,1.13369174
-4.91345673,3.86078518,0.97023578,0.02259294,0.02395890,1.71324826,2.18926756,1.13199246
-4.90745373,3.88283650,0.94634935,0.02242314,0.02296697,1.75533581,2.20786001,1.13054196
-4.90145073,3.90225737,0.92338009,0.02220524,0.02191698,1.79538059,2.22451649,1.12972683
-4.89544772,3.91959517,0.90183879,0.02194299,0.02082759,1.83326509,2.23935984,1.12988412
-4.88944472,3.93530462,0.88216224,0.02164023,0.01971696,1.86886904,2.25247173,1.13128972
-4.88344172,3.94972880,0.86470317,0.02130079,0.01860226,1.90206515,2.26388895,1.13414829
-4.87743872,3.96308309,0.84972244,0.02092850,0.01749927,1.93271463,2.27360070,1.13858507
-4.87143572,3.97544241,0.83738397,0.02052714,0.01642201,1.96066274,2.28154689,1.14463981
-4.86543272,3.98673240,0.82775228,0.02010039,0.01538245,1.98573461,2.28761756,1.15226298
-4.85942971,3.99672493,0.82079278,0.01965181,0.01439039,2.00773178,2.29165321,1.16131481
-4.85342671,4.00503859,0.81637481,0.01918482,0.01345332,2.02642998,2.29344649,1.17156702
-4.84742371,4.01114482,0.81427733,0.01870259,0.01257644,2.04157853,2.29274537,1.18270758
-4.84142071,4.01437983,0.81419723,0.01820808,0.01176277,2.05290176,2.28925797,1.19434859
-4.83541771,4.01396300,0.81576011,0.01770396,0.01101331,2.06010296,2.28265954,1.20603717
-4.82941471,4.00902135,0.81853326,0.01719261,0.01032724,2.06287093,2.27260147,1.21726921
-4.82341171,3.99862023,0.82204048,0.01667608,0.00970223,2.06088933,2.25872272,1.22750573
-4.81740870,3.98179927,0.82577852,0.01615614,0.00913476,2.05384850,2.24066337,1.23619149
-4.81140570,3.95761273,0.82923458,0.01563422,0.00862041,2.04145965,2.21808021,1.24277506
-4.80540270,3.92517287,0.83190422,0.01511157,0.00815423,2.02347068,2.19066374,1.24672993
-4.79939970,3.88369448,0.83330935,0.01458921,0.00773103,1.99968295,2.15815619,1.24757561
-4.79339670,3.83253881,0.83301541,0.01406808,0.00734570,1.96996811,2.12036953,1.24489797
-4.78739370,3.77125445,0.83064730,0.01354911,0.00699346,1.93428395,2.07720272,1.23836797
-4.78139070,3.69961338,0.82590325,0.01303332,0.00667006,1.89268833,2.02865718,1.22775771
-4.77538769,3.61763976,0.81856626,0.01252195,0.00637196,1.84535015,1.97484947,1.21295324
-4.76938469,3.52562996,0.80851243,0.01201652,0.00609642,1.79255642,1.91602043,1.19396316
-4.76338169,3.42416220,0.79571603,0.01151896,0.00584156,1.73471497,1.85253982,1.17092284
-4.75737869,3.31409502,0.78025084,0.01103164,0.00560636,1.67235198,1.78490626,1.14409364
-4.75137569,3.19655404,0.76228790,0.01055748,0.00539059,1.60610457,1.71374183,1.11385723
-4.74537269,3.07290751,0.74208960,0.01009989,0.00519476,1.53670817,1.63978166,1.08070509
-4.73936968,2.94473112,0.72000051,0.00966284,0.00501992,1.46497934,1.56385859,1.04522371
-4.73336668,2.81376391,0.69643525,0.00925076,0.00486755,1.39179454,1.48688359,1.00807588
-4.72736368,2.68185674,0.67186397,0.00886850,0.00473937,1.31806592,1.40982266,0.96997913
-4.72136068,2.55091602,0.64679611,0.00852126,0.00463716,1.24471501,1.33367132,0.93168210
-4.71535768,2.42284485,0.62176315,0.00821442,0.00456252,1.17264573,1.25942771,0.89393990
-4.70935468,2.29948444,0.59730106,0.00795347,0.00451678,1.10271773,1.18806549,0.85748955
-4.70335168,2.18255832,0.57393319,0.00774381,0.00450076,1.03572146,1.12050786,0.82302663
-4.69734867,2.07362173,0.55215437,0.00759070,0.00451467,0.97235597,1.05760354,0.79118390
-4.69134567,1.97401825,0.53241673,0.00749904,0.00455801,0.91321041,1.00010589,0.76251306
-4.68534267,1.88484545,0.51511779,0.00747328,0.00462948,0.85874998,0.94865581,0.73747001
-4.67933967,1.80693061,0.50059118,0.00751736,0.00472698,0.80930684,0.90376897,0.71640432
-4.67333667,1.74081733,0.48910031,0.00763453,0.00484758,0.76507626,0.86582775,0.69955320
-4.66733367,1.68676306,0.48083492,0.00782736,0.00498757,0.72611793,0.83507786,0.68703988
-4.66133067,1.64474718,0.47591064,0.00809766,0.00514258,0.69236224,0.81162958,0.67887644
-4.65532766,1.61448884,0.47437123,0.00844646,0.00530766,0.66362108,0.79546319,0.67497063
-4.64932466,1.59547328,0.47619334,0.00887400,0.00547744,0.63960241,0.78643813,0.67513636
-4.64332166,1.58698507,0.48129336,0.00937973,0.00564627,0.61992794,0.78430519,0.67910696
-4.63731866,1.58814656,0.48953591,0.00996236,0.00580844,0.60415284,0.78872112,0.68655082
-4.63131566,1.59795957,0.50074356,0.01061984,0.00595831,0.59178676,0.79926476,0.69708841
-4.62531266,1.61534866,0.51470733,0.01134945,0.00609054,0.58231503,0.81545421,0.71031002
-4.61930965,1.63920392,0.53119748,0.01214779,0.00620024,0.57521929,0.83676402,0.72579340
-4.61330665,1.66842192,0.54997420,0.01301087,0.00628312,0.56999668,0.86264218,0.74312078
-4.60730365,1.70194320,0.57079786,0.01393413,0.00633566,0.56617684,0.89252606,0.76189450
-4.60130065,1.73878544,0.59343862,0.01491249,0.00635515,0.56333636,0.92585721,0.78175087
-4.59529765,1.77807122,0.61768501,0.01594039,0.00633981,0.56111007,0.96209454,0.80237192
-4.58929465,1.81905009,0.64335157,0.01701190,0.00628883,0.55919911,1.00072579,0.82349481
-4.58329165,1.86111454,0.67028515,0.01812073,0.00620233,0.55737563,1.04127718,0.84491873
-4.57728864,1.90381002,0.69837016,0.01926034,0.00608135,0.55548416,1.08332134,0.86650932
-4.57128564,1.94683918,0.72753245,0.02042404,0.00592780,0.55344002,1.12648330,0.88820074
-4.56528264,1.99006063,0.75774192,0.02160506,0.00574434,0.55122489,1.17044493,0.90999539
-4.55927964,2.03348293,0.78901382,0.02279671,0.00553427,0.54888012,1.21494762,0.93196157
-4.55327664,2.07725404,0.82140864,0.02399248,0.00530144,0.54649810,1.25979333,0.95422917
-4.54727364,2.12164697,0.85503054,0.02518617,0.00505003,0.54421232,1.30484409,0.97698355
-4.54127064,2.16704206,0.89002417,0.02637203,0.00478449,0.54218653,1.35001987,1.00045791
-4.53526763,2.21390625,0.92656977,0.02754486,0.00450936,0.54060346,1.39529464,1.02492396
-4.52926463,2.26276988,0.96487640,0.02870011,0.00422912,0.53965371,1.44069089,1.05068137
-4.52326163,2.31420119,1.00517322,0.02983398,0.00394812,0.53952495,1.48627210,1.07804570
-4.51725863,2.36877897,1.04769869,0.03094339,0.00367047,0.54039201,1.53213356,1.10733526
-4.51125563,2.42706372,1.09268779,0.03202601,0.00339992,0.54240804,1.57839122,1.13885675
-4.50525263,2.48956770,1.14035734,0.03308019,0.00313988,0.54569687,1.62516894,1.17289002
-4.49924962,2.55672445,1.19088975,0.03410481,0.00289330,0.55034691,1.67258413,1.20967218
-4.49324662,2.62885860,1.24441552,0.03509911,0.00266274,0.55640658,1.72073241,1.24938147
-4.48724362,2.70615664,1.30099523,0.03606253,0.00245031,0.56388138,1.76967157,1.29212129
-4.48124062,2.78863996,1.36060173,0.03699434,0.00225773,0.57273253,1.81940561,1.33790517
-4.47523762,2.87614125,1.42310341,0.03789350,0.00208636,0.58287742,1.86986955,1.38664317
-4.46923462,2.96828561,1.48824951,0.03875825,0.00193724,0.59419154,1.92091595,1.43813075
-4.46323162,3.06447782,1.55565869,0.03958596,0.00181114,0.60651202,1.97230395,1.49204076
-4.45722861,3.16389699,1.62481171,0.04037280,0.00170864,0.61964268,2.02369177,1.54791934
-4.45122561,3.26549987,1.69504926,0.04111369,0.00163013,0.63336040,2.07463349,1.60518663
-4.44522261,3.36803368,1.76557570,0.04180209,0.00157592,0.64742265,2.12458071,1.66314270
-4.43921961,3.47005887,1.83546922,0.04243011,0.00154625,0.66157615,2.17288964,1.72097911
-4.43321661,3.56998215,1.90369873,0.04298855,0.00154132,0.67556612,2.21883372,1.77779624
-4.42721361,3.66609894,1.96914723,0.04346716,0.00156132,0.68914620,2.26162172,1.83262612
-4.42121061,3.75664448,2.03064131,0.04385492,0.00160646,0.70208838,2.30042092,1.88446038
-4.41520760,3.83985182,2.08698582,0.04414048,0.00167693,0.71419280,2.33438454,1.93228218
-4.40920460,3.91401459,2.13700244,0.04431264,0.00177291,0.72529695,2.36268246,1.97510126
-4.40320160,3.97755195,2.17957078,0.04436085,0.00189454,0.73528386,2.38453385,2.01199050
-4.39719860,4.02907279,2.21367000,0.04427583,0.00204188,0.74408893,2.39924028,2.04212240
-4.39119560,4.06743624,2.23841932,0.04405006,0.00221486,0.75170501,2.40621773,2.06480383
-4.38519260,4.09180530,2.25311531,0.04367830,0.00241322,0.75818540,2.40502575,2.07950729
-4.37918959,4.10169096,2.25726413,0.04315803,0.00263648,0.76364456,2.39539251,2.08589700
-4.37318659,4.09698416,2.25060723,0.04248977,0.00288386,0.76825629,2.37723410,2.08384861
-4.36718359,4.07797396,2.23313901,0.04167730,0.00315421,0.77224948,2.35066723,2.07346116
-4.36118059,4.04535038,2.20511550,0.04072771,0.00344600,0.77590129,2.31601438,2.05506073
-4.35517759,4.00019176,2.16705367,0.03965131,0.00375728,0.77952808,2.27380123,2.02919529
-4.34917459,3.94393665,2.11972108,0.03846146,0.00408562,0.78347440,2.22474609,1.99662106
-4.34317159,3.87834154,2.06411645,0.03717418,0.00442812,0.78810031,2.16974203,1.95828065
-4.33716858,3.80542609,2.00144193,0.03580765,0.00478146,0.79376765,2.10983227,1.91527415
-4.33116558,3.72740828,1.93306825,0.03438170,0.00514189,0.80082576,2.04617997,1.86882428
-4.32516258,3.64663242,1.86049429,0.03291716,0.00550528,0.80959734,1.98003377,1.82023727
-4.31915958,3.56549301,1.78530284,0.03143518,0.00586724,0.82036497,1.91269057,1.77086114
-4.31315658,3.48635792,1.70911433,0.02995659,0.00622316,0.83335893,1.84545705,1.72204307
-4.30715358,3.41149390,1.63354037,0.02850125,0.00656834,0.84874690,1.77961173,1.67508786
